"cra_id","address","application_date","construction_type","hca_abated_value","abatement_qualifying_term","incentive_amount","leed_class","leed_date","ownership_type","city_determination","longitude","latitude","dced_neighborhood","neighborhood","community_council_neighborhood","construction_value_improvement"
"ACCESS334","4542 COPPICE LN","2012-09-10T00:00:00.000","NEW","61645.5","10","56525",,,"OWNER OCCUPIED",,"-84.5475766184604","39.1723118274212",,"NORTHSIDE","NORTHSIDE",
"ACCESS335","2924 EDEN AV","2014-09-05T00:00:00.000","NEW","60004","15","71919","CERTIFIED","2014-05-01T00:00:00.000","OWNER OCCUPIED",,"-84.5055815013346","39.1335333686679",,"CORRYVILLE","CORRYVILLE",
"ACCESS336","2700 ASHLAND AV","2012-09-04T00:00:00.000","REHAB","61250","10","48363",,,"OWNER OCCUPIED",,"-84.4822957179872","39.1287647622099",,"WALNUT HILLS","EAST WALNUT HILLS",
"ACCESS337","1830 ROBLEY AV","2012-07-02T00:00:00.000","NEW","61078.5","15","58690","GOLD","2012-11-01T00:00:00.000","OWNER OCCUPIED",,"-84.5484635022823","39.1728456121278",,"NORTHSIDE","NORTHSIDE",
"ACCESS338","3299 LINWOOD AV","2013-10-29T00:00:00.000","REHAB","59440.5","10","30634",,,"OWNER OCCUPIED",,"-84.425749414609","39.1268280376101",,"MT. LOOKOUT","MOUNT LOOKOUT",
"ACCESS339","1831 ROBLEY AV","2015-01-15T00:00:00.000","NEW","58968","10","55063",,,"OWNER OCCUPIED",,"-84.5480772598966","39.1723612282003",,"NORTHSIDE","NORTHSIDE",
"ACCESS34","1225 BLANCHARD AV","2012-02-13T00:00:00.000","REHAB","0","0","0",,,"OWNER OCCUPIED",,"-84.5662186268047","39.1144595640359",,"EAST PRICE HILL","EAST PRICE HILL",
"ACCESS340","304 MCFARLAND ST","2012-04-30T00:00:00.000","REHAB","61190.5","10","65144",,,"OWNER OCCUPIED",,"-84.5177675024692","39.0987076336314",,"WEST END","DOWNTOWN",
"ACCESS341","4734 HASSMAN CT","2014-03-17T00:00:00.000","NEW","58908.5","10","51663",,,"OWNER OCCUPIED",,"-84.5383653817266","39.1796483369243",,"NORTHSIDE","NORTHSIDE",
"ACCESS342","4723 HASSMAN CT","2013-01-17T00:00:00.000","NEW","60231.5","10","59960",,,"OWNER OCCUPIED",,"-84.5390327980759","39.1788439787141",,"NORTHSIDE","NORTHSIDE",
"ACCESS343","4230 BADGELEY ST","2014-02-04T00:00:00.000","NEW","58866.5","10","48541",,,"OWNER OCCUPIED",,"-84.5506955860842","39.166391608677",,"NORTHSIDE","NORTHSIDE",
"ACCESS344","30 CENTRAL PW","2012-07-18T00:00:00.000","NEW","68393.5","15","85774",,,"OWNER OCCUPIED",,"-84.5132549328437","39.1077257284802",,"UNIDENTIFIED","OTR",
"ACCESS345","2356 PARK AV","2012-12-31T00:00:00.000","REHAB","58625","10","27211",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"EAST WALNUT HILLS","WALNUT HILLS",
"ACCESS346","2356 PARK AV","2012-12-31T00:00:00.000","REHAB","58625","10","0",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"EAST WALNUT HILLS","WALNUT HILLS",
"ACCESS347","2356 PARK AV","2012-12-31T00:00:00.000","REHAB","58625","10","45296",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"EAST WALNUT HILLS","WALNUT HILLS",
"ACCESS348","2356 PARK AV","2012-12-31T00:00:00.000","REHAB","58625","10","37506",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"EAST WALNUT HILLS","WALNUT HILLS",
"ACCESS349","4223 WILLIAMSON PL","2014-01-17T00:00:00.000","REHAB","58625","10","49921",,,"OWNER OCCUPIED",,"-84.5374182078611","39.1639076541955",,"NORTHSIDE","NORTHSIDE",
"ACCESS35","3912 FEEMSTER ST","2012-02-06T00:00:00.000","REHAB","0","0","0",,,"OWNER OCCUPIED",,"-84.4332073034956","39.1107411735054",,"COLUMBIA TUSCULUM","COLUMBIA TUSCULUM",
"ACCESS350","4725 HASSMAN CT","2012-10-10T00:00:00.000","NEW","59850","15","88602","SILVER","2012-07-01T00:00:00.000","OWNER OCCUPIED",,"-84.5389937686006","39.1789802822987",,"NORTHSIDE","NORTHSIDE",
"ACCESS351","2517 FOXCOVE CT","2012-02-06T00:00:00.000","NEW","60725","10","42846",,,"OWNER OCCUPIED",,"-84.5797181443755","39.1500266087949",,"WESTWOOD","WESTWOOD",
"ACCESS352","1937 AUBURN AV","2012-09-20T00:00:00.000","REHAB","60714.5","10","83531",,,"OWNER OCCUPIED",,"-84.5091605869278","39.1172124388981",,"MT. AUBURN","MOUNT AUBURN",
"ACCESS353","1944 CHASE AV","2014-02-26T00:00:00.000","NEW","58394","10","42239",,,"OWNER OCCUPIED",,"-84.5524103305623","39.1669499795604",,"NORTHSIDE","NORTHSIDE",
"ACCESS354","3311 STERLING WY","2014-02-19T00:00:00.000","NEW","58373","10","56790",,,"OWNER OCCUPIED",,"-84.4231190576634","39.1474102687259",,"OAKLEY","OAKLEY",
"ACCESS355","3450 GOLDEN AV","2012-04-09T00:00:00.000","NEW","60574.5","10","65474",,,"OWNER OCCUPIED",,"-84.4384364743266","39.1196978073175",,"UNIDENTIFIED","COLUMBIA TUSCULUM",
"ACCESS356","304 MCFARLAND ST","2012-03-23T00:00:00.000","REHAB","59507","10","51694",,,"OWNER OCCUPIED",,"-84.5177675024692","39.0987076336314",,"WEST END","DOWNTOWN",
"ACCESS357","304 MCFARLAND ST","2013-01-14T00:00:00.000","REHAB","59507","10","61529",,,"OWNER OCCUPIED",,"-84.5177675024692","39.0987076336314",,"CBD - RIVERFRONT","DOWNTOWN",
"ACCESS358","6405 PEPPER LN","2014-07-09T00:00:00.000","NEW","59465","10","51725",,,"OWNER OCCUPIED",,"-84.3790643089253","39.0901452817167",,"MT. WASHINGTON","MOUNT WASHINGTON",
"ACCESS359","3223 LOOKOUT CR","2012-12-21T00:00:00.000","REHAB","60245.5","10","80706",,,"OWNER OCCUPIED",,"-84.4258007654941","39.1282273153608",,"MT. LOOKOUT","MOUNT LOOKOUT",
"ACCESS36","1432 RACE ST","2012-01-13T00:00:00.000","REHAB","0","0","0",,,"OWNER OCCUPIED",,"-84.5169218935175","39.1112767034736",,"OVER-THE-RHINE","OTR",
"ACCESS360","3304 BACH AV","2012-05-01T00:00:00.000","NEW","59220","10","72267","SILVER","2013-04-01T00:00:00.000","OWNER OCCUPIED",,"-84.4246206039398","39.1530208092351",,"OAKLEY","OAKLEY",
"ACCESS361","575 HOGE ST","2012-05-02T00:00:00.000","REHAB","57890","10","61896",,,"OWNER OCCUPIED",,"-84.4359476757789","39.1196926187873",,"UNIDENTIFIED","COLUMBIA TUSCULUM",
"ACCESS362","4540 COPPICE LN","2014-05-23T00:00:00.000","NEW","57620.5","10","43521",,,"OWNER OCCUPIED",,"-84.5474931549324","39.1720355401889",,"NORTHSIDE","NORTHSIDE",
"ACCESS363","4735 HASSMAN CT","2012-02-14T00:00:00.000","NEW","59594.5","15","67461","CERTIFIED","2011-08-01T00:00:00.000","OWNER OCCUPIED",,"-84.5389322524524","39.179788451511",,"UNIDENTIFIED","NORTHSIDE",
"ACCESS364","1712 HIGHLAND AV","2013-04-03T00:00:00.000","REHAB","57365","10","45668",,,"OWNER OCCUPIED",,"-84.5036000000113","39.114016212879",,"MT. AUBURN","MOUNT AUBURN",
"ACCESS365","4576 INNES AV","2013-12-06T00:00:00.000","REHAB","57011.5","10","29240",,,"OWNER OCCUPIED",,"-84.5447702891526","39.172554418692",,"NORTHSIDE","NORTHSIDE",
"ACCESS366","3304 BACH AV","2012-11-19T00:00:00.000","REHAB","57911","10","73326",,,"OWNER OCCUPIED",,"-84.4245335401345","39.1530100217531",,"OAKLEY","OAKLEY",
"ACCESS367","1422 RACE ST","2013-09-10T00:00:00.000","REHAB","57722","10","47974","GOLD","2012-07-01T00:00:00.000","OWNER OCCUPIED",,"-84.5168417311961","39.1109553459393",,"OVER-THE-RHINE","OTR",
"ACCESS368","14 14TH ST","2014-05-13T00:00:00.000","REHAB","56252","10","51629",,,"OWNER OCCUPIED",,"-84.5163961517945","39.1105336039545",,"OVER-THE-RHINE","OTR",
"ACCESS369","5946 WOODMONT AV","2013-03-07T00:00:00.000","REHAB","56066.5","10","59195",,,"OWNER OCCUPIED",,"-84.4241288945505","39.1805248522375",,"PLEASANT RIDGE","PLEASANT RIDGE",
"ACCESS37","3755 CLIFTON AV","2012-08-09T00:00:00.000","NEW",,,,"CERTIFIED","2012-06-01T00:00:00.000","OWNER OCCUPIED",,"-84.5192480782123","39.1516434740053",,"CLIFTON","CLIFTON",
"ACCESS370","2873 MINTO AV","2014-07-03T00:00:00.000","REHAB","56000","10","72104",,,"OWNER OCCUPIED",,"-84.4363625804994","39.1427989741987",,"HYDE PARK","HYDE PARK",
"ACCESS371","2401 INGLESIDE AV","2012-01-06T00:00:00.000","REHAB","56906.5","10","26878",,,"OWNER OCCUPIED",,"-84.4781536749734","39.1232453832837",,"EAST WALNUT HILLS","EAST WALNUT HILLS",
"ACCESS372","1912 CHASE AV","2014-11-18T00:00:00.000","NEW","55632.5","10","42615",,,"OWNER OCCUPIED",,"-84.551122918456","39.1656222177947",,"NORTHSIDE","NORTHSIDE",
"ACCESS373","1834 ROBLEY AV","2013-07-26T00:00:00.000","NEW","55566","10","47034",,,"OWNER OCCUPIED",,"-84.5486745203375","39.1728582546134",,"NORTHSIDE","NORTHSIDE",
"ACCESS374","6403 PEPPER LN","2014-06-24T00:00:00.000","NEW","55520.5","10","49992",,,"RENTAL",,"-84.3790774300093","39.0900111601274",,"MT. WASHINGTON","MOUNT WASHINGTON",
"ACCESS375","6640 CORBLY RD","2012-12-26T00:00:00.000","NEW","56735","10","66849",,,"OWNER OCCUPIED",,"-84.3728014876453","39.0951797459975",,"MT. WASHINGTON","MOUNT WASHINGTON",
"ACCESS376","1907 LANGDON FARM RD","2012-03-29T00:00:00.000","NEW","55839","10","50065",,,"OWNER OCCUPIED",,"-84.46027927212232","39.1818066262751",,"BOND HILL","BOND HILL",
"ACCESS377","14 FOURTEENTH ST","2014-05-02T00:00:00.000","REHAB","54502","10","51629",,,"OWNER OCCUPIED",,"-84.5163961517945","39.1105336039545",,"OVER-THE-RHINE","OTR",
"ACCESS378","2356 PARK AV","2012-12-31T00:00:00.000","REHAB","54425","10","27211",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"EAST WALNUT HILLS","WALNUT HILLS",
"ACCESS379","2356 PARK AV","2012-12-31T00:00:00.000","REHAB","54425","10","37958",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"EAST WALNUT HILLS","WALNUT HILLS",
"ACCESS38","5801 DESTINY CT","2012-01-24T00:00:00.000","NEW","0","0","0",,,"OWNER OCCUPIED",,"-84.4578131624465","39.1793821387496",,"BOND HILL","BOND HILL",
"ACCESS380","2356 PARK AV","2012-12-31T00:00:00.000","REHAB","54425","10","38918",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"EAST WALNUT HILLS","WALNUT HILLS",
"ACCESS381","5450 GRAFTON AV","2014-01-08T00:00:00.000","NEW","54348","10","38855",,,"OWNER OCCUPIED",,"-84.4612052963602","39.1819558058652",,"BOND HILL","BOND HILL",
"ACCESS382","1422 RACE ST","2013-05-23T00:00:00.000","REHAB","55272","10","50912","GOLD","2012-07-01T00:00:00.000","OWNER OCCUPIED",,"-84.5168417311961","39.1109553459393",,"OVER-THE-RHINE","OTR",
"ACCESS383","1422 RACE ST","2013-04-30T00:00:00.000","REHAB","55272","10","64916","GOLD","2012-07-01T00:00:00.000","OWNER OCCUPIED",,"-84.5168417311961","39.1109553459393",,"OVER-THE-RHINE","OTR",
"ACCESS384","1712 MARTHA AV","2013-10-18T00:00:00.000","NEW","56021","10","62551",,,"OWNER OCCUPIED",,"-84.54814979083231","39.171552282603",,"NORTHSIDE","NORTHSIDE",
"ACCESS385","4705 HASSMAN CT","2013-03-19T00:00:00.000","NEW","55034","15","64219","SILVER","2012-01-01T00:00:00.000","OWNER OCCUPIED",,"-84.5400741288633","39.1777624254785",,"NORTHSIDE","NORTHSIDE",
"ACCESS386","1235 CORBETT AV","2012-01-23T00:00:00.000","REHAB","55023.5","10","56895",,,"OWNER OCCUPIED",,"-84.428103471855","39.1340746545257",,"MT. LOOKOUT","MOUNT LOOKOUT",
"ACCESS387","3529 VISTA AV","2013-03-13T00:00:00.000","REHAB","53641","10","54180",,,"OWNER OCCUPIED",,"-84.4571727978215","39.1413636661282",,"HYDE PARK","HYDE PARK",
"ACCESS388","2458 ROOKWOOD CT","2013-01-23T00:00:00.000","REHAB","53536","10","58958",,,"OWNER OCCUPIED",,"-84.4493076351984","39.1312913634737",,"HYDE PARK","HYDE PARK",
"ACCESS389","4115 THIRTY-THIRD AV","2013-03-27T00:00:00.000","REHAB","53326","10","53393",,,"OWNER OCCUPIED",,"-84.434681357996","39.1531154710483",,"OAKLEY","OAKLEY",
"ACCESS39","3730 HYDE PARK AV","2013-09-20T00:00:00.000","REHAB","63619.5","10","69273",,,"OWNER OCCUPIED",,"-84.4366637110436","39.1455865701774",,"OAKLEY","OAKLEY",
"ACCESS390","2917 ALPINE TE","2013-10-09T00:00:00.000","REHAB","53116","10","61416",,,"OWNER OCCUPIED",,"-84.44002116529731","39.1286531984585",,"MT. LOOKOUT","MOUNT LOOKOUT",
"ACCESS391","1418 RACE ST","2013-07-31T00:00:00.000","REHAB","54257","10","71266","GOLD","2012-07-01T00:00:00.000","OWNER OCCUPIED",,"-84.5168417311961","39.1109553459393",,"OVER-THE-RHINE","OTR",
"ACCESS392","3536 BROTHERTON RD","2013-09-25T00:00:00.000","REHAB","52944.5","10","66727",,,"OWNER OCCUPIED",,"-84.4176830364409","39.1544840401369",,"OAKLEY","OAKLEY",
"ACCESS393","1108 BELVEDERE ST","2013-02-12T00:00:00.000","REHAB","52944.5","10","50455",,,"OWNER OCCUPIED",,"-84.4967382549481","39.1079186575151",,"MT. ADAMS","MOUNT ADAMS",
"ACCESS394","5852 RHODE ISLAND AV","2014-01-03T00:00:00.000","NEW","52780","10","51609",,,"OWNER OCCUPIED",,"-84.4586149156705","39.1803488541506",,"BOND HILL","BOND HILL",
"ACCESS395","14 FOURTEENTH ST","2014-04-28T00:00:00.000","REHAB","52755.5","10","51632",,,"OWNER OCCUPIED",,"-84.5163961517945","39.1105336039545",,"OVER-THE-RHINE","OTR",
"ACCESS396","400 THIRTEENTH ST","2012-08-30T00:00:00.000","REHAB","52678.5","10","56779",,,"RENTAL",,"-84.5084601758234","39.1104558238432",,"PENDLETON","PENDLETON",
"ACCESS397","1702 MARTHA AV","2012-11-28T00:00:00.000","NEW","52514","10","45448","SILVER","2013-11-01T00:00:00.000","OWNER OCCUPIED",,"-84.5472208267335","39.1715044230065",,"NORTHSIDE","NORTHSIDE",
"ACCESS398","508 DANDRIDGE ST","2012-06-18T00:00:00.000","NEW","58450","10","60352",,,"OWNER OCCUPIED",,"-84.5066854874946","39.1114819797512",,"UNIDENTIFIED","PENDLETON",
"ACCESS399","4221 BROOKSIDE AV","2013-10-01T00:00:00.000","REHAB","51653","10","53192",,,"OWNER OCCUPIED",,"-84.5393604659277","39.1642535726428",,"NORTHSIDE","NORTHSIDE",
"ACCESS4","1241 FIRST AV","2012-03-07T00:00:00.000","REHAB",,,,,,"OWNER OCCUPIED",,"-84.5793497043047","39.1157105781357",,"WEST PRICE HILL","WEST PRICE HILL",
"ACCESS40","9 CLINTON SPRINGS LN","2013-03-19T00:00:00.000","REHAB",,,,,,"OWNER OCCUPIED",,"-84.5056600653846","39.1579406188067",,"AVONDALE","CLIFTON",
"ACCESS400","5918 HAVENWOOD CT","2012-11-16T00:00:00.000","NEW","51625","10","37820",,,"OWNER OCCUPIED",,"-84.4611156676221","39.1840581612156",,"BOND HILL","BOND HILL",
"ACCESS401","23 MERCER ST","2013-10-11T00:00:00.000","REHAB","51600.5","10","46464",,,"OWNER OCCUPIED",,"-84.5142209152278","39.1103560006822",,"OVER-THE-RHINE","OTR",
"ACCESS402","3722 HYDE PARK AV","2014-03-24T00:00:00.000","REHAB","53084.5","10","70303",,,"OWNER OCCUPIED",,"-84.4366897222124","39.1453137761571",,"OAKLEY","OAKLEY",
"ACCESS403","1422 RACE ST","2012-07-05T00:00:00.000","REHAB","52157","10","43230","GOLD","2012-07-01T00:00:00.000","OWNER OCCUPIED",,"-84.5168417311961","39.1109553459393",,"OVER-THE-RHINE","OTR",
"ACCESS404","6612 CORBLY RD","2013-12-04T00:00:00.000","NEW","50774.5","10","56717",,,"OWNER OCCUPIED",,"-84.37403467440312","39.0954860561796",,"MT. WASHINGTON","MOUNT WASHINGTON",
"ACCESS405","1714 MARTHA AV","2013-02-11T00:00:00.000","NEW","51835","10","45928",,,"OWNER OCCUPIED",,"-84.5483901844493","39.1715665476504",,"NORTHSIDE","NORTHSIDE",
"ACCESS406","1529 ELM ST","2012-10-22T00:00:00.000","REHAB","50617","10","51598",,,"OWNER OCCUPIED",,"-84.5194480090695","39.1124130706497",,"OVER-THE-RHINE","OTR",
"ACCESS407","5874 RHODE ISLAND AV","2013-01-07T00:00:00.000","NEW","51747.5","10","37306",,,"OWNER OCCUPIED",,"-84.45874650332452","39.1810610469033",,"BOND HILL","BOND HILL",
"ACCESS408","4538 COPPICE LN","2012-06-13T00:00:00.000","NEW","52500","15","66157","CERTIFIED","2010-11-01T00:00:00.000","OWNER OCCUPIED",,"-84.5474742536724","39.1718967365107",,"NORTHSIDE","NORTHSIDE",
"ACCESS409","1631 DIXON CR","2013-10-17T00:00:00.000","REHAB","50365","10","43729",,,"OWNER OCCUPIED",,"-84.5491981426876","39.2051437177611",,"COLLEGE HILL","COLLEGE HILL",
"ACCESS41","415 BOND PL","2013-11-21T00:00:00.000","REHAB",,,,,,"OWNER OCCUPIED",,"-84.4705798617989","39.125188744991",,"EAST WALNUT HILLS","EAST WALNUT HILLS",
"ACCESS410","2356 PARK AV","2012-06-01T00:00:00.000","REHAB","51478","10","46701",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"EAST WALNUT HILLS","WALNUT HILLS",
"ACCESS411","1500 CHASE AV","2013-01-30T00:00:00.000","REHAB","50172.5","10","51973","SILVER","2013-02-01T00:00:00.000","OWNER OCCUPIED",,"-84.536426117004","39.1632215205404",,"NORTHSIDE","NORTHSIDE",
"ACCESS412","1559 PULLAN AV","2013-11-12T00:00:00.000","REHAB","50151.5","10","46648",,,"OWNER OCCUPIED",,"-84.5393676801866","39.1653723470816",,"NORTHSIDE","NORTHSIDE",
"ACCESS413","4222 DANE AV","2015-01-02T00:00:00.000","REHAB","49948.5","10","42411",,,"OWNER OCCUPIED",,"-84.5323637616208","39.1642878817978",,"NORTHSIDE","NORTHSIDE",
"ACCESS414","2356 PARK AV","2012-10-05T00:00:00.000","REHAB","51793","10","39919",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"EAST WALNUT HILLS","WALNUT HILLS",
"ACCESS415","3051 SPRINGER AV","2014-12-01T00:00:00.000","REHAB","49875","10","33685",,,"OWNER OCCUPIED",,"-84.4280794990985","39.1350699889115",,"HYDE PARK","HYDE PARK",
"ACCESS416","4733 HASSMAN CT","2012-07-09T00:00:00.000","NEW","51590","15","60434","CERTIFIED","2011-01-01T00:00:00.000","OWNER OCCUPIED",,"-84.5389298739424","39.1796294200001",,"UNIDENTIFIED","NORTHSIDE",
"ACCESS417","3222 NASH AV","2013-03-05T00:00:00.000","REHAB","49542.5","10","54617",,,"OWNER OCCUPIED",,"-84.4327926577639","39.1256143749098",,"MT. LOOKOUT","MOUNT LOOKOUT",
"ACCESS418","21 MERCER ST","2013-12-20T00:00:00.000","REHAB","49500.5","10","43879",,,"OWNER OCCUPIED",,"-84.5142209152278","39.1103560006822",,"OVER-THE-RHINE","OTR",
"ACCESS419","4205 FERGUS ST","2013-01-30T00:00:00.000","REHAB","49490","10","36897","SILVER","2013-02-01T00:00:00.000","OWNER OCCUPIED",,"-84.5364114355625","39.1633669140339",,"NORTHSIDE","NORTHSIDE",
"ACCESS42","1830 FREEMAN AV","2013-11-04T00:00:00.000","REHAB","0","0","0",,,"RENTAL",,"-84.5310893100056","39.1172982715292",,"WEST END","WEST END",
"ACCESS420","14 FOURTEENTH ST","2014-05-14T00:00:00.000","REHAB","49252","10","59175",,,"OWNER OCCUPIED",,"-84.5163961517945","39.1105336039545",,"OVER-THE-RHINE","OTR",
"ACCESS421","14 FOURTEENTH ST","2014-05-12T00:00:00.000","REHAB","49252","10","59175",,,"OWNER OCCUPIED",,"-84.5163961517945","39.1105336039545",,"OVER-THE-RHINE","OTR",
"ACCESS422","6636 CORBLY RD","2014-09-30T00:00:00.000","NEW","49203","10","67320",,,"OWNER OCCUPIED",,"-84.3729875744817","39.0952155219363",,"MT. WASHINGTON","MOUNT WASHINGTON",
"ACCESS423","226 ROCHELLE ST","2013-02-26T00:00:00.000","REHAB","49143.5","10","43029",,,"OWNER OCCUPIED",,"-84.504354194306","39.1340922825168",,"CORRYVILLE","CORRYVILLE",
"ACCESS424","226 ROCHELLE ST","2013-02-26T00:00:00.000","REHAB","49143.5","10","46823",,,"OWNER OCCUPIED",,"-84.5055815013346","39.1335333686679",,"CORRYVILLE","CORRYVILLE",
"ACCESS425","3667 KROGER AV","2014-02-20T00:00:00.000","REHAB","48835.5","10","77610",,,,,"-84.4275989421709","39.1215766490342",,"MT. LOOKOUT","MOUNT LOOKOUT",
"ACCESS426","2356 PARK AV","2014-01-23T00:00:00.000","REHAB","48793.5","10","37072",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"WALNUT HILLS","WALNUT HILLS",
"ACCESS427","304 MCFARLAND ST","2013-02-19T00:00:00.000","REHAB","49707","10","54473",,,"OWNER OCCUPIED",,"-84.5177675024692","39.0987076336314",,"CBD - RIVERFRONT","DOWNTOWN",
"ACCESS428","545 DELTA AV","2013-06-10T00:00:00.000","REHAB","48545","10","53666",,,"OWNER OCCUPIED",,"-84.437535075532","39.1206528242769",,"COLUMBIA TUSCULUM","COLUMBIA TUSCULUM",
"ACCESS429","1706 MARTHA AV","2012-10-02T00:00:00.000","NEW","50396.5","15","60692","CERTIFIED","2010-11-01T00:00:00.000","OWNER OCCUPIED",,"-84.5476053185336","39.1715260119897",,"NORTHSIDE","NORTHSIDE",
"ACCESS43","3310 WALWORTH AV","2013-02-20T00:00:00.000","REHAB",,,,,,"OWNER OCCUPIED",,"-84.4422881490945","39.1185548273007",,"EAST END","COLUMBIA TUSCULUM - EAST END",
"ACCESS430","1306 MAIN ST","2014-03-21T00:00:00.000","REHAB","56490","10","0",,,"OWNER OCCUPIED",,"-84.5116147959704","39.1101469776411",,"OVER-THE-RHINE","OTR",
"ACCESS431","4132 FERGUS ST","2013-06-27T00:00:00.000","REHAB","48475","10","44508",,,"OWNER OCCUPIED",,"-84.5360798896886","39.1626064285973",,"NORTHSIDE","NORTHSIDE",
"ACCESS432","1887 LANGDON FARM RD","2012-03-02T00:00:00.000","NEW","48174","10","36095",,,"OWNER OCCUPIED",,"-84.4609808298906","39.1821375723427",,"BOND HILL","BOND HILL",
"ACCESS433","23 MERCER ST","2014-01-09T00:00:00.000","REHAB","48100.5","10","53347",,,"OWNER OCCUPIED",,"-84.5142209152278","39.1103560006822",,"OVER-THE-RHINE","OTR",
"ACCESS434","14 FOURTEENTH ST","2014-06-27T00:00:00.000","REHAB","47855.5","10","38587",,,"OWNER OCCUPIED",,"-84.5163961517945","39.1105336039545",,"OVER-THE-RHINE","OTR",
"ACCESS435","3002 EUCLID AV","2013-09-26T00:00:00.000","NEW","47680.5","10","36332",,,"RENTAL",,"-84.5069694680857","39.1341965291784",,"CORRYVILLE","CORRYVILLE",
"ACCESS436","1515 CHASE AV","2012-07-18T00:00:00.000","REHAB","47600","10","54592",,,"RENTAL",,"-84.5370626039421","39.1628692098863",,"NORTHSIDE","NORTHSIDE",
"ACCESS437","1519 CHASE AV","2012-04-13T00:00:00.000","REHAB","47474","10","46842",,,"OWNER OCCUPIED",,"-84.5371957547266","39.1628780158168",,"NORTHSIDE","NORTHSIDE",
"ACCESS438","1548 PULLAN AV","2014-03-20T00:00:00.000","REHAB","47323.5","10","47788",,,"OWNER OCCUPIED",,"-84.5387758277918","39.1659059170426",,"NORTHSIDE","NORTHSIDE",
"ACCESS439","2356 PARK AV","2012-08-21T00:00:00.000","REHAB","47173","10","38966",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"WALNUT HILLS","WALNUT HILLS",
"ACCESS44","3311 CAVANAUGH AV","2013-04-04T00:00:00.000","REHAB",,,,,,"RENTAL",,"-84.57280336459291","39.1430556012608",,"WESTWOOD","WESTWOOD",
"ACCESS440","2356 PARK AV","2013-04-01T00:00:00.000","REHAB","47173","10","39073",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"WALNUT HILLS","WALNUT HILLS",
"ACCESS441","5960 RHODE ISLAND AV","2013-05-03T00:00:00.000","NEW","63175","15","49783",,,"OWNER OCCUPIED",,"-84.4583276666834","39.1838195147872",,"BOND HILL","BOND HILL",
"ACCESS442","4309 THIRTY-THIRD AV","2013-01-23T00:00:00.000","REHAB","46833.5","10","43619",,,"OWNER OCCUPIED",,"-84.4345011172222","39.1549786218715",,"OAKLEY","OAKLEY",
"ACCESS443","1421 RACE ST","2013-07-16T00:00:00.000","REHAB","46686.5","10","77438",,,"OWNER OCCUPIED",,"-84.5174638825445","39.1111373347226",,"OVER-THE-RHINE","OTR",
"ACCESS444","1704 MARTHA AV","2013-07-16T00:00:00.000","NEW","46662","10","40856",,,"OWNER OCCUPIED",,"-84.5474294640495","39.1715155761495",,"NORTHSIDE","NORTHSIDE",
"ACCESS445","1326 VINE ST","2012-02-15T00:00:00.000","NEW","48335","10","84806",,,"OWNER OCCUPIED",,"-84.5150496463194","39.1106016615879",,"OVER-THE-RHINE","OTR",
"ACCESS446","2926 EDEN AV","2015-01-22T00:00:00.000","NEW","46207","10","49046",,,"OWNER OCCUPIED",,"-84.5055815013346","39.1335333686381",,"CORRYVILLE","N/A",
"ACCESS447","2866 MARKBREIT AV","2013-03-11T00:00:00.000","REHAB","46042.5","10","43238",,,"RENTAL",,"-84.4363554506001","39.1521169066886",,"OAKLEY","OAKLEY",
"ACCESS448","6250 ORCHARD LN","2012-04-23T00:00:00.000","REHAB","46028.5","10","50870",,,"OWNER OCCUPIED",,"-84.4197482248257","39.1889359611647",,"KENNEDY HEIGHTS","KENNEDY HEIGHTS",
"ACCESS449","2857 MARKBREIT AV","2013-10-24T00:00:00.000","REHAB","46025","10","52309",,,"OWNER OCCUPIED",,"-84.4369256741809","39.1515948442212",,"OAKLEY","OAKLEY",
"ACCESS45","1822 DALEWOOD PL","2013-04-04T00:00:00.000","REHAB","0","0","0",,,"RENTAL",,"-84.4640060913396","39.1763135892293",,"BOND HILL","BOND HILL",
"ACCESS450","4727 HASSMAN CT","2012-08-02T00:00:00.000","NEW","46987.5","10","68426",,,"OWNER OCCUPIED",,"-84.5389510223966","39.1791592991628",,"NORTHSIDE","NORTHSIDE",
"ACCESS451","1421 RACE ST","2013-08-14T00:00:00.000","REHAB","45717","10","57465",,,"OWNER OCCUPIED",,"-84.5174638825445","39.1111373347226",,"OVER-THE-RHINE","OTR",
"ACCESS452","2356 PARK AV","2013-04-01T00:00:00.000","REHAB","45493","10","36615",,,"OWNER OCCUPIED",,"-84.4858077580877","39.1242841788889",,"WALNUT HILLS","WALNUT HILLS",
