"date_","date_time_blocked","date_time_cleared","final_delay","time_blocked","location_","time_cleared","min_delayed","category_","outcome","neighborhood","community_council_neighborhood","latitude","longitude","unique_id"
"2022-08-19T00:00:00.000Z","2022-08-19T18:07:00.000","2022-08-19T18:14:00.000","7","18:07:00","Walnut  at 7th","18:14:00","0:07:00","Automobile","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1039400000598","-84.51201","20220825110026.4698919+00:00"
"2022-08-19T00:00:00.000Z","2022-08-19T11:39:00.000","2022-08-19T11:42:00.000","3","11:39:00","Elm at Findlay","11:42:00","0:03:00","Automobile","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1163600000598","-84.52021","20220825110026.4690685+00:00"
"2022-08-18T00:00:00.000Z","2022-08-18T20:54:00.000","2022-08-18T20:57:00.000","3","20:54:00","Elm at Green","20:57:00","0:03:00","Automobile","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1142000000597","-84.51962","20220825110026.4682391+00:00"
"2022-08-18T00:00:00.000Z","2022-08-18T13:47:00.000","2022-08-18T13:50:00.000","3","13:47:00","12th at Republic","13:50:00","0:03:00","Fire (including EMS)","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1082000000597","-84.5156","20220825110026.4673534+00:00"
"2022-08-17T00:00:00.000Z","2022-08-17T20:20:00.000","2022-08-17T20:31:00.000","11","20:20:00","12th at Vine","20:31:00","0:11:00","Fire (including EMS)","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1083100000598","-84.51478","20220825110026.4665133+00:00"
"2022-08-17T00:00:00.000Z","2022-08-17T18:16:00.000","2022-08-17T18:22:00.000","6","18:16:00","12th at Vine","18:22:00","0:06:00","Police","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1083100000598","-84.51478","20220825110026.46568+00:00"
"2022-08-17T00:00:00.000Z","2022-08-17T17:29:00.000","2022-08-17T17:31:00.000","2","17:29:00","Main - 500 Block (Between 5th & 6th)","17:31:00","0:02:00","Metro Bus","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1022700000597","-84.50992","20220825110026.4646906+00:00"
"2022-08-17T00:00:00.000Z","2022-08-17T16:58:00.000","2022-08-17T16:59:00.000","1","16:58:00","Race at Findlay","16:59:00","0:01:00","Police","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1166100000598","-84.51855","20220825110026.4638194+00:00"
"2022-08-17T00:00:00.000Z","2022-08-17T12:31:02.000","2022-08-17T12:32:32.000","1.5","12:31:02","Main  at 4th","12:32:32","0:01:30","Truck","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1004100000598","-84.50947","20220825110026.4629418+00:00"
"2022-08-16T00:00:00.000Z","2022-08-16T15:01:00.000","2022-08-16T15:03:00.000","2","15:01:00","Race at Green","15:03:00","0:02:00","Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1142100000598","-84.51793","20220825110026.4620108+00:00"
"2022-08-16T00:00:00.000Z","2022-08-16T11:25:00.000","2022-08-16T11:38:00.000","13","11:25:00","Main at 5th","11:38:00","0:13:00","Fire (including EMS)","Resolved by Transdev Supervisor","DOWNTOWN","DOWNTOWN","39.1015700000598","-84.50974","20220825110026.4611997+00:00"
"2022-08-15T00:00:00.000Z","2022-08-15T12:29:00.000","2022-08-15T12:30:00.000","1","12:29:00","Elm at Henry","12:30:00","0:01:00","Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1176900000598","-84.52051","20220825110026.4603656+00:00"
"2022-08-15T00:00:00.000Z","2022-08-15T10:06:00.000","2022-08-15T10:14:00.000","8","10:06:00","Race at Green","10:14:00","0:08:00","Fire (including EMS)","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1142100000598","-84.51793","20220825110026.4595345+00:00"
"2022-08-14T00:00:00.000Z","2022-08-14T15:09:00.000","2022-08-14T15:11:00.000","2","15:09:00","12th at Vine","15:11:00","0:02:00","Delivery Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1083100000598","-84.51478","20220825110026.4586982+00:00"
"2022-08-13T00:00:00.000Z","2022-08-13T15:47:00.000","2022-08-13T15:49:00.000","2","15:47:00","Walnut  at 7th","15:49:00","0:02:00","Traffic delays","Traffic Resolved","DOWNTOWN","DOWNTOWN","39.1039400000598","-84.51201","20220825110026.4545106+00:00"
"2022-08-13T00:00:00.000Z","2022-08-13T21:49:00.000","2022-08-13T21:55:00.000","6","21:49:00","Main at 2nd","21:55:00","0:06:00","Traffic delays","Traffic Resolved","DOWNTOWN","DOWNTOWN","39.0984600000598","-84.50893","20220825110026.4578023+00:00"
"2022-08-13T00:00:00.000Z","2022-08-13T21:46:00.000","2022-08-13T22:14:00.000","28","21:46:00","Elm at 14th","22:14:00","0:28:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1101000000598","-84.51858","20220825110026.4569827+00:00"
"2022-08-13T00:00:00.000Z","2022-08-13T18:31:00.000","2022-08-13T18:35:00.000","4","18:31:00","Elm at 14th","18:35:00","0:04:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1101000000598","-84.51858","20220825110026.4561673+00:00"
"2022-08-13T00:00:00.000Z","2022-08-13T15:52:00.000","2022-08-13T15:56:00.000","4","15:52:00","Walnut  at 7th","15:56:00","0:04:00","Traffic delays","Traffic Resolved","DOWNTOWN","DOWNTOWN","39.1039400000598","-84.51201","20220825110026.4553268+00:00"
"2022-08-12T00:00:00.000Z","2022-08-12T12:14:00.000","2022-08-12T12:17:00.000","3","12:14:00","Elm at Findlay","12:17:00","0:03:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1163600000598","-84.52021","20220825110026.4499927+00:00"
"2022-08-12T00:00:00.000Z","2022-08-12T11:23:00.000","2022-08-12T11:28:00.000","5","11:23:00","Race at Elder","11:28:00","0:05:00","Fire (including EMS)","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1154600000598","-84.51826","20220825110026.4488659+00:00"
"2022-08-12T00:00:00.000Z","2022-08-12T09:45:00.000","2022-08-12T09:48:00.000","3","9:45:00","Race at Elder","9:48:00","0:03:00","Automobile","Resolved by Transdev Supervisor","OVER-THE-RHINE","OTR","39.1154600000598","-84.51826","20220825110026.4477908+00:00"
"2022-08-12T00:00:00.000Z","2022-08-12T19:09:00.000","2022-08-12T19:14:00.000","5","19:09:00","Walnut  at 2nd","19:14:00","0:05:00","Traffic delays","Traffic Resolved","DOWNTOWN","DOWNTOWN","39.0981900000598","-84.51055","20220825110026.4536552+00:00"
"2022-08-12T00:00:00.000Z","2022-08-12T19:00:00.000","2022-08-12T19:04:00.000","4","19:00:00","Walnut  at 5th","19:04:00","0:04:00","Automobile","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1012900000598","-84.51134","20220825110026.4528176+00:00"
"2022-08-12T00:00:00.000Z","2022-08-12T18:40:00.000","2022-08-12T18:43:00.000","3","18:40:00","Walnut  at 5th","18:43:00","0:03:00","Traffic delays","Traffic Resolved","DOWNTOWN","DOWNTOWN","39.1012900000598","-84.51134","20220825110026.4519524+00:00"
"2022-08-12T00:00:00.000Z","2022-08-12T15:46:00.000","2022-08-12T16:01:00.000","15","15:46:00","12th at Vine","16:01:00","0:15:00","Fire (including EMS)","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1083100000598","-84.51478","20220825110026.4510892+00:00"
"2022-08-11T00:00:00.000Z","2022-08-11T18:35:00.000","2022-08-11T18:42:00.000","7","18:35:00","Elm at 12th","18:42:00","0:07:00","Fire (including EMS)","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1078300000597","-84.51798","20220825110026.4468005+00:00"
"2022-08-11T00:00:00.000Z","2022-08-11T14:37:00.000","2022-08-11T14:40:00.000","3","14:37:00","Walnut  at 5th","14:40:00","0:03:00","Delivery Truck","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1012900000598","-84.51134","20220825110026.4459997+00:00"
"2022-08-10T00:00:00.000Z","2022-08-10T16:58:00.000","2022-08-10T16:59:00.000","1","16:58:00","Walnut  at 5th","16:59:00","0:01:00","Automobile","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1012900000598","-84.51134","20220825110026.4451933+00:00"
"2022-08-10T00:00:00.000Z","2022-08-10T10:20:00.000","2022-08-10T10:23:00.000","3","10:20:00","12th at Clay","10:23:00","0:03:00","Automobile","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1086700000597","-84.51238","20220825110026.4435029+00:00"
"2022-08-10T00:00:00.000Z","2022-08-10T15:35:00.000","2022-08-10T15:43:00.000","8","15:35:00","Walnut  at Court","15:43:00","0:08:00","Metro Bus","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1065300000597","-84.51269","20220825110026.444366+00:00"
"2022-08-09T00:00:00.000Z","2022-08-09T12:26:00.000","2022-08-09T12:38:00.000","12","12:26:00","Walnut - 400 Block (Between 4th & 5th)","12:38:00","0:12:00","Automobile","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1007700000598","-84.51121","20220825110026.4417148+00:00"
"2022-08-09T00:00:00.000Z","2022-08-09T22:26:00.000","2022-08-09T22:28:00.000","2","22:26:00","Elm at 14th","22:28:00","0:02:00","Automobile","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1101000000598","-84.51858","20220825110026.4425715+00:00"
"2022-08-08T00:00:00.000Z","2022-08-08T14:56:00.000","2022-08-08T14:58:00.000","2","14:56:00","Main - 500 Block (Between 5th & 6th)","14:58:00","0:02:00","Metro Bus","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1022700000597","-84.50992","20220825110026.4390392+00:00"
"2022-08-08T00:00:00.000Z","2022-08-08T20:06:00.000","2022-08-08T20:07:00.000","1","20:06:00","Race at Liberty","20:07:00","0:01:00","Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1130000000597","-84.5176","20220825110026.4407616+00:00"
"2022-08-08T00:00:00.000Z","2022-08-08T17:38:00.000","2022-08-08T17:40:00.000","2","17:38:00","Elm at Green","17:40:00","0:02:00","Fire (including EMS)","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1142000000597","-84.51962","20220825110026.4398417+00:00"
"2022-08-08T00:00:00.000Z","2022-08-08T07:50:00.000","2022-08-08T07:52:00.000","2","7:50:00","Race at Liberty","7:52:00","0:02:00","Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1130000000597","-84.5176","20220825110026.4382298+00:00"
"2022-08-07T00:00:00.000Z","2022-08-07T15:32:00.000","2022-08-07T15:33:00.000","1","15:32:00","Walnut  at 5th","15:33:00","0:01:00","Automobile","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1012900000598","-84.51134","20220825110026.4373825+00:00"
"2022-08-07T00:00:00.000Z","2022-08-07T12:55:00.000","2022-08-07T12:56:00.000","1","12:55:00","12th at Vine","12:56:00","0:01:00","Automobile","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1083100000598","-84.51478","20220825110026.4365257+00:00"
"2022-08-07T00:00:00.000Z","2022-08-07T12:11:00.000","2022-08-07T12:12:00.000","1","12:11:00","Elm at Findlay","12:12:00","0:01:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1163600000598","-84.52021","20220825110026.4357189+00:00"
"2022-08-06T00:00:00.000Z","2022-08-06T18:58:00.000","2022-08-06T18:59:00.000","1","18:58:00","Elm at 14th","18:59:00","0:01:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1101000000598","-84.51858","20220825110026.4332571+00:00"
"2022-08-06T00:00:00.000Z","2022-08-06T12:59:00.000","2022-08-06T13:02:00.000","3","12:59:00","Elm at Green","13:02:00","0:03:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1142000000597","-84.51962","20220825110026.4316196+00:00"
"2022-08-06T00:00:00.000Z","2022-08-06T22:54:00.000","2022-08-06T23:09:00.000","15","22:54:00","Race at 15th","23:09:00","0:15:00","Delivery Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1115000000598","-84.51723","20220825110026.4348895+00:00"
"2022-08-06T00:00:00.000Z","2022-08-06T18:42:00.000","2022-08-06T18:44:00.000","2","18:42:00","Race at Liberty","18:44:00","0:02:00","Automobile","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1130000000597","-84.5176","20220825110026.4324409+00:00"
"2022-08-06T00:00:00.000Z","2022-08-06T21:55:00.000","2022-08-06T22:11:00.000","16","21:55:00","Elm at 15th","22:11:00","0:16:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1107500000598","-84.51876","20220825110026.434078+00:00"
"2022-08-05T00:00:00.000Z","2022-08-05T09:59:00.000","2022-08-05T10:05:00.000","6","9:59:00","Elm at Henry","10:05:00","0:06:00","Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1176900000598","-84.52051","20220825110026.4284235+00:00"
"2022-08-05T00:00:00.000Z","2022-08-05T12:28:00.000","2022-08-05T12:30:00.000","2","12:28:00","Race at 15th","12:30:00","0:02:00","Automobile","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1115000000598","-84.51723","20220825110026.4292231+00:00"
"2022-08-05T00:00:00.000Z","2022-08-05T21:13:00.000","2022-08-05T21:18:00.000","5","21:13:00","Walnut  at 5th","21:18:00","0:05:00","Bus (other than Metro)","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1012900000598","-84.51134","20220825110026.4308132+00:00"
"2022-08-05T00:00:00.000Z","2022-08-05T13:56:00.000","2022-08-05T14:10:00.000","14","13:56:00","Elm at Odeon","14:10:00","0:14:00","Police","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1120400000598","-84.51908","20220825110026.4300196+00:00"
"2022-08-04T00:00:00.000Z","2022-08-04T07:55:00.000","2022-08-04T07:59:00.000","4","7:55:00","Walnut - 400 Block (Between 4th & 5th)","7:59:00","0:04:00","Automobile","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1007700000598","-84.51121","20220825110026.4259011+00:00"
"2022-08-04T00:00:00.000Z","2022-08-04T09:40:00.000","2022-08-04T09:43:00.000","3","9:40:00","Race at 13th","9:43:00","0:03:00","Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1092200000598","-84.51666","20220825110026.426737+00:00"
"2022-08-04T00:00:00.000Z","2022-08-04T13:07:00.000","2022-08-04T13:14:00.000","7","13:07:00","Main at 8th","13:14:00","0:07:00","Fire (including EMS)","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1049300000598","-84.51057","20220825110026.4276031+00:00"
"2022-08-03T00:00:00.000Z","2022-08-03T09:07:02.000","2022-08-03T09:07:47.000","0.75","9:07:02","Elm at Henry","9:07:47","0:00:45","Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1176900000598","-84.52051","20220825110026.4212216+00:00"
"2022-08-03T00:00:00.000Z","2022-08-03T09:37:00.000","2022-08-03T09:40:00.000","3","9:37:00","Walnut  at 6th","9:40:00","0:03:00","Truck","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1026900000598","-84.51169","20220825110026.4223654+00:00"
"2022-08-03T00:00:00.000Z","2022-08-03T11:43:00.000","2022-08-03T11:44:00.000","1","11:43:00","Elm at Henry","11:44:00","0:01:00","Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1176900000598","-84.52051","20220825110026.4233211+00:00"
"2022-08-03T00:00:00.000Z","2022-08-03T13:06:00.000","2022-08-03T13:08:00.000","2","13:06:00","Race at Liberty","13:08:00","0:02:00","Automobile","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1130000000597","-84.5176","20220825110026.4241582+00:00"
"2022-08-03T00:00:00.000Z","2022-08-03T13:28:00.000","2022-08-03T13:31:00.000","3","13:28:00","Elm at Elder","13:31:00","0:03:00","Automobile","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1151900000597","-84.5199","20220825110026.4250052+00:00"
"2022-08-02T00:00:00.000Z","2022-08-02T17:18:00.000","2022-08-02T17:23:00.000","5","17:18:00","Walnut  at 6th","17:23:00","0:05:00","Delivery Truck","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1026900000598","-84.51169","20220825110026.4201942+00:00"
"2022-08-01T00:00:00.000Z","2022-08-01T17:29:00.000","2022-08-01T17:32:00.000","3","17:29:00","Race at Elder","17:32:00","0:03:00","Fire (including EMS)","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1154600000598","-84.51826","20220825110026.4193332+00:00"
"2022-08-01T00:00:00.000Z","2022-08-01T15:45:00.000","2022-08-01T16:07:00.000","22","15:45:00","12th - 100 W Block (Between Vine & Elm)","16:07:00","0:22:00","Fire (including EMS)","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1079500000598","-84.51716","20220825110026.4185127+00:00"
"2022-08-01T00:00:00.000Z","2022-08-01T08:29:00.000","2022-08-01T08:33:00.000","4","8:29:00","Walnut  at 4th","8:33:00","0:04:00","Delivery Truck","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1001800000597","-84.51104","20220825110026.417676+00:00"
"2022-07-31T00:00:00.000Z","2022-07-31T15:07:00.000","2022-07-31T15:09:00.000","2","15:07:00","Elm at 12th","15:09:00","0:02:00","Metro Bus","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1078300000597","-84.51798","20220825110026.4168509+00:00"
"2022-07-31T00:00:00.000Z","2022-07-31T12:22:00.000","2022-07-31T12:24:00.000","2","12:22:00","Elm - 1800 Block (Between Elder & Findlay)","12:24:00","0:02:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1157800000597","-84.52005","20220825110026.4160449+00:00"
"2022-07-31T00:00:00.000Z","2022-07-31T11:48:00.000","2022-07-31T11:51:00.000","3","11:48:00","Elm - 1800 Block (Between Elder & Findlay)","11:51:00","0:03:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1157800000597","-84.52005","20220825110026.4152027+00:00"
"2022-07-29T00:00:00.000Z","2022-07-29T19:05:00.000","2022-07-29T19:12:00.000","7","19:05:00","Elm at Grant","19:12:00","0:07:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1084600000598","-84.51816","20220825110026.4119874+00:00"
"2022-07-29T00:00:00.000Z","2022-07-29T23:05:00.000","2022-07-29T23:10:00.000","5","23:05:00","Elm at Grant","23:10:00","0:05:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1084600000598","-84.51816","20220825110026.4144032+00:00"
"2022-07-29T00:00:00.000Z","2022-07-29T22:59:00.000","2022-07-29T23:05:00.000","6","22:59:00","Elm at Grant","23:05:00","0:06:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1084600000598","-84.51816","20220825110026.4135934+00:00"
"2022-07-29T00:00:00.000Z","2022-07-29T19:12:00.000","2022-07-29T19:18:00.000","6","19:12:00","Elm at Grant","19:18:00","0:06:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1084600000598","-84.51816","20220825110026.412793+00:00"
"2022-07-29T00:00:00.000Z","2022-07-29T18:57:00.000","2022-07-29T19:03:00.000","6","18:57:00","Elm at Grant","19:03:00","0:06:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1084600000598","-84.51816","20220825110026.4111311+00:00"
"2022-07-29T00:00:00.000Z","2022-07-29T15:59:00.000","2022-07-29T16:01:00.000","2","15:59:00","Elm at Henry","16:01:00","0:02:00","Bus (other than Metro)","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1176900000598","-84.52051","20220825110026.410329+00:00"
"2022-07-29T00:00:00.000Z","2022-07-29T13:06:35.000","2022-07-29T13:08:05.000","1.5","13:06:35","Main - 500 Block (Between 5th & 6th)","13:08:05","0:01:30","Metro Bus","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1022700000597","-84.50992","20220825110026.4094446+00:00"
"2022-07-29T00:00:00.000Z","2022-07-29T11:52:00.000","2022-07-29T11:54:00.000","2","11:52:00","Elm at Henry","11:54:00","0:02:00","Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1176900000598","-84.52051","20220825110026.4086075+00:00"
"2022-07-28T00:00:00.000Z","2022-07-28T18:08:00.000","2022-07-28T18:16:00.000","8","18:08:00","Walnut  at 9th","18:16:00","0:08:00","Fire (including EMS)","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1056400000598","-84.51245","20220825110026.407767+00:00"
"2022-07-28T00:00:00.000Z","2022-07-28T15:56:00.000","2022-07-28T16:06:00.000","10","15:56:00","Race at 12th","16:06:00","0:10:00","Automobile","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1080600000598","-84.51639","20220825110026.4069593+00:00"
"2022-07-28T00:00:00.000Z","2022-07-28T11:17:00.000","2022-07-28T11:34:00.000","17","11:17:00","Walnut  at 4th","11:34:00","0:17:00","Delivery Truck","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1001800000597","-84.51104","20220825110026.406161+00:00"
"2022-07-28T00:00:00.000Z","2022-07-28T09:10:00.000","2022-07-28T09:18:00.000","8","9:10:00","Race at Green","9:18:00","0:08:00","Fire (including EMS)","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1142100000598","-84.51793","20220825110026.4053542+00:00"
"2022-07-27T00:00:00.000Z","2022-07-27T09:57:00.000","2022-07-27T10:05:00.000","8","9:57:00","Main at 8th","10:05:00","0:08:00","Automobile","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1049300000598","-84.51057","20220825110026.4011325+00:00"
"2022-07-27T00:00:00.000Z","2022-07-27T10:16:00.000","2022-07-27T10:20:00.000","4","10:16:00","Main  at 4th","10:20:00","0:04:00","Truck","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1004100000598","-84.50947","20220825110026.4019406+00:00"
"2022-07-27T00:00:00.000Z","2022-07-27T16:23:00.000","2022-07-27T16:25:00.000","2","16:23:00","Main - 500 Block (Between 5th & 6th)","16:25:00","0:02:00","Metro Bus","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1022700000597","-84.50992","20220825110026.4028583+00:00"
"2022-07-27T00:00:00.000Z","2022-07-27T21:02:00.000","2022-07-27T21:04:00.000","2","21:02:00","Main at 2nd","21:04:00","0:02:00","Automobile","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.0984600000598","-84.50893","20220825110026.4036651+00:00"
"2022-07-27T00:00:00.000Z","2022-07-27T22:40:00.000","2022-07-27T22:42:00.000","2","22:40:00","Elm at 12th","22:42:00","0:02:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1078300000597","-84.51798","20220825110026.4044954+00:00"
"2022-07-26T00:00:00.000Z","2022-07-26T14:44:00.000","2022-07-26T14:52:00.000","8","14:44:00","Main at 6th","14:52:00","0:08:00","Fire (including EMS)","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1029500000597","-84.51007","20220825110026.3978404+00:00"
"2022-07-26T00:00:00.000Z","2022-07-26T16:32:00.000","2022-07-26T16:33:00.000","1","16:32:00","Race at Findlay","16:33:00","0:01:00","Metro Bus","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1166100000598","-84.51855","20220825110026.3986792+00:00"
"2022-07-26T00:00:00.000Z","2022-07-26T19:29:00.000","2022-07-26T19:30:00.000","1","19:29:00","Central Pkwy at Vine","19:30:00","0:01:00","Automobile","Removed by Owner/Operator","DOWNTOWN","DOWNTOWN","39.1071100000598","-84.51447","20220825110026.3994758+00:00"
"2022-07-26T00:00:00.000Z","2022-07-26T23:05:00.000","2022-07-26T23:07:00.000","2","23:05:00","Elm at 12th","23:07:00","0:02:00","Traffic delays","Traffic Resolved","OVER-THE-RHINE","OTR","39.1078300000597","-84.51798","20220825110026.4003274+00:00"
"2022-07-25T00:00:00.000Z","2022-07-25T10:29:00.000","2022-07-25T10:33:00.000","4","10:29:00","Race at 13th","10:33:00","0:04:00","Truck","Removed by Owner/Operator","OVER-THE-RHINE","OTR","39.1092200000598","-84.51666","20220825110026.3962264+00:00"
