"jur_dist","bldg_id","building_name","building_address","no_of_tcus","enrollment","council_dist","borough","postcode","latitude","longitude","community_board","census_tract","bin","bbl","nta","data_as_of"
"12","X936","P.S. 6 TRANSPORTABLE - X","1000 EAST TREMONT AVENUE",,"0","17","2","10460","40.840755","-73.881707","6","359","2010892","2030050010","East Tremont                                                               ","2017-09-12T00:00:00.000"
"12","X941","P.S. 234 TRANSPORTABLE - X","2055 MAPES AVENUE",,"100","15","2","10460","40.845878","-73.886184","6","371","2012957","2031090001","East Tremont                                                               ","2017-09-12T00:00:00.000"
"12","X967","P.S. 67 TRANSPORTABLE - X","2024 MOHEGAN AVENUE",,"64","17","2","10460","40.843945","-73.884788","6","363","2013142","2031230003","East Tremont                                                               ","2017-09-12T00:00:00.000"
"15","K982","P.S. 261 TRANSPORTABLE - K","314 PACIFIC STREET",,"0","33","3","11201","40.687466","-73.988288","2","43","3001070","3001880014","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           ","2017-09-12T00:00:00.000"
"19","K958","P.S. 202 TRANSPORTABLE - K","982 HEGEMAN AVENUE",,"0","42","3","11208","40.666417","-73.876563","5","1116","3098664","3044770001","East New York                                                              ","2017-09-12T00:00:00.000"
"19","K991","P.S. 7 TRANSPORTABLE - K","858 JAMAICA AVENUE",,"0","37","3","11208","40.689697","-73.873109","5","118201","3090998","3041060039","Cypress Hills-City Line                                                    ","2017-09-12T00:00:00.000"
"19","K998","P.S. 159 TRANSPORTABLE - K","2781 PITKIN AVENUE",,"0","42","3","11208","40.675766","-73.869469","5","1200","3094735","3042160001","East New York                                                              ","2017-09-12T00:00:00.000"
"20","K921","P.S. 179 TRANSPORTABLE - K","202 AVENUE C",,"36","39","3","11218","40.640463","-73.977642","12","488","3126001","3053710001","Kensington-Ocean Parkway                                                   ","2017-09-12T00:00:00.000"
"21","K941","P.S. 209 TRANSPORTABLE - K","2609 EAST 7TH ST",,"100","48","3","11235","40.586845","-73.96198","13","370","3196224","3072440001","Brighton Beach                                                             ","2017-09-12T00:00:00.000"
"21","K951","P.S. 95 TRANSPORTABLE - K","345 VAN SICKLEN STREET",,"113","47","3","11223","40.595698","-73.97518","15","398","3192661","3071230066","Gravesend                                                                  ","2017-09-12T00:00:00.000"
"21","K964","P.S. 253 TRANSPORTABLE - K","601 OCEANVIEW AVE",,"36","48","3","11235","40.579607","-73.962071","13","364","3244470","3086660610","Brighton Beach                                                             ","2017-09-12T00:00:00.000"
"24","Q855","PRE-K CENTER @ 80-55 CORNISH AVENUE - QUEENS","80-55 CORNISH AVENUE",,"18","25","4","11373","40.739115","-73.882487","4","485","4467710","4015380075","Elmhurst-Maspeth                                                           ","2017-09-12T00:00:00.000"
"24","Q906","PRE-K CENTER @ 41-15 104 STREET - QUEENS","41-15 104 STREET",,"70","21","4","11368","40.748987","-73.86123","4","403","4048820","4019850001","North Corona                                                               ","2017-09-12T00:00:00.000"
"24","Q974","PRE-K CENTER @ 109-10 47TH AVENUE - QUEENS","109-10 47TH AVENUE",,"67","21","4","11368","40.747126","-73.854824","4","415","4529578","4020030023","Corona                                                                     ","2017-09-12T00:00:00.000"
"25","Q766","P.S. 79 TRANSPORTABLE - Q","147-27 15 DRIVE",,"36","19","4","11357","40.785909","-73.818058","7","1039","4105232","4046470001","Whitestone                                                                 ","2017-09-12T00:00:00.000"
"25","Q922","P.S. 32 TRANSPORTABLE - Q","171-11 35 AVENUE",,"40","19","4","11358","40.764763","-73.794683","7","1141","4118954","4052560001","Murray Hill                                                                ","2017-09-12T00:00:00.000"
"25","Q959","P.S. 22 TRANSPORTABLE - Q","153-33 SANFORD AVENUE",,"35","20","4","11355","40.761249","-73.811808","7","1167","4438184","4053280001","Murray Hill                                                                ","2017-09-12T00:00:00.000"
"26","Q728","P.S. 41 TRANSPORTABLE - Q","214-43 35 AVENUE",,"85","19","4","11361","40.769601","-73.770863","11","1097","4135975","4061210001","Bayside-Bayside Hills                                                      ","2017-09-12T00:00:00.000"
"27","Q727","P.S. 106 TRANSPORTABLE - Q","180 BEACH 35 STREET",,"0","31","4","11691","40.593779","-73.767199","14","992","4441244","4158610035","Hammels-Arverne-Edgemere                                                   ","2017-09-12T00:00:00.000"
"27","Q920","P.S. 43 TRANSPORTABLE - Q","160 BEACH 29TH STREET",,"100","31","4","11691","40.593834","-73.76174","14","99802","4467711","4158200001","Far Rockaway-Bayswater                                                     ","2017-09-12T00:00:00.000"
"27","Q983","P.S. 232 TRANSPORTABLE - Q","153-23 83 STREET",,"120","32","4","11414","40.665909","-73.851216","10","6202","4247454","4114450001","Lindenwood-Howard Beach                                                    ","2017-09-12T00:00:00.000"
"27","Q986","P.S. 96 TRANSPORTABLE - Q","130-01 ROCKAWAY BLVD",,"36","28","4","11420","40.674991","-73.808371","10","180","4253028","4116940027","South Ozone Park                                                           ","2017-09-12T00:00:00.000"
"27","Q987","P.S. 146 TRANSPORTABLE - Q","98-01 159 AVENUE",,"0","32","4","11414","40.659873","-73.835068","10","884","4295163","4141680016","Lindenwood-Howard Beach                                                    ","2017-09-12T00:00:00.000"
"27","Q989","P.S. 66 TRANSPORTABLE - Q","85-11 102 STREET",,"36","32","4","11418","40.697836","-73.846558","9","24","4191497","4091830001","Richmond Hill                                                              ","2017-09-12T00:00:00.000"
"27","Q995","P.S. 56 TRANSPORTABLE - Q","86-10 114 STREET",,"60","32","4","11418","40.69919","-73.835299","9","130","4192689","4092260057","Richmond Hill                                                              ","2017-09-12T00:00:00.000"
"28","Q694","P.S. 144 TRANSPORTABLE - QUEENS","93-02 69 AVENUE",,"0","29","4","11375","40.714978","-73.853372","6","729","4076870","4032120001","Forest Hills                                                               ","2017-09-12T00:00:00.000"
"28","Q935","P.S. 174 TRANSPORTABLE - Q","65-10 DIETERLE CRESCENT",,"86","29","4","11374","40.720924","-73.86135","6","69702","4073904","4031340024","Rego Park                                                                  ","2017-09-12T00:00:00.000"
"28","Q956","P.S. 206 TRANSPORTABLE - Q","61-21 97TH PLACE",,"75","29","4","11374","40.73425","-73.861546","6","71702","4050414","4020830123","Rego Park                                                                  ","2017-09-12T00:00:00.000"
"28","Q958","P.S. 160 TRANSPORTABLE - Q","109-59 INWOOD STREET",,"54","28","4","11435","40.688103","-73.800415","12","196","4258143","4119420302","South Jamaica                                                              ","2017-09-12T00:00:00.000"
"28","Q962","P.S. 30 TRANSPORTABLE - Q","126-10 BEDELL STREET",,"0","28","4","11434","40.68031","-73.774432","12","33402","4270045","4124950065","Springfield Gardens North                                                  ","2017-09-12T00:00:00.000"
"28","Q988","P.S. 40 TRANSPORTABLE - Q","109-20 UNION HALL STREET",,"119","28","4","11433","40.694125","-73.790675","12","260","4263341","4121510001","South Jamaica                                                              ","2017-09-12T00:00:00.000"
"29","Q910","P.S. 95 TRANSPORTABLE - Q","179-01 90TH AVENUE",,"113","27","4","11432","40.710624","-73.783423","12","468","4446042","4099140001","Jamaica                                                                    ","2017-09-12T00:00:00.000"
"29","Q930","P.S. 116 TRANSPORTABLE - Q","107-25 WREN PLACE",,"54","27","4","11433","40.700606","-73.782302","12","414","4218416","4102500001","South Jamaica                                                              ","2017-09-12T00:00:00.000"
"30","Q869","P.S. 69 PORTABLE - QUEENS","77-02 37 AVENUE",,"60","25","4","11372","40.749266","-73.888817","3","287","4029892","4012880001","Jackson Heights                                                            ","2017-09-12T00:00:00.000"
"30","Q904","PRE-K CENTER @ 5-14/16 49TH AVENUE - QUEENS","5-14/16 49TH AVENUE",,"84","26","4",,,,,,,,,"2017-09-12T00:00:00.000"
"30","Q981","P.S. 85 TRANSPORTABLE - Q","23-70 31 STREET",,"195","22","4","11105","40.772863","-73.914708","1","115","4017485","4008420031","Steinway                                                                   ","2017-09-12T00:00:00.000"
"31","R816","P.S. 38 TRANSPORTABLE - S.I.","421 LINCOLN AVENUE ",,"66","50","5","10306","40.575665","-74.101624","2","11202","5054213","5037320006","New Dorp-Midland Beach                                                     ","2017-09-12T00:00:00.000"
"31","R817","P.S. 19 TRANSPORTABLE - S.I.","780 POST AVENUE",,"100","49","5","10310","40.631214","-74.127101","1","141","5006175","5002270024","West New Brighton-New Brighton-St. George                                  ","2017-09-12T00:00:00.000"
"75","R818","P.S. 37 TRANSPORTABLE - S.I.","110 SHAFTER AVENUE",,,"51","5","10308","40.554532","-74.148018","3","14605","5062576","5046300013","Great Kills                                                                ","2017-09-12T00:00:00.000"
"75","R910","P.S. 25 TRANSPORTABLE - S.I.","4210 ARTHUR KILL ROAD",,,"51","5","10309","40.539795","-74.237549","3","226","5086781","5073150007","Charleston-Richmond Valley-Tottenville                                     ","2017-09-12T00:00:00.000"
"78","K947","EAST NY FAMILY ACADEMY TRANSPORTABLE - K ","2057 LINDEN BOULEVARD",,"295","42","3","11207","40.661072","-73.886942","5","1104","3097444","3043280015","East New York                                                              ","2017-09-12T00:00:00.000"
"78","Q943","B. N. CARDOZO HS TRANSPORTABLE - Q","57-00 223 STREET",,"0","23","4","11364","40.752333","-73.75599","11","138501","4161735","4075290001","Oakland Gardens                                                            ","2017-09-12T00:00:00.000"
"78","Q951","JOHN BOWNE HS TRANSPORTABLE - Q","63-25 MAIN STREET",,"0","24","4","11367","40.738139","-73.824944","8","809","4439900","4065070001","Kew Gardens Hills                                                          ","2017-09-12T00:00:00.000"
"78","Q966","FRANCIS LEWIS HS TRANSPORTABLE - Q","58-20 UTOPIA PKWY",,"0","20","4","11365","40.740724","-73.79283","11","1417","4148763","4068820001","Auburndale                                                                 ","2017-09-12T00:00:00.000"
"78","Q969","AUX. SERV.- JAM. LEARN CT TR - Q ","162-02 HILLSIDE AVENUE",,"30","24","4","11432","40.70848","-73.800065","12","44602","4209031","4097680022","Jamaica                                                                    ","2017-09-12T00:00:00.000"
"78","X920","SOUTH BRONX HS TRANSPORTABLE - X","701 ST ANNS AVENUE",,"0","17","2","10455","40.81825","-73.91103","1","71","2001153","2023590240","Melrose South-Mott Haven North                                             ","2017-09-12T00:00:00.000"
"78","X922","ADLAI E. STEVENSON HS TRANSPORTABLE -X","1980 LAFAYETTE AVENUE",,"0","18","2","10473","40.82229","-73.856167","9","16","2022205","2036040039","Soundview-Castle Hill-Clason Point-Harding Park                            ","2017-09-12T00:00:00.000"
"78","X961","MORRIS HS TRANSPORTABLE - X","1110 BOSTON RD",,"0","16","2","10456","40.827642","-73.904473","3","135","2004526","2026340001","Morrisania-Melrose                                                         ","2017-09-12T00:00:00.000"
"78","X962","JANE ADDAMS HS TRANSPORTABLE - X","900 TINTON AVENUE",,"0","17","2","10456","40.821675","-73.903546","3","133","2004807","2026680001","Morrisania-Melrose                                                         ","2017-09-12T00:00:00.000"
"25","Q766","P.S. 79 TRANSPORTABLE - Q","147-27 15 DRIVE","2","36","19","QUEENS","11357","40.785909","-73.818058","7","1039","4105232","4046470001","Whitestone","2019-03-13T00:00:00.000"
"78","X963","CROTONA ACADEMY TRANSPORTABLE - BRONX","639 ST ANNS AVENUE",,"226","17","2","10455","40.816532","-73.911747","1","71","2115801","2023590100","Melrose South-Mott Haven North                                             ","2017-09-12T00:00:00.000"
"3","M919","P.S. 163 TRANSPORTABLE - M","163 WEST 97 STREET",,"6","7","MANHATTAN","10025","40.794264","-73.968706","7","185","1055908","1018520099","Upper West Side                                                            ","2018-01-08T00:00:00.000"
"6","M902","P.S. 48 TRANSPORTABLE - MANHATTAN","4360 BROADWAY",,"70","10","MANHATTAN","10033","40.853466","-73.934048","12","271","1076752","1021670029","Washington Heights North                                                   ","2018-01-08T00:00:00.000"
"6","M965","I.S. 349 - MANHATTAN","549 AUDOBON AVENUE",,"475","10","MANHATTAN","10040","40.855954","-73.927051","12","277","1076751","1021600018","Washington Heights North                                                   ","2018-01-08T00:00:00.000"
"8","X915","P.S. 119 TRANSPORTABLE - X","1075 PUGSLEY AVENUE",,"100","18","BRONX    ","10472","40.828518","-73.856569","9","4001","2025696","2037890021","Soundview-Bruckner                                                         ","2018-01-08T00:00:00.000"
"8","X938","P.S. 138 TRANSPORTABLE - X","2060 LAFAYETTE AVENUE",,"50","18","BRONX    ","10473","40.822665","-73.853366","9","74","2022289","2036090016","Soundview-Castle Hill-Clason Point-Harding Park                            ","2018-01-08T00:00:00.000"
"8","X947","P.S. 14 TRANSPORTABLE - X","3041 BRUCKNER BLVD.",,"100","13","BRONX    ","10461","40.835779","-73.825735","10","184","2072754","2053130092","Schuylerville-Throgs Neck-Edgewater Park                                   ","2018-01-08T00:00:00.000"
"8","X948","P.S. 71 TRANSPORTABLE - X","3040 ROBERTS AVENUE",,"115","13","BRONX    ","10461","40.845787","-73.829829","10","26602","2046140","2041710001","Pelham Bay-Country Club-City Island                                        ","2018-01-08T00:00:00.000"
"9","X924","P.S. 64 TRANSPORTABLE - X","1425 WALTON AVENUE",,"0","16","BRONX    ","10452","40.840096","-73.915569","4","223","2008098","2028430040","West Concourse                                                             ","2018-01-08T00:00:00.000"
"9","X933","P.S. 163 TRANSPORTABLE - X","2075 WEBSTER AVE.",,"200","15","BRONX    ","10457","40.851741","-73.898493","5","379","2013297","2031420048","Mount Hope                                                                 ","2018-01-08T00:00:00.000"
"11","X906","P.S. 175 TRANSPORTABLE - X","200 CITY ISLAND AVENUE",,"38","13","BRONX    ","10464","40.843873","-73.785219","10","516","2082444","2056410280","Pelham Bay-Country Club-City Island                                        ","2018-01-08T00:00:00.000"
"11","X916","P.S. 16 TRANSPORTABLE1 - X","4550 CARPENTER AVE.",,"88","11","BRONX    ","10470","40.902205","-73.854829","12","414","2070894","2050760031","Woodlawn-Wakefield                                                         ","2018-01-08T00:00:00.000"
"11","X942","P.S. 16 TRANSPORTABLE2 - X","4550 CARPENTER AVENUE",,"93","11","BRONX    ","10470","40.902205","-73.854829","12","414","2070894","2050760031","Woodlawn-Wakefield                                                         ","2018-01-08T00:00:00.000"
"11","X945","P.S. 87 TRANSPORTABLE - X","1935 BUSSING AVENUE",,"175","12","BRONX    ","10466","40.895104","-73.845968","12","428","2069061","2050180001","Woodlawn-Wakefield                                                         ","2018-01-08T00:00:00.000"
"11","X946","P.S. 108 TRANSPORTABLE - X","1166 NEILL AVENUE",,"175","13","BRONX    ","10461","40.854726","-73.853227","11","288","2048608","2042750001","Pelham Parkway                                                             ","2018-01-08T00:00:00.000"
"11","X997","P.S. 97 TRANSPORTABLE - X","1375 MACE AVE.",,"144","13","BRONX    ","10469","40.862839","-73.846791","11","314","2052739","2044740001","Allerton-Pelham Gardens                                                    ","2018-01-08T00:00:00.000"
"12","X936","P.S. 6 TRANSPORTABLE - X","1000 E. TREMONT AVE.",,"0","17","BRONX    ","10460","40.840755","-73.881707","6","359","2010892","2030050010","East Tremont                                                               ","2018-01-08T00:00:00.000"
"12","X941","P.S. 234 TRANSPORTABLE - X","2055 MAPES AVE",,"100","15","BRONX    ","10460","40.845878","-73.886184","6","371","2012957","2031090001","East Tremont                                                               ","2018-01-08T00:00:00.000"
"12","X967","P.S. 67 TRANSPORTABLE - X","2024 MOHEGAN AVENUE",,"64","17","BRONX    ","10460","40.843945","-73.884788","6","363","2013142","2031230003","East Tremont                                                               ","2018-01-08T00:00:00.000"
"15","K979","P.S. 32 TRANSPORTABLE - K","317 HOYT STREET",,"210","39","BROOKLYN ","11231","40.680445","-73.991949","6","75","3395587","3004370001","Carroll Gardens-Columbia Street-Red Hook                                   ","2018-01-08T00:00:00.000"
"15","K982","P.S. 261 TRANSPORTABLE - K","314 PACIFIC STREET",,"36","33","BROOKLYN ","11201","40.687466","-73.988288","2","43","3001070","3001880014","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           ","2018-01-08T00:00:00.000"
"19","K949","P.S. 214 TRANSPORTABLE - K","2944 PITKIN AVENUE",,"0","37","BROOKLYN ","11208","40.676513","-73.863151","5","1202","3095254","3042430001","Cypress Hills-City Line                                                    ","2018-01-08T00:00:00.000"
"19","K958","P.S. 202 TRANSPORTABLE - K","982 HEGEMAN AVENUE",,"0","42","BROOKLYN ","11208","40.666417","-73.876563","5","1116","3098664","3044770001","East New York                                                              ","2018-01-08T00:00:00.000"
"19","K991","P.S. 7 TRANSPORTABLE - K","858 JAMAICA AVENUE",,"98","37","BROOKLYN ","11208","40.689697","-73.873109","5","118201","3090998","3041060039","Cypress Hills-City Line                                                    ","2018-01-08T00:00:00.000"
"19","K998","P.S. 159 TRANSPORTABLE - K","2781 PITKIN AVENUE",,"0","42","BROOKLYN ","11208","40.675766","-73.869469","5","1200","3094735","3042160001","East New York                                                              ","2018-01-08T00:00:00.000"
"20","K921","P.S. 179 TRANSPORTABLE - K","202 AVENUE C",,"36","39","BROOKLYN ","11218","40.640463","-73.977642","12","488","3126001","3053710001","Kensington-Ocean Parkway                                                   ","2018-01-08T00:00:00.000"
"20","K961","P.S. 112 TRANSPORTABLE - K","7115 15 AVENUE",,"0","43","BROOKLYN ","11228","40.61978","-74.000792","11","190","3157760","3061800001","Bensonhurst West                                                           ","2018-01-08T00:00:00.000"
"21","K937","P.S. 97 TRANSPORTABLE - K","1855 STILLWELL AVENUE",,"63","47","BROOKLYN ","11223","40.601433","-73.986139","11","404","3177680","3066670024","Bensonhurst East                                                           ","2018-01-08T00:00:00.000"
"25","Q922","P.S. 32 TRANSPORTABLE - Q","171-11 35 AVENUE","1","36","19","QUEENS","11358","40.764763","-73.794683","7","1141","4118954","4052560001","Murray Hill","2019-03-13T00:00:00.000"
"21","K941","P.S. 209 TRANSPORTABLE - K","2609 EAST 7TH ST",,"100","48","BROOKLYN ","11235","40.586845","-73.96198","13","370","3196224","3072440001","Brighton Beach                                                             ","2018-01-08T00:00:00.000"
"21","K951","P.S. 95 TRANSPORTABLE - K","345 VAN SICKLEN STREET",,"113","47","BROOKLYN ","11223","40.595698","-73.97518","15","398","3192661","3071230066","Gravesend                                                                  ","2018-01-08T00:00:00.000"
"21","K964","P.S. 253 TRANSPORTABLE - K","601 OCEANVIEW AVE",,"36","48","BROOKLYN ","11235","40.579607","-73.962071","13","364","3244470","3086660610","Brighton Beach                                                             ","2018-01-08T00:00:00.000"
"22","K975","P.S. 236 TRANSPORTABLE - K","6302 AVENUE U",,"0","46","BROOKLYN ","11234","40.615998","-73.912989","18","698","3326821","3084640001","Georgetown-Marine Park-Bergen Beach-Mill Basin                             ","2018-01-08T00:00:00.000"
"24","Q855","PRE-K CENTER @ 80-55 CORNISH AVENUE - QUEENS","80-55 CORNISH AVENUE",,"18","25","QUEENS   ","11373","40.739115","-73.882487","4","485","4467710","4015380075","Elmhurst-Maspeth                                                           ","2018-01-08T00:00:00.000"
"24","Q906","PRE-K CENTER @ 41-15 104 STREET - QUEENS","41-15 104 STREET",,"70","21","QUEENS   ","11368","40.748987","-73.86123","4","403","4048820","4019850001","North Corona                                                               ","2018-01-08T00:00:00.000"
"24","Q917","P.S. 81 TRANSPORTABLE - Q","559 CYPRESS AVENUE",,"0","34","QUEENS   ","11385","40.703765","-73.912344","5","545","4082076","4034370001","Ridgewood                                                                  ","2018-01-08T00:00:00.000"
"24","Q937","P.S. 143 TRANSPORTABLE - Q","34-74 113TH STREET",,"150","21","QUEENS   ","11368","40.755451","-73.855192","3","381","4043827","4017560025","North Corona                                                               ","2018-01-08T00:00:00.000"
"24","Q947","I.S. 125 TRANSPORTABLE - Q","46-02 47TH AVENUE",,"240","26","QUEENS   ","11377","40.741131","-73.918945","2","235","4052874","4022840006","Hunters Point-Sunnyside-West Maspeth                                       ","2018-01-08T00:00:00.000"
"24","Q974","PRE-K CENTER @ 109-10 47TH AVENUE - QUEENS","109-10 47TH AVENUE",,"67","21","QUEENS   ","11368","40.747126","-73.854824","4","415","4529578","4020030023","Corona                                                                     ","2018-01-08T00:00:00.000"
"25","Q766","P.S. 79 TRANSPORTABLE - Q","147-27 15 DRIVE",,"36","19","QUEENS   ","11357","40.785909","-73.818058","7","1039","4105232","4046470001","Whitestone                                                                 ","2018-01-08T00:00:00.000"
"25","Q922","P.S. 32 TRANSPORTABLE - Q","171-11 35 AVENUE",,"40","19","QUEENS   ","11358","40.764763","-73.794683","7","1141","4118954","4052560001","Murray Hill                                                                ","2018-01-08T00:00:00.000"
"25","Q924","P.S. 129 TRANSPORTABLE - Q","128-02 7TH AVENUE",,"54","19","QUEENS   ","11356","40.790638","-73.839771","7","945","4096774","4039760001","Whitestone                                                                 ","2018-01-08T00:00:00.000"
"25","Q959","P.S. 22 TRANSPORTABLE - Q","153-33 SANFORD AVENUE",,"35","20","QUEENS   ","11355","40.761249","-73.811808","7","1167","4438184","4053280001","Murray Hill                                                                ","2018-01-08T00:00:00.000"
"25","Q967","P.S. 193 TRANSPORTABLE - Q","152-20 11 AVENUE",,"0","19","QUEENS   ","11357","40.792483","-73.809741","7","987","4103056","4045380001","Whitestone                                                                 ","2018-01-08T00:00:00.000"
"26","Q728","P.S. 41 TRANSPORTABLE - Q","214-43 35 AVENUE",,"85","19","QUEENS   ","11361","40.769601","-73.770863","11","1097","4135975","4061210001","Bayside-Bayside Hills                                                      ","2018-01-08T00:00:00.000"
"27","Q727","P.S. 106 TRANSPORTABLE - Q","180 BEACH 35 STREET",,"0","31","QUEENS   ","11691","40.593779","-73.767199","14","992","4441244","4158610035","Hammels-Arverne-Edgemere                                                   ","2018-01-08T00:00:00.000"
"27","Q920","P.S. 43 TRANSPORTABLE - Q","160 BEACH 29TH STREET",,"100","31","QUEENS   ","11691","40.593834","-73.76174","14","99802","4467711","4158200001","Far Rockaway-Bayswater                                                     ","2018-01-08T00:00:00.000"
"27","Q976","P.S. 155 TRANSPORTABLE - Q","130-02 115TH AVE",,"0","28","QUEENS   ","11420","40.67956","-73.8106","10","176","4252357","4116730001","South Ozone Park                                                           ","2018-01-08T00:00:00.000"
"27","Q983","P.S. 232 TRANSPORTABLE - Q","153-23 83RD STRET",,"120","32","QUEENS   ","11414","40.665909","-73.851216","10","6202","4247454","4114450001","Lindenwood-Howard Beach                                                    ","2018-01-08T00:00:00.000"
"27","Q986","P.S. 96 TRANSPORTABLE - Q","130-01 ROCKAWAY BLVD",,"36","28","QUEENS   ","11420","40.674991","-73.808371","10","180","4253028","4116940027","South Ozone Park                                                           ","2018-01-08T00:00:00.000"
"27","Q987","P.S. 146 TRANSPORTABLE - Q","98-01 159TH AVE",,"0","32","QUEENS   ","11414","40.659873","-73.835068","10","884","4295163","4141680016","Lindenwood-Howard Beach                                                    ","2018-01-08T00:00:00.000"
"27","Q989","P.S. 66 TRANSPORTABLE - Q","85-11 102ND STREET",,"36","32","QUEENS   ","11418","40.697836","-73.846558","9","24","4191497","4091830001","Richmond Hill                                                              ","2018-01-08T00:00:00.000"
"27","Q995","P.S. 56 TRANSPORTABLE - Q","86-10 114TH STREET",,"60","32","QUEENS   ","11418","40.69919","-73.835299","9","130","4192689","4092260057","Richmond Hill                                                              ","2018-01-08T00:00:00.000"
"28","Q694","P.S. 144 TRANSPORTABLE - Q","93-02 69 AVENUE",,"64","28","QUEENS   ","11375","40.714978","-73.853372","6","729","4076870","4032120001","Forest Hills                                                               ","2018-01-08T00:00:00.000"
"28","Q935","P.S. 174 TRANSPORTABLE - Q","65-10 DIETERLE CRESCENT",,"86","29","QUEENS   ","11374","40.720924","-73.86135","6","69702","4073904","4031340024","Rego Park                                                                  ","2018-01-08T00:00:00.000"
"28","Q956","P.S. 206 TRANSPORTABLE - Q","61-02 98TH STREET",,"75","29","QUEENS   ","11374","40.734642","-73.860737","6","71702","4050414","4020830123","Rego Park                                                                  ","2018-01-08T00:00:00.000"
"28","Q958","P.S. 160 TRANSPORTABLE - Q","109-59 INWOOD STREET",,"54","28","QUEENS   ","11435","40.688103","-73.800415","12","196","4258143","4119420302","South Jamaica                                                              ","2018-01-08T00:00:00.000"
"25","Q924","P.S. 129 TRANSPORTABLE - Q","128-02 7TH AVENUE","2","0","19","QUEENS","11356","40.790638","-73.839771","7","945","4096774","4039760001","Whitestone","2019-03-13T00:00:00.000"
"28","Q962","P.S. 30 TRANSPORTABLE - Q","126-10 BEDELL STREET",,"0","28","QUEENS   ","11434","40.68031","-73.774432","12","33402","4270045","4124950065","Springfield Gardens North                                                  ","2018-01-08T00:00:00.000"
"28","Q988","P.S. 40 TRANSPORTABLE - Q","109-20 UNION HALL STREET",,"119","28","QUEENS   ","11433","40.694125","-73.790675","12","260","4263341","4121510001","South Jamaica                                                              ","2018-01-08T00:00:00.000"
"29","Q910","P.S. 95 TRANSPORTABLE - Q","179-01 90TH AVENUE",,"113","27","QUEENS   ","11432","40.710624","-73.783423","12","468","4446042","4099140001","Jamaica                                                                    ","2018-01-08T00:00:00.000"
"29","Q911","P.S. 131 TRANSPORTABLE - Q","170-45 84TH AVE.",,"192","24","QUEENS   ","11432","40.716617","-73.794637","8","456","4211112","4098750001","Briarwood-Jamaica Hills                                                    ","2018-01-08T00:00:00.000"
"29","Q930","P.S. 116 TRANSPORTABLE - Q","107-25 WREN PLACE",,"54","27","QUEENS   ","11433","40.700606","-73.782302","12","414","4218416","4102500001","South Jamaica                                                              ","2018-01-08T00:00:00.000"
"29","Q931","P.S. 33 TRANSPORTABLE - Q","91-37 222 STREET",,"0","23","QUEENS   ","11428","40.727134","-73.735077","13","560","4230589","4107560001","Queens Village                                                             ","2018-01-08T00:00:00.000"
"29","Q957","P.S. 156 TRANSPORTABLE - Q","229-02 137TH AVENUE",,"0","31","QUEENS   ","11413","40.673069","-73.743173","13","646","4283015","4131700012","Laurelton                                                                  ","2018-01-08T00:00:00.000"
"30","Q869","P.S. 69 PORTABLE - Q","77-02 37 AVENUE",,"60","25","QUEENS   ","11372","40.749266","-73.888817","3","287","4029892","4012880001","Jackson Heights                                                            ","2018-01-08T00:00:00.000"
"30","Q904","PRE-K CENTER @ 5-14/16 49TH AVENUE - QUEENS","5-14/16 49TH AVENUE",,"0","26",,,,,,,,,,"2018-01-08T00:00:00.000"
"30","Q925","P.S. 151 TRANSPORTABLE - Q","50-05 31 AVENUE",,"104","22","QUEENS   ","11377","40.757499","-73.908898","1","163","4014094","4007520001","Astoria                                                                    ","2018-01-08T00:00:00.000"
"30","Q932","P.S. 11 TRANSPORTABLE - Q","54-25 SKILLMAN AVENUE",,"120","26","QUEENS   ","11377","40.745244","-73.90872","2","251","4552510","4012390001","Woodside                                                                   ","2018-01-08T00:00:00.000"
"30","Q981","P.S. 85 TRANSPORTABLE - Q","23-70 31ST STREET",,"195","22","QUEENS   ","11105","40.772863","-73.914708","1","115","4017485","4008420031","Steinway                                                                   ","2018-01-08T00:00:00.000"
"31","R816","P.S. 38 TRANSPORTABLE - S.I.","421 LINCOLN AVENUE",,"66","50","STATEN IS","10306","40.575665","-74.101624","2","11202","5054213","5037320006","New Dorp-Midland Beach                                                     ","2018-01-08T00:00:00.000"
"31","R817","P.S. 19 TRANSPORTABLE - S.I.","780 POST AVENUE",,"100","49","STATEN IS","10310","40.631214","-74.127101","1","141","5006175","5002270024","West New Brighton-New Brighton-St. George                                  ","2018-01-08T00:00:00.000"
"75","R818","P.S 37 TRANSPORTABLE - S.I.","110 SHAFTER AVENUE",,"0","51","STATEN IS","10308","40.554532","-74.148018","3","14605","5062576","5046300013","Great Kills                                                                ","2018-01-08T00:00:00.000"
"75","R819","P.S. 37 TRANSPORTABLE - S.I.","15 FAIRFIELD STREET",,"0","51","STATEN IS","10308","40.56397","-74.150885","3","14605","5061911","5045860001","Great Kills                                                                ","2018-01-08T00:00:00.000"
"75","R910","P.S. 25 TRANSPORTABLE - S.I.","4210 ARTHUR KILL ROAD",,"0","51","STATEN IS","10309","40.539795","-74.237549","3","226","5086781","5073150007","Charleston-Richmond Valley-Tottenville                                     ","2018-01-08T00:00:00.000"
