"_10_digit_bbl","automatic_water_benchmarking","borocode","block","lot","number_of_buildings","tax_class","street_number","street_address","postcode","borough","dof_square_footage","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"3071590146","No","3","7159","146","1","2","815","GRAVESEND NECK ROAD","11223","BROOKLYN","108000","40.594256","-73.962019","315","47","392","3194109","Homecrest"
"1000167501","No","1","16","7501","1","2","377","RECTOR PLACE","10280","MANHATTAN","220821","40.709506","-74.018002","101","1","31704","1000061","Battery Park City-Lower Manhattan"
"1000167502","No","1","16","7502","1","2","320","ALBANY STREET","10280","MANHATTAN","150855","40.710165","-74.016751","101","1","31704","1000301","Battery Park City-Lower Manhattan"
"1000167503","No","1","16","7503","1","2","250","SOUTH END AVENUE","10280","MANHATTAN","106052","40.709709","-74.01656","101","1","31704","1065089","Battery Park City-Lower Manhattan"
"1000167504","No","1","16","7504","1","2","300","ALBANY STREET","10280","MANHATTAN","91774","40.710118","-74.016574","101","1","31704","1000436","Battery Park City-Lower Manhattan"
"1000167505","No","1","16","7505","1","2","380","RECTOR PLACE","10280","MANHATTAN","257092","40.709311","-74.017764","101","1","31704","1000544","Battery Park City-Lower Manhattan"
"1000167506","Yes","1","16","7506","1","2","280","RECTOR PLACE","10280","MANHATTAN","106631","40.708921","-74.016505","101","1","31704","1065199","Battery Park City-Lower Manhattan"
"1000167507","Yes","1","16","7507","1","2","300","RECTOR PLACE","10280","MANHATTAN","129176","40.709097","-74.017104","101","1","31704","1065321","Battery Park City-Lower Manhattan"
"1000167508","No","1","16","7508","1","2","200","RECTOR PLACE","10280","MANHATTAN","590974","40.708809","-74.016116","101","1","31704","1065475","Battery Park City-Lower Manhattan"
"1000167509","No","1","16","7509","1","2","21","SOUTH END AVENUE","10280","MANHATTAN","237270","40.708114","-74.01763","101","1","31704","1075698","Battery Park City-Lower Manhattan"
"1000167510","No","1","16","7510","1","2","99","BATTERY PLACE","10280","MANHATTAN","348953","40.707977","-74.016729","101","1","31704","1080815","Battery Park City-Lower Manhattan"
"1000167511","No","1","16","7511","1","2","2","SOUTH END AVENUE","10280","MANHATTAN","189273","40.708037","-74.017656","101","1","31704","1082813","Battery Park City-Lower Manhattan"
"1000167512","Yes","1","16","7512","1","2","102","NORTH END AVENUE","10282","MANHATTAN","641681","40.714812","-74.016153","101","1","31703","1085867","Battery Park City-Lower Manhattan"
"1000167513","No","1","16","7513","1","2","10","LITTLE WEST STREET","10280","MANHATTAN","562340","40.705551","-74.0171","101","1","31704","1085789","Battery Park City-Lower Manhattan"
"1000167514","No","1","16","7514","1","2","30","LITTLE WEST STREET","10280","MANHATTAN","434680","40.706171","-74.016862","101","1","31704","1087238","Battery Park City-Lower Manhattan"
"1000167515","No","1","16","7515","1","2","225","RECTOR PLACE","10280","MANHATTAN","287819","40.70927","-74.016487","101","1","31704","1000053","Battery Park City-Lower Manhattan"
"1000167517","No","1","16","7517","1","2","70","BATTERY PLACE","10280","MANHATTAN","508458","40.707047","-74.017439","101","1","31704","1085778","Battery Park City-Lower Manhattan"
"1000167520","No","1","16","7520","1","2","200","NORTH END AVENUE","10282","MANHATTAN","425407","40.71619","-74.015071","101","1","31703","1087847","Battery Park City-Lower Manhattan"
"1000169002","No","1","16","9002","1","4","2","WEST STREET","10004","MANHATTAN","289550","40.705523","-74.01711","101","1","31704","1085789","Battery Park City-Lower Manhattan"
"1000170029","No","1","17","29","1","2","90","WASHINGTON STREET","10006","MANHATTAN","325515","40.708082","-74.014446","101","1","13","1000793","Battery Park City-Lower Manhattan"
"1000170045","No","1","17","45","1","4","25","WEST STREET","10006","MANHATTAN","112000","40.706745","-74.016021","101","1","13","1088913","Battery Park City-Lower Manhattan"
"1000180100","No","1","18","100","1","4","56","GREENWICH STREET","10006","MANHATTAN","193026","40.706921","-74.014074","101","1","13","1078977","Battery Park City-Lower Manhattan"
"1000187501","No","1","18","7501","1","2","13","RECTOR STREET","10006","MANHATTAN","366993","40.707997","-74.013713","101","1","13","1000794","Battery Park City-Lower Manhattan"
"1000190013","Yes","1","19","13","1","4","42","TRINITY PLACE","10006","MANHATTAN","62089","40.707437","-74.013194","101","1","13","1000797","Battery Park City-Lower Manhattan"
"1000200001","No","1","20","1","1","4","29","BROADWAY","10006","MANHATTAN","316150","40.70601","-74.01315","101","1","13","1000802","Battery Park City-Lower Manhattan"
"1000200004","No","1","20","4","1","4","39","BROADWAY","10006","MANHATTAN","447452","40.706251","-74.012952","101","1","13","1000803","Battery Park City-Lower Manhattan"
"1000200009","No","1","20","9","1","4","45","BROADWAY","10006","MANHATTAN","368315","40.706397","-74.012829","101","1","13","1000804","Battery Park City-Lower Manhattan"
"1000200016","No","1","20","16","1","4","55","BROADWAY","10006","MANHATTAN","309381","40.706638","-74.012631","101","1","13","1000807","Battery Park City-Lower Manhattan"
"1000210001","No","1","21","1","1","4","61","BROADWAY","10006","MANHATTAN","650740","40.706995","-74.012335","101","1","13","1000808","Battery Park City-Lower Manhattan"
"1000210004","No","1","21","4","1","4","65","BROADWAY","10006","MANHATTAN","335184","40.707113","-74.012234","101","1","13","1000809","Battery Park City-Lower Manhattan"
"1000210006","Yes","1","21","6","1","2","69","BROADWAY","10006","MANHATTAN","303086","40.707234","-74.012137","101","1","13","1000810","Battery Park City-Lower Manhattan"
"1000220013","No","1","22","13","1","4","26","BROADWAY","10004","MANHATTAN","860889","40.70568","-74.013302","101","1","9","1000811","Battery Park City-Lower Manhattan"
"1000220017","No","1","22","17","1","4","32","BROADWAY","10004","MANHATTAN","143000","40.706045","-74.013096","101","1","9","1078979","Battery Park City-Lower Manhattan"
"1000220020","No","1","22","20","1","4","42","BROADWAY","10004","MANHATTAN","389927","40.70627","-74.012909","101","1","9","1000812","Battery Park City-Lower Manhattan"
"1000220024","No","1","22","24","1","4","50","BROADWAY","10004","MANHATTAN","300676","40.706449","-74.012761","101","1","9","1000813","Battery Park City-Lower Manhattan"
"1000220028","No","1","22","28","1","4","52","BROADWAY","10004","MANHATTAN","345540","40.706493","-74.012725","101","1","9","1000814","Battery Park City-Lower Manhattan"
"1000230007","No","1","23","7","1","4","80","BROADWAY","10004","MANHATTAN","1165659","40.707344","-74.012022","101","1","7","1000815","Battery Park City-Lower Manhattan"
"1000230019","No","1","23","19","1","4","2","BROAD STREET","10004","MANHATTAN","240279","40.706993","-74.010763","101","1","7","1078982","Battery Park City-Lower Manhattan"
"1000230050","No","1","23","50","1","4","20","BROAD STREET","10004","MANHATTAN","466820","40.706553","-74.011033","101","1","7","1000816","Battery Park City-Lower Manhattan"
"1000240001","No","1","24","1","1","4","60","BROAD STREET","10004","MANHATTAN","974958","40.705351","-74.011502","101","1","9","1000817","Battery Park City-Lower Manhattan"
"1000240029","No","1","24","29","1","4","30","BROAD STREET","10004","MANHATTAN","370000","40.70618","-74.01125","101","1","9","1000819","Battery Park City-Lower Manhattan"
"1000240036","No","1","24","36","1","4","50","BROAD STREET","10004","MANHATTAN","205940","40.705689","-74.011455","101","1","9","1000820","Battery Park City-Lower Manhattan"
"1000247501","No","1","24","7501","1","2","40","BROAD STREET","10004","MANHATTAN","319910","40.706021","-74.011332","101","1","9","1078985","Battery Park City-Lower Manhattan"
"1000250001","No","1","25","1","1","4","55","BROAD STREET","10004","MANHATTAN","406025","40.705189","-74.011505","101","1","9","1000821","Battery Park City-Lower Manhattan"
"1000250010","No","1","25","10","1","4","41","BROAD STREET","10004","MANHATTAN","91553","40.705576","-74.011448","101","1","9","1000823","Battery Park City-Lower Manhattan"
"1000250019","No","1","25","19","1","2","25","BROAD STREET","10004","MANHATTAN","518034","40.706114","-74.01126","101","1","9","1000824","Battery Park City-Lower Manhattan"
"1000250027","No","1","25","27","1","4","40","EXCHANGE PLACE","10005","MANHATTAN","237000","40.705939","-74.010283","101","1","9","1000825","Battery Park City-Lower Manhattan"
"1000257501","No","1","25","7501","1","2","15","WILLIAM STREET","10004","MANHATTAN","530168","40.705209","-74.009998","101","1","9","1087954","Battery Park City-Lower Manhattan"
"1000260014","No","1","26","14","1","2","37","WALL STREET","10005","MANHATTAN","377214","40.70674","-74.010095","101","1","7","1078992","Battery Park City-Lower Manhattan"
"1000260021","Yes","1","26","21","1","2","45","WALL STREET","10005","MANHATTAN","493187","40.706595","-74.009861","101","1","7","1000826","Battery Park City-Lower Manhattan"
"1000267501","No","1","26","7501","1","2","15","BROAD STREET","10005","MANHATTAN","944252","40.706531","-74.011022","101","1","7","1078988","Battery Park City-Lower Manhattan"
"1000270009","No","1","27","9","1","2","63","WALL STREET","10005","MANHATTAN","400531","40.705843","-74.008516","101","1","7","1000828","Battery Park City-Lower Manhattan"
"1000270017","No","1","27","17","1","2","67","WALL STREET","10005","MANHATTAN","303175","40.705749","-74.008342","101","1","7","1000829","Battery Park City-Lower Manhattan"
"1000277501","No","1","27","7501","1","2","55","WALL STREET","10005","MANHATTAN","274516","40.706191","-74.009165","101","1","7","1000827","Battery Park City-Lower Manhattan"
"1000277502","No","1","27","7502","1","2","20","EXCHANGE PLACE","10005","MANHATTAN","786942","40.705634","-74.009378","101","1","7","1000830","Battery Park City-Lower Manhattan"
"1000280001","No","1","28","1","1","2","3","HANOVER SQUARE","10004","MANHATTAN","239121","40.704808","-74.009623","101","1","7","1000831","Battery Park City-Lower Manhattan"
"1000280005","No","1","28","5","1","4","5","HANOVER SQUARE","10004","MANHATTAN","292466","40.704923","-74.009046","101","1","7","1000832","Battery Park City-Lower Manhattan"
"1000280012","No","1","28","12","1","4","76","BEAVER STREET","10005","MANHATTAN","95325","40.705324","-74.008873","101","1","7","1000833","Battery Park City-Lower Manhattan"
"1000287501","No","1","28","7501","1","2","82","BEAVER STREET","10005","MANHATTAN","108373","40.70536","-74.008602","101","1","7","1000835","Battery Park City-Lower Manhattan"
"1000290001","No","1","29","1","1","4","91","BROAD STREET","10004","MANHATTAN","993569","40.703954","-74.01157","101","1","9","1066031","Battery Park City-Lower Manhattan"
"1000290036","Yes","1","29","36","1","4","1","WILLIAM STREET","10004","MANHATTAN","105000","40.704827","-74.009792","101","1","9","1078995","Battery Park City-Lower Manhattan"
"1000290070","No","1","29","70","1","4","75","BROAD STREET","10004","MANHATTAN","661283","40.704541","-74.011552","101","1","9","1000849","Battery Park City-Lower Manhattan"
"1000290086","No","1","29","86","1","4","14","SOUTH WILLIAM STREET","10004","MANHATTAN","87775","40.704624","-74.010568","101","1","9","1000851","Battery Park City-Lower Manhattan"
"1000297501","No","1","29","7501","1","2","48","BEAVER STREET","10004","MANHATTAN","65396","40.70509","-74.010607","101","1","9","1078997","Battery Park City-Lower Manhattan"
"1000300005","No","1","30","5","1","4","80","PEARL STREET","10004","MANHATTAN","85472","40.703971","-74.010239","101","1","9","1000854","Battery Park City-Lower Manhattan"
"1000300019","Yes","1","30","19","1","4","7","HANOVER SQUARE","10004","MANHATTAN","782883","40.70447","-74.009406","101","1","9","1000855","Battery Park City-Lower Manhattan"
"1000310001","No","1","31","1","1","2","10","HANOVER SQUARE","10005","MANHATTAN","487404","40.704328","-74.00923","101","1","7","1000859","Battery Park City-Lower Manhattan"
"1000317501","No","1","31","7501","1","2","75","WALL STREET","10005","MANHATTAN","679316","40.705486","-74.007874","101","1","7","1085950","Battery Park City-Lower Manhattan"
"1000327501","No","1","32","7501","1","2","43","WATER STREET","10041","MANHATTAN","3678000","40.703383","-74.010138","101","1","9","1083346","Battery Park City-Lower Manhattan"
"1000330001","No","1","33","1","1","4","77","WATER STREET","10005","MANHATTAN","541568","40.704275","-74.008681","101","1","7","1000863","Battery Park City-Lower Manhattan"
"1000330011","No","1","33","11","1","2","95","WALL STREET","10005","MANHATTAN","473460","40.704932","-74.007488","101","1","7","1000864","Battery Park City-Lower Manhattan"
"1000330022","No","1","33","22","1","4","99","WALL STREET","10005","MANHATTAN","91358","40.705","-74.007156","101","1","7","1000865","Battery Park City-Lower Manhattan"
"1000350001","No","1","35","1","1","4","77","FRONT STREET","10005","MANHATTAN","973587","40.70388","-74.00822","101","1","7","1000867","Battery Park City-Lower Manhattan"
"1000350010","No","1","35","10","1","4","111","WALL STREET","10005","MANHATTAN","990250","40.704553","-74.006636","101","1","7","1000868","Battery Park City-Lower Manhattan"
"1000360012","No","1","36","12","1","4",,"PIER 9","0","MANHATTAN","320800",,,,,,,
"1000360018","No","1","36","18","1","4","1","PIER   11","10005","MANHATTAN","199625","40.703611","-74.006611","101","1","7","1087760","Battery Park City-Lower Manhattan"
"1000360025","No","1","36","25","2","4","13","SOUTH STREET","10004","MANHATTAN","202275","40.701761","-74.01131","101","1","9","1000005","Battery Park City-Lower Manhattan"
"1000360030","No","1","36","30","1","4","PIER14","SOUTH STREET","0","MANHATTAN","169425","40.7046","-74.005143","101","1","7","1087761","Battery Park City-Lower Manhattan"
"1000370008","No","1","37","8","1","4","110","WALL STREET","10005","MANHATTAN","295376","40.704638","-74.006694","101","1","7","1000872","Battery Park City-Lower Manhattan"
"1000370023","No","1","37","23","1","4","180","MAIDEN LANE","10005","MANHATTAN","1079361","40.705308","-74.004873","101","1","7","1000874","Battery Park City-Lower Manhattan"
"1000380001","No","1","38","1","1","4","100","WALL STREET","10005","MANHATTAN","463664","40.70497","-74.007084","101","1","7","1000875","Battery Park City-Lower Manhattan"
"1000380017","No","1","38","17","1","4","88","PINE STREET","10005","MANHATTAN","566858","40.70536","-74.00629","101","1","7","1000876","Battery Park City-Lower Manhattan"
"1000390001","No","1","39","1","1","4","82","WALL STREET","10005","MANHATTAN","53253","40.705415","-74.007729","101","1","7","1000877","Battery Park City-Lower Manhattan"
"1000390004","No","1","39","4","1","4","80","WALL STREET","10005","MANHATTAN","50044","40.705456","-74.007794","101","1","7","1000878","Battery Park City-Lower Manhattan"
"1000390012","No","1","39","12","1","4","110","MAIDEN LANE","10005","MANHATTAN","1075808","40.7066","-74.006633","101","1","7","1000880","Battery Park City-Lower Manhattan"
"1000397501","No","1","39","7501","1","2","130","WATER STREET","10005","MANHATTAN","117641","40.705522","-74.006929","101","1","7","1000884","Battery Park City-Lower Manhattan"
"1000400003","No","1","40","3","1","4","60","WALL STREET","10005","MANHATTAN","1617206","40.705914","-74.008609","101","1","7","1001004","Battery Park City-Lower Manhattan"
"1000400014","No","1","40","14","1","4","48","WALL STREET","10005","MANHATTAN","281755","40.706331","-74.009396","101","1","7","1001005","Battery Park City-Lower Manhattan"
"1000400016","No","1","40","16","1","4","52","WILLIAM STREET","10005","MANHATTAN","119467","40.706773","-74.009143","101","1","7","1001006","Battery Park City-Lower Manhattan"
"1000417503","No","1","41","7503","1","2","56","PINE STREET","10005","MANHATTAN","81412","40.706606","-74.008404","101","1","7","1001009","Battery Park City-Lower Manhattan"
"1000420001","No","1","42","1","1","2","100","MAIDEN LANE","10038","MANHATTAN","290116","40.706867","-74.00699","101","1","7","1001014","Battery Park City-Lower Manhattan"
"1000420022","No","1","42","22","1","2","10","LIBERTY STREET","10005","MANHATTAN","387000","40.707641","-74.008155","101","1","7","1086256","Battery Park City-Lower Manhattan"
"1000430001","No","1","43","1","1","4","44","WALL STREET","10005","MANHATTAN","289049","40.70654","-74.009738","101","1","7","1001017","Battery Park City-Lower Manhattan"
"1000430002","No","1","43","2","1","4","40","WALL STREET","10005","MANHATTAN","1061266","40.706625","-74.009875","101","1","7","1001018","Battery Park City-Lower Manhattan"
"1000430005","No","1","43","5","1","4","30","WALL STREET","10005","MANHATTAN","108663","40.706839","-74.010218","101","1","7","1001019","Battery Park City-Lower Manhattan"
"1000447501","No","1","44","7501","1","2","18","PINE STREET","10005","MANHATTAN","583639","40.707665","-74.010135","101","1","7","1001022","Battery Park City-Lower Manhattan"
"1000460001","No","1","46","1","1","4","2","WALL STREET","10005","MANHATTAN","173159","40.707725","-74.011632","101","1","7","1001023","Battery Park City-Lower Manhattan"
"1000460003","No","1","46","3","1","4","100","BROADWAY","10005","MANHATTAN","364390","40.70814","-74.011373","101","1","7","1001024","Battery Park City-Lower Manhattan"
"1000460009","No","1","46","9","1","4","14","WALL STREET","10005","MANHATTAN","839749","40.707347","-74.010997","101","1","7","1001025","Battery Park City-Lower Manhattan"
"1000477501","No","1","47","7501","1","2","120","BROADWAY","10005","MANHATTAN","1736513","40.708546","-74.011041","101","1","7","1001026","Battery Park City-Lower Manhattan"
"1000480001","No","1","48","1","1","4","140","BROADWAY","10005","MANHATTAN","1141266","40.709043","-74.010626","101","1","7","1001027","Battery Park City-Lower Manhattan"
"1000490002","No","1","49","2","1","4","111","BROADWAY","10006","MANHATTAN","432093","40.708486","-74.011113","101","1","13","1001029","Battery Park City-Lower Manhattan"
"1000500001","No","1","50","1","1","4","115","BROADWAY","10006","MANHATTAN","396607","40.708631","-74.010997","101","1","13","1001030","Battery Park City-Lower Manhattan"
"1000510001","No","1","51","1","1","4","2","RECTOR STREET","10006","MANHATTAN","400294","40.707808","-74.013053","101","1","13","1001031","Battery Park City-Lower Manhattan"
"1000510007","No","1","51","7","1","4","68","TRINITY PLACE","10006","MANHATTAN","246106","40.708258","-74.012649","101","1","13","1090830","Battery Park City-Lower Manhattan"
"1000510013","No","1","51","13","1","4","78","TRINITY PLACE","10006","MANHATTAN","181725","40.708472","-74.012505","101","1","13","1001033","Battery Park City-Lower Manhattan"
"1000520021","Yes","1","52","21","1","2","120","LIBERTY STREET","10006","MANHATTAN","57945","40.71002","-74.012408","101","1","13","1001040","Battery Park City-Lower Manhattan"
"1000527502","No","1","52","7502","1","2","114","LIBERTY STREET","10006","MANHATTAN","74409","40.709938","-74.012235","101","1","13","1001041","Battery Park City-Lower Manhattan"
"1000530002","No","1","53","2","1","4","99","WASHINGTON STREET","10006","MANHATTAN","142236","40.708351","-74.014323","101","1","13","1088967","Battery Park City-Lower Manhattan"
"1000530033","Yes","1","53","33","1","2","110","GREENWICH STREET","10006","MANHATTAN","57941","40.70856","-74.013349","101","1","13","1001051","Battery Park City-Lower Manhattan"
"1000537501","No","1","53","7501","1","2","120","GREENWICH STREET","10006","MANHATTAN","66872","40.709089","-74.013118","101","1","13","1001050","Battery Park City-Lower Manhattan"
"1000550014","Yes","1","55","14","1","2","71","WEST STREET","10006","MANHATTAN","258071","40.70904","-74.015117","101","1","13","1001060","Battery Park City-Lower Manhattan"
"1000550016","No","1","55","16","1","4","80","WEST STREET","10006","MANHATTAN","420322","40.709493","-74.014976","101","1","13","1001061","Battery Park City-Lower Manhattan"
"1000560001","No","1","56","1","1","4","140","WASHINGTON STREET","10006","MANHATTAN","181297","40.709729","-74.013818","101","1","13","1001063","Battery Park City-Lower Manhattan"
"1000560004","No","1","56","4","1","2","90","WEST STREET","10006","MANHATTAN","357001","40.710105","-74.014789","101","1","13","1001064","Battery Park City-Lower Manhattan"
"1000627501","No","1","62","7501","1","2","1","LIBERTY PLAZA","10006","MANHATTAN","2139035","40.70943","-74.011102","101","1","13","1001068","Battery Park City-Lower Manhattan"
"1000630003","No","1","63","3","1","4","22","CORTLANDT STREET","10007","MANHATTAN","647875","40.710223","-74.010897","101","1","13","1001069","Battery Park City-Lower Manhattan"
"1000630012","No","1","63","12","1","4","5","DEY STREET","10007","MANHATTAN","66686","40.71058","-74.009862","101","1","13","1000000","Battery Park City-Lower Manhattan"
"1000640008","No","1","64","8","1","2","53","LIBERTY STREET","10005","MANHATTAN","167448","40.708642","-74.009407","101","1","1502","1001084","Battery Park City-Lower Manhattan"
"1000640012","No","1","64","12","1","4","150","BROADWAY","10038","MANHATTAN","279669","40.70932","-74.010392","101","1","1502","1001087","Battery Park City-Lower Manhattan"
"1000640015","No","1","64","15","1","4","160","BROADWAY","10038","MANHATTAN","150000","40.709493","-74.01024","101","1","1502","1079040","Battery Park City-Lower Manhattan"
"1000640016","No","1","64","16","1","4","170","BROADWAY","10038","MANHATTAN","151034","40.709669","-74.010092","101","1","1502","1001088","Battery Park City-Lower Manhattan"
"1000650007","No","1","65","7","1","4","15","MAIDEN LANE","10038","MANHATTAN","124910","40.709482","-74.009356","101","1","1502","1001097","Battery Park City-Lower Manhattan"
"1000650010","No","1","65","10","1","2","9","MAIDEN LANE","10038","MANHATTAN","58354","40.709606","-74.009555","101","1","1502","1001098","Battery Park City-Lower Manhattan"
"1000650017","No","1","65","17","1","2","176","BROADWAY","10038","MANHATTAN","168176","40.709932","-74.009869","101","1","1502","1001100","Battery Park City-Lower Manhattan"
"1000650024","No","1","65","24","1","4","24","JOHN STREET","10038","MANHATTAN","52486","40.709765","-74.008765","101","1","1502","1001105","Battery Park City-Lower Manhattan"
"1000660001","No","1","66","1","1","4","19","LIBERTY STREET","10005","MANHATTAN","640000","40.707899","-74.008473","101","1","1502","1001108","Battery Park City-Lower Manhattan"
"1000670001","No","1","67","1","1","4","59","MAIDEN LANE","10038","MANHATTAN","1073000","40.708266","-74.008231","101","1","1502","1079043","Battery Park City-Lower Manhattan"
