"year","timestamp","target","without_measures","with_state_measures","with_city_permit_reductions","city_permit_reductions"
"2019","2019-05-27T00:15:15.000","1543322","1093430","1024836",,
"2019","2019-05-28T00:15:14.000","1543322","1093430","1024836",,
"2019","2019-05-29T00:15:15.000","1543322","1093430","1024836","1024813.27","22.73"
"2019","2019-05-29T16:54:55.000","1543322","1093430","1024836","1024811.1","24.9"
"2019","2019-05-30T00:15:54.000","1543322","1093430","1024836","1024829.73","6.27"
"2019","2019-05-29T16:45:39.000","1543322","1093430","1024836","1024811.1","24.9"
"2019","2019-05-29T16:43:49.000","1543322","1093430","1024836","1024811.1","24.9"
"2019","2019-05-31T00:15:15.000","1543322","1093430","1024836","1024836.66","-0.66"
"2019","2019-06-01T00:15:55.000","1543322","1093430","1024836","1024765.35","70.65"
"2019","2019-06-02T00:15:29.000","1543322","1093430","1024836",,
"2019","2019-06-03T00:16:10.000","1543322","1093430","1024836",,
"2019","2019-06-03T17:16:49.000","1543322","1093430","1024836",,
"2019","2019-06-04T00:16:00.000","1543322","1093430","1024836","1024831.82","4.18"
"2019","2019-06-03T17:05:06.000","1543322","1093430","1024836",,
"2019","2019-06-03T17:15:30.000","1543322","1093430","1024836",,
"2019","2019-06-05T00:15:15.000","1543322","1093430","1024836","1024820.74","15.26"
"2019","2019-06-06T00:15:19.000","1543322","1093430","1024836","1024827.37","8.63"
"2019","2019-06-07T00:15:15.000","1543322","1093430","1024836","1024829.55","6.45"
"2019","2019-06-08T00:15:15.000","1543322","1093430","1024836","1024821.34","14.66"
"2019","2019-06-08T14:08:11.000","1543322","1093430","1024836","1024821.34","14.66"
"2019","2019-06-09T00:15:15.000","1543322","1093430","1024836",,
"2019","2019-06-10T00:15:17.000","1543322","1093430","1024836",,
"2019","2019-06-10T15:25:40.000","1543322","1093430","1024836",,
"2019","2019-06-10T15:24:24.000","1543322","1093430","1024836",,
"2019","2019-06-10T15:30:04.000","1543322","1093430","1024836",,
"2019","2019-06-11T00:18:34.000","1543322","1093430","1024836","1024812.81","23.19"
"2019","2019-06-11T11:32:27.000","1543322","1093430","1024836","1024812.81","23.19"
"2019","2019-06-12T00:15:16.000","1543322","1093430","1024836","1024826.87","9.13"
"2019","2019-06-13T00:15:16.000","1543322","1093430","1024836","1024829.39","6.61"
"2019","2019-06-13T12:19:57.000","1543322","1093430","1024836","1024829.39","6.61"
"2019","2019-06-14T00:15:16.000","1543322","1093430","1024836","1024827.11","8.89"
"2019","2019-06-15T00:15:15.000","1543322","1093430","1024836","1024829.84","6.16"
"2019","2019-06-16T00:15:18.000","1543322","1093430","1024836",,
"2019","2019-06-17T00:17:33.000","1543322","1093430","1024836",,
"2019","2019-06-18T00:29:36.000","1543322","1093430","1024836","1024818.6","17.4"
"2019","2019-06-19T00:15:15.000","1543322","1093430","1024836","1024828.33","7.67"
"2019","2019-06-20T00:15:16.000","1543322","1093430","1024836","1024825.53","10.47"
"2019","2019-06-21T00:15:17.000","1543322","1093430","1024836","1024835.18","0.82"
"2019","2019-06-22T00:15:17.000","1543322","1093430","1024836","1024827.43","8.57"
"2019","2019-06-23T00:16:15.000","1543322","1093430","1024836",,
"2019","2019-06-24T00:15:20.000","1543322","1093430","1024836",,
"2019","2019-06-25T00:18:39.000","1543322","1093430","1024836","1024830.8","5.2"
"2019","2019-06-26T00:15:17.000","1543322","1093430","1024836","1024828.89","7.11"
"2019","2019-06-27T00:15:18.000","1543322","1093430","1024836","1024835.52","0.48"
"2019","2019-06-27T17:07:05.000","1543322","1093430","1024836","1024835.52","0.48"
"2019","2019-06-27T17:11:29.000","1543322","1093430","1024836","1024835.52","0.48"
"2019","2019-06-28T00:15:16.000","1543322","1093430","1024836","1024831.23","4.77"
"2019","2019-06-29T00:15:16.000","1543322","1093430","1024836","1024830.73","5.27"
"2019","2019-06-30T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-07-01T00:15:15.000","1543322","1093430","1024836",,
"2019","2019-07-02T00:15:17.000","1543322","1093430","1024836","1024831.85","4.15"
"2019","2019-07-03T00:15:15.000","1543322","1093430","1024836","1024831.04","4.96"
"2019","2019-07-04T00:15:16.000","1543322","1093430","1024836","1024827.36","8.64"
"2019","2019-07-05T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-07-06T00:15:16.000","1543322","1093430","1024836","1024832.14","3.86"
"2019","2019-07-07T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-07-08T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-07-09T00:15:17.000","1543322","1093430","1024836","1024830.42","5.58"
"2019","2019-07-10T00:15:15.000","1543322","1093430","1024836","1024826.93","9.07"
"2019","2019-07-11T00:15:16.000","1543322","1093430","1024836","1024834.32","1.68"
"2019","2019-07-12T00:15:17.000","1543322","1093430","1024836","1024828.49","7.51"
"2019","2019-07-13T00:15:16.000","1543322","1093430","1024836","1024828.55","7.45"
"2019","2019-07-14T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-07-15T00:15:15.000","1543322","1093430","1024836",,
"2019","2019-07-16T00:15:16.000","1543322","1093430","1024836","1024829.16","6.84"
"2019","2019-07-17T00:15:17.000","1543322","1093430","1024836","1024833.08","2.92"
"2019","2019-07-18T00:15:15.000","1543322","1093430","1024836","1024825.15","10.85"
"2019","2019-07-19T00:15:16.000","1543322","1093430","1024836","1024828.3","7.7"
"2019","2019-07-20T00:15:14.000","1543322","1093430","1024836","1024831.93","4.07"
"2019","2019-07-21T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-07-22T00:15:18.000","1543322","1093430","1024836",,
"2019","2019-07-23T00:15:16.000","1543322","1093430","1024836","1024825.56","10.44"
"2019","2019-07-24T00:15:14.000","1543322","1093430","1024836","1024828.24","7.76"
"2019","2019-07-25T00:15:16.000","1543322","1093430","1024836","1024822.2","13.8"
"2019","2019-07-26T00:15:15.000","1543322","1093430","1024836","1024806.77","29.23"
"2019","2019-07-27T00:15:16.000","1543322","1093430","1024836","1024833.67","2.33"
"2019","2019-07-28T00:15:17.000","1543322","1093430","1024836",,
"2019","2019-07-29T00:15:17.000","1543322","1093430","1024836",,
"2019","2019-07-30T00:15:16.000","1543322","1093430","1024836","1024834.46","1.54"
"2019","2019-07-31T00:15:16.000","1543322","1093430","1024836","1024827.85","8.15"
"2019","2019-08-01T00:15:18.000","1543322","1093430","1024836","1024831.45","4.55"
"2019","2019-07-31T09:56:25.000","1543322","1093430","1024836","1024827.85","8.15"
"2019","2019-08-02T00:15:27.000","1543322","1093430","1024836","1024831.83","4.17"
"2019","2019-09-01T00:15:19.000","1543322","1093430","1024836",,
"2019","2019-08-03T00:15:19.000","1543322","1093430","1024836","1024824.83","11.17"
"2019","2019-08-04T00:15:15.000","1543322","1093430","1024836",,
"2019","2019-08-05T00:15:17.000","1543322","1093430","1024836",,
"2019","2019-08-06T00:15:15.000","1543322","1093430","1024836","1024830.29","5.71"
"2019","2019-08-07T00:15:15.000","1543322","1093430","1024836","1024824.02","11.98"
"2019","2019-08-08T00:15:14.000","1543322","1093430","1024836","1024813.25","22.75"
"2019","2019-08-09T00:15:16.000","1543322","1093430","1024836","1024828.76","7.24"
"2019","2019-08-10T00:15:16.000","1543322","1093430","1024836","1024833.2","2.8"
"2019","2019-08-11T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-08-12T00:17:12.000","1543322","1093430","1024836",,
"2019","2019-08-13T00:15:16.000","1543322","1093430","1024836","1024829.46","6.54"
"2019","2019-08-14T00:15:17.000","1543322","1093430","1024836","1024825.13","10.87"
"2019","2019-08-15T00:15:16.000","1543322","1093430","1024836","1024827.73","8.27"
"2019","2019-08-16T00:15:15.000","1543322","1093430","1024836","1024824.41","11.59"
"2019","2019-08-17T00:15:16.000","1543322","1093430","1024836","1024833.88","2.12"
"2019","2019-08-18T00:15:18.000","1543322","1093430","1024836",,
"2019","2019-08-19T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-08-19T14:16:38.000","1543322","1093430","1024836",,
"2019","2019-08-20T00:15:19.000","1543322","1093430","1024836","1024834.37","1.63"
"2019","2019-08-19T14:01:26.000","1543322","1093430","1024836",,
"2019","2019-08-19T14:04:49.000","1543322","1093430","1024836",,
"2019","2019-08-19T14:09:45.000","1543322","1093430","1024836",,
"2019","2019-08-19T14:04:21.000","1543322","1093430","1024836",,
"2019","2019-08-20T07:45:03.000","1543322","1093430","1024836","1024834.37","1.63"
"2019","2019-08-21T00:15:15.000","1543322","1093430","1024836","1024829.89","6.11"
"2019","2019-08-22T00:15:17.000","1543322","1093430","1024836","1024825.27","10.73"
"2019","2019-08-23T00:15:17.000","1543322","1093430","1024836","1024826.49","9.51"
"2019","2019-08-24T00:15:16.000","1543322","1093430","1024836","1024783.22","52.78"
"2019","2019-08-25T00:15:17.000","1543322","1093430","1024836",,
"2019","2019-08-26T00:16:03.000","1543322","1093430","1024836",,
"2019","2019-08-26T13:50:31.000","1543322","1093430","1024836",,
"2019","2019-08-26T13:18:08.000","1543322","1093430","1024836",,
"2019","2019-08-27T00:15:16.000","1543322","1093430","1024836","1024835.95","0.05"
"2019","2019-08-26T13:02:34.000","1543322","1093430","1024836",,
"2019","2019-08-26T13:26:40.000","1543322","1093430","1024836",,
"2019","2019-08-26T12:17:44.000","1543322","1093430","1024836",,
"2019","2019-08-26T13:00:10.000","1543322","1093430","1024836",,
"2019","2019-08-26T13:08:24.000","1543322","1093430","1024836",,
"2019","2019-08-28T00:15:18.000","1543322","1093430","1024836","1024831.47","4.53"
"2019","2019-08-29T00:15:16.000","1543322","1093430","1024836","1024830.33","5.67"
"2019","2019-08-30T00:15:18.000","1543322","1093430","1024836","1024794.41","41.59"
"2019","2019-08-31T00:15:16.000","1543322","1093430","1024836","1024824.92","11.08"
"2019","2019-09-11T00:15:15.000","1543322","1093430","1024836","1024820.96","15.04"
"2019","2019-09-12T00:15:16.000","1543322","1093430","1024836","1024832.42","3.58"
"2019","2019-09-13T00:15:16.000","1543322","1093430","1024836","1024816.59","19.41"
"2019","2019-09-14T00:15:15.000","1543322","1093430","1024836","1024828.32","7.68"
"2019","2019-09-15T00:15:18.000","1543322","1093430","1024836",,
"2019","2019-09-16T00:15:29.000","1543322","1093430","1024836",,
"2019","2019-09-17T00:16:16.000","1543322","1093430","1024836","1024832.74","3.26"
"2019","2019-09-18T00:15:15.000","1543322","1093430","1024836","1024808.39","27.61"
"2019","2019-09-19T00:15:14.000","1543322","1093430","1024836","1024766.03","69.97"
"2019","2019-09-20T00:15:29.000","1543322","1093430","1024836","1024819.44","16.56"
"2019","2019-09-21T00:16:49.000","1543322","1093430","1024836","1024829.46","6.54"
"2019","2019-09-22T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-09-23T00:15:14.000","1543322","1093430","1024836",,
"2019","2019-09-24T00:15:15.000","1543322","1093430","1024836","1024831.15","4.85"
"2019","2019-09-24T09:30:47.000","1543322","1093430","1024836","1024831.15","4.85"
"2019","2019-09-25T00:15:15.000","1543322","1093430","1024836","1024507.67","328.33"
"2019","2019-09-26T00:15:15.000","1543322","1093430","1024836","1024820.42","15.58"
"2019","2019-09-27T00:15:15.000","1543322","1093430","1024836","1024818.65","17.35"
"2019","2019-09-28T00:15:15.000","1543322","1093430","1024836","1024831.38","4.62"
"2019","2019-09-29T00:15:17.000","1543322","1093430","1024836",,
"2019","2019-10-01T00:15:16.000","1543322","1093430","1024836","1024827.87","8.13"
"2019","2019-10-02T00:15:16.000","1543322","1093430","1024836","1024829.6","6.4"
"2019","2019-10-03T00:15:17.000","1543322","1093430","1024836","1024816.28","19.72"
"2019","2019-10-04T00:15:17.000","1543322","1093430","1024836","1024825.66","10.34"
"2019","2019-10-05T00:15:15.000","1543322","1093430","1024836","1024825.33","10.67"
"2019","2019-10-07T00:15:20.000","1543322","1093430","1024836",,
"2019","2019-10-08T00:15:17.000","1543322","1093430","1024836","1024831.19","4.81"
"2019","2019-10-08T17:29:26.000","1543322","1093430","1024836","1024831.19","4.81"
"2019","2019-10-08T17:28:15.000","1543322","1093430","1024836","1024831.19","4.81"
"2019","2019-10-08T17:26:32.000","1543322","1093430","1024836","1024831.19","4.81"
"2019","2019-09-02T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-09-03T00:15:17.000","1543322","1093430","1024836",,
"2019","2019-09-04T00:15:18.000","1543322","1093430","1024836","1024822.44","13.56"
"2019","2019-09-04T07:42:15.000","1543322","1093430","1024836","1024822.44","13.56"
"2019","2019-09-05T00:15:16.000","1543322","1093430","1024836","1024836.22","-0.22"
"2019","2019-09-06T00:15:16.000","1543322","1093430","1024836","1024820.37","15.63"
"2019","2019-09-07T00:15:15.000","1543322","1093430","1024836","1024830.88","5.12"
"2019","2019-09-08T00:15:15.000","1543322","1093430","1024836",,
"2019","2019-09-09T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-09-10T00:16:33.000","1543322","1093430","1024836","1024714.25","121.75"
"2019","2019-10-10T00:15:15.000","1543322","1093430","1024836","1024835.14","0.86"
"2019","2019-10-11T00:15:15.000","1543322","1093430","1024836","1024820.15","15.85"
"2019","2019-10-12T00:15:16.000","1543322","1093430","1024836","1024826.17","9.83"
"2019","2019-10-13T00:15:15.000","1543322","1093430","1024836",,
"2019","2019-10-14T00:15:17.000","1543322","1093430","1024836",,
"2019","2019-10-15T00:15:15.000","1543322","1093430","1024836","1024826.04","9.96"
"2019","2019-10-16T00:15:17.000","1543322","1093430","1024836","1024830.73","5.27"
"2019","2019-10-17T00:15:16.000","1543322","1093430","1024836","1024831.25","4.75"
"2019","2019-10-18T00:15:15.000","1543322","1093430","1024836","1024830.44","5.56"
"2019","2019-10-19T00:15:15.000","1543322","1093430","1024836","1024824.1","11.9"
"2019","2019-10-20T00:15:14.000","1543322","1093430","1024836",,
"2019","2019-10-22T00:15:17.000","1543322","1093430","1024836","1024822.49","13.51"
"2019","2019-10-23T00:15:16.000","1543322","1093430","1024836","1024835.91","0.09"
"2019","2019-10-24T00:15:19.000","1543322","1093430","1024836","1024810.43","25.57"
"2019","2019-10-25T00:15:15.000","1543322","1093430","1024836","1024816.42","19.58"
"2019","2019-10-26T00:15:16.000","1543322","1093430","1024836","1024830.61","5.39"
"2019","2019-10-27T00:15:23.000","1543322","1093430","1024836",,
"2019","2019-10-28T00:14:36.000","1543322","1093430","1024836",,
"2019","2019-10-29T00:14:19.000","1543322","1093430","1024836","1024830.84","5.16"
"2019","2019-10-30T00:14:20.000","1543322","1093430","1024836","1024833.59","2.41"
"2019","2019-10-31T00:14:19.000","1543322","1093430","1024836","1024822.54","13.46"
"2019","2019-11-01T00:14:21.000","1543322","1093430","1024836","1024832.17","3.83"
"2019","2019-11-02T00:14:19.000","1543322","1093430","1024836","1024835.69","0.31"
"2019","2019-11-03T00:14:19.000","1543322","1093430","1024836",,
"2019","2019-11-04T00:14:20.000","1543322","1093430","1024836",,
"2019","2019-11-05T00:14:21.000","1543322","1093430","1024836","1024834.38","1.62"
"2019","2019-11-06T00:14:20.000","1543322","1093430","1024836","1024815.59","20.41"
"2019","2019-11-07T00:14:09.000","1543322","1093430","1024836","1024828.3","7.7"
"2019","2019-11-08T00:13:55.000","1543322","1093430","1024836","1024821.21","14.79"
"2019","2019-11-09T00:13:39.000","1543322","1093430","1024836","1024831.25","4.75"
"2019","2019-11-10T00:13:40.000","1543322","1093430","1024836",,
"2019","2019-11-11T00:13:22.000","1543322","1093430","1024836",,
"2019","2019-11-12T00:13:21.000","1543322","1093430","1024836",,
"2019","2019-11-13T00:13:34.000","1543322","1093430","1024836","1024623.46","212.54"
"2019","2019-11-14T00:15:16.000","1543322","1093430","1024836","1024828.57","7.43"
"2019","2019-11-15T00:15:15.000","1543322","1093430","1024836","1024819.82","16.18"
"2019","2019-11-16T00:15:16.000","1543322","1093430","1024836","1024831.94","4.06"
"2019","2019-11-17T00:15:18.000","1543322","1093430","1024836",,
"2019","2019-11-18T00:15:31.000","1543322","1093430","1024836",,
"2019","2019-11-19T00:15:18.000","1543322","1093430","1024836","1024822.98","13.02"
"2019","2019-11-20T00:15:25.000","1543322","1093430","1024836","1024835.25","0.75"
"2019","2019-11-21T00:14:50.000","1543322","1093430","1024836","1024820.39","15.61"
"2019","2019-11-22T00:14:49.000","1543322","1093430","1024836","1024826.89","9.11"
"2019","2019-11-24T00:15:15.000","1543322","1093430","1024836",,
"2019","2019-11-26T00:14:48.000","1543322","1093430","1024836","1024834.94","1.06"
"2019","2019-11-27T00:14:39.000","1543322","1093430","1024836","1024795.46","40.54"
"2019","2019-11-28T00:14:18.000","1543322","1093430","1024836","1024830.32","5.68"
"2019","2019-11-29T00:13:59.000","1543322","1093430","1024836",,
"2019","2019-11-30T00:13:58.000","1543322","1093430","1024836",,
"2019","2019-12-01T00:13:58.000","1543322","1093430","1024836",,
"2019","2019-12-02T00:14:02.000","1543322","1093430","1024836",,
"2019","2019-12-03T00:14:03.000","1543322","1093430","1024836","1024835.26","0.74"
"2019","2019-12-04T00:15:17.000","1543322","1093430","1024836","1024823.96","12.04"
"2019","2019-12-05T00:13:28.000","1543322","1093430","1024836","1024833.61","2.39"
"2019","2019-12-06T00:15:15.000","1543322","1093430","1024836","1024820.67","15.33"
"2019","2019-12-07T00:15:15.000","1543322","1093430","1024836","1024828.51","7.49"
"2019","2019-12-08T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-12-09T00:15:15.000","1543322","1093430","1024836",,
"2019","2019-12-10T00:25:39.000","1543322","1093430","1024836","1024805.6","30.4"
"2019","2019-12-11T00:15:16.000","1543322","1093430","1024836","1024822.18","13.82"
"2019","2019-12-12T00:15:16.000","1543322","1093430","1024836","1024813.7","22.3"
"2019","2019-12-13T00:15:18.000","1543322","1093430","1024836","1024829.06","6.94"
,"2022-08-26T00:15:23.000",,,,"1024821.54","14.46"
"2019","2019-12-14T00:15:14.000","1543322","1093430","1024836","1024823.94","12.06"
"2019","2019-12-15T00:15:16.000","1543322","1093430","1024836",,
"2019","2019-12-16T00:15:15.000","1543322","1093430","1024836",,
"2019","2019-12-17T00:15:16.000","1543322","1093430","1024836","1024794.83","41.17"
"2019","2019-12-18T00:15:12.000","1543322","1093430","1024836","1024827.22","8.78"
"2019","2019-12-19T00:15:16.000","1543322","1093430","1024836","1024829.36","6.64"
"2019","2019-12-20T00:15:16.000","1543322","1093430","1024836","1024818.57","17.43"
"2019","2019-12-21T00:15:12.000","1543322","1093430","1024836","1024827.11","8.89"
"2019","2019-12-22T00:15:18.000","1543322","1093430","1024836",,
"2019","2019-12-23T00:15:21.000","1543322","1093430","1024836",,
"2019","2019-12-25T00:15:14.000","1543322","1093430","1024836",,
"2019","2019-12-26T00:15:13.000","1543322","1093430","1024836",,
"2019","2019-12-27T00:15:12.000","1543322","1093430","1024836","1024815.2","20.8"
"2019","2019-12-28T00:15:14.000","1543322","1093430","1024836","1024831.04","4.96"
"2019","2019-12-29T00:15:15.000","1543322","1093430","1024836",,
"2019","2019-12-30T00:15:18.000","1543322","1093430","1024836",,
"2019","2019-12-31T00:15:23.000","1543322","1093430","1024836","1024835.37","0.63"
,"2020-01-25T00:15:17.000",,,,"1024834.66","1.34"
,"2020-01-26T00:15:16.000",,,,,
,"2020-01-27T00:15:19.000",,,,,
,"2020-01-28T00:15:24.000",,,,"1024828.37","7.63"
,"2020-01-29T00:15:21.000",,,,"1024835.94","0.06"
,"2020-01-30T00:15:17.000",,,,"1024830.83","5.17"
,"2020-01-31T00:15:17.000",,,,"1024821.27","14.73"
,"2020-02-01T00:15:17.000",,,,"1024826.16","9.84"
,"2020-02-02T00:15:17.000",,,,,
,"2020-02-03T00:15:17.000",,,,,
,"2020-02-04T00:15:41.000",,,,"1024827.37","8.63"
,"2020-02-05T00:15:16.000",,,,"1024830.67","5.33"
,"2020-02-06T00:15:17.000",,,,"1024832.74","3.26"
,"2020-02-07T00:15:19.000",,,,"1024830","6"
,"2020-02-08T00:15:16.000",,,,"1024835.78","0.22"
,"2020-02-09T00:15:16.000",,,,,
,"2020-02-10T00:15:23.000",,,,,
,"2020-02-11T00:15:25.000",,,,"1024832.12","3.88"
,"2020-02-12T00:15:17.000",,,,"1024832.86","3.14"
,"2020-02-13T00:15:17.000",,,,"1024831.03","4.97"
,"2020-02-14T00:15:16.000",,,,"1024835.81","0.19"
,"2020-02-15T00:15:15.000",,,,"1024826.4","9.6"
,"2020-02-16T00:15:16.000",,,,,
,"2020-02-17T00:15:16.000",,,,,
,"2020-02-18T00:15:17.000",,,,,
,"2020-02-19T00:15:55.000",,,,"1024834.89","1.11"
,"2020-02-20T00:16:10.000",,,,"1024823.8","12.2"
,"2020-02-21T00:15:16.000",,,,"1024835.91","0.09"
,"2020-02-22T00:15:16.000",,,,"1024832.66","3.34"
,"2020-02-23T00:15:15.000",,,,,
,"2020-02-24T00:15:18.000",,,,,
,"2020-02-25T00:15:16.000",,,,"1024823.94","12.06"
,"2020-02-26T00:16:32.000",,,,"1024827.85","8.15"
,"2020-02-27T00:15:17.000",,,,"1024828.48","7.52"
,"2020-02-28T00:15:15.000",,,,"1024835.91","0.09"
,"2020-03-01T00:15:15.000",,,,,
,"2020-03-02T00:15:17.000",,,,,
,"2020-03-03T00:15:17.000",,,,"1024829.6","6.4"
,"2020-03-05T00:15:15.000",,,,"1024820.31","15.69"
,"2020-03-06T00:15:15.000",,,,"1024833.77","2.23"
,"2020-03-07T00:15:16.000",,,,"1024835.65","0.35"
,"2020-03-08T00:15:15.000",,,,,
,"2020-03-09T00:15:22.000",,,,,
,"2020-03-10T00:16:34.000",,,,"1024780.23","55.77"
,"2020-03-11T00:15:15.000",,,,"1024825.93","10.07"
,"2020-03-12T00:15:24.000",,,,"1024835.72","0.28"
,"2020-03-14T00:15:16.000",,,,"1024831.81","4.19"
,"2020-03-15T00:15:16.000",,,,,
,"2020-03-16T00:15:16.000",,,,,
,"2020-03-17T00:15:16.000",,,,"1024835.05","0.95"
,"2020-03-18T00:15:15.000",,,,"1024820.48","15.52"
,"2020-03-19T00:15:16.000",,,,,
,"2020-03-20T00:15:15.000",,,,"1024833.75","2.25"
,"2020-03-21T00:15:15.000",,,,,
,"2020-03-22T00:15:16.000",,,,,
,"2020-03-23T00:15:17.000",,,,,
,"2020-03-24T00:15:15.000",,,,"1024829.88","6.12"
,"2020-03-25T00:15:15.000",,,,"1024836.27","-0.27"
,"2020-03-26T00:15:15.000",,,,"1024826.58","9.42"
,"2020-03-27T00:15:31.000",,,,"1024822.03","13.97"
,"2020-03-29T00:15:15.000",,,,,
,"2020-03-30T00:15:16.000",,,,,
,"2020-03-31T00:15:35.000",,,,"1024822.03","13.97"
,"2020-04-01T00:15:16.000",,,,,
,"2020-04-02T00:15:15.000",,,,"1024835.91","0.09"
,"2020-04-03T00:15:15.000",,,,,
,"2020-04-04T00:15:16.000",,,,,
,"2020-04-05T00:15:15.000",,,,,
,"2020-04-06T00:15:15.000",,,,,
,"2020-04-07T00:15:16.000",,,,"1024833.69","2.31"
,"2020-04-08T00:15:17.000",,,,"1024832.01","3.99"
,"2020-04-09T00:15:15.000",,,,,
