"property_id","tax_year","street_address","city","state","zip","base_assessment","map_book","zone_district","district","phase","township","range","lot","deed_book","deed_page","geocoded_column"
"1801000012","2012","3512 PETERS CORNER RD","MARYDEL","MD","21649","173800","0026","A","1",,"2","0005",,"SM   01421","92","3512 PETERS CORNER RD
MARYDEL, MD 21649
(39.141917, -75.775599)"
"1801000012","2013","3512 PETERS CORNER RD","MARYDEL","MD","21649","173800","0026","A","1",,"2","0005",,"SM   01421","92","3512 PETERS CORNER RD
MARYDEL, MD 21649
(39.141917, -75.775599)"
"1801000012","2014","3512 PETERS CORNER RD","MARYDEL","MD","21649","173800","0026","A","1",,"2","0005",,"SM   01421","92","3512 PETERS CORNER RD
MARYDEL, MD 21649
(39.141917, -75.775599)"
"1801000012","2015","3512 PETERS CORNER RD","MARYDEL","MD","21649","158000","0026","A","1",,"2","0005",,"SM   01421","92","3512 PETERS CORNER RD
MARYDEL, MD 21649
(39.141917, -75.775599)"
"1801000012","2016","3512 PETERS CORNER RD","MARYDEL","MD","21649","158000","0026","A","1",,"2","0005",,"SM   01421","92","3512 PETERS CORNER RD
MARYDEL, MD 21649
(39.141917, -75.775599)"
"1801000012","2017","3512 PETERS CORNER RD","MARYDEL","MD","21649","158000","0026","A","1",,"2","0005",,"SM   01421","92","3512 PETERS CORNER RD
MARYDEL, MD 21649
(39.141917, -75.775599)"
"1801000012","2018","3512 PETERS CORNER RD","MARYDEL","MD","21649","159133","0026","A","1",,"2","0005",,"SM   01421","92","3512 PETERS CORNER RD
MARYDEL, MD 21649
(39.141917, -75.775599)"
"1801000012","2019","3512 PETERS CORNER RD","MARYDEL","MD","21649","160267","0026","A","1",,"2","0005",,"SM   01421","92","3512 PETERS CORNER RD
MARYDEL, MD 21649
(39.141917, -75.775599)"
"1801000020","2012","0 BEAR POND RD","MARYDEL","MD","21649","1200","0020","A","1",,"16","0040",,"SM   01421","92",
"1801000020","2013","0 BEAR POND RD","MARYDEL","MD","21649","1200","0020","A","1",,"16","0040",,"SM   01421","92",
"1801000020","2014","0 BEAR POND RD","MARYDEL","MD","21649","1200","0020","A","1",,"16","0040",,"SM   01421","92",
"1801000020","2015","0 BEAR POND RD","MARYDEL","MD","21649","1200","0020","A","1",,"16","0040",,"SM   01421","92",
"1801000020","2016","0 BEAR POND RD","MARYDEL","MD","21649","1200","0020","A","1",,"16","0040",,"SM   01421","92",
"1801000020","2017","0 BEAR POND RD","MARYDEL","MD","21649","1200","0020","A","1",,"16","0040",,"SM   01421","92",
"1801000020","2018","0 BEAR POND RD","MARYDEL","MD","21649","1200","0020","A","1",,"16","0040",,"SM   01421","92",
"1801000020","2019","0 BEAR POND RD","MARYDEL","MD","21649","1200","0020","A","1",,"16","0040",,"SM   01421","92",
"1801000039","2012","113 W MAIN ST","SUDLERSVILLE","MD","21668","233250","012I","R","1",,"11","0009",,"MWM  00226","309","113 W MAIN ST
SUDLERSVILLE, MD 21668
(39.186606, -75.860375)"
"1801000039","2013","113 W MAIN ST","SUDLERSVILLE","MD","21668","233250","012I","R","1",,"11","0009",,"MWM  00226","309","113 W MAIN ST
SUDLERSVILLE, MD 21668
(39.186606, -75.860375)"
"1801000039","2014","113 W MAIN ST","SUDLERSVILLE","MD","21668","233250","012I","R","1",,"11","0009",,"MWM  00226","309","113 W MAIN ST
SUDLERSVILLE, MD 21668
(39.186606, -75.860375)"
"1801000039","2015","113 W MAIN ST","SUDLERSVILLE","MD","21668","226950","012I","R","1",,"11","0009",,"MWM  00226","309","113 W MAIN ST
SUDLERSVILLE, MD 21668
(39.186606, -75.860375)"
"1801000039","2016","113 W MAIN ST","SUDLERSVILLE","MD","21668","226950","012I","R","1",,"11","0009",,"MWM  00226","309","113 W MAIN ST
SUDLERSVILLE, MD 21668
(39.186606, -75.860375)"
"1801000039","2017","113 W MAIN ST","SUDLERSVILLE","MD","21668","226950","012I","R","1",,"11","0009",,"MWM  00226","309","113 W MAIN ST
SUDLERSVILLE, MD 21668
(39.186606, -75.860375)"
"1801000039","2018","113 W MAIN ST","SUDLERSVILLE","MD","21668","229050","012I","R","1",,"11","0009",,"MWM  00226","309","113 W MAIN ST
SUDLERSVILLE, MD 21668
(39.186606, -75.860375)"
"1801000039","2019","113 W MAIN ST","SUDLERSVILLE","MD","21668","231150","012I","R","1",,"11","0009",,"MWM  00226","309","113 W MAIN ST
SUDLERSVILLE, MD 21668
(39.186606, -75.860375)"
"1801000047","2012","1110 BOLTON WOODS RD","SUDLERSVILLE","MD","21668","234400","0007","A","1",,"12","0007","1","SM   00517","416","1110 BOLTON WOODS RD
SUDLERSVILLE, MD 21668
(39.234203, -75.803603)"
"1801000047","2013","1110 BOLTON WOODS RD","SUDLERSVILLE","MD","21668","234400","0007","A","1",,"12","0007","1","SM   00517","416","1110 BOLTON WOODS RD
SUDLERSVILLE, MD 21668
(39.234203, -75.803603)"
"1801000047","2014","1110 BOLTON WOODS RD","SUDLERSVILLE","MD","21668","234400","0007","A","1",,"12","0007","1","SM   00517","416","1110 BOLTON WOODS RD
SUDLERSVILLE, MD 21668
(39.234203, -75.803603)"
"1801000047","2015","1110 BOLTON WOODS RD","SUDLERSVILLE","MD","21668","236933","0007","A","1",,"12","0007","1","SM   00517","416","1110 BOLTON WOODS RD
SUDLERSVILLE, MD 21668
(39.234203, -75.803603)"
"1801000047","2016","1110 BOLTON WOODS RD","SUDLERSVILLE","MD","21668","239467","0007","A","1",,"12","0007","1","SM   00517","416","1110 BOLTON WOODS RD
SUDLERSVILLE, MD 21668
(39.234203, -75.803603)"
"1801000047","2017","1110 BOLTON WOODS RD","SUDLERSVILLE","MD","21668","242000","0007","A","1",,"12","0007","1","SM   00517","416","1110 BOLTON WOODS RD
SUDLERSVILLE, MD 21668
(39.234203, -75.803603)"
"1801000047","2018","1110 BOLTON WOODS RD","SUDLERSVILLE","MD","21668","241300","0007","A","1",,"12","0007","1","SM   00517","416","1110 BOLTON WOODS RD
SUDLERSVILLE, MD 21668
(39.234203, -75.803603)"
"1801000047","2019","1110 BOLTON WOODS RD","SUDLERSVILLE","MD","21668","241300","0007","A","1",,"12","0007","1","SM   00517","416","1110 BOLTON WOODS RD
SUDLERSVILLE, MD 21668
(39.234203, -75.803603)"
"1801000055","2012","1112 DUHAMEL CORNER RD","SUDLERSVILLE","MD","21668","268900","0019","A","1",,"18","0019",,"02618","401","1112 DUHAMEL CORNER RD
SUDLERSVILLE, MD 21668
(39.155338, -75.798766)"
"1801000055","2013","1112 DUHAMEL CORNER RD","SUDLERSVILLE","MD","21668","268900","0019","A","1",,"18","0019",,"02618","401","1112 DUHAMEL CORNER RD
SUDLERSVILLE, MD 21668
(39.155338, -75.798766)"
