"week_ending","influenza_season","mmwr_year","mmwr_week","mmwr_day","mmwrweek_display_order","race_ethnicity","point_estimate","current_through","current_season_week_ending_label"
"2019-11-30T00:00:00.000","2019-2020","2019","48","7","17","White, Non-Hispanic","52.34","2022-02-18T00:00:00.000","2021-11-27T00:00:00.000"
"2019-12-07T00:00:00.000","2019-2020","2019","49","7","18","White, Non-Hispanic","53.45","2022-02-18T00:00:00.000","2021-12-04T00:00:00.000"
"2019-12-14T00:00:00.000","2019-2020","2019","50","7","19","White, Non-Hispanic","54.41","2022-02-18T00:00:00.000","2021-12-11T00:00:00.000"
"2019-12-21T00:00:00.000","2019-2020","2019","51","7","20","White, Non-Hispanic","55.13","2022-02-18T00:00:00.000","2021-12-18T00:00:00.000"
"2019-12-28T00:00:00.000","2019-2020","2019","52","7","21","White, Non-Hispanic","55.41","2022-02-18T00:00:00.000","2021-12-25T00:00:00.000"
"2020-01-04T00:00:00.000","2019-2020","2020","1","7","23","White, Non-Hispanic","55.7","2022-02-18T00:00:00.000","2022-01-01T00:00:00.000"
"2020-01-11T00:00:00.000","2019-2020","2020","2","7","24","White, Non-Hispanic","56.15","2022-02-18T00:00:00.000","2022-01-08T00:00:00.000"
"2021-10-02T00:00:00.000","2021-2022","2021","39","7","8","Hispanic","9.67","2022-02-18T00:00:00.000","2021-10-02T00:00:00.000"
"2020-01-18T00:00:00.000","2019-2020","2020","3","7","25","White, Non-Hispanic","56.5","2022-02-18T00:00:00.000","2022-01-15T00:00:00.000"
"2020-01-25T00:00:00.000","2019-2020","2020","4","7","26","White, Non-Hispanic","56.76","2022-02-18T00:00:00.000","2022-01-22T00:00:00.000"
"2020-02-01T00:00:00.000","2019-2020","2020","5","7","27","White, Non-Hispanic","57","2022-02-18T00:00:00.000","2022-01-29T00:00:00.000"
"2020-02-08T00:00:00.000","2019-2020","2020","6","7","28","White, Non-Hispanic","57.19","2022-02-18T00:00:00.000","2022-02-05T00:00:00.000"
"2020-02-15T00:00:00.000","2019-2020","2020","7","7","29","White, Non-Hispanic","57.34","2022-02-18T00:00:00.000","2022-02-12T00:00:00.000"
"2020-02-22T00:00:00.000","2019-2020","2020","8","7","30","White, Non-Hispanic","57.47","2022-02-18T00:00:00.000","2022-02-19T00:00:00.000"
"2020-02-29T00:00:00.000","2019-2020","2020","9","7","31","White, Non-Hispanic","57.62","2022-02-18T00:00:00.000","2022-02-26T00:00:00.000"
"2020-03-07T00:00:00.000","2019-2020","2020","10","7","32","White, Non-Hispanic","57.78","2022-02-18T00:00:00.000","2022-03-05T00:00:00.000"
"2020-03-14T00:00:00.000","2019-2020","2020","11","7","33","White, Non-Hispanic","57.92","2022-02-18T00:00:00.000","2022-03-12T00:00:00.000"
"2020-03-21T00:00:00.000","2019-2020","2020","12","7","34","White, Non-Hispanic","57.98","2022-02-18T00:00:00.000","2022-03-19T00:00:00.000"
"2020-03-28T00:00:00.000","2019-2020","2020","13","7","35","White, Non-Hispanic","58","2022-02-18T00:00:00.000","2022-03-26T00:00:00.000"
"2020-04-04T00:00:00.000","2019-2020","2020","14","7","36","White, Non-Hispanic","58.02","2022-02-18T00:00:00.000","2022-04-02T00:00:00.000"
"2020-04-11T00:00:00.000","2019-2020","2020","15","7","37","White, Non-Hispanic","58.02","2022-02-18T00:00:00.000","2022-04-09T00:00:00.000"
"2020-04-18T00:00:00.000","2019-2020","2020","16","7","38","White, Non-Hispanic","58.03","2022-02-18T00:00:00.000","2022-04-16T00:00:00.000"
"2020-04-25T00:00:00.000","2019-2020","2020","17","7","39","White, Non-Hispanic","58.04","2022-02-18T00:00:00.000","2022-04-23T00:00:00.000"
"2020-05-02T00:00:00.000","2019-2020","2020","18","7","40","White, Non-Hispanic","58.05","2022-02-18T00:00:00.000","2022-04-30T00:00:00.000"
"2020-05-09T00:00:00.000","2019-2020","2020","19","7","41","White, Non-Hispanic","58.06","2022-02-18T00:00:00.000","2022-05-07T00:00:00.000"
"2020-05-16T00:00:00.000","2019-2020","2020","20","7","42","White, Non-Hispanic","58.06","2022-02-18T00:00:00.000","2022-05-14T00:00:00.000"
"2020-05-23T00:00:00.000","2019-2020","2020","21","7","43","White, Non-Hispanic","58.07","2022-02-18T00:00:00.000","2022-05-21T00:00:00.000"
"2020-05-30T00:00:00.000","2019-2020","2020","22","7","44","White, Non-Hispanic","58.08","2022-02-18T00:00:00.000","2022-05-28T00:00:00.000"
"2020-08-08T00:00:00.000","2020-2021","2020","32","7","1","White, Non-Hispanic","0.0975","2022-02-18T00:00:00.000","2021-08-07T00:00:00.000"
"2020-08-15T00:00:00.000","2020-2021","2020","33","7","2","White, Non-Hispanic","0.497","2022-02-18T00:00:00.000","2021-08-14T00:00:00.000"
"2020-08-22T00:00:00.000","2020-2021","2020","34","7","3","White, Non-Hispanic","1.78","2022-02-18T00:00:00.000","2021-08-21T00:00:00.000"
"2020-08-29T00:00:00.000","2020-2021","2020","35","7","4","White, Non-Hispanic","3.61","2022-02-18T00:00:00.000","2021-08-28T00:00:00.000"
"2020-09-05T00:00:00.000","2020-2021","2020","36","7","5","White, Non-Hispanic","6.6","2022-02-18T00:00:00.000","2021-09-04T00:00:00.000"
"2020-09-12T00:00:00.000","2020-2021","2020","37","7","6","White, Non-Hispanic","10.7","2022-02-18T00:00:00.000","2021-09-11T00:00:00.000"
"2020-09-19T00:00:00.000","2020-2021","2020","38","7","7","White, Non-Hispanic","16.49","2022-02-18T00:00:00.000","2021-09-18T00:00:00.000"
"2020-09-26T00:00:00.000","2020-2021","2020","39","7","8","White, Non-Hispanic","22.71","2022-02-18T00:00:00.000","2021-09-25T00:00:00.000"
"2020-10-03T00:00:00.000","2020-2021","2020","40","7","9","White, Non-Hispanic","29.52","2022-02-18T00:00:00.000","2021-10-02T00:00:00.000"
"2020-10-10T00:00:00.000","2020-2021","2020","41","7","10","White, Non-Hispanic","36.77","2022-02-18T00:00:00.000","2021-10-09T00:00:00.000"
"2020-10-17T00:00:00.000","2020-2021","2020","42","7","11","White, Non-Hispanic","42.73","2022-02-18T00:00:00.000","2021-10-16T00:00:00.000"
"2020-10-24T00:00:00.000","2020-2021","2020","43","7","12","White, Non-Hispanic","47.5","2022-02-18T00:00:00.000","2021-10-23T00:00:00.000"
"2020-10-31T00:00:00.000","2020-2021","2020","44","7","13","White, Non-Hispanic","50.85","2022-02-18T00:00:00.000","2021-10-30T00:00:00.000"
"2020-11-07T00:00:00.000","2020-2021","2020","45","7","14","White, Non-Hispanic","53","2022-02-18T00:00:00.000","2021-11-06T00:00:00.000"
"2020-11-14T00:00:00.000","2020-2021","2020","46","7","15","White, Non-Hispanic","54.65","2022-02-18T00:00:00.000","2021-11-13T00:00:00.000"
"2020-11-21T00:00:00.000","2020-2021","2020","47","7","16","White, Non-Hispanic","55.95","2022-02-18T00:00:00.000","2021-11-20T00:00:00.000"
"2020-11-28T00:00:00.000","2020-2021","2020","48","7","17","White, Non-Hispanic","56.52","2022-02-18T00:00:00.000","2021-11-27T00:00:00.000"
"2020-12-05T00:00:00.000","2020-2021","2020","49","7","18","White, Non-Hispanic","57.2","2022-02-18T00:00:00.000","2021-12-04T00:00:00.000"
"2020-12-12T00:00:00.000","2020-2021","2020","50","7","19","White, Non-Hispanic","57.76","2022-02-18T00:00:00.000","2021-12-11T00:00:00.000"
"2020-12-19T00:00:00.000","2020-2021","2020","51","7","20","White, Non-Hispanic","58.17","2022-02-18T00:00:00.000","2021-12-18T00:00:00.000"
"2020-12-26T00:00:00.000","2020-2021","2020","52","7","21","White, Non-Hispanic","58.36","2022-02-18T00:00:00.000","2021-12-25T00:00:00.000"
"2021-01-02T00:00:00.000","2020-2021","2020","53","7","22","White, Non-Hispanic","58.52","2022-02-18T00:00:00.000","2022-01-01T00:00:00.000"
"2021-01-09T00:00:00.000","2020-2021","2021","1","7","23","White, Non-Hispanic","58.72","2022-02-18T00:00:00.000","2022-01-08T00:00:00.000"
"2021-01-16T00:00:00.000","2020-2021","2021","2","7","24","White, Non-Hispanic","58.89","2022-02-18T00:00:00.000","2022-01-15T00:00:00.000"
"2021-01-23T00:00:00.000","2020-2021","2021","3","7","25","White, Non-Hispanic","59.02","2022-02-18T00:00:00.000","2022-01-22T00:00:00.000"
"2021-01-30T00:00:00.000","2020-2021","2021","4","7","26","White, Non-Hispanic","59.12","2022-02-18T00:00:00.000","2022-01-29T00:00:00.000"
"2021-02-06T00:00:00.000","2020-2021","2021","5","7","27","White, Non-Hispanic","59.2","2022-02-18T00:00:00.000","2022-02-05T00:00:00.000"
"2021-02-13T00:00:00.000","2020-2021","2021","6","7","28","White, Non-Hispanic","59.26","2022-02-18T00:00:00.000","2022-02-12T00:00:00.000"
"2021-02-20T00:00:00.000","2020-2021","2021","7","7","29","White, Non-Hispanic","59.3","2022-02-18T00:00:00.000","2022-02-19T00:00:00.000"
"2021-02-27T00:00:00.000","2020-2021","2021","8","7","30","White, Non-Hispanic","59.35","2022-02-18T00:00:00.000","2022-02-26T00:00:00.000"
"2021-03-06T00:00:00.000","2020-2021","2021","9","7","31","White, Non-Hispanic","59.39","2022-02-18T00:00:00.000","2022-03-05T00:00:00.000"
"2021-03-13T00:00:00.000","2020-2021","2021","10","7","32","White, Non-Hispanic","59.43","2022-02-18T00:00:00.000","2022-03-12T00:00:00.000"
"2021-03-20T00:00:00.000","2020-2021","2021","11","7","33","White, Non-Hispanic","59.46","2022-02-18T00:00:00.000","2022-03-19T00:00:00.000"
"2021-03-27T00:00:00.000","2020-2021","2021","12","7","34","White, Non-Hispanic","59.49","2022-02-18T00:00:00.000","2022-03-26T00:00:00.000"
"2019-08-10T00:00:00.000","2019-2020","2019","32","7","1","Black, Non-Hispanic","0.151","2022-02-18T00:00:00.000","2021-08-07T00:00:00.000"
"2019-08-17T00:00:00.000","2019-2020","2019","33","7","2","Black, Non-Hispanic","0.338","2022-02-18T00:00:00.000","2021-08-14T00:00:00.000"
"2019-08-24T00:00:00.000","2019-2020","2019","34","7","3","Black, Non-Hispanic","0.624","2022-02-18T00:00:00.000","2021-08-21T00:00:00.000"
"2019-08-31T00:00:00.000","2019-2020","2019","35","7","4","Black, Non-Hispanic","1.06","2022-02-18T00:00:00.000","2021-08-28T00:00:00.000"
"2019-09-07T00:00:00.000","2019-2020","2019","36","7","5","Black, Non-Hispanic","1.79","2022-02-18T00:00:00.000","2021-09-04T00:00:00.000"
"2019-09-14T00:00:00.000","2019-2020","2019","37","7","6","Black, Non-Hispanic","3.44","2022-02-18T00:00:00.000","2021-09-11T00:00:00.000"
"2019-09-21T00:00:00.000","2019-2020","2019","38","7","7","Black, Non-Hispanic","5.97","2022-02-18T00:00:00.000","2021-09-18T00:00:00.000"
"2019-09-28T00:00:00.000","2019-2020","2019","39","7","8","Black, Non-Hispanic","9.28","2022-02-18T00:00:00.000","2021-09-25T00:00:00.000"
"2019-10-05T00:00:00.000","2019-2020","2019","40","7","9","Black, Non-Hispanic","13.31","2022-02-18T00:00:00.000","2021-10-02T00:00:00.000"
"2019-10-12T00:00:00.000","2019-2020","2019","41","7","10","Black, Non-Hispanic","17.69","2022-02-18T00:00:00.000","2021-10-09T00:00:00.000"
"2019-10-19T00:00:00.000","2019-2020","2019","42","7","11","Black, Non-Hispanic","21.64","2022-02-18T00:00:00.000","2021-10-16T00:00:00.000"
"2019-10-26T00:00:00.000","2019-2020","2019","43","7","12","Black, Non-Hispanic","25.24","2022-02-18T00:00:00.000","2021-10-23T00:00:00.000"
"2019-11-02T00:00:00.000","2019-2020","2019","44","7","13","Black, Non-Hispanic","28.07","2022-02-18T00:00:00.000","2021-10-30T00:00:00.000"
"2019-11-09T00:00:00.000","2019-2020","2019","45","7","14","Black, Non-Hispanic","30.38","2022-02-18T00:00:00.000","2021-11-06T00:00:00.000"
"2019-11-16T00:00:00.000","2019-2020","2019","46","7","15","Black, Non-Hispanic","32.2","2022-02-18T00:00:00.000","2021-11-13T00:00:00.000"
"2019-11-23T00:00:00.000","2019-2020","2019","47","7","16","Black, Non-Hispanic","33.83","2022-02-18T00:00:00.000","2021-11-20T00:00:00.000"
"2019-11-30T00:00:00.000","2019-2020","2019","48","7","17","Black, Non-Hispanic","34.62","2022-02-18T00:00:00.000","2021-11-27T00:00:00.000"
"2019-12-07T00:00:00.000","2019-2020","2019","49","7","18","Black, Non-Hispanic","35.67","2022-02-18T00:00:00.000","2021-12-04T00:00:00.000"
"2019-12-14T00:00:00.000","2019-2020","2019","50","7","19","Black, Non-Hispanic","36.59","2022-02-18T00:00:00.000","2021-12-11T00:00:00.000"
"2019-12-21T00:00:00.000","2019-2020","2019","51","7","20","Black, Non-Hispanic","37.34","2022-02-18T00:00:00.000","2021-12-18T00:00:00.000"
"2019-12-28T00:00:00.000","2019-2020","2019","52","7","21","Black, Non-Hispanic","37.64","2022-02-18T00:00:00.000","2021-12-25T00:00:00.000"
"2020-01-04T00:00:00.000","2019-2020","2020","1","7","23","Black, Non-Hispanic","37.96","2022-02-18T00:00:00.000","2022-01-01T00:00:00.000"
"2020-01-11T00:00:00.000","2019-2020","2020","2","7","24","Black, Non-Hispanic","38.45","2022-02-18T00:00:00.000","2022-01-08T00:00:00.000"
"2020-01-18T00:00:00.000","2019-2020","2020","3","7","25","Black, Non-Hispanic","38.87","2022-02-18T00:00:00.000","2022-01-15T00:00:00.000"
"2020-01-25T00:00:00.000","2019-2020","2020","4","7","26","Black, Non-Hispanic","39.18","2022-02-18T00:00:00.000","2022-01-22T00:00:00.000"
"2020-02-01T00:00:00.000","2019-2020","2020","5","7","27","Black, Non-Hispanic","39.48","2022-02-18T00:00:00.000","2022-01-29T00:00:00.000"
"2020-02-08T00:00:00.000","2019-2020","2020","6","7","28","Black, Non-Hispanic","39.71","2022-02-18T00:00:00.000","2022-02-05T00:00:00.000"
"2020-02-15T00:00:00.000","2019-2020","2020","7","7","29","Black, Non-Hispanic","39.92","2022-02-18T00:00:00.000","2022-02-12T00:00:00.000"
"2020-02-22T00:00:00.000","2019-2020","2020","8","7","30","Black, Non-Hispanic","40.1","2022-02-18T00:00:00.000","2022-02-19T00:00:00.000"
"2020-02-29T00:00:00.000","2019-2020","2020","9","7","31","Black, Non-Hispanic","40.28","2022-02-18T00:00:00.000","2022-02-26T00:00:00.000"
"2020-03-07T00:00:00.000","2019-2020","2020","10","7","32","Black, Non-Hispanic","40.48","2022-02-18T00:00:00.000","2022-03-05T00:00:00.000"
"2020-03-14T00:00:00.000","2019-2020","2020","11","7","33","Black, Non-Hispanic","40.64","2022-02-18T00:00:00.000","2022-03-12T00:00:00.000"
"2020-03-21T00:00:00.000","2019-2020","2020","12","7","34","Black, Non-Hispanic","40.73","2022-02-18T00:00:00.000","2022-03-19T00:00:00.000"
"2020-03-28T00:00:00.000","2019-2020","2020","13","7","35","Black, Non-Hispanic","40.76","2022-02-18T00:00:00.000","2022-03-26T00:00:00.000"
"2020-04-04T00:00:00.000","2019-2020","2020","14","7","36","Black, Non-Hispanic","40.78","2022-02-18T00:00:00.000","2022-04-02T00:00:00.000"
"2020-04-11T00:00:00.000","2019-2020","2020","15","7","37","Black, Non-Hispanic","40.8","2022-02-18T00:00:00.000","2022-04-09T00:00:00.000"
"2020-04-18T00:00:00.000","2019-2020","2020","16","7","38","Black, Non-Hispanic","40.81","2022-02-18T00:00:00.000","2022-04-16T00:00:00.000"
"2020-04-25T00:00:00.000","2019-2020","2020","17","7","39","Black, Non-Hispanic","40.82","2022-02-18T00:00:00.000","2022-04-23T00:00:00.000"
"2020-05-02T00:00:00.000","2019-2020","2020","18","7","40","Black, Non-Hispanic","40.83","2022-02-18T00:00:00.000","2022-04-30T00:00:00.000"
"2020-05-09T00:00:00.000","2019-2020","2020","19","7","41","Black, Non-Hispanic","40.84","2022-02-18T00:00:00.000","2022-05-07T00:00:00.000"
"2020-05-16T00:00:00.000","2019-2020","2020","20","7","42","Black, Non-Hispanic","40.85","2022-02-18T00:00:00.000","2022-05-14T00:00:00.000"
"2020-05-23T00:00:00.000","2019-2020","2020","21","7","43","Black, Non-Hispanic","40.86","2022-02-18T00:00:00.000","2022-05-21T00:00:00.000"
"2020-05-30T00:00:00.000","2019-2020","2020","22","7","44","Black, Non-Hispanic","40.87","2022-02-18T00:00:00.000","2022-05-28T00:00:00.000"
"2020-08-08T00:00:00.000","2020-2021","2020","32","7","1","Black, Non-Hispanic","0.0841","2022-02-18T00:00:00.000","2021-08-07T00:00:00.000"
"2020-08-15T00:00:00.000","2020-2021","2020","33","7","2","Black, Non-Hispanic","0.343","2022-02-18T00:00:00.000","2021-08-14T00:00:00.000"
"2020-08-22T00:00:00.000","2020-2021","2020","34","7","3","Black, Non-Hispanic","1.06","2022-02-18T00:00:00.000","2021-08-21T00:00:00.000"
"2020-08-29T00:00:00.000","2020-2021","2020","35","7","4","Black, Non-Hispanic","2.09","2022-02-18T00:00:00.000","2021-08-28T00:00:00.000"
"2020-09-05T00:00:00.000","2020-2021","2020","36","7","5","Black, Non-Hispanic","3.86","2022-02-18T00:00:00.000","2021-09-04T00:00:00.000"
"2020-09-12T00:00:00.000","2020-2021","2020","37","7","6","Black, Non-Hispanic","6.36","2022-02-18T00:00:00.000","2021-09-11T00:00:00.000"
"2020-09-19T00:00:00.000","2020-2021","2020","38","7","7","Black, Non-Hispanic","10.43","2022-02-18T00:00:00.000","2021-09-18T00:00:00.000"
"2020-09-26T00:00:00.000","2020-2021","2020","39","7","8","Black, Non-Hispanic","14.93","2022-02-18T00:00:00.000","2021-09-25T00:00:00.000"
"2020-10-03T00:00:00.000","2020-2021","2020","40","7","9","Black, Non-Hispanic","19.35","2022-02-18T00:00:00.000","2021-10-02T00:00:00.000"
"2020-10-10T00:00:00.000","2020-2021","2020","41","7","10","Black, Non-Hispanic","24.06","2022-02-18T00:00:00.000","2021-10-09T00:00:00.000"
"2020-10-17T00:00:00.000","2020-2021","2020","42","7","11","Black, Non-Hispanic","27.99","2022-02-18T00:00:00.000","2021-10-16T00:00:00.000"
"2020-10-24T00:00:00.000","2020-2021","2020","43","7","12","Black, Non-Hispanic","31.33","2022-02-18T00:00:00.000","2021-10-23T00:00:00.000"
"2020-10-31T00:00:00.000","2020-2021","2020","44","7","13","Black, Non-Hispanic","33.82","2022-02-18T00:00:00.000","2021-10-30T00:00:00.000"
"2020-11-07T00:00:00.000","2020-2021","2020","45","7","14","Black, Non-Hispanic","35.6","2022-02-18T00:00:00.000","2021-11-06T00:00:00.000"
"2020-11-14T00:00:00.000","2020-2021","2020","46","7","15","Black, Non-Hispanic","37.05","2022-02-18T00:00:00.000","2021-11-13T00:00:00.000"
"2020-11-21T00:00:00.000","2020-2021","2020","47","7","16","Black, Non-Hispanic","38.3","2022-02-18T00:00:00.000","2021-11-20T00:00:00.000"
"2020-11-28T00:00:00.000","2020-2021","2020","48","7","17","Black, Non-Hispanic","38.87","2022-02-18T00:00:00.000","2021-11-27T00:00:00.000"
"2020-12-05T00:00:00.000","2020-2021","2020","49","7","18","Black, Non-Hispanic","39.58","2022-02-18T00:00:00.000","2021-12-04T00:00:00.000"
"2020-12-12T00:00:00.000","2020-2021","2020","50","7","19","Black, Non-Hispanic","40.22","2022-02-18T00:00:00.000","2021-12-11T00:00:00.000"
"2020-12-19T00:00:00.000","2020-2021","2020","51","7","20","Black, Non-Hispanic","40.69","2022-02-18T00:00:00.000","2021-12-18T00:00:00.000"
"2020-12-26T00:00:00.000","2020-2021","2020","52","7","21","Black, Non-Hispanic","40.93","2022-02-18T00:00:00.000","2021-12-25T00:00:00.000"
"2021-01-02T00:00:00.000","2020-2021","2020","53","7","22","Black, Non-Hispanic","41.15","2022-02-18T00:00:00.000","2022-01-01T00:00:00.000"
"2021-01-09T00:00:00.000","2020-2021","2021","1","7","23","Black, Non-Hispanic","41.41","2022-02-18T00:00:00.000","2022-01-08T00:00:00.000"
"2021-01-16T00:00:00.000","2020-2021","2021","2","7","24","Black, Non-Hispanic","41.64","2022-02-18T00:00:00.000","2022-01-15T00:00:00.000"
"2021-01-23T00:00:00.000","2020-2021","2021","3","7","25","Black, Non-Hispanic","41.82","2022-02-18T00:00:00.000","2022-01-22T00:00:00.000"
"2021-01-30T00:00:00.000","2020-2021","2021","4","7","26","Black, Non-Hispanic","41.97","2022-02-18T00:00:00.000","2022-01-29T00:00:00.000"
"2021-02-06T00:00:00.000","2020-2021","2021","5","7","27","Black, Non-Hispanic","42.08","2022-02-18T00:00:00.000","2022-02-05T00:00:00.000"
"2021-02-13T00:00:00.000","2020-2021","2021","6","7","28","Black, Non-Hispanic","42.18","2022-02-18T00:00:00.000","2022-02-12T00:00:00.000"
"2021-02-20T00:00:00.000","2020-2021","2021","7","7","29","Black, Non-Hispanic","42.24","2022-02-18T00:00:00.000","2022-02-19T00:00:00.000"
"2021-02-27T00:00:00.000","2020-2021","2021","8","7","30","Black, Non-Hispanic","42.32","2022-02-18T00:00:00.000","2022-02-26T00:00:00.000"
"2021-03-06T00:00:00.000","2020-2021","2021","9","7","31","Black, Non-Hispanic","42.39","2022-02-18T00:00:00.000","2022-03-05T00:00:00.000"
"2021-03-13T00:00:00.000","2020-2021","2021","10","7","32","Black, Non-Hispanic","42.45","2022-02-18T00:00:00.000","2022-03-12T00:00:00.000"
"2021-03-20T00:00:00.000","2020-2021","2021","11","7","33","Black, Non-Hispanic","42.49","2022-02-18T00:00:00.000","2022-03-19T00:00:00.000"
"2021-03-27T00:00:00.000","2020-2021","2021","12","7","34","Black, Non-Hispanic","42.53","2022-02-18T00:00:00.000","2022-03-26T00:00:00.000"
"2019-08-10T00:00:00.000","2019-2020","2019","32","7","1","Other, Non-Hispanic","0.181","2022-02-18T00:00:00.000","2021-08-07T00:00:00.000"
"2019-08-17T00:00:00.000","2019-2020","2019","33","7","2","Other, Non-Hispanic","0.469","2022-02-18T00:00:00.000","2021-08-14T00:00:00.000"
"2019-08-24T00:00:00.000","2019-2020","2019","34","7","3","Other, Non-Hispanic","0.927","2022-02-18T00:00:00.000","2021-08-21T00:00:00.000"
"2019-08-31T00:00:00.000","2019-2020","2019","35","7","4","Other, Non-Hispanic","1.73","2022-02-18T00:00:00.000","2021-08-28T00:00:00.000"
"2019-09-07T00:00:00.000","2019-2020","2019","36","7","5","Other, Non-Hispanic","3.04","2022-02-18T00:00:00.000","2021-09-04T00:00:00.000"
"2019-09-14T00:00:00.000","2019-2020","2019","37","7","6","Other, Non-Hispanic","5.52","2022-02-18T00:00:00.000","2021-09-11T00:00:00.000"
"2019-09-21T00:00:00.000","2019-2020","2019","38","7","7","Other, Non-Hispanic","9.13","2022-02-18T00:00:00.000","2021-09-18T00:00:00.000"
"2019-09-28T00:00:00.000","2019-2020","2019","39","7","8","Other, Non-Hispanic","13.77","2022-02-18T00:00:00.000","2021-09-25T00:00:00.000"
"2019-10-05T00:00:00.000","2019-2020","2019","40","7","9","Other, Non-Hispanic","19.47","2022-02-18T00:00:00.000","2021-10-02T00:00:00.000"
"2019-10-12T00:00:00.000","2019-2020","2019","41","7","10","Other, Non-Hispanic","25.29","2022-02-18T00:00:00.000","2021-10-09T00:00:00.000"
"2019-10-19T00:00:00.000","2019-2020","2019","42","7","11","Other, Non-Hispanic","30.49","2022-02-18T00:00:00.000","2021-10-16T00:00:00.000"
"2019-10-26T00:00:00.000","2019-2020","2019","43","7","12","Other, Non-Hispanic","35.13","2022-02-18T00:00:00.000","2021-10-23T00:00:00.000"
"2019-11-02T00:00:00.000","2019-2020","2019","44","7","13","Other, Non-Hispanic","38.57","2022-02-18T00:00:00.000","2021-10-30T00:00:00.000"
"2019-11-09T00:00:00.000","2019-2020","2019","45","7","14","Other, Non-Hispanic","41.37","2022-02-18T00:00:00.000","2021-11-06T00:00:00.000"
"2019-11-16T00:00:00.000","2019-2020","2019","46","7","15","Other, Non-Hispanic","43.43","2022-02-18T00:00:00.000","2021-11-13T00:00:00.000"
"2019-11-23T00:00:00.000","2019-2020","2019","47","7","16","Other, Non-Hispanic","45.25","2022-02-18T00:00:00.000","2021-11-20T00:00:00.000"
"2019-11-30T00:00:00.000","2019-2020","2019","48","7","17","Other, Non-Hispanic","46.09","2022-02-18T00:00:00.000","2021-11-27T00:00:00.000"
"2019-12-07T00:00:00.000","2019-2020","2019","49","7","18","Other, Non-Hispanic","47.22","2022-02-18T00:00:00.000","2021-12-04T00:00:00.000"
"2019-12-14T00:00:00.000","2019-2020","2019","50","7","19","Other, Non-Hispanic","48.19","2022-02-18T00:00:00.000","2021-12-11T00:00:00.000"
"2019-12-21T00:00:00.000","2019-2020","2019","51","7","20","Other, Non-Hispanic","48.96","2022-02-18T00:00:00.000","2021-12-18T00:00:00.000"
"2019-12-28T00:00:00.000","2019-2020","2019","52","7","21","Other, Non-Hispanic","49.27","2022-02-18T00:00:00.000","2021-12-25T00:00:00.000"
"2020-01-04T00:00:00.000","2019-2020","2020","1","7","23","Other, Non-Hispanic","49.58","2022-02-18T00:00:00.000","2022-01-01T00:00:00.000"
"2020-01-11T00:00:00.000","2019-2020","2020","2","7","24","Other, Non-Hispanic","50.04","2022-02-18T00:00:00.000","2022-01-08T00:00:00.000"
"2020-01-18T00:00:00.000","2019-2020","2020","3","7","25","Other, Non-Hispanic","50.43","2022-02-18T00:00:00.000","2022-01-15T00:00:00.000"
"2020-01-25T00:00:00.000","2019-2020","2020","4","7","26","Other, Non-Hispanic","50.73","2022-02-18T00:00:00.000","2022-01-22T00:00:00.000"
"2020-02-01T00:00:00.000","2019-2020","2020","5","7","27","Other, Non-Hispanic","51.03","2022-02-18T00:00:00.000","2022-01-29T00:00:00.000"
"2020-02-08T00:00:00.000","2019-2020","2020","6","7","28","Other, Non-Hispanic","51.3","2022-02-18T00:00:00.000","2022-02-05T00:00:00.000"
"2020-02-15T00:00:00.000","2019-2020","2020","7","7","29","Other, Non-Hispanic","51.51","2022-02-18T00:00:00.000","2022-02-12T00:00:00.000"
"2020-02-22T00:00:00.000","2019-2020","2020","8","7","30","Other, Non-Hispanic","51.67","2022-02-18T00:00:00.000","2022-02-19T00:00:00.000"
"2020-02-29T00:00:00.000","2019-2020","2020","9","7","31","Other, Non-Hispanic","51.87","2022-02-18T00:00:00.000","2022-02-26T00:00:00.000"
"2020-03-07T00:00:00.000","2019-2020","2020","10","7","32","Other, Non-Hispanic","52.07","2022-02-18T00:00:00.000","2022-03-05T00:00:00.000"
"2020-03-14T00:00:00.000","2019-2020","2020","11","7","33","Other, Non-Hispanic","52.27","2022-02-18T00:00:00.000","2022-03-12T00:00:00.000"
"2020-03-21T00:00:00.000","2019-2020","2020","12","7","34","Other, Non-Hispanic","52.34","2022-02-18T00:00:00.000","2022-03-19T00:00:00.000"
"2020-03-28T00:00:00.000","2019-2020","2020","13","7","35","Other, Non-Hispanic","52.37","2022-02-18T00:00:00.000","2022-03-26T00:00:00.000"
"2020-04-04T00:00:00.000","2019-2020","2020","14","7","36","Other, Non-Hispanic","52.39","2022-02-18T00:00:00.000","2022-04-02T00:00:00.000"
"2020-04-11T00:00:00.000","2019-2020","2020","15","7","37","Other, Non-Hispanic","52.4","2022-02-18T00:00:00.000","2022-04-09T00:00:00.000"
"2020-04-18T00:00:00.000","2019-2020","2020","16","7","38","Other, Non-Hispanic","52.4","2022-02-18T00:00:00.000","2022-04-16T00:00:00.000"
"2020-04-25T00:00:00.000","2019-2020","2020","17","7","39","Other, Non-Hispanic","52.41","2022-02-18T00:00:00.000","2022-04-23T00:00:00.000"
"2020-05-02T00:00:00.000","2019-2020","2020","18","7","40","Other, Non-Hispanic","52.42","2022-02-18T00:00:00.000","2022-04-30T00:00:00.000"
"2020-05-09T00:00:00.000","2019-2020","2020","19","7","41","Other, Non-Hispanic","52.43","2022-02-18T00:00:00.000","2022-05-07T00:00:00.000"
