"week_ending","current_season_week_ending_label","geography_name","geographic_level","geography_name_order","geography_label_sort_order","mmwr_year","mmwr_week","mmwr_day","month_week","month_display_order","mmwrweek_display_order","influenza_season","race_ethnicity","race_ethnicity_sort_order","point_estimate","ci_halfwidth","lower_ci","upper_ci","ci_range","season_race","season_race_sort_order","current_through"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","National","National","0","0","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1792","0.6816","17.2403","18.6035","17.2-18.6","2019-2020, National, Overall","3-1","2020-06-27T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Alabama","State","1","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.2335","7.9289","15.4208","31.2785","15.4-31.3","2019-2020, Alabama, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Alaska","State","2","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1764","2.6291","15.015","20.2733","15.0-20.3","2019-2020, Alaska, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Arizona","State","3","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1719","5.0456","12.147","22.2381","12.1-22.2","2019-2020, Arizona, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Arkansas","State","4","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1444","1.8494","12.5915","16.2904","12.6-16.3","2019-2020, Arkansas, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","California","State","5","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1926","1.8837","17.3766","21.1441","17.4-21.1","2019-2020, California, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Colorado","State","6","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.2","3.7346","16.2698","23.7389","16.3-23.7","2019-2020, Colorado, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Connecticut","State","7","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.185","5.5986","12.9059","24.103","12.9-24.1","2019-2020, Connecticut, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Delaware","State","8","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1854","4.7055","13.8318","23.2428","13.8-23.2","2019-2020, Delaware, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","District of Columbia","State","9","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.2329","4.8462","18.4408","28.1333","18.4-28.1","2019-2020, District of Columbia, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Florida","State","10","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1704","1.9827","15.0548","19.0202","15.1-19.0","2019-2020, Florida, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Georgia","State","11","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.16","1.7353","14.2648","17.7354","14.3-17.7","2019-2020, Georgia, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Hawaii","State","12","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.2038","2.093","18.2834","22.4694","18.3-22.5","2019-2020, Hawaii, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Idaho","State","13","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1123","2.1824","9.0498","13.4146","9.0-13.4","2019-2020, Idaho, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Illinois","State","14","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1843","1.9971","16.4331","20.4272","16.4-20.4","2019-2020, Illinois, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","City of Chicago","Local","15","2","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.2189","2.7368","19.1483","24.622","19.1-24.6","2019-2020, City of Chicago, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Indiana","State","17","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1494","1.8385","13.1062","16.7832","13.1-16.8","2019-2020, Indiana, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Iowa","State","18","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1737","3.8191","13.5494","21.1876","13.5-21.2","2019-2020, Iowa, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Kansas","State","19","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1386","1.9169","11.9398","15.7737","11.9-15.8","2019-2020, Kansas, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Kentucky","State","20","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1539","2.1148","13.2722","17.5018","13.3-17.5","2019-2020, Kentucky, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Louisiana","State","21","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1722","1.6556","15.5626","18.8739","15.6-18.9","2019-2020, Louisiana, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Maine","State","22","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1647","4.2115","12.2604","20.6834","12.3-20.7","2019-2020, Maine, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Maryland","State","23","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.2263","6.3117","16.3196","28.9429","16.3-28.9","2019-2020, Maryland, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Massachusetts","State","24","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1952","1.9492","17.5746","21.473","17.6-21.5","2019-2020, Massachusetts, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Michigan","State","25","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.151","1.7013","13.4025","16.8051","13.4-16.8","2019-2020, Michigan, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Minnesota","State","26","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1707","1.9458","15.1247","19.0163","15.1-19.0","2019-2020, Minnesota, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Mississippi","State","27","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1312","2.0701","11.0505","15.1906","11.1-15.2","2019-2020, Mississippi, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Missouri","State","28","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1553","2.0623","13.4725","17.5971","13.5-17.6","2019-2020, Missouri, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Montana","State","29","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1145","1.7448","9.7087","13.1983","9.7-13.2","2019-2020, Montana, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Nebraska","State","30","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1634","3.7101","12.6278","20.0479","12.6-20.0","2019-2020, Nebraska, Overall","3-1","2021-06-26T00:00:00.000"
"2019-10-05T00:00:00.000","2021-10-02T00:00:00.000","Nevada","State","31","1","2019","40","7","October Week 1","1","1","2019-2020","Overall","1","0.1354","1.7008","11.8404","15.242","11.8-15.2","2019-2020, Nevada, Overall","3-1","2021-06-26T00:00:00.000"
