"data_as_of","start_date","end_date","mmwr_year","mmwr_week","week_ending_date","state","age_group","covid_19_deaths","total_deaths","footnote"
"2021-07-31T00:00:00.000","2019-12-29T00:00:00.000","2020-01-04T00:00:00.000","2020","1","2020-01-04T00:00:00.000","United States","0-17 years","0","670",
"2021-07-31T00:00:00.000","2019-12-29T00:00:00.000","2020-01-04T00:00:00.000","2020","1","2020-01-04T00:00:00.000","United States","18-29 years","0","1074",
"2021-07-31T00:00:00.000","2019-12-29T00:00:00.000","2020-01-04T00:00:00.000","2020","1","2020-01-04T00:00:00.000","United States","30-39 years","0","1507",
"2021-07-31T00:00:00.000","2019-12-29T00:00:00.000","2020-01-04T00:00:00.000","2020","1","2020-01-04T00:00:00.000","United States","40-49 years","0","2248",
"2021-07-31T00:00:00.000","2019-12-29T00:00:00.000","2020-01-04T00:00:00.000","2020","1","2020-01-04T00:00:00.000","United States","50-64 years","0","9941",
"2021-07-31T00:00:00.000","2019-12-29T00:00:00.000","2020-01-04T00:00:00.000","2020","1","2020-01-04T00:00:00.000","United States","65-74 years","0","11790",
"2021-07-31T00:00:00.000","2019-12-29T00:00:00.000","2020-01-04T00:00:00.000","2020","1","2020-01-04T00:00:00.000","United States","75 years and over","0","32936",
"2021-07-31T00:00:00.000","2019-12-29T00:00:00.000","2020-01-04T00:00:00.000","2020","1","2020-01-04T00:00:00.000","United States","18-49 years","0","4829",
"2021-07-31T00:00:00.000","2019-12-29T00:00:00.000","2020-01-04T00:00:00.000","2020","1","2020-01-04T00:00:00.000","United States","<65 years","0","15440",
"2021-07-31T00:00:00.000","2019-12-29T00:00:00.000","2020-01-04T00:00:00.000","2020","1","2020-01-04T00:00:00.000","United States","65+ years","0","44726",
"2021-07-31T00:00:00.000","2020-01-05T00:00:00.000","2020-01-11T00:00:00.000","2020","2","2020-01-11T00:00:00.000","United States","0-17 years","0","666",
"2021-07-31T00:00:00.000","2020-01-05T00:00:00.000","2020-01-11T00:00:00.000","2020","2","2020-01-11T00:00:00.000","United States","18-29 years","0","975",
"2021-07-31T00:00:00.000","2020-01-05T00:00:00.000","2020-01-11T00:00:00.000","2020","2","2020-01-11T00:00:00.000","United States","30-39 years","0","1498",
"2021-07-31T00:00:00.000","2020-01-05T00:00:00.000","2020-01-11T00:00:00.000","2020","2","2020-01-11T00:00:00.000","United States","40-49 years","0","2239",
"2021-07-31T00:00:00.000","2020-01-05T00:00:00.000","2020-01-11T00:00:00.000","2020","2","2020-01-11T00:00:00.000","United States","50-64 years","0","9839",
"2021-07-31T00:00:00.000","2020-01-05T00:00:00.000","2020-01-11T00:00:00.000","2020","2","2020-01-11T00:00:00.000","United States","65-74 years","0","12091",
"2021-07-31T00:00:00.000","2020-01-05T00:00:00.000","2020-01-11T00:00:00.000","2020","2","2020-01-11T00:00:00.000","United States","75 years and over","1","33423",
"2021-07-31T00:00:00.000","2020-01-05T00:00:00.000","2020-01-11T00:00:00.000","2020","2","2020-01-11T00:00:00.000","United States","18-49 years","0","4712",
"2021-07-31T00:00:00.000","2020-01-05T00:00:00.000","2020-01-11T00:00:00.000","2020","2","2020-01-11T00:00:00.000","United States","<65 years","0","15217",
"2021-07-31T00:00:00.000","2020-01-05T00:00:00.000","2020-01-11T00:00:00.000","2020","2","2020-01-11T00:00:00.000","United States","65+ years","1","45514",
"2021-07-31T00:00:00.000","2020-01-12T00:00:00.000","2020-01-18T00:00:00.000","2020","3","2020-01-18T00:00:00.000","United States","0-17 years","0","690",
"2021-07-31T00:00:00.000","2020-01-12T00:00:00.000","2020-01-18T00:00:00.000","2020","3","2020-01-18T00:00:00.000","United States","18-29 years","0","1001",
"2021-07-31T00:00:00.000","2020-01-12T00:00:00.000","2020-01-18T00:00:00.000","2020","3","2020-01-18T00:00:00.000","United States","30-39 years","0","1474",
"2021-07-31T00:00:00.000","2020-01-12T00:00:00.000","2020-01-18T00:00:00.000","2020","3","2020-01-18T00:00:00.000","United States","40-49 years","0","2203",
"2021-07-31T00:00:00.000","2020-01-12T00:00:00.000","2020-01-18T00:00:00.000","2020","3","2020-01-18T00:00:00.000","United States","50-64 years","0","9632",
"2021-07-31T00:00:00.000","2020-01-12T00:00:00.000","2020-01-18T00:00:00.000","2020","3","2020-01-18T00:00:00.000","United States","65-74 years","1","11752",
"2021-07-31T00:00:00.000","2020-01-12T00:00:00.000","2020-01-18T00:00:00.000","2020","3","2020-01-18T00:00:00.000","United States","75 years and over","1","32606",
"2021-07-31T00:00:00.000","2020-01-12T00:00:00.000","2020-01-18T00:00:00.000","2020","3","2020-01-18T00:00:00.000","United States","18-49 years","0","4678",
"2021-07-31T00:00:00.000","2020-01-12T00:00:00.000","2020-01-18T00:00:00.000","2020","3","2020-01-18T00:00:00.000","United States","<65 years","0","15000",
"2021-07-31T00:00:00.000","2020-01-12T00:00:00.000","2020-01-18T00:00:00.000","2020","3","2020-01-18T00:00:00.000","United States","65+ years","2","44358",
"2021-07-31T00:00:00.000","2020-01-19T00:00:00.000","2020-01-25T00:00:00.000","2020","4","2020-01-25T00:00:00.000","United States","0-17 years","0","674",
"2021-07-31T00:00:00.000","2020-01-19T00:00:00.000","2020-01-25T00:00:00.000","2020","4","2020-01-25T00:00:00.000","United States","18-29 years","0","984",
"2021-07-31T00:00:00.000","2020-01-19T00:00:00.000","2020-01-25T00:00:00.000","2020","4","2020-01-25T00:00:00.000","United States","30-39 years","0","1467",
"2021-07-31T00:00:00.000","2020-01-19T00:00:00.000","2020-01-25T00:00:00.000","2020","4","2020-01-25T00:00:00.000","United States","40-49 years","0","2152",
"2021-07-31T00:00:00.000","2020-01-19T00:00:00.000","2020-01-25T00:00:00.000","2020","4","2020-01-25T00:00:00.000","United States","50-64 years","2","9614",
"2021-07-31T00:00:00.000","2020-01-19T00:00:00.000","2020-01-25T00:00:00.000","2020","4","2020-01-25T00:00:00.000","United States","65-74 years","0","11795",
"2021-07-31T00:00:00.000","2020-01-19T00:00:00.000","2020-01-25T00:00:00.000","2020","4","2020-01-25T00:00:00.000","United States","75 years and over","0","32471",
"2021-07-31T00:00:00.000","2020-01-19T00:00:00.000","2020-01-25T00:00:00.000","2020","4","2020-01-25T00:00:00.000","United States","18-49 years","0","4603",
"2021-07-31T00:00:00.000","2020-01-19T00:00:00.000","2020-01-25T00:00:00.000","2020","4","2020-01-25T00:00:00.000","United States","<65 years","2","14891",
"2021-07-31T00:00:00.000","2020-01-19T00:00:00.000","2020-01-25T00:00:00.000","2020","4","2020-01-25T00:00:00.000","United States","65+ years","0","44266",
"2021-07-31T00:00:00.000","2020-01-26T00:00:00.000","2020-02-01T00:00:00.000","2020","5","2020-02-01T00:00:00.000","United States","0-17 years","0","666",
"2021-07-31T00:00:00.000","2020-01-26T00:00:00.000","2020-02-01T00:00:00.000","2020","5","2020-02-01T00:00:00.000","United States","18-29 years","0","1002",
"2021-07-31T00:00:00.000","2020-01-26T00:00:00.000","2020-02-01T00:00:00.000","2020","5","2020-02-01T00:00:00.000","United States","30-39 years","0","1380",
"2021-07-31T00:00:00.000","2020-01-26T00:00:00.000","2020-02-01T00:00:00.000","2020","5","2020-02-01T00:00:00.000","United States","40-49 years","0","2192",
"2021-07-31T00:00:00.000","2020-01-26T00:00:00.000","2020-02-01T00:00:00.000","2020","5","2020-02-01T00:00:00.000","United States","50-64 years","0","9542",
"2021-07-31T00:00:00.000","2020-01-26T00:00:00.000","2020-02-01T00:00:00.000","2020","5","2020-02-01T00:00:00.000","United States","65-74 years","1","11671",
"2021-07-31T00:00:00.000","2020-01-26T00:00:00.000","2020-02-01T00:00:00.000","2020","5","2020-02-01T00:00:00.000","United States","75 years and over","0","32376",
"2021-07-31T00:00:00.000","2020-01-26T00:00:00.000","2020-02-01T00:00:00.000","2020","5","2020-02-01T00:00:00.000","United States","18-49 years","0","4574",
"2021-07-31T00:00:00.000","2020-01-26T00:00:00.000","2020-02-01T00:00:00.000","2020","5","2020-02-01T00:00:00.000","United States","<65 years","0","14782",
"2021-07-31T00:00:00.000","2020-01-26T00:00:00.000","2020-02-01T00:00:00.000","2020","5","2020-02-01T00:00:00.000","United States","65+ years","1","44047",
"2021-07-31T00:00:00.000","2020-02-02T00:00:00.000","2020-02-08T00:00:00.000","2020","6","2020-02-08T00:00:00.000","United States","0-17 years","0","713",
"2021-07-31T00:00:00.000","2020-02-02T00:00:00.000","2020-02-08T00:00:00.000","2020","6","2020-02-08T00:00:00.000","United States","18-29 years","0","1047",
"2021-07-31T00:00:00.000","2020-02-02T00:00:00.000","2020-02-08T00:00:00.000","2020","6","2020-02-08T00:00:00.000","United States","30-39 years","0","1425",
"2021-07-31T00:00:00.000","2020-02-02T00:00:00.000","2020-02-08T00:00:00.000","2020","6","2020-02-08T00:00:00.000","United States","40-49 years","0","2244",
"2021-07-31T00:00:00.000","2020-02-02T00:00:00.000","2020-02-08T00:00:00.000","2020","6","2020-02-08T00:00:00.000","United States","50-64 years","2","9749",
"2021-07-31T00:00:00.000","2020-02-02T00:00:00.000","2020-02-08T00:00:00.000","2020","6","2020-02-08T00:00:00.000","United States","65-74 years","0","11638",
"2021-07-31T00:00:00.000","2020-02-02T00:00:00.000","2020-02-08T00:00:00.000","2020","6","2020-02-08T00:00:00.000","United States","75 years and over","0","32660",
"2021-07-31T00:00:00.000","2020-02-02T00:00:00.000","2020-02-08T00:00:00.000","2020","6","2020-02-08T00:00:00.000","United States","18-49 years","0","4716",
"2021-07-31T00:00:00.000","2020-02-02T00:00:00.000","2020-02-08T00:00:00.000","2020","6","2020-02-08T00:00:00.000","United States","<65 years","2","15178",
"2021-07-31T00:00:00.000","2020-02-02T00:00:00.000","2020-02-08T00:00:00.000","2020","6","2020-02-08T00:00:00.000","United States","65+ years","0","44298",
"2021-07-31T00:00:00.000","2020-02-09T00:00:00.000","2020-02-15T00:00:00.000","2020","7","2020-02-15T00:00:00.000","United States","0-17 years","0","675",
"2021-07-31T00:00:00.000","2020-02-09T00:00:00.000","2020-02-15T00:00:00.000","2020","7","2020-02-15T00:00:00.000","United States","18-29 years","0","1000",
"2021-07-31T00:00:00.000","2020-02-09T00:00:00.000","2020-02-15T00:00:00.000","2020","7","2020-02-15T00:00:00.000","United States","30-39 years","0","1426",
"2021-07-31T00:00:00.000","2020-02-09T00:00:00.000","2020-02-15T00:00:00.000","2020","7","2020-02-15T00:00:00.000","United States","40-49 years","0","2096",
"2021-07-31T00:00:00.000","2020-02-09T00:00:00.000","2020-02-15T00:00:00.000","2020","7","2020-02-15T00:00:00.000","United States","50-64 years","1","9654",
"2021-07-31T00:00:00.000","2020-02-09T00:00:00.000","2020-02-15T00:00:00.000","2020","7","2020-02-15T00:00:00.000","United States","65-74 years","0","11632",
"2021-07-31T00:00:00.000","2020-02-09T00:00:00.000","2020-02-15T00:00:00.000","2020","7","2020-02-15T00:00:00.000","United States","75 years and over","1","32326",
"2021-07-31T00:00:00.000","2020-02-09T00:00:00.000","2020-02-15T00:00:00.000","2020","7","2020-02-15T00:00:00.000","United States","18-49 years","0","4522",
"2021-07-31T00:00:00.000","2020-02-09T00:00:00.000","2020-02-15T00:00:00.000","2020","7","2020-02-15T00:00:00.000","United States","<65 years","1","14851",
"2021-07-31T00:00:00.000","2020-02-09T00:00:00.000","2020-02-15T00:00:00.000","2020","7","2020-02-15T00:00:00.000","United States","65+ years","1","43958",
"2021-07-31T00:00:00.000","2020-02-16T00:00:00.000","2020-02-22T00:00:00.000","2020","8","2020-02-22T00:00:00.000","United States","0-17 years","0","650",
"2021-07-31T00:00:00.000","2020-02-16T00:00:00.000","2020-02-22T00:00:00.000","2020","8","2020-02-22T00:00:00.000","United States","18-29 years","0","984",
"2021-07-31T00:00:00.000","2020-02-16T00:00:00.000","2020-02-22T00:00:00.000","2020","8","2020-02-22T00:00:00.000","United States","30-39 years","1","1435",
"2021-07-31T00:00:00.000","2020-02-16T00:00:00.000","2020-02-22T00:00:00.000","2020","8","2020-02-22T00:00:00.000","United States","40-49 years","0","2227",
"2021-07-31T00:00:00.000","2020-02-16T00:00:00.000","2020-02-22T00:00:00.000","2020","8","2020-02-22T00:00:00.000","United States","50-64 years","1","9589",
"2021-07-31T00:00:00.000","2020-02-16T00:00:00.000","2020-02-22T00:00:00.000","2020","8","2020-02-22T00:00:00.000","United States","65-74 years","1","11583",
"2021-07-31T00:00:00.000","2020-02-16T00:00:00.000","2020-02-22T00:00:00.000","2020","8","2020-02-22T00:00:00.000","United States","75 years and over","3","32439",
"2021-07-31T00:00:00.000","2020-02-16T00:00:00.000","2020-02-22T00:00:00.000","2020","8","2020-02-22T00:00:00.000","United States","18-49 years","1","4646",
"2021-07-31T00:00:00.000","2020-02-16T00:00:00.000","2020-02-22T00:00:00.000","2020","8","2020-02-22T00:00:00.000","United States","<65 years","2","14885",
"2021-07-31T00:00:00.000","2020-02-16T00:00:00.000","2020-02-22T00:00:00.000","2020","8","2020-02-22T00:00:00.000","United States","65+ years","4","44022",
"2021-07-31T00:00:00.000","2020-02-23T00:00:00.000","2020-02-29T00:00:00.000","2020","9","2020-02-29T00:00:00.000","United States","0-17 years","0","706",
"2021-07-31T00:00:00.000","2020-02-23T00:00:00.000","2020-02-29T00:00:00.000","2020","9","2020-02-29T00:00:00.000","United States","18-29 years","0","1042",
"2021-07-31T00:00:00.000","2020-02-23T00:00:00.000","2020-02-29T00:00:00.000","2020","9","2020-02-29T00:00:00.000","United States","30-39 years","1","1495",
"2021-07-31T00:00:00.000","2020-02-23T00:00:00.000","2020-02-29T00:00:00.000","2020","9","2020-02-29T00:00:00.000","United States","40-49 years","0","2149",
"2021-07-31T00:00:00.000","2020-02-23T00:00:00.000","2020-02-29T00:00:00.000","2020","9","2020-02-29T00:00:00.000","United States","50-64 years","3","9734",
"2021-07-31T00:00:00.000","2020-02-23T00:00:00.000","2020-02-29T00:00:00.000","2020","9","2020-02-29T00:00:00.000","United States","65-74 years","2","11720",
"2021-07-31T00:00:00.000","2020-02-23T00:00:00.000","2020-02-29T00:00:00.000","2020","9","2020-02-29T00:00:00.000","United States","75 years and over","3","32484",
"2021-07-31T00:00:00.000","2020-02-23T00:00:00.000","2020-02-29T00:00:00.000","2020","9","2020-02-29T00:00:00.000","United States","18-49 years","1","4686",
"2021-07-31T00:00:00.000","2020-02-23T00:00:00.000","2020-02-29T00:00:00.000","2020","9","2020-02-29T00:00:00.000","United States","<65 years","4","15126",
"2021-07-31T00:00:00.000","2020-02-23T00:00:00.000","2020-02-29T00:00:00.000","2020","9","2020-02-29T00:00:00.000","United States","65+ years","5","44204",
"2021-07-31T00:00:00.000","2020-03-01T00:00:00.000","2020-03-07T00:00:00.000","2020","10","2020-03-07T00:00:00.000","United States","0-17 years","0","610",
"2021-07-31T00:00:00.000","2020-03-01T00:00:00.000","2020-03-07T00:00:00.000","2020","10","2020-03-07T00:00:00.000","United States","18-29 years","0","1076",
"2021-07-31T00:00:00.000","2020-03-01T00:00:00.000","2020-03-07T00:00:00.000","2020","10","2020-03-07T00:00:00.000","United States","30-39 years","1","1463",
"2021-07-31T00:00:00.000","2020-03-01T00:00:00.000","2020-03-07T00:00:00.000","2020","10","2020-03-07T00:00:00.000","United States","40-49 years","1","2330",
"2021-07-31T00:00:00.000","2020-03-01T00:00:00.000","2020-03-07T00:00:00.000","2020","10","2020-03-07T00:00:00.000","United States","50-64 years","5","9723",
"2021-07-31T00:00:00.000","2020-03-01T00:00:00.000","2020-03-07T00:00:00.000","2020","10","2020-03-07T00:00:00.000","United States","65-74 years","11","11801",
"2021-07-31T00:00:00.000","2020-03-01T00:00:00.000","2020-03-07T00:00:00.000","2020","10","2020-03-07T00:00:00.000","United States","75 years and over","19","32690",
"2021-07-31T00:00:00.000","2020-03-01T00:00:00.000","2020-03-07T00:00:00.000","2020","10","2020-03-07T00:00:00.000","United States","18-49 years","2","4869",
"2021-07-31T00:00:00.000","2020-03-01T00:00:00.000","2020-03-07T00:00:00.000","2020","10","2020-03-07T00:00:00.000","United States","<65 years","7","15202",
"2021-07-31T00:00:00.000","2020-03-01T00:00:00.000","2020-03-07T00:00:00.000","2020","10","2020-03-07T00:00:00.000","United States","65+ years","30","44491",
"2021-07-31T00:00:00.000","2020-03-08T00:00:00.000","2020-03-14T00:00:00.000","2020","11","2020-03-14T00:00:00.000","United States","0-17 years","0","645",
"2021-07-31T00:00:00.000","2020-03-08T00:00:00.000","2020-03-14T00:00:00.000","2020","11","2020-03-14T00:00:00.000","United States","18-29 years","1","1057",
"2021-07-31T00:00:00.000","2020-03-08T00:00:00.000","2020-03-14T00:00:00.000","2020","11","2020-03-14T00:00:00.000","United States","30-39 years","0","1481",
"2021-07-31T00:00:00.000","2020-03-08T00:00:00.000","2020-03-14T00:00:00.000","2020","11","2020-03-14T00:00:00.000","United States","40-49 years","0","2138",
"2021-07-31T00:00:00.000","2020-03-08T00:00:00.000","2020-03-14T00:00:00.000","2020","11","2020-03-14T00:00:00.000","United States","50-64 years","8","9562",
"2021-07-31T00:00:00.000","2020-03-08T00:00:00.000","2020-03-14T00:00:00.000","2020","11","2020-03-14T00:00:00.000","United States","65-74 years","17","11740",
"2021-07-31T00:00:00.000","2020-03-08T00:00:00.000","2020-03-14T00:00:00.000","2020","11","2020-03-14T00:00:00.000","United States","75 years and over","34","32044",
"2021-07-31T00:00:00.000","2020-03-08T00:00:00.000","2020-03-14T00:00:00.000","2020","11","2020-03-14T00:00:00.000","United States","18-49 years","1","4676",
"2021-07-31T00:00:00.000","2020-03-08T00:00:00.000","2020-03-14T00:00:00.000","2020","11","2020-03-14T00:00:00.000","United States","<65 years","9","14883",
"2021-07-31T00:00:00.000","2020-03-08T00:00:00.000","2020-03-14T00:00:00.000","2020","11","2020-03-14T00:00:00.000","United States","65+ years","51","43784",
"2021-07-31T00:00:00.000","2020-03-15T00:00:00.000","2020-03-21T00:00:00.000","2020","12","2020-03-21T00:00:00.000","United States","0-17 years","2","661",
"2021-07-31T00:00:00.000","2020-03-15T00:00:00.000","2020-03-21T00:00:00.000","2020","12","2020-03-21T00:00:00.000","United States","18-29 years","2","1055",
"2021-07-31T00:00:00.000","2020-03-15T00:00:00.000","2020-03-21T00:00:00.000","2020","12","2020-03-21T00:00:00.000","United States","30-39 years","9","1486",
"2021-07-31T00:00:00.000","2020-03-15T00:00:00.000","2020-03-21T00:00:00.000","2020","12","2020-03-21T00:00:00.000","United States","40-49 years","26","2234",
"2021-07-31T00:00:00.000","2020-03-15T00:00:00.000","2020-03-21T00:00:00.000","2020","12","2020-03-21T00:00:00.000","United States","50-64 years","99","9659",
"2021-07-31T00:00:00.000","2020-03-15T00:00:00.000","2020-03-21T00:00:00.000","2020","12","2020-03-21T00:00:00.000","United States","65-74 years","143","11800",
"2021-07-31T00:00:00.000","2020-03-15T00:00:00.000","2020-03-21T00:00:00.000","2020","12","2020-03-21T00:00:00.000","United States","75 years and over","306","32317",
"2021-07-31T00:00:00.000","2020-03-15T00:00:00.000","2020-03-21T00:00:00.000","2020","12","2020-03-21T00:00:00.000","United States","18-49 years","37","4775",
"2021-07-31T00:00:00.000","2020-03-15T00:00:00.000","2020-03-21T00:00:00.000","2020","12","2020-03-21T00:00:00.000","United States","<65 years","138","15095",
"2021-07-31T00:00:00.000","2020-03-15T00:00:00.000","2020-03-21T00:00:00.000","2020","12","2020-03-21T00:00:00.000","United States","65+ years","449","44117",
"2021-07-31T00:00:00.000","2020-03-22T00:00:00.000","2020-03-28T00:00:00.000","2020","13","2020-03-28T00:00:00.000","United States","0-17 years","4","614",
"2021-07-31T00:00:00.000","2020-03-22T00:00:00.000","2020-03-28T00:00:00.000","2020","13","2020-03-28T00:00:00.000","United States","18-29 years","24","1128",
"2021-07-31T00:00:00.000","2020-03-22T00:00:00.000","2020-03-28T00:00:00.000","2020","13","2020-03-28T00:00:00.000","United States","30-39 years","80","1624",
"2021-07-31T00:00:00.000","2020-03-22T00:00:00.000","2020-03-28T00:00:00.000","2020","13","2020-03-28T00:00:00.000","United States","40-49 years","158","2303",
"2021-07-31T00:00:00.000","2020-03-22T00:00:00.000","2020-03-28T00:00:00.000","2020","13","2020-03-28T00:00:00.000","United States","50-64 years","622","10214",
"2021-07-31T00:00:00.000","2020-03-22T00:00:00.000","2020-03-28T00:00:00.000","2020","13","2020-03-28T00:00:00.000","United States","65-74 years","719","12240",
"2021-07-31T00:00:00.000","2020-03-22T00:00:00.000","2020-03-28T00:00:00.000","2020","13","2020-03-28T00:00:00.000","United States","75 years and over","1607","34897",
"2021-07-31T00:00:00.000","2020-03-22T00:00:00.000","2020-03-28T00:00:00.000","2020","13","2020-03-28T00:00:00.000","United States","18-49 years","262","5055",
"2021-07-31T00:00:00.000","2020-03-22T00:00:00.000","2020-03-28T00:00:00.000","2020","13","2020-03-28T00:00:00.000","United States","<65 years","888","15883",
"2021-07-31T00:00:00.000","2020-03-22T00:00:00.000","2020-03-28T00:00:00.000","2020","13","2020-03-28T00:00:00.000","United States","65+ years","2326","47137",
"2021-07-31T00:00:00.000","2020-03-29T00:00:00.000","2020-04-04T00:00:00.000","2020","14","2020-04-04T00:00:00.000","United States","0-17 years","3","582",
"2021-07-31T00:00:00.000","2020-03-29T00:00:00.000","2020-04-04T00:00:00.000","2020","14","2020-04-04T00:00:00.000","United States","18-29 years","54","1198",
"2021-07-31T00:00:00.000","2020-03-29T00:00:00.000","2020-04-04T00:00:00.000","2020","14","2020-04-04T00:00:00.000","United States","30-39 years","189","1664",
"2021-07-31T00:00:00.000","2020-03-29T00:00:00.000","2020-04-04T00:00:00.000","2020","14","2020-04-04T00:00:00.000","United States","40-49 years","439","2720",
"2021-07-31T00:00:00.000","2020-03-29T00:00:00.000","2020-04-04T00:00:00.000","2020","14","2020-04-04T00:00:00.000","United States","50-64 years","1894","11999",
"2021-07-31T00:00:00.000","2020-03-29T00:00:00.000","2020-04-04T00:00:00.000","2020","14","2020-04-04T00:00:00.000","United States","65-74 years","2366","14411",
"2021-07-31T00:00:00.000","2020-03-29T00:00:00.000","2020-04-04T00:00:00.000","2020","14","2020-04-04T00:00:00.000","United States","75 years and over","5181","39714",
"2021-07-31T00:00:00.000","2020-03-29T00:00:00.000","2020-04-04T00:00:00.000","2020","14","2020-04-04T00:00:00.000","United States","18-49 years","682","5582",
"2021-07-31T00:00:00.000","2020-03-29T00:00:00.000","2020-04-04T00:00:00.000","2020","14","2020-04-04T00:00:00.000","United States","<65 years","2579","18163",
"2021-07-31T00:00:00.000","2020-03-29T00:00:00.000","2020-04-04T00:00:00.000","2020","14","2020-04-04T00:00:00.000","United States","65+ years","7547","54125",
"2021-07-31T00:00:00.000","2020-04-05T00:00:00.000","2020-04-11T00:00:00.000","2020","15","2020-04-11T00:00:00.000","United States","0-17 years","5","640",
"2021-07-31T00:00:00.000","2020-04-05T00:00:00.000","2020-04-11T00:00:00.000","2020","15","2020-04-11T00:00:00.000","United States","18-29 years","60","1265",
"2021-07-31T00:00:00.000","2020-04-05T00:00:00.000","2020-04-11T00:00:00.000","2020","15","2020-04-11T00:00:00.000","United States","30-39 years","191","1763",
"2021-07-31T00:00:00.000","2020-04-05T00:00:00.000","2020-04-11T00:00:00.000","2020","15","2020-04-11T00:00:00.000","United States","40-49 years","519","2967",
"2021-07-31T00:00:00.000","2020-04-05T00:00:00.000","2020-04-11T00:00:00.000","2020","15","2020-04-11T00:00:00.000","United States","50-64 years","2716","12695",
"2021-07-31T00:00:00.000","2020-04-05T00:00:00.000","2020-04-11T00:00:00.000","2020","15","2020-04-11T00:00:00.000","United States","65-74 years","3654","15842",
