"year","date","statefips","countyfips","ctfips","latitude","longitude","ds_o3_pred","ds_o3_stdd"
"2012","01JAN2012","26","26077","26077000100","42.29714","-85.56249","27.9191","5.1057"
"2012","01JAN2012","26","26077","26077000500","42.29732","-85.60333","27.8802","5.2532"
"2012","01JAN2012","17","17111","17111870803","42.29783","-88.31922","28.1958","4.3634"
"2012","01JAN2012","17","17201","17201003500","42.29786","-89.07078","28.6084","4.4946"
"2012","01JAN2012","26","26163","26163568700","42.29792","-83.34439","26.3209","4.9255"
"2012","01JAN2012","25","25027","25027730600","42.29811","-71.82553","22.208","4.0257"
"2012","01JAN2012","36","36025","36025971100","42.29816","-74.55055","29.8264","4.8238"
"2012","01JAN2012","41","41029","41029000700","42.29818","-122.88266","24.4946","5.0161"
"2012","01JAN2012","25","25025","25025092101","42.29826","-71.05393","25.3622","4.0292"
"2012","01JAN2012","25","25025","25025981000","42.29872","-71.12359","25.1444","4.0375"
"2012","01JAN2012","26","26163","26163575000","42.29875","-83.25014","26.2142","5.001"
"2012","01JAN2012","26","26163","26163570500","42.29883","-83.33471","26.45","4.8927"
"2012","01JAN2012","25","25027","25027741102","42.29901","-71.54796","24.3169","4.1092"
"2012","01JAN2012","17","17097","17097864203","42.29912","-88.18057","28.1421","4.2779"
"2012","01JAN2012","17","17097","17097863603","42.29913","-87.98282","28.3339","4.2625"
"2012","01JAN2012","25","25025","25025092000","42.29968","-71.06759","25.38","4.0258"
"2012","01JAN2012","26","26163","26163524300","42.29987","-83.1336","25.7229","4.9564"
"2012","01JAN2012","25","25017","25017374000","42.29997","-71.19726","25.0542","4.1141"
"2012","01JAN2012","16","16083","16083001500","42.30015","-114.70362","32.4551","6.2392"
"2012","01JAN2012","17","17097","17097863006","42.30029","-87.85381","28.509","4.2617"
"2012","01JAN2012","26","26163","26163570400","42.30036","-83.32033","26.2674","4.9073"
"2012","01JAN2012","26","26163","26163564600","42.30046","-83.47218","27.139","4.7141"
"2012","01JAN2012","17","17177","17177000700","42.30069","-89.59147","29.1606","4.7218"
"2012","01JAN2012","26","26077","26077001503","42.30071","-85.61964","27.8904","5.1114"
"2012","01JAN2012","25","25025","25025091900","42.30081","-71.07556","25.0128","3.9957"
"2012","01JAN2012","26","26163","26163564501","42.30092","-83.52572","27.0383","4.7985"
"2012","01JAN2012","25","25017","25017384001","42.30096","-71.46905","24.5705","4.117"
"2012","01JAN2012","19","19193","19193003500","42.301","-96.12768","30.6464","5.5858"
"2012","01JAN2012","25","25021","25021404302","42.30107","-71.30726","24.9739","4.0739"
"2012","01JAN2012","26","26163","26163564700","42.30119","-83.45037","26.5698","4.9902"
"2012","01JAN2012","17","17201","17201000403","42.30139","-89.04152","28.3538","4.4157"
"2012","01JAN2012","26","26163","26163570200","42.30173","-83.30556","26.2667","4.8502"
"2012","01JAN2012","41","41015","41015950301","42.30183","-124.13572","28.7869","5.6722"
"2012","01JAN2012","25","25003","25003914100","42.30198","-73.23423","23.0011","4.1356"
"2012","01JAN2012","25","25021","25021403500","42.30233","-71.23297","25.0276","4.1828"
"2012","01JAN2012","25","25025","25025090100","42.30238","-71.08202","25.2243","4.1255"
"2012","01JAN2012","26","26163","26163568400","42.30243","-83.38065","26.5501","4.9726"
"2012","01JAN2012","26","26163","26163525000","42.30244","-83.0984","25.5713","4.8628"
"2012","01JAN2012","26","26163","26163568200","42.30251","-83.39811","26.5865","4.9561"
"2012","01JAN2012","25","25003","25003924100","42.30251","-73.32461","22.9265","4.1799"
"2012","01JAN2012","26","26163","26163570100","42.3026","-83.29573","26.3223","5.0435"
"2012","01JAN2012","26","26163","26163985700","42.3026","-83.16619","25.8451","4.9285"
"2012","01JAN2012","25","25025","25025980300","42.30272","-71.09492","25.0995","4.0826"
"2012","01JAN2012","26","26077","26077002903","42.30273","-85.65504","27.9558","5.106"
"2012","01JAN2012","17","17177","17177000900","42.30329","-89.66795","29.206","4.7376"
"2012","01JAN2012","25","25023","25023500101","42.3033","-70.90645","26.6623","4.1798"
"2012","01JAN2012","25","25027","25027741101","42.30332","-71.51025","24.4688","4.2447"
"2012","01JAN2012","26","26163","26163565800","42.30341","-83.35676","26.5166","4.7524"
"2012","01JAN2012","25","25021","25021404202","42.30354","-71.27127","25.0823","4.1965"
"2012","01JAN2012","25","25025","25025091700","42.30361","-71.06592","25.3211","4.0744"
"2012","01JAN2012","26","26163","26163565900","42.30383","-83.36882","26.2767","4.9689"
"2012","01JAN2012","26","26163","26163574900","42.30403","-83.25737","25.9833","4.8755"
"2012","01JAN2012","17","17097","17097863005","42.30416","-87.84893","28.3102","4.225"
"2012","01JAN2012","26","26077","26077000202","42.30436","-85.57778","28.0164","5.049"
"2012","01JAN2012","17","17097","17097863004","42.30467","-87.86423","28.4874","4.2758"
"2012","01JAN2012","26","26077","26077001502","42.30494","-85.63675","27.852","5.0972"
"2012","01JAN2012","25","25017","25017383600","42.30496","-71.4146","24.6822","4.1927"
"2012","01JAN2012","26","26163","26163565600","42.30504","-83.41826","26.6544","4.9989"
"2012","01JAN2012","26","26077","26077000300","42.30513","-85.59387","27.9017","5.2526"
"2012","01JAN2012","25","25025","25025120201","42.30517","-71.10837","25.0984","3.9863"
"2012","01JAN2012","19","19075","19075960400","42.30524","-92.91431","30.7046","6.0698"
