"data_as_of","start_date","end_date","year","sex","age_group","total_deaths"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","F","45-49 years","24904"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","F","50-54 years","38903"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","F","55-59 years","62702"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","F","60-64 years","83861"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","F","65-69 years","102698"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","F","70-74 years","128169"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","F","75-79 years","149773"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","F","80-84 years","178244"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","F","85 years and over","542962"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","F","Unknown","35"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","All Ages","1458469"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","0 years","12068"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","1-4 years","2243"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","5-9 years","1286"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","10-14 years","1795"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","15-19 years","7380"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","20-24 years","14628"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","25-29 years","19629"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","30-34 years","21235"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","35-39 years","24523"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","40-44 years","26853"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","45-49 years","39969"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","50-54 years","61061"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","55-59 years","98261"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","60-64 years","130012"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","65-69 years","148548"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","70-74 years","164363"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","75-79 years","171972"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","80-84 years","175216"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","85 years and over","337318"
"2021-03-21T00:00:00.000","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000","2018","M","Unknown","109"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","All Ages","2854838"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","0 years","20921"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","1-4 years","3676"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","5-9 years","2333"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","10-14 years","3164"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","15-19 years","10258"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","20-24 years","19513"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","25-29 years","26969"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","30-34 years","32209"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","35-39 years","38638"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","40-44 years","44348"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","45-49 years","63739"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","50-54 years","96654"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","55-59 years","158453"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","60-64 years","216484"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","65-69 years","254412"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","70-74 years","301147"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","75-79 years","329493"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","80-84 years","358534"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","85 years and over","873746"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","All Sexes","Unknown","147"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","All Ages","1381015"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","0 years","9247"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","1-4 years","1635"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","5-9 years","1043"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","10-14 years","1268"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","15-19 years","2897"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","20-24 years","5126"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","25-29 years","7527"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","30-34 years","10300"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","35-39 years","13397"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","40-44 years","16153"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","45-49 years","24381"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","50-54 years","37165"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","55-59 years","61398"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","60-64 years","85614"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","65-69 years","103474"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","70-74 years","131838"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","75-79 years","152997"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","80-84 years","179930"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","85 years and over","535581"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","F","Unknown","44"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","All Ages","1473823"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","0 years","11674"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","1-4 years","2041"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","5-9 years","1290"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","10-14 years","1896"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","15-19 years","7361"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","20-24 years","14387"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","25-29 years","19442"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","30-34 years","21909"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","35-39 years","25241"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","40-44 years","28195"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","45-49 years","39358"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","50-54 years","59489"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","55-59 years","97055"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","60-64 years","130870"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","65-69 years","150938"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","70-74 years","169309"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","75-79 years","176496"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","80-84 years","178604"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","85 years and over","338165"
"2021-03-21T00:00:00.000","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","M","Unknown","103"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","All Ages","3359050"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","0 years","19161"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","1-4 years","3469"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","5-9 years","2183"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","10-14 years","3373"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","15-19 years","12164"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","20-24 years","23310"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","25-29 years","32320"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","30-34 years","40366"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","35-39 years","47576"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","40-44 years","55826"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","45-49 years","75772"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","50-54 years","113646"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","55-59 years","181725"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","60-64 years","255200"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","65-69 years","304055"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","70-74 years","365303"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","75-79 years","395305"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","80-84 years","421052"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","85 years and over","1007158"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","All Sexes","Unknown","86"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","All Ages","1602471"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","0 years","8536"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","1-4 years","1470"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","5-9 years","954"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","10-14 years","1284"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","15-19 years","3289"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","20-24 years","5959"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","25-29 years","9035"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","30-34 years","12377"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","35-39 years","15840"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","40-44 years","19789"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","45-49 years","28007"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","50-54 years","42630"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","55-59 years","69016"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","60-64 years","99068"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","65-69 years","122752"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","70-74 years","157628"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","75-79 years","181135"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","80-84 years","209330"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","85 years and over","614345"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","F","Unknown","27"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","All Ages","1756579"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","0 years","10625"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","1-4 years","1999"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","5-9 years","1229"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","10-14 years","2089"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","15-19 years","8875"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","20-24 years","17351"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","25-29 years","23285"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","30-34 years","27989"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","35-39 years","31736"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","40-44 years","36037"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","45-49 years","47765"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","50-54 years","71016"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","55-59 years","112709"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","60-64 years","156132"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","65-69 years","181303"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","70-74 years","207675"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","75-79 years","214170"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","80-84 years","211722"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","85 years and over","392813"
"2021-03-21T00:00:00.000","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000","2020","M","Unknown","59"
