"data_as_of","start_date","end_date","mmwr_year","mmwr_week","week_ending_date","sex","age_group","total_deaths"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","F","50-54 years","922"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","F","55-59 years","1436"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","F","60-64 years","1923"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","F","65-69 years","2367"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","F","70-74 years","2843"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","F","75-79 years","3460"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","F","80-84 years","4273"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","F","85 years and over","13457"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","F","All Ages","32686"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","F","Unknown","0"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","0 years","259"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","1-4 years","46"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","10-14 years","44"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","15-19 years","157"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","20-24 years","303"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","25-29 years","384"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","30-34 years","435"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","35-39 years","523"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","40-44 years","551"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","45-49 years","879"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","5-9 years","21"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","50-54 years","1384"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","55-59 years","2282"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","60-64 years","2927"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","65-69 years","3279"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","70-74 years","3751"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","75-79 years","3856"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","80-84 years","4109"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","85 years and over","8259"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","All Ages","33453"
"2021-03-21T00:00:00.000","2017-12-31T00:00:00.000","2018-01-06T00:00:00.000","2018","1","2018-01-06T00:00:00.000","M","Unknown","4"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","0 years","386"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","1-4 years","79"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","10-14 years","74"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","15-19 years","193"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","20-24 years","378"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","25-29 years","565"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","30-34 years","611"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","35-39 years","740"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","40-44 years","902"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","45-49 years","1429"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","5-9 years","59"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","50-54 years","2348"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","55-59 years","3715"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","60-64 years","4839"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","65-69 years","5734"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","70-74 years","6837"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","75-79 years","7428"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","80-84 years","8564"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","85 years and over","22615"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","All Ages","67498"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","All Sexes","Unknown","2"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","0 years","166"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","1-4 years","34"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","10-14 years","32"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","15-19 years","60"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","20-24 years","90"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","25-29 years","174"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","30-34 years","228"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","35-39 years","267"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","40-44 years","364"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","45-49 years","559"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","5-9 years","22"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","50-54 years","907"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","55-59 years","1481"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","60-64 years","1940"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","65-69 years","2395"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","70-74 years","2943"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","75-79 years","3535"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","80-84 years","4369"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","85 years and over","14090"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","All Ages","33657"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","F","Unknown","1"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","0 years","220"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","1-4 years","45"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","10-14 years","42"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","15-19 years","133"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","20-24 years","288"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","25-29 years","391"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","30-34 years","383"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","35-39 years","473"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","40-44 years","538"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","45-49 years","870"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","5-9 years","37"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","50-54 years","1441"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","55-59 years","2234"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","60-64 years","2899"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","65-69 years","3339"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","70-74 years","3894"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","75-79 years","3893"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","80-84 years","4195"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","85 years and over","8525"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","All Ages","33841"
"2021-03-21T00:00:00.000","2018-01-07T00:00:00.000","2018-01-13T00:00:00.000","2018","2","2018-01-13T00:00:00.000","M","Unknown","1"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","0 years","417"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","1-4 years","85"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","10-14 years","52"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","15-19 years","212"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","20-24 years","374"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","25-29 years","525"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","30-34 years","611"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","35-39 years","693"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","40-44 years","832"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","45-49 years","1339"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","5-9 years","56"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","50-54 years","2074"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","55-59 years","3509"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","60-64 years","4607"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","65-69 years","5553"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","70-74 years","6535"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","75-79 years","7254"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","80-84 years","8260"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","85 years and over","21662"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","All Ages","64654"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","All Sexes","Unknown","4"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","0 years","191"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","1-4 years","39"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","10-14 years","22"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","15-19 years","74"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","20-24 years","94"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","25-29 years","144"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","30-34 years","217"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","35-39 years","260"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","40-44 years","324"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","45-49 years","508"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","5-9 years","26"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","50-54 years","813"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","55-59 years","1334"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","60-64 years","1827"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","65-69 years","2353"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","70-74 years","2881"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","75-79 years","3376"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","80-84 years","4146"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","85 years and over","13575"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","All Ages","32204"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","F","Unknown","0"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","M","0 years","226"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","M","1-4 years","46"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","M","10-14 years","30"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","M","15-19 years","138"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","M","20-24 years","280"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","M","25-29 years","381"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","M","30-34 years","394"
"2021-03-21T00:00:00.000","2018-01-14T00:00:00.000","2018-01-20T00:00:00.000","2018","3","2018-01-20T00:00:00.000","M","35-39 years","433"
