"data_as_of","start_date","end_date","sex","age_years","total_deaths","covid19_deaths"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","18 Years","2247","67"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","18 Years","6239","112"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","19 Years","2462","101"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","19 Years","7388","151"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","20 Years","2786","121"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","20 Years","7813","160"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","21 Years","3121","116"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","21 Years","8794","201"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","22 Years","3208","189"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","22 Years","9336","226"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","23 Years","3563","185"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","23 Years","9590","276"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","24 Years","3672","206"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","24 Years","10248","341"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","25 Years","4113","238"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","25 Years","10880","337"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","26 Years","4364","265"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","26 Years","11575","415"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","27 Years","4824","317"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","27 Years","12471","493"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","28 Years","5186","339"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","28 Years","13332","585"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","29 Years","5822","394"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","29 Years","14312","687"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","30 Years","6301","519"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","30 Years","15111","741"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","31 Years","6517","543"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","31 Years","15592","848"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","32 Years","7076","600"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","32 Years","15826","899"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","33 Years","7415","604"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","33 Years","16118","987"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","34 Years","7668","656"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","34 Years","16354","1109"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","35 Years","8026","709"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","35 Years","16828","1155"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","36 Years","8428","756"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","36 Years","17277","1267"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","37 Years","9002","801"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","37 Years","17909","1432"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","38 Years","9510","939"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","38 Years","18410","1481"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","39 Years","10114","1013"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","39 Years","19599","1680"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","40 Years","10646","1155"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","40 Years","20130","1714"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","41 Years","11168","1179"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","41 Years","20759","1964"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","42 Years","11453","1334"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","42 Years","20719","2128"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","43 Years","11925","1423"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","43 Years","21293","2265"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","44 Years","12374","1512"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","44 Years","21884","2605"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","45 Years","12978","1576"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","45 Years","22462","2778"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","46 Years","13980","1778"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","46 Years","23788","3044"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","47 Years","14955","1848"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","47 Years","25419","3303"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","48 Years","16450","2167"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","48 Years","28076","3766"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","49 Years","18556","2428"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","49 Years","31258","4114"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","50 Years","20656","2647"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","50 Years","34741","4737"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","51 Years","21928","2736"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","51 Years","36691","5009"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","52 Years","23163","2923"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","52 Years","38859","5397"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","53 Years","24550","3081"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","53 Years","41077","5493"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","54 Years","26688","3391"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","54 Years","44896","5940"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","55 Years","29984","3755"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","55 Years","49768","6501"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","56 Years","33499","4220"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","56 Years","55376","7335"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","57 Years","37268","4571"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","57 Years","60125","7656"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","58 Years","40085","5098"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","58 Years","65737","8190"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","59 Years","44449","5543"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","59 Years","70504","9080"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","60 Years","47650","5948"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","60 Years","76133","9749"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","61 Years","50996","6424"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","61 Years","80212","10199"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","62 Years","54196","6955"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","62 Years","84499","10923"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","63 Years","57704","7466"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","63 Years","89153","11450"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","64 Years","60600","7903"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","64 Years","92548","11879"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","65 Years","62662","8189"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","65 Years","94566","12361"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","66 Years","64677","8261"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","66 Years","96432","12595"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","67 Years","66962","8509"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","67 Years","98366","12736"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","68 Years","69512","8923"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","68 Years","100335","13304"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","69 Years","72391","9270"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","69 Years","101669","13590"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","70 Years","75764","9445"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","70 Years","104576","14126"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","71 Years","79975","10069"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","71 Years","106851","14417"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","72 Years","85746","10662"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","72 Years","111884","15267"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","73 Years","92628","11278"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","73 Years","118919","16295"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","74 Years","93701","11616"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","74 Years","117529","16124"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","75 Years","90318","10750"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","75 Years","111301","15096"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","76 Years","90901","10868"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","76 Years","108723","14897"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","77 Years","98980","11677"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","77 Years","115971","15782"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","78 Years","103614","12217"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","78 Years","119218","16189"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","79 Years","104029","11787"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","79 Years","116396","15629"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","80 Years","104157","11656"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","80 Years","112818","15162"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","81 Years","105690","11813"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","81 Years","111311","14690"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","82 Years","109628","12257"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","82 Years","110875","14615"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","83 Years","112477","12309"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","83 Years","111156","14638"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","84 Years","115219","12470"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","84 Years","109153","14006"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Female","85 Years and over","1532674","151453"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","Male","85 Years and over","998430","119014"
