"first_name","last_name","title","jurisdiction","state","zip_code"
"David","Grissom","Mayor","Russellville","Alabama","35653"
"Heath","Grimes","Superintendent","Russellville ","Alabama","35653"
"Gary ","Cummings","Councilmember","Russellville City","Alabama","35654"
"Arthur","Elliott","Councilmember","Russellville City","Alabama","35653"
"Chris","Hargett","Police Chief","Russellville City","Alabama","35653"
"Jamie","Harris","Councilmember","Russellville City","Alabama","35653"
"Joe","Mansell","Fire Chief","Russellville City","Alabama","35653"
"Belinda","Miller","City Clerk","Russellville City","Alabama","35653"
"William","Nale","Councilmember","Russellville City","Alabama","35653"
"David","Palmer","Councilmember","Russellville City","Alabama","35653"
"Leisa","Albright","City Clerk","Saint Florian","Alabama","35634"
"Roger","Baine","Councilmember","Samson","Alabama","36477"
"Ronald","Davis","Councilmember","Samson","Alabama","36477"
"Clay","King","Mayor","Samson","Alabama","36477"
"Michael","Miller","Councilmember","Samson","Alabama","36477"
"James","Ruttlen","Councilmember","Samson","Alabama","36477"
"Barbara","Simmons","Councilmember","Samson","Alabama","36477"
"Howard","Rubenstein","Mayor","Saraland","Alabama","36571"
"Paula","Bassham","Judge","Scott County","Alabama","35646"
"Penny","Freeman","Councilmember","Sheffield","Alabama","35660"
"Clayton ","Kelly","City Clerk","Sheffield","Alabama","35660"
"Dewey","King","Fire Chief","Sheffield","Alabama","35660"
"Steve","Nix","Councilmember","Sheffield","Alabama","35660"
"Greg","Ray","Police Chief","Sheffield","Alabama","35660"
"Ian T.","Sanford","Mayor","Sheffield","Alabama","35660"
"Gary","Scales","Councilmember","Sheffield","Alabama","35660"
"Steve","Stanley","Councilmember","Sheffield","Alabama","35660"
"Ronnie","Wicks","Councilmember","Sheffield","Alabama","35660"
"Lindsey","Allison","Commissioner","Shelby County","Alabama","35051"
"Elwyn","Bearden","Commissioner","Shelby County","Alabama","35051"
"Tommy","Edwards","Commissioner","Shelby County","Alabama","35051"
"Robbie","Hayes","Commissioner","Shelby County","Alabama","35051"
"Jon","Parker","Commissioner","Shelby County","Alabama","35051"
"Richard","Shepherd","Commission President","Shelby County","Alabama","35051"
"Mike","Vest","Commissioner","Shelby County","Alabama","35051"
"Willie Mae","Powell","Mayor","Shorter","Alabama","36075"
"Tony","Davis","Councilmember","Slocomb","Alabama","36375"
"Travis","Garrett","Councilmember","Slocomb","Alabama","36375"
"Tim","Hacher","Councilmember","Slocomb","Alabama","36375"
"Henley","Hicks","Councilmember","Slocomb","Alabama","36375"
"Rob","Hinson","Mayor","Slocomb","Alabama","36375"
"Joe","Myles","Councilmember","Slocomb","Alabama","36375"
"Wally","Burns","Mayor","Southside","Alabama","35907"
"Michael M.","McMillan","Mayor","Spanish Fort","Alabama","36527"
"Jason","Brewer","Police Chief","St. Florian","Alabama","35634"
"Matthew","Connolly","Councilmember","St. Florian","Alabama","35634"
"Margurite","Eckl","Councilmember","St. Florian","Alabama","35634"
"Jamie","Eckl","Councilmember","St. Florian","Alabama","35634"
"Mo","Mallette","Councilmember","St. Florian","Alabama","35634"
"Don","Strait","Mayor","St. Florian","Alabama","35634"
"Brandon","Strait","Fire Chief","St. Florian","Alabama","35634"
"Louis","Stumpe","Councilmember","St. Florian","Alabama","35634"
"Pam","Stumpe","Mayor","St. Florian","Alabama","35634"
"J. Scott","Boman","Mayor","Sulligent","Alabama","35586"
"Jamie","Brothers","Mayor","Susan Moore","Alabama","35952"
"Stevan","Parsons","Mayor","Sylvan Springs","Alabama","35118"
"Jimmy","Abbett","Sheriff","Tallapoosa County","Alabama","36853"
"George","Carleton","Commissioner","Tallapoosa County","Alabama","36853"
"T.C.","Coley","Commissioner","Tallapoosa County","Alabama","35089"
"John","Mckelvey","Commissioner","Tallapoosa County","Alabama","36853"
"Steve","Robinson","Commissioner","Tallapoosa County","Alabama","35010"
"Emma Jean","Thweatt","Commissioner","Tallapoosa County","Alabama","36853"
"John","Hammock","Mayor","Tallassee","Alabama","36078"
"Merritt","Carothers","Councilmember","Taylor","Alabama","36301"
"Sharon","Loff","Councilmember","Taylor","Alabama","36301"
"Billy","Snell","Mayor","Taylor","Alabama","36301"
"Kenneth","Thompson","Councilmember","Taylor","Alabama","36301"
"Jeff","Laduron","Mayor","Thomaston","Alabama","36783"
"Charles","Allen","Councilmember","Thomasville","Alabama","36784"
"Bill","Davis","Councilmember","Thomasville","Alabama","36784"
"Sheldon","Day","Mayor","Thomasville","Alabama","36784"
"Alberta","Dixon","Councilmember","Thomasville","Alabama","36784"
"Jaque","Prescott","Councilmember","Thomasville","Alabama","36784"
"Roy","Waite","Councilmember","Thomasville","Alabama","36784"
"Larry","Walker","Mayor","Town of Grant","Alabama","35747"
"Janette","Carney","Mayor","Toxey","Alabama","36921"
"Jason","Reeves","Mayor","Troy","Alabama","36081"
"Greg","Meeks","Councilmember ","Troy District 2","Alabama","36081"
"Marcus","Paramore","Councilmember ","Troy District 3","Alabama","36081"
"Walter","Maddox","Mayor","Tuscaloosa","Alabama","35401"
"Sonya","McKinstry","Councilmember","Tuscaloosa","Alabama","35405"
"Phyllis ","Odom","Councilmember","Tuscaloosa","Alabama","35401"
"Edwin ""Eddie""","Pugh","Councilmember","Tuscaloosa","Alabama","35405"
"Harrison ","Taylor","Council Chair","Tuscaloosa","Alabama","35401"
"W. Hardy","McCollum","Probate Judge","Tuscaloosa County","Alabama","35405"
"Reginald","Murray","Commissioner","Tuscaloosa County","Alabama","35405"
"Mark","Nelson","Commissioner","Tuscaloosa County","Alabama","35405"
"Jerry","Tingle","Commissioner","Tuscaloosa County","Alabama","35401"
"Ron","Abernathy","Sheriff","Tuscaloosa County ","Alabama","35401"
"Darryl V.","Aikerson","Superintendent","Tuscumbia","Alabama","35674"
"Jo Ann ","Armstead","City Clerk","Tuscumbia","Alabama","35674"
"David","Cole","Fire Chief","Tuscumbia","Alabama","35674"
"William","Foster","Councilmember","Tuscumbia","Alabama","35674"
"Michael","Isom","Councilmember","Tuscumbia","Alabama","35674"
"Tony","Logan","Police Chief","Tuscumbia","Alabama","35674"
"Katherine","Logan","Councilmember","Tuscumbia","Alabama","35674"
"Scott","Smart","Councilmember","Tuscumbia","Alabama","35674"
"Geraldine","Thompkins","Councilmember","Tuscumbia","Alabama","35674"
"Kerry","Underwood","Mayor","Tuscumbia","Alabama","35674"
"Annie","Brown","Councilmember","Tuskegee","Alabama","36083"
"Charles","Baccus","Mayor","Twin","Alabama","35563"
"Harry","Hardin","Councilmember","Twin","Alabama","35563"
"Frankie J.","Humber","Councilmember","Twin","Alabama","35563"
"Terry","May","Councilmember","Twin","Alabama","35563"
"Larry Joe","Raburn","Councilmember","Twin","Alabama","35563"
"Sharon","Spiller","City Clerk","Twin","Alabama","35563"
"Smithie J.","Weeks","Councilmember","Twin","Alabama","35563"
"Sarah","Bunch","Manager","Union Grove","Alabama","35175"
"Keith","Mahaffey","Mayor","Vance","Alabama","35490"
"Lula","Abston","Councilmember","Vina","Alabama","35593"
"Denita","Cantrell","Councilmember","Vina","Alabama","35593"
"Renea","Chandler","Councilmember","Vina","Alabama","35593"
"D.W.","Franklin","Mayor","Vina","Alabama","35593"
"Jeffery","McAlister","Councilmember","Vina","Alabama","35593"
"Billy","Moomaw","Councilmember","Vina","Alabama","35593"
"Michael","Moomaw","Fire Chief","Vina","Alabama","35593"
"Dewayne","Raper","Councilmember","Vina","Alabama","35593"
"Sue","Raper","City Clerk","Vina","Alabama","35593"
"Ray","McAllister","Mayor","Vincent","Alabama","35178"
"Horace","Davis","Councilmember","Vredenburgh","Alabama","36481"
"Denise","Latch","Councilmember","Vredenburgh","Alabama","36481"
"Richard","Odoms","Councilmember","Vredenburgh","Alabama","36481"
"Annie","Odoms","Councilmember","Vredenburgh","Alabama","36481"
"Calvert","Wright","Mayor","Vredenburgh","Alabama","36468"
"Billy","Luster","Commission Chair","Walker County","Alabama","35501"
"Autry","Works","Mayor","Walnut Grove","Alabama","35952"
"Willie","Long, Jr.","Commissioner","Washington County","Alabama","36553"
"Mark","Platt","Commissioner","Washington County","Alabama","36539"
"Allen","Caddell","Councilmember","Waterloo","Alabama","35677"
"Joan","Farneman","Mayor","Waterloo","Alabama","35677"
"Ted","Kavich","Fire Chief","Waterloo","Alabama","35677"
"Don","Raper","Councilmember","Waterloo","Alabama","35677"
"Jeremy","Simpson","Councilmember","Waterloo","Alabama","35677"
"Miranda","Simpson","City Clerk","Waterloo","Alabama","35677"
"Christopher","Sticklin","Councilmember","Waterloo","Alabama","35677"
"Wayne","Willis","Mayor","Weaver","Alabama","36277"
"Adam","Brasington","Councilmember","Webb","Alabama","36376"
"Cindy","Buie","Mayor","Webb","Alabama","36376"
"Morgan","Hicks","Councilmember","Webb","Alabama","36376"
"Lamar","Ivey","Councilmember","Webb","Alabama","36376"
"Danny","Odom","Councilmember","Webb","Alabama","36376"
"Bill","Thomas","Councilmember","Webb","Alabama","36376"
"Larry","Riggins","Mayor","Westover","Alabama","35147"
"Kenneth","Kilgo","Mayor","West Point","Alabama","35056"
"Jerry","Willis","Mayor","Wetumpka","Alabama","36092"
"Joseph","Green","Commissioner","Wilcox County","Alabama","36726"
"Charles","Lawson","Commissioner","Wilcox County","Alabama","36726"
"Marion","McIntosh","Commissioner","Wilcox County","Alabama","36784"
"John ","Moton","Commissioner","Wilcox County","Alabama","36726"
"Ricky","Powell","Commissioner","Wilcox County","Alabama","36726"
"Lee","McCarty","Mayor","Wilsonville","Alabama","35186"
"Joe","Fancher","Mayor","Wilton","Alabama","35187"
"Randy","Price","Mayor","Winfield","Alabama","35594"
"Chris","Ballard","Councilmember","Winfield City","Alabama","35594"
"Rusty","Barnes","Councilmember","Winfield City","Alabama","35594"
"Brett","Burleson","Police Chief","Winfield City","Alabama","35594"
"Tim","Garrison","Councilmember","Winfield City","Alabama","35594"
"Anthony","Hallmark","Councilmember","Winfield City","Alabama","35594"
"Jimmy","Hayes","Councilmember","Winfield City","Alabama","35594"
"Angie","Oliver","City Clerk","Winfield City","Alabama","35594"
"Alan","Stovall","Fire Chief","Winfield City","Alabama","35594"
"David","Cummings","Commissioner","Winston County","Alabama","35553"
"Bobby","Everett","Commissioner","Winston County","Alabama","35553"
"Roger","Hayes","Commission Chair","Winston County","Alabama","35553"
"Gary","Pendley","Superintendent","Winston County","Alabama","35553"
"Joe","Fancher","Mayor","Witlon","Alabama","35115"
"Joyce","Williams","Mayor","Yellow Bluff","Alabama","36769"
"Gena","Robbins","Mayor","York","Alabama","36925"
"Dimitri","Philemonof","CEO","Aleutian Pribilof Islands Association","Alaska","99518"
"Ethan","Berkowitz","Mayor","Anchorage","Alaska","99501"
"Richard","Robb","Mayor","Bethel","Alaska","99559"
"Deanna ","Baier","Tribal Educator","Curyung Tribe","Alaska","99576"
"Jim","Matherly","Mayor","Fairbanks","Alaska","99701"
"Karl","Kassel","Mayor","Fairbanks North Star Borough","Alaska","99701"
"Janice","Hill","Mayor","Haines Borough","Alaska","99827"
"Bryan","Zak","Mayor","Homer ","Alaska","99603"
"Balasia","Tinker","Tribal Administrator ","Kasigluk","Alaska","99609"
"Lew","Williams III","Mayor","Ketchikan","Alaska","99901"
"David","Landis","Mayor","Ketchikan Gateway Borough","Alaska","99901"
"Pat","Branson","Mayor","Kodiak","Alaska","99615"
"Della ","Hunt ","Tribal Bookkeeper","Kotlik","Alaska","99620"
"Vern","Halter","Mayor","Matanuska-Susitna Borough","Alaska","99645"
"Ivan","Encelewski","Executive Director","Ninilchik","Alaska","99639"
"Bryce","Ward","Mayor","North Pole","Alaska","99705"
"Danette","Andrew","Tribal Administrator","Ohogamiut Traditional Council","Alaska","99585"
"Edna","DeVries","Mayor","Palmer","Alaska","99645"
"Olga","Changsak","Tribal Administrator","Russian Mission","Alaska","99657"
"Matthew","Hunter","Mayor","Sitka","Alaska","99835"
"James","Gould","Mayor","Thorne Bay","Alaska","99919"
"Ralph","Wolfe","Mayor","Yakutat","Alaska","99689"
"Tom","O'Halleran","U.S. Representative","1st Congressional District","Arizona","86001"
"Raul","Grijalva","U.S. Representative","3rd Congressional District","Arizona","85705"
"Charlene","Fernandez","State Representative","4th Legislative District","Arizona","85007"
"Kyrsten","Sinema","U.S. Representative","9th Congressional District","Arizona","85018"
"Doug","Ducey","Governor","Arizona","Arizona","85007"
"John","McCain","U.S. Senator ","Arizona","Arizona","20510"
"Kenn","Weise","Mayor","Avondale","Arizona","85323"
"Jackie ","Meck","Mayor","Buckeye ","Arizona","85326"
"Charles","German","Mayor","Camp Verde","Arizona","86322"
"Jay","Tibshraeny","Mayor","Chandler","Arizona","85244"
"Darryl ","Croft","Mayor","Chino Valley","Arizona","86323"
"Craig ","McFarland","Mayor","City of Casa Grande","Arizona","85122"
"Doug","von Gausig","Mayor","Clarkdale","Arizona","86324"
"Felix","Callicotte","Mayor","Clifton","Arizona","85533"
"Peggy ","Judd","Supervisor","Cochise County","Arizona","85643"
"Cynthia","Seelhammer","Manager","Coconino County","Arizona","86001"
"Elizabeth","Archuleta","Board of Supervisors Chair","Coconino County ","Arizona","86001"
"Jon","Thompson","Mayor","Coolidge","Arizona","85128"
"Tim","Elinski","Mayor","Cottonwood","Arizona","86326"
"Terry","Nolan","Mayor","Dewey-Humbolt","Arizona","86329"
"Lana","Mook","Mayor","El Mirage","Arizona","85335"
"Coral","Evans","Mayor","Flagstaff","Arizona","86004"
"Linda","Kavanagh","Mayor","Fountain Hills","Arizona","85268"
"Tommie","Martin","Board of Supervisors Chair","Gila County","Arizona","85541"
"Danny ","Smith","Chair","Graham County ","Arizona","85546"
"Mark","Nexsen","Mayor","Lake Havasu City","Arizona","86403"
"Jacquline","Price","Representative, La Paz County Superintendent of Schools","La Paz County","Arizona","85344"
"Reginald","Bolding Jr.","State Representative","Legislative District 27","Arizona","85007"
"Thomas","Schoaf","Mayor","Litchfield Park","Arizona","85340"
"Ed","Honea","Mayor","Marana","Arizona","85653"
"John","Giles","Mayor","Mesa","Arizona","85211"
"Hildy","Angius","Supervisor","Mohave County","Arizona","86401"
"John","Doyle","Mayor","Nogales","Arizona","85621"
"Satish","Hiremath","Mayor","Oro Valley","Arizona","85737"
"Michael","Collins","Mayor","Paradise Valley","Arizona","85253"
"Andrea","Dalessandro","Arizona State Senator","Phoenix","Arizona","85007"
"Kate","Gallego","Councilmember","Phoenix","Arizona","85003"
"Laura ","Pastor","Councilmember","Phoenix","Arizona","85003"
"Greg","Stanton","Mayor","Phoenix","Arizona","85003"
"Daniel","Valenzuela","Councilmember","Phoenix","Arizona","85003"
"Jim","Waring","Councilmember","Phoenix","Arizona","85003"
"Richard","Elías","Supervisor","Pima County","Arizona","85701"
"Ramon","Valadez","Supervisor","Pima County","Arizona","85701"
"Greg","Mengararelli","Mayor","Prescott","Arizona","86303"
"Alexa ","Scholl","Councilmember","Prescott","Arizona","86303"
"Harvey","Skoog","Mayor","Prescott Valley","Arizona","86314"
"Gail","Barney","Mayor","Queen Creek","Arizona","85142"
"Martin","Harvier","Vice President","Salt River Pima-Maricopa Indian Community","Arizona","85256"
"Rick","Mueller","Mayor","Sierra Vista","Arizona","85635"
"Brian","Richards","Town Manager","Snowflake","Arizona","85937"
"Mary","Nedrow","Mayor","Springerville","Arizona","85938"
"Mila","Besich-Lira","Mayor","Superior","Arizona","85173"
"Mark","Mitchell","Mayor","Tempe","Arizona","85280"
"Bob","Rivera","Mayor","Thatcher","Arizona","85552"
"Anna","Tovar","Mayor","Tolleson","Arizona","85353"
"Jonathan","Rothschild","Mayor","Tucson","Arizona","85701"
"Tim","Bowlby","Councilmember","Willcox","Arizona","85643"
"Mike","Laws","Mayor","Willcox","Arizona","85643"
"Louis","Bracamonte","Mayor","Winkelman","Arizona","85192"
"Robin","Boyd","Mayor","Winslow","Arizona","86047"
"Jack R.","Smith","Supervisor","Yavapai County","Arizona","86305"
"Doug","Nicholls","Mayor","Yuma","Arizona","85364"
"French","Hill","U.S. Representative","2nd Congressional District","Arkansas","72207"
"Mark","Bennett","Mayor","Almyra","Arkansas","72003"
"James","Calhoun","Mayor","Arkadelphia","Arkansas","71923"
"John","Boozman","U.S. Senator ","Arkansas","Arkansas","72756"
"Thomas","Best","Judge","Arkansas County","Arkansas","72042"
"Jerry","Barrett","Mayor","Atkins","Arkansas","72823"
"Rick","Elumbaugh","Mayor","Batesville","Arkansas","72501"
"Tim","Mckinney","Mayor","Berryville","Arkansas","72616"
"Jill","Dabbs","Mayor","Bryant","Arkansas","72022"
"John Mark","Simpson","Mayor","Clarksville","Arkansas","72830"
"Ed","Hill","Judge","Craighead County","Arkansas","72401"
"Scotty","McCormick II","Mayor","Crossett","Arkansas","71635"
"Carolyn","McGee","Mayor","Dardanelle","Arkansas","72834"
"Billy Ray","McElvey","Mayor","DeQueen","Arkansas","71832"
"Clinton","Hampton","Mayor","Dermott","Arkansas","71638"
"Ralph","Relyea","Mayor","DeWitt","Arkansas","72042"
"Eddie","Armstrong","State Representative","District 37","Arkansas","72119"
"Mary","Bentley","State Representative","District 73","Arkansas","72834"
"David ","Whitaker","State Representative","District 85","Arkansas","72701"
"Greg","Leding","State Representative","District 86","Arkansas","72701"
"Robert","Akin","Judge","Drew County","Arkansas","71655"
"Johnny","Brigham","Mayor","Dumas","Arkansas","71639"
"Frank","Hash","Mayor","El Dorado","Arkansas","71731"
"Danny","Maynard","Mayor","England","Arkansas","72046"
"Lioneld","Jordan","Mayor","Fayetteville","Arkansas","72701"
"Sandy","Sanders","Mayor","Fort Smith","Arkansas","72902"
"Rick","Davis","Judge","Garland County","Arkansas","71901"
"Jared","Holzhauer","Mayor","Gillett","Arkansas","72055"
"Charlie","Reece","Mayor","Green Forest","Arkansas","72638"
"Sherry","Kelley","Mayor","Gurdon","Arkansas","71743"
"Dane","Weindort","Mayor","Hamburg","Arkansas","71646"
"Dan","Sherrell","Mayor","Harrison","Arkansas","72601"
"Jay","Hollowell","Mayor","Helena","Arkansas","72342"
"Alma","Harrod","Mayor","Hermitage","Arkansas","71647"
"Gary","Fletcher","Mayor","Jacksonville","Arkansas","72076"
"Harold","Perrin","Mayor","Jonesboro","Arkansas","72401"
"John","Tyson","Mayor","Knoxville","Arkansas","72845"
"Jo Ann","Bush","Mayor","Lake Village","Arkansas","71653"
"Jerry","Boen","Mayor","Lamar","Arkansas","72846"
"Mark","Stodola","Mayor","Little Rock","Arkansas","72201"
"Brenda","Weldon","Mayor","Malvern","Arkansas","72104"
"Jimmy","Williams","Mayor","Marianna","Arkansas","72360"
"Doyle","Fowler","Mayor","McCrory","Arkansas","72101"
"Jeff","Owyoung","Mayor","McGehee","Arkansas","71654"
"David","Anderson","Mayor","Monticello","Arkansas","71655"
"Allen","Lipsmeyer","Mayor","Morrilton","Arkansas","72110"
"Jo","Childress","Mayor","Mt. Ida","Arkansas","71957"
"Jim","Cunnningham","Mayor","Newark","Arkansas","72562"
"David","Stewart","Mayor","Newport","Arkansas","72112"
"Roseanna","Markham","Mayor","Norman","Arkansas","71960"
"Joe","Smith","Mayor","North Little Rock","Arkansas","72114"
"John","Roland","Mayor","Perryville","Arkansas","72126"
"Ed","Paladino","Mayor","Plumerville","Arkansas","71772"
"Jim Ed ","Gibson ","Judge","Pope County","Arkansas","72801"
"Jerry","Williams","Mayor","Potsville","Arkansas","72858"
"Terry","Oliver","Mayor","Prescott","Arkansas","71857"
"Barry","Hyde","Judge","Pulaski County","Arkansas","72201"
"Cyndi","Kerr","Mayor","Quitman","Arkansas","72131"
"Greg","Hines","Mayor","Rogers ","Arkansas","72756"
"Randy","Horton","Mayor","Russellville","Arkansas","72801"
"David","Morris","Mayor","Searcy","Arkansas","72143"
"Virginia","Young","Mayor","Sherwood","Arkansas","72120"
"Doug","Sprouse","Mayor","Springdale","Arkansas","72764"
"Robert","Patrick","Mayor","St. Charles","Arkansas","72140"
"J W","Green","Mayor","Stuttgart","Arkansas","72160"
"Bryan","Martin","Mayor","Warren","Arkansas","71671"
"Noel","Foster","Mayor","White Hall","Arkansas","71612"
"Leon","McCleskey","Mayor","Wickes","Arkansas","71973"
"Carolyn E.","Harris","Mayor","Wilmot","Arkansas","71676"
"McKinzie","Riley","Mayor","Wrightsville","Arkansas","72183"
"Bob","Stacy","Mayor","Wynne","Arkansas","72396"
