"operator_id","operator_name","op_strcity","op_strzip","url","op_country","ticket_revenue","private_contract_revenue","advertising_revenue","public_contract_revenue","federal_funding_revenue","state_funding_revenue","local_funding_revenue","federal_state_local","pub_fund_type_1","pub_fund_source_1","pub_fund_prog_1","pub_fund_type_2","pub_fund_source_2","pub_fund_prog_2","pub_fund_type_3","pub_fund_source_3","pub_fund_prog_3","pub_fund_type_4","pub_fund_source_4","pub_fund_prog_4","pub_fund_type_5","pub_fund_source_5","pub_fund_prog_5","pub_fund_type_6","pub_fund_source_6","pub_fund_prog_6","pub_fund_type_7","pub_fund_source_7","pub_fund_prog_7","pub_fund_type_8","pub_fund_source_8","pub_fund_prog_8","vessel_id","vessel_name","uscg_number","in_service","carries_passengers","carries_vehicles","carries_freight","passenger_capacity","vehicle_capacity","fuel_type","fuel_other","typical_speed","year_built","mainhorsepowerahead","mainhorsepowerastern","hullmaterial","hullshape","propulsiontype","selfpropindicator","registered_breadth","registered_depth","registered_length","registered_net_tons","registered_gross_tons","vessel_ownership","vessel_owned_by","vessel_operation","vessel_operated_by","fuel_mileage","ada_accessible","engine_lifespan","census_year_miles","terminal_id","terminal_name","term_city","term_state","term_country","terminal_coordinates","terminal_coordinates_address","terminal_coordinates_city","terminal_coordinates_state","terminal_coordinates_zip","parking","local_bus","intercity_bus","local_rail","intercity_rail","terminal_ownership","terminal_owned_by","terminal_operation","terminal_operated_by","segment_id","seg_length","average_trip_time","season_start_month","season_start_day","season_end_month","season_end_day","route_rates_regulated","route_rate_regulator","passengers","vehicles","avg_daily_brd_pax","avg_daily_brd_veh","vessel1_id","vessel1_name","vessel2_id","vessel2_name","vessel3_id","vessel3_name","segment_name","seg_terminal1_id","seg_terminal2_id","seg_type","serves_nps","terminal_name1","term_city1","term_state1","term_country1","terminal_coordinates1","terminal_coordinates1_address","terminal_coordinates1_city","terminal_coordinates1_state","terminal_coordinates1_zip","parking1","local_bus1","intercity_bus1","local_rail1","intercity_rail1","terminal_ownership1","terminal_owned_by1","terminal_operation1","terminal_operated_by1","terminal_name2","term_city2","term_state2","term_country2","terminal_coordinates2","terminal_coordinates2_address","terminal_coordinates2_city","terminal_coordinates2_state","terminal_coordinates2_zip","parking2","local_bus2","intercity_bus2","local_rail2","intercity_rail2","terminal_ownership2","terminal_owned_by2","terminal_operation2","terminal_operated_by2","uscg_number1","in_service1","carries_passengers1","carries_vehicles1","carries_freight1","passenger_capacity1","vehicle_capacity1","fuel_type1","fuel_other1","typical_speed1","year_built1","mainhorsepowerahead1","mainhorsepowerastern1","hullmaterial1","hullshape1","propulsiontype1","selfpropindicator1","registered_breadth1","registered_depth1","registered_length1","registered_gross_tons1","registered_net_tons1","vessel_ownership1","vessel_owned_by1","vessel_operation1","vessel_operated_by1","fuel_mileage1","ada_accessible1","engine_lifespan1","census_year_miles1","uscg_number2","in_service2","carries_passengers2","carries_vehicles2","carries_freight2","passenger_capacity2","vehicle_capacity2","fuel_type2","fuel_other2","typical_speed2","year_built2","mainhorsepowerahead2","mainhorsepowerastern2","hullmaterial2","hullshape2","propulsiontype2","selfpropindicator2","registered_breadth2","registered_depth2","registered_length2","registered_gross_tons2","registered_net_tons2","vessel_ownership2","vessel_owned_by2","vessel_operation2","vessel_operated_by2","fuel_mileage2","ada_accessible2","engine_lifespan2","census_year_miles2","uscg_number3","in_service3","carries_passengers3","carries_vehicles3","carries_freight3","passenger_capacity3","vehicle_capacity3","fuel_type3","fuel_other3","typical_speed3","year_built3","mainhorsepowerahead3","mainhorsepowerastern3","hullmaterial3","hullshape3","propulsiontype3","selfpropindicator3","registered_breadth3","registered_depth3","registered_length3","registered_gross_tons3","registered_net_tons3","vessel_ownership3","vessel_owned_by3","vessel_operation3","vessel_operated_by3","fuel_mileage3","ada_accessible3","engine_lifespan3","census_year_miles3","surveyyear"
"29","Eastern U. P. Transportation Authority","Sault Ste. Marie","49783","http://www.michigan.gov/mdot/","United States","50",,,,,"50",,"1","1","Michigan Department of Transportation","P.A. 51 (Operating funds)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-84.711206 44.66399)",,,"MI",,,,,,,,,,,"528","1","10","10","1","9","30","1","Eastern UP Transportation Authority","169557","90990","233","250","770","Drummond Islander IV","432","Dummond Islander III",,,"De Tour Ferry Dock - Drummond Island Ferry Dock","284","286","1","0","De Tour Ferry Dock","De Tour Village","MI","United States","POINT (-83.898107 45.992411)",,,,,"1","1","0","0","0","0","EUPTA","0","EUPTA","Drummond Island Ferry Dock","Drummond Island","MI","United States","POINT (-83.878827 45.988832)",,,,,"1","1","0","0","0","0","EUPTA","0","EUPTA","1101330","1","1","1","1","121","24","1",,"9",,"1920",,"8","5","11","1","40","12","142.1","97","65","0","Eastern Upper Penninsula Transit Authority","0","Eastern Upper Penninsula Transit Authority","60","1",,"16853","953891","1","1","1","1","130","24","1",,"8",,"1080","1080","8","5","11","1","37","7.2","101.1","96","65","0","Eastern Upper Penninsula Transit Authority","0","Eastern Upper Penninsula Transit Authority","36","1",,"246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"264","Conanicut Marine Services, Inc.","Jamestown","02835","http://www.conanicutmarina.com","United States","90","10",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-71.522488 41.707447)",,,"RI",,,,,,,,,,,"3070","0.25","5","5","6","10","9","1","Rhode Island Public Utilities Company","7068",,"64",,"836","Katherine","837","The Jamestown",,,"Ann Street Pier - Perrotti Park","943","623","1","0","Ann Street Pier","Newport","RI","United States","POINT (-71.316158 41.483347)",,,,,"1","1","1","0","0","0","City of Newport, RI","0","City of Newport, RI","Perrotti Park","Newport","RI","United States","POINT (-71.317682 41.489268)",,,,,"1","1","1","0","0","0","State of Rhode Island","0","State of Rhode Island","946227","1","1","0","0","48","0","1",,"13","1989","405","1","3","4","11","1","14","4.7","42","18","14","1",,"1",,"14","1","40","6136","945501","1","1","0","0","34","0","1",,"10","1989","75","75","3","4","11","1","12","5.8","39.5","18","14","1",,"1",,"8","0","40","1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"405","50","225","5","16","12","22","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","116","38","15","5","12","Aurora",,,,,"Cordova - Tatitlek","34","61","1","0","Cordova","Cordova","AK","United States","POINT (-145.755166 60.558061)",,,,,"1","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","Tatitlek","Tatitlek","AK","United States","POINT (-146.683111 60.864006)",,,,,"1","0","0","0","0","0","North Pacific Rim Housing Authority","0","North Pacific Rim Housing Authority","582567","1","1","1","1","250","33","1",,"14.5","1977","4300","4300","8","5","11","1","57.4","19","217.5","1280","453","0","State of Alaska","0","Alaska Marine Highway","190","1","50","54175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"127","Blue and Gold Fleet","San Francisco","94133","http://www.blueandgoldfleet.com/ferry-services","United States",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"127","321","Golden Bear","615355","1","1","0","0","298",,"1",,"12","1979","680","680","8","5","11","1","24","9.5","72.1","60","88","1",,"1",,"0.5","1",,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"384","Washington State Ferries","Seattle","98121","www.wsdot.wa.gov/ferries","United States","72.7","1.3","0.3","0.1",,"25.6",,"1","0","Department of Homeland Security",,"0","Federal Transit Administration","5307 Urbanized Area Funds (Capital)","0","Federal Transit Administration","5309 Capital Program Funds (Capital)","0","Federal Transit Administration","5337 MAP-21 State of Good Repair (Capital)","0","US Department of Transportation","Other Grant Programs","1","Washington State","Gasoline Taxes (Operating and Capital)","1","Washington State","Motor Vehicle License Tax and Fees (Operating and Capital)","1","Washington State","MultiModal Accounting (Operating)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-120.467672 47.517368)",,,"WA",,,,,,,,,,,"227","12.4","75","1","1","12","31","1","Washington State Transportation Commission","327463","148993","897","408","360","Klahowya","346","Yakima","1265","Samish","Orcas - Anacortes","541","613","1","0","Orcas","Orcas Island","WA","United States","POINT (-122.943586 48.597296)",,,,,"1","0","0","0","0","0","Washington State Ferries","0","Washington State Ferries","Anacortes","Anacortes","WA","United States","POINT (-122.677527 48.507381)",,,,,"1","1","0","0","0","0","Port of Anacortes","0","Washington State Ferries","277872","1","1","1","1","800","87","1",,"13","1958","2500",,"8","5","9","1","73","23.8","298","2055","1397","0","Washington State Ferries","1","Washington State Ferries","83","1","60","37623","511823","1","1","1","1","2000","144","1",,"17","1967","8000",,"8","5","9","1","73.2","20.7","369","2705","1115","0","Washington State Ferries","0","Washington State Ferries","192","1","60","33542","1251777","1","1","1","1","1500","144","1",,"17","2015","6000","6000","8","5","11","1","83.3","24.5","347.7","3525","3055","0","Washington State Ferries","0","Washington State Ferries","176","1","60","2576","2016"
"382","The LA DOTD Headquarters Building","Baton Rouge","70802","http://www.dotd.la.gov","United States","2","0","0","0","12","86","0","1","0","Federal Highway Administration","Ferry Boat Program (capital)","0","Federal Transit Administration","5307 Grants","1","Louisiana Department of Transportation and Development","Transportation Trust Fund (operations and capital)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-92.463284 31.2931)",,,"LA",,,,,,,,,,,"1623","0.4","15","1","1","12","31","1","New Orleans Regional Transit Authority","248010","150632","679","413","552","M/V Sen. Alvin T. Stumpf","553","M/V Capt. Neville Levy","556","M/V St. John","Lower Algiers - Chalmette","588","187","1","0","Lower Algiers","New Orleans","LA","United States","POINT (-89.973367 29.922049)",,,,,"0","0","0","0","0","0","Louisiana Department of Transportation and Development","1","Transdev Services, Inc.","Chalmette","New Orleans","LA","United States","POINT (-89.971177 29.927599)",,,,,"0","0","0","0","0","0","Louisiana Department of Transportation and Development","1","Transdev Services, Inc.","593578","1","1","1","0","2600","60","1",,"8","1978","1500","1500","8","5","11","1","66","11.6","190","858","583","0","Louisiana Department of Transportation","1","Transdev Services, Inc.","34","1",,"6232.5","588306","1","1","1","0","2600","60","1",,"8","1977","1500",,"8","5","11","1","66","11.6","190","858","583","0","Louisiana Department of Transportation","1","Transdev Services, Inc.","34","1",,"757","582890","1","1","1","0","826","45","1",,"8","1977","932",,"8","5","11","1","60","9.6","142.7","656","446","0","Louisiana Department of Transportation","1","Transdev Services, Inc.","17","0",,"4532.5","2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"1688","81","300","9","11","9","13","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","190","38","95","19","853","Chenega",,,,,"Juneau - Skagway","43","60","1","0","Juneau/Auke Bay","Juneau","AK","United States","POINT (-134.684837 58.381569)",,,,,"1","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","Skagway","Skagway","AK","United States","POINT (-135.325489 59.448828)",,,,,"1","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","1166054","1","1","1","1","210","31","1",,"32","2005","19310","5","1","5","18","1","59.1","17.7","219.6","1333","827","0","State of Alaska","0","Alaska Marine Highways","600","1","50","25151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"47","Water Taxi of Fort Lauderdale","Fort Lauderdale","33315-1001","http://www/watertaxi.com","United States","95","5",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-81.922409 28.915325)",,,"FL",,,,,,,,,,,"3013","3","60","1","1","12","31","0",,,,,,"924","M/V Bayview","923","M/V Rio Vista","922","M/V Lauderdale","Margaritaville - Lake Point Towers","927","929","1","0","Margaritaville","Hollywood","FL","United States","POINT (-80.117435 26.018739)",,,,,"1","1","0","0","0","1",,"1",,"Lake Point Towers","Hallandale Beach","FL","United States","POINT (-80.122682 25.984047)",,,,,"1","1","0","0","0","1",,"1",,"1073395","1","1","0","0","63",,"1",,"8","1998","420","420","3","1","11","1","11","3","38","10","8","1",,"1",,"0.98","0","18","32400","1063136","1","1","0","0","63",,"1",,"8","1998","308",,"3","1","11","1","11","3","38","10","8","1",,"1",,"1","0","18","32400","1059848","1","1","0","0","62",,"1",,"8","1997","308",,"3","1","8","1","11","3","38","10","8","1",,"1",,"0.388","0","19","19200","2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"1717","67","300","3","17","12","29","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","1028","586","57","33","154","Kennicott","12","Aurora",,,"Chenega Bay - Whittier","31","65","1","0","Chenega Bay","Chenega Bay","AK","United States","POINT (-148.007966 60.063558)",,,,,"1","0","0","0","0","0","North Pacific Rim Housing Authority","0","North Pacific Rim Housing Authority","Whittier","Whittier","AK","United States","POINT (-148.683295 60.776546)",,,,,"1","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","1063644","1","1","1","1","450","78","1",,"16.75","1998","13200",,"8","5","11","1","85","25.5","344.3","9978","7354","0","State of Alaska","0","Alaska Marine Highways","354","1","50","57406","582567","1","1","1","1","250","33","1",,"14.5","1977","4300","4300","8","5","11","1","57.4","19","217.5","1280","453","0","State of Alaska","0","Alaska Marine Highway","190","1","50","54175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"165","Putnam County Public Works","East Palatka","32131-0310","http://www.putnam-fl.com/bocc/","United States","25",,,"75",,,,"1","2","Putnam County Board of Commissioners","Contract Services",,,,,,,,,,,,,,,,,,,,,,"700","Drayton Island Ferry","34140","1","1","1","0","6","2","1",,,,,,,,,"2","18","14","48",,,"0","Putnam County Board of County Commissioners","1","Alexander Landings","6","0",,,,,,,,"POINT (-81.922409 28.915325)",,,"FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"142","New York Waterway","Weehawken","07086","http://www.nywaterway.com","United States","84.34","8.58","1.76","5.32","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-74.386686 40.104655)",,,"NJ",,,,,,,,,,,"1669","2.85","10","1","1","12","31","0",,"62571","0","237","0","977","Bravest","978","Finest","968","C. Robert Roe","Pier 11 - World Financial Center","393","396","1","0","Pier Eleven","New York","NY","United States","POINT (-74.006553 40.703159)",,,,,"0","1","0","0","0","0","NYC","0","NYC","World Financial Center","New York","NY","United States","POINT (-74.018046 40.715216)",,,,,"0","1","0","1","1","0","City of New York","1","NY Waterway","1044083","1","1","0","0","350","0","1",,"28","1996","2700",,"1","5","11","1","32.8","13.8","114.1","93","63","1","Port Imperial","1","Port Imperial",,"1",,,"1044082","1","1","0","0","350","0","1",,"28","1996","2700","2700","1","5","11","1","32.8","13.8","114.1","93","63","1","Port Imperial","1","Port Imperial",,"1",,,"1137118","1","1","0","0","149","0","1",,"22","2003","2400","2400","1","4","18","1","28.5","8.3","78.5","82","65","1","Port Imperial","1","Port Imperial",,"1",,,"2016"
"126","Blaine County Road Department","Chinook","59523","http://www.blainecounty-mt.gov","United States","0","0","0","0","0","0","0","1","2","Blaine County","County Property Taxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-109.430168 47.062617)",,,"MT",,,,,,,,,,,"1865","0.079","6","5","5","10","20","0",,"1683","833","10","5","369","McClelland/Stafford",,,,,"Lloyd Road - Stafford Ferry Road","326","891","1","0","Lloyd Road","Chinook","MT","United States","POINT (-109.391653 47.737478)",,,,,"1","0","0","0","0","0","Blaine County","0","Blaine County","Stafford Ferry Road","Winifred","MT","United States","POINT (-109.390078 47.737048)",,,,,"1","0","0","0","0","0","Fergus County","0","Fergus County","286615","1","1","1","1","5","2","1",,"2.5","2003",,,,,,"2","25","2","74","30","30","0","Blaine County/Fergus County","0","Blaine County/Fergus County",,"1","50","130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"184","Smith Island Cruises","Smith Island","21824","http://www.smithislandcruises.com","United States","35","15","0","50","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-76.612333 39.290443)",,,"MD",,,,,,,,,,,"3023","16","90","5","27","9","21","0",,"375",,"13",,"1064","Twister",,,,,"Point Lookout State Park - Bayside Inn Resturant Dock","248","937","1","0","Point Lookout State Park","Scottland","MD","United States","POINT (-76.319438 38.050805)",,,,,"1","0","0","0","0","0","State of Maryland","0",,"Bayside Inn Resturant Dock","Ewell","MD","United States","POINT (-76.319451 38.050946)",,,,,"0","0","0","0","0","1",,"1","T. Alan Tyler","957334","1","1","0","0","108",,"1",,"15","1990","2160",,"1","4","11","1","20","7.7","64.7","66","53","1",,"1",,,"0",,"500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"130","Boston Harbor Cruises LLC","Boston","02110","http://www.bostonharborcruises.com/boston-commuter-boat-services","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-72.085064 42.268546)",,,"MA",,,,,,,,,,,"3120",,"10","1","1","12","31","1","Massachusetts Bay Transit Authority","146052",,"417",,"741","Rita","738","Rookie",,,"Long Wharf - Charlestown","262","252","1","0","Long Wharf","Boston","MA","United States","POINT (-71.048072 42.359936)",,,,,"1","1","1","1","1","0","Boston Regional Authority","0","Boston Regional Authority","Charlestown","Boston","MA","United States","POINT (-71.052958 42.372366)",,,,,"1","0","0","0","0","0","Boston Regional Authority","0","Boston Regional Authority","647704","1","1","0","0","149",,"1",,"8","1982","380",,"8","5","11","1","22","7.3","58.6","59","44","1","Boston Harbor Cruises","1","Boston Harbor Cruises",,"0",,,"606587","1","1","0","0","149",,"1",,"8","1979","368",,"8","5","11","1","18.3","6.8","56.6","49","35","1","Boston Harbor Cruises","1","Boston Harbor Cruises",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"104","Puerto Rico Maritime Transport Authority","San Juan","00940","http://www.dtop.gov.pr/","United States","13","1",,"79","7",,,"1","0","Federal Transportation Authority","5309, 5307, 5311","1","General Fund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-66.414655 18.215692)",,,"PR",,,,,,,,,,,"2093","1","15","1","1","12","31","1","Puerto Rico MTA",,,,,"7","Amelia","1280","La Princesa","78","Covadonga","Old San Juan Pier Two - Catano","452","447","1","0","Old San Juan Pier Two","San Juan","PR","Puerto Rico","POINT (-66.113081 18.462775)",,,,,"0","0","0","0","0","0","PRMTA","0","PRMTA","Catano","Catano","PR","Puerto Rico","POINT (-66.116564 18.443966)",,,,,"1","0","0","0","0","0","PRMTA","0","PRMTA","954592","1","1","0","0","143","0","1",,"18","1988","930","930","1","4","11","1","29.3","5.9","75.4","87","69","0","Puerto Rico MTA","0","Puerto Rico MTA",,"0",,,"1221854","1","1","0","0","149","0","1",,"21","2008","1930","1930","1","5","11","1","22","7.8","70.4","74","50","0","Puerto Rico MTA","0","Puerto Rico MTA",,"0",,,"956427","1","1","0","0","143","0","1",,"18","1990","930","930","1","4","11","1","29.3","5.9","75.4","87","69","0","Puerto Rico MTA","0","Puerto Rico MTA",,"0",,,"2016"
"382","The LA DOTD Headquarters Building","Baton Rouge","70802","http://www.dotd.la.gov","United States","2","0","0","0","12","86","0","1","0","Federal Highway Administration","Ferry Boat Program (capital)","0","Federal Transit Administration","5307 Grants","1","Louisiana Department of Transportation and Development","Transportation Trust Fund (operations and capital)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-92.463284 31.2931)",,,"LA",,,,,,,,,,,"480","0.4","15","1","1","12","31","1","New Orleans Regional Transit Authority","246928","230","676","1","555","M/V Col. Frank X. Armiger","552","M/V Sen. Alvin T. Stumpf",,,"Algiers Point - Canal Street","180","197","1","0","Algiers Point","New Orleans","LA","United States","POINT (-90.056169 29.953146)",,,,,"0","0","1","0","0","0","Louisiana Department of Transportation and Development","1","Transdev Services, Inc.","Canal Street","New Orleans","LA","United States","POINT (-90.062118 29.949941)",,,,,"0","0","1","0","0","0","Louisiana Department of Transportation and Development","1","Transdev Services, Inc.","593755","1","1","0","0","351","0","1",,"8","1978","900","900","8","5","11","1","30","10","87.5","268","182","0","Louisiana Department of Transportation","1","Transdev Services, Inc.","13","1",,"7995","593578","1","1","1","0","2600","60","1",,"8","1978","1500","1500","8","5","11","1","66","11.6","190","858","583","0","Louisiana Department of Transportation","1","Transdev Services, Inc.","34","1",,"6232.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"192","State of Georgia, Department of Natural Resources","Sapelo Island","31327","http://www.gadnr.org","United States","99.5","0","0","0.5","0","0","0","1","1","Georgia Department of Natural Resources","Bond Funding","1","Georgia Department of Natural Resources","Wildlife Resources Division",,,,,,,,,,,,,,,,,,,"9","AnneMarie","991008","1","1","0","1","149",,"1",,"11","1993","804",,"3","4","11","1","19.7","7.2","64.8","49","61","0","Georgia Department of Natural Resources","0","Georgia Department of Natural Resources","90","0","22","300",,,,,,"POINT (-83.631709 32.836038)",,,"GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"174","Sayville Ferry Service Inc.","Sayville","11782-0626","http://www.sayvilleferry.com","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"186","Merrimac II","516022","1","1","0","0","82","0","1",,"17","1968","700","700","9","5","11","1","14.1","6.2","51.2","26","38","1",,"1",,"15","0","60",,,,,,,"POINT (-75.544286 42.826892)",,,"NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"226","Woods Hole Martha's Vineyard and Nantucket Steamship Authority","Woods Hole","02543","http://www.SteamshipAuthority.com","United States","99","1",,,,,,"1","0","Department of Homeland Security","Port Security Grant Program","0","Federal Emergency Management Agency","Disaster Assistance","0","Federal Highway Administration","Ferry Boat Program",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-72.085064 42.268546)",,,"MA",,,,,,,,,,,"1075","30","135","1","1","12","31","0",,"324637","56275","889","154","87","Eagle","110","Gay Head","1026","Iyanough","Nantucket - Hyannis","265","259","1","0","Nantucket","Nantucket","MA","United States","POINT (-70.096106 41.286193)",,,,,"0","0","0","0","0","0","Woods Hole Martha's Vineyard and Nantucket Steamship Authority","0","Woods Hole Martha's Vineyard and Nantucket Steamship Authority","Hyannis","Hyannis","MA","United States","POINT (-70.276963 41.650905)",,,,,"1","0","0","0","0","0","Woods Hole Martha's Vineyard and Nantucket Steamship Authority","0","Woods Hole Martha's Vineyard and Nantucket Steamship Authority","910026","1","1","1","0","799","54","1",,"12.5","1987","3000","3000","8","5","11","1","60","16","218.7","397","270","0","Woods Hole Martha's Vineyard and Nantucket Steamship","0","Woods Hole Martha's Vineyard and Nantucket Steamship","113","1",,"50400","643770","1","1","1","0","143","39","1",,"12","1982","2900","2900","8","5","11","1","52","14","217.9","99","73","0","Woods Hole Martha's Vineyard and Nantucket Steamship","0","Woods Hole Martha's Vineyard and Nantucket Steamship","113","0",,"42930","1185366","1","1","0","0","393",,"1",,"32","2006","9400","9400","1","5","11","1","39","12.6","144.5","98","66","0","Woods Hole Martha's Vineyard and Nantucket Steamship","0","Woods Hole Martha's Vineyard and Nantucket Steamship","319","1",,"69450","2016"
"397","Jersey Island Ferry","Martinez","94553",,"United States","0","0","0","0","0","0","100","0","1","Contra Costa City","Special District M-1","1","Reclamation District 2026",,"1","Reclamation District 2059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"594","1","20","7","1","6","30","1","Delta Ferry Authority","772","670","2","2","1266","Victory II",,,,,"Jersey Island - Webb Tract","85","110","1","0","Jersey Island","Jersey Island","CA","United States","POINT (-121.657364 38.054895)",,,,,"0","0","0","0","0","0","Delta Ferry Authority","0","Delta Ferry Authority","Webb Tract","Webb Tract","CA","United States","POINT (-121.648918 38.056917)",,,,,"0","0","0","0","0","0","Delta Ferry Authority","0","Delta Ferry Authority","251903","1","1","1","0","49","9","1",,"4",,"220","220","8","5","11","1","31.2","9.6","57.8","91","62","0","Delta Ferry Authority","0","Delta Ferry Authority","2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
