"state","month","year","tax_type","value","fips_state","numeric_month","note","id"
"Connecticut","July","2021","motor fuel","41264130.0","9","7",,"9_2021_7"
"Connecticut","June","2019","motor fuel","44529216.0","9","6",,"9_2019_6"
"Connecticut","June","2020","motor fuel","35480796.0","9","6",,"9_2020_6"
"Connecticut","June","2021","motor fuel","42886236.0","9","6",,"9_2021_6"
"Connecticut","March","2020","motor fuel","39590916.0","9","3",,"9_2020_3"
"Connecticut","March","2021","motor fuel","34307148.0","9","3",,"9_2021_3"
"Connecticut","May","2019","motor fuel","40637252.0","9","5",,"9_2019_5"
"Connecticut","May","2020","motor fuel","25899228.0","9","5",,"9_2020_5"
"Connecticut","May","2021","motor fuel","40331550.0","9","5",,"9_2021_5"
"Connecticut","November","2019","motor fuel","43988376.0","9","11",,"9_2019_11"
"Connecticut","November","2020","motor fuel","38248484.0","9","11",,"9_2020_11"
"Connecticut","November","2021","motor fuel","41620950.0","9","11",,"9_2021_11"
"Connecticut","October","2019","motor fuel","41834520.0","9","10",,"9_2019_10"
"Connecticut","October","2020","motor fuel","38640492.0","9","10",,"9_2020_10"
"Connecticut","October","2021","motor fuel","39731590.0","9","10",,"9_2021_10"
"Connecticut","September","2019","motor fuel","46428056.0","9","9",,"9_2019_9"
"Connecticut","September","2020","motor fuel","44702260.0","9","9",,"9_2020_9"
"Connecticut","September","2021","motor fuel","40729410.0","9","9",,"9_2021_9"
"Delaware","April","2019","motor fuel","15069264.0","10","4",,"10_2019_4"
"Delaware","April","2020","motor fuel","13815342.0","10","4",,"10_2020_4"
"Delaware","April","2021","motor fuel",,"10","4",,"10_2021_4"
"Delaware","August","2019","motor fuel",,"10","8",,"10_2019_8"
"Delaware","August","2020","motor fuel",,"10","8",,"10_2020_8"
"Delaware","August","2021","motor fuel",,"10","8",,"10_2021_8"
"Delaware","December","2019","motor fuel","11733556.0","10","12",,"10_2019_12"
"Delaware","December","2020","motor fuel","9543483.0","10","12",,"10_2020_12"
"Delaware","December","2021","motor fuel",,"10","12",,"10_2021_12"
"Delaware","February","2020","motor fuel",,"10","2",,"10_2020_2"
"Delaware","February","2021","motor fuel",,"10","2",,"10_2021_2"
"Delaware","February","2022","motor fuel",,"10","2",,"10_2022_2"
"Delaware","January","2020","motor fuel",,"10","1",,"10_2020_1"
"Delaware","January","2021","motor fuel",,"10","1",,"10_2021_1"
"Delaware","January","2022","motor fuel",,"10","1",,"10_2022_1"
"Delaware","July","2019","motor fuel",,"10","7",,"10_2019_7"
"Delaware","July","2020","motor fuel",,"10","7",,"10_2020_7"
"Delaware","July","2021","motor fuel",,"10","7",,"10_2021_7"
"Delaware","June","2019","motor fuel","19722480.0","10","6",,"10_2019_6"
"Delaware","June","2020","motor fuel","15564365.0","10","6",,"10_2020_6"
"Delaware","June","2021","motor fuel","17597264.0","10","6",,"10_2021_6"
"Delaware","March","2020","motor fuel","11146656.0","10","3",,"10_2020_3"
"Delaware","March","2021","motor fuel","8376805.0","10","3",,"10_2021_3"
"Delaware","May","2019","motor fuel",,"10","5",,"10_2019_5"
"Delaware","May","2020","motor fuel",,"10","5",,"10_2020_5"
"Delaware","May","2021","motor fuel",,"10","5",,"10_2021_5"
"Delaware","November","2019","motor fuel",,"10","11",,"10_2019_11"
"Delaware","November","2020","motor fuel",,"10","11",,"10_2020_11"
"Delaware","November","2021","motor fuel",,"10","11",,"10_2021_11"
"Delaware","October","2019","motor fuel",,"10","10",,"10_2019_10"
"Delaware","October","2020","motor fuel",,"10","10",,"10_2020_10"
"Delaware","October","2021","motor fuel",,"10","10",,"10_2021_10"
"Delaware","September","2019","motor fuel","13540926.0","10","9",,"10_2019_9"
"Delaware","September","2020","motor fuel","11201693.0","10","9",,"10_2020_9"
"Delaware","September","2021","motor fuel",,"10","9",,"10_2021_9"
"District of Columbia","April","2019","motor fuel",,"11","4",,"11_2019_4"
"District of Columbia","April","2020","motor fuel",,"11","4",,"11_2020_4"
"District of Columbia","April","2021","motor fuel",,"11","4",,"11_2021_4"
"District of Columbia","August","2019","motor fuel",,"11","8",,"11_2019_8"
"District of Columbia","August","2020","motor fuel",,"11","8",,"11_2020_8"
"District of Columbia","August","2021","motor fuel",,"11","8",,"11_2021_8"
"District of Columbia","December","2019","motor fuel",,"11","12",,"11_2019_12"
"District of Columbia","December","2020","motor fuel",,"11","12",,"11_2020_12"
"District of Columbia","December","2021","motor fuel",,"11","12",,"11_2021_12"
"District of Columbia","February","2020","motor fuel",,"11","2",,"11_2020_2"
"District of Columbia","February","2021","motor fuel",,"11","2",,"11_2021_2"
"District of Columbia","February","2022","motor fuel",,"11","2",,"11_2022_2"
"District of Columbia","January","2020","motor fuel",,"11","1",,"11_2020_1"
"District of Columbia","January","2021","motor fuel",,"11","1",,"11_2021_1"
"District of Columbia","January","2022","motor fuel",,"11","1",,"11_2022_1"
"District of Columbia","July","2019","motor fuel",,"11","7",,"11_2019_7"
"District of Columbia","July","2020","motor fuel",,"11","7",,"11_2020_7"
"District of Columbia","July","2021","motor fuel",,"11","7",,"11_2021_7"
"District of Columbia","June","2019","motor fuel",,"11","6",,"11_2019_6"
"District of Columbia","June","2020","motor fuel",,"11","6",,"11_2020_6"
"District of Columbia","June","2021","motor fuel",,"11","6",,"11_2021_6"
"District of Columbia","March","2020","motor fuel",,"11","3",,"11_2020_3"
"District of Columbia","March","2021","motor fuel",,"11","3",,"11_2021_3"
"District of Columbia","May","2019","motor fuel",,"11","5",,"11_2019_5"
"District of Columbia","May","2020","motor fuel",,"11","5",,"11_2020_5"
"District of Columbia","May","2021","motor fuel",,"11","5",,"11_2021_5"
"District of Columbia","November","2019","motor fuel",,"11","11",,"11_2019_11"
"District of Columbia","November","2020","motor fuel",,"11","11",,"11_2020_11"
"District of Columbia","November","2021","motor fuel",,"11","11",,"11_2021_11"
"District of Columbia","October","2019","motor fuel",,"11","10",,"11_2019_10"
"District of Columbia","October","2020","motor fuel",,"11","10",,"11_2020_10"
"District of Columbia","October","2021","motor fuel",,"11","10",,"11_2021_10"
"District of Columbia","September","2019","motor fuel",,"11","9",,"11_2019_9"
"District of Columbia","September","2020","motor fuel",,"11","9",,"11_2020_9"
"District of Columbia","September","2021","motor fuel",,"11","9",,"11_2021_9"
"Florida","April","2019","motor fuel","363740000.0","12","4",,"12_2019_4"
"Florida","April","2020","motor fuel","323440000.0","12","4",,"12_2020_4"
"Florida","April","2021","motor fuel","359220000.0","12","4",,"12_2021_4"
"Florida","August","2019","motor fuel","333640000.0","12","8",,"12_2019_8"
"Florida","August","2020","motor fuel","307890000.0","12","8",,"12_2020_8"
"Florida","August","2021","motor fuel","347430000.0","12","8",,"12_2021_8"
"Florida","December","2019","motor fuel","330870000.0","12","12",,"12_2019_12"
"Florida","December","2020","motor fuel","303090000.0","12","12",,"12_2020_12"
"Florida","December","2021","motor fuel","340150000.0","12","12",,"12_2021_12"
"Florida","February","2020","motor fuel","344040000.0","12","2",,"12_2020_2"
"Florida","February","2021","motor fuel","316380000.0","12","2",,"12_2021_2"
"Florida","February","2022","motor fuel","346100000.0","12","2",,"12_2022_2"
"Florida","January","2020","motor fuel","335340000.0","12","1",,"12_2020_1"
"Florida","January","2021","motor fuel","303090000.0","12","1",,"12_2021_1"
"Florida","January","2022","motor fuel","355260000.0","12","1",,"12_2022_1"
"Florida","July","2019","motor fuel","328890000.0","12","7",,"12_2019_7"
"Florida","July","2020","motor fuel","299120000.0","12","7",,"12_2020_7"
"Florida","July","2021","motor fuel","343390000.0","12","7",,"12_2021_7"
"Florida","June","2019","motor fuel","351040000.0","12","6",,"12_2019_6"
"Florida","June","2020","motor fuel","270190000.0","12","6",,"12_2020_6"
"Florida","June","2021","motor fuel","363540000.0","12","6",,"12_2021_6"
"Florida","March","2020","motor fuel","332600000.0","12","3",,"12_2020_3"
"Florida","March","2021","motor fuel","301540000.0","12","3",,"12_2021_3"
"Florida","May","2019","motor fuel","346350000.0","12","5",,"12_2019_5"
"Florida","May","2020","motor fuel","216330000.0","12","5",,"12_2020_5"
"Florida","May","2021","motor fuel","355210000.0","12","5",,"12_2021_5"
"Florida","November","2019","motor fuel","343370000.0","12","11",,"12_2019_11"
"Florida","November","2020","motor fuel","320860000.0","12","11",,"12_2020_11"
"Florida","November","2021","motor fuel","351540000.0","12","11",,"12_2021_11"
"Florida","October","2019","motor fuel","305140000.0","12","10",,"12_2019_10"
"Florida","October","2020","motor fuel","299880000.0","12","10",,"12_2020_10"
"Florida","October","2021","motor fuel","330630000.0","12","10",,"12_2021_10"
"Florida","September","2019","motor fuel","355320000.0","12","9",,"12_2019_9"
"Florida","September","2020","motor fuel","306570000.0","12","9",,"12_2020_9"
"Florida","September","2021","motor fuel","347250000.0","12","9",,"12_2021_9"
"Georgia","April","2019","motor fuel","157901000.0","13","4",,"13_2019_4"
"Georgia","April","2020","motor fuel","238227000.0","13","4",,"13_2020_4"
"Georgia","April","2021","motor fuel","173458000.0","13","4",,"13_2021_4"
"Georgia","August","2019","motor fuel","156134000.0","13","8",,"13_2019_8"
"Georgia","August","2020","motor fuel","152211000.0","13","8",,"13_2020_8"
"Georgia","August","2021","motor fuel","171387000.0","13","8",,"13_2021_8"
"Georgia","December","2019","motor fuel","147891600.0","13","12",,"13_2019_12"
"Georgia","December","2020","motor fuel","149137250.0","13","12",,"13_2020_12"
"Georgia","December","2021","motor fuel","166136000.0","13","12",,"13_2021_12"
"Georgia","February","2020","motor fuel","154764000.0","13","2",,"13_2020_2"
"Georgia","February","2021","motor fuel","153937000.0","13","2",,"13_2021_2"
"Georgia","February","2022","motor fuel","157441000.0","13","2",,"13_2022_2"
"Georgia","January","2020","motor fuel","156109000.0","13","1",,"13_2020_1"
"Georgia","January","2021","motor fuel","158134000.0","13","1",,"13_2021_1"
"Georgia","January","2022","motor fuel","169178000.0","13","1",,"13_2022_1"
"Georgia","July","2019","motor fuel","151855000.0","13","7",,"13_2019_7"
"Georgia","July","2020","motor fuel","151164000.0","13","7",,"13_2020_7"
"Georgia","July","2021","motor fuel","160836000.0","13","7",,"13_2021_7"
"Georgia","June","2019","motor fuel","164441000.0","13","6",,"13_2019_6"
"Georgia","June","2020","motor fuel","139907000.0","13","6",,"13_2020_6"
"Georgia","June","2021","motor fuel","57111000.0","13","6",,"13_2021_6"
"Georgia","March","2020","motor fuel","145294000.0","13","3",,"13_2020_3"
"Georgia","March","2021","motor fuel","142949000.0","13","3",,"13_2021_3"
"Georgia","May","2019","motor fuel","152843000.0","13","5",,"13_2019_5"
"Georgia","May","2020","motor fuel","113611000.0","13","5",,"13_2020_5"
"Georgia","May","2021","motor fuel","170095000.0","13","5",,"13_2021_5"
"Georgia","November","2019","motor fuel","157575000.0","13","11",,"13_2019_11"
"Georgia","November","2020","motor fuel","160115000.0","13","11",,"13_2020_11"
"Georgia","November","2021","motor fuel","173485000.0","13","11",,"13_2021_11"
"Georgia","October","2019","motor fuel","150916000.0","13","10",,"13_2019_10"
"Georgia","October","2020","motor fuel","153543000.0","13","10",,"13_2020_10"
"Georgia","October","2021","motor fuel","167333000.0","13","10",,"13_2021_10"
"Georgia","September","2019","motor fuel","160936000.0","13","9",,"13_2019_9"
"Georgia","September","2020","motor fuel","159827000.0","13","9",,"13_2020_9"
"Georgia","September","2021","motor fuel","174341000.0","13","9",,"13_2021_9"
"Hawaii","April","2019","motor fuel","7401638.0","15","4",,"15_2019_4"
"Hawaii","April","2020","motor fuel","6107011.0","15","4",,"15_2020_4"
"Hawaii","April","2021","motor fuel","8336508.0","15","4",,"15_2021_4"
"Hawaii","August","2019","motor fuel","9462979.0","15","8",,"15_2019_8"
"Hawaii","August","2020","motor fuel","7897615.0","15","8",,"15_2020_8"
"Hawaii","August","2021","motor fuel","9201553.0","15","8",,"15_2021_8"
"Hawaii","December","2019","motor fuel","9424783.0","15","12",,"15_2019_12"
"Hawaii","December","2020","motor fuel","7469345.0","15","12",,"15_2020_12"
"Hawaii","December","2021","motor fuel","8598752.0","15","12",,"15_2021_12"
"Hawaii","February","2020","motor fuel","9259857.0","15","2",,"15_2020_2"
"Hawaii","February","2021","motor fuel","7818332.0","15","2",,"15_2021_2"
"Hawaii","February","2022","motor fuel","8665738.0","15","2",,"15_2022_2"
"Hawaii","January","2020","motor fuel","9561356.0","15","1",,"15_2020_1"
"Hawaii","January","2021","motor fuel","8201550.0","15","1",,"15_2021_1"
"Hawaii","January","2022","motor fuel","8851848.0","15","1",,"15_2022_1"
"Hawaii","July","2019","motor fuel","2779296.0","15","7",,"15_2019_7"
"Hawaii","July","2020","motor fuel","7168309.0","15","7",,"15_2020_7"
"Hawaii","July","2021","motor fuel","9228640.0","15","7",,"15_2021_7"
"Hawaii","June","2019","motor fuel","7221116.0","15","6",,"15_2019_6"
"Hawaii","June","2020","motor fuel","4882279.0","15","6",,"15_2020_6"
"Hawaii","June","2021","motor fuel","8996011.0","15","6",,"15_2021_6"
"Hawaii","March","2020","motor fuel","9038319.0","15","3",,"15_2020_3"
"Hawaii","March","2021","motor fuel","7320928.0","15","3",,"15_2021_3"
"Hawaii","May","2019","motor fuel","7298017.0","15","5",,"15_2019_5"
"Hawaii","May","2020","motor fuel","4037752.0","15","5",,"15_2020_5"
"Hawaii","May","2021","motor fuel","8539719.0","15","5",,"15_2021_5"
"Hawaii","November","2019","motor fuel","9640880.0","15","11",,"15_2019_11"
"Hawaii","November","2020","motor fuel","7926764.0","15","11",,"15_2020_11"
"Hawaii","November","2021","motor fuel","8873788.0","15","11",,"15_2021_11"
"Hawaii","October","2019","motor fuel","9518207.0","15","10",,"15_2019_10"
"Hawaii","October","2020","motor fuel","6630807.0","15","10",,"15_2020_10"
"Hawaii","October","2021","motor fuel","8678044.0","15","10",,"15_2021_10"
"Hawaii","September","2019","motor fuel","17147308.0","15","9",,"15_2019_9"
"Hawaii","September","2020","motor fuel","7026766.0","15","9",,"15_2020_9"
"Hawaii","September","2021","motor fuel","9383737.0","15","9",,"15_2021_9"
"Idaho","April","2019","motor fuel","24600800.0","16","4",,"16_2019_4"
"Idaho","April","2020","motor fuel","31700670.0","16","4",,"16_2020_4"
"Idaho","April","2021","motor fuel","26302268.0","16","4",,"16_2021_4"
"Idaho","August","2019","motor fuel","30958244.0","16","8",,"16_2019_8"
"Idaho","August","2020","motor fuel","31859840.0","16","8",,"16_2020_8"
"Idaho","August","2021","motor fuel","33669428.0","16","8",,"16_2021_8"
"Idaho","December","2019","motor fuel","33770584.0","16","12",,"16_2019_12"
"Idaho","December","2020","motor fuel","42573580.0","16","12",,"16_2020_12"
"Idaho","December","2021","motor fuel","34564580.0","16","12",,"16_2021_12"
"Idaho","February","2020","motor fuel","26668834.0","16","2",,"16_2020_2"
"Idaho","February","2021","motor fuel","29066702.0","16","2",,"16_2021_2"
"Idaho","February","2022","motor fuel","29340176.0","16","2",,"16_2022_2"
"Idaho","January","2020","motor fuel","32377834.0","16","1",,"16_2020_1"
"Idaho","January","2021","motor fuel","22273106.0","16","1",,"16_2021_1"
"Idaho","January","2022","motor fuel","32005892.0","16","1",,"16_2022_1"
"Idaho","July","2019","motor fuel","36466824.0","16","7",,"16_2019_7"
"Idaho","July","2020","motor fuel","39508740.0","16","7",,"16_2020_7"
"Idaho","July","2021","motor fuel","30750472.0","16","7",,"16_2021_7"
"Idaho","June","2019","motor fuel","26655644.0","16","6",,"16_2019_6"
"Idaho","June","2020","motor fuel","22053544.0","16","6",,"16_2020_6"
"Idaho","June","2021","motor fuel","36096324.0","16","6",,"16_2021_6"
"Idaho","March","2020","motor fuel","21692300.0","16","3",,"16_2020_3"
"Idaho","March","2021","motor fuel","31613888.0","16","3",,"16_2021_3"
"Idaho","May","2019","motor fuel","32769452.0","16","5",,"16_2019_5"
"Idaho","May","2020","motor fuel","22673428.0","16","5",,"16_2020_5"
"Idaho","May","2021","motor fuel","31037952.0","16","5",,"16_2021_5"
"Idaho","November","2019","motor fuel","28261716.0","16","11",,"16_2019_11"
"Idaho","November","2020","motor fuel","28842184.0","16","11",,"16_2020_11"
"Idaho","November","2021","motor fuel","30002416.0","16","11",,"16_2021_11"
"Idaho","October","2019","motor fuel","40533456.0","16","10",,"16_2019_10"
"Idaho","October","2020","motor fuel","34219390.0","16","10",,"16_2020_10"
"Idaho","October","2021","motor fuel","46153236.0","16","10",,"16_2021_10"
"Idaho","September","2019","motor fuel","35399030.0","16","9",,"16_2019_9"
"Idaho","September","2020","motor fuel","35591332.0","16","9",,"16_2020_9"
"Idaho","September","2021","motor fuel","33669428.0","16","9",,"16_2021_9"
"Illinois","April","2019","motor fuel","114192880.0","17","4",,"17_2019_4"
"Illinois","April","2020","motor fuel","186054910.0","17","4",,"17_2020_4"
"Illinois","April","2021","motor fuel","208412960.0","17","4",,"17_2021_4"
"Illinois","August","2019","motor fuel","215692910.0","17","8",,"17_2019_8"
"Illinois","August","2020","motor fuel","207208940.0","17","8",,"17_2020_8"
"Illinois","August","2021","motor fuel","217142080.0","17","8",,"17_2021_8"
"Illinois","December","2019","motor fuel","215406020.0","17","12",,"17_2019_12"
"Illinois","December","2020","motor fuel","182648940.0","17","12",,"17_2020_12"
"Illinois","December","2021","motor fuel","209923300.0","17","12",,"17_2021_12"
"Illinois","February","2020","motor fuel","203396180.0","17","2",,"17_2020_2"
"Illinois","February","2021","motor fuel","187614400.0","17","2",,"17_2021_2"
"Illinois","February","2022","motor fuel","200636130.0","17","2",,"17_2022_2"
"Illinois","January","2020","motor fuel","214185220.0","17","1",,"17_2020_1"
"Illinois","January","2021","motor fuel","197021310.0","17","1",,"17_2021_1"
"Illinois","January","2022","motor fuel","214269200.0","17","1",,"17_2022_1"
"Illinois","July","2019","motor fuel","119970664.0","17","7",,"17_2019_7"
"Illinois","July","2020","motor fuel","194024130.0","17","7",,"17_2020_7"
"Illinois","July","2021","motor fuel","214969890.0","17","7",,"17_2021_7"
"Illinois","June","2019","motor fuel","113632050.0","17","6",,"17_2019_6"
"Illinois","June","2020","motor fuel","160091890.0","17","6",,"17_2020_6"
"Illinois","June","2021","motor fuel","209434340.0","17","6",,"17_2021_6"
"Illinois","March","2020","motor fuel","193400720.0","17","3",,"17_2020_3"
"Illinois","March","2021","motor fuel","175873090.0","17","3",,"17_2021_3"
"Illinois","May","2019","motor fuel","112395630.0","17","5",,"17_2019_5"
"Illinois","May","2020","motor fuel","147899740.0","17","5",,"17_2020_5"
"Illinois","May","2021","motor fuel","203589550.0","17","5",,"17_2021_5"
"Illinois","November","2019","motor fuel","226887380.0","17","11",,"17_2019_11"
"Illinois","November","2020","motor fuel","212636270.0","17","11",,"17_2020_11"
"Illinois","November","2021","motor fuel","213744740.0","17","11",,"17_2021_11"
"Illinois","October","2019","motor fuel","210006060.0","17","10",,"17_2019_10"
"Illinois","October","2020","motor fuel","200374830.0","17","10",,"17_2020_10"
"Illinois","October","2021","motor fuel","217386660.0","17","10",,"17_2021_10"
"Illinois","September","2019","motor fuel","219507340.0","17","9",,"17_2019_9"
"Illinois","September","2020","motor fuel","202233400.0","17","9",,"17_2020_9"
"Illinois","September","2021","motor fuel","217350100.0","17","9",,"17_2021_9"
"Indiana","April","2019","motor fuel","130810310.0","18","4",,"18_2019_4"
"Indiana","April","2020","motor fuel","123102880.0","18","4",,"18_2020_4"
"Indiana","April","2021","motor fuel","127842220.0","18","4",,"18_2021_4"
"Indiana","August","2019","motor fuel","151678610.0","18","8",,"18_2019_8"
"Indiana","August","2020","motor fuel","146536140.0","18","8",,"18_2020_8"
"Indiana","August","2021","motor fuel","138590110.0","18","8",,"18_2021_8"
"Indiana","December","2019","motor fuel","123542024.0","18","12",,"18_2019_12"
"Indiana","December","2020","motor fuel","113145600.0","18","12",,"18_2020_12"
"Indiana","December","2021","motor fuel","136024640.0","18","12",,"18_2021_12"
"Indiana","February","2020","motor fuel","116328690.0","18","2",,"18_2020_2"
"Indiana","February","2021","motor fuel","116439200.0","18","2",,"18_2021_2"
"Indiana","February","2022","motor fuel","122971020.0","18","2",,"18_2022_2"
"Indiana","January","2020","motor fuel","118302380.0","18","1",,"18_2020_1"
"Indiana","January","2021","motor fuel","124201784.0","18","1",,"18_2021_1"
"Indiana","January","2022","motor fuel","132372740.0","18","1",,"18_2022_1"
"Indiana","July","2019","motor fuel","139357230.0","18","7",,"18_2019_7"
"Indiana","July","2020","motor fuel","132348240.0","18","7",,"18_2020_7"
"Indiana","July","2021","motor fuel","131904904.0","18","7",,"18_2021_7"
"Indiana","June","2019","motor fuel","145870860.0","18","6",,"18_2019_6"
"Indiana","June","2020","motor fuel","95218260.0","18","6",,"18_2020_6"
"Indiana","June","2021","motor fuel","134121200.0","18","6",,"18_2021_6"
"Indiana","March","2020","motor fuel","113103060.0","18","3",,"18_2020_3"
"Indiana","March","2021","motor fuel","108368590.0","18","3",,"18_2021_3"
"Indiana","May","2019","motor fuel","131361944.0","18","5",,"18_2019_5"
"Indiana","May","2020","motor fuel","95813870.0","18","5",,"18_2020_5"
"Indiana","May","2021","motor fuel","127590030.0","18","5",,"18_2021_5"
"Indiana","November","2019","motor fuel","129222440.0","18","11",,"18_2019_11"
"Indiana","November","2020","motor fuel","129384090.0","18","11",,"18_2020_11"
"Indiana","November","2021","motor fuel","131233780.0","18","11",,"18_2021_11"
"Indiana","October","2019","motor fuel","121919200.0","18","10",,"18_2019_10"
"Indiana","October","2020","motor fuel","124902120.0","18","10",,"18_2020_10"
"Indiana","October","2021","motor fuel","135851020.0","18","10",,"18_2021_10"
"Indiana","September","2019","motor fuel","162648400.0","18","9",,"18_2019_9"
"Indiana","September","2020","motor fuel","153388690.0","18","9",,"18_2020_9"
"Indiana","September","2021","motor fuel","141706200.0","18","9",,"18_2021_9"
"Iowa","April","2019","motor fuel","57351800.0","19","4",,"19_2019_4"
"Iowa","April","2020","motor fuel","50137160.0","19","4",,"19_2020_4"
"Iowa","April","2021","motor fuel","58448996.0","19","4",,"19_2021_4"
"Iowa","August","2019","motor fuel","61869920.0","19","8",,"19_2019_8"
"Iowa","August","2020","motor fuel","59259584.0","19","8",,"19_2020_8"
"Iowa","August","2021","motor fuel","62929656.0","19","8",,"19_2021_8"
"Iowa","December","2019","motor fuel","57720596.0","19","12",,"19_2019_12"
"Iowa","December","2020","motor fuel","51799716.0","19","12",,"19_2020_12"
"Iowa","December","2021","motor fuel","58965932.0","19","12",,"19_2021_12"
"Iowa","February","2020","motor fuel","51783544.0","19","2",,"19_2020_2"
"Iowa","February","2021","motor fuel","45014200.0","19","2",,"19_2021_2"
"Iowa","February","2022","motor fuel","59763540.0","19","2",,"19_2022_2"
"Iowa","January","2020","motor fuel","57503504.0","19","1",,"19_2020_1"
"Iowa","January","2021","motor fuel","60677750.0","19","1",,"19_2021_1"
"Iowa","January","2022","motor fuel","53883890.0","19","1",,"19_2022_1"
"Iowa","July","2019","motor fuel","56015256.0","19","7",,"19_2019_7"
"Iowa","July","2020","motor fuel","54963144.0","19","7",,"19_2020_7"
"Iowa","July","2021","motor fuel","61501976.0","19","7",,"19_2021_7"
"Iowa","June","2019","motor fuel","58858330.0","19","6",,"19_2019_6"
"Iowa","June","2020","motor fuel","48924280.0","19","6",,"19_2020_6"
"Iowa","June","2021","motor fuel","58204340.0","19","6",,"19_2021_6"
"Iowa","March","2020","motor fuel","47324360.0","19","3",,"19_2020_3"
"Iowa","March","2021","motor fuel","47333172.0","19","3",,"19_2021_3"
"Iowa","May","2019","motor fuel","53923750.0","19","5",,"19_2019_5"
"Iowa","May","2020","motor fuel","48355600.0","19","5",,"19_2020_5"
"Iowa","May","2021","motor fuel","57591544.0","19","5",,"19_2021_5"
"Iowa","November","2019","motor fuel","60216216.0","19","11",,"19_2019_11"
"Iowa","November","2020","motor fuel","63268724.0","19","11",,"19_2020_11"
"Iowa","November","2021","motor fuel","73375780.0","19","11",,"19_2021_11"
"Iowa","October","2019","motor fuel","55900964.0","19","10",,"19_2019_10"
"Iowa","October","2020","motor fuel","58345910.0","19","10",,"19_2020_10"
"Iowa","October","2021","motor fuel","53830230.0","19","10",,"19_2021_10"
"Iowa","September","2019","motor fuel","62963332.0","19","9",,"19_2019_9"
"Iowa","September","2020","motor fuel","60058040.0","19","9",,"19_2020_9"
"Iowa","September","2021","motor fuel","59418388.0","19","9",,"19_2021_9"
"Kansas","April","2019","motor fuel",,"20","4",,"20_2019_4"
"Kansas","April","2020","motor fuel",,"20","4",,"20_2020_4"
"Kansas","April","2021","motor fuel",,"20","4",,"20_2021_4"
"Kansas","August","2019","motor fuel",,"20","8",,"20_2019_8"
"Kansas","August","2020","motor fuel",,"20","8",,"20_2020_8"
"Kansas","August","2021","motor fuel",,"20","8",,"20_2021_8"
"Kansas","December","2019","motor fuel",,"20","12",,"20_2019_12"
"Kansas","December","2020","motor fuel",,"20","12",,"20_2020_12"
"Kansas","December","2021","motor fuel",,"20","12",,"20_2021_12"
"Kansas","February","2020","motor fuel",,"20","2",,"20_2020_2"
"Kansas","February","2021","motor fuel",,"20","2",,"20_2021_2"
"Kansas","February","2022","motor fuel",,"20","2",,"20_2022_2"
"Kansas","January","2020","motor fuel",,"20","1",,"20_2020_1"
"Kansas","January","2021","motor fuel",,"20","1",,"20_2021_1"
"Kansas","January","2022","motor fuel",,"20","1",,"20_2022_1"
"Kansas","July","2019","motor fuel",,"20","7",,"20_2019_7"
"Kansas","July","2020","motor fuel",,"20","7",,"20_2020_7"
"Kansas","July","2021","motor fuel",,"20","7",,"20_2021_7"
"Kansas","June","2019","motor fuel",,"20","6",,"20_2019_6"
"Kansas","June","2020","motor fuel",,"20","6",,"20_2020_6"
"Kansas","June","2021","motor fuel",,"20","6",,"20_2021_6"
"Kansas","March","2020","motor fuel",,"20","3",,"20_2020_3"
"Kansas","March","2021","motor fuel",,"20","3",,"20_2021_3"
"Kansas","May","2019","motor fuel",,"20","5",,"20_2019_5"
"Kansas","May","2020","motor fuel",,"20","5",,"20_2020_5"
"Kansas","May","2021","motor fuel",,"20","5",,"20_2021_5"
"Kansas","November","2019","motor fuel",,"20","11",,"20_2019_11"
"Kansas","November","2020","motor fuel",,"20","11",,"20_2020_11"
"Kansas","November","2021","motor fuel",,"20","11",,"20_2021_11"
"Kansas","October","2019","motor fuel",,"20","10",,"20_2019_10"
"Kansas","October","2020","motor fuel",,"20","10",,"20_2020_10"
"Kansas","October","2021","motor fuel",,"20","10",,"20_2021_10"
"Kansas","September","2019","motor fuel",,"20","9",,"20_2019_9"
"Kansas","September","2020","motor fuel",,"20","9",,"20_2020_9"
"Kansas","September","2021","motor fuel",,"20","9",,"20_2021_9"
"Kentucky","April","2019","motor fuel","63637490.0","21","4",,"21_2019_4"
"Kentucky","April","2020","motor fuel","56114520.0","21","4",,"21_2020_4"
"Kentucky","April","2021","motor fuel","64376950.0","21","4",,"21_2021_4"
"Kentucky","August","2019","motor fuel","66600680.0","21","8",,"21_2019_8"
"Kentucky","August","2020","motor fuel","63612460.0","21","8",,"21_2020_8"
"Kentucky","August","2021","motor fuel","65684732.0","21","8",,"21_2021_8"
"Kentucky","December","2019","motor fuel","66660892.0","21","12",,"21_2019_12"
"Kentucky","December","2020","motor fuel","61342224.0","21","12",,"21_2020_12"
"Kentucky","December","2021","motor fuel","68336504.0","21","12",,"21_2021_12"
"Kentucky","February","2020","motor fuel","59522990.0","21","2",,"21_2020_2"
"Kentucky","February","2021","motor fuel","57132896.0","21","2",,"21_2021_2"
"Kentucky","February","2022","motor fuel","56990450.0","21","2",,"21_2022_2"
"Kentucky","January","2020","motor fuel","61592132.0","21","1",,"21_2020_1"
"Kentucky","January","2021","motor fuel","59086444.0","21","1",,"21_2021_1"
"Kentucky","January","2022","motor fuel","64530150.0","21","1",,"21_2022_1"
"Kentucky","July","2019","motor fuel","62670990.0","21","7",,"21_2019_7"
