"trdtype","usastate","commodity2","disagmot","mexstate","canprov","country","value","shipwt","freight_charges","df","contcode","month","year"
"1","AZ","56","5",,"XC","1220","2666","0","70","1","X","7","2021"
"1","AZ","74","5",,"XM","1220","39139","0","1757","1","X","7","2021"
"1","AZ","85","3","XX",,"2010","1272596","5502","0","1","0","7","2021"
"1","AZ","85","5","OT",,"2010","342772","0","0","1","0","7","2021"
"1","AK","87","5",,"XC","1220","9071","0","198","1","X","7","2021"
"1","AL","1","3",,"XC","1220","56625","457","602","1","X","7","2021"
"1","AL","29","6",,"XO","1220","230346","0","10968","1","X","7","2021"
"1","AL","32","5","TM",,"2010","13744","0","0","2","0","7","2021"
"1","AL","39","6",,"XQ","1220","370969","0","3591","2","X","7","2021"
"1","AL","44","5","JA",,"2010","22412","0","0","1","0","7","2021"
"1","AL","59","3",,"XQ","1220","4883","48","95","1","X","7","2021"
"1","AL","61","5",,"XM","1220","20822","0","335","2","X","7","2021"
"1","AL","72","6","DF",,"2010","51522","0","0","1","0","7","2021"
"1","AL","73","5","CH",,"2010","3600","0","0","1","0","7","2021"
"1","AL","84","3",,"XC","1220","37740","1413","672","1","X","7","2021"
"1","AL","84","5","GT",,"2010","8098062","0","0","1","0","7","2021"
"1","AL","87","5",,"XM","1220","702815","0","11621","1","X","7","2021"
"1","AL","87","8","NL",,"2010","28379","0","0","1","X","7","2021"
"1","AR","12","5",,"XM","1220","3095","0","60","1","X","7","2021"
"1","AR","22","5",,"XC","1220","73139","0","485","2","X","7","2021"
"1","AR","44","6","NL",,"2010","346177","0","0","1","0","7","2021"
"1","AR","76","5","CH",,"2010","1715817","0","0","1","0","7","2021"
"1","AR","83","5","CH",,"2010","3734","0","0","2","0","7","2021"
"1","AR","87","5",,"XM","1220","1321523","0","19396","1","X","7","2021"
"1","AR","88","5","BC",,"2010","101852","0","0","1","0","7","2021"
"1","AZ","19","5","BC",,"2010","25144","0","0","1","0","7","2021"
"1","AZ","23","5",,"XO","1220","7147","0","212","1","X","7","2021"
"1","AZ","27","5","SO",,"2010","4103578","0","0","1","0","7","2021"
"1","AZ","39","5","CM",,"2010","3575","0","0","2","0","7","2021"
"1","AZ","56","5",,"XA","1220","10616","0","105","2","X","7","2021"
"1","AZ","60","5","MX",,"2010","80943","0","0","1","1","7","2021"
"1","AZ","63","5","MX",,"2010","6418","0","0","2","0","7","2021"
"1","AZ","76","5","MX",,"2010","7010","0","0","2","0","7","2021"
"1","AZ","82","5","DG",,"2010","2645","0","0","2","0","7","2021"
"1","AZ","85","5","CO",,"2010","213059","0","0","2","0","7","2021"
"1","AZ","85","5","NL",,"2010","365436","0","0","2","0","7","2021"
"1","AK","84","5",,"XY","1220","502589","0","4898","1","X","7","2021"
"1","AK","87","3",,"XO","1220","2976","143","58","1","X","7","2021"
"1","AK","89","8",,"XC","1220","247100","0","425","1","X","7","2021"
"1","AK","98","8",,"XQ","1220","480","0","25","1","X","7","2021"
"1","AL","29","3",,"XC","1220","4873","4","95","1","X","7","2021"
"1","AL","29","6",,"XM","1220","124131","0","5910","1","X","7","2021"
"1","AL","32","3",,"XO","1220","6074","93","118","1","X","7","2021"
"1","AL","32","5","TM",,"2010","5803","0","0","1","0","7","2021"
"1","AL","39","5","NL",,"2010","507654","0","0","1","0","7","2021"
"1","AL","39","6",,"XO","1220","585420","0","5567","2","X","7","2021"
"1","AL","40","5","MX",,"2010","484237","0","0","1","0","7","2021"
"1","AL","44","5","DF",,"2010","21538","0","0","1","0","7","2021"
"1","AL","56","5","ZA",,"2010","93102","0","0","1","0","7","2021"
"1","AL","59","3",,"XO","1220","8876","890","861","1","X","7","2021"
"1","AL","59","5","GT",,"2010","14444","0","0","1","0","7","2021"
"1","AL","61","5",,"XA","1220","35181","0","687","2","X","7","2021"
"1","AL","72","5","MX",,"2010","494546","0","0","1","0","7","2021"
"1","AL","72","6","CO",,"2010","48980","0","0","1","0","7","2021"
"1","AL","73","3","XX",,"2010","18319","1377","0","1","0","7","2021"
"1","AL","73","5","BC",,"2010","72985","0","0","1","0","7","2021"
"1","AL","83","3",,"XQ","1220","6758","370","83","2","X","7","2021"
"1","AL","84","3",,"XA","1220","3916","7","79","2","X","7","2021"
"1","AL","84","5",,"XM","1220","251156","0","5353","2","X","7","2021"
"1","AL","84","5","DG",,"2010","2688","0","0","2","0","7","2021"
"1","AL","86","5",,"XO","1220","280244","0","13061","1","X","7","2021"
"1","AL","87","5",,"XC","1220","14364","0","281","2","X","7","2021"
"1","AL","87","5","OT",,"2010","16208","0","0","1","0","7","2021"
"1","AL","87","8","MX",,"2010","10871","0","0","1","X","7","2021"
"1","AR","10","6",,"XA","1220","173508","0","11699","1","X","7","2021"
"1","AR","11","6",,"XO","1220","136876","0","7182","1","X","7","2021"
"1","AR","17","5","NL",,"2010","17840","0","0","1","0","7","2021"
"1","AR","22","5",,"XB","1220","65817","0","5111","2","X","7","2021"
"1","AR","40","5","NL",,"2010","17094","0","0","1","0","7","2021"
"1","AR","44","6",,"XC","1220","15999","0","313","1","X","7","2021"
"1","AR","48","5","DF",,"2010","301709","0","0","1","0","7","2021"
"1","AR","76","5","BC",,"2010","41792","0","0","2","0","7","2021"
"1","AR","82","5",,"XO","1220","260831","0","3372","1","X","7","2021"
"1","AR","83","5","BC",,"2010","21284","0","0","2","0","7","2021"
"1","AR","84","5",,"XM","1220","66000","0","2477","2","X","7","2021"
"1","AR","84","5","GT",,"2010","1902522","0","0","1","0","7","2021"
"1","AR","87","8","BC",,"2010","2705","0","0","1","X","7","2021"
"1","AR","88","5",,"XQ","1220","137041","0","1549","1","X","7","2021"
"1","AR","90","5","GT",,"2010","9584","0","0","2","0","7","2021"
"1","AR","94","5",,"XB","1220","7700","0","810","1","X","7","2021"
"1","AZ","21","5",,"XM","1220","14250","0","357","1","X","7","2021"
"1","AZ","22","5","SO",,"2010","4479","0","0","2","0","7","2021"
"1","AZ","26","5","SO",,"2010","5237","0","0","2","0","7","2021"
"1","AZ","27","5","NL",,"2010","134663","0","0","1","0","7","2021"
"1","AZ","39","3","XX",,"2010","22915","704","0","2","0","7","2021"
"1","AZ","39","5","CH",,"2010","930576","0","0","2","0","7","2021"
"1","AZ","39","5","NL",,"2010","46400","0","0","2","0","7","2021"
"1","AZ","39","8","SO",,"2010","9447","0","0","1","X","7","2021"
"1","AZ","58","5","SO",,"2010","196173","0","0","1","0","7","2021"
"1","AZ","59","6","DF",,"2010","7497","0","0","1","0","7","2021"
"1","AZ","62","5",,"XQ","1220","5182","0","87","1","X","7","2021"
"1","AZ","63","5","MX",,"2010","6250","0","0","1","1","7","2021"
"1","AZ","75","5","SO",,"2010","79541","0","0","2","0","7","2021"
"1","AZ","76","5","MX",,"2010","38105","0","0","1","0","7","2021"
"1","AZ","81","5","SO",,"2010","559913","0","0","1","0","7","2021"
"1","AZ","82","5","CH",,"2010","18786","0","0","2","0","7","2021"
"1","AZ","85","5","AG",,"2010","37087","0","0","2","0","7","2021"
"1","AZ","85","5","CO",,"2010","81341","0","0","1","1","7","2021"
"1","AZ","85","5","JA",,"2010","570403","0","0","2","0","7","2021"
"1","AZ","85","5","NL",,"2010","243262","0","0","1","1","7","2021"
"1","AK","82","5",,"XY","1220","11290","0","221","2","X","7","2021"
"1","AK","84","5",,"XO","1220","78476","0","777","1","X","7","2021"
"1","AK","84","5","QT",,"2010","4639","0","0","1","0","7","2021"
"1","AK","85","5","NL",,"2010","1932270","0","0","2","0","7","2021"
"1","AK","88","3",,"XM","1220","12760","259","158","1","X","7","2021"
"1","AK","89","5",,"XC","1220","40209","0","775","1","X","7","2021"
"1","AK","94","5",,"XY","1220","7937","0","295","1","X","7","2021"
"1","AK","98","8",,"XO","1220","451","0","9","1","X","7","2021"
"1","AL","28","5",,"XS","1220","6682","0","498","1","X","7","2021"
"1","AL","29","1","XX",,"2010","194878","200699","0","2","1","7","2021"
"1","AL","29","5","JA",,"2010","2641","0","0","1","0","7","2021"
"1","AL","29","6",,"XA","1220","253578","0","12073","1","X","7","2021"
"1","AL","30","3",,"XC","1220","3284","881","154","1","X","7","2021"
"1","AL","31","6",,"XO","1220","120569","0","2362","1","X","7","2021"
"1","AL","32","5","BC",,"2010","12761","0","0","1","0","7","2021"
"1","AL","32","5","SL",,"2010","299712","0","0","1","0","7","2021"
"1","AL","39","5","DG",,"2010","244785","0","0","1","0","7","2021"
"1","AL","39","5","MX",,"2010","29459","0","0","2","0","7","2021"
"1","AL","39","5","SL",,"2010","337160","0","0","2","0","7","2021"
"1","AL","39","6",,"XO","1220","1195240","0","35675","1","X","7","2021"
"1","AL","40","5",,"XC","1220","5026","0","65","2","X","7","2021"
"1","AL","40","5","JA",,"2010","6926","0","0","1","0","7","2021"
"1","AL","44","1","XX",,"2010","75760","56673","0","1","1","7","2021"
"1","AL","44","5","BC",,"2010","17200","0","0","2","0","7","2021"
"1","AL","56","1","XX",,"2010","2767","231","0","1","1","7","2021"
"1","AL","56","5","TM",,"2010","24984","0","0","1","0","7","2021"
"1","AL","58","5",,"XM","1220","8367","0","600","2","X","7","2021"
"1","AL","58","5","ZA",,"2010","8923","0","0","1","0","7","2021"
"1","AL","59","5",,"XO","1220","516565","0","9580","2","X","7","2021"
"1","AL","59","5","DG",,"2010","152705","0","0","2","0","7","2021"
"1","AL","59","5","SL",,"2010","167860","0","0","1","0","7","2021"
"1","AL","60","5","PU",,"2010","29883","0","0","1","0","7","2021"
"1","AL","72","5",,"XO","1220","12538","0","467","2","X","7","2021"
"1","AL","72","5","HG",,"2010","11484320","0","0","1","0","7","2021"
"1","AL","72","5","SL",,"2010","181128","0","0","1","0","7","2021"
"1","AL","72","6",,"XS","1220","204409","0","7154","1","X","7","2021"
"1","AL","72","6","TM",,"2010","123862","0","0","1","0","7","2021"
"1","AL","73","3",,"XQ","1220","22263","1394","510","2","X","7","2021"
"1","AL","73","5",,"XM","1220","1493110","0","48411","1","X","7","2021"
"1","AL","73","5",,"XS","1220","154361","0","3591","2","X","7","2021"
"1","AL","82","5",,"XO","1220","5232","0","103","2","X","7","2021"
"1","AL","83","3",,"XQ","1220","7143","7","131","1","X","7","2021"
"1","AL","83","5","CM",,"2010","7301","0","0","1","0","7","2021"
"1","AL","84","3",,"XA","1220","384638","5199","2799","1","X","7","2021"
"1","AL","84","3","XX",,"2010","60012","834","0","1","0","7","2021"
"1","AL","84","5",,"XM","1220","816762","0","19887","1","X","7","2021"
"1","AL","84","5","BC",,"2010","14648","0","0","1","0","7","2021"
"1","AL","84","5","DG",,"2010","5200","0","0","1","0","7","2021"
"1","AL","85","6",,"XA","1220","1811474","0","81299","1","X","7","2021"
"1","AL","86","5",,"XM","1220","68992","0","900","1","X","7","2021"
"1","AL","87","1","XX",,"2010","17080132","1005563","0","1","0","7","2021"
"1","AL","87","5",,"XC","1220","827542","0","11600","1","X","7","2021"
"1","AL","87","5","CH",,"2010","26866","0","0","1","0","7","2021"
"1","AL","87","5","NL",,"2010","111213","0","0","2","0","7","2021"
"1","AL","87","5","TM",,"2010","162747","0","0","1","0","7","2021"
"1","AL","87","8","JA",,"2010","22533","0","0","1","X","7","2021"
"1","AR","10","5",,"XC","1220","32194","0","2027","1","X","7","2021"
"1","AR","10","5","VE",,"2010","15921","0","0","1","0","7","2021"
"1","AR","10","6","NL",,"2010","3951829","0","0","1","0","7","2021"
"1","AR","11","5","NL",,"2010","14994","0","0","1","0","7","2021"
"1","AR","16","5",,"XM","1220","197278","0","14970","1","X","7","2021"
"1","AR","17","5",,"XC","1220","4036","0","88","1","X","7","2021"
"1","AR","19","5","TM",,"2010","5285","0","0","1","0","7","2021"
"1","AR","22","5",,"XA","1220","550148","0","12485","2","X","7","2021"
"1","AR","40","5",,"XO","1220","603285","0","18044","1","X","7","2021"
"1","AR","40","5","MX",,"2010","26573","0","0","1","0","7","2021"
"1","AR","42","5",,"XM","1220","9306","0","413","1","X","7","2021"
"1","AR","44","5","CO",,"2010","133903","0","0","1","0","7","2021"
"1","AR","47","6","VE",,"2010","279225","0","0","1","0","7","2021"
"1","AR","48","5","BC",,"2010","5152","0","0","1","1","7","2021"
"1","AR","48","6",,"XO","1220","834755","0","85763","1","X","7","2021"
"1","AR","49","5","NL",,"2010","54323","0","0","1","0","7","2021"
"1","AR","76","5","OT",,"2010","96542","0","0","1","0","7","2021"
"1","AR","82","5",,"XM","1220","5381","0","131","1","X","7","2021"
"1","AR","82","5","QT",,"2010","211044","0","0","1","0","7","2021"
"1","AR","83","5","BC",,"2010","50032","0","0","1","0","7","2021"
"1","AR","84","3",,"XQ","1220","5500","39","399","1","X","7","2021"
"1","AR","84","5",,"XM","1220","1192554","0","16552","1","X","7","2021"
"1","AR","84","5","AG",,"2010","87875","0","0","1","0","7","2021"
"1","AR","84","5","DF",,"2010","742497","0","0","1","0","7","2021"
"1","AR","87","5","DF",,"2010","81000","0","0","1","0","7","2021"
"1","AR","87","6",,"XA","1220","149870","0","3073","1","X","7","2021"
"1","AR","87","8","MX",,"2010","2695","0","0","1","X","7","2021"
"1","AR","88","3","XX",,"2010","14200","13","0","1","0","7","2021"
"1","AR","90","3",,"XO","1220","7682","11139","678","2","X","7","2021"
"1","AR","90","5","GT",,"2010","20000","0","0","1","0","7","2021"
"1","AR","93","1","XX",,"2010","3615","1135","0","1","0","7","2021"
"1","AR","94","5",,"XA","1220","333023","0","6198","1","X","7","2021"
"1","AZ","20","5","QR",,"2010","18693","0","0","1","0","7","2021"
"1","AZ","21","5",,"XC","1220","203436","0","3062","1","X","7","2021"
"1","AZ","21","5","SO",,"2010","300858","0","0","1","0","7","2021"
"1","AZ","22","5","SO",,"2010","27618","0","0","1","0","7","2021"
"1","AZ","25","5",,"XO","1220","80959","0","4508","1","X","7","2021"
"1","AZ","26","5","SO",,"2010","28060448","0","0","1","1","7","2021"
"1","AZ","27","5",,"XO","1220","52470","0","1713","2","X","7","2021"
"1","AZ","27","5","MX",,"2010","773889","0","0","1","0","7","2021"
"1","AZ","39","3",,"XA","1220","3755","241","143","1","X","7","2021"
"1","AZ","39","3","XX",,"2010","13447","263","0","1","0","7","2021"
"1","AZ","39","5",,"XO","1220","595285","0","12148","1","X","7","2021"
"1","AZ","39","5","CH",,"2010","5860363","0","0","1","0","7","2021"
"1","AZ","39","5","JA",,"2010","15483","0","0","1","1","7","2021"
"1","AZ","39","5","NL",,"2010","61960","0","0","1","1","7","2021"
"1","AZ","39","5","SO",,"2010","2967897","0","0","1","1","7","2021"
"1","AZ","39","8","OT",,"2010","17739","0","0","1","X","7","2021"
"1","AZ","56","5","DG",,"2010","38234","0","0","1","0","7","2021"
"1","AZ","58","5","MX",,"2010","3093","0","0","1","0","7","2021"
"1","AZ","59","5","DG",,"2010","89857","0","0","1","0","7","2021"
"1","AZ","59","5","YU",,"2010","43222","0","0","2","0","7","2021"
"1","AZ","61","5",,"XO","1220","46540","0","3000","2","X","7","2021"
"1","AZ","62","5",,"XO","1220","406319","0","624","1","X","7","2021"
"1","AZ","63","5",,"XC","1220","12874","0","123","1","X","7","2021"
"1","AZ","63","5","BC",,"2010","169262","0","0","2","0","7","2021"
"1","AZ","74","6",,"XO","1220","1362491","0","64879","1","X","7","2021"
"1","AZ","75","5","SO",,"2010","1125415","0","0","1","0","7","2021"
"1","AZ","76","5",,"XM","1220","102019","0","1396","1","X","7","2021"
"1","AZ","76","5","DG",,"2010","3646","0","0","1","0","7","2021"
"1","AZ","78","5",,"XM","1220","59286","0","3591","1","X","7","2021"
"1","AZ","81","5","CH",,"2010","61576","0","0","2","0","7","2021"
"1","AZ","82","5",,"XC","1220","12985","0","262","1","X","7","2021"
"1","AZ","82","5","CH",,"2010","312274","0","0","1","0","7","2021"
"1","AZ","85","5",,"XM","1220","44289","0","571","1","X","7","2021"
"1","AZ","85","5","AG",,"2010","5471","0","0","1","0","7","2021"
"1","AZ","85","5","CH",,"2010","62021","0","0","1","0","7","2021"
"1","AZ","85","5","CO",,"2010","84596","0","0","1","0","7","2021"
"1","AZ","85","5","DG",,"2010","1394862","0","0","1","0","7","2021"
"1","AZ","85","5","JA",,"2010","231543","0","0","1","0","7","2021"
"1","AZ","85","5","MX",,"2010","196142","0","0","1","1","7","2021"
"1","AZ","85","5","NL",,"2010","2718791","0","0","1","0","7","2021"
"1","AK","76","3",,"XQ","1220","4119","5","30","1","X","7","2021"
"1","AK","82","5",,"XO","1220","3773","0","37","1","X","7","2021"
"1","AK","84","3",,"XO","1220","3032","2","79","1","X","7","2021"
"1","AK","84","5",,"XC","1220","373480","0","5027","2","X","7","2021"
"1","AK","84","5","DF",,"2010","32850","0","0","2","0","7","2021"
"1","AK","84","5","NL",,"2010","212057","0","0","2","0","7","2021"
"1","AK","85","3",,"XO","1220","2994","1","79","2","X","7","2021"
"1","AK","85","5","NL",,"2010","493540","0","0","1","0","7","2021"
"1","AK","88","3",,"XA","1220","4094","36","51","1","X","7","2021"
"1","AK","88","3",,"XC","1220","83680","44","116","2","X","7","2021"
"1","AK","88","5",,"XC","1220","251290","0","4927","1","X","7","2021"
"1","AK","88","8",,"XM","1220","16695","0","327","1","X","7","2021"
"1","AK","90","3",,"XQ","1220","5752","4","79","2","X","7","2021"
"1","AK","90","5","OT",,"2010","86498","0","0","1","0","7","2021"
"1","AK","94","5","TL",,"2010","28889","0","0","2","0","7","2021"
"1","AK","98","8",,"XM","1220","126","0","1","1","X","7","2021"
"1","AL","28","5",,"XC","1220","74019","0","1619","1","X","7","2021"
"1","AL","28","5",,"XQ","1220","6836","0","133","1","X","7","2021"
"1","AL","28","5","MX",,"2010","965274","0","0","1","0","7","2021"
"1","AL","29","1","XX",,"2010","264873","272785","0","1","1","7","2021"
"1","AL","29","5",,"XO","1220","1960196","0","79404","1","X","7","2021"
"1","AL","29","5","DF",,"2010","13200","0","0","1","0","7","2021"
"1","AL","29","5","MX",,"2010","3316","0","0","2","0","7","2021"
"1","AL","29","5","TM",,"2010","36212","0","0","2","0","7","2021"
"1","AL","29","6","MX",,"2010","151935","0","0","1","0","7","2021"
"1","AL","29","8",,"XO","1220","3426","0","0","1","X","7","2021"
"1","AL","30","5",,"XM","1220","183106","0","2048","1","X","7","2021"
"1","AL","31","6",,"XC","1220","17756","0","347","1","X","7","2021"
"1","AL","32","5",,"XM","1220","7253","0","722","2","X","7","2021"
"1","AL","32","5",,"XQ","1220","16676","0","620","1","X","7","2021"
"1","AL","32","5","MX",,"2010","53547","0","0","1","1","7","2021"
"1","AL","32","5","OT",,"2010","42356","0","0","1","0","7","2021"
"1","AL","39","5","CO",,"2010","640851","0","0","1","0","7","2021"
"1","AL","39","5","DF",,"2010","22709","0","0","1","0","7","2021"
"1","AL","39","5","GT",,"2010","27390","0","0","2","0","7","2021"
"1","AL","39","5","MX",,"2010","24939","0","0","1","1","7","2021"
"1","AL","39","5","OT",,"2010","738927","0","0","1","0","7","2021"
"1","AL","39","5","SL",,"2010","258687","0","0","1","0","7","2021"
"1","AL","39","5","TM",,"2010","2002801","0","0","1","0","7","2021"
"1","AL","39","6",,"XA","1220","40891","0","1394","1","X","7","2021"
"1","AL","40","3",,"XQ","1220","4181","1","79","1","X","7","2021"
"1","AL","40","5",,"XC","1220","172394","0","3009","1","X","7","2021"
"1","AL","40","5",,"XO","1220","189462","0","6031","2","X","7","2021"
"1","AL","40","5","GT",,"2010","147001","0","0","1","0","7","2021"
"1","AL","40","5","SL",,"2010","551214","0","0","1","0","7","2021"
"1","AL","42","5","BC",,"2010","262992","0","0","1","0","7","2021"
"1","AL","44","5",,"XO","1220","1281759","0","94921","1","X","7","2021"
"1","AL","44","5","BC",,"2010","272062","0","0","1","0","7","2021"
"1","AL","55","5",,"XO","1220","187366","0","5427","1","X","7","2021"
"1","AL","55","5","ZA",,"2010","16744","0","0","1","0","7","2021"
"1","AL","56","5","DF",,"2010","20939","0","0","1","0","7","2021"
"1","AL","56","5","NL",,"2010","4609","0","0","1","1","7","2021"
"1","AL","57","5",,"XO","1220","107894","0","2156","1","X","7","2021"
"1","AL","58","5",,"XM","1220","7950","0","154","1","X","7","2021"
"1","AL","58","5",,"XQ","1220","2628","0","51","2","X","7","2021"
"1","AL","58","5","SL",,"2010","31590","0","0","1","0","7","2021"
"1","AL","59","5",,"XC","1220","102245","0","1511","1","X","7","2021"
"1","AL","59","5",,"XO","1220","548680","0","9918","1","X","7","2021"
"1","AL","59","5","BC",,"2010","55149","0","0","1","0","7","2021"
"1","AL","59","5","DG",,"2010","39182","0","0","1","0","7","2021"
"1","AL","59","5","MX",,"2010","95623","0","0","1","0","7","2021"
"1","AL","59","5","QT",,"2010","4792","0","0","1","0","7","2021"
"1","AL","60","5",,"XO","1220","14088","0","275","1","X","7","2021"
"1","AL","60","5","GT",,"2010","85381","0","0","2","0","7","2021"
"1","AL","72","5",,"XC","1220","21205","0","416","2","X","7","2021"
"1","AL","72","5",,"XO","1220","6518549","0","220416","1","X","7","2021"
"1","AL","72","5",,"XS","1220","68628","0","3697","1","X","7","2021"
"1","AL","72","5","GT",,"2010","361377","0","0","1","0","7","2021"
"1","AL","72","5","NL",,"2010","61292","0","0","1","1","7","2021"
"1","AL","72","5","QT",,"2010","279067","0","0","1","0","7","2021"
"1","AL","72","6",,"XA","1220","488079","0","1596","1","X","7","2021"
"1","AL","72","6",,"XO","1220","5592207","0","39568","1","X","7","2021"
"1","AL","72","6","NL",,"2010","2570677","0","0","1","1","7","2021"
"1","AL","72","6","SO",,"2010","245646","0","0","1","0","7","2021"
"1","AL","73","3",,"XC","1220","10322","1566","119","1","X","7","2021"
"1","AL","73","3",,"XQ","1220","80210","14200","1114","1","X","7","2021"
"1","AL","73","5",,"XB","1220","14951","0","1112","1","X","7","2021"
"1","AL","73","5",,"XC","1220","35557","0","743","2","X","7","2021"
"1","AL","73","5",,"XO","1220","123813","0","4270","2","X","7","2021"
"1","AL","73","5",,"XS","1220","259012","0","16132","1","X","7","2021"
"1","AL","82","5",,"XC","1220","2709","0","53","2","X","7","2021"
"1","AL","82","5",,"XO","1220","428020","0","4973","1","X","7","2021"
"1","AL","82","5","HG",,"2010","17099","0","0","1","0","7","2021"
"1","AL","83","3",,"XO","1220","2718","82","22","2","X","7","2021"
"1","AL","83","5",,"XM","1220","3952","0","33","2","X","7","2021"
"1","AL","83","5",,"XS","1220","5204","0","659","1","X","7","2021"
"1","AL","83","5","PU",,"2010","15692","0","0","2","0","7","2021"
"1","AL","84","1","XX",,"2010","59317","10886","0","2","1","7","2021"
"1","AL","84","3",,"XM","1220","4912","11","79","2","X","7","2021"
"1","AL","84","3",,"XQ","1220","17935","42","696","2","X","7","2021"
"1","AL","84","5",,"XA","1220","15503","0","394","2","X","7","2021"
"1","AL","84","5",,"XC","1220","41805","0","765","2","X","7","2021"
"1","AL","84","5",,"XQ","1220","249286","0","6101","1","X","7","2021"
"1","AL","84","5",,"XS","1220","6028","0","106","2","X","7","2021"
"1","AL","84","5","CO",,"2010","48990","0","0","1","0","7","2021"
"1","AL","84","5","DF",,"2010","1379397","0","0","2","0","7","2021"
"1","AL","85","5","OT",,"2010","281096","0","0","2","0","7","2021"
"1","AL","85","5","SO",,"2010","142144","0","0","1","0","7","2021"
"1","AL","86","3",,"XA","1220","3224","16","63","1","X","7","2021"
"1","AL","86","5",,"XA","1220","18962","0","2074","1","X","7","2021"
"1","AL","86","5","MX",,"2010","262880","0","0","1","0","7","2021"
"1","AL","86","6",,"XM","1220","336985","0","7252","1","X","7","2021"
"1","AL","87","3","XX",,"2010","3755","206","0","1","0","7","2021"
"1","AL","87","5",,"XB","1220","26835","0","580","1","X","7","2021"
"1","AL","87","5",,"XQ","1220","1233863","0","29319","1","X","7","2021"
"1","AL","87","5","BC",,"2010","522044","0","0","1","0","7","2021"
"1","AL","87","5","MO",,"2010","48394","0","0","1","0","7","2021"
"1","AL","87","5","NL",,"2010","2811908","0","0","1","0","7","2021"
"1","AL","87","5","QT",,"2010","78996","0","0","1","0","7","2021"
"1","AL","87","5","SO",,"2010","38292","0","0","1","0","7","2021"
"1","AL","87","6","DF",,"2010","3424978","0","0","1","0","7","2021"
"1","AL","87","8","CH",,"2010","26495","0","0","2","X","7","2021"
"1","AR","8","5","BC",,"2010","29910","0","0","1","0","7","2021"
"1","AR","10","5",,"XA","1220","12082","0","398","1","X","7","2021"
"1","AR","10","5",,"XO","1220","7734","0","150","2","X","7","2021"
"1","AR","10","5","NL",,"2010","87277","0","0","1","0","7","2021"
"1","AR","10","6",,"XN","1220","229627","0","14362","1","X","7","2021"
"1","AR","10","6","MX",,"2010","60794","0","0","1","0","7","2021"
"1","AR","11","5",,"XO","1220","294504","0","23393","1","X","7","2021"
"1","AR","11","5","MX",,"2010","17600","0","0","1","1","7","2021"
"1","AR","15","5","NL",,"2010","6754","0","0","1","0","7","2021"
"1","AR","16","5",,"XC","1220","147654","0","1195","1","X","7","2021"
"1","AR","16","5","CH",,"2010","68452","0","0","1","0","7","2021"
"1","AR","16","5","OT",,"2010","267600","0","0","1","0","7","2021"
"1","AR","19","5",,"XM","1220","164038","0","2429","1","X","7","2021"
"1","AR","19","5","QT",,"2010","13192","0","0","1","0","7","2021"
"1","AR","21","5",,"XM","1220","12408","0","79","1","X","7","2021"
"1","AR","21","5","TM",,"2010","3032","0","0","1","0","7","2021"
"1","AR","40","5",,"XC","1220","67603","0","2434","1","X","7","2021"
"1","AR","40","5",,"XM","1220","48707","0","889","2","X","7","2021"
"1","AR","40","5",,"XQ","1220","13989","0","274","2","X","7","2021"
"1","AR","40","5","BC",,"2010","587422","0","0","1","0","7","2021"
"1","AR","40","5","SL",,"2010","19757","0","0","1","0","7","2021"
"1","AR","42","5",,"XC","1220","3526","0","69","1","X","7","2021"
"1","AR","44","5",,"XC","1220","8734","0","65","2","X","7","2021"
"1","AR","44","5",,"XS","1220","13207","0","1670","1","X","7","2021"
