"year","locationabbr","locationdesc","topictype","topicdesc","datasource","data_value_type","data_value","gender","age","geolocation","source_file_uscb","data_pulled","locationid","topictypeid","topicid","measureid","stratificationid1","stratificationid2","submeasureid","displayorder"
"2019","AR","Arkansas","Census","Census - Population","United States Census Bureau","Count","1183461","Female","18+","
,  
(34.748650124, -92.274490743)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","05","CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","AR","Arkansas","Census","Census - Population","United States Census Bureau","Count","344149","Female","<18","
,  
(34.748650124, -92.274490743)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","05","CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","CA","California","Census","Census - Population","United States Census Bureau","Count","39283497","Total","Total","
,  
(37.638640123, -120.999999538)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","06","CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","CA","California","Census","Census - Population","United States Census Bureau","Count","30261351","Total","18+","
,  
(37.638640123, -120.999999538)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","06","CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","CA","California","Census","Census - Population","United States Census Bureau","Count","9022146","Total","<18","
,  
(37.638640123, -120.999999538)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","06","CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","CA","California","Census","Census - Population","United States Census Bureau","Count","19526298","Male","Total","
,  
(37.638640123, -120.999999538)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","06","CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","CA","California","Census","Census - Population","United States Census Bureau","Count","14915402","Male","18+","
,  
(37.638640123, -120.999999538)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","06","CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","CA","California","Census","Census - Population","United States Census Bureau","Count","4610896","Male","<18","
,  
(37.638640123, -120.999999538)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","06","CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","CA","California","Census","Census - Population","United States Census Bureau","Count","19757199","Female","Total","
,  
(37.638640123, -120.999999538)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","06","CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","CA","California","Census","Census - Population","United States Census Bureau","Count","15345949","Female","18+","
,  
(37.638640123, -120.999999538)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","06","CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","CA","California","Census","Census - Population","United States Census Bureau","Count","4411250","Female","<18","
,  
(37.638640123, -120.999999538)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","06","CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","CO","Colorado","Census","Census - Population","United States Census Bureau","Count","5610349","Total","Total","
,  
(38.843840757, -106.133610921)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","08","CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","CO","Colorado","Census","Census - Population","United States Census Bureau","Count","4349344","Total","18+","
,  
(38.843840757, -106.133610921)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","08","CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","CO","Colorado","Census","Census - Population","United States Census Bureau","Count","1261005","Total","<18","
,  
(38.843840757, -106.133610921)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","08","CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","CO","Colorado","Census","Census - Population","United States Census Bureau","Count","2823201","Male","Total","
,  
(38.843840757, -106.133610921)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","08","CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","CO","Colorado","Census","Census - Population","United States Census Bureau","Count","2178171","Male","18+","
,  
(38.843840757, -106.133610921)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","08","CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","CO","Colorado","Census","Census - Population","United States Census Bureau","Count","645030","Male","<18","
,  
(38.843840757, -106.133610921)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","08","CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","CO","Colorado","Census","Census - Population","United States Census Bureau","Count","2787148","Female","Total","
,  
(38.843840757, -106.133610921)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","08","CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","CO","Colorado","Census","Census - Population","United States Census Bureau","Count","2171173","Female","18+","
,  
(38.843840757, -106.133610921)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","08","CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","CO","Colorado","Census","Census - Population","United States Census Bureau","Count","615975","Female","<18","
,  
(38.843840757, -106.133610921)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","08","CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","CT","Connecticut","Census","Census - Population","United States Census Bureau","Count","3575074","Total","Total","
,  
(41.56266102, -72.649840952)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000","09","CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","CT","Connecticut","Census","Census - Population","United States Census Bureau","Count","2831241","Total","18+","
,  
(41.56266102, -72.649840952)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","CT","Connecticut","Census","Census - Population","United States Census Bureau","Count","743833","Total","<18","
,  
(41.56266102, -72.649840952)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","CT","Connecticut","Census","Census - Population","United States Census Bureau","Count","1744245","Male","Total","
,  
(41.56266102, -72.649840952)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","CT","Connecticut","Census","Census - Population","United States Census Bureau","Count","1363831","Male","18+","
,  
(41.56266102, -72.649840952)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","CT","Connecticut","Census","Census - Population","United States Census Bureau","Count","380414","Male","<18","
,  
(41.56266102, -72.649840952)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","CT","Connecticut","Census","Census - Population","United States Census Bureau","Count","1830829","Female","Total","
,  
(41.56266102, -72.649840952)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","CT","Connecticut","Census","Census - Population","United States Census Bureau","Count","1467410","Female","18+","
,  
(41.56266102, -72.649840952)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","CT","Connecticut","Census","Census - Population","United States Census Bureau","Count","363419","Female","<18","
,  
(41.56266102, -72.649840952)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","DE","Delaware","Census","Census - Population","United States Census Bureau","Count","957248","Total","Total","
,  
(39.008830667, -75.577741168)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","DE","Delaware","Census","Census - Population","United States Census Bureau","Count","753564","Total","18+","
,  
(39.008830667, -75.577741168)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","DE","Delaware","Census","Census - Population","United States Census Bureau","Count","203684","Total","<18","
,  
(39.008830667, -75.577741168)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","DE","Delaware","Census","Census - Population","United States Census Bureau","Count","462890","Male","Total","
,  
(39.008830667, -75.577741168)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","DE","Delaware","Census","Census - Population","United States Census Bureau","Count","359814","Male","18+","
,  
(39.008830667, -75.577741168)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","DE","Delaware","Census","Census - Population","United States Census Bureau","Count","103076","Male","<18","
,  
(39.008830667, -75.577741168)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","DE","Delaware","Census","Census - Population","United States Census Bureau","Count","494358","Female","Total","
,  
(39.008830667, -75.577741168)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","DE","Delaware","Census","Census - Population","United States Census Bureau","Count","393750","Female","18+","
,  
(39.008830667, -75.577741168)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","DE","Delaware","Census","Census - Population","United States Census Bureau","Count","100608","Female","<18","
,  
(39.008830667, -75.577741168)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","FL","Florida","Census","Census - Population","United States Census Bureau","Count","20901636","Total","Total","
,  
(28.932040377, -81.928960539)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","FL","Florida","Census","Census - Population","United States Census Bureau","Count","16719174","Total","18+","
,  
(28.932040377, -81.928960539)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","FL","Florida","Census","Census - Population","United States Census Bureau","Count","4182462","Total","<18","
,  
(28.932040377, -81.928960539)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","FL","Florida","Census","Census - Population","United States Census Bureau","Count","10220813","Male","Total","
,  
(28.932040377, -81.928960539)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","FL","Florida","Census","Census - Population","United States Census Bureau","Count","8084189","Male","18+","
,  
(28.932040377, -81.928960539)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","FL","Florida","Census","Census - Population","United States Census Bureau","Count","2136624","Male","<18","
,  
(28.932040377, -81.928960539)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","FL","Florida","Census","Census - Population","United States Census Bureau","Count","10680823","Female","Total","
,  
(28.932040377, -81.928960539)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","FL","Florida","Census","Census - Population","United States Census Bureau","Count","8634985","Female","18+","
,  
(28.932040377, -81.928960539)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","FL","Florida","Census","Census - Population","United States Census Bureau","Count","2045838","Female","<18","
,  
(28.932040377, -81.928960539)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","GA","Georgia","Census","Census - Population","United States Census Bureau","Count","10403847","Total","Total","
,  
(32.839681093, -83.627580346)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","GA","Georgia","Census","Census - Population","United States Census Bureau","Count","7898607","Total","18+","
,  
(32.839681093, -83.627580346)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","GA","Georgia","Census","Census - Population","United States Census Bureau","Count","2505240","Total","<18","
,  
(32.839681093, -83.627580346)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","GA","Georgia","Census","Census - Population","United States Census Bureau","Count","5062096","Male","Total","
,  
(32.839681093, -83.627580346)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","GA","Georgia","Census","Census - Population","United States Census Bureau","Count","3785430","Male","18+","
,  
(32.839681093, -83.627580346)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","GA","Georgia","Census","Census - Population","United States Census Bureau","Count","1276666","Male","<18","
,  
(32.839681093, -83.627580346)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","GA","Georgia","Census","Census - Population","United States Census Bureau","Count","5341751","Female","Total","
,  
(32.839681093, -83.627580346)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","GA","Georgia","Census","Census - Population","United States Census Bureau","Count","4113177","Female","18+","
,  
(32.839681093, -83.627580346)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","GA","Georgia","Census","Census - Population","United States Census Bureau","Count","1228574","Female","<18","
,  
(32.839681093, -83.627580346)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","HI","Hawaii","Census","Census - Population","United States Census Bureau","Count","1422094","Total","Total","
,  
(21.304850435, -157.857749403)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","HI","Hawaii","Census","Census - Population","United States Census Bureau","Count","1117456","Total","18+","
,  
(21.304850435, -157.857749403)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","HI","Hawaii","Census","Census - Population","United States Census Bureau","Count","304638","Total","<18","
,  
(21.304850435, -157.857749403)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","HI","Hawaii","Census","Census - Population","United States Census Bureau","Count","713260","Male","Total","
,  
(21.304850435, -157.857749403)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","HI","Hawaii","Census","Census - Population","United States Census Bureau","Count","556695","Male","18+","
,  
(21.304850435, -157.857749403)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","HI","Hawaii","Census","Census - Population","United States Census Bureau","Count","156565","Male","<18","
,  
(21.304850435, -157.857749403)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","HI","Hawaii","Census","Census - Population","United States Census Bureau","Count","708834","Female","Total","
,  
(21.304850435, -157.857749403)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","HI","Hawaii","Census","Census - Population","United States Census Bureau","Count","560761","Female","18+","
,  
(21.304850435, -157.857749403)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","HI","Hawaii","Census","Census - Population","United States Census Bureau","Count","148073","Female","<18","
,  
(21.304850435, -157.857749403)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","ID","Idaho","Census","Census - Population","United States Census Bureau","Count","1717750","Total","Total","
,  
(43.682630005, -114.363730042)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","ID","Idaho","Census","Census - Population","United States Census Bureau","Count","1276603","Total","18+","
,  
(43.682630005, -114.363730042)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","ID","Idaho","Census","Census - Population","United States Census Bureau","Count","441147","Total","<18","
,  
(43.682630005, -114.363730042)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","ID","Idaho","Census","Census - Population","United States Census Bureau","Count","861025","Male","Total","
,  
(43.682630005, -114.363730042)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","ID","Idaho","Census","Census - Population","United States Census Bureau","Count","635333","Male","18+","
,  
(43.682630005, -114.363730042)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","ID","Idaho","Census","Census - Population","United States Census Bureau","Count","225692","Male","<18","
,  
(43.682630005, -114.363730042)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","ID","Idaho","Census","Census - Population","United States Census Bureau","Count","856725","Female","Total","
,  
(43.682630005, -114.363730042)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","ID","Idaho","Census","Census - Population","United States Census Bureau","Count","641270","Female","18+","
,  
(43.682630005, -114.363730042)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","ID","Idaho","Census","Census - Population","United States Census Bureau","Count","215455","Female","<18","
,  
(43.682630005, -114.363730042)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","IL","Illinois","Census","Census - Population","United States Census Bureau","Count","12770631","Total","Total","
,  
(40.485010283, -88.997710178)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
