"crash_number","date_time","day_of_week","object_1","object_2","street_number","steet_name","cross_street","location","latitude","longitude","coordinates"
"23929","2010-03-17T08:00:00.000","Wednesday","Auto","Auto","307","Cardinal Medeiros Ave",,"307 Cardinal Medeiros Ave Cambridge, MA","42.369253","-71.090200999999993",
"23923","2010-03-17T19:25:00.000","Wednesday","Auto","Fixed Object",,"MOUNT AUBURN ST","Willard St"," MOUNT AUBURN ST & Willard St Cambridge, MA","42.374569000000001","-71.128428",
"23931","2010-03-18T09:14:00.000","Thursday","Auto","Parked Vehicle","301","Binney St",,"301 Binney St Cambridge, MA","42.366584000000003","-71.087968000000004",
"23930","2010-03-18T09:14:00.000","Thursday","Auto","Auto",,"Hampshire St","Tremont St"," Hampshire St & Tremont St Cambridge, MA","42.371501000000002","-71.098121000000006",
"23925","2010-03-18T15:30:00.000","Thursday","Auto","Auto","49","ROSELAND ST",,"49 ROSELAND ST Cambridge, MA","42.386809999999997","-71.117130000000003",
"23942","2010-03-18T16:50:00.000","Thursday","Auto","Bicycle",,"Cedar St","Massachusetts Ave"," Cedar St & Massachusetts Ave Cambridge, MA","42.397973","-71.130897000000004",
"23932","2010-03-18T17:15:00.000","Thursday","Auto","Auto","651","MOUNT AUBURN ST",,"651 MOUNT AUBURN ST Cambridge, MA","42.375222999999998","-71.147758999999994",
"23933","2010-03-19T08:29:00.000","Tuesday","Auto","Parked Vehicle","7","Athens St",,"7 Athens St Cambridge, MA","42.370609999999999","-71.115444999999994",
"23934","2010-03-19T08:49:00.000","Friday","Auto","Pedestrian",,"JFK St","Brattle St"," JFK St & Brattle St Cambridge, MA","42.372774","-71.120658000000006",
"23935","2010-03-19T18:40:00.000","Friday","Auto","Auto",,"Concord Ave","Alewife Brook Pky"," Concord Ave & Alewife Brook Pky Cambridge, MA","42.388463000000002","-71.143449000000004",
"23936","2010-03-19T20:00:00.000","Friday","Auto","Parked Vehicle","10","Warren St",,"10 Warren St Cambridge, MA","42.372450999999998","-71.088095999999993",
"23943","2010-03-20T12:59:00.000","Saturday","Auto","Auto","304","Walden St",,"304 Walden St Cambridge, MA","42.385280999999999","-71.132300000000001",
"23937","2010-03-20T14:45:00.000","Saturday","Auto","Auto",,"Cambridge St","Columbia St"," Cambridge St & Columbia St Cambridge, MA","42.372911999999999","-71.094511999999995",
"23944","2010-03-20T15:10:00.000","Saturday","Auto","Auto","221","MOUNT AUBURN ST",,"221 MOUNT AUBURN ST Cambridge, MA","42.374868999999997","-71.129949999999994",
"23938","2010-03-20T15:45:00.000","Saturday","Auto","Parked Vehicle",,"Bishop Allen Dr","Columbia St"," Bishop Allen Dr & Columbia St Cambridge, MA","42.364153999999999","-71.099474000000001",
"23945","2010-03-20T15:53:00.000","Saturday","Auto","Bicycle","1820","Massachusetts Ave","ROSELAND ST","1820 Massachusetts Ave Cambridge, MA","42.368924999999997","-71.110257000000004",
"23939","2010-03-20T20:19:00.000","Saturday","Auto","Auto","312","Evereteze Way",,"312 Evereteze Way Cambridge, MA","42.372917999999999","-71.092329000000007",
"23955","2010-03-21T09:11:00.000","Sunday","Auto","Pedestrian","1692","Massachusetts Ave",,"1692 Massachusetts Ave Cambridge, MA","42.382829000000001","-71.119856999999996",
"23940","2010-03-21T14:39:00.000","Sunday","Auto","Auto","340","River St",,"340 River St Cambridge, MA","42.361142000000001","-71.114151000000007",
"23948","2010-03-21T20:29:00.000","Sunday","Auto","Auto",,"SCIARAPPA ST","Thorndike St"," SCIARAPPA ST & Thorndike St Cambridge, MA","42.369850999999997","-71.081812999999997",
"23946","2010-03-22T13:40:00.000","Monday","Auto","Truck",,"Inman St","Doyle Way"," Inman St & Doyle Way Cambridge, MA","42.367089999999997","-71.105108000000001",
"23947","2010-03-22T17:44:00.000","Monday","Auto","Auto","334","Broadway",,"334 Broadway Cambridge, MA","42.369717000000001","-71.102373999999998",
"24038","2010-03-22T19:30:00.000","Monday","Truck","Parked Vehicle","161","HANCOCK ST",,"161 HANCOCK ST Cambridge, MA","42.370587","-71.106630999999993",
"24039","2010-03-23T08:15:00.000","Tuesday","Auto","Auto",,,,"  &  Cambridge, MA",,,
"23949","2010-03-23T08:46:00.000","Tuesday","Auto","Auto",,"GARDEN ST","MASON ST"," GARDEN ST & MASON ST Cambridge, MA","42.376564000000002","-71.122185000000002",
"23957","2010-03-23T12:14:00.000","Tuesday","Truck","Parked Vehicle",,"JFK St","HARVARD ST"," JFK St & HARVARD ST Cambridge, MA","42.373542999999998","-71.119219000000001",
"23950","2010-03-23T14:19:00.000","Wednesday","Auto","Auto",,"Binney St","FIRST ST"," Binney St & FIRST ST Cambridge, MA","42.365141999999999","-71.078205999999994",
"23952","2010-03-23T17:10:00.000","Wednesday","Auto","Auto","315","ELM ST","Webster Ave","315 ELM ST Cambridge, MA","42.373806000000002","-71.095076000000006",
"23951","2010-03-23T18:30:00.000","Wednesday","Auto","Auto",,"FRESH POND PKY","Brattle St"," FRESH POND PKY & Brattle St Cambridge, MA","42.376168","-71.140777999999997",
"23953","2010-03-24T00:04:00.000","Wednesday","Auto","Parked Vehicle","23","Sidney St",,"23 Sidney St Cambridge, MA","42.362220999999998","-71.100582000000003",
"24818","2010-03-24T10:30:00.000","Friday","Auto","Auto",,"PROSPECT ST","Broadway"," PROSPECT ST & Broadway Cambridge, MA","42.369317000000002","-71.101021000000003",
"23958","2010-03-24T15:14:00.000","Wednesday","Auto","Parked Vehicle","27","HOLWORTHY ST","SPRUCE AVE","27 HOLWORTHY ST Cambridge, MA","42.375511000000003","-71.149908999999994",
"23954","2010-03-24T19:18:00.000","Wednesday","Auto","Auto","149","Alewife Brook Pky",,"149 Alewife Brook Pky Cambridge, MA","42.393956000000003","-71.140613000000002",
"23959","2010-03-25T08:45:00.000","Thursday","Truck","Bicycle",,"ELIOT ST","JFK St"," ELIOT ST & JFK St Cambridge, MA","42.371416000000004","-71.121105",
"23960","2010-03-25T11:45:00.000","Thursday","Auto","Parked Vehicle",,"FRESH POND PKY",," FRESH POND PKY &  Cambridge, MA",,,
"23961","2010-03-25T12:30:00.000","Thursday","Auto","Parked Vehicle","1691","Cambridge St",,"1691 Cambridge St Cambridge, MA","42.375214999999997","-71.111495000000005",
"23962","2010-03-25T15:30:00.000","Thursday","Bicycle","Auto",,"GARDEN ST","Appian Way"," GARDEN ST & Appian Way Cambridge, MA","42.375973999999999","-71.120982999999995",
"23963","2010-03-25T16:21:00.000","Thursday","Auto","Parked Vehicle","130","Bishop Allen Dr",,"130 Bishop Allen Dr Cambridge, MA","42.366495999999998","-71.103578999999996",
"23964","2010-03-25T16:30:00.000","Thursday","Auto","Auto","8","Inman St",,"8 Inman St Cambridge, MA","42.366911999999999","-71.105125000000001",
"23965","2010-03-25T17:35:00.000","Thursday","Pedestrian","Bicycle","28","Dewolfe St",,"28 Dewolfe St Cambridge, MA","42.369371000000001","-71.116741000000005",
"23966","2010-03-25T18:20:00.000","Thursday","Auto","Bicycle","58","Willow St",,"58 Willow St Cambridge, MA","42.371301000000003","-71.092813000000007",
"23956","2010-03-26T00:00:00.000","Monday","Auto","Parked Vehicle",,"HUDSON ST","Wright St"," HUDSON ST & Wright St Cambridge, MA","42.381991999999997","-71.121037000000001",
"23967","2010-03-26T09:00:00.000","Friday","MBTA Bus","Auto","799","Concord Ave",,"799 Concord Ave Cambridge, MA","42.391447999999997","-71.155467000000002",
"23968","2010-03-26T09:17:00.000","Friday","Auto","Bicycle",,"Vassar St","MAIN ST"," Vassar St & MAIN ST Cambridge, MA","42.362709000000002","-71.089933000000002",
"23970","2010-03-26T14:51:00.000","Friday","Auto","Auto",,"MANASSAS AVE",," MANASSAS AVE &  Cambridge, MA",,,
"23969","2010-03-26T15:49:00.000","Friday","Auto","Parked Vehicle","121","Washington Ave",,"121 Washington Ave Cambridge, MA","42.364365999999997","-71.094130000000007",
"23971","2010-03-26T17:19:00.000","Friday","Bus (Other)","Pedestrian",,"Cambridge St","Cardinal Medeiros Ave"," Cambridge St & Cardinal Medeiros Ave Cambridge, MA","42.372123000000002","-71.088455999999994",
"23972","2010-03-26T17:25:00.000","Friday","Auto","Taxi","139","Hampshire St","Norfolk St","139 Hampshire St Cambridge, MA","42.37086","-71.097134999999994",
"23975","2010-03-27T08:55:00.000","Saturday","Auto","Parked Vehicle","27","Wendell St",,"27 Wendell St Cambridge, MA","42.381926","-71.117427000000006",
"23973","2010-03-27T20:00:00.000","Saturday","Auto","Parked Vehicle","182","Windsor St",,"182 Windsor St Cambridge, MA","42.365904","-71.095950000000002",
"23974","2010-03-27T20:29:00.000","Saturday","Auto","Fixed Object",,"Broadway","Galileo Galilei Way"," Broadway & Galileo Galilei Way Cambridge, MA","42.364812000000001","-71.089386000000005",
"23976","2010-03-28T00:00:00.000","Sunday","Auto","Parked Vehicle","16","Tremont St",,"16 Tremont St Cambridge, MA","42.369739000000003","-71.099142999999998",
"23987","2010-03-28T15:59:00.000","Sunday","Auto","Parked Vehicle",,"Windsor St","Cambridge St"," Windsor St & Cambridge St Cambridge, MA","42.372750000000003","-71.093288000000001",
"23977","2010-03-28T22:50:00.000","Sunday","Auto","Pedestrian",,"DAVENPORT ST","Massachusetts Ave"," DAVENPORT ST & Massachusetts Ave Cambridge, MA","42.389418999999997","-71.120031999999995",
"23978","2010-03-29T12:10:00.000","Monday","Auto","Auto",,"Clarendon Ave","Massachusetts Ave"," Clarendon Ave & Massachusetts Ave Cambridge, MA","42.399365000000003","-71.132712999999995",
"23979","2010-03-29T13:54:00.000","Monday","Auto","Auto","699","MOUNT AUBURN ST",,"699 MOUNT AUBURN ST Cambridge, MA","42.375056999999998","-71.148745000000005",
"23980","2010-03-29T14:10:00.000","Monday","Auto","Bicycle",,"River St","Blackstone St"," River St & Blackstone St Cambridge, MA","42.362009","-71.114306999999997",
"23981","2010-03-29T15:10:00.000","Monday","Auto","Auto",,"FULKERSON ST","Binney St"," FULKERSON ST & Binney St Cambridge, MA","42.366591999999997","-71.088200000000001",
"23982","2010-03-30T00:36:00.000","Tuesday","Auto","Auto",,"Third St","Monsignor OBrien Hwy"," Third St & Monsignor OBrien Hwy Cambridge, MA","42.372425","-71.079453999999998",
"23983","2010-03-30T06:34:00.000","Tuesday","Auto","Pedestrian","428","Massachusetts Ave",,"428 Massachusetts Ave Cambridge, MA","42.363433999999998","-71.100725999999995",
"23984","2010-03-30T10:15:00.000","Tuesday","Auto","Auto",,"MOUNT AUBURN ST","Brattle St"," MOUNT AUBURN ST & Brattle St Cambridge, MA","42.375281999999999","-71.145695000000003",
"23985","2010-03-30T12:30:00.000","Tuesday","Auto","Parked Vehicle",,"SOMERVILLE AVE","White St"," SOMERVILLE AVE & White St Cambridge, MA","42.388565999999997","-71.119039999999998",
"23988","2010-03-30T15:30:00.000","Tuesday","Auto","Auto",,"MAIN ST","Vassar St"," MAIN ST & Vassar St Cambridge, MA","42.362709000000002","-71.089933000000002",
"23986","2010-03-30T18:59:00.000","Tuesday","Auto","Auto",,"MOUNT AUBURN ST","Sparks St"," MOUNT AUBURN ST & Sparks St Cambridge, MA","42.374699999999997","-71.130587000000006",
"24079","2010-03-30T20:00:00.000","Tuesday","Auto","Pedestrian",,"Columbia St","Hampshire St"," Columbia St & Hampshire St Cambridge, MA","42.369917000000001","-71.096192000000002",
"23990","2010-03-31T14:29:00.000","Wednesday","Auto","Pedestrian",,"Rindge Ave","SCHOOL ST"," Rindge Ave & SCHOOL ST Cambridge, MA",,,
"23989","2010-03-31T18:45:00.000","Wednesday","Auto","Pedestrian","19","White St",,"19 White St Cambridge, MA","42.389522999999997","-71.119006999999996",
"23993","2010-04-01T08:29:00.000","Thursday","Auto","Parked Vehicle","170","GARDEN ST",,"170 GARDEN ST Cambridge, MA","42.385669","-71.132682000000003",
"23991","2010-04-01T17:19:00.000","Thursday","Auto","Auto",,"Cambridge St","Berkshire St"," Cambridge St & Berkshire St Cambridge, MA","42.372292000000002","-71.089748999999998",
"23992","2010-04-01T18:30:00.000","Thursday","Auto","Bicycle","1293","Cambridge St",,"1293 Cambridge St Cambridge, MA","42.373589000000003","-71.098999000000006",
"23994","2010-04-01T19:03:00.000","Thursday","Auto","Auto","372","Windsor St",,"372 Windsor St Cambridge, MA","42.370176000000001","-71.094126000000003",
"23996","2010-04-02T09:59:00.000","Friday","Auto","Pedestrian","620","Massachusetts Ave","ESSEX ST","620 Massachusetts Ave Cambridge, MA","42.365023999999998","-71.103402000000003",
"23997","2010-04-02T12:59:00.000","Friday","Auto","Bicycle",,"Brattle St","PALMER ST"," Brattle St & PALMER ST Cambridge, MA","42.373370999999999","-71.119912999999997",
"24000","2010-04-02T13:34:00.000","Friday","Auto","Parked Vehicle","445","Massachusetts Ave",,"445 Massachusetts Ave Cambridge, MA","42.363802","-71.100716000000006",
"23995","2010-04-02T18:27:00.000","Friday","Auto","Auto",,"Massachusetts Ave","Beech St"," Massachusetts Ave & Beech St Cambridge, MA","42.390293999999997","-71.120996000000005",
"23998","2010-04-03T09:45:00.000","Saturday","Auto","Auto",,"Portland St","Washington Ave"," Portland St & Washington Ave Cambridge, MA","42.363883999999999","-71.093157000000005",
"24001","2010-04-03T10:12:00.000","Saturday","Auto","Pedestrian",,"MAGAZINE ST","Putnam Ave"," MAGAZINE ST & Putnam Ave Cambridge, MA","42.359115000000003","-71.111084000000005",
"23999","2010-04-03T15:30:00.000","Saturday","Truck","Parked Vehicle","115","PLEASANT ST",,"115 PLEASANT ST Cambridge, MA","42.361308999999999","-71.111766000000003",
"24002","2010-04-03T16:15:00.000","Saturday","Auto","Bicycle",,"Massachusetts Ave","Vassar St"," Massachusetts Ave & Vassar St Cambridge, MA","42.360154000000001","-71.094881999999998",
"24003","2010-04-04T00:00:00.000","Sunday","Auto","Parked Vehicle",,"MALCOLM RD","LAKEVIEW AVE"," MALCOLM RD & LAKEVIEW AVE Cambridge, MA","42.381551000000002","-71.140236999999999",
"24009","2010-04-04T06:59:00.000","Sunday","Auto","Auto",,"LINE ST",," LINE ST &  Cambridge, MA",,,
"24023","2010-04-04T11:00:00.000","Sunday","Auto","Parked Vehicle","20","Trowbridge St",,"20 Trowbridge St Cambridge, MA","42.371046","-71.112119000000007",
"24005","2010-04-05T00:20:00.000","Monday","Auto","Auto",,"Broadway","Galileo Galilei Way"," Broadway & Galileo Galilei Way Cambridge, MA","42.364812000000001","-71.089386000000005",
"24004","2010-04-05T02:29:00.000","Monday","Auto","Auto","374","PROSPECT ST",,"374 PROSPECT ST Cambridge, MA","42.374250000000004","-71.097390000000004",
"24006","2010-04-05T09:14:00.000","Monday","Auto","Auto",,"Walden St","SHERMAN ST"," Walden St & SHERMAN ST Cambridge, MA","42.386164999999998","-71.130977000000001",
"24007","2010-04-05T12:00:00.000","Monday","Auto","Auto",,"Portland St","MAIN ST"," Portland St & MAIN ST Cambridge, MA","42.362974000000001","-71.093633999999994",
"24008","2010-04-05T14:01:00.000","Monday","Auto","Auto",,"HIGHLAND AVE","MARIE AVE"," HIGHLAND AVE & MARIE AVE Cambridge, MA","42.373874999999998","-71.105023000000003",
"24010","2010-04-05T22:50:00.000","Monday","Bicycle","Miscellaneous",,"KIRKLAND ST",," KIRKLAND ST &  Cambridge, MA",,,
"24054","2010-04-06T00:00:00.000","Tuesday","Auto","Parked Vehicle","94","Brattle St",,"94 Brattle St Cambridge, MA","42.375996000000001","-71.125389999999996",
"24011","2010-04-06T11:15:00.000","Tuesday","Auto","Parked Vehicle",,"Massachusetts Ave","Wendell St"," Massachusetts Ave & Wendell St Cambridge, MA","42.381717999999999","-71.119737999999998",
"24012","2010-04-06T18:40:00.000","Tuesday","Bicycle","Auto",,"Vassar St","Massachusetts Ave"," Vassar St & Massachusetts Ave Cambridge, MA","42.360154000000001","-71.094881999999998",
"24013","2010-04-06T19:50:00.000","Tuesday","Auto","Pedestrian","247","PROSPECT ST",,"247 PROSPECT ST Cambridge, MA","42.371492000000003","-71.099917000000005",
"24014","2010-04-07T05:32:00.000","Wednesday","Auto","Auto",,"PLEASANT ST",," PLEASANT ST &  Cambridge, MA",,,
"24016","2010-04-07T09:10:00.000","Wednesday","Auto","Parked Vehicle","575","MOUNT AUBURN ST",,"575 MOUNT AUBURN ST Cambridge, MA","42.375576000000002","-71.144447999999997",
"24017","2010-04-07T15:59:00.000","Wednesday","Auto","Parked Vehicle","149","Alewife Brook Pky",,"149 Alewife Brook Pky Cambridge, MA","42.393956000000003","-71.140613000000002",
"24015","2010-04-07T17:17:00.000","Wednesday","Auto","Bicycle",,"Cambridge St","PROSPECT ST"," Cambridge St & PROSPECT ST Cambridge, MA","42.373379999999997","-71.098140000000001",
"24018","2010-04-07T23:39:00.000","Wednesday","Auto","Parked Vehicle",,"Walden St","Vincent St"," Walden St & Vincent St Cambridge, MA","42.387875999999999","-71.126001000000002",
"24040","2010-04-08T11:29:00.000","Thursday","Auto","Auto",,"Fairmont Ave","PLEASANT ST"," Fairmont Ave & PLEASANT ST Cambridge, MA","42.361733000000001","-71.110910000000004",
"24019","2010-04-08T13:34:00.000","Thursday","Auto","Bicycle",,"Hampshire St","PROSPECT ST"," Hampshire St & PROSPECT ST Cambridge, MA","42.372202000000001","-71.098974999999996",
"24020","2010-04-08T15:00:00.000","Thursday","Auto","Auto","340","River St",,"340 River St Cambridge, MA","42.361142000000001","-71.114151000000007",
"24021","2010-04-08T15:40:00.000","Thursday","Auto","Parked Vehicle","200","Broadway",,"200 Broadway Cambridge, MA","42.365991000000001","-71.092848000000004",
"24022","2010-04-08T17:25:00.000","Thursday","Auto","Bicycle","576","Massachusetts Ave",,"576 Massachusetts Ave Cambridge, MA","42.364778999999999","-71.102991000000003",
"24024","2010-04-09T02:29:00.000","Friday","Auto","Auto",,"Sidney St","ERIE ST"," Sidney St & ERIE ST Cambridge, MA","42.358376999999997","-71.104875000000007",
"24025","2010-04-09T07:47:00.000","Friday","Auto","Auto",,"Broadway","QUINCY ST"," Broadway & QUINCY ST Cambridge, MA","42.374831999999998","-71.114476999999994",
"24026","2010-04-09T15:50:00.000","Friday","Auto","Pedestrian",,"Church St",," Church St &  Cambridge, MA",,,
"24041","2010-04-09T18:45:00.000","Friday","Auto","Bicycle","280","HARVARD ST",,"280 HARVARD ST Cambridge, MA","42.369027000000003","-71.104207000000002",
"24027","2010-04-10T03:00:00.000","Saturday","Auto","Fixed Object",,"Bennett St","ELIOT ST"," Bennett St & ELIOT ST Cambridge, MA","42.372320999999999","-71.121864000000002",
"24028","2010-04-10T09:00:00.000","Saturday","Auto","Parked Vehicle",,"Bowdoin St","MARTIN ST"," Bowdoin St & MARTIN ST Cambridge, MA","42.383062000000002","-71.120964000000001",
"24029","2010-04-10T09:39:00.000","Saturday","Auto","Fixed Object",,,,"  &  Cambridge, MA",,,
"24030","2010-04-10T10:54:00.000","Saturday","Auto","Truck",,"Binney St","FIRST ST"," Binney St & FIRST ST Cambridge, MA","42.365141999999999","-71.078205999999994",
"24031","2010-04-10T16:50:00.000","Saturday","Auto","Pedestrian",,"FRESH POND PKY",," FRESH POND PKY &  Cambridge, MA",,,
"24032","2010-04-10T23:29:00.000","Saturday","Auto","Parked Vehicle",,"GRANITE ST","ROCKINGHAM ST"," GRANITE ST & ROCKINGHAM ST Cambridge, MA","42.355590999999997","-71.111312999999996",
"24033","2010-04-11T15:04:00.000","Sunday","Auto","Fixed Object","366","Rindge Ave",,"366 Rindge Ave Cambridge, MA","42.393844999999999","-71.138661999999997",
"24035","2010-04-11T15:59:00.000","Sunday","Auto","Parked Vehicle","55","Alpine St",,"55 Alpine St Cambridge, MA","42.384908000000003","-71.137696000000005",
"24034","2010-04-11T18:18:00.000","Sunday","Auto","Pedestrian",,"Massachusetts Ave","PEARL ST"," Massachusetts Ave & PEARL ST Cambridge, MA","42.364710000000002","-71.102566999999993",
"24036","2010-04-12T08:00:00.000","Monday","Auto","Auto","799","Concord Ave",,"799 Concord Ave Cambridge, MA","42.391447999999997","-71.155467000000002",
"24037","2010-04-12T09:00:00.000","Monday","Auto","Auto",,"Concord Ave","SMITH PL"," Concord Ave & SMITH PL Cambridge, MA","42.390112999999999","-71.150661999999997",
"24042","2010-04-12T09:45:00.000","Monday","Auto","Auto","4","NEWTON ST",,"4 NEWTON ST Cambridge, MA","42.358443000000001","-71.110343",
"24043","2010-04-12T15:24:00.000","Monday","Auto","Parked Vehicle","156","Rindge Ave","MIDDLESEX ST","156 Rindge Ave Cambridge, MA","42.393306000000003","-71.130917999999994",
"24044","2010-04-12T21:30:00.000","Monday","Auto","Auto","28","River St","Franklin St","28 River St Cambridge, MA","42.364713999999999","-71.105919",
"24045","2010-04-13T09:30:00.000","Tuesday","Auto","Auto",,"Columbia St","Hampshire St"," Columbia St & Hampshire St Cambridge, MA","42.369917000000001","-71.096192000000002",
"24046","2010-04-13T10:53:00.000","Tuesday","Auto","Parked Vehicle","6","FLORENCE ST",,"6 FLORENCE ST Cambridge, MA","42.358074999999999","-71.113083000000003",
"24047","2010-04-13T11:39:00.000","Tuesday","Auto","Bicycle","306","Broadway",,"306 Broadway Cambridge, MA","42.368310000000001","-71.098723000000007",
"24053","2010-04-13T18:59:00.000","Tuesday","Auto","Auto",,"Massachusetts Ave","Norfolk St"," Massachusetts Ave & Norfolk St Cambridge, MA","42.364424","-71.102082999999993",
"24059","2010-04-14T01:34:00.000","Wednesday","Taxi","Auto",,"PROSPECT ST","HARVARD ST"," PROSPECT ST & HARVARD ST Cambridge, MA","42.368301000000002","-71.101742999999999",
"24052","2010-04-14T12:00:00.000","Wednesday","Auto","Bicycle","50","Hampshire St",,"50 Hampshire St Cambridge, MA","42.366878","-71.092828999999995",
"24055","2010-04-14T12:55:00.000","Wednesday","Auto","Pedestrian","16","GARDEN ST",,"16 GARDEN ST Cambridge, MA","42.377301000000003","-71.123220000000003",
"24048","2010-04-14T12:56:00.000","Wednesday","Auto","Miscellaneous","47","Thorndike St",,"47 Thorndike St Cambridge, MA","42.369897000000002","-71.079541000000006",
"24051","2010-04-14T14:25:00.000","Wednesday","Auto","Auto",,"JFK St","Winthrop St"," JFK St & Winthrop St Cambridge, MA","42.372154000000002","-71.120489000000006",
"24078","2010-04-14T17:04:00.000","Wednesday","Auto","Auto","84","Massachusetts Ave",,"84 Massachusetts Ave Cambridge, MA","42.358874999999998","-71.094617",
"24049","2010-04-14T18:00:00.000","Wednesday","Auto","Auto",,"Windsor St","Broadway"," Windsor St & Broadway Cambridge, MA","42.367106999999997","-71.095416",
"24050","2010-04-14T18:29:00.000","Wednesday","Auto","Auto",,"Broadway","Hampshire St"," Broadway & Hampshire St Cambridge, MA","42.365434999999998","-71.091111999999995",
"24060","2010-04-14T18:59:00.000","Wednesday","Auto","Auto",,"Concord Ave","Appleton St"," Concord Ave & Appleton St Cambridge, MA","42.383349000000003","-71.133027999999996",
"24126","2010-04-15T13:22:00.000","Thursday","Truck","Fixed Object","19","Third St",,"19 Third St Cambridge, MA","42.371986","-71.079718",
"24056","2010-04-15T14:29:00.000","Thursday","Auto","Auto",,"GARDEN ST","HURON AVE"," GARDEN ST & HURON AVE Cambridge, MA","42.383868","-71.129311999999999",
"24057","2010-04-15T16:40:00.000","Thursday","Auto","Auto",,"Broadway","Galileo Galilei Way"," Broadway & Galileo Galilei Way Cambridge, MA","42.364812000000001","-71.089386000000005",
"24058","2010-04-15T18:10:00.000","Thursday","Auto","Bicycle",,"GARDEN ST","HURON AVE"," GARDEN ST & HURON AVE Cambridge, MA","42.383868","-71.129311999999999",
"24061","2010-04-16T09:14:00.000","Friday","Auto","Auto",,"Broadway","FELTON ST"," Broadway & FELTON ST Cambridge, MA","42.373967","-71.112780000000001",
"24344","2010-04-16T10:38:00.000",,"Auto","Auto",,,,"  &  Cambridge, MA",,,
"24063","2010-04-16T16:57:00.000","Friday","Auto","Auto",,"PROSPECT ST","HARVARD ST"," PROSPECT ST & HARVARD ST Cambridge, MA","42.368301000000002","-71.101742999999999",
"24127","2010-04-16T17:26:00.000","Friday","Auto","Auto",,"Massachusetts Ave","Columbus Ave"," Massachusetts Ave & Columbus Ave Cambridge, MA","42.400697000000001","-71.135489000000007",
"24064","2010-04-16T23:26:00.000","Friday","Auto","Auto",,"Massachusetts Ave","Norfolk St"," Massachusetts Ave & Norfolk St Cambridge, MA","42.364424","-71.102082999999993",
"24062","2010-04-16T23:29:00.000","Friday","Auto","Fixed Object","114","Columbia St",,"114 Columbia St Cambridge, MA","42.366118","-71.098230000000001",
"24066","2010-04-17T09:27:00.000",,,,,,,"  &  Cambridge, MA",,,
"24067","2010-04-17T09:27:00.000","Saturday","Auto","Auto",,"ROSELAND ST","FROST ST"," ROSELAND ST & FROST ST Cambridge, MA","42.386721000000001","-71.117395999999999",
"24065","2010-04-17T13:05:00.000","Saturday","Auto","Auto",,"Belmont St","Cushing St"," Belmont St & Cushing St Cambridge, MA","42.374862999999998","-71.151313000000002",
"24069","2010-04-17T17:19:00.000","Saturday","Auto","Auto","365","Concord Ave",,"365 Concord Ave Cambridge, MA","42.385168","-71.136780999999999",
"24071","2010-04-18T00:59:00.000","Sunday","Auto","Auto",,"Hampshire St","Union St"," Hampshire St & Union St Cambridge, MA","42.369363999999997","-71.095517999999998",
"24100","2010-04-18T17:15:00.000","Sunday","Bus (Other)","Parked Vehicle",,"Belmont St","MOUNT AUBURN ST"," Belmont St & MOUNT AUBURN ST Cambridge, MA","42.374597999999999","-71.149917000000002",
"24114","2010-04-18T21:45:00.000","Sunday","Auto","Auto","5","Third St",,"5 Third St Cambridge, MA","42.372261999999999","-71.079742999999993",
"24072","2010-04-19T00:00:00.000","Monday","Auto","Parked Vehicle","80","HAMMOND ST",,"80 HAMMOND ST Cambridge, MA","42.381230000000002","-71.113341000000005",
"24073","2010-04-19T00:04:00.000","Monday","Auto","Fixed Object","259","Upland Rd","NEWELL ST","259 Upland Rd Cambridge, MA","42.385567999999999","-71.128566000000006",
"24076","2010-04-19T11:35:00.000","Monday","Auto","Fixed Object","820","MEMORIAL DR",,"820 MEMORIAL DR Cambridge, MA","42.361786000000002","-71.115690999999998",
"24075","2010-04-19T11:35:00.000","Monday","Auto","Fixed Object","820","MEMORIAL DR",,"820 MEMORIAL DR Cambridge, MA","42.361786000000002","-71.115690999999998",
"24080","2010-04-19T15:00:00.000","Monday","Auto","Parked Vehicle",,"Porter Sq",," Porter Sq &  Cambridge, MA",,,
"24074","2010-04-19T21:00:00.000","Monday","Auto","Auto",,"Cambridge St","Camelia Ave"," Cambridge St & Camelia Ave Cambridge, MA","42.374284000000003","-71.105138999999994",
"24115","2010-04-20T01:30:00.000","Tuesday","Auto","Parked Vehicle",,"MAIN ST","Portland St"," MAIN ST & Portland St Cambridge, MA","42.362974000000001","-71.093633999999994",
"24116","2010-04-20T11:49:00.000","Tuesday","Auto","Auto","35","White St",,"35 White St Cambridge, MA","42.388905999999999","-71.119191999999998",
"24081","2010-04-20T12:00:00.000","Tuesday","Auto","Parked Vehicle",,"Carlisle St","Tremont St"," Carlisle St & Tremont St Cambridge, MA","42.372239","-71.097660000000005",
"24083","2010-04-20T13:54:00.000","Tuesday","Auto","Parked Vehicle","259","MOUNT AUBURN ST","MAYNARD PL","259 MOUNT AUBURN ST Cambridge, MA","42.374899999999997","-71.132050000000007",
"24082","2010-04-20T17:00:00.000","Tuesday","Auto","Bicycle","336","Rindge Ave",,"336 Rindge Ave Cambridge, MA","42.393734000000002","-71.137420000000006",
"24106","2010-04-21T09:00:00.000","Wednesday","Auto","Parked Vehicle","83","Amory St",,"83 Amory St Cambridge, MA","42.371426","-71.100893999999997",
"24084","2010-04-21T09:14:00.000","Wednesday","Auto","Pedestrian",,"HAWTHORNE ST","MOUNT AUBURN ST"," HAWTHORNE ST & MOUNT AUBURN ST Cambridge, MA",,,
