"waterbody","station","lease","latitude","longitude","deployment_period","timestamp","sensor","depth","variable","value","units","mooring"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-26T15:00:00.000","HOBO-10034845","2","Temperature","7.217","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-26T16:00:00.000","HOBO-10034845","2","Temperature","7.217","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-26T17:00:00.000","HOBO-10034845","2","Temperature","7.242","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-26T18:00:00.000","HOBO-10034845","2","Temperature","7.192","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-26T19:00:00.000","HOBO-10034845","2","Temperature","7.142","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-26T20:00:00.000","HOBO-10034845","2","Temperature","7.116","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-26T21:00:00.000","HOBO-10034845","2","Temperature","7.091","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-26T22:00:00.000","HOBO-10034845","2","Temperature","7.066","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-26T23:00:00.000","HOBO-10034845","2","Temperature","6.99","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-27T00:00:00.000","HOBO-10034845","2","Temperature","6.99","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-27T01:00:00.000","HOBO-10034845","2","Temperature","7.041","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-27T02:00:00.000","HOBO-10034845","2","Temperature","7.041","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-27T03:00:00.000","HOBO-10034845","2","Temperature","7.041","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-27T04:00:00.000","HOBO-10034845","2","Temperature","7.015","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-27T05:00:00.000","HOBO-10034845","2","Temperature","6.99","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-27T06:00:00.000","HOBO-10034845","2","Temperature","6.99","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-27T07:00:00.000","HOBO-10034845","2","Temperature","6.99","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-27T08:00:00.000","HOBO-10034845","2","Temperature","6.99","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-27T09:00:00.000","HOBO-10034845","2","Temperature","6.99","degrees Celsius","float"
"Arichat Harbour","0667","667","45.4934062203816","-61.0194651783081","2015-Nov-26 to 2016-Sep-01","2015-11-27T10:00:00.000","HOBO-10034845","2","Temperature","6.99","degrees Celsius","float"
