"county","name","easting","northing","capture_date","species_common_name","capture_method_name","origin"
"Annapolis","ALMA","332331","4942630","1984-06-06T00:00:00.000","Brook Trout","100 ft gill net","Natural Occurrence"
"Annapolis","ALMA","332331","4942630","1984-06-06T00:00:00.000","White Perch","100 ft gill net","Natural Occurrence"
"Annapolis","ALMA","332331","4942630","1984-06-06T00:00:00.000","Yellow Perch","100 ft gill net","Natural Occurrence"
"Annapolis","ALMA","332331","4942630","1984-06-06T00:00:00.000","Brown Bullhead","100 ft gill net","Natural Occurrence"
"Annapolis","ALMA","332331","4942630","1984-06-06T00:00:00.000","American Eel","100 ft gill net","Natural Occurrence"
"Annapolis","ALMA","332331","4942630","1984-06-06T00:00:00.000","White Sucker","100 ft gill net","Natural Occurrence"
"Annapolis","ALMA","332331","4942630","1984-06-06T00:00:00.000","Golden Shiner","100 ft gill net","Natural Occurrence"
"Annapolis","BAILLE","303209","4941270","1975-07-26T00:00:00.000","Yellow Perch","100 ft gill net","Natural Occurrence"
"Annapolis","BAILLE","303209","4941270","1975-07-26T00:00:00.000","American Eel","visual observation","Natural Occurrence"
"Annapolis","BAILLE","303209","4941270","1975-07-26T00:00:00.000","White Sucker","100 ft gill net","Natural Occurrence"
"Annapolis","BAILLE","303209","4941270","1975-07-26T00:00:00.000","Golden Shiner","seine net","Natural Occurrence"
"Annapolis","BAILLE","303209","4941270","1975-07-26T00:00:00.000","Banded Killifish","seine net","Natural Occurrence"
"Annapolis","BEELERS","300294","4947390","1975-07-27T00:00:00.000","White Perch","unknown","Natural Occurrence"
"Annapolis","BEELERS","300294","4947390","1975-07-27T00:00:00.000","Brown Bullhead","unknown","Natural Occurrence"
"Annapolis","BEELERS","300294","4947390","1975-07-27T00:00:00.000","American Eel","unknown","Natural Occurrence"
"Annapolis","BEELERS","300294","4947390","1975-07-27T00:00:00.000","White Sucker","unknown","Natural Occurrence"
"Annapolis","BEELERS","300294","4947390","1975-07-27T00:00:00.000","Golden Shiner","unknown","Natural Occurrence"
"Annapolis","BEELERS","300294","4947390","1975-07-27T00:00:00.000","Banded Killifish","unknown","Natural Occurrence"
"Annapolis","BIG MOLLY UPSIM","337860","4947830","2000-01-01T00:00:00.000","Smallmouth Bass","unknown","Illegal Introduction"
"Annapolis","BIG MOLLY UPSIM","337860","4947830","1975-07-07T00:00:00.000","Yellow Perch","100 ft gill net","Natural Occurrence"
"Annapolis","BIG MOLLY UPSIM","337860","4947830","1975-07-07T00:00:00.000","Brown Bullhead","100 ft gill net","Natural Occurrence"
"Annapolis","BIG MOLLY UPSIM","337860","4947830","1975-07-07T00:00:00.000","American Eel","100 ft gill net","Natural Occurrence"
"Annapolis","BIG MOLLY UPSIM","337860","4947830","1975-07-07T00:00:00.000","White Sucker","100 ft gill net","Natural Occurrence"
"Annapolis","BOOT","310758","4938150","1975-07-22T00:00:00.000","Yellow Perch","100 ft gill net","Natural Occurrence"
"Annapolis","BOOT","310758","4938150","1975-07-22T00:00:00.000","Brown Bullhead","100 ft gill net","Natural Occurrence"
"Annapolis","BOOT","310758","4938150","1975-07-22T00:00:00.000","White Sucker","100 ft gill net","Natural Occurrence"
"Annapolis","BOOT","310758","4938150","1975-07-22T00:00:00.000","Creek Chub","seine net","Natural Occurrence"
"Annapolis","BOOT","310758","4938150","1975-07-22T00:00:00.000","Golden Shiner","100 ft gill net","Natural Occurrence"
"Annapolis","BOOT","310758","4938150","1975-07-22T00:00:00.000","Banded Killifish","seine net","Natural Occurrence"
"Annapolis","CADY","301512","4942940","1975-07-24T00:00:00.000","American Eel","100 ft gill net","Natural Occurrence"
"Annapolis","CADY","301512","4942940","1975-07-24T00:00:00.000","White Sucker","100 ft gill net","Natural Occurrence"
"Annapolis","CADY","301512","4942940","1975-07-24T00:00:00.000","Golden Shiner","seine net","Natural Occurrence"
"Annapolis","CADY","301512","4942940","1975-07-24T00:00:00.000","Banded Killifish","seine net","Natural Occurrence"
"Annapolis","CONNELL","337969","4954260","1975-06-12T00:00:00.000","Brook Trout","100 ft gill net","Natural Occurrence"
"Annapolis","CONNELL","337969","4954260","1975-06-12T00:00:00.000","White Perch","100 ft gill net","Natural Occurrence"
"Annapolis","CONNELL","337969","4954260","1975-06-12T00:00:00.000","Yellow Perch","100 ft gill net","Natural Occurrence"
"Annapolis","CONNELL","337969","4954260","1975-06-12T00:00:00.000","Brown Bullhead","100 ft gill net","Natural Occurrence"
"Annapolis","CONNELL","337969","4954260","1975-06-12T00:00:00.000","White Sucker","100 ft gill net","Natural Occurrence"
"Annapolis","CONNELL","337969","4954260","1975-06-12T00:00:00.000","Golden Shiner","100 ft gill net","Natural Occurrence"
"Annapolis","CONNELL","337969","4954260","1975-06-12T00:00:00.000","Banded Killifish","seine net","Natural Occurrence"
"Annapolis","CROSKILL","317300","4971630","1975-07-16T00:00:00.000","American Eel","100 ft gill net","Natural Occurrence"
"Annapolis","CROSKILL","317300","4971630","1975-07-16T00:00:00.000","Banded Killifish","100 ft gill net","Natural Occurrence"
"Annapolis","ELEVEN MILE","318171","4933370","1975-08-23T00:00:00.000","Yellow Perch","100 ft gill net","Natural Occurrence"
"Annapolis","ELEVEN MILE","318171","4933370","1975-08-23T00:00:00.000","Brown Bullhead","100 ft gill net","Natural Occurrence"
"Annapolis","ELEVEN MILE","318171","4933370","1975-08-23T00:00:00.000","Lake Whitefish","100 ft gill net","Natural Occurrence"
"Annapolis","ELEVEN MILE","318171","4933370","1975-08-23T00:00:00.000","American Eel","unknown","Natural Occurrence"
"Annapolis","ELEVEN MILE","318171","4933370","1975-08-23T00:00:00.000","White Sucker","100 ft gill net","Natural Occurrence"
"Annapolis","ELEVEN MILE","318171","4933370","1975-08-23T00:00:00.000","Golden Shiner","100 ft gill net","Natural Occurrence"
"Annapolis","ELEVEN MILE","318171","4933370","1975-08-23T00:00:00.000","Banded Killifish","seine net","Natural Occurrence"
"Annapolis","ELLIOT","327739","4978710","2003-09-04T00:00:00.000","Tiger Trout","unknown","Legal Introduction"
"Annapolis","ELLIOT","327739","4978710","2003-09-04T00:00:00.000","Smallmouth Bass","100 ft gill net","Illegal Introduction"
"Annapolis","ELLIOT","327739","4978710","1986-09-15T00:00:00.000","Brown Trout","unknown","Legal Introduction"
"Annapolis","ELLIOT","327739","4978710","1986-09-15T00:00:00.000","Smallmouth Bass","100 ft gill net","Illegal Introduction"
"Annapolis","ELLIOT","327739","4978710","1950-01-01T00:00:00.000","Smallmouth Bass","unknown","Legal Introduction"
"Annapolis","FED","295227","4940320","1983-08-15T00:00:00.000","Nine Spine Stickleback","100 ft gill net","Natural Occurrence"
"Annapolis","FED","295227","4940320","1983-08-15T00:00:00.000","Banded Killifish","100 ft gill net","Natural Occurrence"
"Annapolis","FED","295227","4940320","1975-08-04T00:00:00.000","Banded Killifish","100 ft gill net","Natural Occurrence"
"Annapolis","FISHER","314005","4935440","1975-08-21T00:00:00.000","Brook Trout","100 ft gill net","Natural Occurrence"
"Annapolis","FISHER","314005","4935440","1975-08-21T00:00:00.000","Yellow Perch","100 ft gill net","Natural Occurrence"
"Annapolis","FISHER","314005","4935440","1975-08-21T00:00:00.000","Brown Bullhead","100 ft gill net","Natural Occurrence"
"Annapolis","FISHER","314005","4935440","1975-08-21T00:00:00.000","White Sucker","100 ft gill net","Natural Occurrence"
"Annapolis","FISHER","314005","4935440","1975-08-21T00:00:00.000","Golden Shiner","100 ft gill net","Natural Occurrence"
"Annapolis","FISHER","314005","4935440","1975-08-21T00:00:00.000","Banded Killifish","seine net","Natural Occurrence"
"Annapolis","GIBONS","317443","4953990","1975-08-18T00:00:00.000","Brook Trout","100 ft gill net","Natural Occurrence"
"Annapolis","GIBONS","317443","4953990","1975-08-18T00:00:00.000","Striped Bass","100 ft gill net","Natural Occurrence"
"Annapolis","GIBONS","317443","4953990","1975-08-18T00:00:00.000","Yellow Perch","100 ft gill net","Natural Occurrence"
