"waterbody","station","lease","latitude","longitude","deployment_period","timestamp","sensor","depth","variable","value","units","mooring"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T00:00:00.000","HOBO-20495220","1","Temperature","17.368","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T00:15:00.000","HOBO-20495220","1","Temperature","17.272","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T00:30:00.000","HOBO-20495220","1","Temperature","17.201","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T00:45:00.000","HOBO-20495220","1","Temperature","17.153","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T01:00:00.000","HOBO-20495220","1","Temperature","17.106","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T01:15:00.000","HOBO-20495220","1","Temperature","17.058","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T01:30:00.000","HOBO-20495220","1","Temperature","16.987","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T01:45:00.000","HOBO-20495220","1","Temperature","16.963","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T02:00:00.000","HOBO-20495220","1","Temperature","16.939","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T02:15:00.000","HOBO-20495220","1","Temperature","16.915","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T02:30:00.000","HOBO-20495220","1","Temperature","16.915","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T02:45:00.000","HOBO-20495220","1","Temperature","16.892","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T03:00:00.000","HOBO-20495220","1","Temperature","16.892","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T03:15:00.000","HOBO-20495220","1","Temperature","16.892","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T03:30:00.000","HOBO-20495220","1","Temperature","16.868","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T03:45:00.000","HOBO-20495220","1","Temperature","16.844","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T04:00:00.000","HOBO-20495220","1","Temperature","16.844","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T04:15:00.000","HOBO-20495220","1","Temperature","16.844","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T04:30:00.000","HOBO-20495220","1","Temperature","16.892","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T04:45:00.000","HOBO-20495220","1","Temperature","16.939","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T05:00:00.000","HOBO-20495220","1","Temperature","17.058","degrees Celsius","fixed"
"Little Harbour","Melmerby Beach","NA","45.65","-62.525","2020-Oct-01 to 2021-Jun-04","2020-10-02T05:15:00.000","HOBO-20495220","1","Temperature","17.13","degrees Celsius","fixed"
