"waterbody","station","lease","latitude","longitude","deployment_period","timestamp","sensor","depth","variable","value","units","mooring"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T22:00:40.000","aquaMeasure-670299","2","Temperature","1.55","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T22:10:48.000","aquaMeasure-670299","2","Temperature","1.55","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T22:20:58.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T22:31:06.000","aquaMeasure-670299","2","Temperature","1.55","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T22:41:14.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T22:51:25.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T23:01:35.000","aquaMeasure-670299","2","Temperature","1.55","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T23:11:44.000","aquaMeasure-670299","2","Temperature","1.59","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T23:21:52.000","aquaMeasure-670299","2","Temperature","1.57","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T23:32:00.000","aquaMeasure-670299","2","Temperature","1.55","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T23:42:09.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-20T23:52:18.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T00:02:28.000","aquaMeasure-670299","2","Temperature","1.49","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T00:12:37.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T00:22:45.000","aquaMeasure-670299","2","Temperature","1.49","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T00:32:54.000","aquaMeasure-670299","2","Temperature","1.47","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T00:43:03.000","aquaMeasure-670299","2","Temperature","1.49","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T00:53:12.000","aquaMeasure-670299","2","Temperature","1.49","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T01:03:22.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T01:13:30.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T01:23:40.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T01:33:47.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T01:43:58.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T01:54:07.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T02:04:18.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T02:14:29.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T02:24:37.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T02:34:47.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T02:44:56.000","aquaMeasure-670299","2","Temperature","1.49","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T02:55:03.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T03:05:15.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T03:15:23.000","aquaMeasure-670299","2","Temperature","1.49","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T03:25:33.000","aquaMeasure-670299","2","Temperature","1.49","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T03:35:41.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T03:45:49.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T03:55:59.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T04:06:08.000","aquaMeasure-670299","2","Temperature","1.49","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T04:16:20.000","aquaMeasure-670299","2","Temperature","1.47","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T04:26:29.000","aquaMeasure-670299","2","Temperature","1.47","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T04:36:38.000","aquaMeasure-670299","2","Temperature","1.47","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T04:46:48.000","aquaMeasure-670299","2","Temperature","1.47","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T04:56:56.000","aquaMeasure-670299","2","Temperature","1.49","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T05:07:05.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T05:17:16.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T05:27:22.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T05:37:33.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T05:47:42.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T05:57:55.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T06:08:05.000","aquaMeasure-670299","2","Temperature","1.49","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T06:18:13.000","aquaMeasure-670299","2","Temperature","1.47","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T06:28:23.000","aquaMeasure-670299","2","Temperature","1.49","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T06:38:31.000","aquaMeasure-670299","2","Temperature","1.51","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T06:48:41.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T06:58:50.000","aquaMeasure-670299","2","Temperature","1.53","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T07:08:58.000","aquaMeasure-670299","2","Temperature","1.57","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T07:19:09.000","aquaMeasure-670299","2","Temperature","1.63","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T07:29:17.000","aquaMeasure-670299","2","Temperature","1.57","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T07:39:27.000","aquaMeasure-670299","2","Temperature","1.65","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T07:49:35.000","aquaMeasure-670299","2","Temperature","1.67","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T07:59:44.000","aquaMeasure-670299","2","Temperature","1.69","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T08:09:54.000","aquaMeasure-670299","2","Temperature","1.73","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T08:20:03.000","aquaMeasure-670299","2","Temperature","1.71","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T08:30:14.000","aquaMeasure-670299","2","Temperature","1.71","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T08:40:21.000","aquaMeasure-670299","2","Temperature","1.69","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T08:50:30.000","aquaMeasure-670299","2","Temperature","1.81","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T09:00:39.000","aquaMeasure-670299","2","Temperature","1.91","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T09:10:47.000","aquaMeasure-670299","2","Temperature","1.87","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T09:20:57.000","aquaMeasure-670299","2","Temperature","1.93","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T09:31:06.000","aquaMeasure-670299","2","Temperature","1.95","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T09:41:15.000","aquaMeasure-670299","2","Temperature","1.97","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T09:51:23.000","aquaMeasure-670299","2","Temperature","1.95","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T10:01:33.000","aquaMeasure-670299","2","Temperature","1.95","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T10:11:46.000","aquaMeasure-670299","2","Temperature","1.97","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T10:21:53.000","aquaMeasure-670299","2","Temperature","1.97","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T10:32:02.000","aquaMeasure-670299","2","Temperature","1.91","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T10:42:12.000","aquaMeasure-670299","2","Temperature","1.89","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T10:52:20.000","aquaMeasure-670299","2","Temperature","1.91","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T11:02:30.000","aquaMeasure-670299","2","Temperature","1.89","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T11:12:39.000","aquaMeasure-670299","2","Temperature","1.89","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T11:22:48.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T11:33:00.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T11:43:11.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T11:53:21.000","aquaMeasure-670299","2","Temperature","1.87","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T12:03:29.000","aquaMeasure-670299","2","Temperature","1.87","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T12:13:37.000","aquaMeasure-670299","2","Temperature","1.87","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T12:23:48.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T12:33:55.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T12:44:05.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T12:54:13.000","aquaMeasure-670299","2","Temperature","1.83","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T13:04:21.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T13:14:31.000","aquaMeasure-670299","2","Temperature","1.81","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T13:24:38.000","aquaMeasure-670299","2","Temperature","1.81","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T13:34:51.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T13:44:58.000","aquaMeasure-670299","2","Temperature","1.87","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T13:55:06.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T14:05:18.000","aquaMeasure-670299","2","Temperature","1.83","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T14:15:26.000","aquaMeasure-670299","2","Temperature","1.83","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T14:25:36.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T14:35:45.000","aquaMeasure-670299","2","Temperature","1.81","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T14:45:53.000","aquaMeasure-670299","2","Temperature","1.81","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T14:56:03.000","aquaMeasure-670299","2","Temperature","1.81","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T15:06:14.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T15:16:24.000","aquaMeasure-670299","2","Temperature","1.89","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T15:26:33.000","aquaMeasure-670299","2","Temperature","1.89","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T15:36:41.000","aquaMeasure-670299","2","Temperature","1.87","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T15:46:51.000","aquaMeasure-670299","2","Temperature","1.91","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T15:56:59.000","aquaMeasure-670299","2","Temperature","1.91","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T16:07:11.000","aquaMeasure-670299","2","Temperature","1.87","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T16:17:18.000","aquaMeasure-670299","2","Temperature","1.87","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T16:27:27.000","aquaMeasure-670299","2","Temperature","1.87","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T16:37:38.000","aquaMeasure-670299","2","Temperature","1.81","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T16:47:47.000","aquaMeasure-670299","2","Temperature","1.89","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T16:57:57.000","aquaMeasure-670299","2","Temperature","1.87","degrees Celsius","fixed"
"St. Margarets Bay","Birchy Head","NA","44.57130379","-64.03512147","2018-Feb-20 to 2018-Apr-25","2018-02-21T17:08:07.000","aquaMeasure-670299","2","Temperature","1.85","degrees Celsius","fixed"
