"waterbody","station","lease","latitude","longitude","deployment_period","timestamp","sensor","depth","variable","value","units","mooring"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T01:10:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.4","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T01:20:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.5","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T01:30:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.6","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T01:41:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.4","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T01:51:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.5","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T02:01:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.5","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T02:11:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.5","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T02:21:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.5","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T02:32:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.8","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T02:42:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.6","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T02:52:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.5","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T03:02:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.6","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T03:12:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.6","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T03:23:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.7","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T03:33:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.6","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T03:43:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.7","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T03:53:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.6","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T04:03:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.8","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T04:14:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.7","percent saturation","fixed"
"Whitehead Harbour","Bald Rock","NA","45.19943","-61.191","2019-Jan-14 to 2019-Apr-18","2019-01-19T04:24:00.000","aquaMeasure-670372","5","Dissolved Oxygen","89.8","percent saturation","fixed"
