"fine_amount","ticket_number","violation_external_code","city","state","street","voided","ticket_issue_datetime","latitude","longitude","geocoder_rating"
"83","1722380225","5204","Oakland","CA","2051 WEBSTER ST","false","2017-01-03T04:24:00.000","37.80918418","-122.266136","1"
"66","1722380236","10.28.240","Oakland","CA","325 10TH ST","false","2017-01-03T04:37:00.000","37.80020291","-122.2696929","1"
"66","1722380240","10.28.240","Oakland","CA","311 2ND ST","false","2017-01-03T05:38:00.000","37.79467546","-122.273126","1"
"73","843407070","10.28.250","Oakland","CA","1301 CLAY ST","false","2017-01-03T07:05:00.000","37.80461926","-122.2741546","1"
"83","1722055963","10.40.020A1","Oakland","CA","1551 3RD AVE","false","2017-01-03T07:32:00.000","37.79828216","-122.2542224","1"
"83","1722055974","10.40.060","Oakland","CA","1600 5TH AVE","false","2017-01-03T07:37:00.000","37.79702672","-122.251966","1"
"83","1722055985","10.40.060","Oakland","CA","1600 5TH AVE","false","2017-01-03T07:39:00.000","37.79702672","-122.251966","1"
"58","1722209705","10.36.020","Oakland","CA","607 12TH ST","false","2017-01-03T07:40:00.000","37.80476724","-122.2769845","1"
"83","1722277281","10.40.060","Oakland","CA","550 WILLIAM ST","false","2017-01-03T07:42:00.000","37.80954711","-122.2728773","1"
"83","1722055996","10.40.020A1","Oakland","CA","500 17TH ST","false","2017-01-03T07:43:00.000","37.80693369","-122.2702998","1"
"83","1722230285","10.40.020A1","Oakland","CA","230 MACARTHUR BLVD","false","2017-01-03T07:46:00.000","37.80041985","-122.2221617","1"
"316","1722275785","22522","Oakland","CA","2134 WEST ST","false","2017-01-03T07:47:00.000","37.81234869","-122.2764365","1"
"83","1722275796","5204","Oakland","CA","2134 WEST ST","false","2017-01-03T07:49:00.000","37.81234869","-122.2764365","1"
"83","1722230296","10.40.020A1","Oakland","CA","250 MACARTHUR BLVD","false","2017-01-03T07:49:00.000","37.80034251","-122.2217344","1"
"103","1722275800","22514","Oakland","CA","801 20TH ST","false","2017-01-03T07:53:00.000","37.81145377","-122.2771202","1"
"83","1722230300","10.40.020A1","Oakland","CA","259 MACARTHUR BLVD","false","2017-01-03T07:53:00.000","37.81586119","-122.2523147","1"
"83","1722230311","10.40.020A1","Oakland","CA","259 MACARTHUR BLVD","false","2017-01-03T07:54:00.000","37.81586119","-122.2523147","1"
"93","1722275811","5200.A","Oakland","CA","801 20TH ST","false","2017-01-03T07:55:00.000","37.81145377","-122.2771202","1"
"83","1722056000","10.40.020A1","Oakland","CA","1850 15TH ST","false","2017-01-03T07:57:00.000","37.95937279","-122.3545934","8"
"83","1722275822","10.40.020A1","Oakland","CA","876 19TH ST","false","2017-01-03T07:58:00.000","37.81164534","-122.2791593","1"
"58","1722230322","10.36.050","Oakland","CA","517 GRAND AVE","false","2017-01-03T08:00:00.000","37.80858008","-122.2511659","1"
"83","1722322011","10.40.020A1","Oakland","CA","1700 15TH ST","false","2017-01-03T08:01:00.000","37.81338708","-122.2959811","1"
"58","1722230333","10.36.050","Oakland","CA","523 GRAND AVE","false","2017-01-03T08:02:00.000","37.80861423","-122.2509482","1"
"83","1722275833","10.40.020A1","Oakland","CA","1102 24TH ST","false","2017-01-03T08:03:00.000","37.81701233","-122.2822703","1"
"83","1722366936","10.40.020A1","Oakland","CA","1745 11TH ST","false","2017-01-03T08:04:00.000","37.81095545","-122.2994701","1"
"58","1722230344","10.36.050","Oakland","CA","535 GRAND AVE","false","2017-01-03T08:04:00.000","37.80873237","-122.250559","1"
"83","1722322022","10.40.020A1","Oakland","CA","1800 FOOTHILL BLVD","false","2017-01-03T08:06:00.000","37.78884473","-122.2404382","1"
"58","1722230355","10.36.050","Oakland","CA","539 GRAND AVE","false","2017-01-03T08:06:00.000","37.80878662","-122.2504477","1"
"83","1722366940","10.40.020A1","Oakland","CA","896 WILLOW ST","false","2017-01-03T08:08:00.000","37.80887124","-122.2994688","1"
"58","1722230366","10.36.050","Oakland","CA","544 GRAND AVE","false","2017-01-03T08:08:00.000","37.80889874","-122.2506517","1"
"58","1722358842","10.36.030B","Oakland","CA","401 13TH ST","false","2017-01-03T08:09:00.000","37.80307636","-122.2704657","1"
"58","1722230370","10.36.050","Oakland","CA","520 GRAND AVE","false","2017-01-03T08:11:00.000","37.80875919","-122.2511916","1"
"58","1721771774","10.36.050","Oakland","CA","610 15TH ST","false","2017-01-03T08:11:00.000","37.80658049","-122.2745392","1"
"83","1722358853","10.40.060","Oakland","CA","429 13TH ST","false","2017-01-03T08:12:00.000","37.8032232","-122.2708358","1"
"58","1722358864","10.36.050","Oakland","CA","424 13TH ST","false","2017-01-03T08:15:00.000","37.80336326","-122.2706811","1"
"83","1722275844","10.40.020A1","Oakland","CA","701 35TH ST","false","2017-01-03T08:16:00.000","37.82445333","-122.2712631","1"
"58","1722322033","10.28.020","Oakland","CA","1410 46TH AVE","false","2017-01-03T08:17:00.000","37.7709018","-122.2115254","1"
"58","1722230381","10.36.050","Oakland","CA","278 GRAND AVE","false","2017-01-03T08:17:00.000","37.80935328","-122.2581032","1"
"58","1722358875","10.36.030B","Oakland","CA","400 13TH ST","false","2017-01-03T08:19:00.000","37.80323764","-122.2703643","1"
"58","1722358886","10.36.030B","Oakland","CA","350 13TH ST","false","2017-01-03T08:21:00.000","37.8027831","-122.2691925","1"
"103","1722366951","22500.F","Oakland","CA","1011 18TH ST","false","2017-01-03T08:23:00.000","37.81161944","-122.2822889","1"
"58","1721771785","10.36.050","Oakland","CA","467 22ND ST","false","2017-01-03T08:25:00.000","37.81122715","-122.268636","3"
"58","1722358890","10.36.030B","Oakland","CA","300 13TH ST","false","2017-01-03T08:26:00.000","37.80232493","-122.26802","1"
"73","1722322044","10.28.250","Oakland","CA","1160 70TH AVE","false","2017-01-03T08:27:00.000","37.75907002","-122.1912367","1"
"58","1721771796","10.36.050","Oakland","CA","480 22ND ST","false","2017-01-03T08:28:00.000","37.81121061","-122.2689221","1"
"73","1722322055","10.28.250","Oakland","CA","1152 70TH AVE","false","2017-01-03T08:28:00.000","37.7589774","-122.1913807","1"
"58","1722358901","10.36.030B","Oakland","CA","250 13TH ST","false","2017-01-03T08:29:00.000","37.80186189","-122.2668359","1"
"73","1722322066","10.28.250","Oakland","CA","1114 70TH AVE","false","2017-01-03T08:30:00.000","37.7585375","-122.1920652","1"
"73","1722275855","10.16.110","Oakland","CA","759 OAKLAND AVE","false","2017-01-03T08:32:00.000","37.82144568","-122.2483393","1"
"58","1722230392","10.36.050","Oakland","CA","126 BAY PLACE","false","2017-01-03T08:32:00.000","37.81301294","-122.2613322","1"
"58","1722358912","10.36.030B","Oakland","CA","201 13TH ST","false","2017-01-03T08:33:00.000","37.80122618","-122.2657333","1"
"73","1722322070","10.28.250","Oakland","CA","916 70TH AVE","false","2017-01-03T08:34:00.000","37.75628507","-122.1955763","1"
"58","1722230403","10.36.050","Oakland","CA","118 BAY PLACE","false","2017-01-03T08:34:00.000","37.81300712","-122.2613266","1"
"58","1722366962","10.36.050","Oakland","CA","1951 RASHIDA MUHAMMAD ST","false","2017-01-03T08:35:00.000","37.8796936","-122.184656","100"
"73","1722322081","10.28.250","Oakland","CA","908 70TH AVE","false","2017-01-03T08:36:00.000","37.7561916","-122.1957208","1"
"58","1721771800","10.36.050","Oakland","CA","566 16TH ST","false","2017-01-03T08:39:00.000","37.80684848","-122.2731099","1"
"73","1722275866","10.16.110","Oakland","CA","3820 PIEDMONT AVE","false","2017-01-03T08:40:00.000","37.82409999","-122.255388","1"
"58","1722366973","10.36.030B","Oakland","CA","600 WILLIAM ST","false","2017-01-03T08:41:00.000","37.80954643","-122.2729202","1"
"58","1722366984","10.36.050","Oakland","CA","532 19TH ST","false","2017-01-03T08:49:00.000","37.80858083","-122.2708689","1"
"83","1722275870","10.40.020A1","Oakland","CA","898 WALKER AVE","false","2017-01-03T08:50:00.000","37.81550794","-122.2445891","1"
"103","1722322092","22500.F","Oakland","CA","1809 98TH AVE","false","2017-01-03T08:52:00.000","37.7465555","-122.1661551","1"
"83","1722275881","5204","Oakland","CA","898 WALKER AVE","false","2017-01-03T08:52:00.000","37.81550794","-122.2445891","1"
"58","1722366995","10.36.050","Oakland","CA","564 19TH ST","false","2017-01-03T08:53:00.000","37.80871411","-122.2717589","1"
"58","1722358923","10.36.050","Oakland","CA","1214 MADISON ST","false","2017-01-03T08:55:00.000","37.80020874","-122.2647852","1"
"73","1722322103","10.28.250","Oakland","CA","9846 A ST","false","2017-01-03T08:57:00.000","37.74268675","-122.1724645","1"
"58","1722367006","10.36.050","Oakland","CA","566 19TH ST","false","2017-01-03T08:57:00.000","37.8087235","-122.2718214","1"
"66","1722387531","10.28.240","Oakland","CA","10920 BREED AVE","false","2017-01-03T09:01:00.000","37.73810545","-122.1607288","1"
"66","1722387542","10.28.240","Oakland","CA","1901 109TH AVE","false","2017-01-03T09:03:00.000","37.73855683","-122.1599022","1"
"66","1722417804","10.28.240","Oakland","CA","9820 EMPIRE ROAD","false","2017-01-03T09:04:00.000","37.73000739","-122.1912696","1"
"83","1722322114","10.40.020A1","Oakland","CA","9820 MACARTHUR BLVD","false","2017-01-03T09:05:00.000","37.74937265","-122.158421","1"
"66","1722454182","10.28.240","Oakland","CA","2218 90TH AVE","false","2017-01-03T09:05:00.000","37.75378338","-122.1656251","3"
"66","1722446036","10.28.240","Oakland","CA","9805 HOLLY ST","false","2017-01-03T09:06:00.000","37.74484218","-122.1694565","1"
"66","1722417815","10.28.240","Oakland","CA","9820 EMPIRE ROAD","false","2017-01-03T09:06:00.000","37.73000739","-122.1912696","1"
"66","1722446040","10.28.240","Oakland","CA","9815 HOLLY ST","false","2017-01-03T09:07:00.000","37.74474314","-122.169385","1"
"66","1722387553","10.28.240","Oakland","CA","10900 BEVERLY AVE","false","2017-01-03T09:08:00.000","37.73879249","-122.1587322","1"
"66","1722417826","10.28.240","Oakland","CA","9970 EMPIRE ROAD","false","2017-01-03T09:08:00.000","37.72872142","-122.1878666","1"
"66","1722432040","10.28.240","Oakland","CA","11028 APRICOT ST","false","2017-01-03T09:08:00.000","37.7325114","-122.1702587","1"
"66","1722245906","10.28.240","Oakland","CA","711 BERGEDO DRIVE","false","2017-01-03T09:09:00.000","37.73059554","-122.1749692","1"
"66","1722454193","10.28.240","Oakland","CA","2314 90TH AVE","false","2017-01-03T09:09:00.000","37.75443881","-122.1642142","3"
"66","1722432051","10.28.240","Oakland","CA","11046 APRICOT ST","false","2017-01-03T09:10:00.000","37.73236063","-122.1701629","1"
"66","1722387564","10.28.240","Oakland","CA","10900 BEVERLY AVE","false","2017-01-03T09:10:00.000","37.73879249","-122.1587322","1"
"371","1721771811","22507.8A","Oakland","CA","649 7TH ST","false","2017-01-03T09:11:00.000","37.80149573","-122.2795519","1"
"66","1722454204","10.28.240","Oakland","CA","9031 HILLSIDE ST","false","2017-01-03T09:11:00.000","37.75461361","-122.1631503","1"
"66","1722387575","10.28.240","Oakland","CA","10900 BEVERLY AVE","false","2017-01-03T09:12:00.000","37.73879249","-122.1587322","1"
"66","1722432062","10.28.240","Oakland","CA","11060 APRICOT ST","false","2017-01-03T09:12:00.000","37.73224337","-122.1700883","1"
"66","1722454215","10.28.240","Oakland","CA","9031 HILLSIDE ST","false","2017-01-03T09:13:00.000","37.75461361","-122.1631503","1"
"66","1722245910","10.28.240","Oakland","CA","10900 ROBLEDO DRIVE","false","2017-01-03T09:13:00.000","37.73100313","-122.174685","1"
"73","1722275892","10.16.110","Oakland","CA","3748 13TH AVE","false","2017-01-03T09:13:00.000","37.80374261","-122.2295781","1"
"58","1722367010","10.36.050","Oakland","CA","1719 ALICE ST","false","2017-01-03T09:14:00.000","37.8046324","-122.2652158","1"
"66","1722454226","10.28.240","Oakland","CA","9053 HILLSIDE ST","false","2017-01-03T09:14:00.000","37.75447166","-122.1630977","1"
"66","1722392906","10.28.240","Oakland","CA","2643 99TH AVE","false","2017-01-03T09:14:00.000","37.74835745","-122.1538907","1"
"66","1722432073","10.28.240","Oakland","CA","11062 SAN LEANDRO ST","false","2017-01-03T09:14:00.000","37.73225222","-122.1706446","1"
"66","1722432084","10.28.240","Oakland","CA","11056 SAN LEANDRO ST","false","2017-01-03T09:15:00.000","37.73227603","-122.1706741","1"
"66","1722417830","10.28.240","Oakland","CA","10016 EMPIRE ROAD","false","2017-01-03T09:16:00.000","37.72825338","-122.1867515","1"
"83","1722322125","10.40.020A1","Oakland","CA","7057 MACARTHUR BLVD","false","2017-01-03T09:16:00.000","37.76947166","-122.1729151","1"
"83","1722275903","10.40.020A1","Oakland","CA","3749 13TH AVE","false","2017-01-03T09:16:00.000","37.80387119","-122.2297373","1"
"66","1722446051","10.28.240","Oakland","CA","9824 WALNUT ST","false","2017-01-03T09:16:00.000","37.7451597","-122.1679861","1"
"66","1722454230","10.28.240","Oakland","CA","9207 HILLSIDE ST","false","2017-01-03T09:16:00.000","37.75347808","-122.1627291","1"
"66","1722245921","10.28.240","Oakland","CA","10946 ROBLEDO DRIVE","false","2017-01-03T09:16:00.000","37.73063017","-122.1741111","1"
"66","1722454241","10.28.240","Oakland","CA","9233 HILLSIDE ST","false","2017-01-03T09:17:00.000","37.75331034","-122.1626669","1"
"83","1722275914","5204","Oakland","CA","3749 13TH AVE","false","2017-01-03T09:17:00.000","37.80387119","-122.2297373","1"
"66","1722432095","10.28.240","Oakland","CA","920 MOORPARK ST","false","2017-01-03T09:17:00.000","37.73345872","-122.1718104","1"
"66","1722446062","10.28.240","Oakland","CA","9870 WALNUT ST","false","2017-01-03T09:17:00.000","37.74451948","-122.1675243","1"
"66","1722392910","10.28.240","Oakland","CA","2643 99TH AVE","false","2017-01-03T09:18:00.000","37.74835745","-122.1538907","1"
"66","1722446073","10.28.240","Oakland","CA","9904 WALNUT ST","false","2017-01-03T09:18:00.000","37.74400729","-122.1672416","1"
"58","1722367021","10.36.050","Oakland","CA","1715 JACKSON ST","false","2017-01-03T09:18:00.000","37.80467686","-122.2634373","3"
"66","1722245932","10.28.240","Oakland","CA","11002 ROBLEDO DRIVE","false","2017-01-03T09:18:00.000","37.73015053","-122.1735596","1"
"66","1722417841","10.28.240","Oakland","CA","10046 EMPIRE ROAD","false","2017-01-03T09:18:00.000","37.72803502","-122.1862313","1"
"66","1722368852","10.28.240","Oakland","CA","9401 E ST","false","2017-01-03T09:19:00.000","37.74407045","-122.1785985","1"
"66","1722245943","10.28.240","Oakland","CA","11010 ROBLEDO DRIVE","false","2017-01-03T09:20:00.000","37.73008201","-122.1734808","1"
"66","1722392921","10.28.240","Oakland","CA","2643 99TH AVE","false","2017-01-03T09:20:00.000","37.74835745","-122.1538907","1"
"66","1722417852","10.28.240","Oakland","CA","9931 HESKET ROAD","false","2017-01-03T09:21:00.000","37.72973827","-122.1887644","1"
"66","1722454252","10.28.240","Oakland","CA","9233 HILLSIDE ST","false","2017-01-03T09:21:00.000","37.75331034","-122.1626669","1"
"66","1722446084","10.28.240","Oakland","CA","1717 100TH AVE","false","2017-01-03T09:21:00.000","37.74384953","-122.1654466","1"
"66","1722417863","10.28.240","Oakland","CA","9931 HESKET ROAD","false","2017-01-03T09:22:00.000","37.72973827","-122.1887644","1"
"66","1722432106","10.28.240","Oakland","CA","950 BLENHEIM ST","false","2017-01-03T09:22:00.000","37.73424256","-122.1721753","1"
"66","1722446095","10.28.240","Oakland","CA","9824 PLYMOUTH ST","false","2017-01-03T09:22:00.000","37.74563498","-122.1668982","1"
"66","1722368863","10.28.240","Oakland","CA","9417 E ST","false","2017-01-03T09:22:00.000","37.74394356","-122.1785024","1"
"66","1722245954","10.28.240","Oakland","CA","11026 ROBLEDO DRIVE","false","2017-01-03T09:23:00.000","37.72994496","-122.1733232","1"
"66","1722392932","10.28.240","Oakland","CA","2551 99TH AVE","false","2017-01-03T09:24:00.000","37.74805354","-122.1550318","1"
"66","1722387586","10.28.240","Oakland","CA","1945 108TH AVE","false","2017-01-03T09:24:00.000","37.73933082","-122.1597809","1"
"58","1722367032","10.36.050","Oakland","CA","211 19TH ST","false","2017-01-03T09:24:00.000","37.80546424","-122.2634163","1"
"66","1722368874","10.28.240","Oakland","CA","9499 E ST","false","2017-01-03T09:24:00.000","37.74331159","-122.1780324","1"
"66","1722245965","10.28.240","Oakland","CA","11148 ROBLEDO DRIVE","false","2017-01-03T09:24:00.000","37.72889069","-122.1721331","1"
"66","1722432110","10.28.240","Oakland","CA","908 BLENHEIM ST","false","2017-01-03T09:25:00.000","37.73402877","-122.1726298","1"
"66","1722446106","10.28.240","Oakland","CA","9808 BIRCH ST","false","2017-01-03T09:26:00.000","37.74679777","-122.1648724","1"
"66","1722387590","10.28.240","Oakland","CA","1839 108TH AVE","false","2017-01-03T09:26:00.000","37.73900425","-122.1609792","1"
"66","1722454263","10.28.240","Oakland","CA","9435 HILLSIDE ST","false","2017-01-03T09:26:00.000","37.75190975","-122.1618208","1"
"66","1722387601","10.28.240","Oakland","CA","1833 108TH AVE","false","2017-01-03T09:27:00.000","37.73898578","-122.161047","1"
"66","1722417874","10.28.240","Oakland","CA","20 CARY COURT","false","2017-01-03T09:27:00.000","37.73526844","-122.1831091","1"
"66","1722368885","10.28.240","Oakland","CA","9617 E ST","false","2017-01-03T09:27:00.000","37.74258491","-122.1774897","1"
"66","1722446110","10.28.240","Oakland","CA","9814 BIRCH ST","false","2017-01-03T09:27:00.000","37.74660256","-122.1647271","1"
"66","1722392943","10.28.240","Oakland","CA","2531 99TH AVE","false","2017-01-03T09:27:00.000","37.74794361","-122.1554441","1"
"58","1722367043","10.36.050","Oakland","CA","228 19TH ST","false","2017-01-03T09:28:00.000","37.80608747","-122.2644754","1"
"66","1722245976","10.28.240","Oakland","CA","11116 ACALANES DRIVE","false","2017-01-03T09:28:00.000","37.72868694","-122.1728765","1"
"66","1722432121","10.28.240","Oakland","CA","1206 107TH AVE","false","2017-01-03T09:28:00.000","37.73642713","-122.1690805","1"
"66","1722454274","10.28.240","Oakland","CA","9511 HILLSIDE ST","false","2017-01-03T09:28:00.000","37.75136289","-122.1614165","1"
"66","1722446121","10.28.240","Oakland","CA","9830 BIRCH ST","false","2017-01-03T09:28:00.000","37.74608204","-122.1643397","1"
"66","1722397456","10.28.240","Oakland","CA","2020 96TH AVE","false","2017-01-03T09:29:00.000","37.74883232","-122.1647771","1"
"66","1722368896","10.28.240","Oakland","CA","1050 ELMHURST","false","2017-01-03T09:29:00.000","37.74335313","-122.1773209","16"
"66","1722387612","10.28.240","Oakland","CA","10700 BREED AVE","false","2017-01-03T09:29:00.000","37.73945284","-122.1617243","1"
"66","1722432132","10.28.240","Oakland","CA","1206 107TH AVE","false","2017-01-03T09:29:00.000","37.73642713","-122.1690805","1"
"66","1722417885","10.28.240","Oakland","CA","27 CARY COURT","false","2017-01-03T09:29:00.000","37.73511684","-122.1832524","1"
"66","1722245980","10.28.240","Oakland","CA","11032 ACALANES DRIVE","false","2017-01-03T09:30:00.000","37.7293242","-122.1735852","1"
"66","1722432143","10.28.240","Oakland","CA","1206 107TH AVE","false","2017-01-03T09:30:00.000","37.73642713","-122.1690805","1"
"66","1722454285","10.28.240","Oakland","CA","2340 96TH AVE","false","2017-01-03T09:30:00.000","37.75061418","-122.1609705","1"
"66","1722446132","10.28.240","Oakland","CA","9923 CHERRY ST","false","2017-01-03T09:30:00.000","37.74459479","-122.1649432","1"
"66","1722417896","10.28.240","Oakland","CA","27 CARY COURT","false","2017-01-03T09:30:00.000","37.73511684","-122.1832524","1"
"73","837324610","4000A1","Oakland","CA","6019 BRANN ST","false","2017-01-03T09:30:00.000","37.77372608","-122.1857558","1"
,"837324620","NO VIOL","Oakland","CA","6019 BRANN ST","false","2017-01-03T09:30:00.000","37.77372608","-122.1857558","1"
"66","1722392954","10.28.240","Oakland","CA","2531 99TH AVE","false","2017-01-03T09:30:00.000","37.74794361","-122.1554441","1"
"66","1722446143","10.28.240","Oakland","CA","9923 CHERRY ST","false","2017-01-03T09:31:00.000","37.74459479","-122.1649432","1"
"66","1722397460","10.28.240","Oakland","CA","2008 96TH AVE","false","2017-01-03T09:31:00.000","37.74876989","-122.1649112","1"
"66","1722368900","10.28.240","Oakland","CA","1060 ELMHURST","false","2017-01-03T09:31:00.000","37.74339619","-122.177231","16"
"66","1722417900","10.28.240","Oakland","CA","28 CARY COURT","false","2017-01-03T09:32:00.000","37.73510853","-122.1832218","3"
"66","1722446154","10.28.240","Oakland","CA","9931 CHERRY ST","false","2017-01-03T09:32:00.000","37.74452844","-122.1648926","1"
"66","1722432154","10.28.240","Oakland","CA","1224 107TH AVE","false","2017-01-03T09:32:00.000","37.73653608","-122.1688502","1"
"66","1722454296","10.28.240","Oakland","CA","9509 PEACH ST","false","2017-01-03T09:33:00.000","37.75088192","-122.1624988","1"
"58","1722275925","10.36.030B","Oakland","CA","CH3450-1 CHAMPION ST","false","2017-01-03T09:33:00.000","37.8796936","-122.184656","100"
"66","1722397471","10.28.240","Oakland","CA","1834 96TH AVE","false","2017-01-03T09:34:00.000","37.74790519","-122.1667531","1"
"66","1722446165","10.28.240","Oakland","CA","1909 100TH AVE","false","2017-01-03T09:34:00.000","37.74445555","-122.163142","1"
"66","1722432165","10.28.240","Oakland","CA","1314 107TH AVE","false","2017-01-03T09:34:00.000","37.73719029","-122.1674659","1"
"66","1722387623","10.28.240","Oakland","CA","2175 107TH AVE","false","2017-01-03T09:34:00.000","37.74084153","-122.1570035","1"
"66","1722368911","10.28.240","Oakland","CA","9200 D ST","false","2017-01-03T09:34:00.000","37.74615923","-122.1787136","1"
"66","1722245991","10.28.240","Oakland","CA","10936 ACALANES DRIVE","false","2017-01-03T09:35:00.000","37.73001625","-122.174476","1"
"58","1722275936","10.36.030B","Oakland","CA","CH3450-2 CHAMPION ST","false","2017-01-03T09:35:00.000","37.8796936","-122.184656","100"
"66","1722432176","10.28.240","Oakland","CA","10629 PONTIAC ST","false","2017-01-03T09:35:00.000","37.73804129","-122.1670422","1"
"66","1722454300","10.28.240","Oakland","CA","9435 PEACH ST","false","2017-01-03T09:35:00.000","37.75141437","-122.1628968","1"
"66","1722246002","10.28.240","Oakland","CA","10910 ACALANES DRIVE","false","2017-01-03T09:36:00.000","37.73013663","-122.1748075","1"
"66","1722446176","10.28.240","Oakland","CA","1927 100TH AVE","false","2017-01-03T09:36:00.000","37.74451706","-122.1629171","1"
"66","1722446180","10.28.240","Oakland","CA","91927 100TH AVE","false","2017-01-03T09:36:00.000","37.74541485","-122.1582205","11"
"66","1722387634","10.28.240","Oakland","CA","2171 107TH AVE","false","2017-01-03T09:36:00.000","37.74081907","-122.1570858","1"
"66","1722417911","10.28.240","Oakland","CA","9636 LYNDHURST ST","false","2017-01-03T09:36:00.000","37.7357382","-122.182631","6"
"66","1722397482","10.28.240","Oakland","CA","1628 96TH AVE","false","2017-01-03T09:36:00.000","37.74688381","-122.1689738","1"
"66","1722391510","10.28.240","Oakland","CA","9832 GOULD ST","false","2017-01-03T09:37:00.000","37.74071424","-122.1777842","1"
"66","1722387645","10.28.240","Oakland","CA","2171 107TH AVE","false","2017-01-03T09:37:00.000","37.74081907","-122.1570858","1"
"66","1722368922","10.28.240","Oakland","CA","1108 ELMHURST","false","2017-01-03T09:37:00.000","37.74363562","-122.1767266","16"
"66","1722454311","10.28.240","Oakland","CA","9205 PEACH ST","false","2017-01-03T09:38:00.000","37.75312419","-122.1641616","1"
"66","1722397493","10.28.240","Oakland","CA","1816 96TH AVE","false","2017-01-03T09:38:00.000","37.74781297","-122.1669485","1"
"66","1722395592","10.28.240","Oakland","CA","58 HAZELWOOD COURT","false","2017-01-03T09:38:00.000","37.73639629","-122.1851362","1"
"66","1722432180","10.28.240","Oakland","CA","10605 ROYAL ANN ST","false","2017-01-03T09:38:00.000","37.73666073","-122.1703903","1"
"66","1722417922","10.28.240","Oakland","CA","9860 LYNDHURST ST","false","2017-01-03T09:38:00.000","37.73570342","-122.1825084","1"
"66","1722446191","10.28.240","Oakland","CA","9876 OLIVE ST","false","2017-01-03T09:38:00.000","37.74585023","-122.1627124","1"
"66","1722397504","10.28.240","Oakland","CA","1710 96TH AVE","false","2017-01-03T09:39:00.000","37.7472885","-122.1681065","1"
"66","1722336011","10.28.240","Oakland","CA","10910 ACALANES DRIVE","false","2017-01-03T09:39:00.000","37.73013663","-122.1748075","1"
"513","1721771822","4461.C","Oakland","CA","55 9TH ST","false","2017-01-03T09:40:00.000","37.79733741","-122.2645775","1"
"66","1722446202","10.28.240","Oakland","CA","1918 OLIVE ST","false","2017-01-03T09:40:00.000","37.75647749","-122.1701644","10"
"66","1722387656","10.28.240","Oakland","CA","2123 106TH AVE","false","2017-01-03T09:40:00.000","37.74114483","-122.1585621","1"
