"createdatetime","incidentnumber","address","city","lat","lon","calltype","race","gender","age","reason","enforcement","car_search"
"2020-09-16T07:45:37.000","2020-00042730","FULTON ST / DURANT AVE","BERKELEY","37.8669303672493","-122.265808619145","T","Hispanic","Female",">40","Traffic","Citation","No Search"
"2020-09-16T07:42:15.000","2020-00042729","FULTON ST / BANCROFT WAY","BERKELEY","37.8678346730794","-122.265951423443","T","Asian","Female",">40","Traffic","Citation","No Search"
"2020-09-16T07:30:51.000","2020-00042727","OXFORD ST / CENTER ST","BERKELEY","37.8705845266079","-122.265883486233","T","White","Female",">40","Traffic","Citation","No Search"
"2020-09-16T06:57:45.000","2020-00042722","ADELINE ST / OREGON ST","BERKELEY","37.8574637446061","-122.268091543116","T","Black","Female","18-29","Traffic","Citation","No Search"
"2020-09-15T16:50:19.000","2020-00042648","POTTER ST / 7TH ST","BERKELEY","37.851514871299","-122.291270411224","T","Black","Male",">40","Traffic","Citation","No Search"
"2020-09-15T16:25:09.000","2020-00042640","FOLGER AVE / HOLLIS ST","BERKELEY","37.8497612705735","-122.292249969059","T","Black","Female",">40","Traffic","Citation","No Search"
"2020-09-15T11:17:09.000","2020-00042583","SAN PABLO AVE / UNIVERSITY AVE","BERKELEY","37.8690965881111","-122.292119433227","T","White","Female",">40","Traffic","Citation","No Search"
"2020-09-15T09:23:47.000","2020-00042564","UNIVERSITY AVE / 5TH ST","BERKELEY","37.8678666774247","-122.29884804625","T","Black","Male",">40","Traffic","Citation","No Search"
"2020-09-15T09:15:07.000","2020-00042563","UNIVERSITY AVE / BONAR ST","BERKELEY","37.8696960806515","-122.287499476536","T","White","Female","30-39","Traffic","Citation","No Search"
"2020-09-15T09:11:35.000","2020-00042561","ADDISON ST / SACRAMENTO ST","BERKELEY","37.8694320651171","-122.281843456567","T","Hispanic","Female","30-39","Traffic","Citation","No Search"
"2020-09-15T08:48:14.000","2020-00042558","ASHBY AVE / SHATTUCK AVE","BERKELEY","37.855300551162","-122.266493175063","T","White","Female",">40","Traffic","Citation","No Search"
"2020-09-15T08:39:06.000","2020-00042557","MARTIN LUTHER KING JR WAY / STUART ST","BERKELEY","37.8579641261226","-122.271495160134","T","Hispanic","Female","30-39","Traffic","Citation","No Search"
"2020-09-15T08:29:36.000","2020-00042556","MARTIN LUTHER KING JR WAY / DERBY ST","BERKELEY","37.85976575","-122.271695806","T","Hispanic","Male","18-29","Traffic","Citation","No Search"
"2020-09-15T08:25:42.000","2020-00042555","3000 MARTIN LUTHER KING JR WAY","BERKELEY","37.8542241043766","-122.271107358268","T","White","Male","30-39","Traffic","Citation","No Search"
"2020-09-15T08:17:14.000","2020-00042554","STUART ST / CALIFORNIA ST","BERKELEY","37.8572018762315","-122.277615887527","T","Hispanic","Female","30-39","Traffic","Citation","No Search"
"2020-09-15T08:13:01.000","2020-00042552","MARTIN LUTHER KING JR WAY / PRINCE ST","BERKELEY","37.8524896036339","-122.270865597103","T","White","Female",">40","Traffic","Citation","No Search"
"2020-09-15T08:09:59.000","2020-00042549","MARTIN LUTHER KING JR WAY / OREGON ST","BERKELEY","37.8570538411253","-122.271385071991","T","Hispanic","Male",">40","Traffic","Citation","No Search"
"2020-09-14T15:17:59.000","2020-00042469","ASHBY AVE / MARTIN LUTHER KING JR WAY","BERKELEY","37.854316382","-122.271084145","T","Asian","Female","18-29","Traffic","Citation","No Search"
"2020-09-14T14:55:34.000","2020-00042467","MARTIN LUTHER KING JR WAY / ADDISON ST","BERKELEY","37.870582455","-122.272893186","T","Black","Female","<18","Traffic","Citation","No Search"
"2020-09-14T14:19:55.000","2020-00042464","ADELINE ST / ESSEX ST","BERKELEY","37.853384086412","-122.269648492442","T","Black","Female","<18","Traffic","Citation","No Search"
"2020-09-14T13:54:05.000","2020-00042458","ASHBY AVE / TELEGRAPH AVE","BERKELEY","37.8561859487049","-122.259673892789","T","Black","Male",">40","Traffic","Citation","No Search"
"2020-09-14T13:37:26.000","2020-00042456","ASHBY AVE / MARTIN LUTHER KING JR WAY","BERKELEY","37.854316382","-122.271084145","T","White","Female",">40","Traffic","Citation","No Search"
"2020-09-14T13:20:06.000","2020-00042451","HOLLIS ST / FOLGER AVE","BERKELEY","37.849761271","-122.292249969","T","Black","Male","18-29","Traffic","Citation","No Search"
"2020-09-14T12:15:37.000","2020-00042441","HOLLIS ST / 61ST ST","EMERYVILLE","37.8426064313063","-122.290175580844","T","Black","Female",">40","Traffic","Citation","No Search"
"2020-09-14T12:07:55.000","2020-00042437","HOLLIS ST / 59TH ST","EMERYVILLE","37.8412924024373","-122.289747284994","T","Other","Female","18-29","Traffic","Citation","No Search"
"2020-09-14T10:14:14.000","2020-00042419","UNIVERSITY AVE / 6TH ST","BERKELEY","37.8679938952317","-122.29766438932","T","Asian","Female",">40","Traffic","Citation","No Search"
"2020-09-14T09:53:05.000","2020-00042414","UNIVERSITY AVE / 6TH ST","BERKELEY","37.8679938952317","-122.29766438932","T","White","Male",">40","Traffic","Citation","No Search"
"2020-09-14T09:38:35.000","2020-00042411","6TH ST / UNIVERSITY AVE","BERKELEY","37.8679938952317","-122.29766438932","T","Black","Male",">40","Traffic","Citation","No Search"
"2020-09-14T09:03:45.000","2020-00042405","6TH ST / UNIVERSITY AVE","BERKELEY","37.8679938952317","-122.29766438932","T","Hispanic","Male","18-29","Traffic","Citation","Search"
"2020-09-14T08:57:22.000","2020-00042403","7TH ST / UNIVERSITY AVE","BERKELEY","37.868202005596","-122.296624749849","T","Hispanic","Female","18-29","Traffic","Citation","No Search"
"2020-09-14T08:27:54.000","2020-00042399","66TH ST / HOLLIS ST","EMERYVILLE","37.8478134753914","-122.291818422295","T","White","Male","30-39","Traffic","Citation","No Search"
"2020-09-14T08:26:29.000","2020-00042398","FOLGER AVE / 7TH ST","BERKELEY","37.8500589059194","-122.290783189701","T","Black","Female",">40","Traffic","Citation","No Search"
"2020-09-12T10:37:08.000","2020-00042175","CEDAR ST / ACTON ST","BERKELEY","37.8763830445629","-122.285009661069","T","White","Male","18-29","Traffic","Citation","No Search"
"2020-09-12T09:37:25.000","2020-00042168",,"BERKELEY","37.8495058744648","-122.299987783587","T","Black","Male",">40","Traffic","Citation","No Search"
"2020-09-12T09:22:24.000","2020-00042163",,,"37.847157598","-122.30021164","T","Other","Male","30-39","Traffic","Citation","No Search"
"2020-09-12T08:39:06.000","2020-00042158","ASHBY AVE / 7TH ST","BERKELEY","37.8510085539258","-122.291104027758","T","Black","Female",">40","Traffic","Citation","No Search"
"2020-09-11T12:23:41.000","2020-00042063","HOLLIS ST / 67TH ST","EMERYVILLE","37.84885214432","-122.292155266302","T","Hispanic","Male","18-29","Traffic","Citation","No Search"
"2020-09-11T08:55:17.000","2020-00042039","7TH ST / ASHBY AVE","BERKELEY","37.8510085539258","-122.291104027758","T","White","Female","30-39","Traffic","Citation","No Search"
"2020-09-11T08:06:06.000","2020-00042031","MARTIN LUTHER KING JR WAY / DERBY ST","BERKELEY","37.85976575","-122.271695806","T","White","Female","30-39","Traffic","Citation","No Search"
"2020-09-11T07:42:54.000","2020-00042029","MARTIN LUTHER KING JR WAY / RUSSELL ST","BERKELEY","37.8561331555292","-122.271281679752","T","Black","Male","18-29","Traffic","Citation","No Search"
"2020-09-11T07:15:58.000","2020-00042026","SAN PABLO AVE / ASHBY AVE","BERKELEY","37.8521406356223","-122.286683357453","T","Hispanic","Male","30-39","Traffic","Citation","No Search"
"2020-09-10T11:34:43.000","2020-00041938","HOLLIS ST / 65TH ST","EMERYVILLE","37.8467837478129","-122.2914800677","T","Black","Male","18-29","Traffic","Citation","No Search"
"2020-09-10T10:03:06.000","2020-00041925","6TH ST / BANCROFT WAY","BERKELEY","37.8635105001464","-122.296216634534","T","Black","Male",">40","Traffic","Citation","No Search"
"2020-09-10T09:37:44.000","2020-00041919","6TH ST / ADDISON ST","BERKELEY","37.8667099161296","-122.297248669605","T","Black","Female",">40","Traffic","Citation","No Search"
"2020-09-10T09:36:13.000","2020-00041918","DWIGHT WAY / 8TH ST","BERKELEY","37.8604207827344","-122.292937094751","T","Black","Female","18-29","Traffic","Citation","No Search"
"2020-09-10T09:24:17.000","2020-00041914","7TH ST / ANTHONY ST","BERKELEY","37.8522263089015","-122.291495435525","T","Other","Male","30-39","Traffic","Citation","No Search"
"2020-09-10T09:07:38.000","2020-00041913","67TH ST/ HOLLIS S T","BERKELEY","-361","-361","T","Asian","Female","30-39","Traffic","Citation","No Search"
"2020-09-10T09:03:38.000","2020-00041912","7TH ST / POTTER ST","BERKELEY","37.851514871299","-122.291270411224","T","White","Male",">40","Traffic","Citation","No Search"
"2020-09-08T11:48:30.000","2020-00041676","HOLLIS ST / 67TH ST","EMERYVILLE","37.84885214432","-122.292155266302","T","Black","Female",">40","Traffic","Citation","No Search"
"2020-09-08T11:21:46.000","2020-00041672","ASHBY AVE / 7TH ST","BERKELEY","37.8510085539258","-122.291104027758","T","White","Female","30-39","Traffic","Citation","No Search"
"2020-09-08T09:00:27.000","2020-00041657","HOLLIS ST / 67TH ST","EMERYVILLE","37.84885214432","-122.292155266302","T","White","Male",">40","Traffic","Citation","No Search"
"2020-09-08T08:58:48.000","2020-00041655","67TH ST / HOLLIS ST","EMERYVILLE","37.84885214432","-122.292155266302","T","White","Male",">40","Traffic","Citation","No Search"
"2020-09-08T08:51:04.000","2020-00041654","HOLLIS ST / 67TH ST","EMERYVILLE","37.84885214432","-122.292155266302","T","Other","Male","18-29","Traffic","Citation","No Search"
"2020-09-08T08:36:47.000","2020-00041651","7TH ST / ASHBY AVE","BERKELEY","37.8510085539258","-122.291104027758","T","Other","Female","30-39","Traffic","Citation","No Search"
"2020-09-08T08:35:58.000","2020-00041650","HOLLIS ST / 67TH ST","EMERYVILLE","37.84885214432","-122.292155266302","T","Hispanic","Female","18-29","Traffic","Citation","No Search"
"2020-09-08T08:29:24.000","2020-00041649","7TH ST / ASHBY AVE","BERKELEY","37.8510085539258","-122.291104027758","T","Hispanic","Female","30-39","Traffic","Citation","No Search"
"2020-09-08T08:23:48.000","2020-00041648","7TH ST / ASHBY AVE","BERKELEY","37.8510085539258","-122.291104027758","T","White","Male","30-39","Traffic","Citation","No Search"
"2020-09-04T18:50:37.000","2020-00041150","2ND ST / JONES ST","BERKELEY","37.8743666321824","-122.304449554725","1196","Asian","Male","30-39","Traffic","Arrest","Search"
"2020-09-04T13:32:43.000","2020-00041097","6TH ST / ADDISON ST","BERKELEY","37.8667099161296","-122.297248669605","T","White","Male",">40","Traffic","Citation","No Search"
"2020-09-04T12:30:55.000","2020-00041083","UNIVERSITY AVE / 9TH ST","BERKELEY","37.8686436571052","-122.294405750152","T","White","Female",">40","Traffic","Citation","No Search"
"2020-09-04T12:21:57.000","2020-00041078","ACTON ST / UNIVERSITY AVE","BERKELEY","37.8701126448154","-122.284248929276","T","White","Male","30-39","Traffic","Citation","No Search"
"2020-09-04T12:18:46.000","2020-00041077","UNIVERSITY AVE / ACTON ST","BERKELEY","37.8701126448154","-122.284248929276","T","Asian","Female",">40","Traffic","Citation","No Search"
"2020-09-04T10:44:22.000","2020-00041066","1025 ASHBY AVE","BERKELEY","37.851722021","-122.288968275","T","White","Female","18-29","Traffic","Citation","No Search"
"2020-09-04T10:34:31.000","2020-00041062","ASHBY AVE / SAN PABLO AVE","BERKELEY","37.8521406356223","-122.286683357453","T","White","Female",">40","Traffic","Citation","No Search"
"2020-09-04T10:28:48.000","2020-00041061","FOLGER AVE / SAN PABLO AVE","BERKELEY","37.8509634116695","-122.286289536613","T","Hispanic","Male",">40","Traffic","Citation","No Search"
"2020-09-04T10:22:13.000","2020-00041060","7TH ST / FOLGER AVE","BERKELEY","37.8500589059194","-122.290783189701","T","White","Male","18-29","Traffic","Citation","No Search"
"2020-09-03T14:25:41.000","2020-00040930","7TH ST / POTTER ST","BERKELEY","37.851514871299","-122.291270411224","T","Asian","Female","30-39","Traffic","Citation","No Search"
"2020-09-03T14:01:47.000","2020-00040927","MARTIN LUTHER KING JR WAY / ALLSTON WAY","BERKELEY","37.8687744781833","-122.272704445954","T","White","Male","30-39","Traffic","Citation","No Search"
"2020-09-03T09:12:32.000","2020-00040896","FOLGER AVE / 7TH ST","BERKELEY","37.8500589059194","-122.290783189701","T","Other","Male",">40","Traffic","Citation","No Search"
"2020-09-03T08:58:31.000","2020-00040892","MURRAY ST / 7TH ST","BERKELEY","37.85080699","-122.291036813","T","Other","Male",">40","Traffic","Citation","No Search"
"2020-09-03T08:56:00.000","2020-00040891","7TH ST / HEINZ AVE","BERKELEY","37.853483112","-122.291892987","T","Hispanic","Male",">40","Traffic","Citation","No Search"
"2020-09-03T08:44:19.000","2020-00040889","ASHBY AVE / 7TH ST","BERKELEY","37.8510085539258","-122.291104027758","T","White","Female",">40","Traffic","Citation","No Search"
"2020-09-03T08:40:32.000","2020-00040888","67TH ST / HOLLIS ST","EMERYVILLE","37.84885214432","-122.292155266302","T","Black","Male","30-39","Traffic","Citation","No Search"
"2020-09-03T08:30:22.000","2020-00040887","66TH ST / HOLLIS ST","EMERYVILLE","37.8478134753914","-122.291818422295","T","Black","Female","30-39","Traffic","Citation","No Search"
"2020-09-03T08:27:07.000","2020-00040886","FOLGER AVE / HOLLIS ST","BERKELEY","37.8497612705735","-122.292249969059","T","Asian","Female","30-39","Traffic","Citation","No Search"
"2020-09-02T09:28:30.000","2020-00040735","6TH ST / ALLSTON WAY","BERKELEY","37.865261191576","-122.296783946918","T","White","Male",">40","Traffic","Citation","No Search"
"2020-09-01T08:42:35.000","2020-00040575","DER/BELRO",,"-361","-361","T","White","Male",">40","Traffic","Warning","No Search"
"2020-09-01T08:36:15.000","2020-00040573","DERBY ST / WARRING ST","BERKELEY","37.862310838","-122.250095689","T","White","Male",">40","Traffic","Citation","No Search"
"2020-09-01T08:30:00.000","2020-00040571","2700 FOREST AVE","BERKELEY","37.8613577252705","-122.253351265697","T","Asian","Female","18-29","Traffic","Citation","No Search"
"2020-09-01T08:27:08.000","2020-00040569","PIEDMONT AVE / FOREST AVE","BERKELEY","37.8615207745958","-122.251138949436","T","White","Female","30-39","Traffic","Citation","No Search"
"2020-09-01T08:25:16.000","2020-00040568","DERBY ST / WARRING ST","BERKELEY","37.862310838","-122.250095689","T","White","Female",">40","Traffic","Citation","No Search"
"2020-09-01T08:17:29.000","2020-00040565","2700 FOREST AVE","BERKELEY","37.8613577252705","-122.253351265697","T","White","Male","30-39","Traffic","Citation","No Search"
"2020-09-01T08:13:41.000","2020-00040564","PIEDMONT AVE / FOREST AVE","BERKELEY","37.8615207745958","-122.251138949436","T","White","Female",">40","Traffic","Citation","No Search"
"2020-09-01T08:12:39.000","2020-00040563","PIEDMONT AVE / DERBY ST","BERKELEY","37.8622465220617","-122.251237490512","T","White","Male",">40","Traffic","Citation","No Search"
"2020-08-30T17:57:23.000","2020-00040351",,,"37.872822205","-122.30571269","T","Other","Male","30-39","Traffic","Arrest","No Search"
"2020-08-28T12:26:54.000","2020-00040013","7TH ST / GRAYSON ST","BERKELEY","37.8553036862076","-122.292472204535","T","White","Male",">40","Traffic","Citation","No Search"
"2020-08-28T11:53:16.000","2020-00040007","6TH ST / CAMELIA ST","BERKELEY","37.8776248532328","-122.300727292057","T","Hispanic","Male","30-39","Traffic","Citation","No Search"
"2020-08-28T11:17:49.000","2020-00040003","UNIVERSITY AVE / SAN PABLO AVE","BERKELEY","37.8690965881111","-122.292119433227","T","Black","Male","18-29","Traffic","Citation","No Search"
"2020-08-28T08:59:54.000","2020-00039986",,,"37.8494135490001","-122.298472239","T","White","Male","18-29","Traffic","Citation","No Search"
"2020-08-28T08:48:16.000","2020-00039985","HOLLIS ST / 67TH ST","EMERYVILLE","37.84885214432","-122.292155266302","T","Hispanic","Female",">40","Traffic","Citation","No Search"
"2020-08-27T12:43:36.000","2020-00039863",,,"37.8860522890001","-122.308385322","T","White","Female",">40","Traffic","Warning","No Search"
"2020-08-27T12:27:51.000","2020-00039860",,,"37.865350801","-122.30299227","T","White","Male",">40","Traffic","Citation","No Search"
"2020-08-27T12:26:30.000","2020-00039858","6TH ST / UNIVERSITY AVE","BERKELEY","37.8679938952317","-122.29766438932","T","White","Male",">40","Traffic","Citation","No Search"
"2020-08-27T12:17:40.000","2020-00039856","6TH ST / HEARST AVE","BERKELEY","37.8693147564722","-122.298093143082","T","Black","Female","30-39","Traffic","Citation","No Search"
"2020-08-27T11:55:55.000","2020-00039851","6TH ST / HEARST AVE","BERKELEY","37.8693147564722","-122.298093143082","T","Black","Male","30-39","Traffic","Citation","No Search"
"2020-08-27T11:54:53.000","2020-00039850","6TH ST / UNIVERSITY AVE","BERKELEY","37.8679938952317","-122.29766438932","T","White","Female",">40","Traffic","Citation","No Search"
"2020-08-27T09:37:08.000","2020-00039830","UNIVERSITY AVE / 6TH ST","BERKELEY","37.8679938952317","-122.29766438932","T","White","Female","18-29","Traffic","Citation","No Search"
"2020-08-27T09:34:45.000","2020-00039829","MURRAY ST / 9TH ST","BERKELEY","37.8511781704081","-122.289247886002","T","Black","Female","30-39","Traffic","Citation","No Search"
"2020-08-27T09:30:42.000","2020-00039827","ASHBY AVE / 7TH ST","BERKELEY","37.8510085539258","-122.291104027758","T","Asian","Female","30-39","Traffic","Citation","No Search"
"2020-08-27T09:26:24.000","2020-00039826","MURRAY ST / 7TH ST","BERKELEY","37.85080699","-122.291036813","T","Asian","Female","30-39","Traffic","Citation","No Search"
"2020-08-27T09:20:03.000","2020-00039825","67TH ST / HOLLIS ST","EMERYVILLE","37.84885214432","-122.292155266302","T","Hispanic","Male",">40","Traffic","Citation","No Search"
"2020-08-27T08:56:21.000","2020-00039822","MURRAY ST / 7TH ST","BERKELEY","37.85080699","-122.291036813","T","Hispanic","Male",">40","Traffic","Citation","No Search"
"2020-08-27T08:34:22.000","2020-00039821","67TH ST / HOLLIS ST","EMERYVILLE","37.84885214432","-122.292155266302","T","Black","Male",">40","Traffic","Citation","No Search"
"2020-08-27T08:26:39.000","2020-00039819","HOLLIS ST / 67TH ST","EMERYVILLE","37.84885214432","-122.292155266302","T","Asian","Male","30-39","Traffic","Citation","No Search"
"2020-08-26T13:15:27.000","2020-00039725","UNIVERSITY AVE / CHESTNUT ST","BERKELEY","37.8696275409141","-122.288034896081","T","White","Male","18-29","Traffic","Citation","No Search"
"2020-08-26T12:51:00.000","2020-00039722","SAN PABLO AVE / GILMAN ST","BERKELEY","37.8804741843168","-122.295799216735","T","White","Male","30-39","Traffic","Citation","No Search"
"2020-08-26T11:33:31.000","2020-00039706","GILMAN ST / KAINS AVE","BERKELEY","37.8806665898524","-122.29488724087","T","White","Male","18-29","Traffic","Citation","No Search"
"2020-08-26T11:08:17.000","2020-00039704","7TH ST / ASHBY AVE","BERKELEY","37.8510085539258","-122.291104027758","T","White","Male","30-39","Traffic","Citation","No Search"
"2020-08-26T11:05:58.000","2020-00039703","ASHBY AVE / 7TH ST","BERKELEY","37.8510085539258","-122.291104027758","T","Black","Male",">40","Traffic","Citation","No Search"
"2020-08-26T10:50:28.000","2020-00039699","7TH ST / ASHBY AVE","BERKELEY","37.8510085539258","-122.291104027758","T","White","Male",">40","Traffic","Citation","No Search"
"2020-08-26T10:37:07.000","2020-00039695","66TH ST / HOLLIS ST","EMERYVILLE","37.8478134753914","-122.291818422295","T","White","Female","18-29","Traffic","Citation","No Search"
"2020-08-26T10:36:31.000","2020-00039694","7TH ST / POTTER ST","BERKELEY","37.851514871299","-122.291270411224","T","White","Male","18-29","Traffic","Citation","No Search"
"2020-08-25T17:10:00.000","2020-00039604","SAN PABLO AVE / OREGON ST","BERKELEY","37.8549187288384","-122.287564362205","T","White","Female",">40","Traffic","Citation","No Search"
"2020-08-15T21:18:36.000","2020-00038084","6TH ST / CAMELIA ST","BERKELEY","37.8776248532328","-122.300727292057","1194B","Other","Male","30-39","Traffic","Arrest","Search"
"2020-08-15T13:20:29.000","2020-00038026","SAN PABLO AVE / PAGE ST","BERKELEY","37.8775493663237","-122.294862050815","1194","Black","Female","30-39","Investigation","Warning","No Search"
"2020-08-12T16:14:00.000","2020-00037563","RUSSELL ST / TELEGRAPH AVE","BERKELEY","37.8576612634793","-122.259469836931","T","Black","Male","30-39","Prob./Parole","Arrest","Search"
"2020-08-02T12:46:12.000","2020-00036159","CENTER ST / MARTIN LUTHER KING JR WAY","BERKELEY","37.869691852","-122.272799135","1194","Black","Male",">40","Investigation","Warning","No Search"
"2020-08-02T09:11:38.000","2020-00036136","2257 SHATTUCK AVE","BERKELEY","37.868333899","-122.267427775","1194","White","Female","30-39","Investigation","Warning","No Search"
"2020-08-02T09:01:31.000","2020-00036135","MILVIA ST / ALLSTON WAY","BERKELEY","37.8690564328826","-122.270434707902","1194","Black","Male",">40","Investigation","Warning","No Search"
"2020-08-01T19:07:07.000","2020-00036054","CEDAR ST / SHATTUCK AVE","BERKELEY","37.8784161184258","-122.269103891551","1196","White","Male","18-29","Traffic","Arrest","Search"
"2020-07-31T13:05:53.000","2020-00035834",,,"37.8702239827848","-122.273171691662","1194","White","Male",">40","Investigation","Warning","No Search"
"2020-07-30T08:43:22.000","2020-00035658","PINE ST/CLAYTON ST",,"-361","-361","T","Black","Male","18-29","Traffic","Citation","No Search"
"2020-07-29T09:28:58.000","2020-00035488","2512 MARTIN LUTHER KING JR WAY","BERKELEY","37.8627216120269","-122.272224935437","1196","Other","Male",">40","Investigation","Warning","No Search"
"2020-07-28T08:12:30.000","2020-00035310","CARLETON ST / DANA ST","BERKELEY","37.862155579516","-122.260167149107","1196","White","Female",">40","Investigation","Warning","No Search"
"2020-07-21T12:50:55.000","2020-00034282","2515 HILLEGASS AEV",,"-361","-361","1194","Black","Female","18-29","Investigation","Warning","No Search"
"2020-07-20T01:05:30.000","2020-00034058",,"BERKELEY","37.8661036188751","-122.305688135031","1196","White","Male",">40","Investigation","Warning","Search"
"2020-07-20T00:44:04.000","2020-00034055","UNIVERSITY AVE/MILVIA ST",,"-361","-361","T","White","Female","18-29","Traffic","Warning","No Search"
"2020-07-20T00:03:45.000","2020-00034050","SAN PABLO AVE / ALLSTON WAY","BERKELEY","37.8663817687357","-122.29123441139","T","White","Male",">40","Traffic","Warning","No Search"
"2020-07-19T22:51:02.000","2020-00034041","HEARST AVE / 5TH ST","BERKELEY","37.869088553","-122.299238032","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-07-19T19:35:52.000","2020-00034014","DURANT AVE / PIEDMONT AVE","BERKELEY","37.8686781639822","-122.252250369419","T","Hispanic","Male","18-29","Traffic","Warning","No Search"
"2020-07-19T07:08:47.000","2020-00033911","4TH ST / BANCROFT WAY","BERKELEY","37.8630487010199","-122.298403802794","1196","0","0","0","0","0","0"
"2020-07-19T00:24:32.000","2020-00033883","SHATTUCK AVE / DWIGHT WAY","BERKELEY","37.8639714843912","-122.267363141472","1194","Black","Male","30-39","Prob./Parole","Other","Search"
"2020-07-19T00:09:05.000","2020-00033881","OHLONE AVE / JACKSON ST","BERKELEY","37.8857150661584","-122.300275250241","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-07-18T23:05:50.000","2020-00033872","ASHBY AVE / COLLEGE AVE","BERKELEY","37.8570447986705","-122.253042643435","1194","Black","Male","30-39","Wanted","Arrest","Search"
"2020-07-18T22:35:35.000","2020-00033866","SAN PABLO AVE / OREGON ST","BERKELEY","37.8549187288384","-122.287564362205","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-07-18T21:39:26.000","2020-00033857","CEDAR ST / 8TH ST","BERKELEY","37.8745237495771","-122.29748132912","1194B","Hispanic","Male","30-39","Traffic","Citation","No Search"
"2020-07-18T21:18:44.000","2020-00033853","7TH ST / CHANNING WAY","BERKELEY","37.8619651537097","-122.29460973099","T","Black","Male","18-29","Investigation","Warning","No Search"
"2020-07-18T20:58:25.000","2020-00033849","DWIGHT WAY / 8TH ST","BERKELEY","37.8604207827344","-122.292937094751","T","Hispanic","Male",">40","Traffic","Warning","Search"
"2020-07-18T19:53:18.000","2020-00033838","SHATTUCK AVE / BANCROFT WAY","BERKELEY","37.8675938371982","-122.267773417169","1194","Black","Male","30-39","Prob./Parole","Warning","Search"
"2020-07-18T16:39:39.000","2020-00033801","ASHBY AVE / 9TH ST","BERKELEY","37.851615813","-122.289369289","T","White","Female","18-29","Traffic","Warning","No Search"
"2020-07-18T13:03:32.000","2020-00033755","1444 SHATTUCK AVE","BERKELEY","37.880763504","-122.270029587","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-07-18T00:46:01.000","2020-00033704","SAN PABLO AVE / HARRISON ST","BERKELEY","37.8822602694902","-122.296386556247","T","Other","Male",">40","Traffic","Warning","No Search"
"2020-07-17T19:40:35.000","2020-00033676","TELEGRAPH AVE / CARLETON ST","BERKELEY","37.8623296126389","-122.258811411293","1194","Hispanic","Male",">40","Investigation","Arrest","Search"
"2020-07-17T13:26:33.000","2020-00033626","2310 TELEGRAPH AVE","BERKELEY","37.868451034","-122.259400737","1194","Black","Male",">40","Investigation","Arrest","Search"
"2020-07-17T02:32:55.000","2020-00033574","OTIS ST / ASHBY AVE","BERKELEY","37.8544536377929","-122.269990976717","1196","Black","Male",">40","Investigation","Warning","Search"
"2020-07-17T02:06:26.000","2020-00033572","SAN PABLO AVE / ASHBY AVE","BERKELEY","37.8521406356223","-122.286683357453","T","Hispanic","Male","30-39","Traffic","Warning","No Search"
"2020-07-16T21:41:36.000","2020-00033557","ADELINE ST / STUART ST","BERKELEY","37.8584208686702","-122.267733264876","T","Black","Male",">40","Traffic","Arrest","Search"
"2020-07-16T14:03:48.000","2020-00033466","2601 TELEGRAPH AVE","BERKELEY","37.86299407807434","-122.25838312454786","1194","White","Male","30-39","Investigation","Citation","Search"
"2020-07-16T14:03:48.000","2020-00033466","2601 TELEGRAPH AVE","BERKELEY","37.86299407807434","-122.25838312454786","1194","White","Male","30-39","Prob./Parole","Citation","Search"
"2020-07-16T03:57:20.000","2020-00033402","SP/60",,"-361","-361","T","Black","Male","30-39","Traffic","Warning","Search"
"2020-07-16T03:45:47.000","2020-00033401","UNI/GRANT",,"-361","-361","T","White","Female","18-29","Traffic","Warning","Search"
"2020-07-16T03:31:48.000","2020-00033400","1461 UNIVERSITY AVE","BERKELEY","37.870654852","-122.283358568","1194","White","Male","30-39","Investigation","Warning","No Search"
"2020-07-16T01:36:46.000","2020-00033398","COLL/DERBY",,"-361","-361","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-07-16T00:56:03.000","2020-00033394","ALCATRAZ AVE / CALIFORNIA ST","BERKELEY","37.8481542853832","-122.275814351818","T","Asian","Male",">40","Traffic","Warning","No Search"
"2020-07-15T22:11:23.000","2020-00033381","MARTIN LUTHER KING JR WAY / CENTER ST","BERKELEY","37.8696918518739","-122.272799134552","T","Black","Male","30-39","Investigation","Warning","No Search"
"2020-07-15T22:11:23.000","2020-00033381","MARTIN LUTHER KING JR WAY / CENTER ST","BERKELEY","37.8696918518739","-122.272799134552","T","Black","Male","18-29","Traffic","Warning","Search"
"2020-07-15T21:58:44.000","2020-00033380","UNIVERSITY AVE / GRANT ST","BERKELEY","37.871261964782","-122.275244881891","T","0","0","0","0","0","0"
"2020-07-15T17:08:58.000","2020-00033338","COLLEGE AVE / HASTE ST","BERKELEY","37.8666088304495","-122.254075957684","T","Hispanic","Male","30-39","Traffic","Warning","No Search"
"2020-07-15T03:40:25.000","2020-00033251","UNIVERSITY AVE / 7TH ST","BERKELEY","37.868202005596","-122.296624749849","T","Black","Male","18-29","Traffic","Warning","Search"
"2020-07-15T03:40:25.000","2020-00033251","UNIVERSITY AVE / 7TH ST","BERKELEY","37.868202005596","-122.296624749849","T","White","Female","18-29","Traffic","Warning","No Search"
