"objectid","name","pin10","pina","pinsa","pinb","pinp","pinu","taxcode","parceltype","longitude","latitude","municipality","politicaltownship","commissionerdistrict","congressionaldistrict","staterepresentativedistrict","statesenatedistrict","tifdistrict","elemschltaxdist","highschltaxdist","unitschltaxdist","chicagoward","censustract_geoid","assessorbldgclass","assessornbhd","the_geom"
"223","01011140200000","0101114020","1","1","114","20","0","10021","1","-88.1373764685925","42.1508109876433","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","203","12","MULTIPOLYGON (((-88.13725168891723 42.150935899284256, -88.13725105424143 42.15066957447436, -88.13749163532027 42.150671305303376, -88.13748811409371 42.15093670647763, -88.13732396231673 42.15093667588026, -88.13725168891723 42.150935899284256)))"
"224","01011140210000","0101114021","1","1","114","21","0","10021","1","-88.1369857276548","42.1510442783846","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","0","12","MULTIPOLYGON (((-88.13666185531085 42.151384055798246, -88.13666133008692 42.15116269040254, -88.1366609823367 42.15101741602873, -88.13666058157291 42.15084906201887, -88.1366601455623 42.15066499297205, -88.13715733678396 42.150668898375855, -88.13725105424143 42.15066957447436, -88.13725168891723 42.150935899284256, -88.13732396231673 42.15093667588026, -88.13732256476938 42.151389650462825, -88.13666185531085 42.151384055798246)))"
"225","01011140220000","0101114022","1","1","114","22","0","10021","1","-88.1374475892266","42.1511715463805","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","211","12","MULTIPOLYGON (((-88.13732256476938 42.151389650462825, -88.13732396231673 42.15093667588026, -88.13748811409371 42.15093670647763, -88.13756059268083 42.15093671766136, -88.13755919078079 42.15139165223777, -88.13732256476938 42.151389650462825)))"
"226","01011150010000","0101115001","1","1","115","1","0","10021","1","-88.1357439647732","42.1513033463924","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.1355135520098 42.15139178427398, -88.13551400360708 42.15120885284342, -88.13551404033115 42.15119350565068, -88.13596187548009 42.15119849601363, -88.13596173124566 42.15139804919536, -88.1355135520098 42.15139178427398)))"
"227","01011150020000","0101115002","1","1","115","2","0","10021","1","-88.1354207642007","42.1512993873025","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","202","12","MULTIPOLYGON (((-88.1353148496746 42.151389004719064, -88.13531672340613 42.151191304069926, -88.13546893710766 42.15119300185068, -88.13551404033115 42.15119350565068, -88.13551400360708 42.15120885284342, -88.1355135520098 42.15139178427398, -88.1353148496746 42.151389004719064)))"
"228","01011150030000","0101115003","1","1","115","3","0","10021","1","-88.1351570223291","42.1512959738811","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","211","12","MULTIPOLYGON (((-88.13498503864243 42.15138439292209, -88.13498725342836 42.15118763136201, -88.13531672340613 42.151191304069926, -88.1353148496746 42.151389004719064, -88.13498503864243 42.15138439292209)))"
"229","01011150040000","0101115004","1","1","115","4","0","10021","1","-88.1357216591491","42.1511208504689","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","211","12","MULTIPOLYGON (((-88.13551404033115 42.15119350565068, -88.13546893710766 42.15119300185068, -88.13547110293254 42.15102687021566, -88.13596199770708 42.15103332747479, -88.13596187548009 42.15119849601363, -88.13551404033115 42.15119350565068)))"
"230","01011150050000","0101115005","1","1","115","5","0","10021","1","-88.1352347983894","42.1511148683952","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13531672340613 42.151191304069926, -88.13498725342836 42.15118763136201, -88.1349891285218 42.15102052986841, -88.13547110293254 42.15102687021566, -88.13546893710766 42.15119300185068, -88.13531672340613 42.151191304069926)))"
"231","01011150060000","0101115006","1","1","115","6","0","10021","1","-88.1357230039563","42.1509457728774","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13547110293254 42.15102687021566, -88.13547350746386 42.15084210837374, -88.13571856433083 42.15084557464156, -88.13596213145382 42.150849018614345, -88.13596199770708 42.15103332747479, -88.13547110293254 42.15102687021566)))"
"232","01011150070000","0101115007","1","1","115","7","0","10021","1","-88.1352370604527","42.1509390597093","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.1349891285218 42.15102052986841, -88.13499121143153 42.15083528862953, -88.13530355608405 42.15083970630091, -88.13547350746386 42.15084210837374, -88.13547110293254 42.15102687021566, -88.1349891285218 42.15102052986841)))"
"233","01011150080000","0101115008","1","1","115","8","0","10021","1","-88.1358471239059","42.1507656859538","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13571856433083 42.15084557464156, -88.13572161049206 42.150666516890695, -88.13596226530686 42.15066942279894, -88.13596213145382 42.150849018614345, -88.13571856433083 42.15084557464156)))"
"234","01011150090000","0101115009","1","1","115","9","0","10021","1","-88.1356033643068","42.1507622667893","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","211","12","MULTIPOLYGON (((-88.13547350746386 42.15084210837374, -88.13547583365788 42.15066354950647, -88.13572161049206 42.150666516890695, -88.13571856433083 42.15084557464156, -88.13547350746386 42.15084210837374)))"
"235","01011150100000","0101115010","1","1","115","10","0","10021","1","-88.1353951525983","42.1507594085572","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","211","12","MULTIPOLYGON (((-88.13530355608405 42.15083970630091, -88.13530388944666 42.150661475351875, -88.13547583365788 42.15066354950647, -88.13547350746386 42.15084210837374, -88.13530355608405 42.15083970630091)))"
"236","01011150110000","0101115011","1","1","115","11","0","10021","1","-88.135153985764","42.1507565005758","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","211","12","MULTIPOLYGON (((-88.13499121143153 42.15083528862953, -88.13499320767698 42.150657721892586, -88.13530388944666 42.150661475351875, -88.13530355608405 42.15083970630091, -88.13499121143153 42.15083528862953)))"
"237","01011160010000","0101116001","1","1","116","1","0","10021","1","-88.1344856016276","42.1512946029665","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.1342163084812 42.1513759184219, -88.1342180691187 42.15119068351048, -88.13425358522777 42.15119115264483, -88.1347434033499 42.151197626284535, -88.13474099547058 42.15138277432989, -88.1342163084812 42.1513759184219)))"
"238","01011160020000","0101116002","1","1","116","2","0","10021","1","-88.1341042558498","42.1512896523404","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","202","12","MULTIPOLYGON (((-88.13397826634201 42.15137280483628, -88.13398069154756 42.151187544328074, -88.1342180691187 42.15119068351048, -88.1342163084812 42.1513759184219, -88.13397826634201 42.15137280483628)))"
"239","01011160030000","0101116003","1","1","116","3","0","10021","1","-88.1338802358998","42.1512867831167","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.13376712896758 42.151370044900254, -88.13377117281158 42.151184776235475, -88.13398069154756 42.151187544328074, -88.13397826634201 42.15137280483628, -88.13376712896758 42.151370044900254)))"
"240","01011160040000","0101116004","1","1","116","4","0","10021","1","-88.1345054636309","42.1511126196282","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13425358522777 42.15119115264483, -88.13425496383707 42.15101217025972, -88.13474573447978 42.15101815022564, -88.1347434033499 42.151197626284535, -88.13425358522777 42.15119115264483)))"
"241","01011160050000","0101116005","1","1","116","5","0","10021","1","-88.1341240316949","42.1511078562059","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","201","12","MULTIPOLYGON (((-88.1342180691187 42.15119068351048, -88.13398069154756 42.151187544328074, -88.1339812379282 42.151145927739606, -88.1339830444866 42.151008855889614, -88.13400995653426 42.15100918323342, -88.13425496383707 42.15101217025972, -88.13425358522777 42.15119115264483, -88.1342180691187 42.15119068351048)))"
"242","01011160060000","0101116006","1","1","116","6","0","10021","1","-88.1338815626577","42.1511728132833","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","201","12","MULTIPOLYGON (((-88.13377117281158 42.151184776235475, -88.13377212085365 42.151141538563394, -88.1339812379282 42.151145927739606, -88.13398069154756 42.151187544328074, -88.13377117281158 42.151184776235475)))"
"243","01011160120000","0101116012","1","1","116","12","0","10021","1","-88.1345068708994","42.1509336784185","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","211","12","MULTIPOLYGON (((-88.13425496383707 42.15101217025972, -88.13425586529114 42.15089513518581, -88.13425634458174 42.1508327975196, -88.13474806806363 42.150840243810144, -88.13474573447978 42.15101815022564, -88.13425496383707 42.15101217025972)))"
"244","01011160130000","0101116013","1","1","116","13","0","10021","1","-88.1345096303305","42.1507515920238","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","211","12","MULTIPOLYGON (((-88.13425634458174 42.1508327975196, -88.134256392562 42.15082690045831, -88.13425776666173 42.15064846825288, -88.13475047730297 42.15065346573358, -88.13474811789969 42.1508349182178, -88.13474806806363 42.150840243810144, -88.13425634458174 42.1508327975196)))"
"245","01011160140000","0101116014","1","1","116","14","0","10021","1","-88.1340293803328","42.1507731248702","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13400991991772 42.15089361601577, -88.13400991240626 42.15087250194785, -88.1337780055556 42.15087209883368, -88.13377915844296 42.15081911572262, -88.13378299255514 42.15064365352493, -88.13425776666173 42.15064846825288, -88.134256392562 42.15082690045831, -88.13425634458174 42.1508327975196, -88.13425586529114 42.15089513518581, -88.13400991991772 42.15089361601577)))"
"246","01011160160000","0101116016","1","1","116","16","0","10021","1","-88.1340201291648","42.1509593106889","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13377212085365 42.151141538563394, -88.13377507168924 42.15100632099759, -88.1337780055556 42.15087209883368, -88.13400991240626 42.15087250194785, -88.13400991991772 42.15089361601577, -88.13425586529114 42.15089513518581, -88.13425496383707 42.15101217025972, -88.13400995653426 42.15100918323342, -88.1339830444866 42.151008855889614, -88.1339812379282 42.151145927739606, -88.13377212085365 42.151141538563394)))"
"247","01011170020000","0101117002","1","1","117","2","0","10021","1","-88.1331142197796","42.151205893732","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","0","12","MULTIPOLYGON (((-88.13302419471947 42.15136165392882, -88.13302595970386 42.151176142572666, -88.13302765178587 42.150998544480125, -88.13315515673254 42.15100037644341, -88.13315514712448 42.1510069369654, -88.13315490789607 42.151168299867116, -88.13321088304619 42.15116864517153, -88.13321099485225 42.15117880895317, -88.133213052058 42.15136395926504, -88.13302419471947 42.15136165392882)))"
