"registration_account","company","tax_type","address_line_1","address_line_2","city","state","zip_code","location"
"21001601","BLU PETROLEUM INC","FUEL TAX / DIESEL",,,,,,
"21001550","BOLDUC & SONS INC.","FUEL TAX / DIESEL","222 E 4TH ST",,"WOODHULL","IL","61490 - 5101","POINT (-90.31141 41.177558)"
"10793076","BP PRODUCTS NORTH AMERICA, INC","FUEL TAX / DIESEL","15 E 5TH ST",,"TULSA","OK","74103 - 4346","POINT (-95.989046 36.151823)"
"10824304","BUCHANAN ENERGY LLC","FUEL TAX / DIESEL","2312 TERMINAL DR",,"ARLINGTON HEIGHTS","IL","60005 - 4706","POINT (-87.952973 42.024459)"
"21000381","CARGILL, INCORPORATED","FUEL TAX / DIESEL",,,,,,
"10793149","CASEY'S MARKETING CO.","FUEL TAX / DIESEL","1 SE CONVENIENCE BLVD",,"ANKENY","IA","50021 - 9672","POINT (-93.572358 41.692984)"
"21003805","CHRISTIAN COUNTY FARMERS SUPPLY COMPANY","FUEL TAX / DIESEL","1210 N CHENEY ST",,"TAYLORVILLE","IL","62568 - 2709","POINT (-89.306885 39.561602)"
"11100768","CHS INC.","FUEL TAX / DIESEL","5500 CENEX DR",,"INVER GROVE HEIGHTS","MN","55077 - 1721","POINT (-93.063353 44.868582)"
"10793087","CITGO PETROLEUM CORP.","FUEL TAX / DIESEL","2316 TERMINAL DR",,"ARLINGTON HEIGHTS","IL","60005 - 4706","POINT (-87.954665 42.024436)"
"11101704","C & L PETROLEUM SERVICE CO","FUEL TAX / DIESEL","7851 S STH SHR DR APT A",,"CHICAGO","IL","60649 - 5346","POINT (-87.54928 41.753136)"
"21002345","CO-ALLIANCE, LLP","FUEL TAX / DIESEL","770 N HIGH SCHOOL RD",,"INDIANAPOLIS","IN","46214 - 3756","POINT (-86.272264 39.777652)"
"21002345","CO-ALLIANCE, LLP","FUEL TAX / DIESEL","770 N HIGH SCHOOL RD",,"INDIANAPOLIS","IN","46214 - 3756","POINT (-86.272264 39.777652)"
"21002449","COLONIAL OIL INDUSTIRES, INC.","FUEL TAX / DIESEL",,,,,,
"10793108","CONSERV FS, INC.","FUEL TAX / DIESEL","27310 W CASE RD",,"WAUCONDA","IL","60084 - 9740","POINT (-88.166118 42.294805)"
"10793086","COOPER OIL CO.","FUEL TAX / DIESEL","10295 VANS DR",,"FRANKFORT","IL","60423 - 9349","POINT (-87.865118 41.489846)"
"10822506","COSTCO WHOLESALE CORP.","FUEL TAX / DIESEL","PO BOX 35005",,"SEATTLE","WA","98124 - 3405",
"10822506","COSTCO WHOLESALE CORP.","FUEL TAX / DIESEL","PO BOX 35005",,"SEATTLE","WA","98124 - 3405",
"21003743","DOOLEY'S PETROLEUM INC.","FUEL TAX / DIESEL","3101 3RD AVE SW",,"WILLMAR","MN","56201 - 4487",
"10843716","EASTERN AVIATION FUELS INC.","FUEL TAX / DIESEL","601 MCCARTHY BLVD",,"NEW BERN","NC","28562 - 5232","POINT (-77.097272 35.104924)"
"10793210","EDWARD H. WOLF & SONS, INC.","FUEL TAX / DIESEL","414 KETTLE MORAINE DR S",,"SLINGER","WI","53086 - 9550","POINT (-88.289963 43.330906)"
"11118098","ELBOW RIVER MARKETING LTD","FUEL TAX / DIESEL","1500, 335 8TH AVE S.W.",,"CALGARY","AB","T2P 1 - C9","POINT (-87.283885 33.836796)"
"21000562","ELBOW RIVER MARKETING USA LTD.","FUEL TAX / DIESEL",,,,,,
"21001848","ENERGY TRANSFER MARKETING & TERMINALS LP","FUEL TAX / DIESEL","8111 WESTCHESTER DR STE 600",,"DALLAS","TX","75225 - 6142","POINT (-96.806555 32.861591)"
"10793222","EPIC AVIATION, LLC","FUEL TAX / DIESEL","3871 FAIRVIEW INDUSTRIAL DR SE STE 100",,"SALEM","OR","97302 - 1193","POINT (-123.012029 44.899858)"
"10793215","EQUILON ENTERPRISES LLC","FUEL TAX / DIESEL","1100 LOUISIANA ST",,"HOUSTON","TX","77002 - 5227","POINT (-95.368327 29.757514)"
"10793111","EXXONMOBIL OIL CORP.","FUEL TAX / DIESEL","5959 LAS COLINAS BLVD",,"IRVING","TX","75039 - 4202","POINT (-96.948382 32.890896)"
"10793185","FAMILY EXPRESS STORES CORP.","FUEL TAX / DIESEL","213 SOUTH STATE ROUTE 49",,"VALPARAISO","IN","46383","POINT (-87.027085 41.404011)"
"11111743","FEDEX GROUND PACKAGE SYSTEMS INC.","FUEL TAX / DIESEL","3630 HACKS CROSS RD",,"MEMPHIS","TN","38125 - 8800","POINT (-89.795127 35.051288)"
"10793092","FEECE OIL CO.","FUEL TAX / DIESEL","1700 HUBBARD AVE",,"BATAVIA","IL","60510 - 1424","POINT (-88.271287 41.859605)"
"10793147","FLINT HILLS RESOURCES, LP","FUEL TAX / DIESEL","4111 E 37TH ST N",,"WICHITA","KS","67220 - 3203","POINT (-97.292013 37.749934)"
"21002185","FLYERS ENERGY LLC","FUEL TAX / DIESEL","715 W 172ND ST",,"SOUTH HOLLAND","IL","60473 - 2722","POINT (-87.63494 41.582507)"
"10793091","FORD MOTOR COMPANY","FUEL TAX / DIESEL","1 AMERICAN RD RM 612",,"DEARBORN","MI","48126 - 2701","POINT (-83.208853 42.313413)"
"21001762","FOSTER FUEL, INC","FUEL TAX / DIESEL","16720 BROOKNEAL HWY",,"BROOKNEAL","VA","24528","POINT (-78.97917 37.07307)"
"21001430","FUEL LINE MANAGEMENT LLC","FUEL TAX / DIESEL",,,,,,
"10793096","GARROW OIL CORP.","FUEL TAX / DIESEL","504 W EDGEWOOD DR",,"APPLETON","WI","54913 - 9725","POINT (-88.412534 44.316378)"
"10793153","GAS DEPOT, INC.","FUEL TAX / DIESEL","8930 WAUKEGAN RD STE 230",,"MORTON GROVE","IL","60053 - 2132","POINT (-87.799207 42.043739)"
"21002655","GLADIEUX TRADING & MARKETING CO LP","FUEL TAX / DIESEL","4133 NEW HAVEN AVE",,"FORT WAYNE","IN","46803 - 1643","POINT (-85.084163 41.068881)"
"11118804","GLOBAL COMPANIES LLC","FUEL TAX / DIESEL","800 SOUTH ST",,"WALTHAM","MA","02453 - 1478","POINT (-71.262937 42.355226)"
"11115111","GOLDEN OIL CO LLC","FUEL TAX / DIESEL","400 TILTON RD",,"TILTON","IL","61833 - 7105","POINT (-87.641047 40.10409)"
"11113405","GOOD OIL CO INC.","FUEL TAX / DIESEL","1201 N US HIGHWAY 35",,"WINAMAC","IN","46996 - 8003","POINT (-86.603449 41.072995)"
"21002427","GPM EMPIRE, LLC","FUEL TAX / DIESEL","8565 MAGELLAN PKWY STE 400",,"RICHMOND","VA","23227 - 1172","POINT (-77.435047 37.647276)"
"11108132","GPM PETROLEUM LLC","FUEL TAX / DIESEL","1410 COMMONWEALTH DR STE 202",,"WILMINGTON","NC","28403 - 0377","POINT (-77.831358 34.227477)"
"10793200","GRAHAM C-STORES CO.","FUEL TAX / DIESEL","39109 HWY 41",,"WADSWORTH","IL","60083 - 8915",
"10793201","GRAHAM ENTERPRISES, INC.","FUEL TAX / DIESEL","750 BUNKER CT STE 100",,"VERNON HILLS","IL","60061 - 1864","POINT (-87.952063 42.234123)"
"21002150","GRAINCO FS, INC.","FUEL TAX / DIESEL","3107 N STATE ROUTE 23",,"OTTAWA","IL","61350 - 9645","POINT (-88.835818 41.38553)"
"21001956","GREENAMERICA BIOFUELS LLC","FUEL TAX / DIESEL","5508 LONAS DR",,"KNOXVILLE","TN","37909 - 3221","POINT (-84.005184 35.94543)"
"21002394","GROWMARK ENERGY LLC","FUEL TAX / DIESEL","1006 1ST AVE",,"MANSON","IA","50563 - 5049","POINT (-94.538067 42.516872)"
"10793098","GROWMARK, INC.","FUEL TAX / DIESEL","1701 TOWANDA AVE",,"BLOOMINGTON","IL","61701 - 2057","POINT (-88.959169 40.49933)"
"10818366","HARTLAND FUEL PRODUCTS LLC","FUEL TAX / DIESEL","920 10TH AVE N",,"ONALASKA","WI","54650 - 2166","POINT (-91.225123 43.897519)"
"10793143","HERITAGE FS, INC.","FUEL TAX / DIESEL","RT. 45 SOUTH",,"GILMAN","IL","60938",
"10852936","HERITAGE PETROLEUM LLC","FUEL TAX / DIESEL","516 N 7TH AVE",,"EVANSVILLE","IN","47710 - 1420","POINT (-87.585601 37.982503)"
"10793223","HERR PETROLEUM CORP.","FUEL TAX / DIESEL","1693 STATE HIGHWAY 164",,"GALESBURG","IL","61401 - 8548","POINT (-90.460221 40.947467)"
"21001524","H HOLDING CO","FUEL TAX / DIESEL","337 22ND AVE S",,"BROOKINGS","SD","57006 - 2828","POINT (-96.768212 44.302234)"
"11101703","HIGHTOWERS PETROLEUM CO","FUEL TAX / DIESEL","3577 COMMERCE DR",,"MIDDLETOWN","OH","45005 - 5232","POINT (-84.321903 39.495577)"
"10807251","HUSKY MARKETING & SUPPLY CO.","FUEL TAX / DIESEL","5550 BLAZER PKWY STE 200",,"DUBLIN","OH","43017 - 3478","POINT (-83.131244 40.07795)"
"10793164","HWRT OIL CO., LLC","FUEL TAX / DIESEL","1 PIASA LN",,"HARTFORD","IL","62048 - 1504","POINT (-90.097629 38.813666)"
"10811448","INDIGO ENERGY PARTNERS LLC","FUEL TAX / DIESEL","222 MAIN ST SW",,"GAINESVILLE","GA","30501 - 3708","POINT (-83.826656 34.298214)"
"10793192","JACOBUS ENERGY, INC.","FUEL TAX / DIESEL","11815 W BRADLEY RD",,"MILWAUKEE","WI","53224 - 2532","POINT (-88.058064 43.16259)"
"10793216","J & D OIL, INC.","FUEL TAX / DIESEL","8094 FAIRGROUNDS RD",,"BELVIDERE","IL","61008 - 9785","POINT (-88.851342 42.271287)"
"10793180","JERRY WILLKOMM, INC.","FUEL TAX / DIESEL","991 120TH AVE",,"SOMERS","WI","53171","POINT (-87.950117 42.6449)"
"10830806","JOHNSON OIL CO.","FUEL TAX / DIESEL","1305 12TH AVE",,"ROCK FALLS","IL","61071 - 2708","POINT (-89.705421 41.769988)"
"21001658","J. T. BARRIER LLC","FUEL TAX / DIESEL","12301 NEW AVE STE E",,"LEMONT","IL","60439 - 3670","POINT (-88.033366 41.663146)"
"10793105","KEAN BROTHERS LLC","FUEL TAX / DIESEL","5112 WOODLAND AVE",,"WESTERN SPRINGS","IL","60558 - 1830","POINT (-87.902912 41.796443)"
"10793107","KELLY WILLIAMSON CO.","FUEL TAX / DIESEL","1132 HARRISON AVE",,"ROCKFORD","IL","61104 - 7262","POINT (-89.082554 42.237866)"
"10853451","KLEAN OIL CO.","FUEL TAX / DIESEL","306 WHITE PINES LN",,"OSWEGO","IL","60543 - 8148","POINT (-88.348991 41.666754)"
"10793199","KWIK TRIP, INC.","FUEL TAX / DIESEL","1626 OAK ST",,"LA CROSSE","WI","54603 - 2308","POINT (-91.22942 43.84737)"
"11106671","LAKE COUNTY FARM BUREAU COOP ASSOC. INC.","FUEL TAX / DIESEL","402 N JACKSON ST",,"CROWN POINT","IN","46307 - 3369","POINT (-87.359601 41.422441)"
"10823491","LAKE SHORE PETROLEUM LLC","FUEL TAX / DIESEL","10 E 22ND ST STE 210",,"LOMBARD","IL","60148 - 6108","POINT (-88.015761 41.845562)"
"10855296","LEHIGH GAS WHOLESALE LLC","FUEL TAX / DIESEL","645 HAMILTON ST STE 400",,"ALLENTOWN","PA","18101 - 2192","POINT (-75.471072 40.60239)"
"10850470","LOYOLA UNIVERSITY OF CHICAGO","FUEL TAX / DIESEL","1032 N. SHERIDAN ROAD",,"CHICAGO","IL","60660",
"10853452","LUCKY'S ENERGY SERVICE","FUEL TAX / DIESEL","16N012 HIGH RIDGE LN",,"HAMPSHIRE","IL","60140 - 7435","POINT (-88.406767 42.096115)"
"10793109","LUKE OIL CO., INC.","FUEL TAX / DIESEL","3592 RANDOLPH ST",,"HOBART","IN","46342 - 1458","POINT (-87.239372 41.50689)"
"10831327","MAC'S CONVENIENCE STORES LLC","FUEL TAX / DIESEL","4080 W JONATHAN MOORE PIKE",,"COLUMBUS","IN","47201 - 8667","POINT (-85.970138 39.199823)"
"10793224","MANSFIELD OIL CO.-GAINESVILLE","FUEL TAX / DIESEL","1025 AIRPORT PKWY","SW","GAINESVILLE","GA","30501 - 6813","POINT (-83.823639 34.273119)"
"10793212","MARATHON PETROLEUM CO. LP","FUEL TAX / DIESEL","539 S MAIN ST",,"FINDLAY","OH","45840 - 3229","POINT (-83.65028 41.036071)"
"10793172","MEIJER DISTRIBUTION, INC.","FUEL TAX / DIESEL","2929 WALKER AVE NW",,"GRAND RAPIDS","MI","49544 - 6402","POINT (-85.724318 43.01623)"
"10793174","MIDWEST OIL CO., INC.","FUEL TAX / DIESEL","301 S 3RD ST",,"TERRE HAUTE","IN","47807 - 3410","POINT (-87.414017 39.46309)"
"10824701","MIECO, INC.","FUEL TAX / DIESEL","301 E OCEAN BLVD STE 1100",,"LONG BEACH","CA","90802 - 4832","POINT (-118.189026 33.766906)"
"21002564","MINIT MART LLC","FUEL TAX / DIESEL","165 FLANDERS RD",,"WESTBOROUGH","MA","01581 - 1032","POINT (-71.562485 42.276148)"
"10793112","MOHR OIL CO.","FUEL TAX / DIESEL","7340 HARRISON ST",,"FOREST PARK","IL","60130 - 2017","POINT (-87.808899 41.872265)"
"10819029","MOLO OIL CO.","FUEL TAX / DIESEL","123 SOUTHERN AVE",,"DUBUQUE","IA","52003 - 7847","POINT (-90.664518 42.485244)"
"21001048","MOTIVA ENTERPRISES LLC","FUEL TAX / DIESEL",,,,,,
"21001093","M SONS LLC","FUEL TAX / DIESEL",,,,,,
"10793187","MUSKET CORPORATION","FUEL TAX / DIESEL","10601 N PENNSYLVANIA AVE",,"OKLAHOMA CITY","OK","73120 - 4108","POINT (-97.549279 35.578164)"
"10793117","NATIONAL PETROLEUM CORP.","FUEL TAX / DIESEL","4900 N BROADWAY ST",,"CHICAGO","IL","60640 - 3002","POINT (-87.659738 41.971501)"
"10855016","NGL CRUDE LOGISTICS LLC","FUEL TAX / DIESEL","865 ALBION ST STE 400",,"DENVER","CO","80220 - 4809",
"10834253","NIC HOLDING CORP.","FUEL TAX / DIESEL","225 BROADHOLLOW RD STE 212W",,"MELVILLE","NY","11747 - 4899","POINT (-73.416573 40.785689)"
"10815301","OLSON SERVICE CO.","FUEL TAX / DIESEL","139 INDUSTRIAL AVE",,"FOX LAKE","IL","60020 - 1913","POINT (-88.176875 42.390525)"
"10793118","OSCO, INC.","FUEL TAX / DIESEL","615 W MONDAMIN ST",,"MINOOKA","IL","60447 - 9057","POINT (-88.274768 41.454927)"
"10822842","PAGE AVJET FUEL CO. LLC","FUEL TAX / DIESEL","9800 NW 41ST ST STE 400",,"DORAL","FL","33178 - 2980","POINT (-80.354898 25.811542)"
"10793126","PARENT PETROLEUM","FUEL TAX / DIESEL","3340 W MAIN ST",,"ST CHARLES","IL","60175 - 1011","POINT (-88.357261 41.917595)"
"21002593","PARKLAND (U.S.) SUPPLY CORP.","FUEL TAX / DIESEL","2800 POST OAK BLVD STE 5200",,"HOUSTON","TX","77056 - 6111","POINT (-95.46081 29.737601)"
"21001208","PETROCHOICE LLC","FUEL TAX / DIESEL","1300 VIRGINIA DR STE 405",,"FORT WASHINGTON","PA","19034 - 3221","POINT (-75.170745 40.140674)"
"10793124","PETROLEUM TRADERS CORP.","FUEL TAX / DIESEL","7120 POINTE INVERNESS WAY",,"FORT WAYNE","IN","46804 - 7928","POINT (-85.235989 41.073051)"
"10793121","PETROMEX, INC.","FUEL TAX / DIESEL","14702 HAMLIN AVE",,"MIDLOTHIAN","IL","60445 - 3427","POINT (-87.712795 41.624696)"
"10838446","PHILLIPS 66 CO.","FUEL TAX / DIESEL","600 PLAZA OFFICE BUILDING",,"BARTLESVILLE","OK","74004 - 0001",
"10793144","PILOT TRAVEL CENTER LLC","FUEL TAX / DIESEL","5508 LONAS DR",,"KNOXVILLE","TN","37909 - 3221","POINT (-84.005184 35.94543)"
"10793125","PINKERTON OIL CO., INC.","FUEL TAX / DIESEL","75 E US HIGHWAY 20","20","PORTER","IN","46304 - 1397","POINT (-87.065893 41.632552)"
"21004044","PLAZA FUELING AGENTS, INC.","FUEL TAX / DIESEL","66 NEW HYDE PARK RD",,"GARDEN CITY","NY","11530 - 3955","POINT (-73.679593 40.718239)"
"10850452","POWER ENERGY CORP.","FUEL TAX / DIESEL","572 W LAKE ST",,"ELMHURST","IL","60126 - 1408","POINT (-87.958711 41.920267)"
"10793167","PRAIRIE STATE ENERGY LLC","FUEL TAX / DIESEL","5277 TRILLIUM BLVD",,"HOFFMAN ESTATES","IL","60192 - 3602","POINT (-88.211288 42.074258)"
"11112144","PROGRESSIVE PETROLEUM LLC","FUEL TAX / DIESEL","300 N MARTINGALE RD STE 750",,"SCHAUMBURG","IL","60173 - 2097","POINT (-88.033791 42.032652)"
"10793176","RALPH'S GROCER CO., INC.","FUEL TAX / DIESEL","1100 W ARTESIA BLVD",,"COMPTON","CA","90220 - 5108","POINT (-118.241244 33.873152)"
"10817801","RDK VENTURES LLC","FUEL TAX / DIESEL","4080 W JONATHAN MOORE PIKE",,"COLUMBUS","IN","47201 - 8667","POINT (-85.970138 39.199823)"
"10837934","REG MARKETING & LOGISTICS GROUP LLC","FUEL TAX / DIESEL","416 S BELL AVE",,"AMES","IA","50010 - 7711","POINT (-93.575327 42.018578)"
"10793129","RIDGEWAY PETROLEUM INC.","FUEL TAX / DIESEL","2701 BERNICE RD",,"LANSING","IL","60438 - 1011","POINT (-87.551921 41.579246)"
"10802281","R M PETROLEUM, INC.","FUEL TAX / DIESEL","300 N MARTINGALE RD STE 750",,"SCHAUMBURG","IL","60173 - 2097","POINT (-88.033791 42.032652)"
"10793189","ROAD RANGER L.L.C.","FUEL TAX / DIESEL","4930 E STATE ST",,"ROCKFORD","IL","61108 - 2289","POINT (-89.020387 42.264026)"
"10818667","ROTE OIL LTD.","FUEL TAX / DIESEL","N 1887-S HWY H",,"LAKE GENEVA","WI","53147",
"10793130","RYDER ENERGY DIST., CORP.","FUEL TAX / DIESEL","11690 NW 105TH ST # 1-WEST",,"MEDLEY","FL","33178 - 1103","POINT (-80.385256 25.869536)"
"10793141","SAPP BROS. TRUCK STOPS, INC.","FUEL TAX / DIESEL","3130 MAY RD",,"PERU","IL","61354 - 9618","POINT (-89.150395 41.367101)"
"21002281","SARATOGA RACK MARKETING LLC","FUEL TAX / DIESEL","5509 LONAS DR",,"KNOXVILLE","TN","37909 - 3222","POINT (-84.004299 35.94598)"
"10793182","SEI FUEL SERVICES, INC.","FUEL TAX / DIESEL","1722 ROUTH ST LOC.125",,"DALLAS","TX","75201 - 2506","POINT (-96.795544 32.791262)"
"21003652","SHELL RETAIL AND CONVENIENCE OPERATIONS LLC","FUEL TAX / DIESEL","150 N DAIRY ASHFORD RD",,"HOUSTON","TX","77079 - 1115","POINT (-95.606562 29.78625)"
"10793152","SHELL TRADING (US), CO.","FUEL TAX / DIESEL","910 LOUISIANA ST","2887","HOUSTON","TX","77002 - 4916","POINT (-95.366983 29.759173)"
"10793134","SMITH OIL CORP.","FUEL TAX / DIESEL","2120 16TH ST",,"ROCKFORD","IL","61104 - 7349","POINT (-89.063713 42.244681)"
"21002651","SNK PETROLEUM WHOLESALERS INC.","FUEL TAX / DIESEL","1983 ROUTE 52 STE 1A",,"HOPEWELL JUNCTION","NY","12533 - 3525","POINT (-73.835414 41.541664)"
"10793213","SPEEDWAY LLC","FUEL TAX / DIESEL","500 SPEEDWAY DR",,"ENON","OH","45323 - 1056","POINT (-83.928814 39.8871)"
"11115808","ST. MARY'S PETROLEUM","FUEL TAX / DIESEL","5601 W LINCOLN HWY",,"CROWN POINT","IN","46307 - 9604","POINT (-87.403231 41.475182)"
"21001827","SUNOCO LLC","FUEL TAX / DIESEL","800 E SONTERRA BLVD",,"SAN ANTONIO","TX","78258 - 3940","POINT (-98.483047 29.614752)"
"21004004","TACENERGY, LLC","FUEL TAX / DIESEL","701 S ROBISON RD",,"TEXARKANA","TX","75501 - 6747","POINT (-94.080349 33.414174)"
"10793209","T A OPERATING CORP.","FUEL TAX / DIESEL","24601 CENTER RIDGE RD",,"WESTLAKE","OH","44145 - 5634","POINT (-81.89487 41.457668)"
"11118316","TARGRAY INDUSTRIES, INC.","FUEL TAX / DIESEL","31 GLENN ST",,"MASSENA","NY","13662 - 2083","POINT (-74.891273 44.932011)"
"11118802","TARGRAY MARKETS, INC.","FUEL TAX / DIESEL","31 GLENN ST",,"MASSENA","NY","13662 - 2083","POINT (-74.891273 44.932011)"
"11105032","TEXON DISTRIBUTING LP","FUEL TAX / DIESEL","11757 KATY FWY STE 1400",,"HOUSTON","TX","77079 - 1725","POINT (-95.5934 29.784199)"
"11107933","THE ANDERSONS INC","FUEL TAX / DIESEL","480 W DUSSEL DR",,"MAUMEE","OH","43537 - 1639","POINT (-83.679495 41.580162)"
"10793140","THORNTONS LLC.","FUEL TAX / DIESEL","2600 JAMES THORNTON WAY",,"LOUISVILLE","KY","40245 - 5329",
"21003468","TRAFIGURA US INC","FUEL TAX / DIESEL","1401 MCKINNEY ST STE 1500",,"HOUSTON","TX","77010 - 4042","POINT (-95.361047 29.754617)"
"10818195","TRUE NORTH ENERGY LLC","FUEL TAX / DIESEL","5565 AIRPORT HWY",,"TOLEDO","OH","43615 - 7379","POINT (-83.673981 41.615798)"
"21001687","TWIN FUEL LOGISTICS LLC","FUEL TAX / DIESEL","PO BOX 632",,"NAPERVILLE","IL","60566 - 0632",
"21003681","UNITED FUEL WHOLESALERS, LLC","FUEL TAX / DIESEL","3227 GLENBROOK DR",,"NORTHBROOK","IL","60062 - 3200","POINT (-87.859655 42.133471)"
"21001581","UNITED PETROLEUM SERVICES, INC.","FUEL TAX / DIESEL","1155 HARMON BLVD",,"HOFFMAN ESTATES","IL","60169 - 5212","POINT (-88.11965 42.047279)"
"10793179","UPS FUEL SERVICE, INC.","FUEL TAX / DIESEL","55 GLENLAKE PKWY",,"ATLANTA","GA","30328 - 3474","POINT (-84.360755 33.942143)"
"11115113","U.S. FOREFRONT ENERGY LLC","FUEL TAX / DIESEL","425 BETTER WAY",,"APPLETON","WI","54915 - 6192","POINT (-88.338587 44.256339)"
"10793145","U.S. VENTURE, INC,","FUEL TAX / DIESEL","425 BETTER WAY",,"APPLETON","WI","54915 - 6192","POINT (-88.338587 44.256339)"
"10793165","VENTURE FUELS LLC","FUEL TAX / DIESEL","1718 STATE ROAD 16",,"LA CROSSE","WI","54601 - 3011","POINT (-91.214024 43.84326)"
"21002486","VITOL AMERICAS CORP.","FUEL TAX / DIESEL","2929 RICHMOND AVE FL 11",,"HOUSTON","TX","77098 - 3105","POINT (-95.422538 29.733969)"
"21000433","VITOL INC.","FUEL TAX / DIESEL",,,,,,
"10852998","WALLIS OIL CO","FUEL TAX / DIESEL","106 E WASHINGTON ST",,"CUBA","MO","65453 - 1827","POINT (-91.402357 38.063063)"
"10793183","WARNER PETROLEUM CORP.","FUEL TAX / DIESEL","2480 S CLARE AVE",,"CLARE","MI","48617 - 9755","POINT (-84.76785 43.952501)"
"21002385","WATERWAY GAS & WASH COMPANY","FUEL TAX / DIESEL","727 GODDARD AVE",,"CHESTERFIELD","MO","63005 - 1106","POINT (-90.635569 38.671623)"
"10804328","WESTMORE SUPPLY CO.","FUEL TAX / DIESEL","250 S WESTMORE AVE",,"LOMBARD","IL","60148 - 3041","POINT (-87.993624 41.882702)"
"10799893","WORLD FUEL SERVICES, INC.","FUEL TAX / DIESEL","9800 NW 41ST ST STE 400",,"DORAL","FL","33178 - 2980","POINT (-80.354898 25.811542)"
