"year","place","newsex","newrace","agegroup","death_n","death_cr","death_aar","cancer_n","cancer_cr","cancer_aar","coloca_n","coloca_cr","coloca_aar","lungca_n","lungca_cr","lungca_aar","breastca_n","breastca_cr","breastca_aar","prostateca_n","prostateca_cr","prostateca_aar","cervicalca_n","cervicalca_cr","cervicalca_aar","cardiovas_n","cardiovas_cr","cardiovas_aar","cerebrovas_n","cerebrovas_cr","cerebrovas_aar","heartdis_n","heartdis_cr","heartdis_aar","hypertension_n","hypertension_cr","hypertension_aar","diabetes_n","diabetes_cr","diabetes_aar","chrlowresp_n","chrlowresp_cr","chrlowresp_aar","alzheimers_n","alzheimers_cr","alzheimers_aar","asthma_n","asthma_cr","asthma_aar","chrliver_n","chrliver_cr","chrliver_aar","nephritis_n","nephritis_cr","nephritis_aar","parkinsons_n","parkinsons_cr","parkinsons_aar","drugs_n","drugs_cr","drugs_aar","opioid_n","opioid_cr","opioid_aar","homicide_n","homicide_cr","homicide_aar","firearms_n","firearms_cr","firearms_aar","motveh_n","motveh_cr","motveh_aar","suicide_n","suicide_cr","suicide_aar","conganom_n","conganom_cr","conganom_aar","perinatal_n","perinatal_cr","perinatal_aar","hiv_n","hiv_cr","hiv_aar","pneum_n","pneum_cr","pneum_aar","sep_n","sep_cr","sep_aar"
"2000","North District","All","NH Asian","85 and over","20","7968.1",,,,,"0","0",,"0","0",,,,,,,,,,,"8",,,,,,"7",,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","North District","All","NH Asian","All","154","169.8","419.6","62","68.4","134.9","7",,,"16",,,,,,,,,,,,"47","51.8","143.2","8",,,"38","41.9","116.6","0","0","0","19",,,,,,,,,"0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,
"2000","North District","Males","All","Under 1","27","435.1",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"17",,,"0","0",,"0","0",,"0","0",
"2000","North District","Males","All","1 to 4","5",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","All","5 to 14","5",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","All","15 to 24",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","All","25 to 34","19",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"9",,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","All","35 to 44","30","40.3",,,,,"0","0",,"0","0",,,,,"0","0",,,,,"5",,,"0","0",,"5",,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"9",,,"5",,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","All","45 to 54","135","209.6",,"38","59",,,,,"6",,,,,,"0","0",,,,,"53","82.3",,,,,"48","74.5",,"0","0",,"7",,,,,,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,,,,"7",,,,,,,,,"0","0",,,,,,,,,,
"2000","North District","Males","All","55 to 64","368","892.3",,"156","378.3",,"21","50.9",,"34","82.4",,,,,"8",,,,,,"108","261.9",,"8",,,"96","232.8",,,,,"30","72.7",,"6",,,,,,,,,"6",,,"7",,,"0","0",,"5",,,"0","0",,"5",,,,,,"6",,,"11",,,,,,"0","0",,,,,,,,,,
"2000","North District","Males","All","65 to 74","672","2330.9",,"260","901.8",,"27","93.7",,"78","270.6",,,,,"13",,,,,,"214","742.3",,"25","86.7",,"183","634.8",,,,,"66","228.9",,"35","121.4",,,,,,,,"5",,,"11",,,"6",,,,,,"0","0",,"0","0",,,,,"8",,,"6",,,,,,"0","0",,,,,"13",,,,,
"2000","North District","Males","All","75 to 84","1119","6670.6",,"299","1782.4",,"41","244.4",,"82","488.8",,,,,"36","214.6",,,,,"445","2652.8",,"71","423.2",,"353","2104.3",,,,,"111","661.7",,"50","298.1",,"17",,,"0","0",,"8",,,"31","184.8",,"26","155",,"10",,,"0","0",,"0","0",,,,,"7",,,"9",,,,,,"0","0",,,,,"33","196.7",,"12",,
"2000","North District","Males","All","85 and over","842","20085.9",,"129","3077.3",,"14",,,"27","644.1",,,,,"30","715.6",,,,,"398","9494.3",,"73","1741.4",,"302","7204.2",,"7",,,"55","1312",,"33","787.2",,"15",,,"0","0",,,,,"22","524.8",,"19",,,,,,"0","0",,,,,,,,"7",,,"9",,,,,,"0","0",,,,,"44","1049.6",,"19",,
"2000","North District","Males","All","All","3226","722.5","890.5","890","199.3","230.1","107","24","27.6","227","50.8","58.3",,,,"87","19.5","25.4",,,,"1227","274.8","351","181","40.5","54.2","991","222","280.2","14",,,"269","60.2","72.9","126","28.2","35.3","36","8.1","10.9",,,,"27","6","6.8","73","16.3","20.8","51","11.4","15.4","27","6","6.7","0","0","0","10",,,"22","4.9","5.6","54","12.1","13.2","44","9.9","11.3","10",,,"17",,,"13",,,"93","20.8","28.7","40","9","12.1"
"2000","North District","Males","NH White","Under 1","14",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"11",,,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH White","1 to 4",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH White","5 to 14","5",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH White","15 to 24",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH White","25 to 34","15",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"7",,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH White","35 to 44","22","38.4",,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,,,,"7",,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH White","45 to 54","115","218.2",,"32","60.7",,,,,"5",,,,,,"0","0",,,,,"48","91.1",,,,,"44","83.5",,"0","0",,"7",,,,,,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,,,,"6",,,,,,,,,"0","0",,,,,"0","0",,,,
"2000","North District","Males","NH White","55 to 64","331","939.8",,"142","403.2",,"18",,,"32","90.9",,,,,"8",,,,,,"97","275.4",,"8",,,"85","241.3",,,,,"23","65.3",,"5",,,,,,,,,"6",,,"5",,,"0","0",,"5",,,"0","0",,,,,,,,"6",,,"10",,,,,,"0","0",,,,,,,,,,
"2000","North District","Males","NH White","65 to 74","626","2372",,"248","939.7",,"26","98.5",,"73","276.6",,,,,"12",,,,,,"196","742.7",,"23","87.2",,"167","632.8",,,,,"61","231.1",,"33","125",,,,,,,,"5",,,"10",,,"6",,,,,,"0","0",,"0","0",,,,,"7",,,"6",,,,,,"0","0",,,,,"12",,,,,
"2000","North District","Males","NH White","75 to 84","1073","6747.6",,"290","1823.7",,"41","257.8",,"77","484.2",,,,,"36","226.4",,,,,"428","2691.5",,"66","415",,"341","2144.4",,,,,"103","647.7",,"50","314.4",,"16",,,"0","0",,"8",,,"29","182.4",,"26","163.5",,"10",,,"0","0",,"0","0",,,,,"5",,,"9",,,,,,"0","0",,"0","0",,"32","201.2",,"11",,
"2000","North District","Males","NH White","85 and over","807","20079.6",,"124","3085.3",,"14",,,"27","671.8",,,,,"28","696.7",,,,,"383","9529.7",,"71","1766.6",,"290","7215.7",,"7",,,"52","1293.9",,"31","771.3",,"14",,,"0","0",,,,,"22","547.4",,"18",,,,,,"0","0",,,,,,,,"7",,,"8",,,,,,"0","0",,,,,"41","1020.2",,"18",,
"2000","North District","Males","NH White","All","3015","898.5","902","843","251.2","237.5","103","30.7","29","214","63.8","59.6",,,,"84","25","26",,,,"1157","344.8","355.3","172","51.3","54.8","932","277.7","283.8","14",,,"246","73.3","71.9","121","36.1","36.2","34","10.1","10.9",,,,"26","7.7","7.3","67","20","20.7","50","14.9","15.7","26","7.7","7.2","0","0","0","6",,,"17",,,"46","13.7","13.4","38","11.3","11","8",,,"11",,,"11",,,"87","25.9","28.3","35","10.4","11.6"
"2000","North District","Males","NH Black","Under 1",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Black","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Black","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Black","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Black","25 to 34",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Black","35 to 44","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Black","45 to 54",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,
"2000","North District","Males","NH Black","55 to 64",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Black","65 to 74","6",,,,,,,,,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",
"2000","North District","Males","NH Black","75 to 84",,,,,,,"0","0",,,,,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Black","85 and over",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Black","All","22","243.1","852","5",,,,,,,,,,,,,,,,,,"7",,,,,,"6",,,"0","0","0",,,,,,,"0","0","0","0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0",,,,,,,,,
"2000","North District","Males","Hispanic","Under 1",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",
"2000","North District","Males","Hispanic","1 to 4",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","Hispanic","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","Hispanic","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","Hispanic","25 to 34",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","Hispanic","35 to 44","7",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","Hispanic","45 to 54","5",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","Hispanic","55 to 64","10",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","Hispanic","65 to 74","12",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","North District","Males","Hispanic","75 to 84","13",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"6",,,,,,"5",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,
"2000","North District","Males","Hispanic","85 and over","13",,,,,,"0","0",,"0","0",,,,,,,,,,,"7",,,,,,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","North District","Males","Hispanic","All","68","134","865.1","6",,,"0","0","0","0","0","0",,,,,,,,,,"23","45.3","391.8",,,,"19",,,"0","0","0","10",,,,,,,,,"0","0","0","0","0","0",,,,,,,,,,"0","0","0",,,,,,,"5",,,,,,"0","0","0",,,,,,,"0","0","0",,,
"2000","North District","Males","NH Asian","Under 1",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Asian","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Asian","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Asian","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Asian","25 to 34",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Asian","35 to 44",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Asian","45 to 54","9",,,"6",,,"0","0",,,,,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Asian","55 to 64","20","525.1",,"11",,,,,,,,,,,,"0","0",,,,,"6",,,"0","0",,"6",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Asian","65 to 74","20","1425.5",,"8",,,"0","0",,"5",,,,,,"0","0",,,,,"9",,,,,,"7",,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Males","NH Asian","75 to 84","26","4952.4",,"5",,,"0","0",,,,,,,,"0","0",,,,,"9",,,,,,"6",,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","North District","Males","NH Asian","85 and over","15",,,,,,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","North District","Males","NH Asian","All","96","213.5","662.9","34","75.6","190",,,,"11",,,,,,,,,,,,"29","64.5","207.1","5",,,"23","51.2","169.9","0","0","0","10",,,,,,,,,"0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,"0","0","0",,,,"0","0","0"
"2000","North District","Females","All","Under 1","24","410.4",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"5",,,"13",,,"0","0",,"0","0",,,,
"2000","North District","Females","All","1 to 4",,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","All","5 to 14",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","All","15 to 24",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","All","25 to 34","10",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","All","35 to 44","13",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","All","45 to 54","88","128.3",,"37","53.9",,,,,"9",,,"9",,,,,,"0","0",,"18",,,,,,"13",,,"0","0",,"6",,,,,,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","Females","All","55 to 64","248","538",,"137","297.2",,"14",,,"29","62.9",,"33","71.6",,,,,,,,"49","106.3",,"10",,,"37","80.3",,"0","0",,"23","49.9",,"7",,,"0","0",,,,,"5",,,,,,"0","0",,,,,"0","0",,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,
"2000","North District","Females","All","65 to 74","590","1672.1",,"247","700",,"23","65.2",,"76","215.4",,"36","102",,,,,"5",,,"176","498.8",,"27","76.5",,"143","405.3",,,,,"48","136",,"39","110.5",,,,,,,,"8",,,"13",,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"6",,,,,,,,,"0","0",,,,,"10",,,,,
"2000","North District","Females","All","75 to 84","1150","4430.9",,"306","1179",,"29","111.7",,"66","254.3",,"45","173.4",,,,,,,,"453","1745.4",,"106","408.4",,"327","1259.9",,"7",,,"90","346.8",,"73","281.3",,"40","154.1",,,,,"8",,,"14",,,"14",,,,,,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"38","146.4",,"21","80.9",
"2000","North District","Females","All","85 and over","1661","14757.9",,"170","1510.4",,"27","239.9",,"20","177.7",,"42","373.2",,,,,,,,"875","7774.3",,"201","1785.9",,"633","5624.2",,"11",,,"78","693",,"54","479.8",,"57","506.4",,,,,,,,"36","319.9",,"14",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"92","817.4",,"31","275.4",
"2000","North District","Females","All","All","3793","811.7","615","901","192.8","156.5","95","20.3","16.1","200","42.8","35.7","165","35.3","28.3",,,,"10",,,"1576","337.2","245.6","349","74.7","54","1157","247.6","180.9","19",,,"245","52.4","40.9","174","37.2","28.8","98","21","15","9",,,"24","5.1","4.3","66","14.1","10.4","31","6.6","4.9","9",,,"0","0","0","6",,,"8",,,"22","4.7","4.3","13",,,"11",,,"13",,,,,,"144","30.8","22","61","13.1","9.6"
