"registration_account","company","tax_type","address_line_1","address_line_2","city","state","zip_code","location"
"10795756","ELIOT HOUSE CONDO ASSOC.","PARKING TAX","1255 N SANDBURG TER",,"CHICAGO","IL","60610 - 2258","POINT (-87.632082 41.905273)"
"10838008","EL VALET","PARKING TAX","2551 N CLARK ST",,"CHICAGO","IL","60614 - 1798","POINT (-87.642508 41.929042)"
"21000087","EMM MELROSE, LLC","PARKING TAX","2525 ARMITAGE AVE",,"MELROSE PARK","IL","60160 - 1125","POINT (-87.865029 41.915073)"
"21003485","EPIC PARKING LLC","PARKING TAX","405 W SUPERIOR ST STE 700",,"CHICAGO","IL","60654 - 8784","POINT (-87.638869 41.895553)"
"11110516","EVANSTON NORTHSHORE PARTNERS LLC","PARKING TAX","1501 SHERMAN AVE",,"EVANSTON","IL","60201 - 4416","POINT (-87.681923 42.044633)"
"11113136","EVANSTON ORRINGTON HOTEL LLC","PARKING TAX","1710 ORRINGTON AVE",,"EVANSTON","IL","60201 - 3828","POINT (-87.680575 42.048744)"
"21002436","EVENTBRITE, INC","PARKING TAX","535 MISSION ST FL 8",,"SAN FRANCISCO","CA","94105 - 3223","POINT (-122.398466 37.789064)"
"21002026","EXPRESS PROPERTIES INC","PARKING TAX","1200 SPAULDING RD",,"ELGIN","IL","60120 - 7300","POINT (-88.242254 42.002987)"
"11111914","EXTRA SPACE MANAGEMENT INC.","PARKING TAX","2795 E COTTONWOOD PKWY STE 400",,"SALT LAKE CITY","UT","84121 - 7033","POINT (-111.813254 40.632561)"
"10795753","EZ OUT PARKING","PARKING TAX","932 W ADDISON ST",,"CHICAGO","IL","60613 - 4311","POINT (-87.6533 41.947275)"
"21001981","EZ PARKING LLC","PARKING TAX",,,,,,
"21003471","FAIR PARKING INC","PARKING TAX","8728 SPROAT AVE",,"OAK LAWN","IL","60453 - 1353","POINT (-87.747286 41.733177)"
"10795760","FAULKNER HOUSE CONDO ASSOC.","PARKING TAX","70 W BURTON PL",,"CHICAGO","IL","60610 - 1444","POINT (-87.631172 41.909451)"
"21002131","FIRST CLASS VALET, INC","PARKING TAX","5401 PATTON DR STE 103",,"LISLE","IL","60532 - 4358","POINT (-88.081136 41.786893)"
"21001325","FIRST COS LLC","PARKING TAX","6501 MANNHEIM RD",,"ROSEMONT","IL","60018 - 3627","POINT (-87.884441 41.997182)"
"21004181","FLATIRON LLC","PARKING TAX","504 N GREEN ST",,"CHICAGO","IL","60642 - 6523","POINT (-87.648804 41.891369)"
"10795761","FOREIGN CAR HOSPITAL, INC.","PARKING TAX","5424 S KIMBARK AVE",,"CHICAGO","IL","60615 - 5208","POINT (-87.594965 41.79723)"
"11107162","FORTY EAST CEDAR CONDO ASSOCIATION","PARKING TAX","40 E CEDAR ST",,"CHICAGO","IL","60611 - 1141","POINT (-87.62688 41.9024)"
"10794889","FOUR POINT SHERIDAN","PARKING TAX","630 N RUSH ST",,"CHICAGO","IL","60611 - 2748","POINT (-87.625427 41.893569)"
"21000085","FRIES AUTOMOTIVE SERVICES INC.","PARKING TAX","81 E PALATINE RD",,"WHEELING","IL","60090 - 6519","POINT (-87.892161 42.109483)"
"21002701","FSP 909 DAVIS STREET LLC","PARKING TAX","909 DAVIS ST",,"EVANSTON","IL","60201","POINT (-87.684458 42.047045)"
"10795725","FULTON DES PLAINES GARAGE, INC","PARKING TAX","225 N DESPLAINES ST",,"CHICAGO","IL","60661 - 1119","POINT (-87.644265 41.886559)"
"21002375","GATEWAY CATALYST THC, LLC","PARKING TAX",,,,,,
"11107024","GOLD COAST PARKING & VALET SERVICES INC","PARKING TAX","2549 WAUKEGAN RD STE 7",,"BANNOCKBURN","IL","60015 - 1569","POINT (-87.861759 42.197716)"
"21002037","GOLDEN MILE HOTELS LLC","PARKING TAX","660 N STATE ST",,"CHICAGO","IL","60654 - 3830","POINT (-87.628129 41.89422)"
"11100585","GOLD STAR VALET INC","PARKING TAX","70 E WALTON ST",,"CHICAGO","IL","60611 - 1670","POINT (-87.625834 41.899973)"
"11101251","GRACE STREET TOWERS LLC","PARKING TAX","333 N MICHIGAN AVE STE 1700",,"CHICAGO","IL","60601 - 3981","POINT (-87.624457 41.887619)"
"21004132","GRAND AVENUE OPERATING VII, LLC","PARKING TAX","10 E GRAND AVE",,"CHICAGO","IL","60611 - 3506","POINT (-87.627613 41.891698)"
"21001065","GROSSINGER IMPORTS","PARKING TAX","7225 N CICERO AVE",,"LINCOLNWOOD","IL","60712 - 1611","POINT (-87.747882 42.012981)"
"21001412","HAMPTON INN AND SUITES CHICAGO MT PROSPECT","PARKING TAX","1 RANDHURST VILLAGE DR",,"MT PROSPECT","IL","60056 - 1146","POINT (-87.933227 42.084062)"
"10800521","HARBOR HOUSE CONDO ASSN.","PARKING TAX","3200 N LAKE SHORE DR",,"CHICAGO","IL","60657 - 3952","POINT (-87.639571 41.940682)"
"21003665","HASTINGS CENTER OFFICE, LLC","PARKING TAX","1340 S DAMEN AVE",,"CHICAGO","IL","60608 - 1169","POINT (-87.676237 41.863579)"
"10795586","HCD CHICAGO CORP","PARKING TAX","676 N MICHIGAN AVE",,"CHICAGO","IL","60611 - 2883","POINT (-87.624328 41.894758)"
"21002180","HCI REAL ESTATE CORPORATION","PARKING TAX","7801 W 47TH ST",,"MC COOK","IL","60525 - 3204","POINT (-87.815974 41.806097)"
"21002272","HEARTLAND STORAGE LYNWOOD LLC","PARKING TAX","21686 E LINCOLN HWY",,"LYNWOOD","IL","60411 - 4773","POINT (-87.530083 41.501359)"
"10804859","HINES ONE NORTH WACKER LP","PARKING TAX","1 N WACKER DR STE 3555",,"CHICAGO","IL","60606 - 2807","POINT (-87.636852 41.882222)"
"10840688","HOSPITALITY PARKING SERVICE INC.","PARKING TAX","17471 PANDION RDG",,"FAIRHOPE","AL","36532 - 5201","POINT (-87.902481 30.479293)"
"11108603","HPT TRS IHG-2 INC.","PARKING TAX","10233 W HIGGINS RD",,"ROSEMONT","IL","60018 - 3873","POINT (-87.880888 41.997353)"
"21003937","HPT TRS MRP, INC.","PARKING TAX","201 E WALTON PL",,"CHICAGO","IL","60611 - 1685","POINT (-87.621449 41.900075)"
"20000067","HRH LLC","PARKING TAX","8101 W HIGGINS RD",,"CHICAGO","IL","60631","POINT (-87.829368 41.985376)"
"21001590","HSC HOTEL HOLDINGS LLC","PARKING TAX","3630 N CLARK ST",,"CHICAGO","IL","60613 - 3808","POINT (-87.657169 41.948041)"
"21002321","HUB CAP CITY, LLC","PARKING TAX","13801 S ASHLAND AVE",,"RIVERDALE","IL","60827 - 3200","POINT (-87.660123 41.64396)"
"10795780","HUNTER PARKING CORP.","PARKING TAX","527 S WELLS ST # 700",,"CHICAGO","IL","60607 - 3928","POINT (-87.633658 41.875415)"
"10795784","HYATT EQUIIES LLC","PARKING TAX","9300 BRYN MAWR AVE",,"ROSEMONT","IL","60018 - 5202","POINT (-87.858942 41.980655)"
"20000694","HYATT PLACE O'HARE LLC.","PARKING TAX","6810 MANNHEIM RD",,"ROSEMONT","IL","60018 - 3623","POINT (-87.884591 42.002163)"
"21003630","IHP - 1400 E TOUHY LLC","PARKING TAX","1400 E TOUHY AVE",,"DES PLAINES","IL","60018 - 3305","POINT (-87.888776 42.009617)"
"10854150","ILLINOIS INSTITUTE OF TECHNOLOGY","PARKING TAX","3424 S STATE ST",,"CHICAGO","IL","60616 - 5374","POINT (-87.626646 41.832536)"
"21002502","ILLINOIS SELF STORAGE CENTERS III LP","PARKING TAX","1820 1ST AVE",,"RIVER GROVE","IL","60171","POINT (-87.835147 41.91173)"
"11100978","ILLINOIS SPORTS FACILITIES AUTHORITY","PARKING TAX","333 W 35TH ST",,"CHICAGO","IL","60616 - 3621","POINT (-87.634681 41.830922)"
"10795794","IMPERIAL PARKING (U.S.), LLC","PARKING TAX","205 W RANDOLPH ST STE 935",,"CHICAGO","IL","60606 - 1813","POINT (-87.634238 41.88447)"
"21002665","INDIANA HARBOR BELT RAILROAD","PARKING TAX","2721 161ST ST",,"HAMMOND","IN","46323 - 1099","POINT (-87.462889 41.602908)"
"21001897","INFINITE SELF STORAGE OF SOUTH CHICAGO HEIGHTS LLC","PARKING TAX","434 E SAUK TRL",,"SOUTH CHICAGO HEIGHTS","IL","60411",
"10795792","INTERPARK INCORP","PARKING TAX","200 N LA SALLE ST STE 1400",,"CHICAGO","IL","60601 - 1035","POINT (-87.632533 41.885821)"
"10795789","IRVING & CLARK CITGO","PARKING TAX","4000 N CLARK ST",,"CHICAGO","IL","60613 - 1904","POINT (-87.662441 41.954715)"
"21000622","IZABELLA HMC-CI, LLC","PARKING TAX",,,,,,
"21001507","J & A CARTAGE, INC.","PARKING TAX","5125 S. LAWNDALE AVE.",,"SUMMIT","IL","60501","POINT (-87.82518 41.798933)"
"21004163","JACKSON CENTER LICENSING LLC","PARKING TAX","1016 W JACKSON BLVD",,"CHICAGO","IL","60607 - 2914","POINT (-87.652718 41.877892)"
"21004036","JACKSON CENTER LLC","PARKING TAX","1016 W JACKSON BLVD",,"CHICAGO","IL","60607 - 2914","POINT (-87.652718 41.877892)"
"21000434","JBM HOLDINGS LLC","PARKING TAX","2023 N MANNHEIM RD",,"NORTHLAKE","IL","60164 - 1823","POINT (-87.883989 41.915529)"
"21002238","JERVAL LLC","PARKING TAX","150 ABBOTT DR",,"WHEELING","IL","60090 - 5802","POINT (-87.922919 42.111494)"
"21000914","JEWEL FOOD STORES INC.","PARKING TAX","3630 N SOUTHPORT AVE",,"CHICAGO","IL","60613 - 3710","POINT (-87.664031 41.948215)"
"10837908","JOHN G. SHEDD AQUARIUM","PARKING TAX","1200 S LAKE SHORE DR",,"CHICAGO","IL","60605 - 2402","POINT (-87.617499 41.868793)"
"10855677","JOHN HANCOCK","PARKING TAX","200 S WACKER DR STE 300",,"CHICAGO","IL","60606 - 5845","POINT (-87.636961 41.879224)"
"10795800","JOSEPH FELDMAN","PARKING TAX","3506 S HALSTED ST",,"CHICAGO","IL","60609 - 1605","POINT (-87.646107 41.830586)"
"21000116","KALLEMEYN COLLISION CENTER","PARKING TAX","16039 NEW AVE",,"LEMONT","IL","60439 - 3681","POINT (-88.010639 41.672347)"
"10795787","KATO KAGAKU CO LTD","PARKING TAX","151 E WACKER DR",,"CHICAGO","IL","60601 - 3764","POINT (-87.622225 41.888111)"
"21001651","KBM EQUIPMENT REPAIR INC","PARKING TAX","8800 S 77TH AVE",,"BRIDGEVIEW","IL","60455 - 1902","POINT (-87.81114 41.730454)"
"10853912","KBSIII 500 W. MADISON LLC","PARKING TAX","500 W MADISON ST",,"CHICAGO","IL","60661 - 4544","POINT (-87.640418 41.881877)"
"21002480","KORE-HARMSWOOD, LLC","PARKING TAX","5750 OLD ORCHARD RD",,"SKOKIE","IL","60045","POINT (-87.769386 42.062604)"
"21001064","KUTROVATZ PROPERTIES LLC","PARKING TAX","1200 GASKET DR",,"ELGIN","IL","60120 - 7305","POINT (-88.244673 41.997297)"
"21002683","LAB REAL ESTATE, LLC","PARKING TAX","210 E 159TH ST",,"HARVEY","IL","60426 - 5102","POINT (-87.643691 41.600848)"
"21001408","LAKE STREET 2900 LLC","PARKING TAX","3800 W LAKE ST",,"MELROSE PARK","IL","60160 - 2710","POINT (-87.880179 41.897015)"
"10838320","LAKEVIEW EMPLOYMENT GROUP","PARKING TAX","835 W ADDISON ST",,"CHICAGO","IL","60613 - 4309","POINT (-87.650763 41.947324)"
"11118242","LANIER PARKING SOLUTIONS OF IL LLC","PARKING TAX","401 N STATE ST",,"CHICAGO","IL","60654 - 4607","POINT (-87.627993 41.889466)"
"21000255","LAWRENCE 1101 LLC","PARKING TAX","4750 N WINTHROP AVE",,"CHICAGO","IL","60640","POINT (-87.65762 41.968562)"
"10795819","LAZ PARKING","PARKING TAX","15 LEWIS ST",,"HARTFORD","CT","06103 - 2502","POINT (-72.675458 41.764934)"
"21001340","L.B. AT KINZIE STATION LLC","PARKING TAX","300 N CANAL ST",,"CHICAGO","IL","60606 - 1236","POINT (-87.640076 41.889296)"
"10844735","LEGACY PARKING CO LLC","PARKING TAX","455 N CITYFRONT PLAZA DR STE 910",,"CHICAGO","IL","60611 - 5597","POINT (-87.621595 41.890097)"
"11112219","LIFE STORAGE LP","PARKING TAX","2051 N AUSTIN AVE",,"CHICAGO","IL","60639 - 5009","POINT (-87.7755 41.918269)"
"11113135","LINCOLN ASSET MANAGER LLC","PARKING TAX","1816 N CLARK ST",,"CHICAGO","IL","60614 - 6043","POINT (-87.63422 41.915283)"
"10795818","LINCOLN PARK PLAZA LLC","PARKING TAX","600 W DIVERSEY PKWY",,"CHICAGO","IL","60614 - 1508","POINT (-87.643919 41.932851)"
"10795812","LINCOLN PARK ZOOLOGICAL SCTY","PARKING TAX","2200 N CANNON DR",,"CHICAGO","IL","60614 - 3862","POINT (-87.632375 41.922886)"
"10795813","LOOP AUTO PARKING, INC.","PARKING TAX","524 S WABASH AVE",,"CHICAGO","IL","60605 - 1604","POINT (-87.626009 41.87502)"
"21001191","LOUIE TIRE SERVICE INC","PARKING TAX",,,,,,
"10795810","LOWELL HOUSE CONDO ASSOC.","PARKING TAX","88 W SCHILLER ST",,"CHICAGO","IL","60610 - 4966","POINT (-87.63114 41.907855)"
"21001260","LOYOLA UNIVERSITY MEDICAL CENTER","PARKING TAX","MULCHAY BLDG 106, ROOM 2663",,"MAYWOOD","IL","60153",
"10850470","LOYOLA UNIVERSITY OF CHICAGO","PARKING TAX","820 N MICHIGAN AVE",,"CHICAGO","IL","60611 - 2147","POINT (-87.624219 41.897392)"
"21002644","LXG CHICAGO LLC","PARKING TAX","506 W HARRISON ST",,"CHICAGO","IL","60607 - 4303","POINT (-87.639942 41.874409)"
"21002290","LXG MIDWAY LLC","PARKING TAX","7353 S CICERO AVE",,"CHICAGO","IL","60629 - 5816","POINT (-87.741609 41.759109)"
"21001783","LYNWOOD PROPERTIES PARTNERSHIP","PARKING TAX","21686 E LINCOLN HWY",,"LYNWOOD","IL","60411 - 4773","POINT (-87.530083 41.501359)"
"10795821","MAC PARKING INC.","PARKING TAX","640 N LA SALLE DR STE 285",,"CHICAGO","IL","60654 - 3783","POINT (-87.632715 41.89361)"
"21002353","MARKO & LUKA PROPERTIES INC","PARKING TAX","8750 W 82ND PL",,"JUSTICE","IL","60458 - 1748","POINT (-87.838028 41.741283)"
"10848945","MASTER VALET PARKING LLC","PARKING TAX","7905 W CRESSETT DR",,"ELMWOOD PARK","IL","60707 - 1346","POINT (-87.823847 41.931336)"
"21002216","MATERIAL HANDLING WHOLESALE CORP","PARKING TAX","1375 SPAULDING RD",,"ELGIN","IL","60120 - 7555","POINT (-88.236943 42.002943)"
"21001494","M&A TRUCK CENTER INC.","PARKING TAX","11635 W GRAND AVE",,"NORTHLAKE","IL","60164 - 1302","POINT (-87.915871 41.931208)"
"21002247","MAYBACH INTERNATIONAL GROUP LLC","PARKING TAX","5125 W 123RD ST",,"ALSIP","IL","60803 - 3105","POINT (-87.748151 41.668862)"
"21002268","MAYSA USA LLC","PARKING TAX","2700 PATRIOT BLVD",,"GLENVIEW","IL","60026 - 8021","POINT (-87.823597 42.103841)"
"21000075","MCA TRUCKING CORP.","PARKING TAX","3701 S KEDZIE AVE",,"CHICAGO","IL","60632 - 2709","POINT (-87.704488 41.82602)"
"11104019","MCDONALDS #6676","PARKING TAX","600 N CLARK ST",,"CHICAGO","IL","60654 - 3615","POINT (-87.631141 41.892662)"
"21001969","MCI SALES & SERVICE INC.","PARKING TAX","200 E OAKTON ST",,"DES PLAINES","IL","60018 - 1948","POINT (-87.914612 42.023237)"
"21001423","MCM PARKING","PARKING TAX","1555 N DEARBORN PKWY",,"CHICAGO","IL","60610 - 1448","POINT (-87.630196 41.911066)"
"10850464","MEDPARK MANAGEMENT INC","PARKING TAX","2108 W TAYLOR ST",,"CHICAGO","IL","60612 - 4281","POINT (-87.67868 41.869093)"
"11116051","MEGA EVENTS INC","PARKING TAX","7672 W 63RD ST",,"SUMMIT","IL","60501 - 1812","POINT (-87.813813 41.777052)"
"10795828","MEGA PROPERTIES INC.","PARKING TAX","4849 N MILWAUKEE AVE STE 302",,"CHICAGO","IL","60630 - 2171","POINT (-87.761338 41.968586)"
"11113380","METRA DE STORAGE LLC","PARKING TAX","1800 BUSSE HWY",,"DES PLAINES","IL","60016 - 6727","POINT (-87.878311 42.037325)"
"11114105","METRO HOSPITALITY SERVICES LLC","PARKING TAX","2545 S DEARBORN ST APT 305",,"CHICAGO","IL","60616 - 4984","POINT (-87.628206 41.846009)"
"11104024","METROPOLITAN 1, LLC","PARKING TAX","1024 W FRY ST UNIT 101",,"CHICAGO","IL","60642 - 5871","POINT (-87.652915 41.897387)"
"11113378","METRO WS STORAGE LLC","PARKING TAX","2740 W 79TH ST",,"CHICAGO","IL","60652 - 1725","POINT (-87.69142 41.750035)"
"10838395","MG KNOX LLC","PARKING TAX","4321 N KNOX AVE",,"CHICAGO","IL","60641 - 1906","POINT (-87.745053 41.96022)"
"21001843","MHC 37 (LYNWOOD IL) LLC","PARKING TAX","19600 STONEY ISLAND AVE",,"LYNWOOD","IL","60411 - 8667","POINT (-87.57801 41.538787)"
"21000010","MHF EVANSTON OPERATING V LLC","PARKING TAX","1818 MAPLE AVE",,"EVANSTON","IL","60201 - 3136","POINT (-87.684749 42.050812)"
"21002072","MHH MANAGEMENT, LLC","PARKING TAX","402 WASHINGTON ST SE STE 200",,"GAINESVILLE","GA","30501 - 3619","POINT (-83.823573 34.301445)"
"21001918","MID AMERICA PARKING INC","PARKING TAX","1255 S STATE ST",,"CHICAGO","IL","60605 - 1928","POINT (-87.627301 41.86608)"
"10795820","MID-CITY PARKING","PARKING TAX","325 W HURON ST STE 713",,"CHICAGO","IL","60654 - 7184","POINT (-87.636673 41.894768)"
"21002127","MIDWAY AUTO TRUCK SERVICE, INC.","PARKING TAX","1850 W 33RD ST",,"CHICAGO","IL","60608 - 6130","POINT (-87.672343 41.834106)"
"10822985","MIDWAY EASY PARK, INC.","PARKING TAX","5720 W 55TH ST",,"CHICAGO","IL","60638 - 2830","POINT (-87.765448 41.792683)"
"21001994","MIDWAY PARKING DEVELOPMENT LLC","PARKING TAX","4901 W 47TH ST",,"CHICAGO","IL","60638","POINT (-87.745588 41.807601)"
"10795825","MIDWAY PARK SAVER","PARKING TAX","4607 W 59TH ST",,"CHICAGO","IL","60629 - 5403","POINT (-87.738304 41.78566)"
"21000372","MIDWEST CARGO SYSTEMS, INC.","PARKING TAX","3615 S IRON ST",,"CHICAGO","IL","60609","POINT (-87.659322 41.828578)"
"10795836","MILLENNIUM PARK LIVING, INC.","PARKING TAX","155 N MICHIGAN AVE",,"CHICAGO","IL","60601 - 7511","POINT (-87.624362 41.884786)"
"21002585","MILLION DOLLAR HIGHWAY LLC","PARKING TAX","150 N MICHIGAN AVE STE 2700",,"CHICAGO","IL","60601 - 7576","POINT (-87.62455 41.884822)"
"11101773","MILWAUKEE AVE. PARKING LLC","PARKING TAX","1719 S CLINTON ST STE 201",,"CHICAGO","IL","60616 - 5308","POINT (-87.640903 41.85842)"
"21001654","MODERN PARKING SERVICES LLC","PARKING TAX","340 W ARMITAGE AVE",,"CHICAGO","IL","60614 - 4739","POINT (-87.637817 41.918369)"
"21001800","MPAL HURON LLC","PARKING TAX","160 E HURON ST",,"CHICAGO","IL","60611 - 3065","POINT (-87.623202 41.894968)"
"21002532","MP TRUCK PARKING LLC","PARKING TAX","110 N 25TH AVE",,"MELROSE PARK","IL","60160 - 3023","POINT (-87.863979 41.892309)"
"10822883","MULTI-PARK CHICAGO, INC.","PARKING TAX","635 S WABASH AVE",,"CHICAGO","IL","60605 - 1809","POINT (-87.62597 41.873459)"
"10804308","MURPHY'S PARKING LLC","PARKING TAX","3650 N WILTON AVE",,"CHICAGO","IL","60613 - 4313","POINT (-87.653127 41.948322)"
"10795829","MUSEUM OF SCIENCE & INDUSTRY","PARKING TAX","1701 E. 57TH",,"CHICAGO","IL","60637","POINT (-87.581935 41.792698)"
"21001444","MVIP PARKING INC","PARKING TAX","5055 W 63RD ST",,"CHICAGO","IL","60638 - 5708","POINT (-87.74926 41.778278)"
"21004242","MY PARKING INC","PARKING TAX","57 E SOUTH WATER PL",,"CHICAGO","IL","60601","POINT (-87.625774 41.886781)"
"21004001","NBINV AP10, LLC","PARKING TAX","29 N WACKER DR",,"CHICAGO","IL","60606 - 3221","POINT (-87.636883 41.882819)"
"21001459","NCR PARKING MANAGEMENT LLC","PARKING TAX","110 E DELAWARE PL",,"CHICAGO","IL","60611 - 1481","POINT (-87.625592 41.899186)"
"10795840","NEJA GROUP LLC","PARKING TAX","19100 RIDGELAND AVE",,"TINLEY PARK","IL","60477 - 4218","POINT (-87.771108 41.544473)"
"21003650","NETWORK PROPERTY DEVELOPMENT LLC","PARKING TAX","8037 W CHARMAINE RD",,"NORRIDGE","IL","60706 - 3132","POINT (-87.828351 41.971797)"
"11115656","New TKG Storagemart Partners, LP","PARKING TAX","6714 S COTTAGE GROVE AVE",,"CHICAGO","IL","60637 - 4128","POINT (-87.605764 41.772414)"
"10853200","NOFFS SELF STORAGE INC","PARKING TAX","627 S ARTHUR AVE",,"ARLINGTON HEIGHTS","IL","60005 - 2825","POINT (-87.966077 42.073053)"
"21000310","NORGAARD FAMILY PARTNERSHIP","PARKING TAX","412 E NORTH AVE",,"STREAMWOOD","IL","60107","POINT (-88.169812 41.995059)"
"10795842","NORTHFIELD SELF STORAGE CTRS","PARKING TAX","2600 OLD WILLOW RD",,"NORTHBROOK","IL","60062 - 6807","POINT (-87.814786 42.105029)"
"11113510","NORTHLAKE STORAGE LLC","PARKING TAX","60 E LAKE ST",,"NORTHLAKE","IL","60164 - 2420","POINT (-87.899309 41.901034)"
"21001815","NORTH RIVERSIDE PARK ASSOCIATES LLC","PARKING TAX","7501 W CERMAK RD",,"NORTH RIVERSIDE","IL","60546 - 1434","POINT (-87.810039 41.850212)"
"10847992","NORTHWESTERN MEMORIAL HOSPITAL","PARKING TAX","251 E HURON ST",,"CHICAGO","IL","60611 - 2908","POINT (-87.621638 41.894989)"
"10795922","NORTHWESTERN UNIVERSITY","PARKING TAX","633 CLARK ST",,"EVANSTON","IL","60208 - 0001","POINT (-87.679408 42.049805)"
"10795921","NORTHWESTERN UNIVERSITY","PARKING TAX","633 CLARK ST",,"EVANSTON","IL","60208 - 0001","POINT (-87.679408 42.049805)"
"21003606","NSA PROPERTY HOLDINGS, LLC","PARKING TAX","8400 E PRENTICE AVE FL 9",,"GREENWOOD VILLAGE","CO","80111 - 2912","POINT (-104.890956 39.619913)"
"10795847","OAK PARK ARMS RETIREMENT COMM.","PARKING TAX","408 S OAK PARK AVE",,"OAK PARK","IL","60302 - 3876","POINT (-87.794275 41.880797)"
"21001730","OCTOPUS INC","PARKING TAX","1658 N MILWAUKEE AVE UNIT 448",,"CHICAGO","IL","60647 - 6905","POINT (-87.679311 41.911585)"
"10837178","O'HARE BLUE SKY PARKING LTD.","PARKING TAX","10415 UNITED PKWY",,"SCHILLER PARK","IL","60176 - 1713","POINT (-87.887314 41.954028)"
"10822533","OHIO PARKING, INC.","PARKING TAX","216 W OHIO ST",,"CHICAGO","IL","60654 - 5679","POINT (-87.63488 41.892397)"
"10795845","OLD TOWN VALET SERVICE","PARKING TAX","1541 N WELLS ST",,"CHICAGO","IL","60610 - 1307","POINT (-87.634684 41.910341)"
"21001350","O'NEILL TRANSPORT LLC","PARKING TAX","531 W 42ND ST",,"CHICAGO","IL","60609 - 2714","POINT (-87.639715 41.818102)"
"10803680","ONE NORTH FRANKLIN LPB","PARKING TAX","1 N FRANKLIN ST STE 370",,"CHICAGO","IL","60606 - 3423","POINT (-87.635322 41.882208)"
"11105001","ONE PARKING 222 LASALLE","PARKING TAX","167 W. LOWER WACKER",,"CHICAGO","IL","60601",
"21002017","ONE PARKING 706, LLC","PARKING TAX","115 N WELLS ST",,"CHICAGO","IL","60606 - 1801","POINT (-87.633874 41.883572)"
"21002018","ONE PARKING 707, INC","PARKING TAX","1415 N DEARBORN ST",,"CHICAGO","IL","60610 - 1559","POINT (-87.630116 41.908317)"
"21002379","ONE PARKING 722 INC","PARKING TAX","10 S WACKER DR",,"CHICAGO","IL","60606 - 7453","POINT (-87.637025 41.881659)"
"21003872","ONE PARKING 738, LLC","PARKING TAX","320 N SANGAMON ST",,"CHICAGO","IL","60607 - 1313","POINT (-87.651012 41.88735)"
"11108592","ONE PARKING FRANKLIN INC","PARKING TAX","227 W MONROE ST",,"CHICAGO","IL","60606 - 5055","POINT (-87.63472 41.880635)"
"11105002","ONE PARKING MONROE INC","PARKING TAX","115 S CLINTON ST",,"CHICAGO","IL","60661 - 3615","POINT (-87.641117 41.88012)"
"21004078","ONNI 311 N MORGAN LLC","PARKING TAX","311 N MORGAN ST",,"CHICAGO","IL","60607 - 1310","POINT (-87.652161 41.887111)"
"10794959","PACIFIC TAI LLC","PARKING TAX","806 N YORK RD",,"HINSDALE","IL","60521 - 3537","POINT (-87.92546 41.815938)"
"10837234","PARADISE 4 PAWS","PARKING TAX","10516 UNITED PKWY",,"SCHILLER PARK","IL","60176 - 1716","POINT (-87.888273 41.953993)"
"10808082","PARKING AT 777, INC.","PARKING TAX","777 N MICHIGAN AVE",,"CHICAGO","IL","60611 - 2617","POINT (-87.624178 41.896507)"
"21003972","PARKING CHI, LLC","PARKING TAX",,,,,,
"10795805","PARKING, INC.","PARKING TAX","705 S JEFFERSON ST",,"CHICAGO","IL","60607 - 3608","POINT (-87.642391 41.873366)"
"21002198","PARKING & SHUTTLE, INC.","PARKING TAX","5001 S CICERO AVE",,"CHICAGO","IL","60632 - 4913","POINT (-87.742879 41.801907)"
"21000881","PARKING SPACES, INC.","PARKING TAX","1525 E 53RD ST",,"CHICAGO","IL","60615 - 4557","POINT (-87.587491 41.79959)"
"10795862","PARK N JET","PARKING TAX","4005 MANNHEIM RD",,"SCHILLER PARK","IL","60176 - 1839","POINT (-87.885559 41.95225)"
"10795861","PARK ONE, INC.","PARKING TAX","65 E HARRISON ST",,"CHICAGO","IL","60605 - 1614","POINT (-87.625526 41.874416)"
"21001327","PARKPLUS LLC","PARKING TAX","3920 N CALIFORNIA AVE UNIT 1",,"CHICAGO","IL","60618 - 3607","POINT (-87.698188 41.952804)"
"10799890","PARK TOWER CONDOMINIUM","PARKING TAX","5415 N SHERIDAN RD",,"CHICAGO","IL","60640 - 1954","POINT (-87.655117 41.980276)"
"10795859","PARK TOWER LIMITED PARTNERSHIP","PARKING TAX","5140 S HYDE PARK BLVD",,"CHICAGO","IL","60615 - 4262","POINT (-87.584735 41.801456)"
"11103007","PAYLESS CAR RENTAL INC.","PARKING TAX","4000 MANNHEIM RD",,"FRANKLIN PARK","IL","60131 - 1208","POINT (-87.885736 41.952229)"
"21004222","PAZZI PARKING LLC","PARKING TAX","1005 N STATE 2 EAST OAK",,"CHICAGO","IL","60610",
"10795849","PEOPLES AUTO PARKING CO.","PARKING TAX","328 S JEFFERSON ST STE 212",,"CHICAGO","IL","60661 - 5665","POINT (-87.642508 41.877571)"
"10795860","PEOPLE STADIUM PARKING MGT,LLC","PARKING TAX","77 W WASHINGTON ST","1620","CHICAGO","IL","60602 - 2801","POINT (-87.6306 41.883227)"
"21002363","PEROSE LLC","PARKING TAX","17201 STATE ST",,"SOUTH HOLLAND","IL","60473 - 2823","POINT (-87.614976 41.582327)"
"21003617","PHOENIX 226 CENTRAL LOOP OPERATOR LLC","PARKING TAX","245 S FRANKLIN ST",,"CHICAGO","IL","60606 - 4629","POINT (-87.635216 41.878538)"
"21001977","PHOENIX US HOLDINGS INC.","PARKING TAX","8501 W HIGGINS RD STE 300",,"CHICAGO","IL","60631 - 2812","POINT (-87.838529 41.986618)"
