sort_order,title_en,link_en,icon,icon_style,description_en,description_color,title_color,accent_color,background_color,hover_description_color,hover_accent_color,hover_background_color,open_new_window,border_position,align_to_top,height,max_description_lines,hover_title_color,tile_spread,image
1,District Report Card Data,https://openhcs.hcde.org/stories/s/v3sm-q4za,newspaper,solid,,#0081C8,#0081C8,#0081C8,,,,#eaf7ff,true,bottom,,190px,,,,
5,School Details,https://openhcs.hcde.org/stories/s/wdey-cqk3,school,solid,,#0081C8,#0081C8,#0081C8,,,,#eaf7ff,true,bottom,,190px,,,,
7,ESSER,https://openhcs.hcde.org/stories/s/x4d2-pb3b,search-dollar,solid,,#0081C8,#0081C8,#0081C8,,,,#eaf7ff,true,bottom,,190px,,,,
6,State Testing Data,https://openhcs.hcde.org/stories/s/3mfp-2hu7,chart-line,solid,,#0081C8,#0081C8,#0081C8,,,,#eaf7ff,true,bottom,,190px,,,,
4,HCS Thrives,https://openhcs.hcde.org/stories/s/3j5g-p7wz,heartbeat,solid,,#0081C8,#0081C8,#0081C8,,,,#eaf7ff,true,bottom,,190px,,,,
2,Future Ready 2023,https://openhcs.hcde.org/stories/s/m3bi-qd8e,rocket,solid,,#0081C8,#0081C8,#0081C8,,,,#eaf7ff,true,bottom,,190px,,,,
3,Finance,https://openhcs.hcde.org/stories/s/i7cp-vpsf,money-bill-wave,solid,,#0081C8,#0081C8,#0081C8,,,,#eaf7ff,true,bottom,,190px,,,,
