"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"239123816","2022-01-13T00:00:00.000","03:46:00","BROOKLYN","OUTSIDE","69","0","COMMERCIAL","SOCIAL CLUB/POLICY LOCATI","N","(null)","(null)","(null)","18-24","M","BLACK","1009631","174082","40.644458","-73.90854","POINT (-73.90854 40.644458)"
"241370055","2022-02-28T00:00:00.000","14:45:00","BROOKLYN","OUTSIDE","81","0","STREET","(null)","N","18-24","M","BLACK","<18","M","BLACK","1005319","190473","40.6894642952604","-73.9240290899499","POINT (-73.9240290899499 40.6894642952604)"
"241506489","2022-03-02T00:00:00.000","23:55:00","MANHATTAN","OUTSIDE","34","0","STREET","(null)","N","18-24","M","BLACK HISPANIC","25-44","M","BLACK","1005771","254641","40.865582","-73.92219","POINT (-73.92219 40.865582)"
"246884942","2022-06-20T00:00:00.000","00:36:00","MANHATTAN","OUTSIDE","25","0","PLAYGROUND","(null)","Y","(null)","(null)","(null)","18-24","F","BLACK","1000558","231080","40.8009303727402","-73.9410982410066","POINT (-73.9410982410066 40.8009303727402)"
"240529312","2022-02-12T00:00:00.000","22:54:00","BRONX","OUTSIDE","52","0","STREET","(null)","Y","18-24","M","BLACK","18-24","M","BLACK","1015726","254907","40.866279","-73.886199","POINT (-73.886199 40.866279)"
"244818448","2022-05-09T00:00:00.000","08:16:00","QUEENS","INSIDE","104","0","DWELLING","MULTI DWELL - APT BUILD","Y","45-64","M","WHITE HISPANIC","45-64","F","WHITE","1012465","197498","40.708721","-73.898228","POINT (-73.898228 40.708721)"
"242375567","2022-03-18T00:00:00.000","23:43:00","BRONX","OUTSIDE","44","0","STREET","MULTI DWELL - APT BUILD","N","25-44","M","WHITE HISPANIC","25-44","M","BLACK","1004959","245628","40.840845","-73.925153","POINT (-73.925153 40.840845)"
"238779227","2022-01-06T00:00:00.000","13:00:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","25-44","M","BLACK","1020157","183328","40.66979689","-73.87056172","POINT (-73.87056172 40.66979689)"
"245029823","2022-05-14T00:00:00.000","03:02:00","BRONX","OUTSIDE","48","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1011526","247828","40.84686352","-73.90141321","POINT (-73.90141321 40.84686352)"
"243115068","2022-04-04T00:00:00.000","20:10:00","BRONX","OUTSIDE","50","0","STREET","(null)","N","18-24","M","BLACK","<18","M","BLACK","1009400","258135","40.875161","-73.909056","POINT (-73.909056 40.875161)"
"246530276","2022-06-12T00:00:00.000","22:55:00","MANHATTAN","OUTSIDE","25","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1003280","229886","40.79763944","-73.93126854","POINT (-73.93126854 40.79763944)"
"240031205","2022-02-02T00:00:00.000","06:45:00","BRONX","OUTSIDE","45","0","STREET","(null)","N","25-44","M","WHITE HISPANIC","25-44","M","BLACK","1033874","240003","40.82529","-73.820693","POINT (-73.820693 40.82529)"
"245665380","2022-05-25T00:00:00.000","18:53:00","BROOKLYN","INSIDE","67","0","STREET","(null)","Y","(null)","(null)","(null)","25-44","M","BLACK","1003282","178491","40.656574","-73.931405","POINT (-73.931405 40.656574)"
"240254036","2022-02-07T00:00:00.000","16:10:00","BRONX","OUTSIDE","40","0","STREET","(null)","N","25-44","M","WHITE HISPANIC","18-24","M","BLACK","1008035","232384","40.804487","-73.914084","POINT (-73.914084 40.804487)"
"242654513","2022-03-25T00:00:00.000","18:48:00","BRONX","OUTSIDE","47","0","STREET","GROCERY/BODEGA","Y","25-44","M","BLACK","18-24","M","BLACK","1023894","266966","40.899346","-73.856595","POINT (-73.856595 40.899346)"
"239993170","2022-02-01T00:00:00.000","11:10:00","MANHATTAN","OUTSIDE","23","0","COMMERCIAL","TELECOMM. STORE","N","25-44","M","BLACK","25-44","F","BLACK","999115","226852","40.789323","-73.946316","POINT (-73.946316 40.789323)"
"244095297","2022-04-23T00:00:00.000","03:55:00","QUEENS","OUTSIDE","104","0","STREET","BAR/NIGHT CLUB","N","25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1011927","193038","40.69648","-73.900186","POINT (-73.900186 40.69648)"
"240547209","2022-02-11T00:00:00.000","02:29:00","BRONX","OUTSIDE","46","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","WHITE","1011755","250279","40.8535983673823","-73.9005768807295","POINT (-73.9005768807295 40.8535983673823)"
"243129654","2022-04-05T00:00:00.000","02:06:00","BRONX","OUTSIDE","47","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","1022310","259926","40.88003","-73.862364","POINT (-73.862364 40.88003)"
"242928612","2022-03-31T00:00:00.000","13:30:00","MANHATTAN","OUTSIDE","25","0","STREET","(null)","N","25-44","M","WHITE HISPANIC","45-64","M","BLACK","1001643","232461","40.804711","-73.937173","POINT (-73.937173 40.804711)"
"239648527","2022-01-25T00:00:00.000","06:42:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1008769","177614","40.654153","-73.911632","POINT (-73.911632 40.654153)"
"242046758","2022-03-13T00:00:00.000","04:27:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","Y","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1006527","180807","40.662923","-73.919703","POINT (-73.919703 40.662923)"
"242092030","2022-03-14T00:00:00.000","03:30:00","QUEENS","OUTSIDE","102","0","STREET","(null)","N","25-44","M","ASIAN / PACIFIC ISLANDER","25-44","M","ASIAN / PACIFIC ISLANDER","1030953","194101","40.69932415739","-73.831570887672","POINT (-73.831570887672 40.69932415739)"
"244726795","2022-05-06T00:00:00.000","21:33:00","BROOKLYN","INSIDE","73","0","COMMERCIAL","BEAUTY/NAIL SALON","Y","(null)","(null)","(null)","45-64","M","BLACK","1009648","178640","40.656968","-73.90846","POINT (-73.90846 40.656968)"
"246162765","2022-06-05T00:00:00.000","08:39:00","BRONX","OUTSIDE","47","0","STREET","(null)","Y","45-64","M","BLACK","25-44","M","BLACK","1026825","268362","40.90316242","-73.84598587","POINT (-73.84598587 40.90316242)"
"245466214","2022-05-22T00:00:00.000","02:58:00","BROOKLYN","OUTSIDE","73","0","STREET","MULTI DWELL - APT BUILD","Y","25-44","M","BLACK","25-44","M","BLACK","1010862","178621","40.656911","-73.904087","POINT (-73.904087 40.656911)"
"245106715","2022-05-14T00:00:00.000","22:15:00","BRONX","OUTSIDE","40","0","STREET","MULTI DWELL - APT BUILD","Y","45-64","M","BLACK HISPANIC","25-44","M","BLACK","1007267","235561","40.813208","-73.916848","POINT (-73.916848 40.813208)"
"246158039","2022-06-05T00:00:00.000","21:55:00","BROOKLYN","OUTSIDE","77","0","STREET","MULTI DWELL - APT BUILD","N","25-44","M","BLACK","18-24","F","BLACK","1005328","183149","40.669355","-73.924018","POINT (-73.924018 40.669355)"
"246769430","2022-06-16T00:00:00.000","18:40:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","1019175","178516","40.656595","-73.874123","POINT (-73.874123 40.656595)"
"243175386","2022-04-06T00:00:00.000","22:56:00","BRONX","OUTSIDE","49","0","STREET","PVT HOUSE","N","(null)","(null)","(null)","18-24","M","BLACK HISPANIC","1024948","255003","40.866506","-73.852855","POINT (-73.852855 40.866506)"
"246884942","2022-06-20T00:00:00.000","00:36:00","MANHATTAN","OUTSIDE","25","0","PLAYGROUND","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1000558","231080","40.8009303727402","-73.9410982410066","POINT (-73.9410982410066 40.8009303727402)"
"243253986","2022-04-09T00:00:00.000","08:20:00","MANHATTAN","OUTSIDE","33","0","STREET","HOSPITAL","N","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1000795","245489","40.840472","-73.940202","POINT (-73.940202 40.840472)"
"240031206","2022-02-02T00:00:00.000","15:00:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","<18","M","BLACK","1009588","187366","40.680919","-73.908645","POINT (-73.908645 40.680919)"
"238592450","2022-01-03T00:00:00.000","10:20:00","BRONX","INSIDE","44","0","DWELLING","MULTI DWELL - APT BUILD","N","25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC","1003462","242605","40.832551","-73.930574","POINT (-73.930574 40.832551)"
"243115069","2022-04-04T00:00:00.000","19:06:00","BRONX","OUTSIDE","46","0","STREET","GROCERY/BODEGA","Y","18-24","M","BLACK","45-64","F","BLACK HISPANIC","1012407","253183","40.861561","-73.898206","POINT (-73.898206 40.861561)"
"247366022","2022-06-30T00:00:00.000","03:38:00","MANHATTAN","OUTSIDE","32","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","25-44","M","BLACK","998922","235604","40.813343","-73.946995","POINT (-73.946995 40.813343)"
"242393701","2022-03-20T00:00:00.000","02:50:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","18-24","M","AMERICAN INDIAN/ALASKAN NATIVE","1006807","238604","40.821562","-73.918498","POINT (-73.918498 40.821562)"
"241918253","2022-03-10T00:00:00.000","16:09:00","BRONX","OUTSIDE","52","0","STREET","(null)","N","(null)","(null)","(null)","18-24","M","BLACK","1016926","255380","40.867575","-73.881855","POINT (-73.881855 40.867575)"
"244442669","2022-05-01T00:00:00.000","12:17:00","MANHATTAN","OUTSIDE","24","2","HOUSING","MULTI DWELL - APT BUILD","Y","(null)","(null)","(null)","25-44","M","BLACK","993952","229422","40.796382","-73.964958","POINT (-73.964958 40.796382)"
"246902221","2022-06-20T00:00:00.000","00:41:00","STATEN ISLAND","OUTSIDE","120","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","961180","173006","40.641509","-74.083128","POINT (-74.083128 40.641509)"
"245899806","2022-05-31T00:00:00.000","16:44:00","BROOKLYN","OUTSIDE","77","0","STREET","(null)","N","(null)","(null)","(null)","18-24","M","BLACK","998888","185221","40.67505347","-73.94722849","POINT (-73.94722849 40.67505347)"
"247165481","2022-06-25T00:00:00.000","17:01:00","BROOKLYN","OUTSIDE","77","0","STREET","(null)","N","(null)","(null)","(null)","65+","M","BLACK","998038","184138","40.672084","-73.950293","POINT (-73.950293 40.672084)"
"247200777","2022-06-24T00:00:00.000","21:20:00","BROOKLYN","OUTSIDE","71","0","STREET","MULTI DWELL - APT BUILD","Y","(null)","(null)","(null)","25-44","M","BLACK","1003552","181952","40.666074","-73.930421","POINT (-73.930421 40.666074)"
"243433247","2022-04-08T00:00:00.000","13:39:00","BRONX","OUTSIDE","40","0","STREET","(null)","N","<18","M","BLACK","<18","F","WHITE HISPANIC","1008749","237870","40.819542","-73.911486","POINT (-73.911486 40.819542)"
"242603165","2022-03-24T00:00:00.000","22:35:00","BROOKLYN","INSIDE","60","0","COMMERCIAL","GROCERY/BODEGA","N","18-24","M","BLACK","25-44","M","BLACK","983502","149473","40.576947","-74.002691","POINT (-74.002691 40.576947)"
"239835767","2022-01-28T00:00:00.000","17:34:00","BROOKLYN","INSIDE","71","0","DWELLING","MULTI DWELL - APT BUILD","Y","<18","M","BLACK","25-44","M","BLACK","996148","181563","40.665017","-73.95711","POINT (-73.95711 40.665017)"
"239237446","2022-01-16T00:00:00.000","09:05:00","BROOKLYN","OUTSIDE","72","0","STREET","(null)","N","25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","981368","173655","40.643321","-74.010383","POINT (-74.010383 40.643321)"
"240863022","2022-02-17T00:00:00.000","16:30:00","BROOKLYN","INSIDE","73","0","(null)","MULTI DWELL - APT BUILD","N","(null)","(null)","(null)","25-44","M","BLACK","1007726","187221","40.680524","-73.915358","POINT (-73.915358 40.680524)"
"246824178","2022-06-18T00:00:00.000","02:29:00","BROOKLYN","OUTSIDE","60","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","18-24","M","BLACK","990282","154635","40.591112","-73.978279","POINT (-73.978279 40.591112)"
"242047134","2022-03-13T00:00:00.000","22:30:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","25-44","M","BLACK","1016932","179077","40.658144","-73.882207","POINT (-73.882207 40.658144)"
"245106711","2022-05-15T00:00:00.000","19:42:00","BRONX","OUTSIDE","41","0","STREET","(null)","Y","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1012373","237684","40.819019","-73.898391","POINT (-73.898391 40.819019)"
"242603165","2022-03-24T00:00:00.000","22:35:00","BROOKLYN","INSIDE","60","0","COMMERCIAL","GROCERY/BODEGA","N","18-24","M","BLACK","45-64","M","BLACK","983502","149473","40.576947","-74.002691","POINT (-74.002691 40.576947)"
"245857702","2022-05-30T00:00:00.000","04:15:00","QUEENS","OUTSIDE","103","0","STREET","(null)","N","(null)","(null)","(null)","UNKNOWN","M","BLACK","1040325","191194","40.69128245","-73.79779446","POINT (-73.79779446 40.69128245)"
"241325830","2022-02-27T00:00:00.000","22:10:00","BROOKLYN","OUTSIDE","73","1","TRANSIT","(null)","N","18-24","M","BLACK","25-44","M","WHITE","1008245","183796","40.6711300016904","-73.9135020552048","POINT (-73.9135020552048 40.6711300016904)"
"243566422","2022-04-12T00:00:00.000","19:00:00","BRONX","OUTSIDE","47","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","<18","M","BLACK","<18","F","BLACK","1025981","261437","40.884161","-73.849079","POINT (-73.849079 40.884161)"
"239214373","2022-01-16T00:00:00.000","01:07:00","BROOKLYN","OUTSIDE","79","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1000459","194494","40.700503","-73.94154","POINT (-73.94154 40.700503)"
"246550685","2022-06-13T00:00:00.000","04:54:00","QUEENS","OUTSIDE","106","0","STREET","BAR/NIGHT CLUB","N","18-24","M","BLACK","18-24","M","BLACK","1034904","190307","40.688883","-73.817347","POINT (-73.817347 40.688883)"
"241326152","2022-02-27T00:00:00.000","08:19:00","MANHATTAN","OUTSIDE","25","0","STREET","(null)","Y","25-44","M","BLACK","25-44","M","BLACK","1001980","236230","40.815057","-73.935946","POINT (-73.935946 40.815057)"
"245820991","2022-05-28T00:00:00.000","01:17:00","MANHATTAN","INSIDE","18","0","DWELLING","(null)","N","25-44","M","BLACK HISPANIC","45-64","M","BLACK","987043","217881","40.764711","-73.989914","POINT (-73.989914 40.764711)"
"244279288","2022-04-27T00:00:00.000","15:20:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","<18","M","BLACK","18-24","M","BLACK HISPANIC","1018053","189125","40.685718","-73.878116","POINT (-73.878116 40.685718)"
"245885843","2022-05-31T00:00:00.000","11:51:00","BRONX","OUTSIDE","41","0","COMMERCIAL","GROCERY/BODEGA","N","25-44","M","BLACK","18-24","M","BLACK HISPANIC","1011695","237702","40.819073","-73.900843","POINT (-73.900843 40.819073)"
"246107794","2022-06-03T00:00:00.000","23:55:00","BRONX","OUTSIDE","44","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1005986","242138","40.831263","-73.921453","POINT (-73.921453 40.831263)"
"242439530","2022-03-21T00:00:00.000","18:49:00","BROOKLYN","OUTSIDE","83","0","STREET","(null)","N","18-24","M","WHITE HISPANIC","<18","M","WHITE HISPANIC","1004127","194687","40.701026","-73.928311","POINT (-73.928311 40.701026)"
"238860704","2022-01-09T00:00:00.000","04:34:00","BRONX","OUTSIDE","48","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1013724","246373","40.84286291","-73.89347513","POINT (-73.89347513 40.84286291)"
"240761584","2022-02-16T00:00:00.000","05:17:00","QUEENS","OUTSIDE","103","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","1039686","195427","40.702907","-73.800061","POINT (-73.800061 40.702907)"
"243579417","2022-04-13T00:00:00.000","00:51:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","25-44","M","BLACK HISPANIC","25-44","M","BLACK","1017269","185131","40.674757","-73.880961","POINT (-73.880961 40.674757)"
"245173597","2022-05-16T00:00:00.000","16:50:00","BRONX","OUTSIDE","41","0","STREET","BEAUTY/NAIL SALON","Y","<18","M","BLACK","<18","F","WHITE HISPANIC","1012932","238907","40.822374","-73.896369","POINT (-73.896369 40.822374)"
"246985877","2022-06-21T00:00:00.000","16:00:00","MANHATTAN","INSIDE","28","0","DWELLING","MULTI DWELL - APT BUILD","N","(null)","(null)","(null)","25-44","M","BLACK","997852","235020","40.811743","-73.950861","POINT (-73.950861 40.811743)"
"243566417","2022-04-12T00:00:00.000","08:26:00","BROOKLYN","INSIDE","72","1","TRANSIT","(null)","N","45-64","M","BLACK","25-44","F","WHITE","984128","179058","40.6581577535544","-74.0004411548878","POINT (-74.0004411548878 40.6581577535544)"
"247200780","2022-06-26T00:00:00.000","23:00:00","MANHATTAN","OUTSIDE","32","0","OTHER","HOSPITAL","N","(null)","(null)","(null)","25-44","M","BLACK","1001329","236108","40.814722","-73.938299","POINT (-73.938299 40.814722)"
"245885842","2022-05-31T00:00:00.000","02:26:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","18-24","M","UNKNOWN","18-24","M","WHITE HISPANIC","1020332","188612","40.684302","-73.869901","POINT (-73.869901 40.684302)"
"242517445","2022-03-16T00:00:00.000","13:15:00","BRONX","INSIDE","48","0","DWELLING","MULTI DWELL - APT BUILD","Y","25-44","M","WHITE HISPANIC","45-64","M","BLACK","1016246","248251","40.848011","-73.884351","POINT (-73.884351 40.848011)"
"244155418","2022-04-25T00:00:00.000","16:30:00","QUEENS","OUTSIDE","103","1","TRANSIT","(null)","Y","18-24","M","BLACK","18-24","M","BLACK","1041717","197008","40.7072398161698","-73.7927267255908","POINT (-73.7927267255908 40.7072398161698)"
"242815275","2022-03-29T00:00:00.000","12:11:00","BROOKLYN","OUTSIDE","79","0","STREET","(null)","N","<18","M","BLACK","18-24","M","BLACK HISPANIC","1001096","193043","40.696522","-73.939249","POINT (-73.939249 40.696522)"
"247290298","2022-06-28T00:00:00.000","21:10:00","BRONX","OUTSIDE","49","0","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","25-44","F","WHITE HISPANIC","1024461","256173","40.86972","-73.854609","POINT (-73.854609 40.86972)"
"240447004","2022-02-11T00:00:00.000","01:15:00","QUEENS","INSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","Y","(null)","(null)","(null)","25-44","M","BLACK","1002313","221694","40.775158","-73.93478","POINT (-73.93478 40.775158)"
"243252505","2022-04-09T00:00:00.000","05:04:00","BROOKLYN","OUTSIDE","71","0","COMMERCIAL","GAS STATION","N","(null)","(null)","(null)","25-44","M","BLACK","1003337","179537","40.659445","-73.931204","POINT (-73.931204 40.659445)"
"238885819","2022-01-09T00:00:00.000","22:54:00","BRONX","OUTSIDE","44","0","STREET","(null)","Y","25-44","M","BLACK","25-44","M","BLACK HISPANIC","1005825","241931","40.830694","-73.922037","POINT (-73.922037 40.830694)"
"247207592","2022-06-27T00:00:00.000","04:05:00","BRONX","OUTSIDE","40","0","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","<18","M","BLACK","1006363","238854","40.822248","-73.920102","POINT (-73.920102 40.822248)"
