"building_id","registration_id","borough","house_number","street_name","postcode","of_dwelling_units","infested_dwelling_unit_count","eradicated_unit_count","re_infested_dwelling_unit","filing_date","filing_period_start_date","filling_period_end_date","latitude","longitude","community_board","city_council_district","census_tract_2010","bin","bbl","nta"
"817400","141479","MANHATTAN","240","EAST 112 STREET","10029","3","0","0","0","2022-05-28T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.794955","-73.940817","11","8","180","1087817","1016610132","East Harlem North"
"302063","374230","BROOKLYN","320","GRAHAM AVENUE","11211","4","0","0","0","2022-05-21T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.713548","-73.944211","1","34","495","3069070","3027710006","East Williamsburg"
"232958","336589","BROOKLYN","295","DEVOE STREET","11211","5","0","0","0","2022-05-30T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.713835","-73.937642","1","34","481","3070366","3029170020","East Williamsburg"
"566797","421514","QUEENS","45-89","160 STREET","11358","4","0","0","0","2022-06-03T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.754496","-73.806648","7","20","1191","4123149","4054390001","East Flushing"
"422910","409995","QUEENS","30-49","35 STREET","11103","3","0","0","0","2022-05-23T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.764143","-73.919199","1","22","63","4009910","4006500025","Astoria"
"322235","370669","BROOKLYN","521","LAFAYETTE AVENUE","11205","3","0","0","0","2022-06-08T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.689629","-73.953599","3","36","241","3049757","3017830088","Bedford"
"16690","127036","MANHATTAN","240","EAST 79 STREET","10075","66","0","0","0","2019-01-04T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.773863","-73.956324","8","4","134","1044177","1014330031","Lenox Hill-Roosevelt Island"
"317206","349591","BROOKLYN","395","JEFFERSON AVENUE","11221","4","0","0","0","2022-05-25T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.684189","-73.942238","3","36","267","3052092","3018300052","Bedford"
"166579","338922","BROOKLYN","1029","68 STREET","11219","3","0","0","0","2022-05-23T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.627696","-74.009244","10","43","210","3142788","3057650071","Dyker Heights"
"822573","425816","QUEENS","92-50","173 STREET","11433","3","0","0","0","2022-06-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.707006","-73.786392","12","27","444","4463186","4102130034","Jamaica"
"822573","425816","QUEENS","92-50","173 STREET","11433","3","0","0","0","2022-06-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.707006","-73.786392","12","27","444","4463186","4102130034","Jamaica"
"24062","140182","MANHATTAN","184","LEXINGTON AVENUE","10016","96","0","0","0","2022-06-03T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.744704","-73.980970","5","2","72","1018467","1008870023","Murray Hill-Kips Bay"
"143933","357143","BROOKLYN","7110","19 AVENUE","11204","3","0","0","0","2022-05-20T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.614335","-73.991734","11","47","266","3157949","3061830039","Bensonhurst West"
"84414","215977","BRONX","111","HENWOOD PLACE","10453","5","0","0","0","2022-06-06T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.847527","-73.910029","5","14","22701","2007886","2028260037","Mount Hope"
"1347","126148","MANHATTAN","2415","2 AVENUE","10035","9","0","0","0","2022-05-24T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.802000","-73.934121","11","8","194","1054650","1017880029","East Harlem North"
"37146","122268","MANHATTAN","156","WEST 95 STREET","10025","8","0","0","0","2022-06-13T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.792837","-73.969584","7","6","181","1032582","1012257503","Upper West Side"
"243141","307792","BROOKLYN","800","EAST 12 STREET","11230","31","0","0","0","2022-05-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.629530","-73.965065","14","45","530","3179168","3066950009","Midwood"
"96896","220772","BRONX","1711","MONTGOMERY PLACE","10461","3","0","3","0","2022-06-06T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.842330","-73.848686","10","13","200","2042377","2040010038","Van Nest-Morris Park-Westchester Square"
"415273","403047","QUEENS","20-14","29 STREET","11105","6","0","0","0","2022-06-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.779997","-73.907842","1","22","111","4017915","4008490083","Steinway"
"900236","16221","STATEN ISLAND","3","VAN CORTLANDT AVENUE","10301","4","0","0","0","2021-12-29T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.617306","-74.098651","1","49","47","5150833","5006010050","Grymes Hill-Clifton-Fox Hills"
"513255","417612","QUEENS","31-27","102 STREET","11369","3","0","0","0","2022-06-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.760601","-73.867108","3","21","365","4041789","4016890060","East Elmhurst"
"168212","364515","BROOKLYN","1513","71 STREET","11228","4","0","0","0","2022-06-03T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.619649","-74.000180","11","43","190","3157181","3061690043","Bensonhurst West"
"941935","430395","QUEENS","34-02","60 STREET","11377","3","0","0","0","2022-05-16T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.751784","-73.902139","2","26","259","4459334","4011870007","Woodside"
"705669","402613","QUEENS","411","WOODWARD AVENUE","11385","6","0","0","0","2022-06-08T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.708658","-73.912063","5","30","591","4080711","4033860004","Ridgewood"
"672547","403848","QUEENS","109-44","LEFFERTS BOULEVARD","11420","32","0","0","0","2022-05-24T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.681930","-73.822070","10","28","106","4249445","4115990028","South Ozone Park"
"288494","356082","BROOKLYN","227","ELDERT STREET","11207","6","0","0","0","2022-06-12T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.690876","-73.909007","4","37","413","3078849","3034110042","Bushwick South"
"221774","336896","BROOKLYN","762","CLASSON AVENUE","11238","7","0","0","0","2022-06-06T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.673835","-73.960464","8","35","215","3259312","3011740036","Prospect Heights"
"154068","354995","BROOKLYN","1449","50 STREET","11219","3","0","0","0","2022-06-13T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.632486","-73.989404","12","44","236","3137793","3056430058","Borough Park"
"151635","301250","BROOKLYN","1139","46 STREET","11219","16","0","0","0","2022-05-31T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.638689","-73.993637","12","44","222","3136684","3056150065","Borough Park"
"826721","429935","QUEENS","134-12","58 AVENUE","11355","3","0","0","0","2022-06-04T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.745790","-73.830990","7","20","799","4139273","4063650006","Queensboro Hill"
"316997","315420","BROOKLYN","174","JEFFERSON AVENUE","11216","4","0","0","0","2022-05-27T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.683161","-73.951030","3","36","245","3052221","3018320043","Bedford"
"972232","386446","BROOKLYN","494","SHEFFIELD AVENUE","11207","84","0","0","0","2022-05-18T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.664945","-73.895111","5","42","1126","3421640","3038047501","East New York (Pennsylvania Ave)"
"809659","337440","BROOKLYN","276","SUYDAM STREET","11237","18","0","0","0","2022-06-13T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.702469","-73.923374","4","34","429","3342228","3032200005","Bushwick North"
"35100","125632","MANHATTAN","258","WEST 73 STREET","10023","10","0","0","0","2022-06-03T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.780131","-73.983152","7","6","159","1030528","1011640055","Lincoln Square"
"660265","426250","QUEENS","58-20","GRANGER STREET","11368","3","0","0","0","2022-05-30T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.738411","-73.854789","4","21","43702","4048172","4019570016","Corona"
"327588","379788","BROOKLYN","916","LINDEN BOULEVARD","11203","5","0","0","0","2022-05-26T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.654221","-73.923707","17","41","864","3102397","3046830001","Rugby-Remsen Village"
"177273","364987","BROOKLYN","1453","82 STREET","11228","3","0","0","0","2022-06-03T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.614255","-74.008068","11","43","184","3163686","3062930058","Bensonhurst West"
"808139","320062","BROOKLYN","868","EAST 7 STREET","11230","65","0","0","0","2022-06-14T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.629990","-73.970192","14","40","460","3345767","3064940051","Flatbush"
"336199","311612","BROOKLYN","124","MESEROLE AVENUE","11222","4","0","0","0","2022-05-18T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.727448","-73.951607","1","33","573","3065665","3026210003","Greenpoint"
"319298","321120","BROOKLYN","113","KENT STREET","11222","3","0","0","0","2022-05-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.730730","-73.956327","1","33","565","3064596","3025500068","Greenpoint"
"322048","338740","BROOKLYN","164","LAFAYETTE AVENUE","11238","4","0","0","0","2022-06-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.687677","-73.970357","2","35","181","3059471","3021210020","Fort Greene"
"145260","357706","BROOKLYN","5901","21 AVENUE","11204","3","0","0","0","2022-05-30T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.618541","-73.980164","12","44","246","3131985","3055150010","Borough Park"
"359185","326059","BROOKLYN","281","QUINCY STREET","11216","25","0","0","0","2022-06-02T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.687104","-73.949462","3","36","251","3050644","3018030074","Bedford"
"508386","417337","QUEENS","34-23","97 STREET","11368","3","0","0","0","2022-06-06T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.754668","-73.870884","3","21","377","4042949","4017310043","North Corona"
"18924","127787","MANHATTAN","1634","LEXINGTON AVENUE","10029","10","0","0","0","2022-06-02T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.790413","-73.947628","11","8","166","1051912","1016310016","East Harlem South"
"420919","424173","QUEENS","110-18","34 AVENUE","11368","3","0","0","0","2022-06-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.756540","-73.858554","3","21","381","4314532","4017540010","North Corona"
"347208","300720","BROOKLYN","135","OCEAN AVENUE","11225","76","0","0","0","2022-06-09T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.659590","-73.962656","9","40","79802","3114590","3050260028","Prospect Lefferts Gardens-Wingate"
"808013","308350","BROOKLYN","184","CONSELYEA STREET","11211","4","0","0","0","2022-06-06T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.715312","-73.943535","1","34","497","3322899","3027600017","East Williamsburg"
"439271","400522","QUEENS","41-24","49 STREET","11104","6","0","0","0","2022-06-03T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.745973","-73.915298","2","26","25301","4001205","4001350040","Hunters Point-Sunnyside-West Maspeth"
"16106","122848","MANHATTAN","435","EAST 74 STREET","10021","20","0","0","0","2022-05-23T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.768755","-73.954151","8","5","132","1045897","1014690017","Lenox Hill-Roosevelt Island"
"329551","357033","BROOKLYN","109","LYNCH STREET","11206","3","0","0","0","2022-06-13T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.701890","-73.954319","1","33","531","3061199","3022320063","Bedford"
"417744","416997","QUEENS","139-19","31 ROAD","11354","54","0","0","0","2022-06-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.770717","-73.828836","7","20","88901","4440069","4043430125","Flushing"
"891232","381119","BROOKLYN","427A","MONROE STREET","11221","3","0","0","0","2022-05-29T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.686661","-73.940293","3","36","277","3391318","3018160156","Stuyvesant Heights"
"298833","348514","BROOKLYN","256","GARFIELD PLACE","11215","3","0","0","0","2022-06-12T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.671443","-73.975270","6","39","157","3025067","3010740027","Park Slope-Gowanus"
"521292","916702","QUEENS","94-14","109 STREET","11419","1","0","0","0","2022-05-27T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.691237","-73.836490","9","28","118","4197291","4093920009","Richmond Hill"
"328915","819949","BROOKLYN","639","LORIMER STREET","11211","2","0","0","0","2022-06-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.716023","-73.949696","1","34","501","3068350","3027460027","East Williamsburg"
"233177","325449","BROOKLYN","67","DIAMOND STREET","11222","6","0","0","0","2022-05-23T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.724660","-73.946323","1","33","571","3066926","3026840007","Greenpoint"
"967870","387917","BROOKLYN","2812","KINGS HIGHWAY",,"31","0","0","0","2022-05-26T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.614918","-73.946368","15","45","642","3211211","3076897502","Madison"
"346","126340","MANHATTAN","1756","1 AVENUE","10128","13","0","0","0","2022-05-18T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.780156","-73.946968","8","5","152","1050746","1015710001","Yorkville"
"41675","125052","MANHATTAN","552","WEST 142 STREET","10031","4","0","0","0","2022-06-03T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.824038","-73.950745","9","7","225","1061841","1020730159","Hamilton Heights"
"642103","410152","QUEENS","79-18","CALAMUS AVENUE","11373","3","0","0","0","2022-05-25T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.734044","-73.886162","4","25","499","4058219","4024920323","Elmhurst"
"840422","224222","BRONX","1983","SOUTHERN BOULEVARD","10460","4","0","0","0","2022-06-04T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.843341","-73.885548","6","17","36501","2112754","2031170114","East Tremont"
"13186","122542","MANHATTAN","238","EAST 33 STREET","10016","19","0","0","0","2022-05-18T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.744646","-73.977665","6","2","70","1078802","1009130044","Murray Hill-Kips Bay"
"821923","141742","MANHATTAN","210","AVENUE A","10009","18","0","0","0","2022-06-10T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.729820","-73.980773","3","2","34","1086159","1004077502","East Village"
"357887","330679","BROOKLYN","1408","PUTNAM AVENUE","11237","6","0","0","0","2022-05-26T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.695494","-73.911475","4","37","435","3077328","3033780016","Bushwick North"
"885515","427887","QUEENS","90-07","172 STREET","11432","3","0","0","0","2022-05-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.709085","-73.788582","12","27","462","4532675","4098100035","Jamaica"
"65027","204594","BRONX","991","EAST 167 STREET","10459","17","0","0","0","2022-06-14T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.826809","-73.890408","3","17","12101","2092030","2027520005","Morrisania-Melrose"
"62629","227377","BRONX","415","EAST 136 STREET","10454","3","0","0","0","2022-06-05T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.807513","-73.923105","1","8","25","2000230","2022810071","Mott Haven-Port Morris"
"16570","109846","MANHATTAN","319","EAST 78 STREET","10075","16","0","0","0","2022-05-18T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.772375","-73.954870","8","5","134","1045242","1014530012","Lenox Hill-Roosevelt Island"
"703147","417983","QUEENS","107-12","WATSON PLACE","11433","3","0","0","0","2022-05-16T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.701870","-73.781601","12","27","414","4218423","4102510012","South Jamaica"
"652820","410434","QUEENS","87-02","ELMHURST AVENUE","11373","3","0","0","0","2022-05-24T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.744480","-73.878681","4","25","469","4038915","4015570001","Elmhurst"
"842829","379592","BROOKLYN","2282","80 STREET","11214","3","0","0","0","2022-05-18T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.604329","-73.988660","11","44","270","3378257","3062890038","Bensonhurst West"
"655566","402257","QUEENS","66-99","FOREST AVENUE","11385","3","0","0","0","2022-05-18T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.704434","-73.901822","5","30","585","4083922","4035020001","Ridgewood"
"70859","212037","BRONX","816","EAST 227 STREET","10466","3","0","0","0","2022-05-24T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.888053","-73.856053","12","12","406","2063945","2048510052","Williamsbridge-Olinville"
"10584","128728","MANHATTAN","274","EAST 3 STREET","10009","9","0","0","0","2022-05-18T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.721478","-73.980155","3","2","2202","1004355","1003720010","Lower East Side"
"384197","367648","BROOKLYN","144","UTICA AVENUE","11213","3","0","0","0","2022-05-25T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.673900","-73.930646","8","36","345","3036038","3013600048","Crown Heights North"
"888430","380721","BROOKLYN","2366","WEST 12 STREET","11223","3","0","0","0","2022-05-28T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.590061","-73.982044","13","47","382","3392800","3071610131","Gravesend"
"2220","140146","MANHATTAN","382","3 AVENUE","10016","36","0","0","0","2022-05-23T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.741641","-73.981112","6","2","68","1018180","1008830047","Gramercy"
"18048","140638","MANHATTAN","422","EAST 89 STREET","10128","21","0","0","0","2022-05-25T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.778441","-73.947118","8","5","14402","1078696","1015680037","Yorkville"
"226940","364800","BROOKLYN","558","COURT STREET","11231","2","0","0","0","2022-05-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.674937","-73.999488","6","39","65","3005708","3003820035","Carroll Gardens-Columbia Street-Red Hook"
"437897","416022","QUEENS","39-03","48 AVENUE","11104","3","0","0","0","2022-06-13T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.740162","-73.926716","2","26","189","4002798","4002000106","Hunters Point-Sunnyside-West Maspeth"
"236045","317258","BROOKLYN","2184","EAST 2 STREET","11223","4","0","0","0","2022-05-26T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.596152","-73.969407","15","47","396","3192792","3071280025","Homecrest"
"20834","105552","MANHATTAN","54","EAST 129 STREET","10035","18","0","0","0","2022-05-24T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.808063","-73.938302","11","9","206","1054194","1017530045","Central Harlem North-Polo Grounds"
"178153","374160","BROOKLYN","1907","83 STREET","11214","3","0","0","0","2022-06-06T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.607407","-73.998235","11","47","284","3164696","3063160076","Bensonhurst West"
"1853","138100","MANHATTAN","1626","3 AVENUE","10128","9","0","0","0","2022-05-31T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.782192","-73.951538","8","5","15801","1078533","1015200038","Upper East Side-Carnegie Hill"
"40259","115903","MANHATTAN","130","WEST 131 STREET","10027","4","0","0","0","2022-06-10T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.811999","-73.943764","10","9","226","1058059","1019150047","Central Harlem North-Polo Grounds"
"106835","714042","BRONX","3519","RIVERDALE AVENUE","10463","3","0","0","0","2022-06-06T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.885714","-73.907167","8","11","295","2084141","2057910412","Spuyten Duyvil-Kingsbridge"
"662681","431645","QUEENS","170-20","HENLEY ROAD","11432","3","0","0","0","2022-06-12T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.713301","-73.793230","8","24","458","4211209","4098800112","Jamaica Estates-Holliswood"
"44007","100007","MANHATTAN","400","WEST END AVENUE","10024","94","0","0","0","2022-05-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.784451","-73.981082","7","6","167","1032622","1012270001","Upper West Side"
"217102","348649","BROOKLYN","370","CARLTON AVENUE","11238","3","0","0","0","2022-06-06T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.686516","-73.971533","2","35","181","3059414","3021190043","Fort Greene"
"888595","380736","BROOKLYN","11","MONROE STREET","11238","3","0","0","0","2022-06-13T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.684575","-73.958416","3","35","229","3346889","3019850071","Clinton Hill"
"92369","220413","BRONX","1046","LONGFELLOW AVENUE","10459","4","0","0","0","2022-06-06T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.824496","-73.887702","2","17","119","2006265","2027560073","Hunts Point"
"271615","351645","BROOKLYN","174","EAST 56 STREET","11203","3","0","0","0","2022-05-28T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.652905","-73.924693","17","41","864","3102335","3046810029","Rugby-Remsen Village"
"242351","303767","BROOKLYN","1065","EAST 12 STREET","11230","3","0","0","0","2022-06-09T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.623255","-73.963854","14","44","534","3179895","3067140061","Midwood"
"987882","388303","BROOKLYN","500","LEONARD STREET","11222","8","0","0","0","2022-06-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.722116","-73.948999","1","33","499","3425145","3026980010","Greenpoint"
"127064","315455","BROOKLYN","128","2 PLACE","11231","3","0","0","0","2022-05-26T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.679235","-73.996373","6","39","77","3007940","3004630017","Carroll Gardens-Columbia Street-Red Hook"
"981936","432436","QUEENS","1626","MADISON STREET","11385","90","0","0","0","2022-06-09T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.699195","-73.908989","5","34","553","4607505","4035450014","Ridgewood"
"108626","221721","BRONX","3975","SEDGWICK AVENUE","10463","158","0","0","0","2022-06-06T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.882649","-73.889491","8","11","281","2095200","2032520052","Van Cortlandt Village"
"425612","422125","QUEENS","135-09","38 AVENUE","11354","5","0","0","0","2022-05-26T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.760306","-73.832227","7","20","871","4112302","4049740061","Flushing"
"109278","219598","BRONX","3309","SEYMOUR AVENUE","10469","3","0","0","0","2022-06-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.874355","-73.848059","12","12","364","2060701","2047360033","Eastchester-Edenwald-Baychester"
"332834","375722","BROOKLYN","322","MARINE AVENUE","11209","3","0","0","0","2022-05-21T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.614495","-74.033648","10","43","5602","3155992","3061300014","Bay Ridge"
"219023","370182","BROOKLYN","397","CHAUNCEY STREET","11233","6","0","0","0","2022-05-31T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.681666","-73.918513","3","41","379","3040869","3015090058","Stuyvesant Heights"
"135611","341117","BROOKLYN","4608","10 AVENUE","11219","8","0","0","0","2022-05-26T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.640586","-73.997103","12","38","114","3338927","3056197501","Borough Park"
"28269","121920","MANHATTAN","875","ST NICHOLAS AVENUE","10032","4","0","0","0","2022-05-24T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.829948","-73.941758","9","7","23501","1061664","1020680027","Hamilton Heights"
"627349","413497","QUEENS","63-101","ALDERTON STREET","11374","3","0","0","0","2022-05-31T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.725700","-73.863555","6","29","69702","4072918","4031040192","Rego Park"
