"serialno","sporder","pwgtp","wgtp","agep","cit","rel","sch","schg","schl","sex","esr","lanx","eng","msp","mar","wkw","wkhp","ds","jwtr","np","ten","hht","agecateg","boro","citizenstatus","educattain","est_childcare","est_commuting","est_eitc","est_ficatax","est_heap","est_housing","est_incometax","est_moop","est_nutrition","est_povgap","est_povgapindex","ethnicity","famtype_pu","ftptwork","intp_adj","mrgp_adj","nycgov_income","nycgov_pov_stat","nycgov_rel","nycgov_threshold","off_pov_stat","off_threshold","oi_adj","pa_adj","povunit_id","povunit_rel","pretaxincome_pu","retp_adj","rntp_adj","semp_adj","ssip_adj","ssp_adj","totalworkhrs_pu","wagp_adj"
"36","1","369","383","57","1","0","1","0","10","1","1","2",,"1","1","52","40","2","1","3","3","1","2","4","1","3","0","3171.714","0","4332.68370495","0","0","7032.332806072","14844","0","0","0","1","1","1","0","0","27255.657788978","2","0","21592.6566877243","2","15720","0","0","1","1","56636.3883","0","917.271","0","0","0","3","56055.45"
"36","2","404","383","45","1","1","1","0","13","2","1","2",,"1","1","1","40","2","1","3","3","1","2","4","1","4","0","3171.714","0","4332.68370495","0","0","7032.332806072",,"0","0","0","1","1","2","0","0","27255.657788978","2","1","21592.6566877243","2","15720","0","0","1","2","56636.3883","0","917.271","0","0","0","3","580.9383"
"36","3","393","383","13","1","2","2","4","4","1",,"2",,,"5",,"0","2",,"3","3","1","1","4","1","1","0","3171.714","0","4332.68370495","0","0","7032.332806072",,"0","0","0","1","1","3","0","0","27255.657788978","2","2","21592.6566877243","2","15720","0","0","1","3","56636.3883","0","917.271","0","0","0","3","0"
"158","1","64","61","26","4","0","1","0","13","2","1","1","1","1","1","47","40","2","4","2","3","1","2","2","2","4","0","1823.6","0","8654.451885","0","0","26725.0113482","2879","0","0","0","3","2","2","0","0","73048.0267668","2","0","16031.2426005227","2","13078","0","0","1","1","113130.09","0","1630.704","0","0","0","1","51978.69"
"158","2","79","61","30","1","1","1","0","14","1","1","2",,"1","1","52","40","2","4","2","3","1","2","2","1","4","0","1823.6","0","8654.451885","0","0","26725.0113482",,"0","0","0","1","2","1","0","0","73048.0267668","2","1","16031.2426005227","2","13078","0","0","1","2","113130.09","0","1630.704","0","0","0","1","61151.4"
"194","1","70","67","60","4","0","1","0","13","1","1","1","2","4","3","52","40","1","1","2","1","2","2","4","2","4","0","1383.75","0","4366.20996","50","0","10054.3081624","2438","870","0","0","3","5","1","0","2140.299","45867.5118776","2","0","16031.2426005227","2","13078","0","0","1","1","63189.78","0","0","0","0","0","3","57074.64"
"194","2","76","67","84","5","4","1","0","2","2","6","1","4","3","2",,"0","1",,"2","1","2","3","4","3","1","0","1383.75","0","4366.20996","50","0","10054.3081624",,"870","0","0","3","5","3","0","2140.299","45867.5118776","2","4","16031.2426005227","2","13078","0","0","1","4","63189.78","0","0","0","6115.14","0","3","0"
"197","1","78","75","56","5","0","1","0","6","2","6","1","4","6","5",,"0","2",,"3","3","3","2","1","3","1","0","90.24","0","0","40","8110.26131490476","0","0","2885.925","8404.4922","0.38922921","4","4","3","0","0","13188.1643149048","1","0","21592.6566877243","1","15720","0","1223.028","1","1","2242.218","0","234.4137","0","0","0","4","0"
"197","2","62","75","19","5","2","3","6","9","1","3","1","2","6","5","8","20","2",,"3","3","3","2","1","3","2","0","90.24","0","0","40","8110.26131490476","0",,"2885.925","8404.4922","0.38922921","4","4","2","0","0","13188.1643149048","1","2","21592.6566877243","1","15720","0","0","1","4","2242.218","0","234.4137","1019.19","0","0","4","0"
"197","3","77","75","13","1","2","2","4","4","1",,"2",,,"5",,"0","1",,"3","3","3","1","1","1","1","0","90.24","0","0","40","8110.26131490476","0",,"2885.925","8404.4922","0.38922921","4","4","3","0","0","13188.1643149048","1","2","21592.6566877243","1","15720","0","0","1","3","2242.218","0","234.4137","0","0","0","4","0"
"207","1","70","66","25","1","0","1","0","16","1","1","2",,"6","5","52","60","2","1","4","1","2","2","4","1","4","0","7259.2","0","15397.205519835","0","0","43874.8790723365","12372.8","0","0","0","3","3","1","0","3363.327","102511.735407829","2","0","27327.235831142","2","20474","0","0","1","1","181415.82","0","0","0","0","0","1","112110.9"
"207","2","57","66","15","1","3","2","5","5","1",,"2",,"6","5",,"0","2",,"4","1","2","1","4","1","1","0","7259.2","0","15397.205519835","0","0","43874.8790723365",,"0","0","0","3","3","3","0","3363.327","102511.735407829","2","3","27327.235831142","2","20474","0","0","1","3","181415.82","0","0","0","0","0","1","0"
"207","3","62","66","57","4","4","1","0","13","2","1","1","1","1","1","52","40","2","1","4","1","2","2","4","2","4","0","7259.2","0","15397.205519835","0","0","43874.8790723365",,"0","0","0","3","3","1","0","3363.327","102511.735407829","2","4","27327.235831142","2","20474","0","0","1","4","181415.82","0","0","0","0","0","1","45863.55"
"207","4","64","66","55","4","4","1","0","13","1","2","1","2","1","1","52","40","2",,"4","1","2","2","4","2","4","0","7259.2","0","15397.205519835","0","0","43874.8790723365",,"0","0","0","3","3","1","0","3363.327","102511.735407829","2","4","27327.235831142","2","20474","0","0","1","4","181415.82","0","0","23441.37","0","0","1","0"
"214","1","109","109","32","1","0","1","0","12","2","1","2",,"1","1","52","45","2","1","2","1","1","2","5","1","3","0","6500.2","0","14580.022545","0","0","64386.442318","1920","0","0","0","1","2","1","8561.196","4178.679","111763.061137","2","0","16031.2426005227","2","13078","0","0","1","1","199149.726","0","0","0","0","0","1","71343.3"
"214","2","94","109","37","1","1","1","0","11","1","1","2",,"1","1","52","40","2","6","2","1","1","2","5","1","3","0","6500.2","0","14580.022545","0","0","64386.442318",,"0","0","0","1","2","1","0","4178.679","111763.061137","2","1","16031.2426005227","2","13078","0","0","1","2","199149.726","0","0","0","0","0","1","119245.23"
"235","1","93","85","35","1","0","1","0","13","1","1","2",,"6","5","20","25","2","5","2","3","5","2","3","1","4","0","2428","0","6627.282975","0","5209.3143738014","18002.2427225","4008","0","0","0","1","2","2","0","0","66890.0786763014","2","0","16031.2426005227","2","13078","0","6115.14","1","1","92746.29","0","682.8573","0","0","0","2","30575.7"
"235","2","85","85","34","1","10","1","0","15","1","1","2",,"6","5","52","50","2","4","2","3","5","2","3","1","4","0","2428","0","6627.282975","0","5209.3143738014","18002.2427225",,"0","0","0","1","2","1","0","0","66890.0786763014","2","10","16031.2426005227","2","13078","0","0","1","2","92746.29","0","682.8573","0","0","0","2","56055.45"
"339","1","65","62","48","4","0","1","0","8","2","2","1","2","1","1","52","40","2",,"2","1","1","2","1","2","1","0","1880","0","5379.794415","0","0","12096.8208251","1886","0","0","0","4","2","1","0","2649.894","49081.4947599","2","0","16031.2426005227","2","13078","0","0","1","1","70324.11","0","0","0","0","0","1","37710.03"
"339","2","61","62","54","4","1","1","0","4","1","6","1","2","1","1","52","40","2",,"2","1","1","2","1","2","1","0","1880","0","5379.794415","0","0","12096.8208251",,"0","0","0","4","2","1","0","2649.894","49081.4947599","2","1","16031.2426005227","2","13078","0","0","1","2","70324.11","0","0","0","0","0","1","32614.08"
"346","1","901","857","86","1","0","1","0","9","2","6","2",,"3","2",,"0","1",,"1","2","6","3","2","1","2","0","0","0","0","0","0","0","484","0","4923.1836","0.43301004","1","8","3","0","0","6446.492","1","0","11369.6756032076","1","9367","0","0","1","1","6930.492","0","0","0","0","6930.492","5","0"
"358","1","61","64","62","1","0","1","0","9","1","1","2",,"1","1","52","40","2","1","3","2","1","2","5","1","2","0","11090.4","0","10182.625371","0","0","27082.51230374","886","0","0","0","1","2","1","0","0","83864.67632526","2","0","24531.9997723176","2","15277","0","0","1","1","133106.214","0","0","0","0","0","1","90707.91"
"358","2","64","64","60","1","1","1","0","9","2","6","2",,"1","1",,"0","2",,"3","2","1","2","5","1","2","0","11090.4","0","10182.625371","0","0","27082.51230374",,"0","0","0","1","2","3","0","0","83864.67632526","2","1","24531.9997723176","2","15277","0","0","1","2","133106.214","0","0","0","0","0","1","0"
"358","3","72","64","37","1","2","1","0","13","1","1","2",,"6","5","52","60","2","1","3","2","1","2","5","1","4","0","11090.4","0","10182.625371","0","0","27082.51230374",,"0","0","0","1","2","1","0","0","83864.67632526","2","2","24531.9997723176","2","15277","0","0","1","4","133106.214","0","0","0","0","0","1","42398.304"
"363","1","106","101","54","4","0","1","0","9","2","6","1","2","6","5",,"0","1",,"1","3","6","2","2","2","2","0","0","0","0","0","0","0","112","532","9318.9717","0.8196339","4","8","3","0","0","2050.704","1","0","11369.6756032076","1","10160","0","1630.704","1","1","1630.704","0","122.3028","0","0","0","5","0"
"373","1","326","308","30","4","0","1","0","14","1","3","2",,"6","5","40","60","2",,"1","1","4","2","4","2","4","0","1052.8","0","7796.8035","0","0","30278.6105031","1752","0","0","0","3","8","2","509.595","5095.95","61548.3809969","2","0","11369.6756032076","2","10160","0","0","1","1","102428.595","0","0","0","0","0","2","101919"
"394","1","73","71","63","4","0","1","0","11","1","1","2",,"1","1","52","40","2","4","4","1","1","2","2","2","3","0","1880","0","10658.2303845","0","0","32404.430980785","3695","0","0","0","3","2","1","0","1324.947","98839.131634715","2","0","30004.753802708","2","20144","0","0","1","1","147476.793","0","0","0","0","0","1","25683.588"
"394","2","74","71","60","4","1","1","0","11","2","6","2",,"1","1",,"0","1",,"4","1","1","2","2","2","3","0","1880","0","10658.2303845","0","0","32404.430980785",,"0","0","0","5","2","3","0","1324.947","98839.131634715","2","1","30004.753802708","2","20144","0","0","1","2","147476.793","0","0","0","0","8153.52","1","0"
"394","3","85","71","35","4","2","1","0","11","1","1","2",,"6","5","52","40","2","2","4","1","1","2","2","2","3","0","1880","157.8486675","10658.2303845","0","0","32404.430980785",,"0","0","0","5","2","1","0","1324.947","98839.131634715","2","2","30004.753802708","2","20144","0","0","1","4","147476.793","0","0","0","0","0","1","9682.305"
"394","4","79","71","31","4","2","1","0","13","2","1","2",,"6","5","52","35","2","10","4","1","1","2","2","2","4","0","1880","0","10658.2303845","0","0","32404.430980785",,"0","0","0","5","2","1","0","1324.947","98839.131634715","2","2","30004.753802708","2","20144","0","0","1","4","147476.793","0","0","0","0","0","1","103957.38"
"497","1","113","106","40","1","0","3","6","12","2","6","2",,"1","1","24","40","2",,"2","1","1","2","3","1","3","0","6051.2","0","6292.0204245","0","0","47971.405659","483","0","0","0","1","2","2","0","346.5246","196751.6869165","2","0","16031.2426005227","2","13078","0","0","1","1","257549.313","0","0","0","0","0","1","35671.65"
"497","2","104","106","46","1","1","1","0","14","1","1","2",,"1","1","52","55","2","7","2","1","1","2","3","1","4","0","6051.2","0","6292.0204245","0","0","47971.405659",,"0","0","0","1","2","1","175300.68","346.5246","196751.6869165","2","1","16031.2426005227","2","13078","0","0","1","2","257549.313","0","0","0","0","0","1","46576.983"
"519","1","79","73","33","4","0","1","0","13","2","1","1","1","6","5","52","35","2","4","1","3","6","2","3","2","4","0","752","0","2417.009085","0","0","5111.6668776","76","0","0","0","4","8","1","0","0","23238.2140374","2","0","11369.6756032076","2","10160","0","0","1","1","31594.89","0","805.1601","0","0","0","3","31594.89"
"526","1","70","69","92","4","0","1","0","11","2","6","2",,"3","2",,"0","1",,"1","3","6","3","4","2","3","0","0","0","0","0","0","8076.74778984","481","0","0","0","1","8","3","40359.924","0","38223.07321016","2","0","11369.6756032076","2","9367","0","0","1","1","46780.821","0","856.1196","0","0","6420.897","5","0"
"606","1","107","84","31","4","0","1","0","13","1","1","1","1","1","1","52","60","2","4","2","1","1","2","4","2","4","0","1316","0","10915.5249","0","0","42512.45282124","1156","0","0","0","3","2","1","101.919","764.3925","86990.46027876","2","0","16031.2426005227","2","13078","0","0","1","1","142890.438","0","0","0","0","0","2","142686.6"
"606","2","88","84","32","4","1","1","0","13","2","6","1","2","1","1",,"0","2",,"2","1","1","2","4","2","4","0","1316","0","10915.5249","0","0","42512.45282124",,"0","0","0","3","2","3","101.919","764.3925","86990.46027876","2","1","16031.2426005227","2","13078","0","0","1","2","142890.438","0","0","0","0","0","2","0"
"696","1","64","63","73","4","0","1","0","9","2","6","2",,"3","2",,"0","1",,"1","4","6","3","1","2","2","0","0","0","0","0","3469.01728638397","-62.5","4515.04","0","1753.6223","0.15423679","1","8","3","305.757","0","9616.05328638397","1","0","11369.6756032076","2","9367","0","0","1","1","10599.576","0","0","0","0","10293.819","5","0"
"764","1","136","128","41","4","0","2","7","14","2","1","2",,"1","1","52","40","2","1","4","1","1","2","2","2","4","0","2600.5","0","8966.324025","0","0","24162.219613","2788","0","0","0","2","1","1","0","2649.894","78689.806362","2","0","24531.9997723176","2","19806","0","0","1","1","117206.85","0","0","0","0","0","1","71343.3"
"764","2","147","128","39","4","1","1","0","9","1","1","2",,"1","1","52","40","2","4","4","1","1","2","2","2","2","0","2600.5","0","8966.324025","0","0","24162.219613",,"0","0","0","2","1","1","0","2649.894","78689.806362","2","1","24531.9997723176","2","19806","0","0","1","2","117206.85","0","0","0","0","0","1","45863.55"
"764","3","125","128","16","1","2","2","5","7","1","6","2",,"6","5",,"0","2",,"4","1","1","1","2","1","1","0","2600.5","0","8966.324025","0","0","24162.219613",,"0","0","0","2","1","3","0","2649.894","78689.806362","2","2","24531.9997723176","2","19806","0","0","1","3","117206.85","0","0","0","0","0","1","0"
"764","4","128","128","7","1","2","2","3","2","2",,"2",,,"5",,"0","2",,"4","1","1","1","2","1","1","0","2600.5","0","8966.324025","0","0","24162.219613",,"0","0","0","2","1","3","0","2649.894","78689.806362","2","2","24531.9997723176","2","19806","0","0","1","3","117206.85","0","0","0","0","0","1","0"
"807","1","211","203","76","2","0","1","0","3","2","6","1","4","4","3",,"0","1",,"4","3","3","3","1","1","1","0","0","0","0","0","2522.70827039466","0","3216","4976.925","12066.962","0.49188659","4","4","3","0","0","12465.0382703947","1","0","24531.9997723176","1","19806","0","0","1","1","7643.925","0","570.7464","0","2038.38","5605.545","5","0"
"807","2","150","203","17","1","5","2","5","6","2","6","1","1","6","5",,"0","2",,"4","3","3","1","1","1","1","0","0","0","0","0","2522.70827039466","0",,"4976.925","12066.962","0.49188659","4","4","3","0","0","12465.0382703947","1","5","24531.9997723176","1","19806","0","0","1","3","7643.925","0","570.7464","0","0","0","5","0"
"807","3","203","203","3","1","5","1","0","1","2",,,,,"5",,"0",,,"4","3","3","1","1","1","1","0","0","0","0","0","2522.70827039466","0",,"4976.925","12066.962","0.49188659","4","4","3","0","0","12465.0382703947","1","5","24531.9997723176","1","19806","0","0","1","3","7643.925","0","570.7464","0","0","0","5","0"
"807","4","173","203","47","1","7","1","0","3","2","6","1","4","4","3",,"0","2",,"4","3","3","2","1","1","1","0","0","0","0","0","2522.70827039466","0",,"4976.925","12066.962","0.49188659","4","4","3","0","0","12465.0382703947","1","7","24531.9997723176","1","19806","0","0","1","4","7643.925","0","570.7464","0","0","0","5","0"
"812","1","105","98","24","5","0","3","6","11","2","6","2",,"6","5",,"0","2",,"1","3","6","2","3","3","3","0","0","0","0","0","0","0","0","0","11369.676","1","3","8","3","0","0","0","1","0","11369.6756032076","1","10160","0","0","1","1","0","0","1732.623","0","0","0","5","0"
"870","1","83","51","81","4","0","1","0","4","1","6","1","4","1","1",,"0","1",,"2","3","1","3","3","2","1","0","0","0","0","50","481.314373801401","0","32","1204","1180.3772","0.073629804","3","2","3","0","0","14850.8653738014","1","0","16031.2426005227","2","11805","0","0","1","1","13147.551","0","662.4735","0","0","8765.034","5","0"
"870","2","56","51","83","4","1","1","0","1","2","6","2",,"1","1",,"0","1",,"2","3","1","3","3","2","1","0","0","0","0","50","481.314373801401","0",,"1204","1180.3772","0.073629804","3","2","3","0","0","14850.8653738014","1","1","16031.2426005227","2","11805","0","0","1","2","13147.551","0","662.4735","0","0","4382.517","5","0"
"893","1","56","61","68","1","0","1","0","12","1","1","2",,"1","1","50","37","2","1","4","1","1","3","4","1","3","0","2911.258","0","7640.86743","0","0","13325.7226644","11461.07","0","0","0","1","2","1","0","550.3626","65764.7299056","2","0","30004.753802708","2","20144","0","0","1","1","101103.648","0","0","0","0","1223.028","1","40767.6"
"893","2","65","61","55","1","1","1","0","9","2","1","2",,"1","1","52","35","2","1","4","1","1","2","4","1","2","0","2911.258","0","7640.86743","0","0","13325.7226644",,"0","0","0","1","2","1","0","550.3626","65764.7299056","2","1","30004.753802708","2","20144","0","0","1","2","101103.648","0","0","0","0","0","1","45863.55"
"893","3","51","61","23","1","2","3","7","13","2","1","2",,"6","5","49","18","2","1","4","1","1","2","4","1","4","0","2911.258","0","7640.86743","0","0","13325.7226644",,"0","0","0","1","2","2","0","550.3626","65764.7299056","2","2","30004.753802708","2","20144","0","0","1","4","101103.648","0","0","0","0","0","1","8153.52"
"893","4","49","61","21","1","2","2","6","11","1","3","2",,"6","5","8","40","2",,"4","1","1","2","4","1","3","0","2911.258","0","7640.86743","0","0","13325.7226644",,"0","0","0","1","2","2","0","550.3626","65764.7299056","2","2","30004.753802708","2","20144","0","0","1","4","101103.648","0","0","0","0","0","1","5095.95"
"1233","1","62","59","68","2","0","1","0","7","2","6","1","4","3","2",,"0","1",,"3","3","3","3","1","1","1","0","0","0","0","50","4325.80777198655","-62.5","673","3859.925","0","0","4","4","3","0","0","26786.0047719866","2","0","21592.6566877243","2","15720","0","0","1","1","19160.772","0","244.6056","0","7949.682","8255.439","5","0"
"1233","2","64","59","37","2","2","1","0","4","2","6","1","2","6","5",,"0","1",,"3","3","3","2","1","1","1","0","0","0","0","50","4325.80777198655","-62.5",,"3859.925","0","0","4","4","3","0","0","26786.0047719866","2","2","21592.6566877243","2","15720","0","2955.651","1","4","19160.772","0","244.6056","0","0","0","5","0"
"1233","3","59","59","15","1","5","2","5","4","1",,"1","1","6","5",,"0","2",,"3","3","3","1","1","1","1","0","0","0","0","50","4325.80777198655","-62.5",,"3859.925","0","0","4","4","3","0","0","26786.0047719866","2","5","21592.6566877243","2","15720","0","0","1","3","19160.772","0","244.6056","0","0","0","5","0"
"1258","1","75","71","58","1","0","1","0","13","2","1","2",,"4","3","46","35","2","4","1","3","6","2","2","1","4","0","691.84","0","2884.817295","0","0","6666.4837323","75","0","0","0","2","8","2","0","0","27391.8889727","2","0","11369.6756032076","2","10160","0","0","1","1","37710.03","0","509.595","0","0","0","4","37710.03"
"1272","1","180","182","46","1","0","1","0","8","2","6","1","2","1","1",,"0","2",,"2","3","1","2","5","1","1","0","0","0","0","50","0","0","4","2850","904.96259","0.056449935","4","2","3","0","0","15126.28","1","0","16031.2426005227","1","13078","0","0","1","1","12230.28","0","845.9277","0","0","0","5","0"
"1272","2","151","182","61","2","1","1","0","8","1","6","1","3","1","1",,"0","1",,"2","3","1","2","5","1","1","0","0","0","0","50","0","0",,"2850","904.96259","0.056449935","4","2","3","0","0","15126.28","1","1","16031.2426005227","1","13078","0","0","1","2","12230.28","0","845.9277","0","0","12230.28","5","0"
"1282","1","62","61","50","1","0","1","0","11","2","1","2",,"5","4","52","35","2","2","1","2","6","2","2","1","3","0","752","0","4210.27389","0","0","12788.0759066","15228.4","0","0","0","1","8","1","0","0","22057.5102034","2","0","11369.6756032076","2","10160","0","0","1","1","55036.26","0","0","0","0","0","3","55036.26"
"1438","1","61","56","26","1","0","1","0","14","2","1","2",,"1","1","52","38","2","1","2","1","1","2","4","1","4","0","1273.05","0","4522.14603","0","0","9244.8409968","908.04","0","0","0","1","2","1","0","2853.732","43164.9429732","2","0","16031.2426005227","2","13078","0","0","1","1","59113.02","0","0","0","0","0","2","48921.12"
"1438","2","58","56","26","1","1","1","0","11","1","1","2",,"1","1","52","20","2","1","2","1","1","2","4","1","3","0","1273.05","0","4522.14603","0","0","9244.8409968",,"0","0","0","1","2","2","0","2853.732","43164.9429732","2","1","16031.2426005227","2","13078","0","0","1","2","59113.02","0","0","0","0","0","2","10191.9"
"1446","1","92","88","63","4","0","3","7","16","1","1","2",,"6","5","52","35","2","1","1","3","4","2","1","2","4","0","1771.2","0","1582.7511105","0","0","427.08280738","806","0","0","0","3","8","1","0","0","23644.52908212","2","0","11369.6756032076","2","10160","0","0","1","1","28231.563","0","917.271","0","0","7542.006","3","20689.557"
"1609","1","96","91","23","1","0","2","5","9","2","1","2",,"5","4","52","8","2","1","1","3","6","2","4","1","2","0","498.15","0","1559.3607","0","0","2294.202992","3535","0","0","0","2","8","2","0","0","12497.086308","2","0","11369.6756032076","2","10160","0","0","1","1","20383.8","0","733.8168","0","0","0","4","20383.8"
"1701","1","79","74","64","2","0","1","0","9","2","6","2",,"4","3",,"0","1",,"1","3","6","2","2","1","2","0","0","0","0","50","0","-62.5","292.5","2634","0","0","4","8","3","0","0","28749.102","2","0","11369.6756032076","2","10160","0","0","1","1","26295.102","0","132.4947","0","7949.682","18345.42","5","0"
"1801","1","100","94","92","1","0","1","0","9","2","6","1","1","6","5",,"0","1",,"1","3","6","3","3","1","2","0","0","0","0","0","4069.01728638397","-62.5","4487.96","0","0","0","1","8","3","0","0","21658.061286384","2","0","11369.6756032076","2","9367","0","0","1","1","22014.504","0","152.8785","0","0","22014.504","5","0"
"1908","1","70","68","69","5","0","1","0","8","1","6","1","4","1","1",,"0","2",,"4","3","1","3","1","3","1","0","0","0","0","0","2522.70827039466","-125","6876","5051","10910.921","0.3992691","4","1","3","0","0","16416.3152703947","1","0","27327.235831142","1","20474","0","0","1","1","15593.607","0","713.433","0","7338.168","0","5","0"
"1908","2","72","68","56","5","1","1","0","4","2","6","1","4","1","1",,"0","2",,"4","3","1","2","1","3","1","0","0","0","0","0","2522.70827039466","-125",,"5051","10910.921","0.3992691","4","1","3","0","0","16416.3152703947","1","1","27327.235831142","1","20474","2446.056","0","1","2","15593.607","0","713.433","0","0","2751.813","5","0"
"1908","3","64","68","16","5","5","2","5","5","1","6","1","1","2","1",,"0","2",,"4","3","1","1","1","3","1","0","0","0","0","0","2522.70827039466","-125",,"5051","10910.921","0.3992691","4","1","3","0","0","16416.3152703947","1","5","27327.235831142","1","20474","0","0","1","3","15593.607","0","713.433","0","0","0","5","0"
"1908","4","72","68","59","5","6","1","0","6","2","6","1","2","2","1",,"0","2",,"4","3","1","2","1","3","1","0","0","0","0","0","2522.70827039466","-125",,"5051","10910.921","0.3992691","4","1","3","0","0","16416.3152703947","1","6","27327.235831142","1","20474","3057.57","0","1","4","15593.607","0","713.433","0","0","0","5","0"
"2015","1","117","76","27","1","0","1","0","11","1","6","2",,"1","1","52","30","2",,"4","3","1","2","1","1","3","0","846","0","5345.722383705","0","2494.41004143798","1056.67634132201","2679.4","0","0","0","4","1","2","0","0","37410.971316411","2","0","24531.9997723176","2","19806","0","0","1","1","44844.36","0","693.0492","0","0","0","3","15287.85"
"2015","2","77","76","28","1","1","2","6","11","2","6","1","1","1","1","25","10","2",,"4","3","1","2","1","1","3","0","846","0","5345.722383705","0","2494.41004143798","1056.67634132201",,"0","0","0","4","1","2","0","0","37410.971316411","2","1","24531.9997723176","2","19806","0","0","1","2","44844.36","0","693.0492","29556.51","0","0","3","0"
"2015","3","70","76","7","1","2","2","3","1","2",,"1","1",,"5",,"0","2",,"4","3","1","1","1","1","1","0","846","0","5345.722383705","0","2494.41004143798","1056.67634132201",,"0","0","0","4","1","3","0","0","37410.971316411","2","2","24531.9997723176","2","19806","0","0","1","3","44844.36","0","693.0492","0","0","0","3","0"
"2015","4","75","76","5","1","2","2","2","1","1",,"2",,,"5",,"0","2",,"4","3","1","1","1","1","1","0","846","0","5345.722383705","0","2494.41004143798","1056.67634132201",,"0","0","0","4","1","3","0","0","37410.971316411","2","2","24531.9997723176","2","19806","0","0","1","3","44844.36","0","693.0492","0","0","0","3","0"
"2058","1","133","122","39","5","0","1","0","16","1","1","1","1","6","5","52","85","2","7","1","3","4","2","3","3","4","0","5600","0","20877.17556666","0","0","138530.983176318","1453","0","0","0","1","8","1","0","0","196370.481257022","2","0","11369.6756032076","2","10160","0","0","1","1","362831.64","0","1528.785","362831.64","0","0","1","0"
"2121","1","95","92","83","2","0","1","0","4","2","6","1","3","3","2",,"0","1",,"3","3","3","3","1","1","1","0","221.4","0","2806.84926","50","7484.0451412104","6139.6916044","4188","3775","0","0","4","6","3","0","0","52683.6072768104","2","0","24531.9997723176","2","15277","0","0","1","1","54730.503","7032.411","366.9084","0","3669.084","0","3","0"
"2121","2","81","92","58","2","2","1","0","11","2","6","1","1","4","3",,"0","1",,"3","3","3","2","1","1","3","0","221.4","0","2806.84926","50","7484.0451412104","6139.6916044",,"3775","0","0","4","6","3","0","0","52683.6072768104","2","2","24531.9997723176","2","15277","0","0","1","4","54730.503","0","366.9084","0","7338.168","0","3","0"
"2121","3","87","92","24","1","5","1","0","13","1","1","1","1","6","5","52","35","2","1","3","3","3","2","1","1","4","0","221.4","0","2806.84926","50","7484.0451412104","6139.6916044",,"3775","0","0","4","6","1","0","0","52683.6072768104","2","5","24531.9997723176","2","15277","0","0","1","4","54730.503","0","366.9084","0","0","0","3","36690.84"
"2133","1","179","169","54","1","0","1","0","11","2","6","2",,"6","5",,"0","2",,"3","3","3","2","2","1","3","0","0","0","0","0","8589.0489398543","0","8","3950.85","6307.7461","0.30968249","2","4","3","0","0","14060.6839398543","1","0","20368.4301900347","1","15735","0","1528.785","1","1","1528.785","0","917.271","0","0","0","5","0"
"2133","2","210","169","17","1","2","2","5","6","2","6","2",,"6","5",,"0","2",,"3","3","3","1","2","1","1","0","0","0","0","0","8589.0489398543","0",,"3950.85","6307.7461","0.30968249","2","4","3","0","0","14060.6839398543","1","2","20368.4301900347","1","15735","0","0","1","3","1528.785","0","917.271","0","0","0","5","0"
"2133","3","182","169","16","1","2","2","5","6","1","6","2",,"6","5",,"0","2",,"3","3","3","1","2","1","1","0","0","0","0","0","8589.0489398543","0",,"3950.85","6307.7461","0.30968249","2","4","3","0","0","14060.6839398543","1","2","20368.4301900347","1","15735","0","0","1","3","1528.785","0","917.271","0","0","0","5","0"
"2146","1","78","76","25","1","0","1","0","13","2","1","2",,"6","5","52","45","2","2","2","3","3","2","1","1","4","0","1128","0","4678.0821","0","0","11811.652674","8760.155","0","0","0","1","6","1","0","0","34773.510226","2","0","16031.2426005227","2","13078","0","0","1","1","61151.4","0","489.2112","0","0","0","3","61151.4"
"2146","2","75","76","40","1","4","1","0","14","2","3","2",,"5","4",,"0","2",,"2","3","3","2","1","1","4","0","1128","0","4678.0821","0","0","11811.652674",,"0","0","0","1","6","3","0","0","34773.510226","2","4","16031.2426005227","2","13078","0","0","1","4","61151.4","0","489.2112","0","0","0","3","0"
"2156","1","287","254","36","5","0","1","0","9","1","1","1","3","1","1","52","72","2","1","4","3","1","2","1","3","2","0","774.9","3983.976548","1403.42463","0","1522.8318528714","-6535.3645398","882","428.925","759.78302","0.030971101","3","1","1","0","0","23772.2167626714","1","0","24531.9997723176","1","19806","0","0","1","1","18345.42","0","815.352","0","0","0","1","18345.42"
"2156","2","265","254","34","5","1","1","0","9","2","6","1","3","1","1",,"0","2",,"4","3","1","2","1","3","2","0","774.9","0","1403.42463","0","1522.8318528714","-6535.3645398",,"428.925","759.78302","0.030971101","3","1","3","0","0","23772.2167626714","1","1","24531.9997723176","1","19806","0","0","1","2","18345.42","0","815.352","0","0","0","1","0"
"2156","3","177","254","14","5","2","2","5","4","2",,"1","1",,"5",,"0","2",,"4","3","1","1","1","3","1","0","774.9","0","1403.42463","0","1522.8318528714","-6535.3645398",,"428.925","759.78302","0.030971101","3","1","3","0","0","23772.2167626714","1","2","24531.9997723176","1","19806","0","0","1","3","18345.42","0","815.352","0","0","0","1","0"
"2156","4","177","254","8","1","2","2","3","2","2",,"1","1",,"5",,"0","2",,"4","3","1","1","1","1","1","0","774.9","0","1403.42463","0","1522.8318528714","-6535.3645398",,"428.925","759.78302","0.030971101","3","1","3","0","0","23772.2167626714","1","2","24531.9997723176","1","19806","0","0","1","3","18345.42","0","815.352","0","0","0","1","0"
