"site_id","site_name","initial_submission_a_","gf_permit_appl_id","gf_doitt_submitted_to_cb_a","gf_cb_comment_period_ends_a","street_address","cross_street_1","cross_street_2","longitude","latitude","postcode","cb","council_district","zoningnumb","greenfield_in_bid_location","bid","ppt_id","historic_district","neighborhood_tabulation_area_nta","bin","bbl","census_tract","borough","location_1"
"bk-01-GF34849","CityBridge - GF34849","2022-06-16T00:00:00.000","90215","2022-06-29T00:00:00.000","2022-08-29T00:00:00.000","202 BEDFORD AVENUE","NORTH 6TH STREET","NORTH 5TH STREET","-73.95849","40.7171885","11249","301","33","C1-4","No",,"GF34849","0","North Side-South Side","3062188","3023350021","BK-553","Brooklyn","(40.7171885, -73.95849)"
"bk-09-GF34701","CityBridge - GF34701","2021-08-31T00:00:00.000","90022","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","506 UTICA AVENUE","RUTLAND ROAD","MIDWOOD ST","-73.9314637","40.6607504","11203","309","41","C8-2","No",,"GF34701","0","Bushwick North","3076617","3033520001","435","Brooklyn","(40.6607504, -73.9314637)"
"qu-12-GF44664","CityBridge - GF44664","2021-10-08T00:00:00.000","90078","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","129-01 GUY R BREWER BOULEVARD","129TH AVENUE","130 AVENUE","-73.7784409","40.6772265","11434","412","28","C2-2","No",,"GF44664",,"Bushwick North","3323455","3031670029","BK-447","Brooklyn","(40.6772265, -73.7784409)"
"qu-12-GF44702","CityBridge - GF44702","2021-10-08T00:00:00.000","90067","2021-11-22T00:00:00.000","2022-01-21T00:00:00.000","132-05 MERRICK BOULEVARD","BELKNAP STREET","180TH STREET","-73.7596836","40.6790498","11434","412","27","M1-1","No",,"GF44702",,"Brownsville","3082166","3035940016","BK-894","Brooklyn","(40.6790498, -73.7596836)"
"si-01-GF55185","CityBridge - GF55185","2021-11-30T00:00:00.000","90135","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","364 FOREST AVENUE","OAKWOOD AVENUE","REVERE STREET","-74.1016256","40.6309916","10301","501","49","C1-2","Yes","Forest Avenue BID","GF55185",,"Port Richmond, Stapleton & Mariner's Harbor",,,,"Staten Island","(40.6309916, -74.1016256)"
"si-01-GF55242","CityBridge - GF55242","2021-11-30T00:00:00.000","90145","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","700 RICHMOND TERRACE","LAFAYETTE AVENUE","FRANKLIN AVENUE","-74.095462","40.644829","10301","501","49","M3-1","No",,"GF55242",,"Port Richmond, Stapleton & Mariner's Harbor",,,,"Staten Island","(40.644829, -74.095462)"
"bk-09-GF34610","CityBridge - GF34610","2021-08-31T00:00:00.000","90018","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","145 MONTGOMERY STREET","MONTGOMERY STREET","CROWN STREET","-73.95958748220903","40.66641182469612","11225","309","35","C2-4","No",,"GF34610","0","Brownsville","3080741","3034980001","924","Brooklyn","(40.66641182469612, -73.95958748220903)"
"bk-04-GF34566","CityBridge - GF34566","2021-08-31T00:00:00.000","90004","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","1715 BUSHWICK AVENUE","ABERDEEN STREET","FURMAN AVENUE","-73.9057214343586","40.68251301218302","11207","304","37","C8-1","No",,"GF34566","0","Bushwick South","3325657","3032760001","421","Brooklyn","(40.68251301218302, -73.9057214343586)"
"BK-04-GF34707","CityBridge - GF34707","2022-04-09T00:00:00.000","90157","2022-04-09T00:00:00.000","2022-06-09T00:00:00.000","12 WILSON AVENUE","NOLL STREET","FLUSHING AVENUE","-73.930797","40.70352838","11206","304","34","M1-1","No",,"GF34707","0","Crown Heights South","3034461","3013070001","323","Brooklyn","(40.70352838, -73.930797)"
"bk-04-GF34567","CityBridge - GF34567","2021-08-31T00:00:00.000","90032","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","150 STANHOPE STREET","Wilson Ave","DEKALB AVENUE","-73.922190","40.698857","11221","304","37","C2-3","No",,"GF34567","0","Prospect Lefferts Gardens-Wingate","3114995","3050330010","800","Brooklyn","(40.698857, -73.92219)"
"bk-09-GF34626","CityBridge - GF34626","2021-08-31T00:00:00.000","90015","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","1578 UNION STREET","UNION STREET","PRESIDENT STREET","-73.93686516872168","40.6679473381461","11213","309","35","C1-3","No",,"GF34626","0","Crown Heights South","3032886","3012670001","323","Brooklyn","(40.6679473381461, -73.93686516872168)"
"bk-04-GF33193","CityBridge - GF33193","2021-08-31T00:00:00.000","90093","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","1493 MYRTLE AVENUE","MYRTLE AVE","IRVING AVE","-73.91593190917175","40.69922809575336","11237","304","37","C2-3","No",,"GF33193","0","Prospect Lefferts Gardens-Wingate","3115441","3050390001","802","Brooklyn","(40.69922809575336, -73.91593190917175)"
"si-01-GF55241","CityBridge - GF55241","2021-11-30T00:00:00.000","90144","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","514 RICHMOND TERRACE","YORK AVENUE","FRANKLIN AVENUE","-74.0895128","40.6463165","10301","501","49","M3-1","No",,"GF55241",,"Port Richmond, Stapleton & Mariner's Harbor",,,,"Staten Island","(40.6463165, -74.0895128)"
"MN-12-GF0377","CityBridge - GF0377","2022-04-09T00:00:00.000","90184","2022-04-09T00:00:00.000","2022-06-09T00:00:00.000","408 WEST 207 STREET","9 AVENUE","10 AVENUE","-73.917292","40.863691","10034","112","10","C2-4","No",,"GF0377","0","Longwood",,"2026960030","BX-87","Bronx","(40.863691, -73.917292)"
"QU-03-GF44732","CityBridge - GF44732","2022-04-21T00:00:00.000","90201","2022-05-06T00:00:00.000","2022-07-06T00:00:00.000","91-01 NORTHERN BOULEVARD","91st Street","92nd Street","-73.87686507116395","40.7565601749673","11372","403","25","C8-1","No",,"GF44732","0","New Brighton-Silver Lake",,"5001350001",,"Queens","(40.7565601749673, -73.87686507116395)"
"qu-12-GF44711","CityBridge - GF44711","2021-10-08T00:00:00.000","90063","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","187-07 HENDERSON AVENUE","187TH STREET","188TH STREET","-73.7705514","40.7079772","11423","412","27","M1-1","No",,"GF44711",,"Brownsville","3081156","3035260327","BK-906","Brooklyn","(40.7079772, -73.7705514)"
"bk-04-GF34557","CityBridge - GF34557","2021-08-31T00:00:00.000","90046","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","471 WILSON AVENUE","JEFFERSON AVENUE","CORNELIA STREET","-73.9118864988559","40.69290662804231","11221","304","37","C2-3","No",,"GF34557","0","Prospect Lefferts Gardens-Wingate","3115868","3050500001","802","Brooklyn","(40.69290662804231, -73.9118864988559)"
"bk-09-GF34616","CityBridge - GF34616","2021-08-31T00:00:00.000","90009","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","635 ROGERS AVENUE","Rogers Avenue","WINTHROP STREET","-73.952844","40.656065","11225","309","40","C2-3","No",,"GF34616","0","Bushwick North","3251946","3033540001","439","Brooklyn","(40.656065, -73.952844)"
"bx-02-GF22672","CityBridge - GF22672","2021-11-30T00:00:00.000","90159","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","1280 OAK POINT AVENUE","Oak Point Ave","Randall Ave","-73.8864215","40.8103697","10474","202","17","M3-1","No",,"GF22672","0","St. Albans",,"4124800001","QN-368","Queens","(40.8103697, -73.8864215)"
"qu-12-GF44701","CityBridge - GF44701","2021-10-08T00:00:00.000","90068","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","182-46 HILLSIDE AVENUE","HILLSIDE AVENUE","89TH AVENUE","-73.7788574","40.713634","11423","412","27","C2-4","No",,"GF44701",,"Brownsville","3082397","3036070008","BK-896","Brooklyn","(40.713634, -73.7788574)"
"bk-16-GF33571","CityBridge - GF33571","2021-08-31T00:00:00.000","90001","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","354 SARATOGA AVENUE","SAINT MARKS AVENUE","BERGEN STREET","-73.91684504553871","40.67353500191869","11233","316","41","C2-3","No",,"GF33571","0","Bushwick North","3077622","3033840001","435","Brooklyn","(40.67353500191869, -73.91684504553871)"
"BK-16-GF34726","CityBridge - GF34726","2022-04-09T00:00:00.000","90177","2022-04-09T00:00:00.000","2022-06-09T00:00:00.000","345 EAST 98 STREET","RIVERDALE AVENUE","LEGION STREET","-73.9168243","40.6596099","11212","316","42","C1-3","No",,"GF34726","0","St. Albans","4273590","4126970020","QU-352","Queens","(40.6596099, -73.9168243)"
"bk-04-GF34577","CityBridge - GF34577","2021-08-31T00:00:00.000","90039","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","1507 BROADWAY","BROADWAY","BUSHWICK AVENUE","-73.91750433058269","40.68710566537269","11221","304","37","C1-3","No",,"GF34577","0","Crown Heights South","3330786","3011900029","213","Brooklyn","(40.68710566537269, -73.91750433058269)"
"qu-14-GF44682","CityBridge - GF44682","2021-10-08T00:00:00.000","90056","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","66-03 BEACH CHANNEL DRIVE","BEACH CHANNEL DRIVE","ROCKAWAY FREEWAY","-73.7952052","40.5927124","11692","414","31","C1-3","No",,"GF44682",,"Washington Heights South",,"1021420244","MH-263","Manhattan","(40.5927124, -73.7952052)"
"si-01-GF55210","CityBridge - GF55210","2021-11-30T00:00:00.000","90140","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","45 HYATT STREET","ST MARKS PLACE","CENTRAL AVE","-74.0777303","40.6415749","10301","501","49","C4-2","No",,"GF55210",,"Port Richmond, Stapleton & Mariner's Harbor",,,,"Staten Island","(40.6415749, -74.0777303)"
"mn-03-GF0905","CityBridge - GF0905","2022-04-21T00:00:00.000","90211","2022-05-06T00:00:00.000","2022-07-06T00:00:00.000","41 COOPER SQUARE","3RD AVENUE","TARAS SHEVCHENKO PLACE","-73.9905435","40.7282972","10003","103","2","C6-1","No",,"GF0905","0","Longwood",,"2027290001","BX-85","Bronx","(40.7282972, -73.9905435)"
"QU-03-GF44727","CityBridge - GF44727","2022-04-21T00:00:00.000","90197","2022-05-06T00:00:00.000","2022-07-06T00:00:00.000","76-02 NORTHERN BOULEVARD","Northern Boulevard","34th Avenue","-73.890845","40.754722","11372","403","25","C8-1","No",,"GF44727","0","Bedford Park-Fordham North",,"2032780033","BX-405.02","Bronx","(40.754722, -73.890845)"
"bx-02-GF22604","CityBridge - GF22604","2021-11-30T00:00:00.000","90153","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","928 LONGWOOD AVENUE","LONGWOOD AVENUE","E 156TH STREET","-73.8994941","40.8180506","10455","202","17","C1-4","No",,"GF22604","0","Jamaica",,"4097650032","QU-446.02","Queens","(40.8180506, -73.8994941)"
"qu-12-GF44693","CityBridge - GF44693","2021-10-08T00:00:00.000","90073","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","87-89 PARSONS BOULEVARD","88 AVENUE","HILLSIDE AVENUE","-73.80222609079588","40.70693617901463","11432","412","24","C2-4","No",,"GF44693",,"Brownsville","3083426","3036780010","BK-908","Brooklyn","(40.70693617901463, -73.80222609079588)"
"bk-16-GF33586","CityBridge - GF33586","2021-08-31T00:00:00.000","90007","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","1845 STERLING PLACE","SARATOGA AVE","HOWARD AVENUE","-73.91734555704309","40.670796122972085","11233","316","41","C2-3","No",,"GF33586","0","Brownsville","3080899","3035120050","900","Brooklyn","(40.670796122972085, -73.91734555704309)"
"qu-12-GF44618","CityBridge - GF44618","2021-10-08T00:00:00.000","90087","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","106-17 153rd STREET","153RD STREET","154TH STREET","-73.800417","40.695875","11433","412","28","C2-3","No",,"GF44618","0","West New Brighton-New Brighton-St. George","5001475","5000620106",,"Queens","(40.695875, -73.800417)"
"bx-02-GF22615","CityBridge - GF22615","2021-11-30T00:00:00.000","90099","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","540 SOUTHERN BOULEVARD","E 149TH STREET","TIMPSON PLACE","-73.90386131017546","40.812127995312906","10455","202","8","C1-4","No",,"GF22615","0","Springfield Gardens North",,"4124950002","QN-334.02","Queens","(40.812127995312906, -73.90386131017546)"
"qu-12-GF44628","CityBridge - GF44628","2021-10-08T00:00:00.000","90086","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","107-17 MERRICK BOULEVARD","MERRICK BOULEVARD","169TH STREET","-73.78807199936945","40.699730929502486","11433","412","27","C2-4","No",,"GF44628","0","West New Brighton-New Brighton-St. George","5001672","5000670107",,"Queens","(40.699730929502486, -73.78807199936945)"
"QU-02-GF44750","CityBridge - GF44750","2022-04-21T00:00:00.000","90192","2022-05-06T00:00:00.000","2022-07-06T00:00:00.000","49-01 43 AVENUE","43rd Avenue","Skillman Avenue","-73.9154838","40.7447104","11377","402","26","C1-4","No",,"GF44750","0","Hunts Point","2006893","2027720041","BX-93","Bronx","(40.7447104, -73.9154838)"
"BK-03-GF34814","CityBridge - GF34814","2022-04-21T00:00:00.000","90191","2022-06-29T00:00:00.000","2022-08-29T00:00:00.000","1100 BEDFORD AVENUE","Lexington Avenue","Quincy Street","-73.9547514","40.6870953","11216","303","36","C2-4","No",,"GF34814","0","Crown Heights South","3034693","3013120053","331","Brooklyn","(40.6870953, -73.9547514)"
"BK-16-GF34721","CityBridge - GF34721","2022-04-09T00:00:00.000","90173","2022-04-09T00:00:00.000","2022-06-09T00:00:00.000","508 JUNIUS STREET","JUNIUS STREET","POWELL STREET","-73.9012034","40.6620513","11212","316","42","M1-1","No",,"GF34721","0","St. Albans","4220603","4103530085","QU-404","Queens","(40.6620513, -73.9012034)"
"bk-03-GF34840","CityBridge - GF34840","2022-06-16T00:00:00.000","90216","2022-06-29T00:00:00.000","2022-08-29T00:00:00.000","1184 BEDFORD AVENUE","BEDFORD AVENUE","FRANKLIN AVENUE","-73.9541609","40.6836056","11216","303","3","C2-4",,,"GF34840","0","Clinton Hill",,,,"Brooklyn","(40.6836056, -73.9541609)"
"bk-16-GF33579","CityBridge - GF33579","2021-05-14T00:00:00.000","90040","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","1771 PITKIN AVENUE","WATKINS STREET","MOTHER GASTON BOULEVARD","-73.90780171280895","40.67020607726487","11212","316","37","C2-3","Yes","Pitkin Avenue","GF33579","0","Prospect Lefferts Gardens-Wingate","3251162","3014300034","880","Brooklyn","(40.67020607726487, -73.90780171280895)"
"QU-02-GF44752","CityBridge - GF44752","2022-04-21T00:00:00.000","90193","2022-05-06T00:00:00.000","2022-07-06T00:00:00.000","52-19 QUEENS BOULEVARD","53rd Street","52nd Street","-73.91203518304091","40.742645837812994","11377","402","26","C2-3","No",,"GF44752","0","Hunts Point","2007012","2027770196","BX-93","Bronx","(40.742645837812994, -73.91203518304091)"
"bx-02-GF22606","CityBridge - GF22606","2021-11-30T00:00:00.000","90095","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","700 SOUTHERN BOULEVARD","SOUTHERN BOULEVARD","BRUCKNER BOULEVARD","-73.898891","40.813456","10455","202","8","C8-3","No",,"GF22606","0","Baisley Park",,"4123540001","QN-284","Queens","(40.813456, -73.898891)"
"bx-07-GF22646","CityBridge - GF22646","2021-12-21T00:00:00.000","90155","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","2571 WEBSTER AVENUE","E 193RD STREET","E FORDHAM ROAD","-73.8903344","40.8625999","10458","207","15","C2-4","No",,"GF22646","0","Jamaica",,"4099070049","470","Queens","(40.8625999, -73.8903344)"
"bk-04-GF34573","CityBridge - GF34573","2021-08-31T00:00:00.000","90006","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","143 CENTRAL AVENUE","CENTRAL AVENUE","WILSON AVE","-73.92747","40.699585","11221","304","34","C1-3","No",,"GF34573","0","Bushwick North","3075072","3032870001","431","Brooklyn","(40.699585, -73.92747)"
"BK-04-GF34709","CityBridge - GF34709","2022-04-09T00:00:00.000","90158","2022-04-09T00:00:00.000","2022-06-09T00:00:00.000","1224 FLUSHING AVENUE","FLUSHING AVENUE","JEFFERSON STREET","-73.9240759","40.7072641","11237","304","34","M1-1","No",,"GF34709","0","Bushwick South","3392298","3033330031","417","Brooklyn","(40.7072641, -73.9240759)"
"qu-12-GF44714","CityBridge - GF44714","2021-10-08T00:00:00.000","90060","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","104-20 DUNKIRK STREET","DUNKIRK STREET","183RD STREET","-73.7752534","40.7052061","11412","412","27","M1-1","No",,"GF44714",,"Marble Hill-Inwood",,"1022030021","MH-299","Manhattan","(40.7052061, -73.7752534)"
"bk-16-GF34604","CityBridge - GF34604","2021-08-31T00:00:00.000","90030","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","38 SUTTER AVENUE","SUTTER AVENUE","BLAKE AVENUE","-73.92141589773874","40.665354723751825","11212","316","41","C1-3","No",,"GF34604","0","Jamaica","4213862","4099840017","QU-212","Queens","(40.665354723751825, -73.92141589773874)"
"bk-04-GF34562","CityBridge - GF34562","2021-08-31T00:00:00.000","90033","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","1785 BROADWAY","BROADWAY","BUSHWICK AVENUE","-73.90911783822614","40.68231900008221","11207","304","37","C2-3","No",,"GF34562","0","Crown Heights South","3000000","3034200004","355","Brooklyn","(40.68231900008221, -73.90911783822614)"
"qu-12-GF44642","CityBridge - GF44642","2021-10-08T00:00:00.000","90103","2021-11-22T00:00:00.000","2022-01-21T00:00:00.000","185-07 MERRICK BOULEVARD","MONTAUK STREET","PINEVILLE LANE","-73.75702884110453","40.679753838320764","11422","412","27","C8-1","No",,"GF44642","0","Longwood",,"2026950025","BX-85","Bronx","(40.679753838320764, -73.75702884110453)"
"qu-14-GF44683","CityBridge - GF44683","2021-10-08T00:00:00.000","90055","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","67-19 ROCKAWAY BEACH BOULEVARD","ROCKAWAY BEACH BOULEVARD","OCEAN AVENUE NORTH","-73.7959967","40.5905701","11692","414","31","C2-4","No",,"GF44683",,"Washington Heights North",,"1022460020","MH-287","Manhattan","(40.5905701, -73.7959967)"
"bk-04-GF34584","CityBridge - GF34584","2021-08-31T00:00:00.000","90008","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","544 BUSHWICK AVENUE","BEAVER STREET","NOLL STREET","-73.93587393260465","40.699448242669135","11206","304","34","C2-4","No",,"GF34584","0","Prospect Lefferts Gardens-Wingate","3099204","3045900038","880","Brooklyn","(40.699448242669135, -73.93587393260465)"
"bx-02-GF22622","CityBridge - GF22622","2021-11-30T00:00:00.000","90102","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","1020 KELLY STREET","KELLY STREET","TIFFANY STREET","-73.89567145950718","40.823960122457954","10459","202","17","C1-4","No",,"GF22622","0","Baisley Park",,"4123800021","QN-284","Queens","(40.823960122457954, -73.89567145950718)"
"bk-16-GF34591","CityBridge - GF34591","2021-08-31T00:00:00.000","90028","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","59 ROCKAWAY AVENUE","SUMPTER STREET","MARION STREET","-73.91133234626521","40.68112260546273","11233","316","37","C2-3","No",,"GF34591","0","Hammels-Arverne-Edgemere",,"4160810045","QU-954","Queens","(40.68112260546273, -73.91133234626521)"
"bx-02-GF22687","CityBridge - GF22687","2021-11-30T00:00:00.000","90107","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","350 MANIDA STREET","E Bay Ave","Oak Point Ave","-73.886923","40.808637","10474","202","17","M3-1","No",,"GF22687","0","South Jamaica",,"4102440001","QN-414","Queens","(40.808637, -73.886923)"
"qu-12-GF44710","CityBridge - GF44710","2021-10-08T00:00:00.000","90064","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","99-20 189 STREET","189TH STREET","188TH STREET","-73.7689418","40.7082458","11423","412","27","M1-1","No",,"GF44710",,"Brownsville","3326502","3035130001","BK-900","Brooklyn","(40.7082458, -73.7689418)"
"bk-14-GF34843","CityBridge - GF34843","2022-06-16T00:00:00.000","90220","2022-06-29T00:00:00.000","2022-08-29T00:00:00.000","1490 FLATBUSH AVENUE","GLENWOOD ROAD","EAST 29TH STREET","-73.9494182","40.6343361","11210","314","4","C2-4","Yes","Flatbush-Nostrand Junction BID","GF34843","0","Flatbush",,,,"Brooklyn","(40.6343361, -73.9494182)"
"si-01-GF55248","CityBridge - GF55248","2021-11-30T00:00:00.000","90148","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","1970 VICTORY BOULEVARD","VICTORY BOULEVARD","PURDY AVENUE","-74.13014236441803","40.61226551485434","10314","501","50","C1-1","No",,"GF55248",,"Port Richmond, Stapleton & Mariner's Harbor",,,,"Staten Island","(40.61226551485434, -74.13014236441803)"
"bk-09-GF34698","CityBridge - GF34698","2021-08-31T00:00:00.000","90044","2021-09-23T00:00:00.000","2021-11-22T00:00:00.000","301 UTICA AVENUE","UNION ST","PRESIDENT STREET","-73.9311537","40.6677","11213","309","41","C4-3","No",,"GF34698","0","Bushwick South","3326376","3032930001","395","Brooklyn","(40.6677, -73.9311537)"
"qu-14-GF44722","CityBridge - GF44722","2021-10-08T00:00:00.000","90052","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","112-01 BEACH CHANNEL DRIVE","BEACH CHANNEL DRIVE","BEACH 116TH STREET","-73.8345133","40.5826968","11694","414","32","M2-1","No",,"GF44722",,,,,,"Queens","(40.5826968, -73.8345133)"
"qu-12-GF44659","CityBridge - GF44659","2021-10-08T00:00:00.000","90079","2021-10-28T00:00:00.000","2021-12-27T00:00:00.000","175-06 HILLSIDE AVENUE","175TH STREET","Hillside Ave","-73.7877015","40.7116113","11432","412","27","C2-4","No",,"GF44659",,"Bushwick South","3071856","3031480035","BK-425","Brooklyn","(40.7116113, -73.7877015)"
"MN-12-GF0372","CityBridge - GF0372","2022-04-09T00:00:00.000","90183","2022-04-09T00:00:00.000","2022-06-09T00:00:00.000","500 WEST 211TH STREET","10 AVENUE","VERMILYEA AVENUE","-73.917315","40.867083","10034","112","10","C4-4","No",,"GF0372","0","Morrisania-Melrose",,"2026940024","BX-151","Bronx","(40.867083, -73.917315)"
"QU-03-GF44731","CityBridge - GF44731","2022-04-21T00:00:00.000","90200","2022-05-06T00:00:00.000","2022-07-06T00:00:00.000","87-10 NORTHERN BOULEVARD","Northern Boulevard","34th Avenue","-73.87982212883605","40.75595960000002","11372","403","25","C1-2","No",,"GF44731","0","Port Richmond, Stapleton & Mariner's Harbor",,"5010530124",,"Queens","(40.75595960000002, -73.87982212883605)"
"BK-16-GF34725","CityBridge - GF34725","2022-04-09T00:00:00.000","90176","2022-04-09T00:00:00.000","2022-06-09T00:00:00.000","12 NEWPORT STREET","NEWPORT STREET","EAST 98TH STREET","-73.9147426","40.6583704","11212","316","42","C1-3","No",,"GF34725","0","St. Albans","4279930","4129990044","QU-352","Queens","(40.6583704, -73.9147426)"
"bx-02-GF22686","CityBridge - GF22686","2021-11-30T00:00:00.000","90106","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","1380 RANDALL AVENUE","HALLECK STREET","DRAKE STREET","-73.8814031","40.812791","10474","202","17","M1-2","No",,"GF22686","0","St. Albans",,"4123530424","QN-282","Queens","(40.812791, -73.8814031)"
"si-01-GF55184","CityBridge - GF55184","2021-11-30T00:00:00.000","90134","2022-02-10T00:00:00.000","2022-04-12T00:00:00.000","450 FOREST AVENUE","FORREST AVENUE","DELAFIELD AVENUE","-74.1046661","40.6308407","10301","501","49","C1-1","Yes","Forest Avenue BID","GF55184",,"Port Richmond, Stapleton & Mariner's Harbor",,,,"Staten Island","(40.6308407, -74.1046661)"
