"year","month","language","calls","minutes"
"2020","10","ROMANIAN","1","8.9"
"2020","10","RUSSIAN","136","1895.3"
"2020","10","SPANISH","2391","29306.1"
"2020","10","TAGALOG","6","75.2"
"2020","10","TAMIL","3","21.3"
"2020","10","TELUGU","1","4.5"
"2020","10","THAI","6","69.7"
"2020","10","TIBETAN","16","336.7"
"2020","10","URDU","17","192.1"
"2020","10","UZBEK","9","175.4"
"2020","10","VIETNAMESE","13","146.4"
"2020","10","WOLOF","10","127.5"
"2020","10","YIDDISH","2","21.3"
"2020","10","ZO","1","17.3"
"2020","9","ALBANIAN","3","12.8"
"2020","9","AMHARIC","2","18.4"
"2020","9","ARABIC","66","960"
"2020","9","BENGALI","94","1465.1"
"2020","9","BURMESE","4","21"
"2020","9","CANTONESE","86","854.2"
"2020","9","FARSI","1","7.2"
"2020","9","FRENCH","60","785.7"
"2020","9","FUKIENESE","1","7.7"
"2020","9","FUZHOU","1","11.6"
"2020","9","GERMAN","2","5.7"
"2020","9","GREEK","1","4.3"
"2020","9","HAITIAN CREOLE","69","998.6"
"2020","9","HEBREW","5","72.4"
"2020","9","HINDI","24","229.2"
"2020","9","JAPANESE","3","53.1"
"2020","9","KOREAN","19","472.9"
"2020","9","LAOTIAN","2","46.9"
"2020","9","MANDARIN","310","4028.7"
"2020","9","MANDINGO","1","6.4"
"2020","9","NEPALI","13","219.1"
"2020","9","POLISH","5","76.6"
"2020","9","PORTUGUESE","1","17.9"
"2020","9","PUNJABI","8","70.1"
"2020","9","RUSSIAN","122","1569.8"
"2020","9","SPANISH","1931","24375.1"
"2020","9","TAGALOG","2","19.5"
"2020","9","THAI","1","30.1"
"2020","9","TIBETAN","18","259.1"
"2020","9","TURKISH","1","7.9"
"2020","9","UKRAINIAN","2","36.6"
"2020","9","URDU","30","427.4"
"2020","9","UZBEK","6","113.2"
"2020","9","VIETNAMESE","2","115"
"2020","9","WOLOF","5","23.6"
"2020","9","YIDDISH","4","34.4"
"2020","9","YORUBA","1","6.5"
"2020","9","ZO","1","2.6"
"2020","8","ALBANIAN","2","30"
"2020","8","ARABIC","58","754.8"
"2020","8","BAMBARA","1","55.2"
"2020","8","BENGALI","114","1537.8"
"2020","8","CANTONESE","191","1943.9"
"2020","8","DANISH","1","1.4"
"2020","8","FARSI","1","5.7"
"2020","8","FRENCH","81","1034.8"
"2020","8","FULANI","2","71.1"
"2020","8","GEORGIAN","7","123.3"
"2020","8","GREEK","2","28.1"
"2020","8","GUJARATI","1","10.8"
"2020","8","HAITIAN CREOLE","29","404.4"
"2020","8","HEBREW","2","4.8"
"2020","8","HINDI","13","202.9"
"2020","8","ITALIAN","1","16"
"2020","8","KOREAN","165","1345"
"2020","8","LAOTIAN","2","45.1"
"2020","8","MANDARIN","330","4195.7"
"2020","8","MANDINGO","1","11.5"
"2020","8","MOROCCAN ARABIC","1","8.6"
"2020","8","NEPALI","16","240.3"
"2020","8","POLISH","11","95.7"
"2020","8","PORTUGUESE","7","82.7"
"2020","8","PUNJABI","5","60.5"
"2020","8","RUSSIAN","104","1642"
"2020","8","SONINKE","2","10.8"
"2020","8","SPANISH","2009","26430"
"2020","8","SYLHETI","4","23.9"
"2020","8","TAGALOG","3","49.3"
"2020","8","THAI","1","2.8"
"2020","8","TIBETAN","5","74.3"
"2020","8","TOISHANESE","5","53.3"
"2020","8","UKRAINIAN","1","5.8"
"2020","8","URDU","24","493.4"
"2020","8","UZBEK","2","19"
"2020","8","VIETNAMESE","6","91.4"
"2020","8","WOLOF","4","29.8"
"2020","7","AKAN","2","10.4"
"2020","7","ALBANIAN","3","95.6"
"2020","7","AMHARIC","1","4.3"
"2020","7","ARABIC","39","546.2"
"2020","7","BENGALI","80","1180.2"
"2020","7","BURMESE","1","4.3"
"2020","7","CANTONESE","419","3809.4"
"2020","7","FRENCH","28","403.7"
"2020","7","FULANI","1","85.4"
"2020","7","GEORGIAN","6","87"
"2020","7","GREEK","4","133.5"
"2020","7","HAITIAN CREOLE","24","525.1"
"2020","7","HEBREW","3","46.9"
"2020","7","HINDI","13","325.3"
"2020","7","HMONG","1","2.3"
"2020","7","INDONESIAN","1","7.9"
"2020","7","JAPANESE","3","124.5"
"2020","7","KOREAN","391","3411.6"
"2020","7","MALAY","1","6.3"
"2020","7","MANDARIN","526","6785.4"
"2020","7","MANDINGO","1","8.7"
"2020","7","MOROCCAN ARABIC","1","55"
"2020","7","NEPALI","2","54.1"
"2020","7","PASHTO","1","10.6"
"2020","7","POLISH","4","96.1"
"2020","7","PUNJABI","6","88.7"
"2020","7","RUSSIAN","79","1095.6"
"2020","7","SONINKE","1","6.7"
"2020","7","SPANISH","2296","30334.8"
"2020","7","THAI","4","53.5"
"2020","7","TIBETAN","6","117.3"
"2020","7","TOISHANESE","1","5.6"
"2020","7","UKRAINIAN","3","24.6"
"2020","7","URDU","22","189.7"
"2020","7","UZBEK","3","27.7"
"2020","7","VIETNAMESE","4","132.1"
"2020","7","WOLOF","3","35.5"
"2020","6","AKAN","1","13.8"
"2020","6","ALBANIAN","4","78.2"
"2020","6","ARABIC","25","382"
"2020","6","BAMBARA","2","18.4"
"2020","6","BENGALI","107","1299.5"
"2020","6","BURMESE","3","14.8"
"2020","6","CANTONESE","409","3914.2"
"2020","6","CHIN","1","4.8"
"2020","6","FRENCH","35","315.3"
"2020","6","FUKIENESE","1","7.5"
"2020","6","FULANI","1","5.3"
"2020","6","GEORGIAN","7","75.3"
"2020","6","GREEK","2","23.8"
"2020","6","GUJARATI","1","14.6"
"2020","6","HAITIAN CREOLE","38","480.1"
"2020","6","HINDI","10","171.1"
"2020","6","JAPANESE","5","215.9"
"2020","6","KOREAN","382","3410"
"2020","6","KRIO","1","4.3"
"2020","6","KURMANJI","1","5.3"
"2020","6","MANDARIN","455","4686.7"
"2020","6","MANDINGO","2","20.1"
"2020","6","NEPALI","12","153.2"
"2020","6","PASHTO","2","18"
"2020","6","POLISH","6","85.7"
"2020","6","PORTUGUESE","2","26.8"
"2020","6","PUNJABI","10","72.8"
"2020","6","RUSSIAN","72","829.9"
"2020","6","SONINKE","2","76"
"2020","6","SPANISH","2010","22239.3"
"2020","6","SYLHETI","3","27.5"
"2020","6","TAGALOG","11","73.1"
