"id","hpd_building_id","address","bbl","bin","council_district","community_district","census_tract_2010","neighborhood_tabulation_area","zip_code","borough","latitude","longitude","total_ih_floor_area","transferred_ih_floor_area","remaining_ih_floor_area","property_type","geocoding_method"
"479","18687","334 EAST 96 STREET","1015580033","1050337","5","8","15601","MN32","10128","Manhattan","40.78329492","-73.94555172","15377","0","0","Generating Site","Geocoded on BBL"
"480","966422","845 GRAND STREET","3029220047","3070455","34","1","48100","BK90","11211","Brooklyn","40.71241732","-73.93983605","6307.16","0","0","Generating Site","Geocoded on BBL"
"492","966340","751 EAST 6 STREET","1003767501","1090645","2","3","2602","MN28","10009","Manhattan","40.72288811","-73.97697716","18665","0","0","Generating Site","Geocoded on BBL"
"496","372565","176 SOUTH 8 STREET","3021390007","3059625","34","1","52500","BK73","11211","Brooklyn","40.70911645","-73.96208162","24013.3","0","0","Generating Site","Geocoded on BBL"
"502","970805","292 WYTHE AVENUE","3023780021","300000","33","1","55500","BK73","11249","Brooklyn","40.7162453","-73.96429247","7900","0","0","Generating Site","Geocoded on BBL"
"503","948130","203 EAST 92 STREET","1015387501","1082703","5","8","15400","MN32","10128","Manhattan","40.78276743","-73.95053163","44025","0","0","Generating Site","Geocoded on BBL"
"513","953385","261 HUDSON STREET","1005947511","1010314","3","2","3700","MN24","10013","Manhattan","40.72516004","-74.00810099","29867","0","0","Generating Site","Geocoded on BBL"
"515","947270","257 WEST 29 STREET","1007790007","1014279","3","5","9500","MN17","10001","Manhattan","40.7490286","-73.9951075","24687","0","0","Generating Site","Geocoded on BBL"
"529","882154","319 EAST 21 STREET","1009270013","1020546","2","6","6400","MN21","10010","Manhattan","40.73635181","-73.98063866","22501","0","0","Generating Site","Geocoded on BBL"
"535","10700","252 EAST 4 STREET","1003860011","1004613","2","3","2601","MN28","10009","Manhattan","40.72289177","-73.98216141","31223.19","0","0","Generating Site","Geocoded on BBL"
"548","3310","800 6 AVENUE","1008290003","1015673","3","5","5800",,"10001","Manhattan",,,"10291","0","0","Generating Site",
"549","976821","505 EAST 86 STREET","1015830006",,"5","8","14402","MN32","10028","Manhattan","40.77599336","-73.94646949","5278.46","0","0","Generating Site","Geocoded on BBL"
"555","968077","5108 FOURTH AVENUE","3007980034","300000","38","7","7800","BK32","11220","Brooklyn","40.64593168","-74.01364441","10083","0","0","Generating Site","Geocoded on BBL"
"556","18219","316 EAST 91 STREET","1015530041","1050195","5","8","15400","MN32","10128","Manhattan","40.78045","-73.94852935","22966","0","0","Generating Site","Geocoded on BBL"
"575","578","357 1 AVENUE","1009267501","1020542","2","6","6400","MN21","10010","Manhattan","40.73562432","-73.97987751","14620","0","0","Generating Site","Geocoded on BBL"
"579","382917","306 UNION AVENUE","3027910001","3069651","34","1","51300","BK73","11211","Brooklyn","40.70975715","-73.95069041","20866","0","0","Generating Site","Geocoded on BBL"
"586","986549","161-09 89 AVENUE","4097670001",,"24","12","44602","QN61","11432","Queens","40.70664283","-73.79980785","6203","0","0","Generating Site","Geocoded on BBL"
"587","944498","202 EAST 39 STREET","1009190058","1020368","4","6","7800","MN20","10016","Manhattan","40.74853479","-73.97550662","14517","0","0","Generating Site","Geocoded on BBL"
"599","957418","66 AINSLIE STREET","3023750005","3062549","34","1","51300","BK73","11211","Brooklyn","40.71243394","-73.95222867","6634.61","0","0","Generating Site","Geocoded on BBL"
"616","855180","231 EAST 77 STREET","1014320012",,,"8","13400","MN31",,"Manhattan","40.77270783","-73.9570378","11317","0","0","Generating Site","Geocoded on BBL"
"618","976583","112 ST EDWARDS STREET","3020340134",,"35","2","2901","BK68","11205","Brooklyn","40.69369356","-73.97822582","112955","0","0","Generating Site","Geocoded on BBL"
"4","792","1222 2 AVENUE","1014390001","1044689","5","8","11800","MN31","10065","Manhattan","40.76366273","-73.96145494","0","250","0","Compensated Development","Geocoded on BBL"
"11","1664","1059 3 AVENUE","1014170047","1043853","4","8","11000","MN31","10065","Manhattan","40.76368021","-73.96462081","0","5000","0","Compensated Development","Geocoded on BBL"
"13","1740","1343 3 AVENUE","1014310046","1044092","4","8","13400","MN31","10075","Manhattan","40.77267804","-73.95811372","0","1647.5","0","Compensated Development","Geocoded on BBL"
"20","2328","62 3 AVENUE","1005560021","1008970","2","3","4200","MN22","10003","Manhattan","40.73129159","-73.98900743","0","7760","0","Compensated Development","Geocoded on BBL"
"27","3318","815 6 AVENUE","1008040034","1000000","3","5","9500","MN17","10001","Manhattan","40.74629181","-73.99070116","0","3980.75","0","Compensated Development","Geocoded on BBL"
"47","9159","351 CENTRAL PARK WEST","1012097501","1031724","6","7","18100","MN12","10025","Manhattan","40.79124033","-73.96530316","0","2000","0","Compensated Development","Geocoded on BBL"
"54","12957","15 EAST 30 STREET","1008600012","1080782","4","5","7400","MN17","10016","Manhattan","40.74567092","-73.98515072","0","35009.5","0","Compensated Development","Geocoded on BBL"
"69","16855","535 EAST 80 STREET","1015770023","1050871","5","8","13600","MN32","10075","Manhattan","40.77144694","-73.94783591","0","5108.5","0","Compensated Development","Geocoded on BBL"
"87","26571","287 PARK AVENUE SOUTH","1008780001","1018010","2","5","6800","MN21","10010","Manhattan","40.73948988","-73.9863285","0","6250","0","Compensated Development","Geocoded on BBL"
"101","32244","42 WEST 33 STREET","1008340069","1015855","4","5","7600","MN17","10001","Manhattan","40.74841865","-73.98714232","0","36127.55","0","Compensated Development","Geocoded on BBL"
"106","34296","109 WEST 57 STREET","1010100025","1023728","4","5","13700","MN17","10019","Manhattan","40.76507504","-73.97757267","0","8644","0","Compensated Development","Geocoded on BBL"
"118","50323","1562 BOONE AVENUE","2030140015","2097281","17","3","15700","BX75","10460","Bronx","40.8335934","-73.88423311","0","69794","0","Compensated Development","Geocoded on BBL"
"125","183001","52 AINSLIE STREET","3023740016","3062539","34","1","51300","BK73","11211","Brooklyn","40.712673","-73.95285614","0","4011","0","Compensated Development","Geocoded on BBL"
"126","183002","66 AINSLIE STREET","3023750005","3062549","34","1","51300","BK73","11211","Brooklyn","40.71243669","-73.95222506","0","6634.61","0","Compensated Development","Geocoded on BBL"
"136","224368","77 COMMERCIAL STREET","3024720410","3063675","33","1","56300","BK76","11222","Brooklyn","40.73802524","-73.95708903","0","201304.83","0","Compensated Development","Geocoded on BBL"
"140","234727","237 DUFFIELD STREET","3001460007","3000305","33","2","1500","BK38","11201","Brooklyn","40.69094026","-73.98411718","0","8083.86","0","Compensated Development","Geocoded on BBL"
"144","298481","840 FULTON STREET","3020100025","3057532","35","2","19900","BK69","11238","Brooklyn","40.6834271","-73.96761634","0","7438","0","Compensated Development","Geocoded on BBL"
"159","335598","123 MELROSE STREET","3031520048","3071913","34","4","39100","BK78","11206","Brooklyn","40.69980684","-73.93328947","0","61943","0","Compensated Development","Geocoded on BBL"
"168","345737","174 NORTH 11 STREET","3022980013","3335619","33","1","51700","BK73","11211","Brooklyn","40.71940116","-73.95474532","0","7143","0","Compensated Development","Geocoded on BBL"
"173","389234","551 WAVERLY AVENUE","3020120001","0","35","2","19900","BK69","11238","Brooklyn","40.68196072","-73.96530594","0","26518.2","0","Compensated Development","Geocoded on BBL"
"175","395254","161 WEST STREET","3025200001","3064105","33","1","56300","BK76","11222","Brooklyn","40.73266338","-73.96100741","0","13353","0","Compensated Development","Geocoded on BBL"
"191","816997","1960 BROADWAY","1011387501","1028840","6","7","15300","MN14","10023","Manhattan","40.77392482","-73.98172893","0","12766.29","0","Compensated Development","Geocoded on BBL"
"209","873044","350 WEST 42 STREET","1010327501","1087264","3","4","11500","MN15","10036","Manhattan","40.75797357","-73.99226248","0","28933","0","Compensated Development","Geocoded on BBL"
"211","874158","400 EAST 66 STREET","1014600047","1089354","5","8","11600","MN31","10065","Manhattan","40.76368095","-73.9586031","0","4550","0","Compensated Development","Geocoded on BBL"
"225","890643","735 6 AVENUE","1008007504","1087767","3","4","9100","MN13","10010","Manhattan","40.74401654","-73.99240124","0","11310.5","0","Compensated Development","Geocoded on BBL"
"229","895812","453 WEST 37 STREET","1007350006","1088764","3","4","11100","MN13","10018","Manhattan","40.75663161","-73.99708857","63091","63305.5","-214.5","Both","Geocoded on BBL"
"234","904991","128 NORTH 10 STREET","3023047502","3256296","33","1","51700","BK73","11249","Brooklyn","40.72009106","-73.95726292","0","1339","0","Compensated Development","Geocoded on BBL"
"256","932169","600 WEST 42 STREET","1010897502","1085962","3","4","11700","MN13","10036","Manhattan","40.7608064","-73.9992037","0","74499","0","Compensated Development","Geocoded on BBL"
"270","936907","117 KENT AVENUE","3023170005","3061866","33","1","55700","BK73","11249","Brooklyn","40.72038716","-73.96122112","0","8920","0","Compensated Development","Geocoded on BBL"
"279","940019","250 NORTH 10TH STREET","3023070001",,"33","1","51900","BK73","11211","Brooklyn","40.71726143","-73.95286974","0","36125.5","0","Compensated Development","Geocoded on BBL"
"280","940119","157 WEST 57 STREET","1010107506","1088565","4","5","13700","MN17","10019","Manhattan","40.76551128","-73.97900181","0","25624","0","Compensated Development","Geocoded on BBL"
"285","941223","240 MANHATTAN AVENUE","1018467503","1089445","9","10","19702","MN11","10026","Manhattan","40.80123464","-73.95922268","4780","4780","0","Both","Geocoded on BBL"
"289","942254","110 MADISON AVENUE","1008590069","1090342","4","5","7400","MN17","10016","Manhattan","40.74508355","-73.98526273","26487","1339.14","25147.86","Both","Geocoded on BBL"
"302","946789","101 AVENUE D","1003777503","1089381","2","3","2602","MN28","10009","Manhattan","40.72351605","-73.97657889","7962.19","7962.19","0","Both","Geocoded on BBL"
"344","955928","129 EAST 56 STREET","1013110013","1036870","4","5","11203","MN19","10022","Manhattan","40.76064761","-73.9699487","0","4277.67","0","Compensated Development","Geocoded on BBL"
"348","956966","211 MC GUINNESS BOULEVARD","3025760020","3065202","33","1","57500","BK76","11222","Brooklyn","40.7292067","-73.95111259","29299","25562.4","3736.6","Both","Geocoded on BBL"
"350","957226","200 EAST 39 STREET","1009190059","1020369","4","6","7800","MN20",,"Manhattan","40.74861449","-73.97567304","0","2707","0","Compensated Development","Geocoded on BBL"
"369","967724","146 PIERREPONT STREET","3002440026","3000000","33","2","900","BK09","11201","Brooklyn","40.69460257","-73.99164958","16321","2840.29","13480.71","Both","Geocoded on BBL"
"375","970317","502 WAVERLY AVENUE","3020117502","3830550","35","2","19900","BK69",,"Brooklyn","40.68305804","-73.96609468","9384","9374","10","Both","Geocoded on BBL"
"380","971832","360 EAST 89 STREET","1015510028","1000000","5","8","14602","MN32","10128","Manhattan","40.77874217","-73.94838537","0","21075.19","0","Compensated Development","Geocoded on BBL"
"398","975737","771 METROPOLITAN AVENUE","3027607502","3392164","34","1","49700","BK90","11211","Brooklyn","40.71491255","-73.94311889","12679.68","11045.76","1633.92","Both","Geocoded on BBL"
"402","977581","606 WEST 57 STREET","1011040031","1090190","6","4","13500","MN15","10019","Manhattan","40.77019315","-73.99207333","196945.82","196945.82","0","Both","Geocoded on BBL"
"411","981984","250 SOUTH STREET","1002487501",,,"3",,"MN28",,"Manhattan","40.71046466","-73.99123667","0","150598.4","0","Compensated Development","Geocoded on BBL"
"432","4501","733 8 AVENUE","1010370030","1089687","3","4","12700","MN15","10036","Manhattan","40.76008118","-73.9880822","3849","0","0","Generating Site","Geocoded on BBL"
"433","984244","30 KENT STREET","3025560045","3336994","33","1","56500","BK76","11222","Brooklyn","40.73016257","-73.96002747","15901","0","0","Generating Site","Geocoded on BBL"
"441","971035","1019 FULTON STREET","3019910007","300000","35","2","22700","BK69","11238","Brooklyn","40.68246719","-73.96118098","8425.26","0","0","Generating Site","Geocoded on BBL"
"454","972757","255 EAST HOUSTON STREET","1003550054","100000","2","3","3001","MN27","10002","Manhattan","40.72156922","-73.98511641","13888","0","0","Generating Site","Geocoded on BBL"
"457","946909","439 WEST 53 STREET","1010630011","1026757","3","4","13300","MN15","10019","Manhattan","40.7663475","-73.98929663","10508.62","0","0","Generating Site","Geocoded on BBL"
"462","970803","541 4 AVENUE","3010470010","3425443","39","7","14100","BK37","11215","Brooklyn","40.66650157","-73.99149449","19011.14","0","0","Generating Site","Geocoded on BBL"
"463","887965","350 WEST 37 STREET","1007600067",,"3","4","11100","MN13","10018","Manhattan","40.75484743","-73.99443211","33662.95","0","0","Generating Site","Geocoded on BBL"
"471","37664","171 WEST 107 STREET","1018627501","1055986","7","7","19300","MN09","10025","Manhattan","40.8010726","-73.96451903","42341","0","0","Generating Site","Geocoded on BBL"
"483","974942","12 ECKFORD STREET","3027140033","3067807","33","1","49900","BK76","11222","Brooklyn","40.72045207","-73.94749702","16360","0","0","Generating Site","Geocoded on BBL"
"484","1090","1831 2 AVENUE","1015400029","1049227","5","8","15601","MN32","10128","Manhattan","40.78360069","-73.94793471","19700","0","0","Generating Site","Geocoded on BBL"
"493","955314","237 DUFFIELD STREET","3001460007","3425660","33","2","1500","BK38","11201","Brooklyn","40.69094026","-73.98412078","8083.86","0","0","Generating Site","Geocoded on BBL"
"497","975397","460 MAIN STREET","1013730009","1000000","5","8","23801","MN31","10044","Manhattan","40.75900105","-73.95128926","71015","0","0","Generating Site","Geocoded on BBL"
"511","878402","601 42ND STREET","1010890001",,,"4","11700","MN13",,"Manhattan","40.76128125","-74.00046711","74499","0","0","Generating Site","Geocoded on BBL"
"521","971000","911 ATLANTIC AVENUE","3020180064","300000","35","2","20100","BK69","11238","Brooklyn","40.68112271","-73.96257346","47893","0","0","Generating Site","Geocoded on BBL"
"523","906574","332 EAST 22 STREET","1009270037","1020563","2","6","6400","MN21","10010","Manhattan","40.73639013","-73.97997109","11401","0","0","Generating Site","Geocoded on BBL"
"543","979712","658 DRIGGS AVENUE","3023660021","3000000","34","1","55300","BK73","11211","Brooklyn","40.71474223","-73.95922509","2363.34","0","0","Generating Site","Geocoded on BBL"
"547","2231","400 3 AVENUE","1008840042","1018222","2","6","7200","MN20","10016","Manhattan","40.74240405","-73.98099778","34773","0","0","Generating Site","Geocoded on BBL"
"567","972781","89-48 164 STREET","4097930078","400000","24","12","44601","QN61","11432","Queens","40.70608331","-73.796806","44075.84","0","0","Generating Site","Geocoded on BBL"
"578","146010","129 23 STREET","3006450067","3009424","38","7","14500","BK32","11232","Brooklyn","40.66279642","-73.99840828","5170","0","0","Generating Site","Geocoded on BBL"
"584","944544","733 8 AVENUE","1010377501","1089687","3","4","12700","MN15","10036","Manhattan","40.76008118","-73.9880822","3835","0","0","Generating Site","Geocoded on BBL"
"611","875696","202 WEST 108 STREET","1018790136","1087338","7","7","19500","MN09","10025","Manhattan","40.8017746","-73.96530851","6300","0","0","Generating Site","Geocoded on BBL"
"619","984579","840 FULTON STREET","3020100025","3426625",,"2",,"BK69",,"Brooklyn","40.68343023","-73.96762492","7438","0","0","Generating Site","Geocoded on BBL"
"14","1789","1469 3 AVENUE","1015280045","1048679","5","8","13800","MN32","10028","Manhattan","40.77666779","-73.95520106","0","11676.57","0","Compensated Development","Geocoded on BBL"
"30","4991","255 10 AVENUE","1006960038","1012373","3","4","9900","MN13","10001","Manhattan","40.74900669","-74.00357807","0","1165.47","0","Compensated Development","Geocoded on BBL"
"34","5294","646 11 AVENUE","1010760001","1026982","3","4","12900","MN15","10036","Manhattan","40.76415765","-73.99538796","0","25600","0","Compensated Development","Geocoded on BBL"
"49","9548","201 CHRYSTIE STREET","1004260027","1005717","1","3","3601","MN27","10002","Manhattan","40.7222808","-73.99207903","0","5920","0","Compensated Development","Geocoded on BBL"
"50","10189","86 DELANCEY STREET","1004100034","1005323","1","3","1800","MN27","10002","Manhattan","40.71927783","-73.98949281","0","3000","0","Compensated Development","Geocoded on BBL"
"76","18651","108 EAST 96 STREET","1015247502","1084726","4","8","15801","MN40","10128","Manhattan","40.7860398","-73.95206753","0","1317","0","Compensated Development","Geocoded on BBL"
"79","21149","267 EAST HOUSTON STREET","1003550057","1088655","2","3","3001","MN27","10002","Manhattan","40.72151705","-73.98493604","0","2880","0","Compensated Development","Geocoded on BBL"
"128","204938","146 BAYARD STREET","3027240018","3067923","33","1","49900","BK76","11222","Brooklyn","40.71983936","-73.94611943","0","6307","0","Compensated Development","Geocoded on BBL"
"130","205624","135 BEDFORD AVENUE","3023050006","3061698","33","1","51700","BK73","11211","Brooklyn","40.71912444","-73.95601896","0","2160","0","Compensated Development","Geocoded on BBL"
"132","206358","359 BEDFORD AVENUE","3024440005","3063437","34","1","54900","BK73","11211","Brooklyn","40.71148819","-73.96289547","0","14241","0","Compensated Development","Geocoded on BBL"
"151","328117","301 LIVINGSTON STREET","3001610056","3000474","33","2","3700","BK38","11217","Brooklyn","40.68828294","-73.98158292","0","3889.75","0","Compensated Development","Geocoded on BBL"
"162","336623","704 METROPOLITAN AVENUE","3027640013","3068867","34","1","49700","BK90","11211","Brooklyn","40.71419306","-73.94543141","0","9820","0","Compensated Development","Geocoded on BBL"
"174","395245","144 WEST STREET","3025310001","3000000","33","1","56300","BK76","11222","Brooklyn","40.73199857","-73.95932638","0","3664","0","Compensated Development","Geocoded on BBL"
"196","829250","169 EAST 65 STREET","1014007501","1042429","4","8","12000","MN40","10065","Manhattan","40.76567544","-73.96397717","0","10042","0","Compensated Development","Geocoded on BBL"
"210","873471","349 METROPOLITAN AVENUE","3023467502","3393877","34","1","51900","BK73",,"Brooklyn","40.71446255","-73.95621565","0","4800","0","Compensated Development","Geocoded on BBL"
"217","884131","11 EAST 29 STREET","1008597501","1087726","4","5","7400","MN17","10016","Manhattan","40.74511927","-73.98552256","0","10000","0","Compensated Development","Geocoded on BBL"
"219","886411","250 EAST 53 STREET","1013267501","1087747","4","6","9800","MN19","10022","Manhattan","40.75670631","-73.96759913","0","9755.75","0","Compensated Development","Geocoded on BBL"
"223","889772","1 NORTHSIDE PIERS","3023407501","3391008","33","1","55500","BK73","11249","Brooklyn","40.71910253","-73.9640781","0","64331","0","Compensated Development","Geocoded on BBL"
"224","890509","1330 1 AVENUE","1014660003","1088406","5","8","12400","MN31","10021","Manhattan","40.76729752","-73.95590772","11155","11155","0","Both","Geocoded on BBL"
"236","907917","96 ROCKWELL PLACE","3021067501","3059160","35","2","3300","BK68","11217","Brooklyn","40.68726152","-73.97940893","951","951","0","Both","Geocoded on BBL"
"251","928834","34 NORTH 7 STREET","3023247502","3397391","33","1","55500","BK73","11249","Brooklyn","40.72003797","-73.96243977","0","46552","0","Compensated Development","Geocoded on BBL"
"253","930252","200 WEST 72 STREET","1011637503","1081034","6","7","15900","MN14","10023","Manhattan","40.77865137","-73.98244256","0","10000","0","Compensated Development","Geocoded on BBL"
"257","932217","47 EAST 34 STREET","1008640028","1017100","2","6","7400","MN17","10016","Manhattan","40.74774278","-73.98216198","0","4937.5","0","Compensated Development","Geocoded on BBL"
"258","932427","308 EAST 38 STREET","1009430052","1021916","4","6","7800","MN20","10016","Manhattan","40.74681088","-73.97350615","3941","3941","0","Both","Geocoded on BBL"
"259","932981","1600 FULTON STREET","3016990027","3397047","36","3","27100","BK61","11213","Brooklyn","40.67946463","-73.93689353","0","9240.13","0","Compensated Development","Geocoded on BBL"
"268","934952","300 EAST 23 STREET","1009287504","1088559","2","6","6400","MN21","10010","Manhattan","40.73752659","-73.98076823","0","5000","0","Compensated Development","Geocoded on BBL"
"269","936735","420 PARK AVENUE SOUTH","1008580045","1088542","2","5","7400","MN17","10016","Manhattan","40.74392428","-73.98414479","0","4036.5","0","Compensated Development","Geocoded on BBL"
"272","938858","325 LEXINGTON AVENUE","1008940065","1088713","6","6",,"MN20","10016","Manhattan","40.74920357","-73.97737421","0","5718.5","0","Compensated Development","Geocoded on BBL"
"275","939397","148-15 90 AVE","4096810091","4206862","24","12","24000","QN61","11435","Queens","40.70370939","-73.80654761","13340","13340","0","Both","Geocoded on BBL"
"296","945214","855 AVENUE OF THE AMERICAS","1008067502","1088841","3","5","10100","MN17","10001","Manhattan","40.74770804","-73.98997194","40200.8","40200.8","0","Both","Geocoded on BBL"
"301","946596","490 MYRTLE AVENUE","3019057502","3054893","35","2","19300","BK69","11205","Brooklyn","40.69325547","-73.96533973","14899.35","15355.1","-455.75","Both","Geocoded on BBL"
"307","948170","551 10 AVENUE","1010697501","1089722","3","4","11700","MN13","10018","Manhattan","40.75864075","-73.99661201","108368","106042","2326","Both","Geocoded on BBL"
"319","950663","227 WEST 77 STREET","1011690016","1000000","6","7","16300","MN12","10024","Manhattan","40.78251379","-73.98029018","0","6450","0","Compensated Development","Geocoded on BBL"
"320","950672","3100 WEBSTER AVENUE","2033300068","2129274","11","7","42500","BX43","10467","Bronx","40.87072719","-73.87691172","8417","8417","0","Both","Geocoded on BBL"
"329","953555","260 NORTH 9 STREET","3023147501","3396766","33","1","51900","BK73","11211","Brooklyn","40.71661035","-73.95322347","0","1960","0","Compensated Development","Geocoded on BBL"
"332","953909","31-43 VERNON BOULEVARD","4005020007","4436850","26","1","8100","QN71","11106","Queens","40.76824858","-73.93553141","17459","17459","0","Both","Geocoded on BBL"
"333","953916","125 GRAND ST EXTENSION","3024110001","3063034","34","1","51300","BK73","11211","Brooklyn","40.71083465","-73.95445897","19312.73","19312.73","0","Both","Geocoded on BBL"
"346","956852","313 GOLD STREET","3001340001","3331100",,"2",,"BK38",,"Brooklyn","40.69502093","-73.98284443","0","8298.75","0","Compensated Development","Geocoded on BBL"
"355","958174","101 SOUTH 5 STREET","3024430006","3424573","34","1","54900","BK73","11249","Brooklyn","40.71167801","-73.96425884","17188","17188","0","Both","Geocoded on BBL"
"359","966330","69 EAST 125 STREET","1017500028","1054039","9","11","19800","MN34","10035","Manhattan","40.80566157","-73.93972865","11247","10791","456","Both","Geocoded on BBL"
"364","966752","115 STANWIX STREET","3031390021",,,"4",,"BK78",,"Brooklyn","40.70192319","-73.93552313","0","13635.6","0","Compensated Development","Geocoded on BBL"
"365","966797","54 NOLL STREET","3031520001","3418158","34","4","42500","BK78","11206","Brooklyn","40.70035558","-73.93370728","62626","62626","0","Both","Geocoded on BBL"
"419","985594","23 INDIA STREET","3025307501","3426061","33","1","56300","BK76","11222","Brooklyn","40.73217931","-73.960052","0","99870","0","Compensated Development","Geocoded on BBL"
"437","368730","110 SEIGEL STREET","3030970012","3071457","34","1","49100","BK90","11206","Brooklyn","40.70433766","-73.94197345","3750","0","0","Generating Site","Geocoded on BBL"
"486","955906","371 9 AVENUE","1007290050","1000000","3","4","10300","MN13","10001","Manhattan","40.75228121","-73.9983484","142163","0","0","Generating Site","Geocoded on BBL"
"487","949598","230 NORTH 9 STREET","3023130013","300000","33","1","51900","BK73","11211","Brooklyn","40.71737272","-73.95458437","14318","0","0","Generating Site","Geocoded on BBL"
"488","978829","40 DEBEVOISE STREET","3031270017","3395434","34","1","49100","BK90","11206","Brooklyn","40.70151844","-73.94127984","39000","0","0","Generating Site","Geocoded on BBL"
"498","871831","417 EAST 76 STREET","1014710010","1045950","5","8","13200","MN31","10021","Manhattan","40.7701811","-73.95300678","26373","0","0","Generating Site","Geocoded on BBL"
"499","872747","425 MAIN STREET","1013730005",,"5","8","23801","MN31","10044","Manhattan","40.75864773","-73.95309794","28231","0","0","Generating Site","Geocoded on BBL"
"520","953908","509 WEST 38 STREET","1007107501","1089733","3","4","11700","MN13","10018","Manhattan","40.75765268","-73.99800174","36029","0","0","Generating Site","Geocoded on BBL"
"526","876325","450 WEST 17 STREET","1007140001",,,"4","8300","MN13",,"Manhattan","40.74349737","-74.00638772","40662.21","0","0","Generating Site","Geocoded on BBL"
"538","966338","416 KENT AVENUE","3021280005","3418297","33","1","54900","BK73","11249","Brooklyn","40.7102192","-73.9691363","37774.72","0","0","Generating Site","Geocoded on BBL"
"544","975616","123 MELROSE STREET","3031520048","3426367","34","4","39100","BK78","11206","Brooklyn","40.69980684","-73.93329308","61943","0","0","Generating Site","Geocoded on BBL"
"551","969001","98 TOMPKINS AVENUE","3017470034","300000","36","3","25700","BK75","11206","Brooklyn","40.69592453","-73.94677706","5639","0","0","Generating Site","Geocoded on BBL"
"558","974040","475 CLERMONT AVENUE","3020090026","3426518","35","2","19900","BK69","11238","Brooklyn","40.68381718","-73.96876633","60086","0","0","Generating Site","Geocoded on BBL"
"568","983655","56 AINSLIE STREET","3023740016","3062539","34","1","51300","BK73","11211","Brooklyn","40.71265104","-73.95287059","4011","0","0","Generating Site","Geocoded on BBL"
"574","372078","103 SOUTH 3 STREET","3024170039","3063106","34","1","55100","BK73","11249","Brooklyn","40.71311874","-73.96342121","23285.4","0","0","Generating Site","Geocoded on BBL"
"576","863075","351 EAST 54 STREET","1013470122","1087327","5","6","10800","MN19","10022","Manhattan","40.7567662","-73.96463531","8400","0","0","Generating Site","Geocoded on BBL"
"589","32960","127 WEST 43 STREET","1009960014","1022613","4","5","11900","MN17","10036","Manhattan","40.75630403","-73.98487403","112097","0","0","Generating Site","Geocoded on BBL"
"600","810123","28 KINGSLAND AVENUE","3028850020","3338305","34","1","44900","BK90","11211","Brooklyn","40.71679237","-73.93995691","11976","0","0","Generating Site","Geocoded on BBL"
"601","913517","34 NORTH 6 STREET","3023327501","3391328","33","1","55500","BK73","11249","Brooklyn","40.71976915","-73.96293776","197290","0","0","Generating Site","Geocoded on BBL"
"604","887693","505 WEST 37 STREET","1007090031",,,"4","9900","MN13",,"Manhattan","40.75707007","-73.99816692","138595","0","0","Generating Site","Geocoded on BBL"
"612","978673","39-11 QUEENS BOULEVARD","4001910044","4463002","26","2","17900","QN31","11104","Queens","40.74434944","-73.925392","8408","0","0","Generating Site","Geocoded on BBL"
"613","957047","1766 2 AVENUE","1015550001","1090538","5","8","15400","MN32","10128","Manhattan","40.78169611","-73.94855005","24849","0","0","Generating Site","Geocoded on BBL"
"617","12903","28 EAST 29 STREET","1008580056","1016919","2","5","7400","MN17","10016","Manhattan","40.74425185","-73.98490924","12030.81","0","0","Generating Site","Geocoded on BBL"
"6","961","1593 2 AVENUE","1015280028","1048661","5","8","13800","MN32","10028","Manhattan","40.77583826","-73.95364547","0","0","0","Compensated Development","Geocoded on BBL"
"12","1716","1291 3 AVENUE","1014290001","1044019","4","8","13400","MN31","10021","Manhattan","40.77105632","-73.95930975","0","7524","0","Compensated Development","Geocoded on BBL"
"22","2416","989 3 AVENUE","1013320045","1038639","4","6","10800","MN19","10022","Manhattan","40.76132574","-73.9663367","0","10544","0","Compensated Development","Geocoded on BBL"
"23","2731","251 5 AVENUE","1008580001","1080771","4","5","7400","MN17","10016","Manhattan","40.74465556","-73.98681825","0","5000","0","Compensated Development","Geocoded on BBL"
"28","3336","846 6 AVENUE","1008310078","1015775","3","5","7600","MN17","10001","Manhattan","40.74697238","-73.98927551","0","8000","0","Compensated Development","Geocoded on BBL"
"32","5068","464 10 AVENUE","1007330067","1012880","3","4","11100","MN13","10018","Manhattan","40.75565176","-73.99797293","0","18739","0","Compensated Development","Geocoded on BBL"
"45","9112","34 WEST 59 STREET","1012740011","1035251","4","5","11201","MN17","10019","Manhattan","40.76482209","-73.97541038","0","10571.43","0","Compensated Development","Geocoded on BBL"
"59","13585","202 EAST 39 STREET","1009190058","1020368","4","6","7800","MN20","10016","Manhattan","40.74853479","-73.97550662","0","2707","0","Compensated Development","Geocoded on BBL"
"70","17644","147 EAST 86 STREET","1015150020","1047956","5","8","14802","MN40","10028","Manhattan","40.77965406","-73.95519905","0","5488.8","0","Compensated Development","Geocoded on BBL"
"74","17877","180 EAST 88 STREET","1015160037","1048068","5","8","14802","MN40","10128","Manhattan","40.78013102","-73.95360637","0","5979.5","0","Compensated Development","Geocoded on BBL"
"94","31208","542 WEST 21 STREET","1006920057","1012303","3","4","9900","MN13","10011","Manhattan","40.74709617","-74.00729524","0","1460","0","Compensated Development","Geocoded on BBL"
"100","32051","546 WEST 29 STREET","1007000059","1012438","3","4","9900","MN13","10001","Manhattan","40.75217961","-74.00374427","0","5555","0","Compensated Development","Geocoded on BBL"
