"gender","training_entity","training_site","borough","district","school","class_number","adaptive_class","session","session_date_range","school_year","first_day_of_class","number_of_sessions_attended"
"Male","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","0"
"Female","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","0"
"Male","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","2"
"Female","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","2"
"Female","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","4"
"Female","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","1"
"Male","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","0"
"Female","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","0"
"Male","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","0"
"Female","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","0"
"Female","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","0"
"Male","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","0"
"Male","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","0"
"Female","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","4"
"Female","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","17","P.S 394","201","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","0"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Female","NYC Parks","St. John's","Brooklyn","3","PS 075","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","6"
"Male","NYC Parks","St. John's","Brooklyn","3","PS 075","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","6"
"Female","NYC Parks","St. John's","Brooklyn","15","P.S. 24","214","false","Session #2","January - March","2020-2021","2020-01-03T00:00:00.000","4"
"Female","NYC Parks","Asser Levy","Manhattan","13","P.S 282","202","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S 115","201","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","5"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S 115","201","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","6"
"Male","NYC Parks","Brownsville","Brooklyn","19","PS 677","013","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","4"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","0"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","4"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Metropolitan","Brooklyn","14","P.S 110","204","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","6"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","7"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","7"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Metropolitan","Brooklyn","14","P.S 110","203","false","Session #1","October - December","2019-2020","2019-10-10T00:00:00.000","7"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","2"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Metropolitan","Brooklyn","14","P.S 110","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","5"
"Male","NYC Parks","Metropolitan","Brooklyn","14","P.S 110","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","7"
"Male","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","6"
"Female","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Metropolitan","Brooklyn","14","P.S 110","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","5"
"Male","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","28","P.S. 82","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","7"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","3"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","4"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","4"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","6"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","5"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","5"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","6"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","7"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","7"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","201","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","7"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","3"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","4"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","6"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","7"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","6"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","7"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","7"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","4"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","5"
"Female","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","5"
"Male","NYC Parks","Roy Wilkins","Queens","29","Riverton Street Charter School","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","7"
"Female","NYC Parks","River Bank","Manhattan","29","Riverton Street Charter School","309","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","7"
"Female","NYC Parks","River Bank","Manhattan","29","Riverton Street Charter School","309","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","6"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","5"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Male","NYC Parks","Brownsville","Brooklyn","18","PS 557","202","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","6"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","6"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","7"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","3"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","3"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","1"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S 251","202","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","7"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S 251","202","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","7"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S 251","202","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","5"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S 251","202","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","6"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-01-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","29","P.S. 38","201","false","Session #1","October - December","2019-2020","2019-01-07T00:00:00.000","9"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M.Marshall","203","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","7"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M.Marshall","203","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","7"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M.Marshall","203","false","Session #1","October - December","2019-2020","2019-10-11T00:00:00.000","7"
"Male","NYC Parks","River Bank","Manhattan","6","P.S 178","307","false","Session #1","October - December","2019-2020","2019-10-09T00:00:00.000","7"
"Female","NYC Parks","River Bank","Manhattan","6","P.S 178","307","false","Session #1","October - December","2019-2020","2019-10-09T00:00:00.000","7"
"Male","NYC Parks","River Bank","Manhattan","6","P.S 178","307","false","Session #1","October - December","2019-2020","2019-10-09T00:00:00.000","6"
"Female","NYC Parks","River Bank","Manhattan","5","P.S 138M","305","true","Session #1","October - December","2019-2020","2019-10-29T00:00:00.000","2"
"Male","NYC Parks","River Bank","Manhattan","5","P.S 138M","305","true","Session #1","October - December","2019-2020","2019-10-29T00:00:00.000","3"
"Male","NYC Parks","River Bank","Manhattan","5","P.S 138M","305","true","Session #1","October - December","2019-2020","2019-10-29T00:00:00.000","2"
