"building_id","boro","phn","street_address","total_units","aep_start_date","of_b_c_violations_at_start","current_status","discharge_date","aep_round","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"315762","Brooklyn","191","IRVING AVENUE","6","2017-01-31T00:00:00.000","175","AEP Discharged","2017-06-22T00:00:00.000","Aep Round 10","11237","40.701689","-73.919051","4","37","443","3074524","3032700006","Bushwick North"
"22529","Manhattan","61","HAMILTON PLACE","25","2019-01-31T00:00:00.000","1165","AEP Discharged","2019-05-29T00:00:00.000","Aep Round 12","10031","40.822471","-73.951588","9","7","225","1061743","1020710045","Hamilton Heights"
"373055","Brooklyn","14","SPENCER COURT","10","2011-01-31T00:00:00.000","96","AEP Discharged","2016-01-07T00:00:00.000","Aep Round 4","11205","40.690601","-73.954396","3","36","241","3049607","3017780021","Bedford"
"379523","Brooklyn","348","SUMPTER STREET","19","2021-02-01T00:00:00.000","182","AEP Active",,"Aep Round 14","11233","40.681108","-73.910178","16","37","369","3041563","3015280023","Ocean Hill"
"362761","Brooklyn","89","ROCKAWAY AVENUE","3","2020-01-31T00:00:00.000","194","AEP Discharged","2020-11-30T00:00:00.000","Aep Round 13","11233","40.679909","-73.911149","16","37","369","3041700","3015340002","Ocean Hill"
"328321","Brooklyn","18","LOCUST STREET","6","2016-02-01T00:00:00.000","383","AEP Discharged","2019-12-31T00:00:00.000","Aep Round 9","11206","40.699093","-73.937703","4","34","389","3071769","3031350013","Bushwick South"
"52173","Bronx","1412","BRONX RIVER AVENUE","4","2008-11-13T00:00:00.000","206","AEP Discharged","2013-03-08T00:00:00.000","Aep Round 2","10472","40.834143","-73.879468","9","18","56","2028038","2038850015","West Farms-Bronx River"
"230066","Brooklyn","1532","DE KALB AVENUE","6","2007-11-13T00:00:00.000","383","AEP Discharged","2011-03-02T00:00:00.000","Aep Round 1","11237","40.7023","-73.921196","4","37","429","3073877","3032470028","Bushwick North"
"25929","Manhattan","192","NAGLE AVENUE","48","2015-02-02T00:00:00.000","2772","AEP Discharged","2015-07-09T00:00:00.000","Aep Round 8","10034","40.862034","-73.923563","12","10","291","1064716","1022170039","Marble Hill-Inwood"
"287536","Brooklyn","1159","EASTERN PARKWAY","16","2017-01-31T00:00:00.000","598","AEP Discharged","2017-06-27T00:00:00.000","Aep Round 10","11213","40.66874","-73.929902","8","41","349","3324649","3013910061","Crown Heights North"
"66847","Bronx","690","EAST 189 STREET","36","2020-01-31T00:00:00.000","1235","AEP Discharged","2020-08-10T00:00:00.000","Aep Round 13","10458","40.856121","-73.88348","6","15","389","2012554","2030900054","Belmont"
"87409","Bronx","3055","HULL AVENUE","7","2007-11-13T00:00:00.000","847","AEP Discharged","2008-03-03T00:00:00.000","Aep Round 1","10467","40.871702","-73.879483","7","11","425","2017959","2033330057","Norwood"
"91605","Bronx","1520","LELAND AVENUE","17","2007-11-13T00:00:00.000","1473","AEP Discharged","2012-05-07T00:00:00.000","Aep Round 1","10460","40.838557","-73.86465","9","18","21601","2028686","2039230050","West Farms-Bronx River"
"64771","Bronx","371","EAST 165 STREET","21","2018-01-31T00:00:00.000","777","AEP Discharged","2018-06-05T00:00:00.000","Aep Round 11","10456","40.82825","-73.91321","4","16","175","2002140","2024280037","East Concourse-Concourse Village"
"334920","Brooklyn","781","MAC DONOUGH STREET","3","2012-01-31T00:00:00.000","373","AEP Discharged","2014-12-01T00:00:00.000","Aep Round 5","11233","40.684282","-73.915326","16","41","373","3040222","3014980048","Ocean Hill"
"27527","Manhattan","128","SEAMAN AVENUE","24","2014-01-31T00:00:00.000","796","AEP Discharged","2016-12-06T00:00:00.000","Aep Round 7","10034","40.868764","-73.923244","12","10","295","1080545","1022480092","Marble Hill-Inwood"
"811076","Queens","91-21","196 STREET","20","2020-01-31T00:00:00.000","144","AEP Active",,"Aep Round 13","11423","40.714113","-73.764275","12","23","484","4434572","4104640044","Hollis"
"222650","Brooklyn","328","CLIFTON PLACE","3","2008-11-13T00:00:00.000","114","AEP Discharged","2019-04-17T00:00:00.000","Aep Round 2","11216","40.68906","-73.951898","3","36","243","3259559","3017930055","Bedford"
"314816","Brooklyn","245","HULL STREET","6","2015-02-02T00:00:00.000","389","AEP Discharged","2015-06-19T00:00:00.000","Aep Round 8","11233","40.679999","-73.90696","16","37","369","3041777","3015350042","Ocean Hill"
"311297","Brooklyn","1334","HERKIMER STREET","3","2011-01-31T00:00:00.000","205","AEP Discharged","2012-10-23T00:00:00.000","Aep Round 4","11233","40.677437","-73.909455","16","37","369","3042655","3015690022","Ocean Hill"
"111964","Bronx","1255","STRATFORD AVENUE","70","2019-01-31T00:00:00.000","3182","AEP Discharged","2019-06-07T00:00:00.000","Aep Round 12","10472","40.830857","-73.875896","9","18","54","2025349","2037760050","West Farms-Bronx River"
"183905","Brooklyn","180","EAST 18 STREET","36","2020-01-31T00:00:00.000","1163","AEP Discharged","2020-10-29T00:00:00.000","Aep Round 13","11226","40.646542","-73.962534","14","40","512","3117580","3051210007","Flatbush"
"327352","Brooklyn","46","LINDEN BOULEVARD","16","2017-01-31T00:00:00.000","1271","AEP Discharged","2017-06-15T00:00:00.000","Aep Round 10","11226","40.65223","-73.957478","14","40","79602","3116709","3050860030","Prospect Lefferts Gardens-Wingate"
"432108","Queens","34-32","43 STREET","6","2020-01-31T00:00:00.000","101","AEP Discharged","2021-07-07T00:00:00.000","Aep Round 13","11101","40.754594","-73.919261","1","26","159","4010982","4006750044","Astoria"
"43404","Manhattan","561","WEST 181 STREET","19","2018-01-31T00:00:00.000","788","AEP Discharged","2018-06-19T00:00:00.000","Aep Round 11","10033","40.848989","-73.932918","12","10","269","1063649","1021540024","Washington Heights North"
"309399","Brooklyn","685","HAWTHORNE STREET","3","2009-11-12T00:00:00.000","79","AEP Discharged","2011-09-26T00:00:00.000","Aep Round 3","11203","40.658665","-73.937575","9","41","87401","3107366","3048180051","Prospect Lefferts Gardens-Wingate"
"128896","Brooklyn","140","4 AVENUE","10","2014-01-31T00:00:00.000","321","AEP Discharged","2018-04-03T00:00:00.000","Aep Round 7","11217","40.680189","-73.981176","6","33","127","3006478","3004070034","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"5447","Manhattan","125","ALLEN STREET","24","2017-01-31T00:00:00.000","422","AEP Active",,"Aep Round 10","10002","40.719868","-73.99004","3","1","18","1005493","1004150033","Chinatown"
"287943","Brooklyn","686","EASTERN PARKWAY","9","2009-11-12T00:00:00.000","370","AEP Discharged","2016-01-08T00:00:00.000","Aep Round 3","11213","40.669599","-73.945863","9","35","337","3032981","3012700032","Crown Heights North"
"284464","Brooklyn","406","EAST 96 STREET","4","2012-01-31T00:00:00.000","167","AEP Discharged","2018-11-13T00:00:00.000","Aep Round 5","11212","40.657797","-73.9178","17","41","886","3101896","3046700067","Rugby-Remsen Village"
"94506","Bronx","1967","MARMION AVENUE","73","2019-01-31T00:00:00.000","3513","AEP Discharged","2019-06-21T00:00:00.000","Aep Round 12","10460","40.843515","-73.886672","6","17","36501","2012951","2031070036","East Tremont"
"39956","Manhattan","40","WEST 128 STREET","12","2015-02-02T00:00:00.000","299","AEP Active",,"Aep Round 8","10027","40.808891","-73.942202","10","9","208","1053651","1017250055","Central Harlem North-Polo Grounds"
"96896","Bronx","1711","MONTGOMERY PLACE","3","2009-11-12T00:00:00.000","128","AEP Discharged","2010-03-24T00:00:00.000","Aep Round 3","10461","40.84233","-73.848686","10","13","200","2042377","2040010038","Van Nest-Morris Park-Westchester Square"
"282077","Brooklyn","455","EAST 92 STREET","30","2021-02-01T00:00:00.000","712","AEP Active",,"Aep Round 14","11212","40.655185","-73.920063","17","42","888","3102520","3046890038","Rugby-Remsen Village"
"68350","Bronx","720 FRONT","EAST 216 STREET","3","2017-01-31T00:00:00.000","259","AEP Discharged","2018-04-19T00:00:00.000","Aep Round 10","10467","40.881161","-73.863095","12","12","390",,,"Williamsbridge-Olinville"
"325837","Brooklyn","247","LINCOLN AVENUE","3","2015-02-02T00:00:00.000","52","AEP Discharged","2015-05-15T00:00:00.000","Aep Round 8","11208","40.68391","-73.869373","5","37","1184","3092957","3041500022","Cypress Hills-City Line"
"359235","Brooklyn","330","QUINCY STREET","3","2008-11-13T00:00:00.000","165","AEP Discharged","2011-05-16T00:00:00.000","Aep Round 2","11216","40.687222","-73.948279","3","36","251","3050904","3018080046","Bedford"
"298165","Brooklyn","3221","FULTON STREET","6","2017-01-31T00:00:00.000","158","AEP Discharged","2020-03-03T00:00:00.000","Aep Round 10","11208","40.682536","-73.87614","5","37","117601","3092124","3041270060","Cypress Hills-City Line"
"144991","Brooklyn","189","20 STREET","24","2008-11-13T00:00:00.000","1739","AEP Discharged","2009-05-12T00:00:00.000","Aep Round 2","11232","40.662827","-73.994363","7","38","143","3009216","3006370073","Park Slope-Gowanus"
"317814","Brooklyn","318","JEFFERSON STREET","8","2018-01-31T00:00:00.000","699","AEP Discharged","2018-05-16T00:00:00.000","Aep Round 11","11237","40.704642","-73.925926","4","34","427","3072360","3031750025","Bushwick North"
"350014","Brooklyn","2250","PACIFIC STREET","6","2008-11-13T00:00:00.000","431","AEP Discharged","2013-06-20T00:00:00.000","Aep Round 2","11233","40.675464","-73.909807","16","37","36501","3038742","3014420025","Ocean Hill"
"145007","Brooklyn","218","20 STREET","3","2009-11-12T00:00:00.000","167","AEP Discharged","2018-10-04T00:00:00.000","Aep Round 3","11232","40.66239","-73.993663","7","38","145","3009259","3006400028","Sunset Park West"
"297483","Brooklyn","1496","FULTON STREET","4","2014-01-31T00:00:00.000","143","AEP Discharged","2016-08-24T00:00:00.000","Aep Round 7","11216","40.679917","-73.940962","3","36","271","3053840","3018640003","Crown Heights North"
"22529","Manhattan","61","HAMILTON PLACE","25","2012-01-31T00:00:00.000","1165","AEP Discharged","2013-02-25T00:00:00.000","Aep Round 5","10031","40.822471","-73.951588","9","7","225","1061743","1020710045","Hamilton Heights"
"342514","Brooklyn","607","NEW JERSEY AVENUE","6","2018-01-31T00:00:00.000","265","AEP Discharged","2019-12-12T00:00:00.000","Aep Round 11","11207","40.664267","-73.892881","5","42","1126","3085082","3038240016","East New York (Pennsylvania Ave)"
"413252","Queens","21-11","27 STREET","16","2021-02-01T00:00:00.000","319","AEP Active",,"Aep Round 14","11105","40.779168","-73.911392","1","22","103","4018301","4008570029","Steinway"
"111958","Bronx","1245","STRATFORD AVENUE","70","2019-01-31T00:00:00.000","1775","AEP Discharged","2021-03-15T00:00:00.000","Aep Round 12","10472","40.830623","-73.875843","9","18","54","2025350","2037760056","West Farms-Bronx River"
"371699","Brooklyn","145","SOMERS STREET","6","2007-11-13T00:00:00.000","534","AEP Discharged","2010-09-10T00:00:00.000","Aep Round 1","11233","40.679244","-73.90699","16","37","369","3041985","3015400052","Ocean Hill"
"97361","Bronx","1271","MORRIS AVENUE","16","2007-11-13T00:00:00.000","986","AEP Discharged","2012-05-04T00:00:00.000","Aep Round 1","10456","40.834906","-73.913143","4","16","17901","2002619","2024500038","East Concourse-Concourse Village"
"360479","Brooklyn","262","MALCOLM X BOULEVARD","6","2016-02-01T00:00:00.000","103","AEP Discharged","2016-06-14T00:00:00.000","Aep Round 9","11233","40.684058","-73.929298","3","36","295","3046512","3016660041","Stuyvesant Heights"
"394455","Brooklyn","2869","WEST 17 STREET","6","2012-01-31T00:00:00.000","443","AEP Active",,"Aep Round 5","11224","40.577468","-73.98492","13","47","326","3189072","3070210060","Seagate-Coney Island"
"40694","Manhattan","524","WEST 134 STREET","24","2016-02-01T00:00:00.000","465","AEP Discharged","2018-06-05T00:00:00.000","Aep Round 9","10031","40.818868","-73.954254","9","7","219","1059750","1019870053","Manhattanville"
"46172","Bronx","2110","ARTHUR AVENUE","27","2018-01-31T00:00:00.000","2571","AEP Discharged","2022-02-04T00:00:00.000","Aep Round 11","10457","40.849868","-73.891292","6","15","373","2012027","2030700005","East Tremont"
"535348","Queens","20-10","121 STREET","3","2012-01-31T00:00:00.000","162","AEP Discharged","2012-06-15T00:00:00.000","Aep Round 5","11356","40.781444","-73.846885","7","19","925","4099171","4041630027","College Point"
"120631","Bronx","2412","WEBSTER AVENUE","8","2012-01-31T00:00:00.000","383","AEP Discharged","2012-05-31T00:00:00.000","Aep Round 5","10458","40.859181","-73.89367","6","15","38302","2011217","2030320004","Fordham South"
"308694","Brooklyn","682","HART STREET","3","2015-02-02T00:00:00.000","87","AEP Discharged","2016-08-19T00:00:00.000","Aep Round 8","11221","40.699017","-73.925582","4","37","423","3073518","3032340012","Bushwick South"
"40188","Manhattan","41","WEST 130 STREET","16","2017-01-31T00:00:00.000","219","AEP Active",,"Aep Round 10","10037","40.810167","-73.941313","10","9","208","1053784","1017280017","Central Harlem North-Polo Grounds"
"876311","Brooklyn","1575","EAST NEW YORK AVENUE","3","2015-02-02T00:00:00.000","154","AEP Discharged","2016-09-21T00:00:00.000","Aep Round 8","11212","40.672676","-73.909933","16","41","363","3391263","3014610125","Ocean Hill"
"135157","Brooklyn","130","9 STREET","8","2021-02-01T00:00:00.000","452","AEP Active",,"Aep Round 14","11215","40.672398","-73.992978","6","39","121","3022205","3010080008","Park Slope-Gowanus"
"230871","Brooklyn","1401","DEAN STREET","5","2018-01-31T00:00:00.000","218","AEP Discharged","2019-12-31T00:00:00.000","Aep Round 11","11216","40.676487","-73.942533","8","36","313","3030164","3012090052","Crown Heights North"
"104340","Bronx","1413","PROSPECT AVENUE","21","2015-02-02T00:00:00.000","951","AEP Discharged","2015-05-19T00:00:00.000","Aep Round 8","10459","40.832455","-73.896603","3","16","151","2010201","2029620042","Morrisania-Melrose"
"347157","Brooklyn","1033","OCEAN AVENUE","16","2013-01-31T00:00:00.000","698","AEP Discharged","2013-05-31T00:00:00.000","Aep Round 6","11226","40.637183","-73.95855","14","40","51601","3120597","3052200077","Flatbush"
"288457","Brooklyn","183","ELDERT STREET","6","2018-01-31T00:00:00.000","235","AEP Discharged","2018-12-17T00:00:00.000","Aep Round 11","11207","40.690064","-73.909805","4","37","413","3078855","3034110057","Bushwick South"
"31891","Manhattan","136","WEST 28 STREET","22","2021-02-01T00:00:00.000","696","AEP Active",,"Aep Round 14","10001","40.74652","-73.991678","5","3","95","1015092","1008030060","Midtown-Midtown South"
"218719","Brooklyn","479","CENTRAL AVENUE","5","2020-01-31T00:00:00.000","973","AEP Active",,"Aep Round 13","11221","40.691422","-73.913431","4","37","415","3077575","3033830002","Bushwick South"
"91576","Bronx","1445","LELAND AVENUE","4","2013-01-31T00:00:00.000","229","AEP Discharged","2013-05-31T00:00:00.000","Aep Round 6","10460","40.83652","-73.864311","9","18","21601","2028274","2039010049","West Farms-Bronx River"
"357634","Brooklyn","1001","PUTNAM AVENUE","6","2018-01-31T00:00:00.000","218","AEP Discharged","2019-06-18T00:00:00.000","Aep Round 11","11221","40.687426","-73.920572","3","41","375","3039736","3014840047","Stuyvesant Heights"
"96746","Bronx","1824","MOHEGAN AVENUE","3","2015-02-02T00:00:00.000","169","AEP Discharged","2018-05-10T00:00:00.000","Aep Round 8","10460","40.840577","-73.888285","6","17","367","2010116","2029580039","East Tremont"
"104454","Bronx","2325","PROSPECT AVENUE","21","2017-01-31T00:00:00.000","1055","AEP Discharged","2017-04-11T00:00:00.000","Aep Round 10","10458","40.852188","-73.883484","6","15","393","2012843","2031020051","Belmont"
"949009","Bronx","681","MAGENTA STREET","37","2019-01-31T00:00:00.000","939","AEP Discharged","2019-06-03T00:00:00.000","Aep Round 12","10467","40.87529","-73.86775","12","12","374","2098225","2046280001","Williamsbridge-Olinville"
"42435","Manhattan","501","WEST 150 STREET","4","2013-01-31T00:00:00.000","248","AEP Discharged","2018-05-11T00:00:00.000","Aep Round 6","10031","40.828655","-73.945878","9","7","237","1062154","1020820027","Hamilton Heights"
"112516","Bronx","1632","TAYLOR AVENUE","4","2014-01-31T00:00:00.000","170","AEP Discharged","2019-08-07T00:00:00.000","Aep Round 7","10460","40.8413","-73.867872","11","15","240","2042806","2040240055","Van Nest-Morris Park-Westchester Square"
"234759","Brooklyn","1017","DUMONT AVENUE","4","2017-01-31T00:00:00.000","252","AEP Active",,"Aep Round 10","11208","40.668304","-73.880968","5","42","1164","3090216","3040670050","East New York"
"380157","Brooklyn","609","SUTTER AVENUE","4","2007-11-13T00:00:00.000","146","AEP Discharged","2008-04-18T00:00:00.000","Aep Round 1","11207","40.669198","-73.896452","5","42","1156","3084053","3037530038","East New York (Pennsylvania Ave)"
"288624","Brooklyn","97","ELDERT STREET","3","2007-11-13T00:00:00.000","484","AEP Discharged","2013-07-12T00:00:00.000","Aep Round 1","11207","40.687614","-73.912206","4","37","401","3078778","3034090045","Bushwick South"
"324060","Brooklyn","116","LENOX ROAD","82","2021-02-01T00:00:00.000","2094","AEP Discharged","2021-05-04T00:00:00.000","Aep Round 14","11226","40.653818","-73.955329","17","40","822","3116644","3050840024","Prospect Lefferts Gardens-Wingate"
"328555","Brooklyn","584","LOGAN STREET","9","2019-01-31T00:00:00.000","662","AEP Discharged","2019-02-28T00:00:00.000","Aep Round 12","11208","40.67162","-73.875418","5","42","1194","3095633","3042620037","East New York"
"50311","Bronx","289","BONNER PLACE","9","2020-01-31T00:00:00.000","1005","AEP Active",,"Aep Round 13","10456","40.827691","-73.916889","4","16","173","2001993","2024230016","East Concourse-Concourse Village"
"340178","Brooklyn","53","MONTROSE AVENUE","7","2017-01-31T00:00:00.000","111","AEP Discharged","2017-06-27T00:00:00.000","Aep Round 10","11206","40.706899","-73.947798","1","34","511","3071077","3030500039","East Williamsburg"
"327587","Brooklyn","912","LINDEN BOULEVARD","16","2016-02-01T00:00:00.000","923","AEP Discharged","2016-06-14T00:00:00.000","Aep Round 9","11203","40.6542","-73.924053","17","41","864","3102362","3046820009","Rugby-Remsen Village"
"381969","Brooklyn","53","TROUTMAN STREET","3","2009-11-12T00:00:00.000","289","AEP Discharged","2015-02-27T00:00:00.000","Aep Round 3","11206","40.698423","-73.931941","4","34","391","3072224","3031710057","Bushwick South"
"342527","Brooklyn","645","NEW JERSEY AVENUE","6","2018-01-31T00:00:00.000","341","AEP Discharged","2018-06-19T00:00:00.000","Aep Round 11","11207","40.6632","-73.892609","5","42","1128","3085597","3038410018","East New York (Pennsylvania Ave)"
"380369","Brooklyn","178","SUYDAM STREET","8","2011-01-31T00:00:00.000","246","AEP Discharged","2011-07-25T00:00:00.000","Aep Round 4","11221","40.699723","-73.926068","4","34","423","3073124","3032180022","Bushwick South"
"374162","Brooklyn","817","ST JOHNS PLACE","12","2011-01-31T00:00:00.000","357","AEP Discharged","2012-06-26T00:00:00.000","Aep Round 4","11216","40.671688","-73.95111","8","35","31702","3031888","3012470058","Crown Heights North"
"42531","Manhattan","454","WEST 152 STREET","21","2014-01-31T00:00:00.000","954","AEP Active",,"Aep Round 7","10031","40.829076","-73.943052","9","7","23501","1061601","1020660054","Hamilton Heights"
"282001","Brooklyn","257","EAST 92 STREET","4","2012-01-31T00:00:00.000","70","AEP Discharged","2012-06-06T00:00:00.000","Aep Round 5","11212","40.659174","-73.924505","17","41","882","3100529","3046280053","Rugby-Remsen Village"
"356840","Brooklyn","1614","PROSPECT PLACE","4","2008-11-13T00:00:00.000","147","AEP Discharged","2013-10-09T00:00:00.000","Aep Round 2","11233","40.672836","-73.923181","8","41","359","3036353","3013690033","Crown Heights North"
"210314","Brooklyn","1148","BLAKE AVENUE","4","2013-01-31T00:00:00.000","198","AEP Discharged","2017-03-27T00:00:00.000","Aep Round 6","11208","40.670697","-73.875322","5","42","1118","3095968","3042770024","East New York"
"1152","Manhattan","2026","2 AVENUE","6","2013-01-31T00:00:00.000","494","AEP Discharged","2013-06-05T00:00:00.000","Aep Round 6","10029","40.789431","-73.943295","11","8","170","1052703","1016760002","East Harlem South"
"507430","Queens","143-34","97 AVENUE","3","2013-01-31T00:00:00.000","114","AEP Discharged","2016-04-07T00:00:00.000","Aep Round 6","11435","40.696444","-73.808049","12","28","208","4214296","4100140005","Jamaica"
"305590","Brooklyn","1228","HALSEY STREET","3","2011-01-31T00:00:00.000","400","AEP Discharged","2014-01-23T00:00:00.000","Aep Round 4","11207","40.692113","-73.908941","4","37","437","3078870","3034120017","Bushwick North"
"316684","Brooklyn","1102","JEFFERSON AVENUE","3","2009-11-12T00:00:00.000","85","AEP Discharged","2011-04-06T00:00:00.000","Aep Round 3","11221","40.688789","-73.915713","4","37","399","3077841","3033880013","Bushwick South"
"63921","Bronx","377","EAST 153 STREET","24","2015-02-02T00:00:00.000","960","AEP Discharged","2015-07-13T00:00:00.000","Aep Round 8","10455","40.819136","-73.917427","1","17","67","2001699","2024000033","Melrose South-Mott Haven North"
"112846","Bronx","1379","TELLER AVENUE","3","2007-11-13T00:00:00.000","168","AEP Discharged","2011-04-08T00:00:00.000","Aep Round 1","10456","40.836375","-73.909271","4","16","17702","2007060","2027820038","East Concourse-Concourse Village"
"297455","Brooklyn","1466","FULTON STREET","3","2014-01-31T00:00:00.000","186","AEP Discharged","2016-08-24T00:00:00.000","Aep Round 7","11216","40.679984","-73.942181","3","36","271","3053808","3018630029","Crown Heights North"
"375051","Brooklyn","921","ST MARKS AVENUE","20","2019-01-31T00:00:00.000","581","AEP Discharged","2019-07-09T00:00:00.000","Aep Round 12","11213","40.674727","-73.941122","8","36","311","3030855","3012230078","Crown Heights North"
"307992","Brooklyn","296","HARMAN STREET","6","2007-11-13T00:00:00.000","860","AEP Discharged","2009-09-23T00:00:00.000","Aep Round 1","11237","40.699976","-73.91879","4","37","431","3325690","3032890012","Bushwick North"
"213173","Brooklyn","3056","BRIGHTON 13 STREET","5","2008-11-13T00:00:00.000","184","AEP Discharged","2013-02-13T00:00:00.000","Aep Round 2","11235","40.578935","-73.956275","13","48","61004","3245611","3087150045","Brighton Beach"
"45454","Bronx","974","ANDERSON AVENUE","9","2011-01-31T00:00:00.000","1844","AEP Discharged","2016-09-26T00:00:00.000","Aep Round 4","10452","40.831691","-73.927605","4","8","189","2003048","2025040072","Highbridge"
"306882","Brooklyn","231","HANCOCK STREET","8","2020-01-31T00:00:00.000","221","AEP Discharged","2020-07-31T00:00:00.000","Aep Round 13","11216","40.68286","-73.947276","3","36","249","3052306","3018330046","Bedford"
"288090","Brooklyn","942","EASTERN PARKWAY","16","2019-01-31T00:00:00.000","486","AEP Discharged","2019-09-09T00:00:00.000","Aep Round 12","11213","40.669131","-73.937367","9","35","337","3037474","3013940035","Crown Heights North"
"339477","Brooklyn","219","MONTAUK AVENUE","4","2014-01-31T00:00:00.000","175","AEP Discharged","2018-05-15T00:00:00.000","Aep Round 7","11208","40.673758","-73.877836","5","37","1194","3089361","3040240003","East New York"
"349579","Brooklyn","1399","PACIFIC STREET","4","2007-11-13T00:00:00.000","652","AEP Discharged","2009-10-05T00:00:00.000","Aep Round 1","11216","40.677433","-73.945586","8","36","313","3029851","3012020064","Crown Heights North"
"297935","Brooklyn","2813","FULTON STREET","4","2007-11-13T00:00:00.000","231","AEP Discharged","2015-03-16T00:00:00.000","Aep Round 1","11207","40.678192","-73.890641","5","37","1146","3087520","3039340050","Cypress Hills-City Line"
"43524","Manhattan","623","WEST 185 STREET","21","2019-01-31T00:00:00.000","240","AEP Discharged","2019-06-06T00:00:00.000","Aep Round 12","10033","40.852016","-73.932731","12","10","271","1063973","1021660054","Washington Heights North"
"80047","Bronx","3425","GATES PLACE","61","2012-01-31T00:00:00.000","1099","AEP Discharged","2012-05-18T00:00:00.000","Aep Round 5","10467","40.88263","-73.883947","7","11","421","2017676","2033240019","Norwood"
"97350","Bronx","1238","MORRIS AVENUE","12","2007-11-13T00:00:00.000","601","AEP Discharged","2008-04-01T00:00:00.000","Aep Round 1","10456","40.834363","-73.913437","4","16","17701","2002415","2024390028","East Concourse-Concourse Village"
"49163","Bronx","2350","BEAUMONT AVENUE","30","2014-01-31T00:00:00.000","1070","AEP Discharged","2014-06-03T00:00:00.000","Aep Round 7","10458","40.853353","-73.884848","6","15","391","2012868","2031030026","Belmont"
"306579","Brooklyn","1141","HANCOCK STREET","3","2009-11-12T00:00:00.000","163","AEP Discharged","2012-01-30T00:00:00.000","Aep Round 3","11221","40.690313","-73.913075","4","37","415","3077906","3033890046","Bushwick South"
"57776","Bronx","1230","COLLEGE AVENUE","4","2013-01-31T00:00:00.000","148","AEP Discharged","2013-12-04T00:00:00.000","Aep Round 6","10456","40.833778","-73.912772","4","16","17701","2002303","2024360004","East Concourse-Concourse Village"
