"_10_digit_bbl","required_to_report_automated","borocode","block","lot","number_of_buildings","tax_class","building_class","street_number","street_name","postcode","city","dof_square_footage","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1000157502","N","1","15","7502","1","2","R0","20","WEST STREET","0","Manhattan","259076","40.706358","-74.016151","101","1","13","1087243","Battery Park City-Lower Manhattan"
"1000167501","Y","1","16","7501","1","2","R0","377","RECTOR PLACE","0","Manhattan","220821","40.709506","-74.018002","101","1","31704","1000061","Battery Park City-Lower Manhattan"
"1000167502","Y","1","16","7502","1","2","R0","320","ALBANY STREET","0","Manhattan","150855","40.710165","-74.016751","101","1","31704","1000301","Battery Park City-Lower Manhattan"
"1000167503","Y","1","16","7503","1","2","R0","250","SOUTH END AVENUE","10280","Manhattan","106052","40.709709","-74.01656","101","1","31704","1065089","Battery Park City-Lower Manhattan"
"1000167504","Y","1","16","7504","1","2","R0","300","ALBANY STREET","0","Manhattan","91774","40.710118","-74.016574","101","1","31704","1000436","Battery Park City-Lower Manhattan"
"1000167505","Y","1","16","7505","1","2","R0","380","RECTOR PLACE","0","Manhattan","257092","40.709311","-74.017764","101","1","31704","1000544","Battery Park City-Lower Manhattan"
"1000167506","N","1","16","7506","1","2","R0","280","RECTOR PLACE","0","Manhattan","106631","40.708921","-74.016505","101","1","31704","1065199","Battery Park City-Lower Manhattan"
"1000167507","Y","1","16","7507","1","2","R0","300","RECTOR PLACE","0","Manhattan","129176","40.709097","-74.017104","101","1","31704","1065321","Battery Park City-Lower Manhattan"
"1000167508","Y","1","16","7508","1","2","R0","200","RECTOR PLACE","0","Manhattan","590974","40.708809","-74.016116","101","1","31704","1065475","Battery Park City-Lower Manhattan"
"1000167509","Y","1","16","7509","1","2","R0","21","SOUTH END AVENUE","0","Manhattan","237270","40.708114","-74.01763","101","1","31704","1075698","Battery Park City-Lower Manhattan"
"1000167510","Y","1","16","7510","1","2","R0","99","BATTERY PLACE","10280","Manhattan","348953","40.707977","-74.016729","101","1","31704","1080815","Battery Park City-Lower Manhattan"
"1000167511","Y","1","16","7511","1","2","R0","2","SOUTH END AVENUE","0","Manhattan","189273","40.708037","-74.017656","101","1","31704","1082813","Battery Park City-Lower Manhattan"
"1000167512","Y","1","16","7512","1","2","R0","102","NORTH END AVENUE","0","Manhattan","641681","40.714812","-74.016153","101","1","31703","1085867","Battery Park City-Lower Manhattan"
"1000167513","N","1","16","7513","1","2","R0","25","BATTERY PLACE","10280","Manhattan","562340","40.705581","-74.017958","101","1","31704","1085789","Battery Park City-Lower Manhattan"
"1000167514","Y","1","16","7514","1","2","R0","30","WEST STREET","0","Manhattan","434680","40.706146","-74.016873","101","1","31704","1087238","Battery Park City-Lower Manhattan"
"1000167515","Y","1","16","7515","1","2","R0","225","RECTOR PLACE","0","Manhattan","287819","40.70927","-74.016487","101","1","31704","1000053","Battery Park City-Lower Manhattan"
"1000167516","Y","1","16","7516","1","2","R0","1","RIVER TERRACE","0","Manhattan","531665",,,,,,,
"1000167517","Y","1","16","7517","1","2","R0","71","BATTERY PLACE","0","Manhattan","508458","40.707093","-74.017381","101","1","31704","1087842","Battery Park City-Lower Manhattan"
"1000167518","N","1","16","7518","1","2","R0","333","RECTOR PLACE","10280","Manhattan","262021","40.709448","-74.017252","101","1","31704","1000055","Battery Park City-Lower Manhattan"
"1000167519","N","1","16","7519","1","2","R0","300","NORTH END AVENUE","10282","Manhattan","273018","40.716525","-74.014815","101","1","31703","1087848","Battery Park City-Lower Manhattan"
"1000167520","Y","1","16","7520","1","2","R0","212","NORTH END AVENUE","10282","Manhattan","425407","40.716214","-74.015053","101","1","31703","1087847","Battery Park City-Lower Manhattan"
"1000167521","N","1","16","7521","1","2","R0","212","WARREN STREET","10282","Manhattan","335784","40.717524","-74.015469","101","1","31703","1085929","Battery Park City-Lower Manhattan"
"1000170029","N","1","17","29","1","2","D5","90","WASHINGTON STREET","10006","Manhattan","335114","40.708082","-74.014446","101","1","13","1000793","Battery Park City-Lower Manhattan"
"1000177501","N","1","17","7501","1","2","R0","50","WEST STREET","10006","Manhattan","427177","40.708005","-74.015531","101","1","13","1090192","Battery Park City-Lower Manhattan"
"1000177502","N","1","17","7502","1","2","R0","33","RECTOR STREET","0","Manhattan","33195","40.708354","-74.014868","101","1","13","1000792","Battery Park City-Lower Manhattan"
"1000187501","Y","1","18","7501","1","2","R0","13","RECTOR STREET","0","Manhattan","366993","40.707997","-74.013713","101","1","13","1000794","Battery Park City-Lower Manhattan"
"1000200001","N","1","20","1","1","4","O4","29","BROADWAY","10006","Manhattan","316150","40.70601","-74.01315","101","1","13","1000802","Battery Park City-Lower Manhattan"
"1000200004","N","1","20","4","1","4","O4","39","BROADWAY","10006","Manhattan","447452","40.706251","-74.012952","101","1","13","1000803","Battery Park City-Lower Manhattan"
"1000200009","N","1","20","9","1","4","O4","45","BROADWAY","10006","Manhattan","368315","40.706397","-74.012829","101","1","13","1000804","Battery Park City-Lower Manhattan"
"1000200016","N","1","20","16","1","4","O4","55","BROADWAY","10006","Manhattan","309381","40.706638","-74.012631","101","1","13","1000807","Battery Park City-Lower Manhattan"
"1000210001","N","1","21","1","1","4","O4","61","BROADWAY","10006","Manhattan","650740","40.706995","-74.012335","101","1","13","1000808","Battery Park City-Lower Manhattan"
"1000210004","N","1","21","4","1","4","O4","65","BROADWAY","10006","Manhattan","335184","40.707113","-74.012234","101","1","13","1000809","Battery Park City-Lower Manhattan"
"1000210006","Y","1","21","6","1","2","D5","71","BROADWAY","10006","Manhattan","303086","40.707294","-74.01209","101","1","13","1000810","Battery Park City-Lower Manhattan"
"1000220013","N","1","22","13","1","4","O4","26","BROADWAY","10004","Manhattan","860889","40.70568","-74.013302","101","1","9","1000811","Battery Park City-Lower Manhattan"
"1000220017","N","1","22","17","1","4","O6","32","BROADWAY","10004","Manhattan","143000","40.706045","-74.013096","101","1","9","1078979","Battery Park City-Lower Manhattan"
"1000220020","N","1","22","20","1","4","O4","42","BROADWAY","10004","Manhattan","389927","40.70627","-74.012909","101","1","9","1000812","Battery Park City-Lower Manhattan"
"1000220024","N","1","22","24","1","4","O4","50","BROADWAY","10004","Manhattan","300676","40.706449","-74.012761","101","1","9","1000813","Battery Park City-Lower Manhattan"
"1000220028","N","1","22","28","1","4","O6","52","BROADWAY","10004","Manhattan","345540","40.706493","-74.012725","101","1","9","1000814","Battery Park City-Lower Manhattan"
"1000230007","N","1","23","7","1","2","D6","1","WALL STREET","10004","Manhattan","1219115","40.707712","-74.011643","101","1","7","1000815","Battery Park City-Lower Manhattan"
"1000230019","N","1","23","19","1","4","O4","11","WALL STREET","10004","Manhattan","240279","40.707399","-74.011105","101","1","7","1078982","Battery Park City-Lower Manhattan"
"1000230050","N","1","23","50","1","2","D6","20","BROAD STREET","10004","Manhattan","466820","40.706553","-74.011033","101","1","7","1000816","Battery Park City-Lower Manhattan"
"1000240001","N","1","24","1","1","4","O4","60","BROAD STREET","10004","Manhattan","974958","40.705351","-74.011502","101","1","9","1000817","Battery Park City-Lower Manhattan"
"1000240029","N","1","24","29","1","4","O4","30","BROAD STREET","10004","Manhattan","370000","40.70618","-74.01125","101","1","9","1000819","Battery Park City-Lower Manhattan"
"1000240036","N","1","24","36","1","4","O4","50","BROAD STREET","10004","Manhattan","205940","40.705689","-74.011455","101","1","9","1000820","Battery Park City-Lower Manhattan"
"1000247501","N","1","24","7501","1","2","R0","40","BROAD STREET","0","Manhattan","319910","40.706021","-74.011332","101","1","9","1078985","Battery Park City-Lower Manhattan"
"1000250001","N","1","25","1","1","4","O4","55","BROAD STREET","10004","Manhattan","406025","40.705189","-74.011505","101","1","9","1000821","Battery Park City-Lower Manhattan"
"1000250010","N","1","25","10","1","4","W8","41","BROAD STREET","10004","Manhattan","91553","40.705576","-74.011448","101","1","9","1000823","Battery Park City-Lower Manhattan"
"1000250019","N","1","25","19","1","2","D9","25","BROAD STREET","10004","Manhattan","518034","40.706114","-74.01126","101","1","9","1000824","Battery Park City-Lower Manhattan"
"1000250027","N","1","25","27","1","4","O4","40","EXCHANGE PLACE","10004","Manhattan","237000","40.705939","-74.010283","101","1","9","1000825","Battery Park City-Lower Manhattan"
"1000257501","N","1","25","7501","1","2","R0","15","WILLIAM STREET","0","Manhattan","530168","40.705209","-74.009998","101","1","9","1087954","Battery Park City-Lower Manhattan"
"1000260014","N","1","26","14","1","2","D5","37","WALL STREET","10005","Manhattan","377214","40.70674","-74.010095","101","1","7","1078992","Battery Park City-Lower Manhattan"
"1000260021","N","1","26","21","1","2","D9","45","WALL STREET","10005","Manhattan","493187","40.706595","-74.009861","101","1","7","1000826","Battery Park City-Lower Manhattan"
"1000267501","N","1","26","7501","1","2","R0","15","BROAD STREET","0","Manhattan","944252","40.706531","-74.011022","101","1","7","1078988","Battery Park City-Lower Manhattan"
"1000270009","N","1","27","9","1","2","D5","63","WALL STREET","10005","Manhattan","400531","40.705843","-74.008516","101","1","7","1000828","Battery Park City-Lower Manhattan"
"1000270017","N","1","27","17","1","2","D5","67","WALL STREET","10005","Manhattan","303175","40.705749","-74.008342","101","1","7","1000829","Battery Park City-Lower Manhattan"
"1000277501","N","1","27","7501","1","2","R0","55","WALL STREET","0","Manhattan","274516","40.706191","-74.009165","101","1","7","1000827","Battery Park City-Lower Manhattan"
"1000277502","N","1","27","7502","1","2","R0","20","EXCHANGE PLACE","0","Manhattan","786942","40.705634","-74.009378","101","1","7","1000830","Battery Park City-Lower Manhattan"
"1000280001","N","1","28","1","1","2","D0","3","HANOVER SQUARE","10004","Manhattan","239121","40.704808","-74.009623","101","1","7","1000831","Battery Park City-Lower Manhattan"
"1000280005","N","1","28","5","1","4","O4","5","HANOVER SQUARE","10004","Manhattan","292466","40.704923","-74.009046","101","1","7","1000832","Battery Park City-Lower Manhattan"
"1000280012","N","1","28","12","1","4","O4","76","BEAVER STREET","10005","Manhattan","95325","40.705324","-74.008873","101","1","7","1000833","Battery Park City-Lower Manhattan"
"1000287501","N","1","28","7501","1","2","R0","82","BEAVER STREET","0","Manhattan","108373","40.70536","-74.008602","101","1","7","1000835","Battery Park City-Lower Manhattan"
"1000290036","Y","1","29","36","1","4","O3","1","WILLIAM STREET","10004","Manhattan","105000","40.704827","-74.009792","101","1","9","1078995","Battery Park City-Lower Manhattan"
"1000290070","N","1","29","70","1","4","O4","75","BROAD STREET","10004","Manhattan","661283","40.704541","-74.011552","101","1","9","1000849","Battery Park City-Lower Manhattan"
"1000290086","N","1","29","86","1","4","G1","14","SOUTH WILLIAM STREET","10004","Manhattan","87775","40.704624","-74.010568","101","1","9","1000851","Battery Park City-Lower Manhattan"
"1000297501","Y","1","29","7501","1","2","R0","48","BEAVER STREET","0","Manhattan","65396","40.70509","-74.010607","101","1","9","1078997","Battery Park City-Lower Manhattan"
"1000297502","Y","1","29","7502","1","2","R0","1","HANOVER SQUARE","0","Manhattan","35560","40.704646","-74.009608","101","1","9","1000841","Battery Park City-Lower Manhattan"
"1000300005","N","1","30","5","1","4","L2","80","PEARL STREET","10004","Manhattan","85472","40.703971","-74.010239","101","1","9","1000854","Battery Park City-Lower Manhattan"
"1000300019","Y","1","30","19","1","4","O4","7","HANOVER SQUARE","10004","Manhattan","782883","40.70447","-74.009406","101","1","9","1000855","Battery Park City-Lower Manhattan"
"1000310001","N","1","31","1","1","2","D6","10","HANOVER SQUARE","10005","Manhattan","487404","40.704328","-74.00923","101","1","7","1000859","Battery Park City-Lower Manhattan"
"1000317501","N","1","31","7501","1","2","R0","75","WALL STREET","0","Manhattan","683289","40.705486","-74.007874","101","1","7","1085950","Battery Park City-Lower Manhattan"
"1000327501","N","1","32","7501","1","2","R0","43","WATER STREET","0","Manhattan","3678000","40.703383","-74.010138","101","1","9","1083346","Battery Park City-Lower Manhattan"
"1000330001","N","1","33","1","1","4","O4","77","WATER STREET","10005","Manhattan","541568","40.704275","-74.008681","101","1","7","1000863","Battery Park City-Lower Manhattan"
"1000330011","N","1","33","11","1","2","D5","95","WALL STREET","10005","Manhattan","473460","40.704932","-74.007488","101","1","7","1000864","Battery Park City-Lower Manhattan"
"1000337501","N","1","33","7501","1","2","R0","101","WALL STREET","10005","Manhattan","106598","40.704937","-74.007069","101","1","7","1000865","Battery Park City-Lower Manhattan"
"1000350001","N","1","35","1","1","4","O4","77","FRONT STREET","10005","Manhattan","973587","40.70388","-74.00822","101","1","7","1000867","Battery Park City-Lower Manhattan"
"1000350010","N","1","35","10","1","4","O4","111","WALL STREET","10005","Manhattan","990250","40.704553","-74.006636","101","1","7","1000868","Battery Park City-Lower Manhattan"
"1000370008","N","1","37","8","1","2","D7","110","WALL STREET","10005","Manhattan","260017","40.704638","-74.006694","101","1","7","1000872","Battery Park City-Lower Manhattan"
"1000370013","Y","1","37","13","1","4","H3","129","FRONT STREET","10005","Manhattan","34613","40.705187","-74.006369","101","1","7","1000873","Battery Park City-Lower Manhattan"
"1000370023","N","1","37","23","1","4","O4","180","MAIDEN LANE","10005","Manhattan","1079361","40.705308","-74.004873","101","1","7","1000874","Battery Park City-Lower Manhattan"
"1000380001","N","1","38","1","1","4","O4","100","WALL STREET","10005","Manhattan","463664","40.70497","-74.007084","101","1","7","1000875","Battery Park City-Lower Manhattan"
"1000390001","N","1","39","1","1","4","O6","82","WALL STREET","10005","Manhattan","53253","40.705415","-74.007729","101","1","7","1000877","Battery Park City-Lower Manhattan"
"1000390004","N","1","39","4","1","4","O6","80","WALL STREET","10005","Manhattan","50044","40.705456","-74.007794","101","1","7","1000878","Battery Park City-Lower Manhattan"
"1000390012","N","1","39","12","1","4","O4","110","MAIDEN LANE","10005","Manhattan","1104184","40.7066","-74.006633","101","1","7","1000880","Battery Park City-Lower Manhattan"
"1000390038","Y","1","39","38","1","4","H3","126","WATER STREET","10005","Manhattan","42568","40.705431","-74.007055","101","1","7","1000881","Battery Park City-Lower Manhattan"
"1000397501","Y","1","39","7501","1","2","R0","164","PEARL STREET","0","Manhattan","117641","40.70587","-74.007617","101","1","7","1000884","Battery Park City-Lower Manhattan"
"1000400014","N","1","40","14","1","4","O4","48","WALL STREET","10005","Manhattan","281755","40.706331","-74.009396","101","1","7","1001005","Battery Park City-Lower Manhattan"
"1000407501","Y","1","40","7501","1","2","R0","73","PINE STREET","10005","Manhattan","306787","40.706222","-74.007769","101","1","7","1001003","Battery Park City-Lower Manhattan"
"1000410015","N","1","41","15","1","4","H5","60","PINE STREET","10005","Manhattan","49197","40.706523","-74.00826","101","1","7","1001008","Battery Park City-Lower Manhattan"
"1000410024","N","1","41","24","1","4","O6","62","WILLIAM STREET","10005","Manhattan","42000","40.707166","-74.008793","101","1","7","1001013","Battery Park City-Lower Manhattan"
"1000417501","N","1","41","7501","1","2","R0","50","PINE STREET","0","Manhattan","45352","40.706732","-74.00862","101","1","7","1001011","Battery Park City-Lower Manhattan"
"1000417503","N","1","41","7503","1","2","R0","56","PINE STREET","0","Manhattan","81412","40.706606","-74.008404","101","1","7","1001009","Battery Park City-Lower Manhattan"
"1000417504","N","1","41","7504","1","2","R0","70","PINE STREET","10005","Manhattan","1177420","40.706315","-74.007895","101","1","7","1001007","Battery Park City-Lower Manhattan"
"1000420001","N","1","42","1","1","2","D6","100","MAIDEN LANE","10038","Manhattan","290116","40.706867","-74.00699","101","1","7","1001014","Battery Park City-Lower Manhattan"
"1000420022","Y","1","42","22","1","2","D8","10","LIBERTY STREET","10005","Manhattan","431000","40.707641","-74.008155","101","1","7","1086256","Battery Park City-Lower Manhattan"
"1000430001","N","1","43","1","1","4","O4","44","WALL STREET","10005","Manhattan","289049","40.70654","-74.009738","101","1","7","1001017","Battery Park City-Lower Manhattan"
"1000430002","N","1","43","2","1","4","O4","40","WALL STREET","10005","Manhattan","1061286","40.706625","-74.009875","101","1","7","1001018","Battery Park City-Lower Manhattan"
"1000430005","N","1","43","5","1","4","O3","30","WALL STREET","10005","Manhattan","108663","40.706839","-74.010218","101","1","7","1001019","Battery Park City-Lower Manhattan"
"1000447501","N","1","44","7501","1","2","R0","18","PINE STREET","0","Manhattan","583639","40.707665","-74.010135","101","1","7","1001022","Battery Park City-Lower Manhattan"
"1000460001","N","1","46","1","1","4","O4","2","WALL STREET","10005","Manhattan","173159","40.707725","-74.011632","101","1","7","1001023","Battery Park City-Lower Manhattan"
"1000460003","N","1","46","3","1","4","O4","100","BROADWAY","10005","Manhattan","364390","40.70814","-74.011373","101","1","7","1001024","Battery Park City-Lower Manhattan"
"1000460009","N","1","46","9","1","4","O4","14","WALL STREET","10005","Manhattan","839749","40.707347","-74.010997","101","1","7","1001025","Battery Park City-Lower Manhattan"
"1000477501","N","1","47","7501","1","2","R0","120","BROADWAY","10271","Manhattan","1736513","40.708546","-74.011041","101","1","7","1001026","Battery Park City-Lower Manhattan"
"1000480001","N","1","48","1","1","4","O4","140","BROADWAY","10005","Manhattan","1141276","40.709043","-74.010626","101","1","7","1001027","Battery Park City-Lower Manhattan"
"1000490002","N","1","49","2","1","4","O4","111","BROADWAY","10006","Manhattan","432093","40.708486","-74.011113","101","1","13","1001029","Battery Park City-Lower Manhattan"
"1000500001","Y","1","50","1","1","4","O4","115","BROADWAY","10006","Manhattan","396607","40.708631","-74.010997","101","1","13","1001030","Battery Park City-Lower Manhattan"
"1000510001","N","1","51","1","1","4","O4","101","GREENWICH STREET","10006","Manhattan","400294","40.708345","-74.013418","101","1","13","1001031","Battery Park City-Lower Manhattan"
"1000510007","N","1","51","7","1","4","O4","68","TRINITY PLACE","10006","Manhattan","281121","40.708258","-74.012649","101","1","13","1090830","Battery Park City-Lower Manhattan"
"1000510013","N","1","51","13","1","4","O3","86","TRINITY PLACE","10006","Manhattan","181725","40.708645","-74.01239","101","1","13","1001033","Battery Park City-Lower Manhattan"
"1000510014","N","1","51","14","1","2","D8","22","THAMES STREET","10006","Manhattan","455815","40.709295","-74.012873","101","1","13","1090832","Battery Park City-Lower Manhattan"
"1000510015","N","1","51","15","1","4","W1","90","TRINITY PLACE","10006","Manhattan","83362","40.70873","-74.012332","101","1","13","1001035","Battery Park City-Lower Manhattan"
"1000520001","N","1","52","1","1","4","W6","96","TRINITY PLACE","10006","Manhattan","102591","40.70904","-74.012127","101","1","13","1001037","Battery Park City-Lower Manhattan"
"1000520021","Y","1","52","21","1","2","D7","120","LIBERTY STREET","10006","Manhattan","57945","40.71002","-74.012408","101","1","13","1001040","Battery Park City-Lower Manhattan"
"1000527501","N","1","52","7501","1","2","R0","110","LIBERTY STREET","10006","Manhattan","40089","40.709885","-74.012116","101","1","13","1001042","Battery Park City-Lower Manhattan"
"1000527502","Y","1","52","7502","1","2","R0","114","LIBERTY STREET","0","Manhattan","74409","40.709938","-74.012235","101","1","13","1001041","Battery Park City-Lower Manhattan"
"1000530002","N","1","53","2","1","4","H2","99","WASHINGTON STREET","10006","Manhattan","142236","40.708351","-74.014323","101","1","13","1088967","Battery Park City-Lower Manhattan"
"1000530033","N","1","53","33","1","2","D8","110","GREENWICH STREET","10006","Manhattan","57941","40.70856","-74.013349","101","1","13","1001051","Battery Park City-Lower Manhattan"
"1000530038","N","1","53","38","1","4","H2","100","GREENWICH STREET","10006","Manhattan","70918","40.708263","-74.013475","101","1","13","1090417","Battery Park City-Lower Manhattan"
"1000537501","Y","1","53","7501","1","2","R0","120","GREENWICH STREET","0","Manhattan","66872","40.709089","-74.013118","101","1","13","1001050","Battery Park City-Lower Manhattan"
"1000537502","N","1","53","7502","1","2","R0","123","WASHINGTON STREET","10006","Manhattan","396477","40.709139","-74.01402","101","1","13","1088442","Battery Park City-Lower Manhattan"
"1000550014","Y","1","55","14","1","2","D8","71","WEST STREET","10006","Manhattan","258071","40.70904","-74.015117","101","1","13","1001060","Battery Park City-Lower Manhattan"
"1000550016","N","1","55","16","1","4","H2","80","WEST STREET","10006","Manhattan","420322","40.709493","-74.014976","101","1","13","1001061","Battery Park City-Lower Manhattan"
"1000557501","N","1","55","7501","1","2","R0","40","RECTOR STREET","10006","Manhattan","449355","40.708356","-74.014814","101","1","13","1088750","Battery Park City-Lower Manhattan"
"1000560001","N","1","56","1","1","4","H2","140","WASHINGTON STREET","10006","Manhattan","181297","40.709729","-74.013818","101","1","13","1001063","Battery Park City-Lower Manhattan"
"1000560004","Y","1","56","4","1","2","D5","90","WEST STREET","10006","Manhattan","357001","40.710105","-74.014789","101","1","13","1001064","Battery Park City-Lower Manhattan"
"1000627501","N","1","62","7501","1","2","R0","1","LIBERTY PLAZA","10006","Manhattan","2139035","40.70943","-74.011102","101","1","13","1001068","Battery Park City-Lower Manhattan"
"1000630003","N","1","63","3","1","4","O4","22","CORTLANDT STREET","10007","Manhattan","647875","40.710223","-74.010897","101","1","13","1001069","Battery Park City-Lower Manhattan"
"1000630006","N","1","63","6","1","4","K3","21","DEY STREET","10007","Manhattan","49109","40.71092","-74.010608","101","1","13","1001070","Battery Park City-Lower Manhattan"
"1000630012","N","1","63","12","1","4","O6","5","DEY STREET","10007","Manhattan","66686","40.71058","-74.009862","101","1","13","1000000","Battery Park City-Lower Manhattan"
"1000640001","Y","1","64","1","1","4","H2","51","NASSAU STREET","10005","Manhattan","42012","40.708931","-74.009035","101","1","1502","1079032","Battery Park City-Lower Manhattan"
"1000640008","N","1","64","8","1","2","D4","53","LIBERTY STREET","10005","Manhattan","167448","40.708642","-74.009407","101","1","1502","1001084","Battery Park City-Lower Manhattan"
"1000640009","N","1","64","9","1","4","O2","59","LIBERTY STREET","10005","Manhattan","30681","40.708823","-74.009786","101","1","1502","1001085","Battery Park City-Lower Manhattan"
"1000640012","N","1","64","12","1","4","O4","150","BROADWAY","10038","Manhattan","279669","40.70932","-74.010392","101","1","1502","1001087","Battery Park City-Lower Manhattan"
"1000640015","N","1","64","15","1","4","O6","160","BROADWAY","10038","Manhattan","150000","40.709493","-74.01024","101","1","1502","1079040","Battery Park City-Lower Manhattan"
"1000647502","Y","1","64","7502","1","2","R0","170","BROADWAY","10038","Manhattan","167280","40.709669","-74.010092","101","1","1502","1001088","Battery Park City-Lower Manhattan"
"1000650006","N","1","65","6","1","2","D6","21","MAIDEN LANE","10038","Manhattan","37800","40.70926","-74.009082","101","1","1502","1001096","Battery Park City-Lower Manhattan"
"1000650007","N","1","65","7","1","4","O4","15","MAIDEN LANE","10038","Manhattan","124910","40.709482","-74.009356","101","1","1502","1001097","Battery Park City-Lower Manhattan"
"1000650010","Y","1","65","10","1","2","D5","9","MAIDEN LANE","10038","Manhattan","58354","40.709606","-74.009555","101","1","1502","1001098","Battery Park City-Lower Manhattan"
"1000650017","N","1","65","17","1","2","D4","176","BROADWAY","10038","Manhattan","168176","40.709932","-74.009869","101","1","1502","1001100","Battery Park City-Lower Manhattan"
"1000650020","N","1","65","20","1","2","D6","12","JOHN STREET","10038","Manhattan","31118","40.710004","-74.0091","101","1","1502","1001103","Battery Park City-Lower Manhattan"
"1000650024","N","1","65","24","1","4","H2","24","JOHN STREET","10038","Manhattan","50616","40.709765","-74.008765","101","1","1502","1001105","Battery Park City-Lower Manhattan"
"1000657501","N","1","65","7501","1","2","R0","65","NASSAU STREET","0","Manhattan","32342","40.70935","-74.00861","101","1","1502","1001106","Battery Park City-Lower Manhattan"
"1000657502","Y","1","65","7502","1","2","R0","180","BROADWAY","10038","Manhattan","149223","40.710037","-74.009779","101","1","1502","1001102","Battery Park City-Lower Manhattan"
"1000660001","N","1","66","1","1","4","O3","19","LIBERTY STREET","10005","Manhattan","640000","40.707899","-74.008473","101","1","1502","1001108","Battery Park City-Lower Manhattan"
"1000670001","N","1","67","1","1","4","O4","59","MAIDEN LANE","10038","Manhattan","1073000","40.708266","-74.008231","101","1","1502","1079043","Battery Park City-Lower Manhattan"
"1000670023","N","1","67","23","1","4","O4","56","NASSAU STREET","10038","Manhattan","558327","40.709114","-74.008812","101","1","1502","1001109","Battery Park City-Lower Manhattan"
"1000680007","N","1","68","7","1","4","O6","83","MAIDEN LANE","10038","Manhattan","155450","40.707443","-74.007607","101","1","1502","1001111","Battery Park City-Lower Manhattan"
"1000680011","N","1","68","11","1","4","O6","75","MAIDEN LANE","10038","Manhattan","155026","40.707657","-74.007758","101","1","1502","1001112","Battery Park City-Lower Manhattan"
