"inmateid","admitted_dt","discharged_dt","race","gender","age","inmate_status_code","top_charge"
"20197421","2018-08-11T13:59:46.000","2018-08-11T15:20:05.000","UNKNOWN","M ","55","DE",
"20197386","2018-08-10T13:36:46.000","2018-08-17T04:15:02.000","UNKNOWN","M ","19","CS","240.20"
"20197717","2018-08-22T00:35:00.000","2018-08-27T20:25:04.000","BLACK","M ","33","DE",
"148939","2018-08-01T12:51:07.000","2018-08-20T19:32:05.000","BLACK","M ","50","DE",
"62558","2018-08-09T12:48:00.000","2018-08-13T16:00:04.000","BLACK","M ","36","DE",
"10849","2018-07-15T12:19:50.000","2018-08-22T02:05:04.000","BLACK","M ","54","CS","155.25"
"20191901","2018-02-05T11:25:00.000","2018-08-09T18:19:02.000","BLACK","M ","18","DE",
"20096736","2018-08-24T17:11:54.000","2018-08-31T08:16:05.000","BLACK","M ","44","SSR",
"20196933","2018-07-24T01:09:45.000","2018-08-10T19:35:02.000","UNKNOWN","M ","33","DE",
"20075035","2018-01-24T23:17:01.000","2018-08-10T03:23:03.000","UNKNOWN","M ","34","CS","220.31"
"20169241","2018-06-09T11:01:00.000","2018-08-08T00:44:03.000","UNKNOWN","M ","24","DE",
"20182718","2017-12-13T00:52:40.000","2018-08-23T05:47:01.000","BLACK","M ","20","DE","160.05"
"20182764","2018-08-01T00:42:00.000","2018-08-03T18:32:04.000","BLACK","M ","22","DE",
"20197741","2018-08-22T21:35:03.000","2018-08-22T23:33:01.000","UNKNOWN","M ","31","DE",
"48399","2017-12-05T17:05:00.000","2018-08-03T03:55:02.000","UNKNOWN","M ","44","CS","155.25"
"20089271","2018-07-28T21:26:35.000","2018-08-02T21:36:05.000","BLACK","M ","46","DE",
"20180427","2017-04-04T11:46:00.000","2018-08-03T02:29:02.000","BLACK","M ","24","SSR",
"119437","2018-01-31T15:43:00.000","2018-08-31T04:00:01.000","UNKNOWN","M ","31","CS","VTL 511"
"20130880","2018-06-27T11:49:25.000","2018-08-07T01:54:01.000","UNKNOWN","M ","50","CS","220.16"
"20197648","2018-08-18T20:13:41.000","2018-08-18T20:20:01.000","UNKNOWN","M ","31","DE",
"20197095","2018-07-31T13:58:57.000","2018-08-03T15:35:02.000","UNKNOWN","F ","36","DE",
"20084465","2018-07-02T11:39:00.000","2018-08-15T02:38:00.000","BLACK","M ","28","DE","120.15"
"20197548","2018-08-15T19:55:00.000","2018-08-17T05:11:01.000","BLACK","M ","27","DE",
"20132523","2018-08-05T20:45:48.000","2018-08-10T05:16:03.000","UNKNOWN","M ","27","DE",
"20126003","2018-08-14T10:47:00.000","2018-08-17T14:43:02.000","BLACK","M ","33","DE",
"126668","2018-08-09T11:45:00.000","2018-08-13T21:38:04.000","BLACK","M ","38","DE",
"8689","2017-05-04T17:02:55.000","2018-08-03T16:56:00.000","UNKNOWN","M ","39","DE",
"20197328","2018-08-08T16:20:09.000","2018-08-11T00:53:01.000","BLACK","M ","24","DE",
"30123","2017-12-19T02:11:07.000","2018-08-03T06:28:00.000","UNKNOWN","M ","54","CS","1192(3)"
"20197288","2018-08-07T15:53:00.000","2018-08-14T17:47:00.000","BLACK","M ","16","DE",
"20176171","2018-08-15T11:29:00.000","2018-08-21T06:36:03.000","UNKNOWN","M ","66","SSR",
"20184460","2018-07-20T01:07:01.000","2018-08-06T02:24:00.000","UNKNOWN","M ","41","CS","220.03"
"20105909","2018-08-09T15:13:41.000","2018-08-21T16:08:01.000","UNKNOWN","M ","33","DE",
"103620","2018-07-18T00:21:13.000","2018-08-16T09:36:02.000","BLACK","M ","30","DPV",
"20197856","2018-08-27T18:15:25.000","2018-08-28T11:42:02.000","BLACK","M ","21","DE",
"20127624","2018-08-05T15:33:53.000","2018-08-05T15:41:05.000","BLACK","M ","28","DE",
"20195804","2018-06-13T17:25:00.000","2018-08-14T18:01:02.000","UNKNOWN","M ","39","DE",
"20197177","2018-08-02T18:06:25.000","2018-08-03T00:53:01.000","BLACK","F ","35","DE",
"20151146","2018-08-27T16:13:19.000","2018-08-28T01:01:04.000","BLACK","M ","26","DE","215.50"
"47158","2018-07-25T16:51:35.000","2018-08-08T07:17:03.000","UNKNOWN","F ","37","SCO",
"114672","2018-08-09T12:31:45.000","2018-08-11T21:58:01.000","UNKNOWN","F ","43","DE",
"20192023","2018-02-09T01:18:44.000","2018-08-01T16:35:00.000","BLACK","M ","66","DE",
"135190","2018-08-26T12:39:31.000","2018-08-30T00:31:00.000","UNKNOWN","F ","37","DE",
"20178720","2018-02-02T20:06:33.000","2018-08-01T11:11:02.000","UNKNOWN","M ","18","DE","110-125.25"
"16079","2018-06-20T22:47:00.000","2018-08-17T09:06:03.000","BLACK","M ","47","CSP","220.03"
"20196002","2018-06-20T13:03:41.000","2018-08-03T11:55:04.000","BLACK","M ","41","DE",
"21720","2018-08-15T16:59:53.000","2018-08-20T16:56:02.000","BLACK","M ","36","DE",
"20185217","2018-04-19T12:40:00.000","2018-08-15T05:22:04.000","BLACK","M ","22","CS","155.35"
"87550","2018-07-16T11:03:00.000","2018-08-16T02:45:01.000","BLACK","M ","31","DPV",
"10004396","2018-03-12T12:55:23.000","2018-08-02T15:27:01.000","BLACK","M ","61","DE",
"20182459","2018-05-04T11:25:19.000","2018-08-31T00:32:04.000","UNKNOWN","M ","51","CS","AC 999.99"
"20108232","2018-06-04T19:56:36.000","2018-08-09T03:30:02.000","BLACK","M ","29","DE","200.00"
"164484","2018-08-05T02:52:31.000","2018-08-20T01:33:02.000","BLACK","M ","30","CS","120.00"
"20114531","2018-05-31T18:11:02.000","2018-08-16T02:41:03.000","UNKNOWN","M ","25","DPV",
"139930","2018-07-22T01:18:00.000","2018-08-07T21:36:02.000","BLACK","M ","31","DE",
"88826","2017-04-13T15:26:25.000","2018-08-17T06:27:05.000","BLACK","M ","35","DE","CO"
"20193098","2018-08-02T01:14:21.000","2018-08-02T02:34:01.000","UNKNOWN","M ","21","DE",
"20147365","2018-08-23T01:40:21.000","2018-08-30T04:01:01.000","UNKNOWN","M ","59","DE",
"51839","2018-08-03T01:31:57.000","2018-08-07T00:59:02.000","BLACK","M ","40","DE",
"20197136","2018-08-01T19:41:00.000","2018-08-04T02:48:01.000","BLACK","M ","20","DE",
"20154703","2018-08-09T16:13:21.000","2018-08-11T00:47:02.000","UNKNOWN","M ","21","DE",
"10006124","2018-08-20T20:18:22.000","2018-08-29T11:27:00.000","UNKNOWN","M ","39","CS","220.31"
"20196376","2018-07-03T16:36:50.000","2018-08-17T01:01:01.000","BLACK","M ","17","DE",
"20182346","2017-05-19T00:40:13.000","2018-08-13T02:57:05.000","UNKNOWN","M ","21","DNS",
"20127386","2018-07-27T12:53:00.000","2018-08-09T00:39:00.000","UNKNOWN","M ","41","DE",
"147368","2018-07-19T21:34:16.000","2018-08-03T14:05:00.000","UNKNOWN","M ","37","DE",
"20179683","2018-08-10T00:40:35.000","2018-08-15T16:04:05.000","BLACK","M ","24","DE",
"20143233","2018-07-26T12:28:01.000","2018-08-23T00:44:05.000","BLACK","M ","48","DE",
"11176","2018-06-29T20:14:31.000","2018-08-03T20:58:03.000","UNKNOWN","M ","58","DE",
"20193634","2018-08-16T12:43:00.000","2018-08-20T11:44:05.000","UNKNOWN","F ","26","DE",
"20196541","2018-07-10T12:55:50.000","2018-08-13T13:55:01.000","UNKNOWN","F ","37","DE",
"19323","2018-08-13T13:02:04.000","2018-08-15T01:48:01.000","BLACK","M ","59","CS","120.00"
"20197175","2018-08-02T17:50:58.000","2018-08-04T06:44:01.000","ASIAN","M ","23","DE",
"20130202","2018-08-01T18:53:05.000","2018-08-03T22:21:03.000","UNKNOWN","M ","45","DE",
"20127256","2018-06-24T02:36:18.000","2018-08-30T00:31:00.000","UNKNOWN","F ","32","DE",
"20192430","2018-02-23T01:05:24.000","2018-08-18T05:47:03.000","BLACK","M ","17","DE",
"20066508","2018-07-20T00:59:00.000","2018-08-02T17:13:00.000","UNKNOWN","M ","33","DE",
"86289","2018-07-05T16:33:19.000","2018-08-31T13:06:00.000","BLACK","M ","54","CS","220.03"
"20192922","2018-08-23T11:07:03.000","2018-08-23T15:56:03.000","UNKNOWN","M ","38","DE","140.20"
"10177","2018-08-16T21:05:48.000","2018-08-21T03:22:04.000","BLACK","M ","21","CS","155.25"
"20197148","2018-08-02T01:35:37.000","2018-08-03T04:29:02.000","BLACK","M ","23","DE",
"20148370","2018-07-06T12:38:57.000","2018-08-27T13:14:00.000","BLACK","M ","53","DE",
"20017867","2018-07-18T00:57:42.000","2018-08-21T18:19:02.000","BLACK","M ","32","DE",
"20197951","2018-08-31T10:58:00.000","2018-08-31T13:38:03.000","BLACK","M ","51","DE",
"20036884","2018-06-09T20:35:19.000","2018-08-04T02:45:00.000","BLACK","M ","25","DE",
"20184138","2018-08-05T16:58:03.000","2018-08-28T01:09:05.000","UNKNOWN","M ","35","DE",
"20197429","2018-08-11T19:30:06.000","2018-08-13T01:38:05.000","BLACK","M ","19","DE",
"20197357","2018-08-09T17:07:10.000","2018-08-09T17:33:03.000","BLACK","F ","19","DE",
"20028785","2017-08-03T13:42:48.000","2018-08-27T17:43:00.000","BLACK","M ","29","DE",
"62192","2018-08-24T15:10:00.000","2018-08-27T13:06:02.000","BLACK","M ","33","DE",
"20172747","2018-06-19T21:21:34.000","2018-08-09T07:31:02.000","BLACK","M ","23","DE",
"20158284","2018-03-10T15:54:00.000","2018-08-28T11:26:00.000","UNKNOWN","M ","25","CS","140.20"
"20191968","2018-07-16T17:12:00.000","2018-08-13T11:23:01.000","BLACK","M ","18","DE",
"20176309","2018-08-08T11:49:34.000","2018-08-09T00:26:01.000","UNKNOWN","M ","18","DE",
"20196603","2018-07-12T02:37:34.000","2018-08-02T00:44:02.000","UNKNOWN","F ","42","DE",
"20055774","2018-07-28T10:41:28.000","2018-08-03T10:25:05.000","BLACK","M ","25","DE",
"20196897","2018-07-22T00:56:28.000","2018-08-02T13:00:05.000","BLACK","F ","31","DE",
"20186866","2018-03-30T20:20:00.000","2018-08-31T06:13:04.000","BLACK","M ","24","CS","145.00"
"20159624","2018-02-28T20:11:14.000","2018-08-02T14:11:01.000","BLACK","M ","20","DE",
"10000226","2018-08-15T11:04:00.000","2018-08-28T17:56:00.000","BLACK","M ","43","DE",
"20053886","2018-08-29T23:14:50.000","2018-08-31T18:23:02.000","BLACK","M ","29","DE",
"20033756","2018-05-31T18:44:45.000","2018-08-04T05:42:04.000","UNKNOWN","M ","36","DE",
"155809","2018-08-03T16:42:00.000","2018-08-07T00:47:02.000","BLACK","M ","27","DE",
"20192579","2018-08-08T11:57:57.000","2018-08-21T03:22:00.000","UNKNOWN","M ","50","CS","VTL 1192.2"
"11993","2018-08-13T23:57:17.000","2018-08-17T04:19:04.000","BLACK","M ","30","CS","155.25"
"22611","2018-06-19T11:21:50.000","2018-08-14T02:38:04.000","BLACK","M ","68","SSR","110-160.10"
"20175004","2018-08-10T15:55:13.000","2018-08-27T13:09:00.000","BLACK","M ","54","DE",
"20197367","2018-08-09T19:32:22.000","2018-08-10T03:10:01.000","UNKNOWN","M ","55","DE",
"20046379","2018-08-23T17:09:00.000","2018-08-23T19:02:00.000","BLACK","M ","55","DE",
"20021876","2018-07-18T01:08:29.000","2018-08-22T13:14:05.000","BLACK","M ","38","DE",
"20197080","2018-07-30T17:43:08.000","2018-08-05T15:27:05.000","UNKNOWN","M ","32","DE",
"159408","2018-08-08T01:22:17.000","2018-08-10T05:56:01.000","UNKNOWN","M ","29","DE",
"20169852","2018-07-31T01:36:42.000","2018-08-01T07:15:02.000","BLACK","M ","22","DE",
"20022206","2018-08-02T12:19:09.000","2018-08-20T19:43:02.000","BLACK","M ","26","DE",
"105655","2018-06-21T04:52:05.000","2018-08-01T15:43:04.000","UNKNOWN","M ","42","DE",
"20012040","2018-08-26T20:49:13.000","2018-08-31T13:55:00.000","UNKNOWN","F ","53","DE",
"20196808","2018-07-19T11:09:48.000","2018-08-01T06:57:02.000","BLACK","M ","39","DE",
"111672","2018-08-02T00:39:43.000","2018-08-30T14:21:03.000","UNKNOWN","M ","44","DE",
"20098037","2018-08-10T13:09:00.000","2018-08-14T00:57:02.000","UNKNOWN","M ","31","DE",
"10014303","2016-07-04T17:17:23.000","2018-08-17T08:31:05.000","BLACK","M ","37","SSR",
"20013442","2018-03-05T19:40:00.000","2018-08-30T10:51:00.000","UNKNOWN","F ","40","CS",
"97835","2016-08-11T12:03:53.000","2018-08-31T01:03:03.000","UNKNOWN","M ","40","DE","120.05"
"20025","2018-06-01T23:39:50.000","2018-08-13T19:02:00.000","BLACK","M ","30","DE",
"124608","2018-08-02T21:00:22.000","2018-08-07T10:01:03.000","UNKNOWN","M ","36","DE",
"20160498","2018-08-11T13:09:27.000","2018-08-12T06:09:03.000","UNKNOWN","M ","21","DE",
"20196946","2018-07-24T17:30:11.000","2018-08-21T13:03:02.000","BLACK","M ","59","DE",
"20184920","2018-08-26T12:20:28.000","2018-08-29T00:30:04.000","BLACK","M ","38","DE",
"20038880","2018-08-22T15:37:59.000","2018-08-27T00:20:05.000","BLACK","M ","32","DE",
"20193088","2018-03-17T13:07:59.000","2018-08-24T08:31:02.000","UNKNOWN","M ","59","SSR",
"20014687","2018-07-15T01:26:00.000","2018-08-16T01:43:05.000","UNKNOWN","M ","26","DE",
"143052","2018-08-17T12:48:00.000","2018-08-22T18:29:00.000","BLACK","M ","38","DE",
"20166437","2018-06-01T00:36:58.000","2018-08-29T11:39:04.000","UNKNOWN","M ","28","DE",
"20194949","2018-06-24T16:00:46.000","2018-08-01T08:35:02.000","BLACK","M ","58","DE",
"10013438","2018-08-03T12:40:00.000","2018-08-07T19:11:04.000","BLACK","M ","27","DE",
"20184548","2017-07-13T13:39:58.000","2018-08-13T16:02:04.000","BLACK","M ","25","DE",
"20011132","2018-08-02T16:14:38.000","2018-08-02T17:09:01.000","BLACK","M ","29","DE",
"7668","2018-06-18T17:00:00.000","2018-08-23T03:40:04.000","UNKNOWN","M ","44","DE",
"20113194","2018-03-30T13:18:27.000","2018-08-11T02:33:02.000","UNKNOWN","M ","32","DE",
"20197387","2018-08-10T13:45:43.000","2018-08-14T15:14:02.000","UNKNOWN","M ","27","DE",
"20197968","2018-08-31T20:33:34.000","2018-08-31T21:26:01.000","UNKNOWN","F ","27","DE",
"20091096","2018-08-04T19:58:55.000","2018-08-08T05:30:05.000","BLACK","M ","40","DE",
"14402","2018-08-14T16:23:40.000","2018-08-17T03:11:01.000","UNKNOWN","M ","31","DE",
"20175239","2018-05-16T21:45:04.000","2018-08-21T11:51:04.000","UNKNOWN","M ","20","CS","155.25"
"20066439","2018-08-04T20:45:12.000","2018-08-17T00:08:05.000","UNKNOWN","M ","26","DE",
"20189825","2018-08-25T11:03:00.000","2018-08-28T09:04:05.000","UNKNOWN","M ","39","DE",
"20121063","2018-08-13T11:19:43.000","2018-08-14T10:24:03.000","BLACK","M ","32","CS","110-120.10"
"10003513","2018-08-23T18:45:38.000","2018-08-23T21:38:00.000","BLACK","M ","33","DE",
"128930","2018-08-17T13:35:14.000","2018-08-17T13:39:03.000","BLACK","M ","29","DE",
"142190","2016-10-18T18:15:13.000","2018-08-22T09:56:01.000","ASIAN","M ","36","DE",
"24994","2018-07-31T02:09:03.000","2018-08-01T07:15:05.000","BLACK","M ","44","DE",
"140180","2018-08-11T01:29:51.000","2018-08-15T17:35:00.000","UNKNOWN","M ","35","DE",
"152288","2018-08-16T00:52:00.000","2018-08-30T00:03:05.000","UNKNOWN","M ","57","DE",
"20067138","2018-07-29T23:35:00.000","2018-08-03T18:31:04.000","UNKNOWN","M ","31","DE",
"20195451","2018-08-23T01:35:55.000","2018-08-27T22:00:03.000","ASIAN","M ","22","DE",
"20175294","2018-08-17T16:34:18.000","2018-08-18T00:15:00.000","BLACK","M ","32","DE",
"166060","2018-03-24T12:15:54.000","2018-08-31T03:58:05.000","BLACK","M ","43","CS","145.00"
"26147","2018-04-05T23:39:17.000","2018-08-02T13:01:02.000","BLACK","M ","57","DE",
"135109","2018-05-12T02:01:19.000","2018-08-20T00:37:03.000","UNKNOWN","M ","53","SSR",
"20028514","2018-08-23T01:34:06.000","2018-08-29T05:18:01.000","BLACK","M ","40","DE",
"20197325","2018-08-08T15:25:39.000","2018-08-10T03:24:03.000","BLACK","M ","27","CS","240.20"
"20152561","2018-06-24T01:51:32.000","2018-08-11T20:24:00.000","UNKNOWN","M ","62","CSP","240.20"
"22956","2018-04-28T11:30:00.000","2018-08-24T19:26:04.000","BLACK","M ","32","DE",
"20197000","2018-07-26T17:36:15.000","2018-08-07T00:33:04.000","UNKNOWN","M ","37","DE",
"20185070","2017-07-26T22:02:25.000","2018-08-20T02:12:05.000","UNKNOWN","M ","26","SSR","125.15"
"20037934","2018-08-08T01:13:00.000","2018-08-10T19:13:01.000","BLACK","M ","57","DE",
"20197804","2018-08-25T01:58:21.000","2018-08-28T01:09:03.000","UNKNOWN","M ","25","DE",
"20072732","2018-08-07T00:30:02.000","2018-08-07T20:14:03.000","UNKNOWN","M ","37","DE",
"20197588","2018-08-16T19:40:27.000","2018-08-18T06:31:00.000","UNKNOWN","M ","42","DE",
"21759","2018-01-12T13:46:27.000","2018-08-14T02:39:00.000","UNKNOWN","M ","57","SSR",
"20147341","2018-08-06T19:19:39.000","2018-08-15T01:01:03.000","BLACK","M ","19","SSR","CO"
"20197235","2018-08-05T01:10:51.000","2018-08-17T13:18:03.000","UNKNOWN","M ","20","DE",
"20164648","2018-08-21T10:55:34.000","2018-08-29T10:38:04.000","UNKNOWN","M ","21","CS","155.25"
"20149368","2018-05-15T01:40:46.000","2018-08-20T04:21:03.000","BLACK","M ","19","SSR",
"20154718","2018-08-23T17:23:34.000","2018-08-28T18:31:04.000","UNKNOWN","M ","26","DE",
"20158660","2018-07-28T15:19:00.000","2018-08-08T20:30:03.000","BLACK","M ","59","DE",
"40966","2018-08-19T23:53:00.000","2018-08-25T10:23:05.000","BLACK","M ","43","DE",
"20196546","2018-07-10T17:34:40.000","2018-08-03T00:44:03.000","UNKNOWN","F ","28","DE",
"20069518","2018-06-19T18:30:09.000","2018-08-16T00:33:05.000","BLACK","M ","25","DE",
"20192649","2018-06-18T16:28:15.000","2018-08-31T06:13:02.000","UNKNOWN","M ","25","CS","220.03"
"95819","2018-08-28T19:12:38.000","2018-08-31T09:04:05.000","UNKNOWN","M ","37","DE",
"20018299","2018-08-21T15:05:06.000","2018-08-24T17:04:02.000","BLACK","M ","39","DE",
"20197772","2018-08-24T01:36:14.000","2018-08-26T04:06:00.000","ASIAN","M ","22","DE",
"152288","2018-08-13T21:32:07.000","2018-08-16T00:51:05.000","UNKNOWN","M ","57","CS","220.39"
"20134483","2018-08-08T17:45:48.000","2018-08-20T02:57:02.000","UNKNOWN","M ","21","SSR","240.20"
"20197755","2018-08-23T15:07:50.000","2018-08-27T17:26:02.000","BLACK","M ","24","DE",
"20197132","2018-08-01T18:47:47.000","2018-08-01T19:25:01.000","UNKNOWN","M ","23","DE",
"20123140","2018-08-10T15:30:53.000","2018-08-16T11:37:01.000","UNKNOWN","M ","26","DE",
"20197848","2018-08-27T16:58:33.000","2018-08-27T22:13:04.000","BLACK","F ","40","DE",
"10009780","2018-03-07T20:41:33.000","2018-08-16T09:49:01.000","UNKNOWN","M ","32","SSR",
"95648","2018-03-16T15:05:17.000","2018-08-31T14:40:02.000","BLACK","M ","53","DE",
"20125599","2018-07-21T16:08:25.000","2018-08-23T17:18:00.000","BLACK","M ","53","DE",
"165154","2017-12-20T17:45:36.000","2018-08-17T02:04:04.000","UNKNOWN","M ","40","CSP","220.03"
"20196807","2018-07-19T01:32:00.000","2018-08-31T01:53:03.000","BLACK","M ","19","DE",
"20192017","2018-02-08T22:15:03.000","2018-08-28T09:04:02.000","BLACK","M ","34","DE",
"20197639","2018-08-18T12:58:05.000","2018-08-24T19:05:00.000","UNKNOWN","F ","57","DE",
"20177369","2018-01-17T20:38:16.000","2018-08-27T03:08:00.000","UNKNOWN","M ","50","SSR",
"20187053","2018-06-11T14:14:33.000","2018-08-31T13:06:04.000","UNKNOWN","M ","27","CS","155.35"
"53797","2018-08-17T01:18:37.000","2018-08-21T17:19:03.000","BLACK","M ","45","DE",
"20061381","2018-06-20T18:28:32.000","2018-08-16T00:22:00.000","UNKNOWN","M ","26","DE",
"20197714","2018-08-22T00:01:40.000","2018-08-22T00:41:05.000","UNKNOWN","M ","21","DE",
"20197923","2018-08-30T01:27:08.000","2018-08-31T18:24:03.000","BLACK","M ","29","DE",
"20186458","2018-07-26T13:30:00.000","2018-08-14T14:07:00.000","UNKNOWN","M ","23","DE",
"20032799","2017-06-26T11:48:31.000","2018-08-23T07:36:00.000","BLACK","M ","26","DEP","220.39"
"20168854","2018-08-21T14:01:29.000","2018-08-24T03:39:00.000","ASIAN","M ","38","CS","155.25"
"20197053","2018-07-28T12:05:11.000","2018-08-24T20:26:02.000","BLACK","M ","30","DE",
"20196134","2018-08-15T00:40:02.000","2018-08-28T00:07:04.000","BLACK","F ","55","DE",
"135877","2018-08-07T12:10:27.000","2018-08-10T09:51:03.000","UNKNOWN","M ","43","DE",
"20185691","2018-08-10T20:23:12.000","2018-08-11T01:34:01.000","UNKNOWN","M ","29","DE",
"10006322","2018-08-12T20:52:00.000","2018-08-18T14:30:03.000","BLACK","M ","43","DE",
"20194036","2018-04-18T21:50:01.000","2018-08-17T13:20:04.000","UNKNOWN","M ","35","DE",
"20167232","2018-08-14T13:11:51.000","2018-08-21T11:50:00.000","UNKNOWN","M ","33","DE",
"9748","2018-08-23T13:24:59.000","2018-08-30T01:27:05.000","BLACK","M ","47","SSR","220.39"
"45641","2018-08-26T20:28:46.000","2018-08-27T00:53:05.000","UNKNOWN","M ","43","DE",
"130004","2018-07-18T16:04:44.000","2018-08-24T03:38:04.000","UNKNOWN","M ","58","CS",
"20177039","2018-08-10T18:02:19.000","2018-08-16T03:36:03.000","UNKNOWN","M ","32","DE",
"18283","2018-07-26T01:39:16.000","2018-08-03T00:57:00.000","BLACK","M ","57","CS","155.25"
"158494","2018-07-19T15:21:07.000","2018-08-09T02:31:04.000","UNKNOWN","M ","49","DPV",
"20039973","2018-08-19T02:14:03.000","2018-08-24T06:34:04.000","BLACK","M ","51","CS","220.03"
"20138054","2018-02-22T10:23:02.000","2018-08-18T05:12:02.000","UNKNOWN","M ","36","DE",
"47380","2017-10-19T22:36:28.000","2018-08-24T08:24:05.000","UNKNOWN","M ","30","SSR",
"10003544","2018-08-01T15:47:00.000","2018-08-06T18:08:05.000","BLACK","M ","27","DE",
"20193135","2018-08-01T14:43:10.000","2018-08-01T21:03:00.000","UNKNOWN","M ","35","DE","110-121.12"
"130087","2018-03-14T12:28:39.000","2018-08-01T08:17:05.000","BLACK","M ","31","CS","160.15"
"20197287","2018-08-07T15:53:03.000","2018-08-22T16:39:00.000","UNKNOWN","M ","40","DE",
"20125203","2018-06-26T00:46:55.000","2018-08-13T18:48:03.000","UNKNOWN","M ","26","CS","120.05"
"20179693","2018-04-10T12:29:10.000","2018-08-08T01:45:05.000","UNKNOWN","M ","21","CS","265.03"
"20068042","2018-06-13T14:50:38.000","2018-08-15T13:42:05.000","BLACK","M ","55","DE",
"167212","2018-01-10T03:23:26.000","2018-08-03T14:11:02.000","BLACK","M ","26","DE",
"120053","2018-08-02T13:07:39.000","2018-08-04T08:17:04.000","BLACK","M ","53","DE",
"20197238","2018-08-05T01:25:52.000","2018-08-11T03:58:00.000","BLACK","M ","31","DE",
"10008159","2018-08-20T01:41:00.000","2018-08-22T04:41:04.000","BLACK","M ","41","DE",
"105704","2012-04-19T18:27:00.000","2018-08-09T02:49:01.000","BLACK","M ","28","SSR",
"20118952","2018-08-02T22:11:59.000","2018-08-15T05:58:00.000","UNKNOWN","M ","22","DE",
"20197743","2018-08-22T22:10:05.000","2018-08-22T23:14:00.000","UNKNOWN","M ","21","DE",
"20009285","2018-08-25T01:11:00.000","2018-08-29T00:30:01.000","BLACK","M ","36","DE",
"120448","2018-08-20T12:42:06.000","2018-08-25T09:18:02.000","UNKNOWN","M ","42","DE",
"20187412","2018-03-07T13:30:37.000","2018-08-17T14:43:00.000","UNKNOWN","M ","30","DE",
"132132","2018-08-13T19:00:03.000","2018-08-22T00:48:01.000","UNKNOWN","M ","29","SSR",
"20122745","2018-05-23T17:18:14.000","2018-08-13T05:07:05.000","BLACK","M ","24","DE",
"20023759","2018-08-22T11:11:54.000","2018-08-31T04:05:03.000","UNKNOWN","M ","49","CS","155.25"
"20193582","2018-04-05T00:37:07.000","2018-08-23T02:42:00.000","UNKNOWN","M ","58","CS","110-220.06"
"20062732","2018-04-24T11:13:19.000","2018-08-09T18:19:05.000","BLACK","M ","24","DE",
"20040723","2018-07-26T18:58:00.000","2018-08-01T19:40:03.000","BLACK","M ","33","DE",
"20141038","2018-07-21T13:35:54.000","2018-08-16T13:35:00.000","BLACK","M ","39","DE",
"20130737","2018-07-12T19:09:53.000","2018-08-06T22:16:04.000","UNKNOWN","F ","23","DE",
"19232","2018-08-13T17:22:57.000","2018-08-24T03:42:02.000","UNKNOWN","M ","60","CS","155.25"
"20053716","2018-08-02T21:58:56.000","2018-08-03T01:37:02.000","BLACK","M ","30","DE",
"5049","2018-07-18T02:05:02.000","2018-08-04T06:38:05.000","UNKNOWN","M ","32","DE",
"20142404","2018-06-28T12:33:32.000","2018-08-03T10:11:03.000","BLACK","M ","25","DE",
"20035128","2018-07-26T21:33:13.000","2018-08-10T14:26:02.000","UNKNOWN","M ","25","DE",
"134725","2018-07-31T16:18:42.000","2018-08-03T16:49:05.000","BLACK","M ","27","DE",
"20196040","2018-06-21T04:46:09.000","2018-08-06T16:37:02.000","UNKNOWN","M ","26","DE",
