"borough","sector_name","sector_desc","fiscal_qtr","rel_week","title","totalcost"
"Brooklyn",,,"2016Q1","0","apsw","21804.00"
"Brooklyn",,,"2016Q1","0","cpw","9887.00"
"Brooklyn",,,"2016Q1","0","other","91367.00"
"Brooklyn",,,"2016Q1","0","pop","5535.00"
"Brooklyn","Brooklyn Sector A","Districts 4, 5, 16","2016Q1","0","apsw","4692.00"
"Brooklyn","Brooklyn Sector A","Districts 4, 5, 16","2016Q1","0","cpw","11362.00"
"Brooklyn","Brooklyn Sector A","Districts 4, 5, 16","2016Q1","0","csa","1168.00"
"Brooklyn","Brooklyn Sector A","Districts 4, 5, 16","2016Q1","0","other","10148.00"
"Brooklyn","Brooklyn Sector A","Districts 4, 5, 16","2016Q1","0","pop","16900.00"
"Brooklyn","Brooklyn Sector B","Districts 3, 8, 9","2016Q1","0","apsw","3848.00"
"Brooklyn","Brooklyn Sector B","Districts 3, 8, 9","2016Q1","0","cpw","9503.00"
"Brooklyn","Brooklyn Sector B","Districts 3, 8, 9","2016Q1","0","csa","1318.00"
"Brooklyn","Brooklyn Sector B","Districts 3, 8, 9","2016Q1","0","other","8283.00"
"Brooklyn","Brooklyn Sector B","Districts 3, 8, 9","2016Q1","0","pop","22048.00"
"Brooklyn","Brooklyn Sector C","Districts 1","2016Q1","0","apsw","2182.00"
"Brooklyn","Brooklyn Sector C","Districts 1","2016Q1","0","cpw","7823.00"
"Brooklyn","Brooklyn Sector C","Districts 1","2016Q1","0","csa","1867.00"
"Brooklyn","Brooklyn Sector C","Districts 1","2016Q1","0","other","7871.00"
"Brooklyn","Brooklyn Sector C","Districts 1","2016Q1","0","pop","14170.00"
"Brooklyn","Brooklyn Sector D","Districts 17, 18","2016Q1","0","apsw","915.00"
"Brooklyn","Brooklyn Sector D","Districts 17, 18","2016Q1","0","cpw","10657.00"
"Brooklyn","Brooklyn Sector D","Districts 17, 18","2016Q1","0","csa","451.00"
"Brooklyn","Brooklyn Sector D","Districts 17, 18","2016Q1","0","other","6208.00"
"Brooklyn","Brooklyn Sector D","Districts 17, 18","2016Q1","0","pop","16084.00"
"Brooklyn","Brooklyn Sector E","Districts 10, 11, 12","2016Q1","0","apsw","868.00"
"Brooklyn","Brooklyn Sector E","Districts 10, 11, 12","2016Q1","0","cpw","14600.00"
"Brooklyn","Brooklyn Sector E","Districts 10, 11, 12","2016Q1","0","csa","1422.00"
"Brooklyn","Brooklyn Sector E","Districts 10, 11, 12","2016Q1","0","other","9981.00"
"Brooklyn","Brooklyn Sector E","Districts 10, 11, 12","2016Q1","0","pop","12593.00"
"Brooklyn","Brooklyn Sector F","Districts 6, 7","2016Q1","0","apsw","3471.00"
"Brooklyn","Brooklyn Sector F","Districts 6, 7","2016Q1","0","cpw","8137.00"
"Brooklyn","Brooklyn Sector F","Districts 6, 7","2016Q1","0","csa","3647.00"
"Brooklyn","Brooklyn Sector F","Districts 6, 7","2016Q1","0","other","9915.00"
"Brooklyn","Brooklyn Sector F","Districts 6, 7","2016Q1","0","pop","20140.00"
"Brooklyn","Brooklyn Sector G","Districts 2","2016Q1","0","apsw","2136.00"
"Brooklyn","Brooklyn Sector G","Districts 2","2016Q1","0","cpw","7226.00"
"Brooklyn","Brooklyn Sector G","Districts 2","2016Q1","0","csa","483.00"
"Brooklyn","Brooklyn Sector G","Districts 2","2016Q1","0","other","6269.00"
"Brooklyn","Brooklyn Sector G","Districts 2","2016Q1","0","pop","15904.00"
"Brooklyn","Brooklyn Sector H","Districts 13, 15","2016Q1","0","apsw","19129.00"
"Brooklyn","Brooklyn Sector H","Districts 13, 15","2016Q1","0","cpw","17923.00"
"Brooklyn","Brooklyn Sector H","Districts 13, 15","2016Q1","0","csa","16954.00"
"Brooklyn","Brooklyn Sector H","Districts 13, 15","2016Q1","0","other","12430.00"
"Brooklyn","Brooklyn Sector H","Districts 13, 15","2016Q1","0","pop","20312.00"
"Brooklyn","Brooklyn Sector I","Districts 14, 19","2016Q1","0","apsw","3586.00"
"Brooklyn","Brooklyn Sector I","Districts 14, 19","2016Q1","0","cpw","8664.00"
"Brooklyn","Brooklyn Sector I","Districts 14, 19","2016Q1","0","csa","2028.00"
"Brooklyn","Brooklyn Sector I","Districts 14, 19","2016Q1","0","other","7563.00"
"Brooklyn","Brooklyn Sector I","Districts 14, 19","2016Q1","0","pop","8625.00"
"Brooklyn",,,"2016Q1","1","apsw","27977.00"
"Brooklyn",,,"2016Q1","1","cpw","14117.00"
"Brooklyn",,,"2016Q1","1","csa","372.00"
"Brooklyn",,,"2016Q1","1","other","107062.00"
"Brooklyn",,,"2016Q1","1","pop","10380.00"
"Brooklyn","Brooklyn Sector A","Districts 4, 5, 16","2016Q1","1","apsw","4909.00"
"Brooklyn","Brooklyn Sector A","Districts 4, 5, 16","2016Q1","1","cpw","13295.00"
"Brooklyn","Brooklyn Sector A","Districts 4, 5, 16","2016Q1","1","csa","1301.00"
"Brooklyn","Brooklyn Sector A","Districts 4, 5, 16","2016Q1","1","other","11849.00"
"Brooklyn","Brooklyn Sector A","Districts 4, 5, 16","2016Q1","1","pop","29499.00"
"Brooklyn","Brooklyn Sector B","Districts 3, 8, 9","2016Q1","1","apsw","3589.00"
"Brooklyn","Brooklyn Sector B","Districts 3, 8, 9","2016Q1","1","cpw","11546.00"
"Brooklyn","Brooklyn Sector B","Districts 3, 8, 9","2016Q1","1","csa","2546.00"
"Brooklyn","Brooklyn Sector B","Districts 3, 8, 9","2016Q1","1","other","10206.00"
"Brooklyn","Brooklyn Sector B","Districts 3, 8, 9","2016Q1","1","pop","35574.00"
"Brooklyn","Brooklyn Sector C","Districts 1","2016Q1","1","apsw","3426.00"
"Brooklyn","Brooklyn Sector C","Districts 1","2016Q1","1","cpw","9366.00"
"Brooklyn","Brooklyn Sector C","Districts 1","2016Q1","1","csa","3049.00"
"Brooklyn","Brooklyn Sector C","Districts 1","2016Q1","1","other","9288.00"
"Brooklyn","Brooklyn Sector C","Districts 1","2016Q1","1","pop","19281.00"
"Brooklyn","Brooklyn Sector D","Districts 17, 18","2016Q1","1","apsw","910.00"
"Brooklyn","Brooklyn Sector D","Districts 17, 18","2016Q1","1","cpw","12429.00"
"Brooklyn","Brooklyn Sector D","Districts 17, 18","2016Q1","1","csa","645.00"
"Brooklyn","Brooklyn Sector D","Districts 17, 18","2016Q1","1","other","6782.00"
"Brooklyn","Brooklyn Sector D","Districts 17, 18","2016Q1","1","pop","24052.00"
"Brooklyn","Brooklyn Sector E","Districts 10, 11, 12","2016Q1","1","apsw","1018.00"
"Brooklyn","Brooklyn Sector E","Districts 10, 11, 12","2016Q1","1","cpw","15954.00"
"Brooklyn","Brooklyn Sector E","Districts 10, 11, 12","2016Q1","1","csa","2223.00"
"Brooklyn","Brooklyn Sector E","Districts 10, 11, 12","2016Q1","1","other","12244.00"
"Brooklyn","Brooklyn Sector E","Districts 10, 11, 12","2016Q1","1","pop","22465.00"
"Brooklyn","Brooklyn Sector F","Districts 6, 7","2016Q1","1","apsw","3856.00"
"Brooklyn","Brooklyn Sector F","Districts 6, 7","2016Q1","1","cpw","10127.00"
"Brooklyn","Brooklyn Sector F","Districts 6, 7","2016Q1","1","csa","3903.00"
"Brooklyn","Brooklyn Sector F","Districts 6, 7","2016Q1","1","other","13486.00"
"Brooklyn","Brooklyn Sector F","Districts 6, 7","2016Q1","1","pop","32455.00"
"Brooklyn","Brooklyn Sector G","Districts 2","2016Q1","1","apsw","2749.00"
"Brooklyn","Brooklyn Sector G","Districts 2","2016Q1","1","cpw","7591.00"
"Brooklyn","Brooklyn Sector G","Districts 2","2016Q1","1","csa","681.00"
"Brooklyn","Brooklyn Sector G","Districts 2","2016Q1","1","other","6660.00"
"Brooklyn","Brooklyn Sector G","Districts 2","2016Q1","1","pop","23396.00"
"Brooklyn","Brooklyn Sector H","Districts 13, 15","2016Q1","1","apsw","23887.00"
"Brooklyn","Brooklyn Sector H","Districts 13, 15","2016Q1","1","cpw","20628.00"
"Brooklyn","Brooklyn Sector H","Districts 13, 15","2016Q1","1","csa","25189.00"
"Brooklyn","Brooklyn Sector H","Districts 13, 15","2016Q1","1","other","14350.00"
"Brooklyn","Brooklyn Sector H","Districts 13, 15","2016Q1","1","pop","33008.00"
"Brooklyn","Brooklyn Sector I","Districts 14, 19","2016Q1","1","apsw","3642.00"
"Brooklyn","Brooklyn Sector I","Districts 14, 19","2016Q1","1","cpw","8656.00"
"Brooklyn","Brooklyn Sector I","Districts 14, 19","2016Q1","1","csa","3293.00"
"Brooklyn","Brooklyn Sector I","Districts 14, 19","2016Q1","1","other","9516.00"
"Brooklyn","Brooklyn Sector I","Districts 14, 19","2016Q1","1","pop","13949.00"
"Brooklyn",,,"2016Q1","2","apsw","32726.00"
"Brooklyn",,,"2016Q1","2","cpw","16106.00"
"Brooklyn",,,"2016Q1","2","csa","1025.00"
"Brooklyn",,,"2016Q1","2","other","131127.00"
"Brooklyn",,,"2016Q1","2","pop","10334.00"
