"month","boro","cd","bc_ma_only_enrollees","bc_total_ma_enrollees"
"2018-09-01T00:00:00.000","BRONX","B07","19347","43054"
"2018-09-01T00:00:00.000","BRONX","B08","8876","16919"
"2018-09-01T00:00:00.000","BRONX","B09","22259","48762"
"2018-09-01T00:00:00.000","BRONX","B10","9302","17799"
"2018-09-01T00:00:00.000","BRONX","B11","12857","25627"
"2018-09-01T00:00:00.000","BRONX","B12","16525","37643"
"2018-09-01T00:00:00.000","QUEENS","Q01","20037","29791"
"2018-09-01T00:00:00.000","QUEENS","Q02","14690","19157"
"2018-09-01T00:00:00.000","QUEENS","Q03","30141","38613"
"2018-09-01T00:00:00.000","QUEENS","Q04","32130","41418"
"2018-09-01T00:00:00.000","QUEENS","Q05","16213","22459"
"2018-09-01T00:00:00.000","QUEENS","Q06","8454","12932"
"2018-09-01T00:00:00.000","QUEENS","Q07","33776","45759"
"2018-09-01T00:00:00.000","QUEENS","Q08","15889","23485"
"2018-09-01T00:00:00.000","QUEENS","Q09","18392","26431"
"2018-09-01T00:00:00.000","QUEENS","Q10","13513","19583"
"2018-09-01T00:00:00.000","QUEENS","Q11","9047","12095"
"2018-09-01T00:00:00.000","QUEENS","Q12","26548","44155"
"2018-09-01T00:00:00.000","QUEENS","Q13","15794","23794"
"2018-09-01T00:00:00.000","QUEENS","Q14","11839","26987"
"2018-09-01T00:00:00.000","STATEN ISLAND","S01","18481","37499"
"2018-09-01T00:00:00.000","STATEN ISLAND","S02","12031","18537"
"2018-09-01T00:00:00.000","STATEN ISLAND","S03","8549","12488"
"2018-12-01T00:00:00.000","MANHATTAN","M01","1538","2930"
"2018-12-01T00:00:00.000","MANHATTAN","M02","2817","4196"
"2018-12-01T00:00:00.000","MANHATTAN","M03","22811","41785"
"2018-12-01T00:00:00.000","MANHATTAN","M04","6038","12661"
"2018-12-01T00:00:00.000","MANHATTAN","M05","1814","5888"
"2018-12-01T00:00:00.000","MANHATTAN","M06","3274","5860"
"2018-12-01T00:00:00.000","MANHATTAN","M07","8637","17429"
"2018-12-01T00:00:00.000","MANHATTAN","M08","4849","7864"
"2018-12-01T00:00:00.000","MANHATTAN","M09","11163","22101"
"2018-12-01T00:00:00.000","MANHATTAN","M10","13073","29454"
"2018-12-01T00:00:00.000","MANHATTAN","M11","17240","38761"
"2018-12-01T00:00:00.000","MANHATTAN","M12","25776","46791"
"2018-12-01T00:00:00.000","BROOKLYN","K01","31503","46146"
"2018-12-01T00:00:00.000","BROOKLYN","K02","6648","13000"
"2018-12-01T00:00:00.000","BROOKLYN","K03","19153","37314"
"2018-12-01T00:00:00.000","BROOKLYN","K04","13922","24215"
"2018-12-01T00:00:00.000","BROOKLYN","K05","24473","50351"
"2018-12-01T00:00:00.000","BROOKLYN","K06","5188","9795"
"2018-12-01T00:00:00.000","BROOKLYN","K07","21458","30111"
"2018-12-01T00:00:00.000","BROOKLYN","K08","9936","19530"
"2018-12-01T00:00:00.000","BROOKLYN","K09","13023","21333"
"2018-12-01T00:00:00.000","BROOKLYN","K10","15555","22074"
"2018-12-01T00:00:00.000","BROOKLYN","K11","28429","43031"
"2018-12-01T00:00:00.000","BROOKLYN","K12","43360","61255"
"2018-12-01T00:00:00.000","BROOKLYN","K13","14848","32285"
"2018-12-01T00:00:00.000","BROOKLYN","K14","21705","34189"
"2018-12-01T00:00:00.000","BROOKLYN","K15","18892","31380"
"2018-12-01T00:00:00.000","BROOKLYN","K16","11297","29663"
"2018-12-01T00:00:00.000","BROOKLYN","K17","18825","32023"
"2018-12-01T00:00:00.000","BROOKLYN","K18","17949","29643"
"2018-12-01T00:00:00.000","BRONX","B01","14637","37817"
"2018-12-01T00:00:00.000","BRONX","B02","6780","18552"
"2018-12-01T00:00:00.000","BRONX","B03","12045","33823"
"2018-12-01T00:00:00.000","BRONX","B04","21125","49838"
"2018-12-01T00:00:00.000","BRONX","B05","18579","46476"
"2018-12-01T00:00:00.000","BRONX","B06","10821","32775"
"2018-12-01T00:00:00.000","BRONX","B07","18677","41983"
"2018-12-01T00:00:00.000","BRONX","B08","8636","16600"
"2018-12-01T00:00:00.000","BRONX","B09","21456","47609"
"2018-12-01T00:00:00.000","BRONX","B10","8995","17480"
"2018-12-01T00:00:00.000","BRONX","B11","12456","25039"
"2018-12-01T00:00:00.000","BRONX","B12","16008","36717"
"2018-12-01T00:00:00.000","QUEENS","Q01","19169","28804"
"2018-12-01T00:00:00.000","QUEENS","Q02","14091","18685"
"2018-12-01T00:00:00.000","QUEENS","Q03","28855","37214"
"2018-12-01T00:00:00.000","QUEENS","Q04","30536","39751"
"2018-12-01T00:00:00.000","QUEENS","Q05","15497","21651"
"2018-12-01T00:00:00.000","QUEENS","Q06","8091","12536"
"2018-12-01T00:00:00.000","QUEENS","Q07","32068","44061"
"2018-12-01T00:00:00.000","QUEENS","Q08","15201","22779"
"2018-12-01T00:00:00.000","QUEENS","Q09","17524","25473"
"2018-12-01T00:00:00.000","QUEENS","Q10","12946","18875"
"2018-12-01T00:00:00.000","QUEENS","Q11","8659","11692"
"2018-12-01T00:00:00.000","QUEENS","Q12","25437","42852"
"2018-12-01T00:00:00.000","QUEENS","Q13","15195","22987"
"2018-12-01T00:00:00.000","QUEENS","Q14","11413","26315"
"2018-12-01T00:00:00.000","STATEN ISLAND","S01","17837","36633"
"2018-12-01T00:00:00.000","STATEN ISLAND","S02","11730","18215"
"2018-12-01T00:00:00.000","STATEN ISLAND","S03","8324","12279"
"2019-03-01T00:00:00.000","MANHATTAN","M01","1516","2979"
"2019-03-01T00:00:00.000","MANHATTAN","M02","2757","4109"
"2019-03-01T00:00:00.000","MANHATTAN","M03","22281","41205"
"2019-03-01T00:00:00.000","MANHATTAN","M04","5977","12668"
"2019-03-01T00:00:00.000","MANHATTAN","M05","1801","5903"
"2019-03-01T00:00:00.000","MANHATTAN","M06","3291","5902"
"2019-03-01T00:00:00.000","MANHATTAN","M07","8486","17263"
"2019-03-01T00:00:00.000","MANHATTAN","M08","4782","7779"
"2019-03-01T00:00:00.000","MANHATTAN","M09","10955","21761"
"2019-03-01T00:00:00.000","MANHATTAN","M10","12839","28986"
"2019-03-01T00:00:00.000","MANHATTAN","M11","16945","38387"
"2019-03-01T00:00:00.000","MANHATTAN","M12","25004","45639"
"2019-03-01T00:00:00.000","BROOKLYN","K01","30605","45093"
"2019-03-01T00:00:00.000","BROOKLYN","K02","6563","12826"
"2019-03-01T00:00:00.000","BROOKLYN","K03","18823","36799"
"2019-03-01T00:00:00.000","BROOKLYN","K04","13497","23719"
"2019-03-01T00:00:00.000","BROOKLYN","K05","24007","49825"
"2019-03-01T00:00:00.000","BROOKLYN","K06","5099","9743"
"2019-03-01T00:00:00.000","BROOKLYN","K07","20690","29192"
"2019-03-01T00:00:00.000","BROOKLYN","K08","9744","19256"
"2019-03-01T00:00:00.000","BROOKLYN","K09","12763","21021"
"2019-03-01T00:00:00.000","BROOKLYN","K10","15016","21491"
"2019-03-01T00:00:00.000","BROOKLYN","K11","27657","42009"
"2019-03-01T00:00:00.000","BROOKLYN","K12","42093","59745"
"2019-03-01T00:00:00.000","BROOKLYN","K13","14554","31794"
"2019-03-01T00:00:00.000","BROOKLYN","K14","21219","33572"
"2019-03-01T00:00:00.000","BROOKLYN","K15","18438","30790"
"2019-03-01T00:00:00.000","BROOKLYN","K16","11076","29304"
"2019-03-01T00:00:00.000","BROOKLYN","K17","18443","31529"
"2019-03-01T00:00:00.000","BROOKLYN","K18","17638","29289"
"2019-03-01T00:00:00.000","BRONX","B01","14227","37376"
"2019-03-01T00:00:00.000","BRONX","B02","6607","18428"
"2019-03-01T00:00:00.000","BRONX","B03","11831","33692"
"2019-03-01T00:00:00.000","BRONX","B04","20513","49003"
"2019-03-01T00:00:00.000","BRONX","B05","18204","45855"
"2019-03-01T00:00:00.000","BRONX","B06","10605","32493"
"2019-03-01T00:00:00.000","BRONX","B07","18255","41320"
"2019-03-01T00:00:00.000","BRONX","B08","8481","16352"
"2019-03-01T00:00:00.000","BRONX","B09","20982","46869"
"2019-03-01T00:00:00.000","BRONX","B10","8777","17193"
"2019-03-01T00:00:00.000","BRONX","B11","12189","24649"
"2019-03-01T00:00:00.000","BRONX","B12","15687","36293"
"2019-03-01T00:00:00.000","QUEENS","Q01","18565","28110"
"2019-03-01T00:00:00.000","QUEENS","Q02","13670","18236"
"2019-03-01T00:00:00.000","QUEENS","Q03","28062","36228"
"2019-03-01T00:00:00.000","QUEENS","Q04","29606","38604"
"2019-03-01T00:00:00.000","QUEENS","Q05","15051","21069"
"2019-03-01T00:00:00.000","QUEENS","Q06","7918","12321"
"2019-03-01T00:00:00.000","QUEENS","Q07","31209","43013"
"2019-03-01T00:00:00.000","QUEENS","Q08","14896","22385"
"2019-03-01T00:00:00.000","QUEENS","Q09","16963","24697"
"2019-03-01T00:00:00.000","QUEENS","Q10","12528","18492"
"2019-03-01T00:00:00.000","QUEENS","Q11","8435","11441"
"2019-03-01T00:00:00.000","QUEENS","Q12","24908","42208"
"2019-03-01T00:00:00.000","QUEENS","Q13","14849","22641"
"2019-03-01T00:00:00.000","QUEENS","Q14","11194","26067"
"2019-03-01T00:00:00.000","STATEN ISLAND","S01","17487","36216"
"2019-03-01T00:00:00.000","STATEN ISLAND","S02","11504","17932"
"2019-03-01T00:00:00.000","STATEN ISLAND","S03","8175","12109"
"2019-06-01T00:00:00.000","BRONX","B01","14275","38422"
"2019-06-01T00:00:00.000","BRONX","B02","6447","18891"
"2019-06-01T00:00:00.000","BRONX","B03","12353","35477"
"2019-06-01T00:00:00.000","BRONX","B04","19349","48305"
"2019-06-01T00:00:00.000","BRONX","B05","16997","45337"
"2019-06-01T00:00:00.000","BRONX","B06","10376","33951"
"2019-06-01T00:00:00.000","BRONX","B07","16582","39853"
"2019-06-01T00:00:00.000","BRONX","B08","8669","16176"
"2019-06-01T00:00:00.000","BRONX","B09","20394","46276"
"2019-06-01T00:00:00.000","BRONX","B10","8984","17032"
"2019-06-01T00:00:00.000","BRONX","B11","11469","23481"
"2019-06-01T00:00:00.000","BRONX","B12","13104","34284"
"2019-06-01T00:00:00.000","BROOKLYN","K01","33767","46880"
"2019-06-01T00:00:00.000","BROOKLYN","K02","6567","13278"
"2019-06-01T00:00:00.000","BROOKLYN","K03","18651","37926"
"2019-06-01T00:00:00.000","BROOKLYN","K04","11194","21504"
"2019-06-01T00:00:00.000","BROOKLYN","K05","23716","51739"
"2019-06-01T00:00:00.000","BROOKLYN","K06","4934","9793"
"2019-06-01T00:00:00.000","BROOKLYN","K07","20255","27627"
"2019-06-01T00:00:00.000","BROOKLYN","K08","8370","18665"
"2019-06-01T00:00:00.000","BROOKLYN","K09","10517","18736"
"2019-06-01T00:00:00.000","BROOKLYN","K10","15836","21357"
"2019-06-01T00:00:00.000","BROOKLYN","K11","30028","42872"
"2019-06-01T00:00:00.000","BROOKLYN","K12","47004","62841"
"2019-06-01T00:00:00.000","BROOKLYN","K13","15362","33339"
"2019-06-01T00:00:00.000","BROOKLYN","K14","19361","31086"
"2019-06-01T00:00:00.000","BROOKLYN","K15","19928","31871"
"2019-06-01T00:00:00.000","BROOKLYN","K16","10913","31687"
"2019-06-01T00:00:00.000","BROOKLYN","K17","13834","27404"
"2019-06-01T00:00:00.000","BROOKLYN","K18","16124","27991"
"2019-06-01T00:00:00.000","MANHATTAN","M01","1491","2925"
"2019-06-01T00:00:00.000","MANHATTAN","M02","2568","3668"
"2019-06-01T00:00:00.000","MANHATTAN","M03","22977","40800"
"2019-06-01T00:00:00.000","MANHATTAN","M04","5735","12290"
"2019-06-01T00:00:00.000","MANHATTAN","M05","1615","6119"
"2019-06-01T00:00:00.000","MANHATTAN","M06","2987","5594"
"2019-06-01T00:00:00.000","MANHATTAN","M07","8144","16757"
"2019-06-01T00:00:00.000","MANHATTAN","M08","4075","6758"
"2019-06-01T00:00:00.000","MANHATTAN","M09","9636","20305"
"2019-06-01T00:00:00.000","MANHATTAN","M10","11667","28164"
"2019-06-01T00:00:00.000","MANHATTAN","M11","16007","38025"
"2019-06-01T00:00:00.000","MANHATTAN","M12","23327","42525"
"2019-06-01T00:00:00.000","QUEENS","Q01","17046","25976"
"2019-06-01T00:00:00.000","QUEENS","Q02","12224","15812"
"2019-06-01T00:00:00.000","QUEENS","Q03","25143","31031"
"2019-06-01T00:00:00.000","QUEENS","Q04","27163","33814"
"2019-06-01T00:00:00.000","QUEENS","Q05","14789","19781"
"2019-06-01T00:00:00.000","QUEENS","Q06","8614","12531"
"2019-06-01T00:00:00.000","QUEENS","Q07","34057","43345"
"2019-06-01T00:00:00.000","QUEENS","Q08","15966","22836"
"2019-06-01T00:00:00.000","QUEENS","Q09","16333","23177"
"2019-06-01T00:00:00.000","QUEENS","Q10","11691","17171"
"2019-06-01T00:00:00.000","QUEENS","Q11","9617","11889"
"2019-06-01T00:00:00.000","QUEENS","Q12","23929","42045"
"2019-06-01T00:00:00.000","QUEENS","Q13","14088","21628"
"2019-06-01T00:00:00.000","QUEENS","Q14","12209","28629"
"2019-06-01T00:00:00.000","STATEN ISLAND","S01","16375","36057"
"2019-06-01T00:00:00.000","STATEN ISLAND","S02","11665","17718"
"2019-06-01T00:00:00.000","STATEN ISLAND","S03","8426","12056"
"2019-09-01T00:00:00.000","MANHATTAN","M01","1445","2865"
"2019-09-01T00:00:00.000","MANHATTAN","M02","2449","3515"
"2019-09-01T00:00:00.000","MANHATTAN","M03","21680","39318"
"2019-09-01T00:00:00.000","MANHATTAN","M04","5552","12105"
"2019-09-01T00:00:00.000","MANHATTAN","M05","1637","6136"
"2019-09-01T00:00:00.000","MANHATTAN","M06","2976","5443"
"2019-09-01T00:00:00.000","MANHATTAN","M07","7948","16392"
"2019-09-01T00:00:00.000","MANHATTAN","M08","4059","6673"
"2019-09-01T00:00:00.000","MANHATTAN","M09","9086","19580"
"2019-09-01T00:00:00.000","MANHATTAN","M10","10986","26868"
"2019-09-01T00:00:00.000","MANHATTAN","M11","15156","36892"
"2019-09-01T00:00:00.000","MANHATTAN","M12","22160","40977"
"2019-09-01T00:00:00.000","BROOKLYN","K01","32588","45521"
"2019-09-01T00:00:00.000","BROOKLYN","K02","6444","13076"
"2019-09-01T00:00:00.000","BROOKLYN","K03","18056","37043"
"2019-09-01T00:00:00.000","BROOKLYN","K04","10742","20814"
"2019-09-01T00:00:00.000","BROOKLYN","K05","22932","50489"
"2019-09-01T00:00:00.000","BROOKLYN","K06","4838","9690"
"2019-09-01T00:00:00.000","BROOKLYN","K07","19111","26344"
"2019-09-01T00:00:00.000","BROOKLYN","K08","8100","18194"
"2019-09-01T00:00:00.000","BROOKLYN","K09","10299","18356"
"2019-09-01T00:00:00.000","BROOKLYN","K10","15242","20712"
"2019-09-01T00:00:00.000","BROOKLYN","K11","28736","41342"
"2019-09-01T00:00:00.000","BROOKLYN","K12","45212","60870"
"2019-09-01T00:00:00.000","BROOKLYN","K13","14958","32734"
"2019-09-01T00:00:00.000","BROOKLYN","K14","18591","30015"
"2019-09-01T00:00:00.000","BROOKLYN","K15","19289","30921"
"2019-09-01T00:00:00.000","BROOKLYN","K16","10479","31040"
"2019-09-01T00:00:00.000","BROOKLYN","K17","13540","27091"
"2019-09-01T00:00:00.000","BROOKLYN","K18","15845","27676"
"2019-09-01T00:00:00.000","BRONX","B01","13854","37854"
"2019-09-01T00:00:00.000","BRONX","B02","6313","18641"
"2019-09-01T00:00:00.000","BRONX","B03","12025","35068"
"2019-09-01T00:00:00.000","BRONX","B04","18880","46989"
"2019-09-01T00:00:00.000","BRONX","B05","16395","44460"
"2019-09-01T00:00:00.000","BRONX","B06","9995","33440"
"2019-09-01T00:00:00.000","BRONX","B07","16276","39265"
"2019-09-01T00:00:00.000","BRONX","B08","8459","15893"
"2019-09-01T00:00:00.000","BRONX","B09","19969","45723"
"2019-09-01T00:00:00.000","BRONX","B10","8797","16833"
"2019-09-01T00:00:00.000","BRONX","B11","11171","23021"
"2019-09-01T00:00:00.000","BRONX","B12","12882","33902"
"2019-09-01T00:00:00.000","QUEENS","Q01","16501","25314"
"2019-09-01T00:00:00.000","QUEENS","Q02","11766","15365"
"2019-09-01T00:00:00.000","QUEENS","Q03","24159","30002"
"2019-09-01T00:00:00.000","QUEENS","Q04","26312","32822"
"2019-09-01T00:00:00.000","QUEENS","Q05","14310","19114"
"2019-09-01T00:00:00.000","QUEENS","Q06","8422","12249"
"2019-09-01T00:00:00.000","QUEENS","Q07","33192","42480"
"2019-09-01T00:00:00.000","QUEENS","Q08","15599","22369"
"2019-09-01T00:00:00.000","QUEENS","Q09","15852","22634"
"2019-09-01T00:00:00.000","QUEENS","Q10","11383","16791"
"2019-09-01T00:00:00.000","QUEENS","Q11","9342","11593"
"2019-09-01T00:00:00.000","QUEENS","Q12","23525","41575"
"2019-09-01T00:00:00.000","QUEENS","Q13","13860","21442"
"2019-09-01T00:00:00.000","QUEENS","Q14","11978","28144"
"2019-09-01T00:00:00.000","STATEN ISLAND","S01","15949","35422"
"2019-09-01T00:00:00.000","STATEN ISLAND","S02","11483","17547"
"2019-09-01T00:00:00.000","STATEN ISLAND","S03","8324","11956"
"2019-12-01T00:00:00.000","Bronx","B01","13236","37069"
"2019-12-01T00:00:00.000","Bronx","B02","5978","18183"
"2019-12-01T00:00:00.000","Bronx","B03","11463","34216"
"2019-12-01T00:00:00.000","Bronx","B04","17959","45593"
"2019-12-01T00:00:00.000","Bronx","B05","15748","43217"
"2019-12-01T00:00:00.000","Bronx","B06","9566","32901"
"2019-12-01T00:00:00.000","Bronx","B07","15569","38235"
"2019-12-01T00:00:00.000","Bronx","B08","8164","15570"
"2019-12-01T00:00:00.000","Bronx","B09","19269","44752"
"2019-12-01T00:00:00.000","Bronx","B10","8535","16473"
"2019-12-01T00:00:00.000","Bronx","B11","10785","22450"
"2019-12-01T00:00:00.000","Bronx","B12","12248","33104"
"2019-12-01T00:00:00.000","Brooklyn","K01","31808","44587"
"2019-12-01T00:00:00.000","Brooklyn","K02","6264","12781"
"2019-12-01T00:00:00.000","Brooklyn","K03","17364","36046"
"2019-12-01T00:00:00.000","Brooklyn","K04","10256","20217"
"2019-12-01T00:00:00.000","Brooklyn","K05","21929","49131"
"2019-12-01T00:00:00.000","Brooklyn","K06","4698","9576"
"2019-12-01T00:00:00.000","Brooklyn","K07","18134","25377"
"2019-12-01T00:00:00.000","Brooklyn","K08","7795","17618"
"2019-12-01T00:00:00.000","Brooklyn","K09","9854","17900"
"2019-12-01T00:00:00.000","Brooklyn","K10","14585","19984"
"2019-12-01T00:00:00.000","Brooklyn","K11","27572","40043"
"2019-12-01T00:00:00.000","Brooklyn","K12","43781","59256"
"2019-12-01T00:00:00.000","Brooklyn","K13","14469","32076"
"2019-12-01T00:00:00.000","Brooklyn","K14","17840","29217"
"2019-12-01T00:00:00.000","Brooklyn","K15","18658","30119"
"2019-12-01T00:00:00.000","Brooklyn","K16","10002","30288"
"2019-12-01T00:00:00.000","Brooklyn","K17","12860","26357"
"2019-12-01T00:00:00.000","Brooklyn","K18","15153","26806"
"2019-12-01T00:00:00.000","Manhattan","M01","1382","2855"
"2019-12-01T00:00:00.000","Manhattan","M02","2374","3412"
"2019-12-01T00:00:00.000","Manhattan","M03","20921","38518"
"2019-12-01T00:00:00.000","Manhattan","M04","5346","11799"
"2019-12-01T00:00:00.000","Manhattan","M05","1617","6446"
"2019-12-01T00:00:00.000","Manhattan","M06","2869","5351"
"2019-12-01T00:00:00.000","Manhattan","M07","7661","15998"
"2019-12-01T00:00:00.000","Manhattan","M08","3971","6548"
"2019-12-01T00:00:00.000","Manhattan","M09","8715","18998"
"2019-12-01T00:00:00.000","Manhattan","M10","10597","26134"
"2019-12-01T00:00:00.000","Manhattan","M11","14556","35894"
"2019-12-01T00:00:00.000","Manhattan","M12","21162","39789"
"2019-12-01T00:00:00.000","Queens","Q01","15958","24700"
"2019-12-01T00:00:00.000","Queens","Q02","11259","14825"
"2019-12-01T00:00:00.000","Queens","Q03","23130","28817"
"2019-12-01T00:00:00.000","Queens","Q04","25235","31689"
"2019-12-01T00:00:00.000","Queens","Q05","13695","18514"
"2019-12-01T00:00:00.000","Queens","Q06","8186","12005"
"2019-12-01T00:00:00.000","Queens","Q07","31873","41179"
"2019-12-01T00:00:00.000","Queens","Q08","15064","21694"
"2019-12-01T00:00:00.000","Queens","Q09","15129","21926"
"2019-12-01T00:00:00.000","Queens","Q10","10942","16359"
"2019-12-01T00:00:00.000","Queens","Q11","9051","11321"
"2019-12-01T00:00:00.000","Queens","Q12","22566","40352"
"2019-12-01T00:00:00.000","Queens","Q13","13412","20730"
"2019-12-01T00:00:00.000","Queens","Q14","11645","27644"
"2019-12-01T00:00:00.000","Staten Island","S01","15313","34669"
"2019-12-01T00:00:00.000","Staten Island","S02","11162","17269"
"2019-12-01T00:00:00.000","Staten Island","S03","8064","11705"
"2020-03-01T00:00:00.000","Manhattan","M01","1387","2807"
"2020-03-01T00:00:00.000","Manhattan","M02","2315","3334"
"2020-03-01T00:00:00.000","Manhattan","M03","20325","37838"
"2020-03-01T00:00:00.000","Manhattan","M04","5246","11742"
"2020-03-01T00:00:00.000","Manhattan","M05","1536","6113"
"2020-03-01T00:00:00.000","Manhattan","M06","2776","5297"
"2020-03-01T00:00:00.000","Manhattan","M07","7496","15884"
"2020-03-01T00:00:00.000","Manhattan","M08","3982","6516"
"2020-03-01T00:00:00.000","Manhattan","M09","8511","18787"
"2020-03-01T00:00:00.000","Manhattan","M10","10238","25666"
"2020-03-01T00:00:00.000","Manhattan","M11","14257","35508"
"2020-03-01T00:00:00.000","Manhattan","M12","20571","38982"
"2020-03-01T00:00:00.000","Bronx","B01","12776","36578"
"2020-03-01T00:00:00.000","Bronx","B02","5824","18013"
"2020-03-01T00:00:00.000","Bronx","B03","10940","33847"
"2020-03-01T00:00:00.000","Bronx","B04","17395","44758"
"2020-03-01T00:00:00.000","Bronx","B05","15202","42440"
"2020-03-01T00:00:00.000","Bronx","B06","9255","32402"
"2020-03-01T00:00:00.000","Bronx","B07","15165","37687"
"2020-03-01T00:00:00.000","Bronx","B08","7994","15372"
"2020-03-01T00:00:00.000","Bronx","B09","18749","44119"
"2020-03-01T00:00:00.000","Bronx","B10","8364","16437"
"2020-03-01T00:00:00.000","Bronx","B11","10492","22310"
"2020-03-01T00:00:00.000","Bronx","B12","11961","32830"
"2020-03-01T00:00:00.000","Brooklyn","K01","31021","43857"
"2020-03-01T00:00:00.000","Brooklyn","K02","6053","12676"
"2020-03-01T00:00:00.000","Brooklyn","K03","16817","35351"
"2020-03-01T00:00:00.000","Brooklyn","K04","9960","19797"
"2020-03-01T00:00:00.000","Brooklyn","K05","21379","48389"
"2020-03-01T00:00:00.000","Brooklyn","K06","4598","9437"
"2020-03-01T00:00:00.000","Brooklyn","K07","17427","24595"
"2020-03-01T00:00:00.000","Brooklyn","K08","7475","17290"
"2020-03-01T00:00:00.000","Brooklyn","K09","9568","17619"
"2020-03-01T00:00:00.000","Brooklyn","K10","14176","19614"
"2020-03-01T00:00:00.000","Brooklyn","K11","26809","39197"
"2020-03-01T00:00:00.000","Brooklyn","K12","42729","58275"
"2020-03-01T00:00:00.000","Brooklyn","K13","14239","31807"
"2020-03-01T00:00:00.000","Brooklyn","K14","17277","28597"
"2020-03-01T00:00:00.000","Brooklyn","K15","18199","29589"
"2020-03-01T00:00:00.000","Brooklyn","K16","9630","30042"
"2020-03-01T00:00:00.000","Brooklyn","K17","12465","25890"
"2020-03-01T00:00:00.000","Brooklyn","K18","14661","26291"
"2020-03-01T00:00:00.000","Queens","Q01","15495","24223"
"2020-03-01T00:00:00.000","Queens","Q02","10986","14559"
"2020-03-01T00:00:00.000","Queens","Q03","22366","28013"
"2020-03-01T00:00:00.000","Queens","Q04","24359","30719"
"2020-03-01T00:00:00.000","Queens","Q05","13318","18113"
"2020-03-01T00:00:00.000","Queens","Q06","8089","11889"
"2020-03-01T00:00:00.000","Queens","Q07","31390","40805"
"2020-03-01T00:00:00.000","Queens","Q08","14775","21457"
"2020-03-01T00:00:00.000","Queens","Q09","14832","21586"
"2020-03-01T00:00:00.000","Queens","Q10","10622","15959"
"2020-03-01T00:00:00.000","Queens","Q11","8896","11180"
"2020-03-01T00:00:00.000","Queens","Q12","21945","39638"
"2020-03-01T00:00:00.000","Queens","Q13","13041","20331"
"2020-03-01T00:00:00.000","Queens","Q14","11215","27190"
"2020-03-01T00:00:00.000","Staten Island","S01","14931","34534"
"2020-03-01T00:00:00.000","Staten Island","S02","11077","17276"
"2020-03-01T00:00:00.000","Staten Island","S03","7924","11610"
"2020-06-01T00:00:00.000","Manhattan","M01","1389","2790"
"2020-06-01T00:00:00.000","Manhattan","M02","2299","3450"
"2020-06-01T00:00:00.000","Manhattan","M03","20075","38720"
"2020-06-01T00:00:00.000","Manhattan","M04","5237","12251"
"2020-06-01T00:00:00.000","Manhattan","M05","1521","6392"
"2020-06-01T00:00:00.000","Manhattan","M06","2759","5578"
"2020-06-01T00:00:00.000","Manhattan","M07","7382","16385"
"2020-06-01T00:00:00.000","Manhattan","M08","4000","6832"
"2020-06-01T00:00:00.000","Manhattan","M09","8402","19508"
"2020-06-01T00:00:00.000","Manhattan","M10","10119","26480"
"2020-06-01T00:00:00.000","Manhattan","M11","14155","36765"
