"pub_date","agency","agency_name","fyear","unipedname","agy_grp","city","total"
"20200416","015","Office of the Comptroller","2024","Civilian","Mayoral Agencies & Elected Officials","658","802"
"20200416","017","Department of Emergency Management","2021","Civilian","Mayoral Agencies & Elected Officials","68","68"
"20200416","017","Department of Emergency Management","2022","Civilian","Mayoral Agencies & Elected Officials","68","68"
"20200416","017","Department of Emergency Management","2023","Civilian","Mayoral Agencies & Elected Officials","68","68"
"20200416","017","Department of Emergency Management","2024","Civilian","Mayoral Agencies & Elected Officials","68","68"
"20200416","021","Tax Commission","2021","Civilian","Mayoral Agencies & Elected Officials","62","62"
"20200416","021","Tax Commission","2022","Civilian","Mayoral Agencies & Elected Officials","62","62"
"20200416","021","Tax Commission","2023","Civilian","Mayoral Agencies & Elected Officials","62","62"
"20200416","021","Tax Commission","2024","Civilian","Mayoral Agencies & Elected Officials","62","62"
"20200416","025","Law Department","2021","Civilian","Mayoral Agencies & Elected Officials","1940","1993"
"20200416","025","Law Department","2022","Civilian","Mayoral Agencies & Elected Officials","1940","1993"
"20200416","025","Law Department","2023","Civilian","Mayoral Agencies & Elected Officials","1940","1993"
"20200416","025","Law Department","2024","Civilian","Mayoral Agencies & Elected Officials","1940","1993"
"20200416","030","Department of City Planning","2021","Civilian","Mayoral Agencies & Elected Officials","179","390"
"20200416","030","Department of City Planning","2022","Civilian","Mayoral Agencies & Elected Officials","177","370"
"20200416","030","Department of City Planning","2023","Civilian","Mayoral Agencies & Elected Officials","178","362"
"20200416","030","Department of City Planning","2024","Civilian","Mayoral Agencies & Elected Officials","178","362"
"20200416","032","Department of Investigation","2021","Civilian","Mayoral Agencies & Elected Officials","383","383"
"20200416","032","Department of Investigation","2022","Civilian","Mayoral Agencies & Elected Officials","383","383"
"20200416","032","Department of Investigation","2023","Civilian","Mayoral Agencies & Elected Officials","383","383"
"20200416","032","Department of Investigation","2024","Civilian","Mayoral Agencies & Elected Officials","383","383"
"20200416","040","Department of Education","2021","Civilian","Mayoral Agencies & Elected Officials","22649","25697"
"20200416","040","Department of Education","2022","Civilian","Mayoral Agencies & Elected Officials","22649","25973"
"20200416","040","Department of Education","2023","Civilian","Mayoral Agencies & Elected Officials","22649","25973"
"20200416","040","Department of Education","2024","Civilian","Mayoral Agencies & Elected Officials","22649","25973"
"20200416","040","Department of Education","2021","Pedagogical","Mayoral Agencies & Elected Officials","94676","124825"
"20200416","040","Department of Education","2022","Pedagogical","Mayoral Agencies & Elected Officials","94725","127567"
"20200416","040","Department of Education","2023","Pedagogical","Mayoral Agencies & Elected Officials","94725","127567"
"20200416","040","Department of Education","2024","Pedagogical","Mayoral Agencies & Elected Officials","94725","127567"
"20200416","042","City University","2021","Civilian","Mayoral Agencies & Elected Officials","3753","3753"
"20200416","042","City University","2022","Civilian","Mayoral Agencies & Elected Officials","3753","3753"
"20200416","042","City University","2023","Civilian","Mayoral Agencies & Elected Officials","3753","3753"
"20200416","042","City University","2024","Civilian","Mayoral Agencies & Elected Officials","3753","3753"
"20200416","042","City University","2021","Pedagogical","Mayoral Agencies & Elected Officials","6533","6533"
"20200416","042","City University","2022","Pedagogical","Mayoral Agencies & Elected Officials","6533","6533"
"20200416","042","City University","2023","Pedagogical","Mayoral Agencies & Elected Officials","6533","6533"
"20200416","042","City University","2024","Pedagogical","Mayoral Agencies & Elected Officials","6533","6533"
"20200416","054","Civilian Complaint Review Board","2021","Civilian","Mayoral Agencies & Elected Officials","219","219"
"20200416","054","Civilian Complaint Review Board","2022","Civilian","Mayoral Agencies & Elected Officials","236","236"
"20200416","054","Civilian Complaint Review Board","2023","Civilian","Mayoral Agencies & Elected Officials","236","236"
"20200416","054","Civilian Complaint Review Board","2024","Civilian","Mayoral Agencies & Elected Officials","236","236"
"20200416","056","Police Department","2021","Civilian","Mayoral Agencies & Elected Officials","17448","17468"
"20200416","056","Police Department","2022","Civilian","Mayoral Agencies & Elected Officials","17664","17684"
"20200416","056","Police Department","2023","Civilian","Mayoral Agencies & Elected Officials","17664","17684"
"20200416","056","Police Department","2024","Civilian","Mayoral Agencies & Elected Officials","17664","17684"
"20200416","056","Police Department","2021","Uniform","Mayoral Agencies & Elected Officials","36178","36178"
"20200416","056","Police Department","2022","Uniform","Mayoral Agencies & Elected Officials","36201","36201"
"20200416","056","Police Department","2023","Uniform","Mayoral Agencies & Elected Officials","36201","36201"
"20200416","056","Police Department","2024","Uniform","Mayoral Agencies & Elected Officials","36201","36201"
"20200416","057","Fire Department","2021","Civilian","Mayoral Agencies & Elected Officials","6399","6430"
"20200416","057","Fire Department","2022","Civilian","Mayoral Agencies & Elected Officials","6629","6660"
"20200416","057","Fire Department","2023","Civilian","Mayoral Agencies & Elected Officials","6629","6660"
"20200416","057","Fire Department","2024","Civilian","Mayoral Agencies & Elected Officials","6629","6660"
"20200416","057","Fire Department","2021","Uniform","Mayoral Agencies & Elected Officials","10935","10943"
"20200416","057","Fire Department","2022","Uniform","Mayoral Agencies & Elected Officials","10942","10950"
"20200416","057","Fire Department","2023","Uniform","Mayoral Agencies & Elected Officials","10942","10950"
"20200416","057","Fire Department","2024","Uniform","Mayoral Agencies & Elected Officials","10942","10950"
"20200416","063","Department of Veterans' Services","2021","Civilian","Mayoral Agencies & Elected Officials","47","47"
"20200416","063","Department of Veterans' Services","2022","Civilian","Mayoral Agencies & Elected Officials","47","47"
"20200416","063","Department of Veterans' Services","2023","Civilian","Mayoral Agencies & Elected Officials","47","47"
"20200416","063","Department of Veterans' Services","2024","Civilian","Mayoral Agencies & Elected Officials","47","47"
"20200416","068","Administration for Children's Services","2021","Civilian","Mayoral Agencies & Elected Officials","7317","7484"
"20200416","068","Administration for Children's Services","2022","Civilian","Mayoral Agencies & Elected Officials","7317","7484"
"20200416","068","Administration for Children's Services","2023","Civilian","Mayoral Agencies & Elected Officials","7317","7484"
"20200416","068","Administration for Children's Services","2024","Civilian","Mayoral Agencies & Elected Officials","7317","7484"
"20200416","069","Department of Social Services","2021","Civilian","Mayoral Agencies & Elected Officials","10980","14388"
"20200416","069","Department of Social Services","2022","Civilian","Mayoral Agencies & Elected Officials","11044","14452"
"20200416","069","Department of Social Services","2023","Civilian","Mayoral Agencies & Elected Officials","11044","14452"
"20200416","069","Department of Social Services","2024","Civilian","Mayoral Agencies & Elected Officials","11044","14452"
"20200416","071","Department of Homeless Services","2021","Civilian","Mayoral Agencies & Elected Officials","2209","2212"
"20200416","071","Department of Homeless Services","2022","Civilian","Mayoral Agencies & Elected Officials","2110","2113"
"20200416","071","Department of Homeless Services","2023","Civilian","Mayoral Agencies & Elected Officials","2110","2113"
"20200416","071","Department of Homeless Services","2024","Civilian","Mayoral Agencies & Elected Officials","2110","2113"
"20200416","072","Department of Correction","2021","Civilian","Mayoral Agencies & Elected Officials","1988","1996"
"20200416","072","Department of Correction","2022","Civilian","Mayoral Agencies & Elected Officials","2021","2029"
"20200416","072","Department of Correction","2023","Civilian","Mayoral Agencies & Elected Officials","2021","2029"
"20200416","072","Department of Correction","2024","Civilian","Mayoral Agencies & Elected Officials","2021","2029"
"20200416","072","Department of Correction","2021","Uniform","Mayoral Agencies & Elected Officials","7219","7219"
"20200416","072","Department of Correction","2022","Uniform","Mayoral Agencies & Elected Officials","7060","7060"
"20200416","072","Department of Correction","2023","Uniform","Mayoral Agencies & Elected Officials","7060","7060"
"20200416","072","Department of Correction","2024","Uniform","Mayoral Agencies & Elected Officials","7060","7060"
"20200416","073","Board of Correction","2021","Civilian","Mayoral Agencies & Elected Officials","38","38"
"20200416","073","Board of Correction","2022","Civilian","Mayoral Agencies & Elected Officials","38","38"
"20200416","073","Board of Correction","2023","Civilian","Mayoral Agencies & Elected Officials","38","38"
"20200416","073","Board of Correction","2024","Civilian","Mayoral Agencies & Elected Officials","38","38"
"20200416","101","Public Advocate","2021","Civilian","Mayoral Agencies & Elected Officials","57","57"
"20200416","101","Public Advocate","2022","Civilian","Mayoral Agencies & Elected Officials","57","57"
"20200416","101","Public Advocate","2023","Civilian","Mayoral Agencies & Elected Officials","57","57"
"20200416","101","Public Advocate","2024","Civilian","Mayoral Agencies & Elected Officials","57","57"
"20200416","102","City Council","2021","Civilian","Mayoral Agencies & Elected Officials","868","868"
"20200416","102","City Council","2022","Civilian","Mayoral Agencies & Elected Officials","591","591"
"20200416","102","City Council","2023","Civilian","Mayoral Agencies & Elected Officials","591","591"
"20200416","102","City Council","2024","Civilian","Mayoral Agencies & Elected Officials","591","591"
"20200416","103","City Clerk","2021","Civilian","Mayoral Agencies & Elected Officials","73","73"
"20200416","103","City Clerk","2022","Civilian","Mayoral Agencies & Elected Officials","73","73"
"20200416","103","City Clerk","2023","Civilian","Mayoral Agencies & Elected Officials","73","73"
"20200416","103","City Clerk","2024","Civilian","Mayoral Agencies & Elected Officials","73","73"
"20200416","125","Department for the Aging","2021","Civilian","Mayoral Agencies & Elected Officials","224","689"
"20200416","125","Department for the Aging","2022","Civilian","Mayoral Agencies & Elected Officials","224","689"
"20200416","125","Department for the Aging","2023","Civilian","Mayoral Agencies & Elected Officials","222","687"
"20200416","125","Department for the Aging","2024","Civilian","Mayoral Agencies & Elected Officials","222","687"
"20200416","126","Department of Cultural Affairs","2021","Civilian","Mayoral Agencies & Elected Officials","60","65"
"20200416","126","Department of Cultural Affairs","2022","Civilian","Mayoral Agencies & Elected Officials","60","65"
"20200416","126","Department of Cultural Affairs","2023","Civilian","Mayoral Agencies & Elected Officials","60","65"
"20200416","126","Department of Cultural Affairs","2024","Civilian","Mayoral Agencies & Elected Officials","60","65"
"20200416","127","Financial Information Services Agency","2021","Civilian","Mayoral Agencies & Elected Officials","440","440"
"20200416","127","Financial Information Services Agency","2022","Civilian","Mayoral Agencies & Elected Officials","440","440"
"20200416","127","Financial Information Services Agency","2023","Civilian","Mayoral Agencies & Elected Officials","440","440"
"20200416","127","Financial Information Services Agency","2024","Civilian","Mayoral Agencies & Elected Officials","440","440"
"20200416","131","Office of Payroll Administration","2021","Civilian","Mayoral Agencies & Elected Officials","160","160"
"20200416","131","Office of Payroll Administration","2022","Civilian","Mayoral Agencies & Elected Officials","160","160"
"20200416","131","Office of Payroll Administration","2023","Civilian","Mayoral Agencies & Elected Officials","160","160"
"20200416","131","Office of Payroll Administration","2024","Civilian","Mayoral Agencies & Elected Officials","160","160"
"20200416","132","Independent Budget Office","2021","Civilian","Mayoral Agencies & Elected Officials","39","39"
"20200416","132","Independent Budget Office","2022","Civilian","Mayoral Agencies & Elected Officials","39","39"
"20200416","132","Independent Budget Office","2023","Civilian","Mayoral Agencies & Elected Officials","39","39"
"20200416","132","Independent Budget Office","2024","Civilian","Mayoral Agencies & Elected Officials","39","39"
"20200416","133","Equal Employment Practices Commission","2021","Civilian","Mayoral Agencies & Elected Officials","15","15"
"20200416","133","Equal Employment Practices Commission","2022","Civilian","Mayoral Agencies & Elected Officials","15","15"
"20200416","133","Equal Employment Practices Commission","2023","Civilian","Mayoral Agencies & Elected Officials","15","15"
"20200416","133","Equal Employment Practices Commission","2024","Civilian","Mayoral Agencies & Elected Officials","15","15"
"20200416","134","Civil Service Commission","2021","Civilian","Mayoral Agencies & Elected Officials","14","14"
"20200416","134","Civil Service Commission","2022","Civilian","Mayoral Agencies & Elected Officials","14","14"
"20200416","134","Civil Service Commission","2023","Civilian","Mayoral Agencies & Elected Officials","14","14"
"20200416","134","Civil Service Commission","2024","Civilian","Mayoral Agencies & Elected Officials","14","14"
"20200416","136","Landmarks Preservation Commission","2021","Civilian","Mayoral Agencies & Elected Officials","75","81"
"20200416","136","Landmarks Preservation Commission","2022","Civilian","Mayoral Agencies & Elected Officials","75","81"
"20200416","136","Landmarks Preservation Commission","2023","Civilian","Mayoral Agencies & Elected Officials","75","81"
"20200416","136","Landmarks Preservation Commission","2024","Civilian","Mayoral Agencies & Elected Officials","75","81"
"20200416","156","NYC Taxi and Limousine Commission","2021","Civilian","Mayoral Agencies & Elected Officials","650","650"
"20200416","156","NYC Taxi and Limousine Commission","2022","Civilian","Mayoral Agencies & Elected Officials","650","650"
"20200416","156","NYC Taxi and Limousine Commission","2023","Civilian","Mayoral Agencies & Elected Officials","650","650"
"20200416","156","NYC Taxi and Limousine Commission","2024","Civilian","Mayoral Agencies & Elected Officials","650","650"
"20200416","226","Commission on Human Rights","2021","Civilian","Mayoral Agencies & Elected Officials","157","157"
"20200416","226","Commission on Human Rights","2022","Civilian","Mayoral Agencies & Elected Officials","157","157"
"20200416","226","Commission on Human Rights","2023","Civilian","Mayoral Agencies & Elected Officials","157","157"
"20200416","226","Commission on Human Rights","2024","Civilian","Mayoral Agencies & Elected Officials","157","157"
"20200416","260","Department of Youth and Community Development","2021","Civilian","Mayoral Agencies & Elected Officials","501","575"
"20200416","260","Department of Youth and Community Development","2022","Civilian","Mayoral Agencies & Elected Officials","441","515"
"20200416","260","Department of Youth and Community Development","2023","Civilian","Mayoral Agencies & Elected Officials","441","515"
"20200416","260","Department of Youth and Community Development","2024","Civilian","Mayoral Agencies & Elected Officials","441","515"
"20200416","312","Conflicts of Interest Board","2021","Civilian","Mayoral Agencies & Elected Officials","26","26"
"20200416","312","Conflicts of Interest Board","2022","Civilian","Mayoral Agencies & Elected Officials","26","26"
"20200416","312","Conflicts of Interest Board","2023","Civilian","Mayoral Agencies & Elected Officials","26","26"
"20200416","312","Conflicts of Interest Board","2024","Civilian","Mayoral Agencies & Elected Officials","26","26"
"20200416","313","Office of Collective Bargaining","2021","Civilian","Mayoral Agencies & Elected Officials","17","17"
"20200416","313","Office of Collective Bargaining","2022","Civilian","Mayoral Agencies & Elected Officials","17","17"
"20200416","313","Office of Collective Bargaining","2023","Civilian","Mayoral Agencies & Elected Officials","17","17"
"20200416","313","Office of Collective Bargaining","2024","Civilian","Mayoral Agencies & Elected Officials","17","17"
"20200416","499","Community Boards (Total of 59)","2021","Civilian","Mayoral Agencies & Elected Officials","179","179"
"20200416","499","Community Boards (Total of 59)","2022","Civilian","Mayoral Agencies & Elected Officials","179","179"
"20200416","499","Community Boards (Total of 59)","2023","Civilian","Mayoral Agencies & Elected Officials","179","179"
"20200416","499","Community Boards (Total of 59)","2024","Civilian","Mayoral Agencies & Elected Officials","179","179"
"20200416","781","Department of Probation","2021","Civilian","Mayoral Agencies & Elected Officials","896","1185"
"20200416","781","Department of Probation","2022","Civilian","Mayoral Agencies & Elected Officials","896","1185"
"20200416","781","Department of Probation","2023","Civilian","Mayoral Agencies & Elected Officials","896","1185"
"20200416","781","Department of Probation","2024","Civilian","Mayoral Agencies & Elected Officials","896","1185"
"20200416","801","Department of Small Business Services","2021","Civilian","Mayoral Agencies & Elected Officials","230","346"
"20200416","801","Department of Small Business Services","2022","Civilian","Mayoral Agencies & Elected Officials","228","344"
"20200416","801","Department of Small Business Services","2023","Civilian","Mayoral Agencies & Elected Officials","226","342"
"20200416","801","Department of Small Business Services","2024","Civilian","Mayoral Agencies & Elected Officials","226","342"
"20200416","806","Housing Preservation and Development","2021","Civilian","Mayoral Agencies & Elected Officials","827","2568"
"20200416","806","Housing Preservation and Development","2022","Civilian","Mayoral Agencies & Elected Officials","823","2564"
"20200416","806","Housing Preservation and Development","2023","Civilian","Mayoral Agencies & Elected Officials","820","2558"
"20200416","806","Housing Preservation and Development","2024","Civilian","Mayoral Agencies & Elected Officials","820","2558"
"20200416","810","Department of Buildings","2021","Civilian","Mayoral Agencies & Elected Officials","1806","1806"
"20200416","810","Department of Buildings","2022","Civilian","Mayoral Agencies & Elected Officials","1874","1874"
"20200416","810","Department of Buildings","2023","Civilian","Mayoral Agencies & Elected Officials","1874","1874"
"20200416","810","Department of Buildings","2024","Civilian","Mayoral Agencies & Elected Officials","1874","1874"
"20200416","816","Department of Health and Mental Hygiene","2021","Civilian","Mayoral Agencies & Elected Officials","5494","6925"
"20200416","816","Department of Health and Mental Hygiene","2022","Civilian","Mayoral Agencies & Elected Officials","5499","6918"
"20200416","816","Department of Health and Mental Hygiene","2023","Civilian","Mayoral Agencies & Elected Officials","5492","6911"
"20200416","816","Department of Health and Mental Hygiene","2024","Civilian","Mayoral Agencies & Elected Officials","5492","6911"
"20200416","820","Office of Administrative Trials & Hearings","2021","Civilian","Mayoral Agencies & Elected Officials","500","500"
"20200416","820","Office of Administrative Trials & Hearings","2022","Civilian","Mayoral Agencies & Elected Officials","497","497"
"20200416","820","Office of Administrative Trials & Hearings","2023","Civilian","Mayoral Agencies & Elected Officials","497","497"
"20200416","820","Office of Administrative Trials & Hearings","2024","Civilian","Mayoral Agencies & Elected Officials","497","497"
"20200416","826","Department of Environmental Protection","2021","Civilian","Mayoral Agencies & Elected Officials","260","6427"
"20200416","826","Department of Environmental Protection","2022","Civilian","Mayoral Agencies & Elected Officials","266","6404"
"20200416","826","Department of Environmental Protection","2023","Civilian","Mayoral Agencies & Elected Officials","266","6388"
"20200416","826","Department of Environmental Protection","2024","Civilian","Mayoral Agencies & Elected Officials","266","6388"
"20200416","827","Department of Sanitation","2021","Civilian","Mayoral Agencies & Elected Officials","2544","2602"
"20200416","827","Department of Sanitation","2022","Civilian","Mayoral Agencies & Elected Officials","2544","2602"
"20200416","827","Department of Sanitation","2023","Civilian","Mayoral Agencies & Elected Officials","2543","2601"
"20200416","827","Department of Sanitation","2024","Civilian","Mayoral Agencies & Elected Officials","2543","2601"
"20200416","827","Department of Sanitation","2021","Uniform","Mayoral Agencies & Elected Officials","7425","7425"
"20200416","827","Department of Sanitation","2022","Uniform","Mayoral Agencies & Elected Officials","7620","7620"
"20200416","827","Department of Sanitation","2023","Uniform","Mayoral Agencies & Elected Officials","7620","7620"
"20200416","827","Department of Sanitation","2024","Uniform","Mayoral Agencies & Elected Officials","7620","7620"
"20200416","829","Business Integrity Commission","2021","Civilian","Mayoral Agencies & Elected Officials","91","91"
"20200416","829","Business Integrity Commission","2022","Civilian","Mayoral Agencies & Elected Officials","91","91"
"20200416","829","Business Integrity Commission","2023","Civilian","Mayoral Agencies & Elected Officials","91","91"
"20200416","829","Business Integrity Commission","2024","Civilian","Mayoral Agencies & Elected Officials","91","91"
"20200416","836","Department of Finance","2021","Civilian","Mayoral Agencies & Elected Officials","2200","2212"
"20200416","836","Department of Finance","2022","Civilian","Mayoral Agencies & Elected Officials","2200","2212"
"20200416","836","Department of Finance","2023","Civilian","Mayoral Agencies & Elected Officials","2200","2212"
"20200416","836","Department of Finance","2024","Civilian","Mayoral Agencies & Elected Officials","2200","2212"
"20200416","841","Department of Transportation","2021","Civilian","Mayoral Agencies & Elected Officials","2640","5838"
"20200416","841","Department of Transportation","2022","Civilian","Mayoral Agencies & Elected Officials","2665","5891"
"20200416","841","Department of Transportation","2023","Civilian","Mayoral Agencies & Elected Officials","2668","5892"
"20200416","841","Department of Transportation","2024","Civilian","Mayoral Agencies & Elected Officials","2670","5894"
"20200416","846","Department of Parks and Recreation","2021","Civilian","Mayoral Agencies & Elected Officials","6396","7106"
"20200416","846","Department of Parks and Recreation","2022","Civilian","Mayoral Agencies & Elected Officials","6873","7577"
"20200416","846","Department of Parks and Recreation","2023","Civilian","Mayoral Agencies & Elected Officials","6872","7576"
"20200416","846","Department of Parks and Recreation","2024","Civilian","Mayoral Agencies & Elected Officials","6872","7576"
"20200416","850","Department of Design and Construction","2021","Civilian","Mayoral Agencies & Elected Officials","95","1562"
"20200416","850","Department of Design and Construction","2022","Civilian","Mayoral Agencies & Elected Officials","95","1562"
"20200416","850","Department of Design and Construction","2023","Civilian","Mayoral Agencies & Elected Officials","95","1562"
"20200416","850","Department of Design and Construction","2024","Civilian","Mayoral Agencies & Elected Officials","95","1562"
"20200416","856","Department of Citywide Administrative Services","2021","Civilian","Mayoral Agencies & Elected Officials","2090","2800"
"20200416","856","Department of Citywide Administrative Services","2022","Civilian","Mayoral Agencies & Elected Officials","2080","2790"
"20200416","856","Department of Citywide Administrative Services","2023","Civilian","Mayoral Agencies & Elected Officials","2080","2790"
"20200416","856","Department of Citywide Administrative Services","2024","Civilian","Mayoral Agencies & Elected Officials","2080","2790"
"20200416","858","Department of Information Technology and Telecommunication","2021","Civilian","Mayoral Agencies & Elected Officials","1854","1888"
"20200416","858","Department of Information Technology and Telecommunication","2022","Civilian","Mayoral Agencies & Elected Officials","1854","1888"
"20200416","858","Department of Information Technology and Telecommunication","2023","Civilian","Mayoral Agencies & Elected Officials","1854","1888"
"20200416","858","Department of Information Technology and Telecommunication","2024","Civilian","Mayoral Agencies & Elected Officials","1854","1888"
"20200416","860","Department of Records and Information Services","2021","Civilian","Mayoral Agencies & Elected Officials","74","74"
"20200416","860","Department of Records and Information Services","2022","Civilian","Mayoral Agencies & Elected Officials","68","68"
"20200416","860","Department of Records and Information Services","2023","Civilian","Mayoral Agencies & Elected Officials","68","68"
"20200416","860","Department of Records and Information Services","2024","Civilian","Mayoral Agencies & Elected Officials","68","68"
"20200416","866","Department of Consumer Affairs","2021","Civilian","Mayoral Agencies & Elected Officials","399","422"
"20200416","866","Department of Consumer Affairs","2022","Civilian","Mayoral Agencies & Elected Officials","399","422"
"20200416","866","Department of Consumer Affairs","2023","Civilian","Mayoral Agencies & Elected Officials","399","422"
"20200416","866","Department of Consumer Affairs","2024","Civilian","Mayoral Agencies & Elected Officials","399","422"
"20200416","901","District Attorney - Manhattan","2021","Civilian","Mayoral Agencies & Elected Officials","1131","1198"
"20200416","901","District Attorney - Manhattan","2022","Civilian","Mayoral Agencies & Elected Officials","1131","1198"
"20200416","901","District Attorney - Manhattan","2023","Civilian","Mayoral Agencies & Elected Officials","1131","1198"
"20200416","901","District Attorney - Manhattan","2024","Civilian","Mayoral Agencies & Elected Officials","1131","1198"
"20200416","902","District Attorney - Bronx","2021","Civilian","Mayoral Agencies & Elected Officials","1040","1064"
"20200416","902","District Attorney - Bronx","2022","Civilian","Mayoral Agencies & Elected Officials","1040","1064"
"20200416","902","District Attorney - Bronx","2023","Civilian","Mayoral Agencies & Elected Officials","1040","1064"
"20200416","902","District Attorney - Bronx","2024","Civilian","Mayoral Agencies & Elected Officials","1040","1064"
"20200416","903","District Attorney - Brooklyn","2021","Civilian","Mayoral Agencies & Elected Officials","1038","1109"
"20200416","903","District Attorney - Brooklyn","2022","Civilian","Mayoral Agencies & Elected Officials","1038","1109"
"20200416","903","District Attorney - Brooklyn","2023","Civilian","Mayoral Agencies & Elected Officials","1038","1109"
"20200416","903","District Attorney - Brooklyn","2024","Civilian","Mayoral Agencies & Elected Officials","1038","1109"
"20200416","904","District Attorney - Queens","2021","Civilian","Mayoral Agencies & Elected Officials","694","727"
"20200416","904","District Attorney - Queens","2022","Civilian","Mayoral Agencies & Elected Officials","694","727"
"20200416","904","District Attorney - Queens","2023","Civilian","Mayoral Agencies & Elected Officials","694","727"
"20200416","904","District Attorney - Queens","2024","Civilian","Mayoral Agencies & Elected Officials","694","727"
"20200416","905","District Attorney - Staten Island","2021","Civilian","Mayoral Agencies & Elected Officials","197","204"
"20200416","905","District Attorney - Staten Island","2022","Civilian","Mayoral Agencies & Elected Officials","197","204"
"20200416","905","District Attorney - Staten Island","2023","Civilian","Mayoral Agencies & Elected Officials","197","204"
"20200416","905","District Attorney - Staten Island","2024","Civilian","Mayoral Agencies & Elected Officials","197","204"
"20200416","906","Office of Prosecution and Special Narcotics","2021","Civilian","Mayoral Agencies & Elected Officials","210","239"
"20200416","906","Office of Prosecution and Special Narcotics","2022","Civilian","Mayoral Agencies & Elected Officials","210","239"
"20200416","906","Office of Prosecution and Special Narcotics","2023","Civilian","Mayoral Agencies & Elected Officials","210","239"
"20200416","906","Office of Prosecution and Special Narcotics","2024","Civilian","Mayoral Agencies & Elected Officials","210","239"
"20200416","941","Public Administrator - Manhattan","2021","Civilian","Mayoral Agencies & Elected Officials","13","13"
"20200416","941","Public Administrator - Manhattan","2022","Civilian","Mayoral Agencies & Elected Officials","13","13"
"20200416","941","Public Administrator - Manhattan","2023","Civilian","Mayoral Agencies & Elected Officials","13","13"
"20200416","941","Public Administrator - Manhattan","2024","Civilian","Mayoral Agencies & Elected Officials","13","13"
