"location_id","organization_id","name","latitude","longitude","bbl","bin","community_board","council_district","nta","census_tract"
"82","11",,,,,,,,,
"3636","522",,"40.7476307562555","-73.8839371543882",,,"403","21",,"283"
"3407","455",,,,,,,,,
"3075","393",,"40.76037396848918","-73.98153266736522","1010030005","1022708","105","4","MN17","131"
"50","4",,"40.6039366073379","-73.75234442293764","4155610029","4298263","414","31","QN15","101001"
"1504","129","51st Street Academy","40.73678971187673","-73.88743818900694","4024510021","4056455","404","25","QN50","479"
"4520","730",,"40.69857577918389","-73.94080135034913","3015800001","3324728","303","36","BK35","28502"
"1765","145","Divine Mercy Catholic Academy","40.68316979416186","-73.84836886392728","4090980022","4438502","409","32","QN53","4001"
"869","65","I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL (Q005)","40.73771743044541","-73.88742940475804","4024500017","4454423","404","25","QN50","489"
"3790","536",,"40.67513909520682","-73.87380676840195","3042110039","3094651","305","42","BK82","1196"
"3493","486",,"40.75416368748397","-73.99035572475269","1007870072","1014467","105","3","MN17","109"
"3756","534",,"40.70519831016969","-73.7992779059049","4097570023","4208850","412","24","QN61","44601"
"1828","147","Tilden Community Center","40.66347106383339","-73.90527792957397","3035760001","3326549","316","41","BK81","912"
"87","12",,"40.82415152367614","-73.90868406776552","2023680043","2001229","203","17","BX35","185"
"4012","538",,"40.75055735856021","-73.87668479714692","4014640043","4035997","403","25","QN28","275"
"4467","709",,"40.64038796167078","-73.99645081831328","3056140042","3136635","312","39","BK34","112"
"4461","707",,"40.82415152367614","-73.90868406776552","2023680043","2001229","203","17","BX35","185"
"200","22","Brevoort Houses","40.6797931867901","-73.92215307304389","3016880001","3325173","303","41","BK61","381"
"131","17","Urban Justice Center - Main Office","40.70835592454218","-74.01481355517654","1000557501","1088750","101","1","MN25","13"
"220","22","CAMBA Inc","40.64860720352341","-73.95282069741032","3051100025","3117381","317","40","BK95","794"
"924","66",,"40.81574539936479","-73.94472170168274","1019410020","1058883","110","9","MN03","228"
"1061","80",,"40.82636155018879","-73.92460485826834","2024740051","2002912","204","8","BX63","63"
"1792","146","Harbor Science and Arts Charter School","40.79567038825673","-73.94452889642083","1016380057","1052192","111","8","MN33","172"
"3787","536",,"40.68004413823799","-73.88437566049804","3039410021","3087694","305","37","BK82","1168"
"2184","187",,"40.70479822705247","-73.79652357556445","4101510007","4216197","412","27","QN61","44601"
"1639","138","Rockaway Collegiate High School","40.58606613342209","-73.82262393753341","4161670099","4303773","414","32","QN10","94201"
"3501","490",,"40.63691555031446","-74.02651118815798","3058620034","3145139","310","43","BK31","68"
"3307","435",,"40.80748204734137","-73.94686341991061","1019090020","1084686","110","9","MN11","222"
"2268","198","PS 037 MULTIPLE INTELLIGENCE S (X037)","40.88026291268148","-73.91046574408256","2057160725","2097990","208","11","BX29","29302"
"2916","364","KAPPA V (K518)","40.65606724702894","-73.9072454569384","3036360007","3082940","316","42","BK81","922"
"1025","79",,"40.71439784184891","-73.9922985617043","1002830094","1003612","103","1","MN28","6"
"3395","451",,"40.66932757489804","-73.94097871112332","3012720020","3033069","309","35","BK61","337"
"1363","109",,"40.69937174000648","-73.93564707092602","3031510012","3071908","304","34","BK78","391"
"1620","137","CHANNEL VIEW SCHOOL FOR RESEARCH (Q262)","40.58606613342209","-73.82262393753341","4161670099","4303773","414","32","QN10","94201"
"3459","469","NEW DORP HIGH SCHOOL","40.56939275419512","-74.10773728475345","5039300010","5055367","502","50","SI45","11202"
"4104","538",,"40.74657885464367","-73.88328215319429","4015050005","4037154","404","25","QN29","26901"
"3532","496",,"40.67930046425118","-73.95569767109684","3020200062","3057889","303","36","BK69","227"
"2173","187","Beach 41st Street Community Center","40.59624871461885","-73.77240813050422","4159550003","4302129","414","31","QN12","97203"
"1277","94",,"40.79195180619524","-73.96748265531872","1012080001","1079519","107","6","MN12","181"
"2506","235","Queens Library for Tenns","40.60227308484701","-73.75354258650756","4157040001","4000000","414","31","QN15","100802"
"540","25","Public School 132 - Juan Pablo Duarte Elementary School","40.85062527465794","-73.93437659014252","1021650026","1063947","112","10","MN35","271"
"4439","697","YOUNG ISRAEL SR SERVICES NBH SR CTR","40.62044671066959","-73.95540533583183","3067390044","3180733","314","48","BK43","538"
"2849","337","Children of Promise NYC","40.68092869166959","-73.94438277762758","3018540025","3053461","303","36","BK75","269"
"104","17",,"40.70911148143996","-74.00688926490999","1000780004","1079063","101","1","MN25","1502"
"2637","271","Central Queens YM & YWHA","40.72870149318442","-73.84741376988386","4021760001","4051865","406","29","QN17","741"
"4620","776",,"40.71182412074866","-73.95809641337527","3024080032","3256381","301","34","BK73","523"
"3588","509",,"40.8348697733156","-73.92829571093603","2025260028","2003477","204","8","BX26","193"
"4715","832",,"40.71655252940672","-73.99309192922128","1003010003","1082489","103","1","MN27","16"
"1607","135","PS 068 BRONX (X068)","40.89173152123273","-73.8384712101351","2049860081","2067852","212","12","BX62","426"
"3709","529",,"40.70547109946303","-73.80146999300567","4097580001","4208858","412","24","QN61","44601"
"4198","574",,"40.81233668637048","-73.9034006801883","2026030007","2004122","202","8","BX33","83"
"357","22",,"40.64273230448158","-73.95712365650668","3051650052","3118891","314","40","BK95","792"
"670","46","THE SCHOOL OF SCIENCE AND APPLIED LEARNING (X300)","40.84623588612906","-73.88740479535424","2031090001","2012957","206","15","BX17","371"
"2723","292",,"40.78843186699576","-73.8844438273114","2026050040","2109477","401","22","BX98","1"
"3813","537",,"40.82415028402889","-73.95210006203645","1020730001","1061777","109","7","MN04","225"
"2580","253","DREAM Charter School","40.78822103625975","-73.94421370337186","1016520001","1000000","111","8","MN33","164"
