"id","gis_id","roadway_name","from","to","direction","date","veh_class_type","_12_00_1_00_am","_1_00_2_00am","_2_00_3_00am","_3_00_4_00am","_4_00_5_00am","_5_00_6_00am","_6_00_7_00am","_7_00_8_00am","_8_00_9_00am","_9_00_10_00am","_10_00_11_00am","_11_00_12_00pm","_12_00_1_00pm","_1_00_2_00pm","_2_00_3_00pm","_3_00_4_00pm","_4_00_5_00pm","_5_00_6_00pm","_6_00_7_00pm","_7_00_8_00pm","_8_00_9_00pm","_9_00_10_00pm","_10_00_11_00pm","_11_00_12_00am"
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","NB","2012-10-17T00:00:00.000","Other Bus",,,,,,,,,"3.00","1.00","2.00","1.00","6.00","3.00","3.00","3.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","NB","2012-10-18T00:00:00.000","Auto","61.00","56.00","28.00","28.00","61.00","131.00","344.00","524.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","NB","2012-10-18T00:00:00.000","Taxis","7.00","6.00","6.00","4.00","10.00","18.00","27.00","22.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","NB","2012-10-18T00:00:00.000","Commercial","2.00","2.00","0.00","2.00","5.00","8.00","20.00","19.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","NB","2012-10-18T00:00:00.000","Medium Truck","1.00","0.00","1.00","0.00","0.00","1.00","3.00","3.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","NB","2012-10-18T00:00:00.000","Heavy Truck","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","NB","2012-10-18T00:00:00.000","School Bus","0.00","0.00","0.00","0.00","0.00","0.00","19.00","20.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","NB","2012-10-18T00:00:00.000","Other Bus","0.00","1.00","0.00","0.00","0.00","1.00","7.00","8.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-17T00:00:00.000","Auto",,,,,,,,,"458.00","266.00","172.00","176.00","183.00","256.00","356.00","433.00","479.00","466.00","493.00","353.00","271.00","195.00","141.00","146.00"
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-17T00:00:00.000","Taxis",,,,,,,,,"19.00","25.00","13.00","18.00","17.00","11.00","12.00","23.00","25.00","10.00","11.00","8.00","19.00","15.00","16.00","12.00"
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-17T00:00:00.000","Commercial",,,,,,,,,"21.00","27.00","20.00","16.00","20.00","16.00","21.00","22.00","40.00","24.00","42.00","20.00","17.00","8.00","9.00","9.00"
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-17T00:00:00.000","Medium Truck",,,,,,,,,"4.00","16.00","2.00","13.00","4.00","4.00","4.00","5.00","6.00","4.00","3.00","0.00","2.00","2.00","0.00","0.00"
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-17T00:00:00.000","Heavy Truck",,,,,,,,,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-17T00:00:00.000","School Bus",,,,,,,,,"33.00","9.00","1.00","1.00","0.00","2.00","3.00","14.00","28.00","11.00","1.00","1.00","0.00","0.00","0.00","0.00"
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-17T00:00:00.000","Other Bus",,,,,,,,,"0.00","0.00","0.00","0.00","1.00","3.00","1.00","1.00","4.00","4.00","4.00","0.00","5.00","2.00","1.00","0.00"
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-18T00:00:00.000","Auto","86.00","49.00","42.00","35.00","33.00","88.00","183.00","372.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-18T00:00:00.000","Taxis","8.00","12.00","9.00","8.00","9.00","17.00","4.00","17.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-18T00:00:00.000","Commercial","4.00","0.00","1.00","1.00","1.00","5.00","9.00","17.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-18T00:00:00.000","Medium Truck","1.00","1.00","0.00","0.00","1.00","0.00","3.00","4.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-18T00:00:00.000","Heavy Truck","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-18T00:00:00.000","School Bus","0.00","0.00","0.00","0.00","0.00","0.00","5.00","13.00",,,,,,,,,,,,,,,,
"2.00","49090.00","Vermont Pl","Highland Blvd","J Robinson Pkwy","SB","2012-10-18T00:00:00.000","Other Bus","0.00","0.00","0.00","1.00","1.00","0.00","0.00","3.00",,,,,,,,,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-23T00:00:00.000","Auto",,,,,,,,,,,,,,,"609.00","709.00","770.00","991.00","871.00","615.00","396.00","303.00","204.00","158.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-23T00:00:00.000","Taxis",,,,,,,,,,,,,,,"5.00","10.00","9.00","15.00","13.00","4.00","5.00","3.00","3.00","7.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-23T00:00:00.000","Commercial",,,,,,,,,,,,,,,"71.00","97.00","110.00","85.00","71.00","29.00","23.00","15.00","10.00","5.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-23T00:00:00.000","Medium Truck",,,,,,,,,,,,,,,"33.00","22.00","18.00","17.00","6.00","6.00","0.00","3.00","1.00","0.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-23T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,"5.00","2.00","2.00","3.00","0.00","0.00","0.00","1.00","1.00","1.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-23T00:00:00.000","School Bus",,,,,,,,,,,,,,,"4.00","13.00","11.00","1.00","2.00","0.00","0.00","0.00","0.00","0.00"
"6.00","51223.00","Rockaway Blvd","83 St","84 St","WB","2012-10-23T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,,,,,,"0.00","1.00","0.00","0.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-23T00:00:00.000","Other Bus",,,,,,,,,,,,,,,"14.00","5.00","6.00","8.00","7.00","4.00","5.00","3.00","4.00","4.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-24T00:00:00.000","Auto","117.00","44.00","38.00","40.00","39.00","80.00","171.00","415.00","458.00","361.00","321.00","382.00","475.00","493.00",,,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-24T00:00:00.000","Taxis","4.00","2.00","1.00","3.00","1.00","2.00","5.00","4.00","6.00","4.00","7.00","10.00","11.00","11.00",,,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-24T00:00:00.000","Commercial","8.00","0.00","1.00","0.00","9.00","7.00","24.00","40.00","73.00","59.00","49.00","51.00","58.00","50.00",,,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-24T00:00:00.000","Medium Truck","3.00","2.00","1.00","1.00","3.00","7.00","15.00","13.00","18.00","29.00","20.00","21.00","21.00","29.00",,,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-24T00:00:00.000","Heavy Truck","0.00","1.00","0.00","1.00","0.00","1.00","1.00","2.00","2.00","4.00","1.00","8.00","6.00","2.00",,,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-24T00:00:00.000","School Bus","0.00","0.00","0.00","0.00","0.00","0.00","7.00","17.00","10.00","0.00","0.00","3.00","7.00","7.00",,,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","EB","2012-10-24T00:00:00.000","Other Bus","4.00","2.00","1.00","1.00","6.00","8.00","12.00","6.00","4.00","4.00","4.00","7.00","4.00","9.00",,,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-23T00:00:00.000","Auto",,,,,,,,,,,,,,,,"398.00","439.00","475.00","456.00","337.00","300.00","228.00","186.00","116.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-23T00:00:00.000","Taxis",,,,,,,,,,,,,,,,"7.00","12.00","13.00","1.00","0.00","7.00","5.00","7.00","6.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-23T00:00:00.000","Commercial",,,,,,,,,,,,,,,,"53.00","57.00","42.00","35.00","24.00","16.00","21.00","9.00","11.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-23T00:00:00.000","Medium Truck",,,,,,,,,,,,,,,,"12.00","9.00","5.00","12.00","2.00","6.00","3.00","2.00","2.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-23T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,,"12.00","4.00","2.00","3.00","1.00","0.00","1.00","2.00","3.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-23T00:00:00.000","School Bus",,,,,,,,,,,,,,,,"9.00","5.00","1.00","3.00","2.00","0.00","0.00","0.00","0.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-23T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,"8.00","11.00","10.00","6.00","7.00","7.00","5.00","4.00","2.00"
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-24T00:00:00.000","Auto","69.00","54.00","28.00","41.00","82.00","214.00","568.00","888.00","656.00","497.00","375.00","399.00","361.00","410.00","473.00",,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-24T00:00:00.000","Taxis","4.00","1.00","2.00","1.00","4.00","8.00","10.00","28.00","20.00","13.00","18.00","16.00","12.00","9.00","11.00",,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-24T00:00:00.000","Commercial","7.00","2.00","4.00","5.00","4.00","30.00","66.00","94.00","96.00","65.00","60.00","54.00","50.00","41.00","58.00",,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-24T00:00:00.000","Medium Truck","1.00","1.00","2.00","2.00","5.00","5.00","5.00","17.00","28.00","25.00","18.00","28.00","23.00","28.00","11.00",,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-24T00:00:00.000","Heavy Truck","0.00","0.00","0.00","1.00","0.00","2.00","4.00","2.00","2.00","5.00","7.00","4.00","6.00","3.00","3.00",,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-24T00:00:00.000","School Bus","0.00","0.00","0.00","0.00","0.00","0.00","12.00","16.00","5.00","3.00","3.00","1.00","4.00","7.00","8.00",,,,,,,,,
"3.00","49354.00","Metropolitan Ave","73 Pl","Pleasantview St","WB","2012-10-24T00:00:00.000","Other Bus","6.00","0.00","2.00","1.00","2.00","3.00","6.00","7.00","12.00","6.00","4.00","4.00","4.00","4.00","6.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-23T00:00:00.000","Auto",,,,,,,,,,,,,,,,"378.00","373.00","398.00","337.00","303.00","276.00","167.00","121.00","98.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-23T00:00:00.000","Taxis",,,,,,,,,,,,,,,,"11.00","14.00","6.00","11.00","9.00","5.00","8.00","6.00","5.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-23T00:00:00.000","Commercial",,,,,,,,,,,,,,,,"23.00","28.00","18.00","22.00","13.00","6.00","6.00","4.00","1.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-23T00:00:00.000","Medium Truck",,,,,,,,,,,,,,,,"17.00","14.00","10.00","3.00","1.00","0.00","2.00","1.00","3.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-23T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,,"2.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-23T00:00:00.000","School Bus",,,,,,,,,,,,,,,,"12.00","7.00","2.00","0.00","0.00","0.00","0.00","0.00","0.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-23T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,"8.00","13.00","9.00","10.00","13.00","6.00","5.00","4.00","3.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-24T00:00:00.000","Auto","73.00","36.00","39.00","20.00","24.00","93.00","204.00","389.00","350.00","320.00","321.00","289.00","297.00","330.00","363.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-24T00:00:00.000","Taxis","4.00","5.00","5.00","3.00","5.00","4.00","6.00","11.00","12.00","17.00","14.00","13.00","17.00","11.00","14.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-24T00:00:00.000","Commercial","2.00","2.00","2.00","3.00","5.00","10.00","16.00","28.00","48.00","32.00","38.00","33.00","38.00","24.00","23.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-24T00:00:00.000","Medium Truck","5.00","2.00","1.00","5.00","4.00","5.00","8.00","12.00","25.00","25.00","17.00","14.00","23.00","18.00","13.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-24T00:00:00.000","Heavy Truck","0.00","0.00","1.00","0.00","0.00","0.00","0.00","2.00","1.00","2.00","2.00","2.00","0.00","1.00","0.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-24T00:00:00.000","School Bus","0.00","0.00","0.00","0.00","0.00","0.00","10.00","14.00","1.00","2.00","4.00","1.00","0.00","2.00","8.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","WB","2012-10-24T00:00:00.000","Other Bus","2.00","2.00","1.00","1.00","2.00","5.00","15.00","27.00","22.00","8.00","5.00","3.00","4.00","9.00","7.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-23T00:00:00.000","Auto",,,,,,,,,,,,,,,,"353.00","384.00","376.00","374.00","260.00","238.00","185.00","134.00","96.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-23T00:00:00.000","Taxis",,,,,,,,,,,,,,,,"6.00","12.00","9.00","11.00","9.00","8.00","9.00","12.00","5.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-23T00:00:00.000","Commercial",,,,,,,,,,,,,,,,"22.00","27.00","25.00","23.00","10.00","9.00","5.00","3.00","2.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-23T00:00:00.000","Medium Truck",,,,,,,,,,,,,,,,"16.00","6.00","8.00","9.00","0.00","0.00","2.00","0.00","1.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-23T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,,"1.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-23T00:00:00.000","School Bus",,,,,,,,,,,,,,,,"10.00","6.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-23T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,"11.00","8.00","9.00","13.00","13.00","8.00","4.00","3.00","3.00"
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-24T00:00:00.000","Auto","52.00","35.00","26.00","21.00","30.00","73.00","156.00","341.00","326.00","253.00","205.00","229.00","234.00","301.00","313.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-24T00:00:00.000","Taxis","6.00","4.00","3.00","5.00","7.00","7.00","7.00","6.00","8.00","10.00","9.00","8.00","7.00","7.00","5.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-24T00:00:00.000","Commercial","1.00","2.00","2.00","3.00","4.00","3.00","14.00","19.00","24.00","26.00","25.00","19.00","20.00","28.00","29.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-24T00:00:00.000","Medium Truck","0.00","3.00","0.00","3.00","1.00","5.00","3.00","8.00","19.00","21.00","19.00","25.00","17.00","21.00","10.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-24T00:00:00.000","Heavy Truck","1.00","0.00","0.00","0.00","2.00","0.00","1.00","1.00","1.00","1.00","2.00","2.00","2.00","3.00","1.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-24T00:00:00.000","School Bus","0.00","0.00","0.00","0.00","0.00","0.00","4.00","11.00","3.00","0.00","1.00","1.00","1.00","5.00","4.00",,,,,,,,,
"4.00","49490.00","Myrtle Ave","72 St","79 Ln","EB","2012-10-24T00:00:00.000","Other Bus","1.00","2.00","1.00","1.00","2.00","8.00","10.00","11.00","8.00","8.00","6.00","3.00","5.00","5.00","6.00",,,,,,,,,
"5.00","49505.00","73rd pl","78th ave","Cooper ave","NB","2012-10-17T00:00:00.000","Auto",,,,,,,,,"200.00","138.00","144.00","137.00","151.00","126.00","215.00","189.00","177.00","176.00","178.00","127.00","114.00","66.00","39.00","17.00"
