"date","latitude","longitude","x_coordinate","y_coordinate","streetaddress","zipcode","city","borough","community_board","council_district","census_tract","bin","bbl","nta","geocoded_column"
"2019-06-01T00:00:00.000","40.67368","-74.00438",,,"Lorraine Street","11231","Bklyn",,,,,,,,"POINT (-74.00438 40.67368)"
"2020-07-16T00:00:00.000","40.851984","-73.916804","1007266","249689","200 West Tremont Avenue","10453","Bronx","Bronx","205","14","20502","2008966","2028770522","University Heights-Morris Heights","POINT (-73.916804 40.851984)"
"2020-07-16T00:00:00.000","40.674450","-73.962500","994652","184999","465 Sterling Place","11238","Brooklyn","Brooklyn","308","35","215","3029252","3011670078","Prospect Heights","POINT (-73.9625 40.67445)"
"2020-07-16T00:00:00.000","40.695447","-73.983228","988901","192647","301 Gold St","11201","Brooklyn","Brooklyn","302","35","15","3000252","3001340006","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","POINT (-73.983228 40.695447)"
"2020-07-16T00:00:00.000","40.586066","-73.822624","1033517","152846","100-00 BEACH CHANNEL DRIVE","11694","QUEENS","Queens","414","32","94201","4303773","4161670099","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","POINT (-73.822624 40.586066)"
"2020-07-16T00:00:00.000","40.858376","-73.899379","1012084","252023","2342 Grandconcourse","10458","Bronx","Bronx","205","15","38301","2013736","2031590013","Fordham South","POINT (-73.899379 40.858376)"
"2020-07-16T00:00:00.000","40.739426","-73.978680","990158","208670","320 East   26 Street","10010","New York","Manhattan","106","2","66","1078835","1009310001","Murray Hill-Kips Bay","POINT (-73.97868 40.73942600000001)"
"2020-07-16T00:00:00.000","40.785327","-73.843749","1027520","225431","124-06 14 Avenue","11356","College Point","Queens","407","19","925","4098406","4040890045","College Point","POINT (-73.843749 40.785327)"
"2020-07-16T00:00:00.000","40.707963","-73.817841","1034753","197259","138-44 Queens Boulevard","11435","Jamaica","Queens","408","24","214","4536495","4096480019","Briarwood-Jamaica Hills","POINT (-73.817841 40.707963)"
"2020-07-16T00:00:00.000","40.766264","-73.930709","1003444","218455","31-51 21st Street","11106","Long Island City","Queens","401","22","77","4006382","4005530001","Astoria","POINT (-73.930709 40.766264)"
"2020-07-16T00:00:00.000","40.757470","-73.875279","1018803","215268","32-63 93 STREET","11369","JACKSON HEIGHTS","Queens","403","21","353","4034892","4014230057","East Elmhurst","POINT (-73.875279 40.75747)"
"2020-07-16T00:00:00.000","40.689465","-73.763043","1049964","190556","118-34 RIVERTON STREET","11412","QUEENS","Queens","412","27","366","4268946","4124490004","St. Albans","POINT (-73.763043 40.689465)"
"2020-07-16T00:00:00.000","40.816852","-73.909547","1009287","236891","665 Cauldwell Ave","10455","Bronx","Bronx","201","17","75","2120241","2026240074","Melrose South-Mott Haven North","POINT (-73.90954700000002 40.816852)"
"2020-07-16T00:00:00.000","40.742572","-73.922603","1005697","209825","45-45  42nd Street","11104","Queens","Queens","402","26","18102","4540402","4001690006","Hunters Point-Sunnyside-West Maspeth","POINT (-73.922603 40.742572)"
"2020-07-16T00:00:00.000","40.794311","-73.948979","998377","228670","1589 Madison Avenue","10029","New York","Manhattan","111","8","17401","1078857","1016130023","East Harlem South","POINT (-73.94897900000001 40.794311)"
"2020-07-16T00:00:00.000","40.841680","-73.924725","1005078","245933","1363 Ogden Avenue","10452","Bronx","Bronx","204","16","201","2003561","2025350026","Highbridge","POINT (-73.924725 40.84168)"
"2020-07-16T00:00:00.000","40.748701","-73.946380","999107","212053","21-16 44TH ROAD","11101","LONG ISLAND CITY","Queens","402","26","19","4005184","4004380026","Hunters Point-Sunnyside-West Maspeth","POINT (-73.94638 40.748701000000004)"
"2020-07-16T00:00:00.000","40.673370","-73.744008","1055260","184707","228-02 137th Ave","11413","Queens","Queens","413","31","646","4283002","4131690026","Laurelton","POINT (-73.744008 40.67337)"
"2020-07-16T00:00:00.000","40.707192","-73.897292","1012726","196942","66-60 Fresh Pond Road","11385","Ridgewood","Queens","405","30","587","4084940","4035290077","Ridgewood","POINT (-73.89729200000001 40.707192)"
"2020-07-16T00:00:00.000","40.754371","-73.980932","989533","214115","4 West 43rd Street","10036","New York","Manhattan","105","4","96","1034201","1012580042","Midtown-Midtown South","POINT (-73.980932 40.754371)"
"2020-07-16T00:00:00.000","40.640272","-74.011772","980983","172545","5616 6th Avenue","11220","Brooklyn","Brooklyn","307","38","102","3015404","3008400043","Sunset Park East","POINT (-74.011772 40.640272)"
"2020-07-16T00:00:00.000","40.744771","-73.932449","1002968","210624","32-23 Queens Blvd","11101","Queens","Queens","402","26","179","4537914","4002440024","Hunters Point-Sunnyside-West Maspeth","POINT (-73.932449 40.744771)"
"2020-07-16T00:00:00.000","40.603552","-73.947332","998875","159171","4034 Bedford Ave","11229","Brooklyn","Brooklyn","315","48","562","3197275","3073030022","Madison","POINT (-73.947332 40.603552)"
"2020-07-16T00:00:00.000","40.812619","-73.906063","1010253","235350","811 EAST 149 STREET","10455","BRONX","Bronx","201","8","79","2004772","2026640001","Melrose South-Mott Haven North","POINT (-73.906063 40.812619)"
"2020-07-16T00:00:00.000","40.724479","-73.777454","1045935","203302","189-10 RADNOR ROAD","11423","Jamaica","Queens","408","23","1277","4156558","4072770001","Jamaica Estates-Holliswood","POINT (-73.777454 40.72447900000001)"
"2020-07-16T00:00:00.000","40.720074","-73.990996","986746","201619","165 Eldridge Street","10002","New York","Manhattan","103","1","18","1075907","1004200068","Chinatown","POINT (-73.990996 40.720074)"
"2020-07-16T00:00:00.000","40.881313","-73.878395","1017877","260387","3510 Bainbridge Avenue","10467","Bronx","Bronx","207","11","431","2018255","2033440005","Norwood","POINT (-73.878395 40.881313000000006)"
"2020-07-16T00:00:00.000","40.885116","-73.877679","1018073","261773","3617 BAINBRIDGE AVENUE","10467","BRONX","Bronx","207","11","431","2017858","2033290124","Norwood","POINT (-73.877679 40.885116)"
"2020-07-16T00:00:00.000","40.685664","-73.977133","990592","189083","144 St. Felix Street","11217","Brooklyn","Brooklyn","302","35","35","3059187","3021110045","Fort Greene","POINT (-73.977133 40.685664)"
"2020-07-16T00:00:00.000","40.595118","-73.954446","996901","156097","1610 Gravesend Neck Road","11229","Brooklyn","Brooklyn","315","48","586","3200849","3073770054","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","POINT (-73.954446 40.595118)"
"2020-07-16T00:00:00.000","40.843166","-73.914423","1007928","246477","1550 Townsend Ave","10452","Bronx","Bronx","204","14","209","2008123","2028450020","West Concourse","POINT (-73.914423 40.843166)"
"2020-07-16T00:00:00.000","40.846186","-73.937623","1001508","247572","45 Wadsworth Avenue","10033","New York","Manhattan","112","10","263","1089928","1021440003","Washington Heights South","POINT (-73.93762300000002 40.846186)"
"2020-07-16T00:00:00.000","40.753078","-73.884906","1016138","213664","34-25 82 STREET","11372","QUEENS","Queens","403","25","283","4437128","4014430019","Jackson Heights","POINT (-73.884906 40.753078)"
"2020-07-16T00:00:00.000","40.834157","-73.887512","1015378","243203","1550 VYSE AVENUE","10460","BRONX","Bronx","203","17","157","2010786","2029960010","Crotona Park East","POINT (-73.887512 40.834157)"
"2020-07-16T00:00:00.000","40.774338","-73.987266","987777","221389","250 West 64th Street","10023","New York","Manhattan","107","6","151","1030337","1011547501","Lincoln Square","POINT (-73.987266 40.774338)"
"2020-07-16T00:00:00.000","40.838510","-73.943738","999818","244774","99 Fort Washington Ave","10032","New York","Manhattan","112","7","247","1063346","1021360235","Washington Heights South","POINT (-73.943738 40.83851000000001)"
"2020-07-16T00:00:00.000","40.805742","-73.918238","1006885","232841","201 St. Ann's Avenue","10454","Bronx","Bronx","201","8","25","2090986","2022630019","Mott Haven-Port Morris","POINT (-73.918238 40.805742)"
"2020-07-16T00:00:00.000","40.829232","-73.856734","1023898","241421","1111 PUGSLEY AVENUE","10472","BRONX","Bronx","209","18","4001","2025717","2037900040","Soundview-Bruckner","POINT (-73.85673400000002 40.829232)"
"2020-07-16T00:00:00.000","40.874317","-73.902631","1011178","257830","2865 Kingsbridge Terrace","10463","Bronx","Bronx","208","14","273","2015735","2032560156","Van Cortlandt Village","POINT (-73.902631 40.874317)"
"2020-07-16T00:00:00.000","40.657786","-73.770310","1047979","179009","175-15 Rockaway Blvd","11434","NULL","Queens","413","31","320","4286135","4133810001","Springfield Gardens South-Brookville","POINT (-73.77031 40.657786)"
"2020-07-16T00:00:00.000","40.763894","-73.947916","998678","217588","645 MAIN STREET","10044","New York","Manhattan","108","5","23802","1084848","1013730001","Lenox Hill-Roosevelt Island","POINT (-73.947916 40.763894)"
"2020-07-16T00:00:00.000","40.714398","-73.992299","986385","199551","111 Division Street","10002","New York","Manhattan","103","1","6","1003612","1002830094","Lower East Side","POINT (-73.992299 40.714398)"
"2020-07-16T00:00:00.000","40.638510","-73.984316","988603","171903","1402 40th Street","11218","Brookyln","Brooklyn","312","39","230","3124884","3053450006","Borough Park","POINT (-73.984316 40.63851)"
"2020-07-16T00:00:00.000","40.796668","-73.930966","1003364","229532","535 EAST 119 STREET","10035","New York","Manhattan","111","8","192","1084005","1018160001","East Harlem North","POINT (-73.930966 40.796668)"
"2020-07-16T00:00:00.000","40.729412","-74.006148","982546","205021","16 Clarkson Street","10014","New York","Manhattan","102","3","67","1009757","1005810054","West Village","POINT (-74.006148 40.729412)"
"2020-07-16T00:00:00.000","40.692356","-73.860630","1022899","191551","84-01 Jamaica Avenue","11421","Queens","Queens","409","32","12","4181530","4088530123","Woodhaven","POINT (-73.86063 40.692356)"
"2020-07-16T00:00:00.000","40.697781","-73.947809","998722","193501","700 PARK AVENUE","11206","BROOKLYN","Brooklyn","303","36","257","3048508","3017390011","Bedford","POINT (-73.947809 40.697781)"
"2020-07-16T00:00:00.000","40.636749","-73.920568","1006296","171271","5816 Farragut Road","11234","Brookyln","Brooklyn","318","45","94402","3331003","3079780001","Flatlands","POINT (-73.920568 40.636749)"
"2020-07-16T00:00:00.000","40.673221","-73.991168","986700","184549","168 7 Street","11215","Brooklyn","Brooklyn","306","39","121","3021771","3009960021","Park Slope-Gowanus","POINT (-73.991168 40.673221)"
"2020-07-16T00:00:00.000","40.707525","-74.003365","983317","197047","217 Water St","10038","New York","Manhattan","101","1","1501","1082012","1000960005","Battery Park City-Lower Manhattan","POINT (-74.003365 40.707525)"
"2020-07-16T00:00:00.000","40.624611","-74.005378","982757","166839","1225 69 STREET","11219","BROOKLYN","Brooklyn","310","43","196","3143190","3057740001","Dyker Heights","POINT (-74.005378 40.624611)"
"2020-07-16T00:00:00.000","40.818369","-73.868950","1020523","237458","1680 Seward Ave.","10473","Bronx","Bronx","209","18","20","2092647","2035510001","Soundview-Castle Hill-Clason Point-Harding Park","POINT (-73.86895 40.818369)"
"2020-07-16T00:00:00.000","40.695888","-73.833681","1030370","192851","89-30 114th Street","11418","Richmond Hill","Queens","409","28","124","4195688","4093210001","Richmond Hill","POINT (-73.833681 40.695888000000004)"
"2020-07-16T00:00:00.000","40.814425","-73.886953","1015542","236014","1290 SPOFFORD AVENUE","10474","BRONX","Bronx","202","17","93","2006680","2027660001","Hunts Point","POINT (-73.886953 40.814425)"
"2020-07-16T00:00:00.000","40.738952","-73.985479","988274","208497","127 East 22nd Street","10010","New York","Manhattan","105","2","68","1018014","1008780016","Gramercy","POINT (-73.985479 40.738952000000005)"
"2020-07-16T00:00:00.000","40.638961","-74.097552","957176","172082","304 Prospect Avenue","10301","Staten Island","Staten Island","501","49","67","5113051","5001000030","New Brighton-Silver Lake","POINT (-74.097552 40.638961)"
"2020-07-16T00:00:00.000","40.815350","-73.915961","1007512","236342","452 East 149th Street","10455","Bronx","Bronx","201","8","43","2000538","2022930053","Mott Haven-Port Morris","POINT (-73.915961 40.81535)"
"2020-07-16T00:00:00.000","40.712255","-73.999214","984468","198770","37 St James Place","10038","New York","Manhattan","103","1","27","1001393","1001160049","Chinatown","POINT (-73.999214 40.712255)"
"2020-07-16T00:00:00.000","40.703179","-73.940761","1000675","195469","50 Humboldt St.","11206","Brookyln","Brooklyn","301","34","489","3338434","3031290001","Bushwick South","POINT (-73.940761 40.703179)"
"2020-07-16T00:00:00.000","40.827471","-73.829753","1031366","240793","2750 LaFayette AVe","10465","Bronx","Bronx","210","13","152","2080231","2055470001","Schuylerville-Throgs Neck-Edgewater Park","POINT (-73.829753 40.827471)"
"2020-07-16T00:00:00.000","40.656068","-73.907245","1009986","178313","985 ROCKAWAY AVENUE","11212","Brookyln","Brooklyn","316","42","922","3082940","3036360007","Brownsville","POINT (-73.907245 40.656068)"
"2020-07-16T00:00:00.000","40.621413","-73.908987","1009516","165687","7103 AVENUE T","11234","Brookyln","Brooklyn","318","46","69602","3236665","3083930001","Georgetown-Marine Park-Bergen Beach-Mill Basin","POINT (-73.908987 40.621413000000004)"
"2020-07-16T00:00:00.000","40.700606","-73.782302","1044613","194601","107-25 WREN PLACE","11433","QUEENS","Queens","412","27","414","4218416","4102500001","South Jamaica","POINT (-73.782302 40.700606)"
"2020-07-16T00:00:00.000","40.67591","-73.927147","1004458","185537","129 Kings 1st Street Walk","11233","Brooklyn","Brooklyn","308","41","307","3324601","3013440001","Crown Heights North","POINT (-73.927147 40.67591)"
"2020-07-16T00:00:00.000","40.721238","-73.991385","986638","202043","170 Forsyth st.","10002","New York","Manhattan","103","1","3601","1075911","1004217502","Chinatown","POINT (-73.991385 40.721238)"
"2020-07-16T00:00:00.000","40.686653","-73.984142","988648","189443","420 Atlantic Avenue","11217","Brooklyn","Brooklyn","302","33","41","3000924","3001840009","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","POINT (-73.984142 40.686653)"
"2020-07-16T00:00:00.000","40.667195","-73.951167","997797","182357","1186 CARROLL STREET","11225","Brookyln","Brooklyn","309","35","321","3348092","3012890025","Crown Heights South","POINT (-73.951167 40.667195)"
"2020-07-16T00:00:00.000","40.676094","-73.935688","1002089","185602","1580 DEAN STREET","11213","Brookyln","Brooklyn","308","36","309","3035761","3013470001","Crown Heights North","POINT (-73.935688 40.676094)"
"2020-07-16T00:00:00.000","40.812070","-73.920087","1006371","235146","411 East  143 Street","10454","Bronx","Bronx","201","8","41","2000490","2022880095","Mott Haven-Port Morris","POINT (-73.920087 40.81207)"
"2020-07-16T00:00:00.000","40.736518","-73.992725","986266","207610","10 East 15th Street","10003","New York","Manhattan","105","2","52","1089902","1008420034","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.992725 40.736518)"
"2020-07-16T00:00:00.000","40.823174","-73.923326","1005471","239191","750 CONCOURSE VILLAGE WEST","10451","BRONX","Bronx","204","17","61","2002454","2024430079","East Concourse-Concourse Village","POINT (-73.923326 40.823174)"
"2020-07-16T00:00:00.000","40.822474","-73.907194","1009936","238940","890 Cauldwell Avenue","10456","Bronx","Bronx","203","16","185","2004496","2026310048","Morrisania-Melrose","POINT (-73.907194 40.822474)"
"2020-07-16T00:00:00.000","40.592648","-74.163124","938946","155236","2221 Richmond Avenue","10314","Staten Island","Staten Island","502","51","27706","5038357","5023800110","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","POINT (-74.163124 40.592648)"
"2020-07-16T00:00:00.000","40.762074","-73.986275","988052","216921","825 8th Ave","10019","New York","Manhattan","104","3","127","1076203","1010400029","Clinton","POINT (-73.986275 40.762074)"
"2020-07-16T00:00:00.000","40.876363","-73.907343","1009874","258574","5470 Broadway","10463","Bronx","Bronx","208","10","309","1082781","1022150116","Marble Hill-Inwood","POINT (-73.907343 40.876363)"
"2020-07-16T00:00:00.000","40.762605","-73.978460","990217","217115","1345  Avenue of the Americas","10105","New York","Manhattan","105","4","137","1083719","1010070029","Midtown-Midtown South","POINT (-73.97846 40.76260500000001)"
"2020-07-16T00:00:00.000","40.714785","-73.963000","994507","199694","250 BERRY STREET","11211","Brookyln","Brooklyn","301","34","551","3062766","3023910001","North Side-South Side","POINT (-73.963 40.714785)"
"2020-07-16T00:00:00.000","40.789308","-73.949225","998310","226847","130 East 101st Street","10029","New York","Manhattan","111","8","166","1051816","1016280062","East Harlem South","POINT (-73.949225 40.789308)"
"2020-07-16T00:00:00.000","40.657464","-74.004419","983024","178808","882 3rd Avenue","11232","Brooklyin","Brooklyn","307","38","18","3336893","3006790001","Sunset Park West","POINT (-74.004419 40.657464)"
"2020-07-16T00:00:00.000","40.638961","-74.097552","957176","172082","304 Prospect Avenue","10301","Staten Island","Staten Island","501","49","67","5113051","5001000030","New Brighton-Silver Lake","POINT (-74.097552 40.638961)"
"2020-07-16T00:00:00.000","40.869835","-73.898740","1012256","256198","2756 Reservoir Ave","10467","Bronx","Bronx","207","11","409","2100971","2032470070","Van Cortlandt Village","POINT (-73.89874 40.869835)"
"2020-07-16T00:00:00.000","40.815256","-73.955325","996616","236300","509 WEST 129 STREET","10027","New York","Manhattan","109","7","219","1059723","1019840033","Manhattanville","POINT (-73.955325 40.815256)"
"2020-07-16T00:00:00.000","40.723903","-74.004690","982950","203014","121 6th Avenue","10013","New York","Manhattan","102","3","37","1083493","1004777501","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.00469 40.723903)"
"2020-07-16T00:00:00.000","40.839565","-73.880358","1017355","245176","1970 WEST FARMS ROAD","10460","BRONX","Bronx","206","17","60","2094603","2030210038","Crotona Park East","POINT (-73.880358 40.839565)"
"2020-07-16T00:00:00.000","40.800256","-73.937558","1001538","230838","216 EAST 120 STREET","10035","New York","Manhattan","111","8","194","1074333","1017840012","East Harlem North","POINT (-73.937558 40.800256000000005)"
"2020-07-16T00:00:00.000","40.646068","-73.879786","1017610","174679","1460 Pennsylvania Avenue","11239","Brookyln","Brooklyn","305","42","105804","3340241","3044520020","Starrett City","POINT (-73.879786 40.646068)"
"2020-07-16T00:00:00.000","40.704249","-73.797921","1040279","195918","161-21 Jamaica Ave., 6th Floor","11432","Jamaica","Queens","412","24","44601","4208875","4097607501","Jamaica","POINT (-73.797921 40.704249000000004)"
"2020-07-16T00:00:00.000","40.606844","-73.749975","1053674","160465","1332 central Ave","11691","Far Rockaway","Queens","414","31","103202","4297944","4155350062","Far Rockaway-Bayswater","POINT (-73.749975 40.606844)"
"2020-07-16T00:00:00.000","40.724479","-73.777454","1045935","203302","189-10 RADNOR ROAD","11423","QUEENS","Queens","408","23","1277","4156558","4072770001","Jamaica Estates-Holliswood","POINT (-73.777454 40.72447900000001)"
"2020-07-16T00:00:00.000","40.663698","-73.854598","1024589","181113","155 - 03 79 STREET","11414","HOWARD BEACH","Queens","410","32","6202","4434909","4114590001","Lindenwood-Howard Beach","POINT (-73.854598 40.663698000000004)"
"2020-07-16T00:00:00.000","40.719071","-73.875437","1018779","201278","79-15 penelope ave","11379","queens","Queens","405","30","663","4069253","4029900045","Middle Village","POINT (-73.875437 40.719071)"
"2020-07-16T00:00:00.000","40.887582","-73.859733","1023034","262679","715 EAST 225 STREET","10466","BRONX","Bronx","212","12","406","2063435","2048390039","Williamsbridge-Olinville","POINT (-73.859733 40.887582)"
"2020-07-16T00:00:00.000","40.669205","-73.905172","1010556","183100","137 Belmont Avenue","11212","Brookyln","Brooklyn","316","41","908","3327015","3037270001","Brownsville","POINT (-73.905172 40.669205)"
"2020-07-16T00:00:00.000","40.685695","-73.922463","1005754","189103","820 HANCOCK STREET","11233","Brookyln","Brooklyn","303","41","377","3039906","3014900001","Stuyvesant Heights","POINT (-73.92246300000001 40.685695)"
"2020-07-16T00:00:00.000","40.821045","-73.898666","1012297","238422","884 East 163rd Street","10459","Bronx","Bronx","202","17","87","2102069","2026960095","Longwood","POINT (-73.898666 40.821045)"
"2020-07-16T00:00:00.000","40.706270","-74.012909","980671","196590","42 Broadway","10004","New York","Manhattan","101","1","9","1000812","1000220020","Battery Park City-Lower Manhattan","POINT (-74.012909 40.70627)"
"2020-07-16T00:00:00.000","40.859993","-73.929129","1003854","252604","54 Nagle Avenue","10040","New York","Manhattan","112","10","285","1064146","1021720064","Washington Heights North","POINT (-73.92912900000002 40.859993)"
"2020-07-16T00:00:00.000","40.844730","-73.858207","1023481","247067","1640 BRONXDALE AVE","10462","BRONX","Bronx","211","13","244","2116414","2040910001","Van Nest-Morris Park-Westchester Square","POINT (-73.858207 40.84473)"
"2020-07-16T00:00:00.000","40.768483","-73.989177","987248","219256","500 West   56 Street","10019","New York","Manhattan","104","6","135","1087635","1010840025","Clinton","POINT (-73.989177 40.768483)"
"2020-07-16T00:00:00.000","40.748623","-73.874469","1019032","212045","9214 Roosevelt Ave","11372","Jackson Heights","Queens","404","21","469","4038783","4015500020","Elmhurst","POINT (-73.874469 40.748623)"
"2020-07-16T00:00:00.000","40.597369","-73.948946","998428","156918","2200 GRAVESEND NECK ROAD","11229","Brookyln","Brooklyn","315","48","59401","3201080","3073810201","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","POINT (-73.948946 40.597369)"
"2020-07-16T00:00:00.000","40.842571","-73.942097","1000271","246254","216 Ft Washington Ave","10032","New York","Manhattan","112","10","251","1063381","1021380079","Washington Heights South","POINT (-73.942097 40.842571)"
"2020-07-16T00:00:00.000","40.677697","-73.886936","1015611","186200","265 Warwick St","11207","Brooklyn","Brooklyn","305","37","1170","3397079","3039520047","East New York","POINT (-73.886936 40.677697)"
"2020-07-16T00:00:00.000","40.682053","-73.960022","995338","187769","1047A Fulton Street","11238","NY","Brooklyn","302","35","227","3057242","3019920004","Clinton Hill","POINT (-73.960022 40.682053)"
"2020-07-16T00:00:00.000","40.736707","-73.814703","1035601","207733","65-30 Kissena Blvd","11367","Flushing","Queens","408","24","809","4141870","4065170001","Kew Gardens Hills","POINT (-73.814703 40.736707)"
"2020-07-16T00:00:00.000","40.817372","-73.947712","998723","237072","6 EDGECOMBE AVENUE","10030","New York","Manhattan","110","9","22102","1059460","1019600001","Central Harlem North-Polo Grounds","POINT (-73.947712 40.817372)"
"2020-07-16T00:00:00.000","40.619226","-73.933170","1002803","164884","2076 Flatbush Avenue","11234","Brookyln","Brooklyn","318","46","650","3219582","3078660068","Flatlands","POINT (-73.93317 40.619226)"
"2020-07-16T00:00:00.000","40.630031","-74.018878","979010","168814","619 72nd Street","11209","Brooklyn","Brooklyn","310","43","134","3146921","3058990001","Bay Ridge","POINT (-74.018878 40.63003100000001)"
"2020-07-16T00:00:00.000","40.863735","-73.836070","1029593","254002","2545 Gunther Avenue","10469","Bronx","Bronx","211","13","310","2053518","2044930001","Allerton-Pelham Gardens","POINT (-73.83607 40.863735)"
"2020-07-16T00:00:00.000","40.710729","-73.996631","985184","198214","80 Catherine Street","10038","New York","Manhattan","103","1","25","1083357","1001110160","Chinatown","POINT (-73.996631 40.710729)"
"2020-07-16T00:00:00.000","40.759147","-73.966979","993398","215856","245 E 56th street","10022","New York","Manhattan","106","4","108","1090233","1013307502","Turtle Bay-East Midtown","POINT (-73.966979 40.759147)"
"2020-07-16T00:00:00.000","40.837310","-73.936934","1001701","244338","401 West  165 Street","10032","New York","Manhattan","112","10","249",,,"Washington Heights South","POINT (-73.936934 40.83731)"
"2020-07-16T00:00:00.000","40.751943","-73.969339","992745","213231","340 East 46th Street","10017","New York","Manhattan","106","4","90","1038777","1013380035","Turtle Bay-East Midtown","POINT (-73.969339 40.751943)"
"2020-07-16T00:00:00.000","40.810511","-73.955997","996431","234571","433 WEST 123 STREET","10027","New York","Manhattan","109","7","20901","1059526","1019640012","Morningside Heights","POINT (-73.95599700000001 40.810511)"
"2020-07-16T00:00:00.000","40.772050","-73.958066","995865","220558","220 Est 76th Street","10021","New York","Manhattan","108","4","134","1044058","1014300005","Lenox Hill-Roosevelt Island","POINT (-73.958066 40.77205000000001)"
"2020-07-16T00:00:00.000","40.706640","-73.798033","1040246","196789","89-64 163rd Street","11432","Jamaica","Queens","412","24","44601","4208888","4097610080","Jamaica","POINT (-73.798033 40.70664)"
"2020-07-16T00:00:00.000","40.747549","-73.993143","986150","211629","330 7th avenue","10001","New york","Manhattan","105","3","95","1014264","1007780043","Midtown-Midtown South","POINT (-73.993143 40.747549)"
"2020-07-16T00:00:00.000","40.749910","-73.975061","991160","212490","633 Third Avenue","10017","New York","Manhattan","106","4","88","1037174","1013147502","Turtle Bay-East Midtown","POINT (-73.975061 40.74991000000001)"
