"generated_on","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","community_board","council_district","census_tract","nta","bbl","bin","install_date","active_date","wifi_status","wifi_status_date","tablet_status","tablet_status_date","phone_status","phone_status_date","geocoded_column"
"2021-09-15 17:00:00.539","bk-15-125565","Repair","125565","2575 CONEY ISLAND AVENUE","New York","NY","11223","Brooklyn","40.59385726","-73.96071745","GRAVESEND NECK ROAD","AVENUE W","null","315","48","3058400","Homecrest","3073710052","3200556",,,"null","null","null","null","null","null","
,  
(40.59385726, -73.96071745)"
"2021-09-15 17:00:00.539","bk-15-126079","Repair","126079","1824 AVENUE P","New York","NY","11229","Brooklyn","40.61071666","-73.95495784","EAST 18 STREET","EAST 19 STREET","null","315","48","3055200","Madison","3067810007","3182481",,,"null","null","null","null","null","null","
,  
(40.61071666, -73.95495784)"
"2021-09-15 17:00:00.539","bk-15-126098","Repair","126098","206 AVENUE U","New York","NY","11223","Brooklyn","40.59657159","-73.97636359","WEST 5 STREET","WEST 4 STREET","null","315","47","3039800","Gravesend","3071220001","3192578",,,"null","null","null","null","null","null","
,  
(40.59657159, -73.97636359)"
"2021-09-15 17:00:00.539","bk-15-126105","Repair","126105","1501 AVENUE U","New York","NY","11229","Brooklyn","40.59891276","-73.9563083","EAST 14 STREET","EAST 15 STREET","null","315","48","3058000","Madison","3073200049","3198127",,,"null","null","null","null","null","null","
,  
(40.59891276, -73.9563083)"
"2021-09-15 17:00:00.539","bk-15-126117","Repair","126117","1701 AVENUE Y","New York","NY","11235","Brooklyn","40.59038257","-73.9527276","EAST 17 STREET","EAST 18 STREET","null","315","48","3059200","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","3074190045","3000000",,,"null","null","null","null","null","null","
,  
(40.59038257, -73.9527276)"
"2022-06-02 10:00:01.332","bk-16-gf33571","Installed","GF33571","354 SARATOGA AVENUE","New York","NY","11233","Brooklyn","40.67353500191869","-73.91684504553871","SAINT MARKS AVENUE","BERGEN STREET","NW","316","41","303","Ocean Hill","3014520051","3039059","2022-04-17 20:00:00.000",,"null","null","null","null","null","null","
,  
(40.67353500191869, -73.91684504553871)"
"2022-06-02 10:00:01.332","bk-16-gf33573","Installed","GF33573","268 SARATOGA AVENUE","New York","NY","11233","Brooklyn","40.675984","-73.916609","PACIFIC STREET","ATLANTIC AVENUE","NW","316","41","303","Ocean Hill","3014320028","3038527","2022-04-14 20:00:00.000",,"null","null","null","null","null","null","
,  
(40.675984, -73.916609)"
"2022-06-02 10:00:01.332","bk-16-gf33575","Installed","GF33575","1642 PITKIN AVENUE","New York","NY","11212","Brooklyn","40.66937191454778","-73.91241791225876","BRISTOL STREET","CHESTER STREET","SE","316","41","924","Brownsville","3034980001","3080741","2022-04-11 20:00:00.000",,"null","null","null","null","null","null","
,  
(40.66937191454778, -73.91241791225876)"
"2021-09-15 17:00:00.539","mn-01-135944","Repair","135944","291 BROADWAY","New York","NY","10007","Manhattan","40.71488263","-74.00582425","READE STREET","DUANE STREET","NW","101","1","1003300","SoHo-TriBeCa-Civic Center-Little Italy","1001500038","1001649",,,"null","null","null","null","null","null","
,  
(40.71488263, -74.00582425)"
"2022-01-10 15:00:01.720","bx-05-119575","Live","119575","2437 GRAND CONCOURSE","New York","NY","10468","Bronx","40.861349","-73.898023","EAST 188 STREET","EAST 184 STREET","SW","205","14","2023703","Fordham South","2031650034","2013798","2016-06-30 20:00:00.000","2016-07-18 20:00:00.000","up","2022-01-10 15:00:01.720","down","2022-01-10 15:00:01.720","up","2022-01-10 15:00:01.720","
,  
(40.861349, -73.898023)"
"2021-09-15 17:00:00.539","mn-03-138463","Repair","138463","201 CLINTON STREET","New York","NY","10002","Manhattan","40.71414911","-73.98722161","EAST BROADWAY","HENRY STREET","null","103","1","1000600","Lower East Side","1002850016","1003695",,,"null","null","null","null","null","null","
,  
(40.71414911, -73.98722161)"
"2021-09-15 17:00:00.539","mn-03-136199","Repair","136199","142 ORCHARD STREET","New York","NY","10002","Manhattan","40.72010636","-73.98916555","RIVINGTON STREET","DELANCEY STREET","SE","103","1","1001800","Chinatown","1004100011","1005309",,,"null","null","null","null","null","null","
,  
(40.72010636, -73.98916555)"
"2021-11-23 09:00:01.547","mn-03-123448","Repair","123448","69 MULBERRY STREET","New York","NY","10013","Manhattan","40.71604445","-73.99930338","BAYARD STREET","WALKER STREET","null","103","1","1002900","Chinatown","1001990027","1002380",,,"null","null","null","null","null","null","
,  
(40.71604445, -73.99930338)"
"2021-06-30 12:00:00.496","mn-04-107960","Live","107960","568 6 AVENUE","New York","NY","10011","Manhattan","40.73900997","-73.99578645","WEST 16 STREET","WEST 17 STREET","SW","104","3","1008100","Hudson Yards-Chelsea-Flatiron-Union Square","1007920036","1014581",,,"null","null","down","2021-06-30 12:00:00.496","up","2021-06-30 12:00:00.496","
,  
(40.73900997, -73.99578645)"
"2021-11-23 09:00:01.547","mn-03-138885","Repair","138885","17 2 AVENUE","New York","NY","10003","Manhattan","40.7240909","-73.99081523","EAST 1 STREET","EAST 2 STREET","null","103","2","1003602","East Village","1004567501","1088698",,,"null","null","null","null","null","null","
,  
(40.7240909, -73.99081523)"
"2021-09-16 08:00:00.679","mn-05-121576","Live","121576","100 EAST 34 STREET","New York","NY","10016","Manhattan","40.74688075","-73.9810645","PARK AVENUE","LEXINGTON AVENUE","SE","105","2","1007200","Murray Hill-Kips Bay","1008897501","1087537","2017-09-09 20:00:00.000","2017-12-03 19:00:00.000","null","null","down","2021-09-16 08:00:00.679","up","2021-09-16 08:00:00.679","
,  
(40.74688075, -73.9810645)"
"2021-09-15 17:00:00.539","mn-05-134491","Repair","134491","156 5 AVENUE","New York","NY","10010","Manhattan","40.73985311","-73.99094061","WEST 20 STREET","WEST 21 STREET","null","105","3","1005400","Hudson Yards-Chelsea-Flatiron-Union Square","1008220031","1015499",,,"null","null","null","null","null","null","
,  
(40.73985311, -73.99094061)"
"2021-09-15 17:00:00.539","mn-05-134914","Repair","134914","8 GRAMERCY PARK SOUTH","New York","NY","10003","Manhattan","40.73819542","-73.98755897","PARK AVENUE SOUTH","IRVING PLACE","NE","105","2","1005000","Gramercy","1008480070","1084662",,,"null","null","null","null","null","null","
,  
(40.73819542, -73.98755897)"
"2021-09-15 17:00:00.539","mn-05-134961","Repair","134961","122 5 AVENUE","New York","NY","10011","Manhattan","40.73815622","-73.99222617","17 STREET","18 STREET","SW","105","3","1005400","Hudson Yards-Chelsea-Flatiron-Union Square","1008190037","1015419",,,"null","null","null","null","null","null","
,  
(40.73815622, -73.99222617)"
"2021-09-15 17:00:00.539","mn-05-134723","Repair","134723","105 5 AVENUE","New York","NY","10003","Manhattan","40.73835241","-73.99179154","E 18th St","null","null","105","2","1005200","Hudson Yards-Chelsea-Flatiron-Union Square","1008460071","1016144",,,"null","null","null","null","null","null","
,  
(40.73835241, -73.99179154)"
"2021-09-15 17:00:00.539","mn-05-136090","Repair","136090","200 MADISON AVENUE","New York","NY","10016","Manhattan","40.74857361","-73.98247632","EAST 35 STREET","EAST 36 STREET","NW","105","4","1008200","Murray Hill-Kips Bay","1008650014","1017122",,,"null","null","null","null","null","null","
,  
(40.74857361, -73.98247632)"
"2021-09-15 17:00:00.539","mn-05-136185","Repair","136185","575 MADISON AVENUE","New York","NY","10022","Manhattan","40.76159519","-73.97265476","EAST 57 STREET","EAST 56 STREET","NE","105","4","1011202","Midtown-Midtown South","1012920052","1035789",,,"null","null","null","null","null","null","
,  
(40.76159519, -73.97265476)"
"2021-09-15 17:00:00.539","mn-05-136437","Repair","136437","828 7 AVENUE","New York","NY","10019","Manhattan","40.76311571","-73.98207596","WEST 53 STREET","WEST 54 STREET","NW","105","4","1013100","Midtown-Midtown South","1010257501","1076200",,,"null","null","null","null","null","null","
,  
(40.76311571, -73.98207596)"
"2021-09-15 17:00:00.539","mn-05-136681","Repair","136681","366 MADISON AVENUE","New York","NY","10017","Manhattan","40.755399","-73.977667","MADISON AVENUE","5 AVENUE","SW","105","4","1009400","Midtown-Midtown South","1012810059","1035395",,,"null","null","null","null","null","null","
,  
(40.755399, -73.977667)"
"2021-09-15 17:00:00.539","mn-05-138434","Repair","138434","400 MADISON AVENUE","New York","NY","10017","Manhattan","40.7564578","-73.97673652","EAST 48 STREET","EAST 47 STREET","SW","105","4","1009400","Midtown-Midtown South","1012830017","1035420",,,"null","null","null","null","null","null","
,  
(40.7564578, -73.97673652)"
"2021-09-15 17:00:00.539","mn-05-138823","Repair","138823","20 EAST 42 STREET","New York","NY","10017","Manhattan","40.75311316","-73.98022067","5 AVENUE","MADISON AVENUE","SE","105","4","1008200","Murray Hill-Kips Bay","1012760065","1035340",,,"null","null","null","null","null","null","
,  
(40.75311316, -73.98022067)"
"2021-09-15 17:00:00.539","mn-05-138889","Repair","138889","360 MADISON AVENUE","New York","NY","10017","Manhattan","40.75487845","-73.9780794","MADISON AVENUE","5 AVENUE","NW","105","4","1009400","Midtown-Midtown South","1012817501","1086068",,,"null","null","null","null","null","null","
,  
(40.75487845, -73.9780794)"
"2021-11-23 09:00:01.547","mn-05-122711","Repair","122711","1330 6 AVENUE","New York","NY","10019","Manhattan","40.76173825","-73.97882905","6 AVENUE","5 AVENUE","NE","105","4","1010400","Midtown-Midtown South","1012690001","1034522",,,"null","null","null","null","null","null","
,  
(40.76173825, -73.97882905)"
"2021-06-30 12:00:00.496","mn-05-134736","Live","134736","777 7 AVENUE","New York","NY","10019","Manhattan","40.76114197","-73.98309028","WEST 50 STREET","WEST 51 STREET","NE","105","4","1013100","Midtown-Midtown South","1010037501","1022710","2017-02-10 19:00:00.000","2017-04-13 20:00:00.000","null","null","down","2021-06-30 12:00:00.496","up","2021-06-30 12:00:00.496","
,  
(40.76114197, -73.98309028)"
"2021-09-15 17:00:00.539","mn-06-123804","Repair","123804","300 EAST 23 STREET","New York","NY","10010","Manhattan","40.737618","-73.980522","2 AVENUE","1 AVENUE","SE","106","2","1006400","Gramercy","1009287504","1088559",,,"null","null","null","null","null","null","
,  
(40.737618, -73.980522)"
"2021-09-15 17:00:00.539","mn-06-135867","Repair","135867","201 EAST 31 STREET","New York","NY","10016","Manhattan","40.74378003","-73.9792679","EAST 31 STREET","EAST 32 STREET","NE","106","2","1007000","Murray Hill-Kips Bay","1009120001","1020028",,,"null","null","null","null","null","null","
,  
(40.74378003, -73.9792679)"
"2021-09-15 17:00:00.539","mn-06-138572","Repair","138572","242 EAST 40 STREET","New York","NY","10016","Manhattan","40.74876512","-73.97380674","2 AVENUE","3 AVENUE","S","106","4","1008800","Turtle Bay-East Midtown","1009200041","1020384",,,"null","null","null","null","null","null","
,  
(40.74876512, -73.97380674)"
"2021-09-15 17:00:00.539","mn-06-139993","Repair","139993","488 3 AVENUE","New York","NY","10016","Manhattan","40.74520447","-73.97865692","EAST 33 STREET","EAST 34 STREET","NW","106","2","1007200","Murray Hill-Kips Bay","1008890039","1018502",,,"null","null","null","null","null","null","
,  
(40.74520447, -73.97865692)"
"2021-11-23 09:00:01.547","mn-06-133441","Repair","133441","639 3 AVENUE","New York","NY","10017","Manhattan","40.75005178","-73.97467203","3 AVENUE","2 AVENUE","NE","106","4","1008800","Turtle Bay-East Midtown","1013150001","1037545",,,"null","null","null","null","null","null","
,  
(40.75005178, -73.97467203)"
"2021-11-23 09:00:01.547","mn-06-135802","Repair","135802","684 3 AVENUE","New York","NY","10017","Manhattan","40.751598","-73.974002","EAST 43 STREET","EAST 44 STREET","NW","106","4","1009200","Turtle Bay-East Midtown","1012980033","1080446",,,"null","null","null","null","null","null","
,  
(40.751598, -73.974002)"
"2021-09-15 17:00:00.539","mn-07-133513","Repair","133513","1 LINCOLN PLAZA","New York","NY","10023","Manhattan","40.77195648","-73.98194402","WEST 63 STREET","WEST 64 STREET","SE","107","6","1014900","Lincoln Square","1011167501","1027472",,,"null","null","null","null","null","null","
,  
(40.77195648, -73.98194402)"
"2021-11-23 09:00:01.547","mn-07-107674","Repair","107674","555 WEST 59 STREET","New York","NY","10023","Manhattan","40.77136521","-73.98972061","AMSTERDAM AVENUE","11 AVENUE","null","107","6","1014700","Lincoln Square","1011517503","1087704",,,"null","null","null","null","null","null","
,  
(40.77136521, -73.98972061)"
"2021-09-15 17:00:00.539","mn-07-133651","Repair","133651","498 AMSTERDAM AVENUE","New York","NY","10024","Manhattan","40.78655977","-73.97596589","WEST 84 STREET","WEST 85 STREET","NW","107","6","1017100","Upper West Side","1012320029","1033109",,,"null","null","null","null","null","null","
,  
(40.78655977, -73.97596589)"
"2021-11-23 09:00:01.547","mn-07-107924","Repair","107924","708 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.79305188","-73.97123866","WEST 95 STREET","WEST 94 STREET","NW","107","6","1018300","Upper West Side","1012420031","1033678",,,"null","null","null","null","null","null","
,  
(40.79305188, -73.97123866)"
"2021-09-15 17:00:00.539","mn-07-134649","Repair","134649","546 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78689922","-73.97200919","WEST 87 STREET","WEST 86 STREET","MIDBLOCK","107","6","1017300","Upper West Side","1012170035","1032201",,,"null","null","null","null","null","null","
,  
(40.78689922, -73.97200919)"
"2021-09-15 17:00:00.539","mn-07-135447","Repair","135447","125 WEST 97 STREET","New York","NY","10025","Manhattan","40.79368231","-73.96721133","COLUMBUS AVENUE","AMSTERDAM AVENUE","NW","107","7","1018500","Upper West Side","1018520005","1088746",,,"null","null","null","null","null","null","
,  
(40.79368231, -73.96721133)"
"2021-09-15 17:00:00.539","mn-07-138322","Repair","138322","1900 BROADWAY","New York","NY","10023","Manhattan","40.77131507","-73.981824","BROADWAY","CENTRAL PARK WEST","NE","107","6","1014900","Lincoln Square","1011167501","1027472",,,"null","null","null","null","null","null","
,  
(40.77131507, -73.981824)"
"2022-03-09 07:00:01.457","mn-07-134460","Repair","134460","1998 BROADWAY","New York","NY","10023","null","40.77529295","-73.98184484","BROADWAY","COLUMBUS AVENUE","SE","107","6","1015300","Lincoln Square","1011397503","1084564","1999-02-25 19:00:00.000","1999-02-25 19:00:00.000","up","2022-03-09 07:00:01.457","null","null","null","null","
,  
(40.77529295, -73.98184484)"
"2022-02-18 17:00:01.014","mn-08-121133","Live","121133","793 MADISON AVENUE","New York","NY","10065","Manhattan","40.768649","-73.967597","EAST 67 STREET","EAST 68 STREET","NE","108","4","1012200","Upper East Side-Carnegie Hill","1013820024","1041213","2017-04-07 20:00:00.000","2017-06-08 20:00:00.000","up","2022-02-18 17:00:01.014","down","2022-02-18 17:00:01.014","up","2022-02-18 17:00:01.014","
,  
(40.768649, -73.967597)"
"2021-06-16 21:00:00.373","mn-08-136448","Repair","136448","1131 3 AVENUE","New York","NY","10065","Manhattan","40.766014","-73.963171","EAST 66 STREET","EAST 67 STREET","NE","108","4","1011800","Lenox Hill-Roosevelt Island","1014210001","1043872",,,"null","null","null","null","null","null","
,  
(40.766014, -73.963171)"
"2021-09-15 17:00:00.539","mn-10-100212","Repair","100212","2134 FREDERICK DOUGLASS BOULEVARD","New York","NY","10026","Manhattan","40.80391517","-73.9556336","WEST 115 STREET","WEST 116 STREET","MIDBLOCK","110","9","1021800","Central Harlem South","1018310003","1055221",,,"null","null","null","null","null","null","
,  
(40.80391517, -73.9556336)"
"2021-11-23 09:00:01.547","mn-09-120548","Repair","120548","438 WEST 116 STREET","New York","NY","10025","Manhattan","40.80667504","-73.96093297","AMSTERDAM AVENUE","MORNINGSIDE DRIVE","SE","109","7","1020101","Morningside Heights","1018670074","1056058",,,"null","null","null","null","null","null","
,  
(40.80667504, -73.96093297)"
"00:00.5","qu-04-145777","Repair","145777","79-14 QUEENS BOULEVARD","New York","NY","11373","Queens","40.737777","-73.883978","51 AVENUE","HILLYER STREET","SW","404","25","4047900","Elmhurst-Maspeth","4024530018","4056460","00:00.0","00:00.0","null","null","null","null","null","null","(40.737777, -73.883978)"
"2021-06-08 19:00:01.085","mn-10-142553","Repair","142553","315 LENOX AVENUE","New York","NY","10027","Manhattan","40.80822467","-73.94533243","WEST 126 STREET","WEST 125 STREET","SW","110","9","1022200","Central Harlem South","1019107501","1085673",,,"null","null","null","null","null","null","
,  
(40.80822467, -73.94533243)"
"2021-09-15 17:00:00.539","mn-12-134431","Repair","134431","4790 BROADWAY","New York","NY","10034","Manhattan","40.866198777194164","-73.92515098834323","ACADEMY STREET","CUMMING STREET","SE","112","10","1029100","Marble Hill-Inwood","1022330020","1076776",,,"null","null","null","null","null","null","
,  
(40.866198777194164, -73.92515098834323)"
"2021-11-23 09:00:01.547","mn-10-142552","Repair","142552","351 LENOX AVENUE","New York","NY","10027","Manhattan","40.80952343","-73.94438329","WEST 128 STREET","WEST 127 STREET","SW","110","9","1022400","Central Harlem North-Polo Grounds","1019120033","1057923",,,"null","null","null","null","null","null","
,  
(40.80952343, -73.94438329)"
"00:36.6","qu-06-145766","Removal Pending","145766","98-38 QUEENS BOULEVARD","New York","NY","11374","Queens","40.72785","-73.856848","65 ROAD","66 AVENUE","SW","406","29","4071306","Forest Hills","4030860014","4072159","00:00.0","00:00.0","down","00:36.6","up","00:36.6","up","00:36.6","(40.72785, -73.856848)"
"2021-09-15 17:00:00.539","bk-02-135007","Repair","135007","1 GALLATIN PLACE","New York","NY","11201","Brooklyn","40.690948","-73.98651","FULTON STREET","LIVINGSTON STREET","SE","302","33","3003700","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","3001560012","3000441",,,"null","null","null","null","null","null","
,  
(40.690948, -73.98651)"
"00:36.8","mn-04-140358","Removal Pending","140358","311 11 AVENUE","New York","NY","10001","Manhattan","40.7529434","-74.00421615","WEST 29 STREET","WEST 30 STREET","NW","104","3","1009900","Hudson Yards-Chelsea-Flatiron-Union Square","1006750036","1012273","00:00.0","00:00.0","down","00:36.8","up","00:36.8","up","00:36.8","(40.7529434, -74.00421615)"
"2022-01-21 12:00:00.661","bk-01-145860","Activation","145860","308 DRIGGS AVENUE","New York","NY","11222","Brooklyn","40.722328","-73.949671","LEONARD STREET","MANHATTAN AVENUE","NE","301","33","3056900","Greenpoint","3026800031","3066749","2017-06-29 20:00:00.000",,"null","null","null","null","null","null","
,  
(40.722328, -73.949671)"
"2021-06-08 19:00:01.085","bk-03-100111","Repair","100111","276 MALCOLM X BOULEVARD","New York","NY","11233","Brooklyn","40.68357852","-73.92924971","MACON STREET","HALSEY STREET","null","303","36","3029500","Stuyvesant Heights","3016660048","3338010",,,"null","null","null","null","null","null","
,  
(40.68357852, -73.92924971)"
"2021-06-08 19:00:01.085","bk-03-103275","Repair","103275","1040 BROADWAY","New York","NY","11221","Brooklyn","40.69530986","-73.93244165","SUYDAM STREET","HART STREET","NW","303","36","3028700","Stuyvesant Heights","3015930036","3043054",,,"null","null","null","null","null","null","
,  
(40.69530986, -73.93244165)"
"2021-06-08 19:00:01.085","bk-03-117519","Repair","117519","742 MYRTLE AVENUE","New York","NY","11205","Brooklyn","40.69487261","-73.95307584","SANDFORD STREET","NOSTRAND AVENUE","null","303","33","3024100","Bedford","3017530023","3338610",,,"null","null","null","null","null","null","
,  
(40.69487261, -73.95307584)"
"2021-09-15 17:00:00.539","bk-15-107469","Repair","107469","1612 AVENUE U","New York","NY","11229","Brooklyn","40.59892431","-73.95500981","EAST 16 STREET","EAST 17 STREET","null","315","48","3058000","Madison","3073490004","3199611",,,"null","null","null","null","null","null","
,  
(40.59892431, -73.95500981)"
"00:37.0","mn-05-133687","Removal Pending","133687","322 7 AVENUE","New York","NY","10001","Manhattan","40.74741879","-73.99336333","WEST 28 STREET","WEST 29 STREET","NW","105","3","1009500","Midtown-Midtown South","1007780036","1014262","00:00.0","00:00.0","down","00:37.0","up","00:37.0","up","00:37.0","(40.74741879, -73.99336333)"
"00:36.6","mn-06-138318","Removal Pending","138318","643 2 AVENUE","New York","NY","10016","Manhattan","40.74559596","-73.97544551","EAST 35 STREET","EAST 36 STREET","NW","106","4","1007800","Murray Hill-Kips Bay","1009160030","1020188","00:00.0","00:00.0","down","00:36.6","up","00:36.6","up","00:36.6","(40.74559596, -73.97544551)"
"2021-06-08 19:00:01.085","bk-08-110861","Repair","110861","188 UTICA AVENUE","New York","NY","11213","Brooklyn","40.67252577","-73.930851","PARK PLACE","PROSPECT PLACE","NW","308","36","3034500","Crown Heights North","3013660057","3036248",,,"null","null","null","null","null","null","
,  
(40.67252577, -73.930851)"
"2021-06-08 19:00:01.085","bk-12-125765","Repair","125765","5102 13 AVENUE","New York","NY","11219","Brooklyn","40.63387753","-73.99342984","BEACH 51 STREET","52 STREET","null","312","44","3022000","Borough Park","3056550051","3138363",,,"null","null","null","null","null","null","
,  
(40.63387753, -73.99342984)"
"2021-06-08 19:00:01.085","bk-13-101496","Repair","101496","3027 STILLWELL AVENUE","New York","NY","11224","Brooklyn","40.57505982","-73.98097117","SURF AVENUE","BOWERY","null","313","47","3035200","Seagate-Coney Island","3086940419","3245141",,,"null","null","null","null","null","null","
,  
(40.57505982, -73.98097117)"
"2021-06-08 19:00:01.085","bk-14-127693","Repair","127693","21-01 CORTELYOU AVENUE","New York","NY","11226","Brooklyn","40.6439398","-73.95856106","EAST 21 STREET","FLATBUSH AVENUE","NE","314","40","3051400","Flatbush","3051520020","3118558",,,"null","null","null","null","null","null","
,  
(40.6439398, -73.95856106)"
"00:00.4","bx-05-119628","Live","119628","200 EAST 184 STREET","New York","NY","10458","Bronx","40.85915372","-73.89855259","GRAND CONCOURSE","RYER AVENUE","SE","205","15","2038301","Fordham South","2031590042","2013738","00:00.0","00:00.0","null","null","down","00:00.4","up","00:00.4","(40.85915372, -73.89855259)"
"2021-06-01 18:00:00.579","bk-16-108732","Repair","108732","1710 EASTERN PARKWAY","New York","NY","11233","Brooklyn","40.67285974","-73.911469","Rockaway Ave","ST MARKS AVENUE","SW","316","41","3036300","Ocean Hill","3014600073","3039258",,,"null","null","null","null","null","null","
,  
(40.67285974, -73.911469)"
"2021-09-15 17:00:00.539","mn-01-139008","Repair","139008","41 BROAD STREET","New York","NY","10004","Manhattan","40.70572374","-74.01133883","EXCHANGE PLACE","BEAVER STREET","SE","101","1","1000900","Battery Park City-Lower Manhattan","1000250010","1000823",,,"null","null","null","null","null","null","
,  
(40.70572374, -74.01133883)"
"2021-05-12 12:00:00.408","mn-02-136396","Live","136396","82 5 AVENUE","New York","NY","10011","Manhattan","40.73620058","-73.99360102","EAST 14 STREET","EAST 13 STREET","NW","102","3","1005400","Hudson Yards-Chelsea-Flatiron-Union Square","1005770039","1009717","2017-07-28 20:00:00.000","2017-08-29 20:00:00.000","up","2021-05-12 12:00:00.408","up","2021-05-12 12:00:00.408","up","2021-05-12 12:00:00.408","
,  
(40.73620058, -73.99360102)"
"2022-06-02 10:00:01.332","bk-16-gf33579","Installed","GF33579","1771 PITKIN AVENUE","New York","NY","11212","Brooklyn","40.6701759","-73.9078351","WATKINS STREET","MOTHER GASTON BOULEVARD","NE","316","37","906","Brownsville","3035070001","3080766","2022-04-11 20:00:00.000",,"null","null","null","null","null","null","
,  
(40.6701759, -73.9078351)"
"2021-06-08 19:00:01.085","bx-12-119506","Repair","119506","983 EAST 233 STREET","New York","NY","10466","Bronx","40.89078432","-73.84886029","EDENWALD AVENUE","GUNTHER AVENUE","null","212","12","2042600","Woodlawn-Wakefield","2049750032","2097437",,,"null","null","null","null","null","null","
,  
(40.89078432, -73.84886029)"
"2021-09-15 17:00:00.539","mn-03-137409","Repair","137409","71 ALLEN STREET","New York","NY","10002","Manhattan","40.71760385","-73.99143351","GRAND STREET","BROOME STREET","NW","103","1","1001800","Chinatown","1004130023","1005440",,,"null","null","null","null","null","null","
,  
(40.71760385, -73.99143351)"
"2021-09-15 17:00:00.539","mn-04-134687","Repair","134687","130 10 AVENUE","New York","NY","10011","Manhattan","40.74471062","-74.00620393","WEST 18 STREET","WEST 19 STREET","null","104","3","1008900","Hudson Yards-Chelsea-Flatiron-Union Square","1007160001","1078439",,,"null","null","null","null","null","null","
,  
(40.74471062, -74.00620393)"
"2021-09-15 17:00:00.539","mn-04-139748","Repair","139748","636 WEST 41 STREET","New York","NY","10018","Manhattan","40.76019257","-73.99905203","WEST 40 STREET","WEST 41 STREET","null","104","3","1011700","Hudson Yards-Chelsea-Flatiron-Union Square","1010880001","1027086",,,"null","null","null","null","null","null","
,  
(40.76019257, -73.99905203)"
