"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.mn-11-120218","2018-11-20T04:15:21.000","mn-11-120218","Link Active!","120218","1722 3 AVENUE","New York","NY","10029","Manhattan","40.78581769","-73.94903127","EAST 97 STREET","EAST 96 STREET","SW","2016-03-05T00:00:00.000","2016-03-23T00:00:00.000","up","up","up","11","5","15802","MN33","East Harlem South"
"20181120_041521.mn-06-133339","2018-11-20T04:15:21.000","mn-06-133339","Link Active!","133339_133529","165 3 AVENUE","New York","NY","10003","Manhattan","40.73447281401807","-73.9861751321497","EAST 15 STREET","EAST 16 STREET","NE","2016-01-08T00:00:00.000","2016-01-19T00:00:00.000","up","up","up","6","2","48","MN21","Gramercy"
"20181120_041521.qu-01-125081","2018-11-20T04:15:21.000","qu-01-125081","Link Active!","125081","38-04 BROADWAY","New York","NY","11103","Queens","40.759199","-73.919649","38 STREET","STEINWAY STREET","SE","2017-04-22T00:00:00.000","2017-05-18T00:00:00.000","up","up","up","1","22","155","QN70","Astoria"
"20181120_041521.mn-06-133470","2018-11-20T04:15:21.000","mn-06-133470","Link Active!","133470","521 3 AVENUE","New York","NY","10016","Manhattan","40.746217","-73.977614","EAST 35 STREET","EAST 34 STREET","SE","2017-03-11T00:00:00.000","2017-05-05T00:00:00.000","up","up","up","6","2","78","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-07-107814","2018-11-20T04:15:21.000","mn-07-107814","Link Active!","107814","2350 BROADWAY","New York","NY","10024","Manhattan","40.78800168","-73.97655103","WEST 86 STREET","WEST 85 STREET","SE","2016-07-22T00:00:00.000","2016-08-10T00:00:00.000","up","up","up","7","6","171","MN12","Upper West Side"
"20181120_041521.mn-07-133413","2018-11-20T04:15:21.000","mn-07-133413","Link Active!","133413_133414","2096 BROADWAY","New York","NY","10023","Manhattan","40.778381","-73.981665","WEST 72 STREET","WEST 71 STREET","SE","2017-01-27T00:00:00.000","2017-02-27T00:00:00.000","up","up","up","7","6","157","MN14","Lincoln Square"
"20181120_041521.mn-07-133623","2018-11-20T04:15:21.000","mn-07-133623","Link Active!","133623","230 WEST 79 STREET","New York","NY","10024","Manhattan","40.78364875","-73.97975218","BROADWAY","AMSTERDAM AVENUE","SE","2017-08-19T00:00:00.000","2018-04-02T00:00:00.000","up","up","up","7","6","167","MN12","Upper West Side"
"20181120_041521.mn-08-120963","2018-11-20T04:15:21.000","mn-08-120963","Link Active!","120963_120964","363 EAST 69 STREET","New York","NY","10021","Manhattan","40.76599549","-73.95757799","1 AVENUE","2 AVENUE","NWC","2017-10-25T00:00:00.000","2018-01-08T00:00:00.000","up","up","up","8","5","126","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-08-120999","2018-11-20T04:15:21.000","mn-08-120999","Link Active!","120999","198 EAST 76 STREET","New York","NY","10021","Manhattan","40.77237577068736","-73.95895915795319","3 AVENUE","LEXINGTON AVENUE","SW","2016-03-05T00:00:00.000","2016-03-24T00:00:00.000","up","up","up","8","4","128","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-09-134377","2018-11-20T04:15:21.000","mn-09-134377","Link Active!","134377_135672","2868 BROADWAY","New York","NY","10025","Manhattan","40.80495915","-73.9659025","WEST 111 STREET","WEST 112 STREET","MIDBLK","2017-07-18T00:00:00.000","2017-08-18T00:00:00.000","up","up","up","9","7","199","MN09","Morningside Heights"
"20181120_041521.mn-09-135705","2018-11-20T04:15:21.000","mn-09-135705","Link Active!","135705","3421 BROADWAY","New York","NY","10031","Manhattan","40.82285389","-73.95329055","WEST 140 STREET","WEST 139 STREET","NW","2018-03-03T00:00:00.000","2018-04-20T00:00:00.000","up","up","up","9","7","225","MN04","Hamilton Heights"
"20181120_041521.mn-11-107836","2018-11-20T04:15:21.000","mn-11-107836","Link Active!","107836","1786 3 AVENUE","New York","NY","10029","Manhattan","40.787309","-73.947944","EAST 99 STREET","EAST 100 STREET","NW","2016-04-16T00:00:00.000","2016-04-27T00:00:00.000","up","up","up","11","5","166","MN33","East Harlem South"
"20181120_041521.qu-01-125148","2018-11-20T04:15:21.000","qu-01-125148","Link Active!","125148_125149_125150_125151","30-01 STEINWAY STREET","New York","NY","11103","Queens","40.76368606","-73.91505124","30 AVENUE","31 AVENUE","SE","2017-05-06T00:00:00.000","2017-06-29T00:00:00.000","up","up","up","1","22","149","QN70","Astoria"
"20181120_041521.qu-03-134030","2018-11-20T04:15:21.000","qu-03-134030","Link Active!","134030","73-02 NORTHERN BOULEVARD","New York","NY","11372","Queens","40.754507","-73.893639","73 STREET","74 STREET","SEC","2018-04-28T00:00:00.000","2018-06-20T00:00:00.000","up","up","up","3","25","289","QN28","Jackson Heights"
"20181120_041521.qu-03-133667","2018-11-20T04:15:21.000","qu-03-133667","Link Active!","133667","81-03 ROOSEVELT AVENUE","New York","NY","11372","Queens","40.74762687","-73.88464352","81 STREET","82 STREET","NE","2017-07-22T00:00:00.000","2018-02-28T00:00:00.000","up","up","up","3","21","283","QN28","Jackson Heights"
"20181120_041521.qu-03-136453","2018-11-20T04:15:21.000","qu-03-136453","Link Active!","136453","84-29 ROOSEVELT AVENUE","New York","NY","11372","Queens","40.74797068","-73.88138742","85 STREET","84 STREET","NW","2017-08-31T00:00:00.000","2017-10-04T00:00:00.000","up","up","up","3","21","281","QN28","Jackson Heights"
"20181120_041521.qu-03-143034","2018-11-20T04:15:21.000","qu-03-143034","Link Active!","143034","72-01 ROOSEVELT AVENUE","New York","NY","11372","Queens","40.74670669","-73.89344842","72 STREET","73 STREET","NE","2017-07-08T00:00:00.000","2017-08-24T00:00:00.000","up","up","up","3","25","265","QN50","Elmhurst-Maspeth"
"20181120_041521.qu-09-145879","2018-11-20T04:15:21.000","qu-09-145879","Link Active!","145879","108-25 JAMAICA AVENUE","New York","NY","11418","Queens","40.69591252","-73.83880988","108 STREET","109 STREET","NW","2017-07-15T00:00:00.000","2017-08-14T00:00:00.000","up","up","up","9","32","128","QN54","Richmond Hill"
"20181120_041521.qu-09-145888","2018-11-20T04:15:21.000","qu-09-145888","Link Active!","145888","110-02 JAMAICA AVENUE","New York","NY","11418","Queens","40.69633127204395","-73.83784204558162","110 STREET","110 STREET","SE","2017-07-22T00:00:00.000","2017-08-09T00:00:00.000","up","up","up","9","28","12601","QN54","Richmond Hill"
"20181120_041521.qu-09-145989","2018-11-20T04:15:21.000","qu-09-145989","Link Active!","145989","86-56 WOODHAVEN BOULEVARD","New York","NY","11421","Queens","40.693739783937374","-73.85255706956514","JAMAICA AVENUE","86 DRIVE","SW","2017-10-14T00:00:00.000","2018-02-26T00:00:00.000","up","up","up","9","32","14","QN53","Woodhaven"
"20181120_041521.qu-12-141537","2018-11-20T04:15:21.000","qu-12-141537","Link Active!","141537","161-21 JAMAICA AVENUE","New York","NY","11432","Queens","40.7043551","-73.79786531","162 STREET","UNION HALL STREET","NW","2016-08-19T00:00:00.000","2016-09-30T00:00:00.000","up","up","up","12","24","44601","QN61","Jamaica"
"20181120_041521.bk-02-134976","2018-11-20T04:15:21.000","bk-02-134976","Link Active!","134976","248 DUFFIELD STREET","New York","NY","11201","Brooklyn","40.690588","-73.984481","FULTON STREET","WILLOUGHBY STREET","NW","2017-02-13T00:00:00.000","2017-03-07T00:00:00.000","up","up","up","2","33","15","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.bk-02-145812","2018-11-20T04:15:21.000","bk-02-145812","Link Active!","145812","957 FULTON STREET","New York","NY","11238","Brooklyn","40.68307692","-73.96463345","WASHINGTON AVENUE","ST. JAMES PLACE","NE","2017-03-24T00:00:00.000","2017-07-25T00:00:00.000","up","up","up","2","35","201","BK69","Clinton Hill"
"20181120_041521.qu-01-125085","2018-11-20T04:15:21.000","qu-01-125085","Link Active!","125085","31-01 BROADWAY","New York","NY","11106","Queens","40.7618968782278","-73.925050306156","31 STREET","32 STREET","NE","2017-03-25T00:00:00.000","2017-05-17T00:00:00.000","up","up","up","1","22","61","QN70","Astoria"
"20181120_041521.qu-01-125114","2018-11-20T04:15:21.000","qu-01-125114","Link Active!","125114","40-17 30 AVENUE","New York","NY","11103","Queens","40.763621","-73.914259","41 STREET","STEINWAY STREET","NW","2017-05-06T00:00:00.000","2017-06-26T00:00:00.000","up","up","up","1","22","147","QN70","Astoria"
"20181120_041521.qu-03-125337","2018-11-20T04:15:21.000","qu-03-125337","Link Active!","125337_125341","82-03 ROOSEVELT AVENUE","New York","NY","11372","Queens","40.74772878","-73.88366475","82 STREET","83 STREET","NE","2017-07-08T00:00:00.000","2017-09-07T00:00:00.000","up","up","up","3","21","283","QN28","Jackson Heights"
"20181120_041521.qu-03-134084","2018-11-20T04:15:21.000","qu-03-134084","Link Active!","134084","86-23 ROOSEVELT AVENUE","New York","NY","11372","Queens","40.74816825","-73.87951058","87 STREET","86 STREET","NW","2017-08-31T00:00:00.000","2017-10-04T00:00:00.000","up","up","up","3","21","279","QN28","Jackson Heights"
"20181120_041521.mn-03-108323","2018-11-20T04:15:21.000","mn-03-108323","Link Active!","108323","73 2 AVENUE","New York","NY","10003","Manhattan","40.72647126","-73.98935062","EAST 4 STREET","EAST 5 STREET","NW","2016-09-02T00:00:00.000","2016-10-07T00:00:00.000","up","up","up","3","2","38","MN22","East Village"
"20181120_041521.mn-03-100726","2018-11-20T04:15:21.000","mn-03-100726","Link Active!","100726","211 BOWERY","New York","NY","10002","Manhattan","40.721425","-73.993454","RIVINGTON STREET","SPRING STREET","SE","2016-07-22T00:00:00.000","2016-08-19T00:00:00.000","up","up","up","3","1","18","MN27","Chinatown"
"20181120_041521.mn-03-108516","2018-11-20T04:15:21.000","mn-03-108516","Link Active!","108516","133 1 AVENUE","New York","NY","10003","Manhattan","40.72779351","-73.98532503","ST. MARKS PLACE","EAST 9 STREET","NW","2017-04-08T00:00:00.000","2017-05-30T00:00:00.000","up","up","up","3","2","38","MN22","East Village"
"20181120_041521.bk-08-126502","2018-11-20T04:15:21.000","bk-08-126502","Link Active!","126502_126503","307 FLATBUSH AVENUE","New York","NY","11217","Brooklyn","40.678452794261375","-73.97325277705482","PROSPECT PLACE","PARK PLACE","SE","2017-11-03T00:00:00.000","2018-03-08T00:00:00.000","up","up","up","8","35","161","BK64","Prospect Heights"
"20181120_041521.bk-03-127093","2018-11-20T04:15:21.000","bk-03-127093","Link Active!","127093","1805 FULTON STREET","New York","NY","11233","Brooklyn","40.679143","-73.925474","PATCHEN AVENUE","SUMPTER STREET","NW","2016-12-22T00:00:00.000","2017-01-17T00:00:00.000","up","up","up","3","36","381","BK61","Crown Heights North"
"20181120_041521.bx-03-146043","2018-11-20T04:15:21.000","bx-03-146043","Link Active!","146043","871 BROOK AVENUE","New York","NY","10451","Bronx","40.82251879171023","-73.91069012520802","3 AVENUE","EAST 161 STREET","NW","2018-01-14T00:00:00.000","2018-04-24T00:00:00.000","up","up","up","3","17","141","BX35","Morrisania-Melrose"
"20181120_041521.bx-01-146063","2018-11-20T04:15:21.000","bx-01-146063","Link Active!","146063","776 MELROSE AVENUE","New York","NY","10451","Bronx","40.822111981873675","-73.91484907735503","EAST 158 STREET","EAST 157 STREET","SE","2018-02-25T00:00:00.000","2018-04-25T00:00:00.000","up","up","up","1","17","69","BX34","Melrose South-Mott Haven North"
"20181120_041521.bx-01-146049","2018-11-20T04:15:21.000","bx-01-146049","Link Active!","146049","289 MORRIS AVENUE","New York","NY","10451","Bronx","40.81207893754965","-73.9265896211831","EAST 139 STREET","EAST 140 STREET","Midblock","2018-01-14T00:00:00.000","2018-07-02T00:00:00.000","up","up","up","1","8","51","BX39","Mott Haven-Port Morris"
"20181120_041521.bx-01-145916","2018-11-20T04:15:21.000","bx-01-145916","Link Active!","145916","197 LINCOLN AVENUE","New York","NY","10451","Bronx","40.81015856","-73.92788597","EAST 137 STREET","3 AVENUE","NW","2017-08-31T00:00:00.000","2018-02-22T00:00:00.000","up","up","up","1","8","51","BX39","Mott Haven-Port Morris"
"20181120_041521.bk-08-146008","2018-11-20T04:15:21.000","bk-08-146008","Link Active!","146008","437 PARK PLACE","New York","NY","11238","Brooklyn","40.675659","-73.963553","WASHINGTON AVENUE","UNDERHILL AVENUE","NWC","2017-12-02T00:00:00.000","2018-02-12T00:00:00.000","up","up","up","8","35","205","BK64","Prospect Heights"
"20181120_041521.bk-08-145832","2018-11-20T04:15:21.000","bk-08-145832","Link Active!","145832","737 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.67211449","-73.9502139","STERLING PLACE","ST. JOHNS PLACE","MIDBLK","2017-03-24T00:00:00.000","2017-04-28T00:00:00.000","up","up","up","8","35","31702","BK61","Crown Heights North"
"20181120_041521.bk-02-145793","2018-11-20T04:15:21.000","bk-02-145793","Link Active!","145793","464 GRAND AVENUE","New York","NY","11238","Brooklyn","40.68219957","-73.9616482","FULTON STREET","LEFFERTS PLACE","NW","2017-03-06T00:00:00.000","2017-05-19T00:00:00.000","up","up","up","2","35","201","BK69","Clinton Hill"
"20181120_041521.bk-08-126832","2018-11-20T04:15:21.000","bk-08-126832","Link Active!","126832","777 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.67064687","-73.95035244","LINCOLN PLACE","EASTERN PARKWAY","SE","2017-02-03T00:00:00.000","2017-02-23T00:00:00.000","up","up","up","8","35","31702","BK61","Crown Heights North"
"20181120_041521.bk-03-108944","2018-11-20T04:15:21.000","bk-03-108944","Link Pending Activation","108944","846 BROADWAY","New York","NY","11206","Brooklyn","40.69895576","-73.93893235","PARK AVENUE","ELLERY STREET","SW","2018-04-10T00:00:00.000",,"Not Available","Not Available","Not Available","3","36","28501","BK78","Bushwick South"
"20181120_041521.bk-02-132668","2018-11-20T04:15:21.000","bk-02-132668","Link Active!","132668","979 FULTON STREET","New York","NY","11238","Brooklyn","40.682932","-73.963959","ST. JAMES PLACE","WASHINGTON AVENUE","NW","2016-12-01T00:00:00.000","2017-01-25T00:00:00.000","up","up","up","2","35","201","BK69","Clinton Hill"
"20181120_041521.bk-02-142293","2018-11-20T04:15:21.000","bk-02-142293","Link Active!","142293","36 BOND STREET","New York","NY","11201","Brooklyn","40.6886723","-73.98371008","LIVINGSTON STREET","SCHERMERHORN STREET","SW","2017-02-23T00:00:00.000","2017-03-24T00:00:00.000","up","up","up","2","33","37","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.bk-08-127030","2018-11-20T04:15:21.000","bk-08-127030","Link Active!","127030","791 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.670147","-73.950397","EASTERN PARKWAY","LINCOLN PLACE","NE","2017-02-03T00:00:00.000","2017-02-23T00:00:00.000","up","up","up","8","35","31702","BK61","Crown Heights North"
"20181120_041521.bk-02-145747","2018-11-20T04:15:21.000","bk-02-145747","Link Active!","145747","907 FULTON STREET","New York","NY","11238","Brooklyn","40.683591","-73.967093","CLINTON AVENUE","VANDERBILT AVENUE","NW","2017-02-27T00:00:00.000","2017-05-01T00:00:00.000","up","up","up","2","35","199","BK69","Clinton Hill"
"20181120_041521.bk-08-127047","2018-11-20T04:15:21.000","bk-08-127047","Link Active!","127047","632 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.676752","-73.949935","DEAN STREET","BERGEN STREET","SW","2017-02-17T00:00:00.000","2017-03-08T00:00:00.000","up","up","up","8","36","315","BK61","Crown Heights North"
"20181120_041521.bk-03-126647","2018-11-20T04:15:21.000","bk-03-126647","Link Active!","126647","1961 FULTON STREET","New York","NY","11233","Brooklyn","40.678654","-73.916507","SARATOGA AVENUE","HULL STREET","NW","2016-11-11T00:00:00.000","2017-02-24T00:00:00.000","up","up","up","3","41","379","BK35","Stuyvesant Heights"
"20181120_041521.bk-08-127039","2018-11-20T04:15:21.000","bk-08-127039","Link Active!","127039","695 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.673527","-73.950078","PARK PLACE","PROSPECT STREET","NE","2017-02-17T00:00:00.000","2017-03-08T00:00:00.000","up","up","up","8","36","31701","BK61","Crown Heights North"
"20181120_041521.bk-08-145831","2018-11-20T04:15:21.000","bk-08-145831","Link Active!","145831","575 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.677504","-73.94969703","PACIFIC STREET","DEAN STREET","SE","2017-03-24T00:00:00.000","2017-05-08T00:00:00.000","up","up","up","8","36","315","BK61","Crown Heights North"
"20181120_041521.bk-09-126475","2018-11-20T04:15:21.000","bk-09-126475","Link Active!","126475","340 EMPIRE BOULEVARD","New York","NY","11225","Brooklyn","40.66382689","-73.95077465","NOSTRAND AVENUE","NEW YORK AVENUE","SE","2017-02-23T00:00:00.000","2017-04-13T00:00:00.000","up","up","up","9","40","329","BK60","Prospect Lefferts Gardens-Wingate"
"20181120_041521.bx-01-146024","2018-11-20T04:15:21.000","bx-01-146024","Link Active!","146024","249 WILLIS AVENUE","New York","NY","10454","Bronx","40.8096681929084","-73.92262283492715","EAST 138 STREET","EAST 139 STREET","SW","2017-12-12T00:00:00.000","2018-04-19T00:00:00.000","up","up","up","1","8","39","BX39","Mott Haven-Port Morris"
"20181120_041521.bx-01-146062","2018-11-20T04:15:21.000","bx-01-146062","Link Active!","146062","624 MELROSE AVENUE","New York","NY","10455","Bronx","40.81801655","-73.91679096","EAST 152 STREET","EAST 151 STREET","Midblock","2018-02-25T00:00:00.000","2018-04-25T00:00:00.000","up","up","up","1","17","67","BX34","Melrose South-Mott Haven North"
"20181120_041521.bx-01-146060","2018-11-20T04:15:21.000","bx-01-146060","Link Active!","146060","530 EAST 138 STREET","New York","NY","10454","Bronx","40.80710778","-73.91834301","BROOK AVENUE","ST. ANN'S AVENUE","Midblock","2018-02-12T00:00:00.000","2018-07-11T00:00:00.000","up","up","up","1","8","25","BX39","Mott Haven-Port Morris"
"20181120_041521.bk-02-145810","2018-11-20T04:15:21.000","bk-02-145810","Link Active!","145810","79 HENRY STREET","New York","NY","11201","Brooklyn","40.69828038","-73.9925546","PINEAPPLE STREET","ORANGE STREET","NE","2017-03-24T00:00:00.000","2017-06-05T00:00:00.000","up","up","up","2","33","1","BK09","Brooklyn Heights-Cobble Hill"
"20181120_041521.bk-02-145910","2018-11-20T04:15:21.000","bk-02-145910","Link Active!","145910","66 SMITH STREET","New York","NY","11201","Brooklyn","40.68940822","-73.9887287","STATE STREET","SCHERMERHORN STREET","NW","2017-07-27T00:00:00.000","2017-10-06T00:00:00.000","up","up","up","2","33","43","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.qu-12-141542","2018-11-20T04:15:21.000","qu-12-141542","Link Active!","141542","160-12 JAMAICA AVENUE","New York","NY","11433","Queens","40.7039284","-73.79847028","161 STREET","UNION HALL STREET","MIDBLK","2016-12-20T00:00:00.000","2017-02-03T00:00:00.000","up","up","up","12","27","44601","QN61","Jamaica"
"20181120_041521.mn-02-138004","2018-11-20T04:15:21.000","mn-02-138004","Link Installed; Connecting Power and Fiber","138004_138005","260 SPRING STREET","New York","NY","10013","Manhattan","40.725666","-74.00627426","VARICK STREET","HUDSON STREET","SW","2018-08-01T00:00:00.000",,"Not Available","Not Available","Not Available","2","3","37","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-03-107871","2018-11-20T04:15:21.000","mn-03-107871","Link Active!","107871","18 DELANCEY STREET","New York","NY","10002","Manhattan","40.72018834","-73.99306771","CHRYSTIE AVENUE","BOWERY STREET","NW","2016-10-16T00:00:00.000","2016-10-28T00:00:00.000","up","up","up","3","1","18","MN27","Chinatown"
"20181120_041521.mn-03-107898","2018-11-20T04:15:21.000","mn-03-107898","Link Active!","107898","208 1 AVENUE","New York","NY","10009","Manhattan","40.73030035","-73.98319263","EAST 13 STREET","EAST 12 STREET","SE","2017-06-10T00:00:00.000","2017-08-30T00:00:00.000","up","up","up","3","2","34","MN22","East Village"
"20181120_041521.qu-03-139608","2018-11-20T04:15:21.000","qu-03-139608","Link Active!","139608","37-69 80 STREET","New York","NY","11372","Queens","40.74760297","-73.8857513","ROOSEVELT AVENUE","37 AVENUE","NE","2017-08-31T00:00:00.000","2017-10-13T00:00:00.000","up","up","up","3","25","283","QN28","Jackson Heights"
"20181120_041521.qu-03-134080","2018-11-20T04:15:21.000","qu-03-134080","Link Active!","134080","77-01 ROOSEVELT AVENUE","New York","NY","11372","Queens","40.74722343","-73.888492","77 STREET","78 STREET","NE","2017-07-08T00:00:00.000","2017-08-25T00:00:00.000","up","up","up","3","25","287","QN28","Jackson Heights"
"20181120_041521.bx-01-146056","2018-11-20T04:15:21.000","bx-01-146056","Link Active!","146056","520 BROOK AVENUE","New York","NY","10455","Bronx","40.81439418","-73.91518065","EAST 148 STREET","EAST 149 STREET","NE","2018-02-12T00:00:00.000","2018-05-31T00:00:00.000","up","up","up","1","8","43","BX39","Mott Haven-Port Morris"
"20181120_041521.mn-02-135935","2018-11-20T04:15:21.000","mn-02-135935","Link Active!","135935_135967","325 HUDSON STREET","New York","NY","10013","Manhattan","40.726889","-74.007487","VANDAM STREET","CHARLTON STREET","NW","2017-01-28T00:00:00.000","2017-04-10T00:00:00.000","up","up","up","2","3","37","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.bk-08-145920","2018-11-20T04:15:21.000","bk-08-145920","Link Active!","145920","751 BERGEN STREET","New York","NY","11238","Brooklyn","40.67854","-73.96373","WASHINGTON AVENUE","GRAND AVENUE","NE","2017-08-31T00:00:00.000","2018-01-05T00:00:00.000","up","up","up","8","35","203","BK64","Prospect Heights"
"20181120_041521.bk-08-145991","2018-11-20T04:15:21.000","bk-08-145991","Link Active!","145991","658 FRANKLIN AVENUE","New York","NY","11238","Brooklyn","40.67574507","-73.95621158","ST. MARKS AVENUE","PROSPECT PLACE","NW","2017-11-10T00:00:00.000","2018-03-12T00:00:00.000","up","up","up","8","35","305","BK61","Crown Heights North"
"20181120_041521.bk-08-146084","2018-11-20T04:15:21.000","bk-08-146084","Link Active!","146084","720 FRANKLIN AVENUE","New York","NY","11238","Brooklyn","40.67403887","-73.95682638","PARK PLACE","STERLING PLACE","Midblock","2018-04-28T00:00:00.000","2018-06-18T00:00:00.000","up","up","up","8","35","217","BK61","Crown Heights North"
"20181120_041521.bx-01-145917","2018-11-20T04:15:21.000","bx-01-145917","Link Active!","145917","200 EAST 138 STREET","New York","NY","10451","Bronx","40.81244091","-73.92925029","PARK AVENUE","CANAL STREET WEST","SE","2017-08-31T00:00:00.000","2017-10-19T00:00:00.000","up","up","up","1","8","51","BX39","Mott Haven-Port Morris"
"20181120_041521.bx-01-146045","2018-11-20T04:15:21.000","bx-01-146045","Link Active!","146045","563 ST. ANN'S AVENUE","New York","NY","10455","Bronx","40.814470814708","-73.91295433226844","EAST 149 STREET","WESTCHESTER AVENUE","NW","2018-01-14T00:00:00.000","2018-06-25T00:00:00.000","up","up","up","1","17","71","BX34","Melrose South-Mott Haven North"
"20181120_041521.bx-01-146053","2018-11-20T04:15:21.000","bx-01-146053","Link Active!","146053","211 ST. ANN'S AVENUE","New York","NY","10454","Bronx","40.80628664226962","-73.91795518337295","EAST 137 STREET","EAST 138 STREET","NW","2018-02-12T00:00:00.000","2018-07-02T00:00:00.000","up","up","up","1","8","25","BX39","Mott Haven-Port Morris"
"20181120_041521.bx-01-146074","2018-11-20T04:15:21.000","bx-01-146074","Link Active!","146074","680 MELROSE AVENUE","New York","NY","10455","Bronx","40.81939415","-73.91616313","EAST 154 STREET","EAST 153 STREET","SW","2018-03-04T00:00:00.000","2018-05-02T00:00:00.000","up","up","up","1","17","67","BX34","Melrose South-Mott Haven North"
"20181120_041521.bx-01-146066","2018-11-20T04:15:21.000","bx-01-146066","Link Active!","146066","610 MELROSE AVENUE","New York","NY","10455","Bronx","40.81737982743871","-73.91707813210752","EAST 151 STREET","EAST 150 STREET","SE","2018-03-04T00:00:00.000","2018-04-30T00:00:00.000","up","up","up","1","17","65","BX34","Melrose South-Mott Haven North"
"20181120_041521.bx-01-146086","2018-11-20T04:15:21.000","bx-01-146086","Link Active!","146086","216 WILLIS AVENUE","New York","NY","10454","Bronx","40.80829273","-73.92333228","EAST 137 STREET","EAST 136 STREET","SE","2018-05-17T00:00:00.000","2018-07-02T00:00:00.000","up","up","up","1","8","25","BX39","Mott Haven-Port Morris"
"20181120_041521.bx-03-146064","2018-11-20T04:15:21.000","bx-03-146064","Link Active!","146064","574 EAST 163 STREET","New York","NY","10456","Bronx","40.82392555","-73.90854944","3 AVENUE","EAGLE AVENUE","SE","2018-02-25T00:00:00.000","2018-05-31T00:00:00.000","up","up","up","3","17","141","BX35","Morrisania-Melrose"
"20181120_041521.bk-02-145877","2018-11-20T04:15:21.000","bk-02-145877","Link Active!","145877","219 COURT STREET","New York","NY","11201","Brooklyn","40.68657134694232","-73.99378508552252","WARREN STREET","WYCKOFF STREET","NE","2017-07-20T00:00:00.000","2017-11-21T00:00:00.000","up","up","up","2","33","69","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.bk-03-126638","2018-11-20T04:15:21.000","bk-03-126638","Link Active!","126638","2208 FULTON STREET","New York","NY","11233","Brooklyn","40.678079","-73.908374","EASTERN PARKWAY","ROCKAWAY AVENUE","SW","2016-12-22T00:00:00.000","2017-01-17T00:00:00.000","up","up","up","16","37","369","BK79","Ocean Hill"
"20181120_041521.bk-08-127037","2018-11-20T04:15:21.000","bk-08-127037","Link Active!","127037_127038","794 PROSPECT PLACE","New York","NY","11216","Brooklyn","40.674266","-73.950234","NOSTRAND AVENUE","RODGERS AVENUE","SW","2017-02-17T00:00:00.000","2017-03-03T00:00:00.000","up","up","up","8","36","31701","BK61","Crown Heights North"
"20181120_041521.qu-12-141535","2018-11-20T04:15:21.000","qu-12-141535","Link Active!","141535","147-05 JAMAICA AVENUE","New York","NY","11435","Queens","40.701827","-73.807661","SUTPHIN BOULEVARD","147 PLACE","NE","2016-08-27T00:00:00.000","2016-09-23T00:00:00.000","up","up","up","12","24","240","QN61","Jamaica"
"20181120_041521.mn-03-108589","2018-11-20T04:15:21.000","mn-03-108589","Link Active!","108589","169 BOWERY","New York","NY","10002","Manhattan","40.71990707","-73.99406649","DELANCEY STREET","BROOME STREET","SE","2016-07-12T00:00:00.000","2016-08-19T00:00:00.000","up","up","up","3","1","18","MN27","Chinatown"
"20181120_041521.qu-09-145890","2018-11-20T04:15:21.000","qu-09-145890","Link Active!","145890","87-02 114 STREET","New York","NY","11418","Queens","40.69809542","-73.83484675","JAMAICA AVENUE","89 AVENUE","SW","2017-07-22T00:00:00.000","2017-09-01T00:00:00.000","up","down","up","9","29","124","QN54","Richmond Hill"
"20181120_041521.qu-09-145881","2018-11-20T04:15:21.000","qu-09-145881","Link Active!","145881","105-24 JAMAICA AVENUE","New York","NY","11418","Queens","40.69522138","-73.84118746","106 STREET","105 STREET","MIDBLK","2017-07-15T00:00:00.000","2017-08-10T00:00:00.000","up","up","up","9","32","12602","QN54","Richmond Hill"
"20181120_041521.qu-04-111122","2018-11-20T04:15:21.000","qu-04-111122","Link Active!","111122","95-36 ROOSEVELT AVENUE","New York","NY","11373","Queens","40.74897101","-73.8704887","WARREN STREET","95 STREET","SW","2017-07-22T00:00:00.000","2017-09-08T00:00:00.000","up","up","up","4","21","465","QN29","Elmhurst"
"20181120_041521.mn-03-108238","2018-11-20T04:15:21.000","mn-03-108238","Link Active!","108238","217 BOWERY","New York","NY","10002","Manhattan","40.721716","-73.993343","RIVINGTON STREET","PRINCE STREET","NE","2016-07-22T00:00:00.000","2016-08-19T00:00:00.000","up","up","up","3","1","3601","MN27","Chinatown"
