"serialno","sporder","pwgtp","wgtp","agep","cit","rel","sch","schg","schl","sex","esr","lanx","eng","msp","mar","wkw","wkhp","dis","jwtr","np","ten","hht","agecateg","boro","citizenstatus","educattain","est_childcare","est_commuting","est_eitc","est_ficatax","est_heap","est_housing","est_incometax","est_moop","est_nutrition","est_povgap","est_povgapindex","ethnicity","famtype_pu","ftptwork","intp_adj","mrgp_adj","nycgov_income","nycgov_pov_stat","nycgov_rel","nycgov_threshold","off_pov_stat","off_threshold","oi_adj","pa_adj","povunit_id","povunit_rel","pretaxincome_pu","retp_adj","rntp_adj","semp_adj","ssip_adj","ssp_adj","totalworkhrs_pu","wagp_adj"
"345","1","78","79","54","2","0","1","0","10","2","1","1","4","3","2","1","40","2","11","1","3","6","2","1","1","1","0","0","0","0","1","5410.27936023375","0","189","1911","929.02997","0.069548935","4","8","1","0","0","12428.9021602337","1","0","13357.9320983063","1","11201","0","1629.4224","1","1","5295.6228","0","112.02279","3666.2004","0","0","3","0"
"397","1","55","56","29","1","0","1","0","21","2","1","2",,"6","5","1","45","2","1","1","4","6","2","3","1","4","0","6703.5","0","7790.67585","0","7810.27936023375","28630.839722","1166","0","0","0","1","8","1","0","0","65358.1637882337","2","0","13357.9320983063","2","11201","0","0","1","1","101838.9","0","0","0","0","0","3","101838.9"
"500","1","94","93","83","1","0","1","0","14","1","6","2",,"1","1",,"0","2",,"2","2","1","3","4","1","1","0","0","0","0","0","1496.4938979296","0","8822.6","0","18834.684","1","1","2","3","0","0","-604.738702070401","1","0","18834.6842586118","1","13014","0","0","1","1","6721.3674","0","0","0","0","1018.389","5","0"
"500","2","93","93","77","1","1","1","0","16","2","6","2",,"1","1",,"0","2",,"2","2","1","3","4","1","2","0","0","0","0","0","1496.4938979296","0","8822.6","0","18834.684","1","1","2","3","0","0","-604.738702070401","1","1","18834.6842586118","1","13014","0","0","1","2","6721.3674","0","0","0","0","5702.9784","5","0"
"533","1","68","66","56","1","0","1","0","19","2","1","2",,"4","3","1","40","2","1","1","1","6","2","4","1","3","0","2234.5","0","3716.15238045","0","0","9182.654609873","700","0","0","0","1","8","1","0","2138.6169","32743.848309677","2","0","13357.9320983063","2","11201","0","0","1","1","48577.1553","0","0","0","0","0","3","48577.1553"
"540","1","126","126","45","4","0","1","0","19","2","2","1","1","6","5","1","40","2",,"3","3","3","2","4","2","3","0","965","0","3817.4311665","0","1598.9862729156","9776.86002901","499.04","0","0","0","4","6","1","0","0","44894.3447774056","2","0","18834.6842586118","2","14417","0","0","1","1","58353.6897","0","763.79175","0","0","0","3","49901.061"
"540","2","148","126","70","5","6","1","0","9","2","6","1","4","6","5",,"0","2",,"3","3","3","3","4","3","1","0","965","0","3817.4311665","0","1598.9862729156","9776.86002901","499.04","0","0","0","4","6","3","0","0","44894.3447774056","2","4","18834.6842586118","2","14417","0","0","1","4","58353.6897","0","763.79175","0","0","8452.6287","3","0"
"540","3","176","126","60","4","12","1","0","17","2","1","1","3","4","3","1","45","2","4","3","3","3","2","4","2","2","0","1158","0","2877.87565899","0","799.493136457799","1115.32698142384","5499.74","0","2841.6016","0.21272765","4","7","1","0","0","10516.330496044","1","9","13357.9320983063","2","11201","0","0","2","1","20367.78","0","763.79175","20367.78","0","0","3","0"
"547","1","60","60","27","4","0","1","0","21","2","1","1","1","6","5","1","48","2","4","1","1","6","2","4","2","4","0","1158","0","6388.354197","0","0","21667.910563845","1119.96","0","0","0","3","8","1","254.59725","549.93006","53428.270489155","2","0","13357.9320983063","2","11201","0","0","1","1","83762.49525","0","0","0","0","0","2","83507.898"
"625","1","107","107","94","1","0","1","0","19","2","6","2",,"3","2",,"0","1",,"1","4","6","3","1","1","3","0","0","0","0","0","6010.27936023375","704.444128848","4005.24","0","0","0","1","8","3","17923.6464","0","31750.4263313858","2","0","13357.9320983063","2","10326","0","0","1","1","30449.8311","0","0","0","0","12526.1847","5","0"
"696","1","487","485","42","1","0","1","0","21","2","1","2",,"6","5","1","70","2","4","1","3","6","2","3","1","4","0","1351","0","46510.3348245","0","0","250034.83645034","476","0","0","0","1","8","1","0","0","309606.06172516","2","0","13357.9320983063","2","11201","0","0","1","1","607978.233","0","1120.2279","0","0","0","1","607978.233"
"786","1","105","105","41","4","0","1","0","23","2","2","1","1","1","1","1","50","2",,"3","1","1","2","3","2","4","9443.725","2316","0","35837.10891","0","0","172528.5685212","7243","0","0","0","1","1","1","0","2647.8114","241090.5375688","2","0","25368.6430398496","2","17330","0","0","1","1","468458.94","0","0","0","0","0","1","203677.8"
"786","2","87","105","42","1","1","1","0","23","1","1","2",,"1","1","1","50","2","4","3","1","1","2","3","1","4","9443.725","2316","0","35837.10891","0","0","172528.5685212","7243","0","0","0","2","1","1","0","2647.8114","241090.5375688","2","1","25368.6430398496","2","17330","0","0","1","2","468458.94","0","0","0","0","0","1","264781.14"
"786","3","108","105","0","1","2","0","0",,"1",,,,,"5",,"0","2",,"3","1","1","1","3","1",,"9443.725","2316","0","35837.10891","0","0","172528.5685212","7243","0","0","0","5","1","3","0","2647.8114","241090.5375688","2","2","25368.6430398496","2","17330","0","0","1","3","468458.94","0","0","0","0","0","1","0"
"787","1","79","75","34","1","0","1","0","22","2","1","1","1","1","1","1","65","2","4","2","3","1","2","3","1","4","0","2702","0","28046.43306","0","0","130309.44269364","1656","0","0","0","4","2","1","2036.778","0","205942.94224636","2","0","18834.6842586118","2","14417","0","0","1","1","368656.818","0","3055.167","0","0","0","1","152758.35"
"787","2","85","75","33","1","1","1","0","22","1","1","2",,"1","1","1","60","2","4","2","3","1","2","3","1","4","0","2702","0","28046.43306","0","0","130309.44269364","1656","0","0","0","1","2","1","0","0","205942.94224636","2","1","18834.6842586118","2","14417","0","0","1","2","368656.818","0","3055.167","0","0","0","1","213861.69"
"794","1","101","100","49","3","0","1","0","20","1","1","2",,"6","5","1","50","2","10","1","1","4","2","3","1","3","0","0","0","5687.1933705","0","0","18793.924132446","3446","0","0","0","3","8","1","1323.9057","794.34342","47739.185197054","2","0","13357.9320983063","2","11201","0","0","1","1","75666.3027","0","0","0","0","0","2","74342.397"
"887","1","95","94","48","1","0","1","0","20","2","1","2",,"4","3","1","40","2","2","1","3","6","2","1","1","3","0","965","0","4674.40551","0","0","13749.3636332","1003","0","0","0","2","8","1","0","0","40711.5708568","2","0","13357.9320983063","2","11201","0","0","1","1","61103.34","0","845.26287","0","0","0","3","61103.34"
"919","1","118","121","58","4","0","1","0","16","1","1","1","2","5","4","1","35","2","4","1","3","4","2","4","2","2","0","772","0","3240.9211536","0","0","7105.998412384","850","0","0","0","3","8","1","0","0","30396.062834016","2","0","13357.9320983063","2","11201","0","0","1","1","42364.9824","0","611.0334","0","0","0","3","42364.9824"
"931","1","123","120","39","4","0","1","0","20","1","1","1","3","1","1","1","40","2","1","3","3","1","2","4","2","3","0","893.8","0","4674.40551","0","0","5787.2907294","3705.04","0","0","0","1","1","1","0","0","46042.8037606","2","0","25368.6430398496","2","17330","0","0","1","1","61103.34","0","896.18232","0","0","0","3","61103.34"
"931","2","100","120","33","4","1","1","0","16","2","6","1","2","1","1",,"0","2",,"3","3","1","2","4","2","2","0","893.8","0","4674.40551","0","0","5787.2907294","3705.04","0","0","0","1","1","3","0","0","46042.8037606","2","1","25368.6430398496","2","17330","0","0","1","2","61103.34","0","896.18232","0","0","0","3","0"
"931","3","128","120","15","4","2","2","13","13","2",,"1","1","6","5",,"0","2",,"3","3","1","1","4","2","1","0","893.8","0","4674.40551","0","0","5787.2907294","3705.04","0","0","0","1","1","3","0","0","46042.8037606","2","2","25368.6430398496","2","17330","0","0","1","3","61103.34","0","896.18232","0","0","0","3","0"
"950","1","191","194","55","1","0","1","0","21","2","1","1","1","4","3","1","45","2","4","1","1","6","2","2","1","4","0","1158","0","3349.9906155","0","0","7486.29655607","588","0","0","0","4","8","1","0","661.95285","31208.43982843","2","0","13357.9320983063","2","11201","0","0","1","1","43790.727","0","0","0","0","0","3","43790.727"
"969","1","87","86","38","4","0","1","0","21","1","1","1","2","1","1","1","48","2","2","4","1","1","2","4","2","4","31710.425","2316","0","23372.02755","0","0","96667.77301322","10593.04","0","0","0","3","1","1","1018.389","2545.9725","141875.82343678","2","0","28821.999732502","2","21834","0","0","1","1","306535.089","0","0","0","0","0","1","203677.8"
"969","2","72","86","35","4","1","1","0","21","2","1","1","2","1","1","1","45","2","2","4","1","1","2","4","2","4","31710.425","2316","0","23372.02755","0","0","96667.77301322","10593.04","0","0","0","3","1","1","0","2545.9725","141875.82343678","2","1","28821.999732502","2","21834","0","0","1","2","306535.089","0","0","0","0","0","1","101838.9"
"969","3","81","86","5","1","2","3","1","2","1",,"1","2",,"5",,"0","2",,"4","1","1","1","4","1","1","31710.425","2316","0","23372.02755","0","0","96667.77301322","10593.04","0","0","0","3","1","3","0","2545.9725","141875.82343678","2","2","28821.999732502","2","21834","0","0","1","3","306535.089","0","0","0","0","0","1","0"
"969","4","94","86","2","1","2","0","0",,"1",,,,,"5",,"0","2",,"4","1","1","1","4","1",,"31710.425","2316","0","23372.02755","0","0","96667.77301322","10593.04","0","0","0","3","1","3","0","2545.9725","141875.82343678","2","2","28821.999732502","2","21834","0","0","1","3","306535.089","0","0","0","0","0","1","0"
"981","1","134","138","25","5","0","1","0","11","1","1","1","3","6","5","1","66","2","12","3","3","2","2","2","3","1","0","2702","0","2493.016272","0","0","1129.62261836","0","0","0","0","3","5","1","0","0","26263.80910964","2","0","18834.6842586118","2","14417","0","0","1","1","32588.448","0","1323.9057","0","0","0","1","17312.613"
"981","2","165","138","30","5","5","1","0","11","2","1","1","1","2","1","1","66","2","4","3","3","2","2","2","3","1","0","2702","0","2493.016272","0","0","1129.62261836","0","0","0","0","3","5","1","0","0","26263.80910964","2","3","18834.6842586118","2","14417","0","0","1","4","32588.448","0","1323.9057","0","0","0","1","15275.835"
"981","3","182","138","33","5","11","1","0","20","1","1","1","3","6","5","1","60","2","4","3","3","2","2","2","3","3","0","1351","0","1947.6689625","0","0","2722.4492065","0","0","0","0","3","7","1","0","0","19438.606831","2","8","13357.9320983063","2","11201","0","0","2","1","25459.725","0","1323.9057","0","0","0","2","25459.725"
"1026","1","85","81","40","4","0","1","0","12","2","1","1","1","1","1","1","40","1","2","2","3","1","2","2","2","1","0","1930","0","2095.69180365","0","0","526.099449387","255","0","0","0","4","2","1","0","0","22587.872846963","2","0","18834.6842586118","2","14417","0","0","1","1","27394.6641","0","661.95285","0","0","0","1","15173.9961"
"1026","2","92","81","40","5","1","1","0","14","1","1","1","1","1","1","1","40","2","4","2","3","1","2","2","3","1","0","1930","0","2095.69180365","0","0","526.099449387","255","0","0","0","4","2","1","0","0","22587.872846963","2","1","18834.6842586118","2","14417","0","0","1","2","27394.6641","0","661.95285","0","0","0","1","12220.668"
"1126","1","142","140","37","5","0","1","0","21","1","1","2",,"5","4","1","40","2","1","5","1","2","2","5","3","4","14041.515","1862.08333333333","166.015677783294","7703.42028048","50","0","-1149.76496812507","4222.51","7832","0","0","2","1","1","0","2851.4892","49160.8013543117","2","0","32106.0488800414","2","25694","0","0","1","1","66195.285","0","0","40735.56","0","0","1","0"
"1126","2","167","140","3","1","2","2","2","2","1",,,,,"5",,"0","2",,"5","1","2","1","5","1","1","14041.515","1862.08333333333","0","7703.42028048","50","0","-1149.76496812507","4222.51","7832","0","0","2","1","3","0","2851.4892","49160.8013543117","2","2","32106.0488800414","2","25694","0","0","1","3","66195.285","0","0","0","0","0","1","0"
"1126","3","126","140","2","1","2","0","0",,"2",,,,,"5",,"0","2",,"5","1","2","1","5","1",,"14041.515","1862.08333333333","0","7703.42028048","50","0","-1149.76496812507","4222.51","7832","0","0","2","1","3","0","2851.4892","49160.8013543117","2","2","32106.0488800414","2","25694","0","0","1","3","66195.285","0","0","0","0","0","1","0"
"1126","4","124","140","1","1","2","0","0",,"2",,,,,"5",,"0","2",,"5","1","2","1","5","1",,"14041.515","1862.08333333333","0","7703.42028048","50","0","-1149.76496812507","4222.51","7832","0","0","2","1","3","0","2851.4892","49160.8013543117","2","2","32106.0488800414","2","25694","0","0","1","3","66195.285","0","0","0","0","0","1","0"
"1126","5","193","140","54","5","13","1","0","21","2","1","2",,"6","5","1","40","2","1","5","1","2","2","5","3","4","14041.515","1862.08333333333","1363.787945","7703.42028048","50","0","-1149.76496812507","4222.51","7832","0","0","2","1","1","0","2851.4892","49160.8013543117","2","10","32106.0488800414","2","25694","0","0","1","2","66195.285","0","0","0","0","0","1","25459.725"
"1209","1","78","80","85","2","0","1","0","12","2","6","1","1","3","2",,"0","1",,"1","3","6","3","3","1","1","0","0","0","0","0","1557.61799530898","192.698143114","6629.71","0","0","0","4","8","3","0","0","16223.217752195","2","0","13357.9320983063","2","10326","12016.9902","0","1","1","21488.0079","4990.1061","397.17171","0","0","4480.9116","5","0"
"1210","1","44","42","25","1","0","1","0","22","1","1","2",,"6","5","1","40","2","4","2","3","5","2","3","1","4","0","965","0","6940.089860697","0","0","18037.3192838441","3671.92","0","0","0","1","2","1","3055.167","0","62040.6808554589","2","0","18834.6842586118","2","14417","0","0","1","1","91655.01","0","2138.6169","3055.167","0","0","2","59066.562"
"1210","2","48","42","26","1","13","1","0","22","2","1","2",,"6","5","4","35","2","10","2","3","5","2","3","1","4","0","965","0","6940.089860697","0","0","18037.3192838441","3671.92","0","0","0","1","2","2","3055.167","0","62040.6808554589","2","10","18834.6842586118","2","14417","0","0","1","2","91655.01","0","2138.6169","3055.167","0","0","2","20367.78"
"1223","1","77","77","29","1","0","1","0","21","2","1","2",,"6","5","1","55","2","4","1","3","6","2","2","1","4","0","1351","0","3272.083857","0","0","7250.36931058","967.44","0","0","0","4","8","1","0","0","29931.44483242","2","0","13357.9320983063","2","11201","0","0","1","1","42772.338","0","916.5501","0","0","0","2","42772.338"
"1246","1","170","169","64","5","0","1","0","21","1","1","1","4","1","1","3","30","2","10","2","3","1","2","2","3","4","0","965","0","4019.9887386","0","0","5897.847482216","310","0","0","0","1","2","2","0","0","41356.036179184","2","0","18834.6842586118","2","14417","0","0","1","1","52548.8724","0","600.84951","0","0","0","2","11405.9568"
"1246","2","172","169","58","5","1","1","0","21","2","1","1","3","1","1","1","40","2","2","2","3","1","2","2","3","4","0","965","0","4019.9887386","0","0","5897.847482216","310","0","0","0","1","2","1","0","0","41356.036179184","2","1","18834.6842586118","2","14417","0","0","1","2","52548.8724","0","600.84951","0","0","0","2","41142.9156"
"1266","1","113","110","52","1","0","1","0","20","2","1","2",,"4","3","3","35","2","1","2","3","3","2","2","1","3","0","2166.93066666667","891.84611462","2173.59856215","0","1585.75263548","1139.763327671","3292.04","0","0","0","2","4","2","509.1945","0","25300.0291789923","2","0","20157.1897970451","2","14840","2444.1336","0","1","1","32486.6091","0","865.63065","0","0","0","4","28413.0531"
"1266","2","109","110","17","1","2","2","14","14","2","6","2",,"6","5","6","25","2",,"2","3","3","1","2","1","1","0","2166.93066666667","0","2173.59856215","0","1585.75263548","1139.763327671","3292.04","0","0","0","2","4","2","0","0","25300.0291789923","2","2","20157.1897970451","2","14840","0","0","1","3","32486.6091","0","865.63065","0","0","0","4","1120.2279"
"1269","1","60","60","76","1","0","1","0","20","2","6","2",,"4","3",,"0","1",,"1","3","6","3","4","1","3","0","0","0","0","0","2062.27936023375","0","2410.23","0","10854.394","0.81258041","3","8","3","0","0","2503.53856023375","1","0","13357.9320983063","1","10326","0","0","1","1","2851.4892","2851.4892","570.29784","0","0","0","5","0"
"1305","1","74","73","27","1","0","2","15","21","2","1","2",,"4","3","1","35","2","4","1","1","6","2","2","1","4","0","772","0","4908.1257855","0","0","14508.88681486","1383","0","0","0","4","8","1","0","1323.9057","42586.49439964","2","0","13357.9320983063","2","11201","0","0","1","1","64158.507","0","0","0","0","0","3","64158.507"
"1365","1","97","96","75","1","0","1","0","16","2","6","2",,"4","3",,"0","1",,"1","3","6","3","1","1","2","0","0","0","0","0","370.27936023375","0","1163.6","0","4985.752","0.3732428","2","8","3","0","0","8372.18036023375","1","0","13357.9320983063","1","10326","0","0","1","1","9165.501","1833.1002","590.66562","0","0","7332.4008","5","0"
"1404","1","71","74","94","1","0","1","0","11","2","6","1","1","3","2",,"0","1",,"1","2","6","3","4","1","1","0","0","0","0","0","5170.27936023375","-145","482.2","0","0","0","1","8","3","244.41336","0","18520.2275202338","2","0","13357.9320983063","2","10326","0","0","1","1","13687.14816","3666.2004","0","0","0","9776.5344","5","0"
"1430","1","88","87","65","4","0","1","0","11","2","6","1","3","5","4",,"0","1",,"1","3","6","3","3","2","1","0","0","0","0","0","490.27936023375","0","4964.65","0","7750.252","0.58019847","4","8","3","0","0","5607.68046023375","1","0","13357.9320983063","1","10326","0","0","1","1","10082.0511","0","560.11395","0","0","10082.0511","5","0"
"1463","1","233","234","46","1","0","1","0","15","2","1","1","1","6","5","1","40","2","2","3","3","3","2","4","1","1","0","5952.1","0","5531.3798535","0","0","6429.15216796","7315","0","0","0","4","6","1","0","0","47077.98697854","2","0","28821.999732502","2","16841","0","0","1","1","72305.619","0","1222.0668","0","0","0","1","26478.114"
"1463","2","248","234","22","1","2","1","0","19","1","1","1","1","6","5","1","50","2","1","3","3","3","2","4","1","3","0","5952.1","0","5531.3798535","0","0","6429.15216796","7315","0","0","0","4","6","1","0","0","47077.98697854","2","2","28821.999732502","2","16841","0","0","1","4","72305.619","0","1222.0668","0","0","0","1","20367.78"
"1463","3","247","234","22","1","2","2","15","20","1","1","1","1","6","5","1","40","2","4","3","3","3","2","4","1","3","0","5952.1","0","5531.3798535","0","0","6429.15216796","7315","0","0","0","4","6","1","0","0","47077.98697854","2","2","28821.999732502","2","16841","0","0","1","4","72305.619","0","1222.0668","0","0","0","1","25459.725"
"1527","1","113","106","71","1","0","1","0","16","1","6","2",,"6","5",,"0","2",,"1","3","4","3","3","1","2","0","0","0","0","0","1450.27936023375","-270.6599914","1974.2","0","799.85913","0.059878964","1","8","3","81.47112","0","12558.0729716337","1","0","13357.9320983063","2","10326","0","0","1","1","12811.33362","0","346.25226","0","0","12729.8625","5","0"
"1634","1","59","58","52","4","0","1","0","23","1","1","2",,"1","1","1","55","2","1","6","1","1","2","4","2","4","0","9764.33333333333","0","24229.0018935","50","0","82063.32134892","4778.31","6870","0","0","2","1","1","0","1425.7446","207692.279624247","2","0","44054.7878455373","2","30925","0","0","1","1","321607.2462","0","0","0","0","0","1","150721.572"
"1634","2","63","58","50","4","1","1","0","21","2","1","2",,"1","1","1","32","2","1","6","1","1","2","4","2","4","0","9764.33333333333","0","24229.0018935","50","0","82063.32134892","4778.31","6870","0","0","2","1","2","0","1425.7446","207692.279624247","2","1","44054.7878455373","2","30925","0","0","1","2","321607.2462","0","0","0","0","0","1","33606.837"
