"id","segmentid","roadway_name","from","to","direction","date","veh_class_type","_12_00_1_00_am","_1_00_2_00am","_2_00_3_00am","_3_00_4_00am","_4_00_5_00am","_5_00_6_00am","_6_00_7_00am","_7_00_8_00am","_8_00_9_00am","_9_00_10_00am","_10_00_11_00am","_11_00_12_00pm","_12_00_1_00pm","_1_00_2_00pm","_2_00_3_00pm","_3_00_4_00pm","_4_00_5_00pm","_5_00_6_00pm","_6_00_7_00pm","_7_00_8_00pm","_8_00_9_00pm","_9_00_10_00pm","_10_00_11_00pm","_11_00_12_00am"
"26","26962","Ave P","Coney Island Ave","E 12th St","WB","2021-03-18T00:00:00.000","Heavy Truck","0","0","0","0","0","1","2","1","1","2","2","3","4","2","4","1","0","0","2","0","1","0",,
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","SB","2021-03-18T00:00:00.000","Heavy Truck","1","1","0","2","2","4","5","6","4","5","3","2","3","1","1","2","2","0","1","0","2",,,
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","NB","2021-03-18T00:00:00.000","Other Bus","4","4","7","7","6","6","9","16","20","14","11","10","14","14","14","13","14","16","14","12","11",,,
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","NB","2021-03-18T00:00:00.000","Heavy Truck","0","0","1","1","3","1","3","3","8","4","1","2","4","5","1","5","2","1","1","0","3",,,
"26","26962","Ave P","Coney Island Ave","E 12th St","EB","2021-03-18T00:00:00.000","School Bus","0","0","0","0","0","0","6","15","29","5","3","4","3","2","26","8","16","7","5","0","0","0",,
"24","27120","Ave N","E 15th St","E 16th St","EB","2021-03-18T00:00:00.000","Other Bus","0","0","0","0","0","0","0","2","2","2","3","1","3","9","2","1","1","1","2","0","0","0",,
"26","26962","Ave P","Coney Island Ave","E 12th St","EB","2021-03-18T00:00:00.000","Commercial Vehicle","2","2","1","1","2","6","12","32","43","36","49","56","38","62","54","51","47","35","27","21","10","8",,
"29","27462","Bedford Ave","Quentin Rd","Ave R","NB","2021-03-18T00:00:00.000","Commercial Vehicle","0","0","1","1","0","0","6","14","19","31","20","24","24","12","19","17","15","20","11","8","5","3","0",
"29","27462","Bedford Ave","Quentin Rd","Ave R","NB","2021-03-18T00:00:00.000","Other Bus","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0",
"29","27462","Bedford Ave","Quentin Rd","Ave R","SB","2021-03-18T00:00:00.000","Autos","78","35","16","17","16","37","85","154","294","266","261","315","296","326","383","373","366","368","336","323","274","208","96",
"24","27120","Ave N","E 15th St","E 16th St","EB","2021-03-18T00:00:00.000","Commercial Vehicle","4","1","1","2","0","5","7","25","38","43","58","68","39","37","31","45","32","16","34","19","11","9",,
"29","27462","Bedford Ave","Quentin Rd","Ave R","NB","2021-03-18T00:00:00.000","Autos","35","17","12","5","7","47","134","255","312","251","178","188","178","190","276","273","307","319","279","238","141","108","50",
"26","26962","Ave P","Coney Island Ave","E 12th St","WB","2021-03-18T00:00:00.000","Commercial Vehicle","1","1","2","1","3","5","16","30","73","55","48","46","53","42","44","35","43","43","34","21","13","3",,
"24","27120","Ave N","E 15th St","E 16th St","EB","2021-03-18T00:00:00.000","Medium Truck","1","2","0","3","2","3","6","17","15","14","19","12","16","18","10","12","8","9","4","6","6","1",,
"24","27120","Ave N","E 15th St","E 16th St","EB","2021-03-18T00:00:00.000","Autos","174","88","40","24","38","52","212","419","468","556","480","508","509","590","649","649","568","553","636","633","617","249",,
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","NB","2021-03-18T00:00:00.000","Commercial Vehicle","3","2","3","1","1","13","42","65","64","60","39","43","46","32","34","32","34","22","19","12","10",,,
"29","27462","Bedford Ave","Quentin Rd","Ave R","SB","2021-03-17T00:00:00.000","School Bus",,,,,,,,,,,,,,,,,,,,,,,"0","0"
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","SB","2021-03-17T00:00:00.000","School Bus",,,,,,,,,,,,,,,,,,,,,,"0","0","0"
"29","27462","Bedford Ave","Quentin Rd","Ave R","NB","2021-03-17T00:00:00.000","Taxi",,,,,,,,,,,,,,,,,,,,,,,"1","6"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-17T00:00:00.000","Heavy Truck","0",,,,,,,,,,,,,,,,,,,,,,,
"29","27462","Bedford Ave","Quentin Rd","Ave R","NB","2021-03-17T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,,,,,,,,,"0","0"
"26","26962","Ave P","Coney Island Ave","E 12th St","EB","2021-03-17T00:00:00.000","Commercial Vehicle",,,,,,,,,,,,,,,,,,,,,,,"5","0"
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","NB","2021-03-17T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,,,,,,,"7","6","5"
"29","27462","Bedford Ave","Quentin Rd","Ave R","NB","2021-03-17T00:00:00.000","Autos",,,,,,,,,,,,,,,,,,,,,,,"34","62"
"29","27462","Bedford Ave","Quentin Rd","Ave R","NB","2021-03-17T00:00:00.000","Commercial Vehicle",,,,,,,,,,,,,,,,,,,,,,,"1","1"
"29","27462","Bedford Ave","Quentin Rd","Ave R","SB","2021-03-17T00:00:00.000","Commercial Vehicle",,,,,,,,,,,,,,,,,,,,,,,"1","3"
"26","26962","Ave P","Coney Island Ave","E 12th St","WB","2021-03-17T00:00:00.000","School Bus",,,,,,,,,,,,,,,,,,,,,,"0","0","0"
"26","26962","Ave P","Coney Island Ave","E 12th St","EB","2021-03-17T00:00:00.000","Autos",,,,,,,,,,,,,,,,,,,,,,,"260","192"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-17T00:00:00.000","School Bus","0",,,,,,,,,,,,,,,,,,,,,,,
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-17T00:00:00.000","Medium Truck","0",,,,,,,,,,,,,,,,,,,,,,,
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-17T00:00:00.000","Other Bus","4","5","4","6","13","12","7","0","0","0","2","0","0","1","0","0","1","1","0","0","0",,,
"29","27462","Bedford Ave","Quentin Rd","Ave R","SB","2021-03-17T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,,,,,,,,"0","0"
"29","27462","Bedford Ave","Quentin Rd","Ave R","SB","2021-03-17T00:00:00.000","Medium Truck",,,,,,,,,,,,,,,,,,,,,,,"0","3"
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","SB","2021-03-17T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,,,,,,,"5","5","4"
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-17T00:00:00.000","Heavy Truck","3",,,,,,,,,,,,,,,,,,,,,,,
"24","27120","Ave N","E 15th St","E 16th St","EB","2021-03-17T00:00:00.000","School Bus",,,,,,,,,,,,,,,,,,,,,,"0","1","0"
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-17T00:00:00.000","Heavy Truck","0","0","0","0","0","3","3","4","3","1","1","0","4","0","1","2","1","1","2","0","0",,,
"29","27462","Bedford Ave","Quentin Rd","Ave R","SB","2021-03-17T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,,,,,,,,,"0","0"
"26","26962","Ave P","Coney Island Ave","E 12th St","EB","2021-03-17T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,,,,,,,,,"0","0"
"26","26962","Ave P","Coney Island Ave","E 12th St","EB","2021-03-17T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,,,,,,,,"0","0"
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","SB","2021-03-17T00:00:00.000","Medium Truck",,,,,,,,,,,,,,,,,,,,,,"2","3","1"
"26","26962","Ave P","Coney Island Ave","E 12th St","WB","2021-03-17T00:00:00.000","Autos",,,,,,,,,,,,,,,,,,,,,,"248","259","151"
"26","26962","Ave P","Coney Island Ave","E 12th St","WB","2021-03-17T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,,,,,,,"0","0","0"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-17T00:00:00.000","Heavy Truck","0",,,,,,,,,,,,,,,,,,,,,,,
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-17T00:00:00.000","Commercial Vehicle","4",,,,,,,,,,,,,,,,,,,,,,,
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-17T00:00:00.000","Commercial Vehicle","2",,,,,,,,,,,,,,,,,,,,,,,
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","NB","2021-03-17T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,,,,,,,,"1","0","0"
"26","26962","Ave P","Coney Island Ave","E 12th St","EB","2021-03-17T00:00:00.000","Taxi",,,,,,,,,,,,,,,,,,,,,,,"23","13"
"24","27120","Ave N","E 15th St","E 16th St","EB","2021-03-17T00:00:00.000","Medium Truck",,,,,,,,,,,,,,,,,,,,,,"1","0","2"
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","SB","2021-03-17T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,,,,,,,,"0","0","0"
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","NB","2021-03-17T00:00:00.000","Commercial Vehicle",,,,,,,,,,,,,,,,,,,,,,"7","8","3"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-17T00:00:00.000","Other Bus","4",,,,,,,,,,,,,,,,,,,,,,,
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","SB","2021-03-17T00:00:00.000","Taxi",,,,,,,,,,,,,,,,,,,,,,"4","8","3"
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-17T00:00:00.000","School Bus","0",,,,,,,,,,,,,,,,,,,,,,,
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-17T00:00:00.000","Autos","50",,,,,,,,,,,,,,,,,,,,,,,
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-17T00:00:00.000","Other Bus","2",,,,,,,,,,,,,,,,,,,,,,,
"24","27120","Ave N","E 15th St","E 16th St","EB","2021-03-17T00:00:00.000","Commercial Vehicle",,,,,,,,,,,,,,,,,,,,,,"6","7","9"
"24","27120","Ave N","E 15th St","E 16th St","EB","2021-03-17T00:00:00.000","Autos",,,,,,,,,,,,,,,,,,,,,,"216","412","279"
"29","27462","Bedford Ave","Quentin Rd","Ave R","NB","2021-03-17T00:00:00.000","School Bus",,,,,,,,,,,,,,,,,,,,,,,"0","0"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-17T00:00:00.000","Autos","20",,,,,,,,,,,,,,,,,,,,,,,
"24","27120","Ave N","E 15th St","E 16th St","EB","2021-03-17T00:00:00.000","Taxi",,,,,,,,,,,,,,,,,,,,,,"10","21","12"
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-17T00:00:00.000","Taxi","1","4","2","1","2","2","3","15","20","16","22","24","16","22","31","26","45","40","17","2","0",,,
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-17T00:00:00.000","School Bus","0",,,,,,,,,,,,,,,,,,,,,,,
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-17T00:00:00.000","Autos","22",,,,,,,,,,,,,,,,,,,,,,,
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-17T00:00:00.000","Commercial Vehicle","0","0","2","0","1","0","1","7","11","26","9","18","8","10","12","15","15","10","5","1","1",,,
"24","27120","Ave N","E 15th St","E 16th St","EB","2021-03-17T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,,,,,,,,"0","0","0"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-17T00:00:00.000","Commercial Vehicle","0",,,,,,,,,,,,,,,,,,,,,,,
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-17T00:00:00.000","Medium Truck","4","4","3","5","1","6","13","20","18","48","8","7","9","9","19","11","12","11","7","9","0",,,
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","NB","2021-03-17T00:00:00.000","Autos",,,,,,,,,,,,,,,,,,,,,,"284","237","139"
"26","26962","Ave P","Coney Island Ave","E 12th St","WB","2021-03-17T00:00:00.000","Commercial Vehicle",,,,,,,,,,,,,,,,,,,,,,"13","1","5"
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-17T00:00:00.000","Autos","18","11","3","8","11","15","31","75","83","64","72","71","82","105","147","183","227","256","131","108","19",,,
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-17T00:00:00.000","Other Bus","2",,,,,,,,,,,,,,,,,,,,,,,
"24","27120","Ave N","E 15th St","E 16th St","EB","2021-03-17T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,,,,,,,"0","1","1"
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","NB","2021-03-17T00:00:00.000","School Bus",,,,,,,,,,,,,,,,,,,,,,"0","0","0"
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","SB","2021-03-17T00:00:00.000","Commercial Vehicle",,,,,,,,,,,,,,,,,,,,,,"7","11","2"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-17T00:00:00.000","Taxi","16",,,,,,,,,,,,,,,,,,,,,,,
"26","26962","Ave P","Coney Island Ave","E 12th St","EB","2021-03-17T00:00:00.000","School Bus",,,,,,,,,,,,,,,,,,,,,,,"0","0"
"29","27462","Bedford Ave","Quentin Rd","Ave R","NB","2021-03-17T00:00:00.000","Medium Truck",,,,,,,,,,,,,,,,,,,,,,,"2","2"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-17T00:00:00.000","Taxi","4",,,,,,,,,,,,,,,,,,,,,,,
"26","26962","Ave P","Coney Island Ave","E 12th St","WB","2021-03-17T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,,,,,,,,"0","0","0"
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","NB","2021-03-17T00:00:00.000","Taxi",,,,,,,,,,,,,,,,,,,,,,"14","10","5"
"26","26962","Ave P","Coney Island Ave","E 12th St","WB","2021-03-17T00:00:00.000","Taxi",,,,,,,,,,,,,,,,,,,,,,"2","4","3"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-17T00:00:00.000","Medium Truck","0",,,,,,,,,,,,,,,,,,,,,,,
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-17T00:00:00.000","Medium Truck","5",,,,,,,,,,,,,,,,,,,,,,,
"26","26962","Ave P","Coney Island Ave","E 12th St","WB","2021-03-17T00:00:00.000","Medium Truck",,,,,,,,,,,,,,,,,,,,,,"1","5","4"
"29","27462","Bedford Ave","Quentin Rd","Ave R","NB","2021-03-17T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,,,,,,,,"0","0"
"29","27462","Bedford Ave","Quentin Rd","Ave R","SB","2021-03-17T00:00:00.000","Taxi",,,,,,,,,,,,,,,,,,,,,,,"0","1"
"29","27462","Bedford Ave","Quentin Rd","Ave R","SB","2021-03-17T00:00:00.000","Autos",,,,,,,,,,,,,,,,,,,,,,,"87","109"
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","SB","2021-03-17T00:00:00.000","Autos",,,,,,,,,,,,,,,,,,,,,,"304","240","199"
"44","26932","Coney Island Ave","Parkville Ave","Foster Ave","NB","2021-03-17T00:00:00.000","Medium Truck",,,,,,,,,,,,,,,,,,,,,,"5","3","5"
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-17T00:00:00.000","School Bus","0","0","0","0","0","0","3","2","1","1","0","0","3","1","6","3","1","0","0","0","0",,,
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-17T00:00:00.000","Taxi","0",,,,,,,,,,,,,,,,,,,,,,,
"26","26962","Ave P","Coney Island Ave","E 12th St","EB","2021-03-17T00:00:00.000","Medium Truck",,,,,,,,,,,,,,,,,,,,,,,"2","2"
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-16T00:00:00.000","Autos","127","116","89","76","90","163","236","331","385","341","413","489","558","580","739","1118","1055","1091","905","705","478","392","305","267"
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-16T00:00:00.000","Other Bus","2","2","0","0","0","2","2","3","4","4","6","5","5","8","3","11","6","13","10","9","9","6","8","4"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-16T00:00:00.000","Autos","9","14","12","11","15","93","207","190","157","138","111","103","132","104","101","109","106","83","137","74","62","65","82","38"
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-16T00:00:00.000","School Bus",,,,,,,,,,,,,,,,,,,,,"0","0","0","0"
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-16T00:00:00.000","Other Bus",,,,,,,,,,,,,,,,,,,,,"1","0","2","4"
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-16T00:00:00.000","Medium Truck","7","12","13","18","34","51","73","81","99","89","119","115","105","101","110","90","66","71","49","22","26","12","19","6"
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-16T00:00:00.000","School Bus","0","1","0","0","0","9","29","24","6","10","8","7","23","21","12","12","6","4","1","1","1","0","0","1"
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-16T00:00:00.000","Commercial Vehicle","4","3","3","0","9","13","32","61","76","83","104","107","85","110","98","133","96","124","78","47","25","17","8","8"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-16T00:00:00.000","Heavy Truck","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-16T00:00:00.000","Other Bus","0","3","3","2","6","3","10","8","9","10","8","9","9","9","9","7","8","10","13","8","7","5","4","3"
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-16T00:00:00.000","Commercial Vehicle",,,,,,,,,,,,,,,,,,,,,"2","2","4","0"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-16T00:00:00.000","Autos","15","22","22","20","6","65","104","161","156","137","156","167","154","178","178","174","165","191","189","155","124","107","76","55"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-16T00:00:00.000","Taxi","4","4","1","3","2","18","40","48","91","96","91","107","71","97","68","64","75","73","51","22","19","17","9","12"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-16T00:00:00.000","Commercial Vehicle","0","4","7","2","4","2","3","5","12","12","4","16","15","13","14","9","20","9","6","10","9","1","4","1"
"77","51124","Linden Blvd EB","Sapphire St","79th St","EB","2021-03-16T00:00:00.000","Taxi","1","1","0","1","0","2","11","22","30","41","36","63","67","70","78","86","95","108","113","27","10","0","4","2"
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-16T00:00:00.000","Autos",,,,,,,,,,,,,,,,,,,,,"63","43","42","28"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-16T00:00:00.000","School Bus","0","0","0","0","0","0","0","6","2","2","0","2","1","0","4","2","1","0","0","0","0","0","0","0"
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-16T00:00:00.000","Taxi",,,,,,,,,,,,,,,,,,,,,"0","1","0","7"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","NB","2021-03-16T00:00:00.000","Medium Truck","1","1","0","1","1","0","3","3","8","2","3","8","6","3","6","3","4","4","1","6","4","0","2","3"
"49","69589","E 135th St","Canal St","Park Ave","NB","2021-03-16T00:00:00.000","Heavy Truck",,,,,,,,,,,,,,,,,,,,,"0","1","2","0"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-16T00:00:00.000","Heavy Truck","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-16T00:00:00.000","Commercial Vehicle","1","1","1","1","2","5","8","15","13","15","8","9","11","7","8","10","12","6","2","3","5","2","0","7"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-16T00:00:00.000","Medium Truck","0","0","2","2","2","1","3","4","3","3","4","3","6","5","2","1","2","5","3","2","0","2","0","1"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-16T00:00:00.000","School Bus","0","0","0","0","0","0","0","0","0","1","0","2","0","0","1","1","1","1","0","0","0","0","0","0"
"61","70734","Fort Washington Ave","W 172nd St","W 173rd St","SB","2021-03-16T00:00:00.000","Other Bus","1","2","3","3","4","6","9","13","8","7","8","6","7","8","10","12","4","9","9","15","11","6","6","4"
