"building_id","bin","street_address","borocode","block","lot","bqi","aep_order","discharged_7a","hpd_vacate_order","dob_vacate_order","harassment_finding","date_added","borough","zipcode","latitude","longitude","community_board","council_district","census_tract","bbl","nta_neighborhood_tabulation"
"5790","1062647","2129 AMSTERDAM AVENUE","1","2111","50","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.838219","-73.938104","112","10","249","1021110050","Washington Heights South"
"5801","1062662","2153 AMSTERDAM AVENUE","1","2111","84","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.838951","-73.937572","112","10","249","1021110084","Washington Heights South"
"5857","1063577","2461 AMSTERDAM AVENUE","1","2149","8","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.848784","-73.930392","112","10","267","1021490008","Washington Heights North"
"5873","1063584","495 WEST 186 STREET","1","2149","93","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.851105","-73.928444","112","10","267","1021490093","Washington Heights North"
"5984","1033298","592 AMSTERDAM AVENUE","1","1236","35","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10024","40.789393","-73.973782","107","6","175","1012360035","Upper West Side"
"6089","1056658","964 AMSTERDAM AVENUE","1","1879","31","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10025","40.801336","-73.965065","107","7","195","1018790031","Morningside Heights"
"6170","1063043","100 AUDUBON AVENUE","1","2127","22","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.841822","-73.937399","112","10","253","1021270022","Washington Heights South"
"6196","1063222","200 AUDUBON AVENUE","1","2133","22","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.84495","-73.935116","112","10","261","1021330022","Washington Heights South"
"6206","1063183","247 AUDUBON AVENUE","1","2132","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.846377","-73.934048","112","10","261","1021320021","Washington Heights South"
"6248","1063739","421 AUDUBON AVENUE","1","2156","66","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.851938","-73.929983","112","10","269","1021560066","Washington Heights North"
"6261","1063852","461 AUDUBON AVENUE","1","2159","35","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10040","40.853235","-73.929039","112","10","277","1021590035","Washington Heights North"
"6279","1062996","59 AUDUBON AVENUE","1","2125","27","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.840626","-73.938254","112","10","251","1021250027","Washington Heights South"
"6624","1004556","133 AVENUE D","1","379","37","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10009","40.724379","-73.975536","103","2","28","1003790037","Lower East Side"
"7205","1064131","1 BOGARDUS PLACE","1","2171","66","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10040","40.858857","-73.929792","112","10","283","1021710066","Washington Heights North"
"7437","1003908","85 BOWERY","1","303","11","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10002","40.716984","-73.995595","103","1","16","1003030011","Chinatown"
"8104","1062456","3661 BROADWAY","1","2098","29","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.830322","-73.947626","109","7","237","1020980029","Hamilton Heights"
"8106","1062457","3671 BROADWAY","1","2098","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.830684","-73.947358","109","7","237","1020980036","Hamilton Heights"
"8155","1062922","3880 BROADWAY","1","2122","48","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.837269","-73.942521","112","7","245","1021220048","Washington Heights South"
"8283","1064465","4441 BROADWAY","1","2180","505","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10040","40.856888","-73.932552","112","10","279","1021800505","Washington Heights North"
"9195","1055726","482 CENTRAL PARK WEST","1","1844","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10025","40.799742","-73.958803","107","7","193","1018440033","Morningside Heights"
"9614","1059860","192 CLAREMONT AVENUE","1","1993","102","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10027","40.814951","-73.960123","109","7","211","1019930102","Morningside Heights"
"9893","1059629","102 CONVENT AVENUE","1","1970","55","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10027","40.816789","-73.952597","109","9","21303","1019700055","Manhattanville"
"10073","1064989","98 COOPER STREET","1","2242","26","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.868688","-73.921216","112","10","303","1022420026","Marble Hill-Inwood"
"10403","1006109","44 EAST 1 STREET","1","443","55","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10003","40.723911","-73.989945","103","2","3602","1004430055","East Village"
"10600","1004360","298 EAST 3 STREET","1","372","22","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10009","40.721349","-73.979852","103","2","2202","1003720022","Lower East Side"
"10937","1006238","332 EAST 6 STREET","1","447","22","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10003","40.727015","-73.987643","103","2","38","1004470022","East Village"
"10946","1006290","341 EAST 6 STREET","1","448","35","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10003","40.726971","-73.987499","103","2","38","1004480035","East Village"
"11041","1004440","738 EAST 6 STREET","1","375","28","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10009","40.722938","-73.977957","103","2","2601","1003750028","Lower East Side"
"11104","1004679","206 EAST 7 STREET","1","389","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10009","40.724626","-73.980175","103","2","2602","1003890021","Lower East Side"
"11215","1005857","93 EAST 7 STREET","1","435","57","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10009","40.726818","-73.985337","103","2","32","1004350057","East Village"
"11222","1005853","99 EAST 7 STREET","1","435","53","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10009","40.726735","-73.985146","103","2","32","1004350053","East Village"
"11972","1005262","513 EAST 13 STREET","1","407","54","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10009","40.729391","-73.98004","103","2","34","1004070054","East Village"
"13244","1020146","213 EAST 34 STREET","1","915","8","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10016","40.745536","-73.977646","106","2","78","1009150008","Murray Hill-Kips Bay"
"13995","1080458","300 EAST 50 STREET","1","1342","51","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10022","40.75472","-73.968172","106","4","98","1013420051","Turtle Bay-East Midtown"
"14935","1044247","304 EAST 62 STREET","1","1436","47","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","MANHATTAN","10065","40.762373","-73.962725","108","5","110","1014360047","Lenox Hill-Roosevelt Island"
"16417","1045205","337 EAST 77 STREET","1","1452","16","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10075","40.771623","-73.955048","108","5","134","1014520016","Lenox Hill-Roosevelt Island"
"17396","1048718","218 EAST 84 STREET","1","1529","37","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10028","40.777236","-73.954329","108","5","138","1015290037","Yorkville"
"17485","1051206","504 EAST 84 STREET","1","1580","47","No","No","No","Yes","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10028","40.774428","-73.94767","108","5","136","1015800047","Yorkville"
"18913","1051903","122 EAST 103 STREET","1","1630","65","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10029","40.790622","-73.948437","111","8","166","1016300065","East Harlem South"
"18916","1051901","126 EAST 103 STREET","1","1630","61","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10029","40.790581","-73.948343","111","8","166","1016300061","East Harlem South"
"19029","1051995","169 EAST 105 STREET","1","1633","29","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10029","40.791258","-73.946002","111","8","172","1016330029","East Harlem South"
"19193","1052804","323 EAST 108 STREET","1","1680","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10029","40.791428","-73.940347","111","8","170","1016800015","East Harlem South"
"19309","1052463","245 EAST 110 STREET","1","1660","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10029","40.793701","-73.941764","111","8","180","1016600019","East Harlem North"
"19382","1052482","214 EAST 111 STREET","1","1660","42","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10029","40.794514","-73.941792","111","8","180","1016600042","East Harlem North"
"19561","1052906","335 EAST 115 STREET","1","1687","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10029","40.795667","-73.936746","111","8","188","1016870019","East Harlem North"
"19673","1052543","228 EAST 116 STREET","1","1665","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10029","40.797609","-73.93924","111","8","188","1016650038","East Harlem North"
"19681","1052540","238 EAST 116 STREET","1","1665","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10029","40.797543","-73.939081","111","8","188","1016650033","East Harlem North"
"19796","1052315","136 EAST 117 STREET","1","1644","59","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10035","40.799498","-73.941615","111","8","182","1016440059","East Harlem North"
"19824","1052363","177 EAST 117 STREET","1","1645","129","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","MANHATTAN","10035","40.798921","-73.940199","111","8","182","1016450129","East Harlem North"
"19855","1052617","231 EAST 117 STREET","1","1667","16","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10035","40.798289","-73.938701","111","8","188","1016670016","East Harlem North"
"19867","1052972","316 EAST 117 STREET","1","1688","44","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10035","40.7973","-73.936405","111","8","188","1016880044","East Harlem North"
"19869","1052970","322 EAST 117 STREET","1","1688","42","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10035","40.797264","-73.936315","111","8","188","1016880042","East Harlem North"
"19958","1054348","147 EAST 118 STREET","1","1767","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10035","40.799843","-73.940433","111","8","182","1017670021","East Harlem North"
"20471","1054021","1 EAST 124 STREET","1","1749","104","No","No","No","Yes","No","No","2022-06-24T00:00:00.000","MANHATTAN","10035","40.805694","-73.942617","111","9","198","1017490104","East Harlem North"
"21160","1004269","309 EAST HOUSTON STREET","1","350","57","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10002","40.721317","-73.98334","103","2","2201","1003500057","Lower East Side"
"21518","1064129","2 ELLWOOD STREET","1","2171","42","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10040","40.859089","-73.927688","112","10","283","1021710042","Washington Heights North"
"21801","1063506","350 FT WASHINGTON AVENUE","1","2142","175","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.84689","-73.939899","112","10","263","1021420175","Washington Heights South"
"21803","1063450","359 FT WASHINGTON AVENUE","1","2139","530","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.847376","-73.939726","112","10","255","1021390530","Washington Heights South"
"21804","1063507","370 FT WASHINGTON AVENUE","1","2142","178","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.847524","-73.939642","112","10","263","1021420178","Washington Heights South"
"21811","1064292","391 FT WASHINGTON AVENUE","1","2177","23","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.848369","-73.93932","112","10","265","1021770023","Washington Heights South"
"21858","1063331","75 FT WASHINGTON AVENUE","1","2136","140","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.837497","-73.944143","112","7","247","1021360140","Washington Heights South"
"21859","1063357","80 FT WASHINGTON AVENUE","1","2137","40","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.837989","-73.943923","112","7","245","1021370040","Washington Heights South"
"21860","1063365","86 FT WASHINGTON AVENUE","1","2137","91","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.838148","-73.943857","112","7","245","1021370091","Washington Heights South"
"22529","1061743","61 HAMILTON PLACE","1","2071","45","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10031","40.822471","-73.951588","109","7","225","1020710045","Hamilton Heights"
"22841","1064130","34 HILLSIDE AVENUE","1","2171","52","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10040","40.858448","-73.929279","112","10","283","1021710052","Washington Heights North"
"23447","1053233","186 LENOX AVENUE","1","1718","4","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10026","40.804236","-73.948058","110","9","200","1017180004","Central Harlem South"
"23458","1057560","197 LENOX AVENUE","1","1904","35","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10026","40.80445","-73.947928","110","9","220","1019040035","Central Harlem South"
"23642","1060007","551 LENOX AVENUE","1","2006","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10037","40.815935","-73.939534","110","9","228","1020060036","Central Harlem North-Polo Grounds"
"24848","1017195","238 MADISON AVENUE","1","867","16","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10016","40.749947","-73.98138","105","4","82","1008670016","Murray Hill-Kips Bay"
"25114","1003329","77 MADISON STREET","1","277","2","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10002","40.712142","-73.996259","103","1","8","1002770002","Chinatown"
"25232","1055849","346 MANHATTAN AVENUE","1","1848","31","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10026","40.804039","-73.95754","110","9","20102","1018480031","Central Harlem South"
"25306","1055398","50 MANHATTAN AVENUE","1","1838","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10025","40.796098","-73.963331","107","7","189","1018380021","Upper West Side"
"25387","1064584","99 MARBLE HILL AVENUE","1","2215","326","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10463","40.877059","-73.909248","208","10","309","1022150326","Marble Hill-Inwood"
"25528","1059321","161 MORNINGSIDE AVENUE","1","1953","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10027","40.812195","-73.953438","109","9","21303","1019530001","Manhattanville"
"25684","1083081","221 MOTT STREET","1","494","29","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10012","40.722243","-73.995231","102","1","43","1004940029","SoHo-TriBeCa-Civic Center-Little Italy"
"25929","1064716","192 NAGLE AVENUE","1","2217","39","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.862034","-73.923563","112","10","291","1022170039","Marble Hill-Inwood"
"25930","1064715","200 NAGLE AVENUE","1","2217","35","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.862103","-73.923371","112","10","291","1022170035","Marble Hill-Inwood"
"25944","1064125","65 NAGLE AVENUE","1","2171","26","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10040","40.860042","-73.928941","112","10","283","1021710026","Washington Heights North"
"26291","1052332","1661 PARK AVENUE","1","1645","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10035","40.800157","-73.942589","111","8","182","1016450001","East Harlem North"
"26459","1041176","650 PARK AVENUE","1","1381","38","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10065","40.76768","-73.966336","108","4","122","1013810038","Upper East Side-Carnegie Hill"
"26626","1001403","23 PARK PLACE","1","124","10","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10007","40.713045","-74.008773","101","1","21","1001240010","SoHo-TriBeCa-Civic Center-Little Italy"
"26883","1079967","5 PINEHURST AVENUE","1","2177","28","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.848425","-73.940292","112","10","265","1021770028","Washington Heights South"
"26885","1064306","60 PINEHURST AVENUE","1","2177","130","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.85034","-73.939586","112","10","265","1021770130","Washington Heights South"
"26998","1064759","26 POST AVENUE","1","2220","39","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.862971","-73.924346","112","10","291","1022200039","Marble Hill-Inwood"
"27002","1064756","38 POST AVENUE","1","2220","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.863099","-73.923999","112","10","291","1022200033","Marble Hill-Inwood"
"27014","1064708","9 POST AVENUE","1","2217","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.862803","-73.924748","112","10","291","1022170007","Marble Hill-Inwood"
"27393","1063326","884 RIVERSIDE DRIVE","1","2136","106","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10032","40.837331","-73.946569","112","7","247","1021360106","Washington Heights South"
"27553","1064958","65 SEAMAN AVENUE","1","2239","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.867912","-73.925512","112","10","295","1022390001","Marble Hill-Inwood"
"27561","1064963","89 SEAMAN AVENUE","1","2239","13","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.868178","-73.924792","112","10","295","1022390013","Marble Hill-Inwood"
"27562","1064964","97 SEAMAN AVENUE","1","2239","17","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.868268","-73.924554","112","10","295","1022390017","Marble Hill-Inwood"
"27568","1064746","109 SHERMAN AVENUE","1","2220","11","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.863945","-73.924982","112","10","291","1022200011","Marble Hill-Inwood"
"27572","1064748","117 SHERMAN AVENUE","1","2220","15","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.864039","-73.924728","112","10","291","1022200015","Marble Hill-Inwood"
"27595","1064239","20 SHERMAN AVENUE","1","2175","100","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10040","40.862669","-73.928479","112","10","287","1021750100","Washington Heights North"
"27668","1063448","4 SOUTH PINEHURST AVENUE","1","2139","517","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.84775","-73.940557","112","10","255","1021390517","Washington Heights South"
"27973","1063235","1356 ST NICHOLAS AVENUE","1","2133","66","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.847212","-73.935262","112","10","261","1021330066","Washington Heights South"
"27997","1063958","1469 ST NICHOLAS AVENUE","1","2165","65","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.850806","-73.932659","112","10","271","1021650065","Washington Heights North"
"27999","1063957","1471 ST NICHOLAS AVENUE","1","2165","63","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.850858","-73.93262","112","10","271","1021650063","Washington Heights North"
"28013","1063788","1520 ST NICHOLAS AVENUE","1","2157","67","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.852479","-73.931411","112","10","269","1021570067","Washington Heights North"
"28053","1054960","17 ST NICHOLAS AVENUE","1","1821","46","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10026","40.799308","-73.952436","110","9","216","1018210046","Central Harlem South"
"28110","1084089","410 ST NICHOLAS AVENUE","1","1958","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10027","40.814225","-73.949521","110","9","215","1019580001","Central Harlem North-Polo Grounds"
"28161","1061049","656 ST NICHOLAS AVENUE","1","2051","31","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10030","40.822616","-73.945424","109","9","227","1020510031","Hamilton Heights"
"28679","1064249","78 THAYER STREET","1","2175","175","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10040","40.864057","-73.927462","112","10","287","1021750175","Washington Heights North"
"28755","1007367","59 THOMPSON STREET","1","489","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10012","40.724112","-74.003283","102","3","47","1004890036","SoHo-TriBeCa-Civic Center-Little Italy"
"28776","1059882","51 TIEMANN PLACE","1","1995","10","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10027","40.815464","-73.959538","109","7","211","1019950010","Morningside Heights"
"28948","1064908","66 VERMILYEA AVENUE","1","2234","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10034","40.865649","-73.923646","112","10","291","1022340036","Marble Hill-Inwood"
"28991","1063522","15 WADSWORTH AVENUE","1","2143","8","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.845138","-73.938361","112","10","263","1021430008","Washington Heights South"
"29054","1063573","82 WADSWORTH AVENUE","1","2145","49","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.847122","-73.936961","112","10","263","1021450049","Washington Heights South"
"29055","1063572","84 WADSWORTH AVENUE","1","2145","47","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10033","40.84716","-73.936932","112","10","263","1021450047","Washington Heights South"
"29383","1001362","266 WATER STREET","1","106","7504","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","MANHATTAN","10038","40.708558","-74.001349","101","1","1501","1001067504","Battery Park City-Lower Manhattan"
"29627","1009436","11 WEST 8 STREET","1","572","49","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10011","40.732528","-73.996973","102","3","63","1005720049","West Village"
"29954","1011904","321 WEST 11 STREET","1","634","35","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10014","40.735667","-74.007256","102","3","75","1006340035","West Village"
"30455","1013027","328 WEST 15 STREET","1","738","56","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10011","40.74085","-74.003006","104","3","83","1007380056","Hudson Yards-Chelsea-Flatiron-Union Square"
"30488","1014575","123 WEST 16 STREET","1","792","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10011","40.73906","-73.996741","104","3","81","1007920020","Hudson Yards-Chelsea-Flatiron-Union Square"
"30819","1078493","318 WEST 19 STREET","1","742","49","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10011","40.743166","-74.001072","104","3","89","1007420049","Hudson Yards-Chelsea-Flatiron-Union Square"
"34247","1034844","36 WEST 56 STREET","1","1271","58","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10019","40.762824","-73.975745","105","4","104","1012710058","Midtown-Midtown South"
"34788","1029884","119 WEST 71 STREET","1","1143","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","MANHATTAN","10023","40.776993","-73.979885","107","6","157","1011430024","Lincoln Square"
