"doc_employee_id","leave_status_desc","rank_title","gender"
"22443","CEASED","MOTOR VEHICLE OPERATOR","MALE"
"22444","CEASED","CAPTAIN","MALE"
"22445","CEASED","CORRECTION OFFICER","MALE"
"22446","CEASED","CORRECTION OFFICER","MALE"
"22447","CEASED","CORRECTION OFFICER","MALE"
"22448","CEASED","CORRECTION OFFICER","MALE"
"22449","CEASED","CAPTAIN","MALE"
"22450","CEASED","CAPTAIN","MALE"
"22451","CEASED","CORRECTION OFFICER","MALE"
"22452","ACTIVE","CORRECTION OFFICER","MALE"
"22453","CEASED","CLERICAL ASSOCIATE","FEMALE"
"22454","CEASED","CORRECTION OFFICER","MALE"
"22455","CEASED","CORRECTION OFFICER","MALE"
"22456","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"22457","CEASED","CORRECTION OFFICER","FEMALE"
"22458","CEASED","CORRECTION OFFICER","MALE"
"22459","CEASED","CAPTAIN","MALE"
"22460","CEASED","CORRECTION OFFICER","MALE"
"22461","CEASED","CORRECTION OFFICER","FEMALE"
"22462","CEASED","CORRECTION OFFICER","MALE"
"22463","CEASED","CORRECTION OFFICER","MALE"
"22464","CEASED","CAPTAIN","MALE"
"22465","CEASED","CORRECTION OFFICER","MALE"
"22466","CEASED","CORRECTION OFFICER","MALE"
"22467","CEASED","CORRECTION OFFICER","MALE"
"22468","CEASED","CORRECTION OFFICER","MALE"
"22469","CEASED","CAPTAIN","MALE"
"22470","CEASED","CORRECTION OFFICER","MALE"
"22471","CEASED","CORRECTION OFFICER","MALE"
"22472","CEASED","CAPTAIN","MALE"
"22473","CEASED","CORRECTION ADMINISTRATIVE AIDE","FEMALE"
"22474","CEASED","CORRECTION OFFICER","MALE"
"22475","CEASED","CORRECTION OFFICER","MALE"
"22476","CEASED","CORRECTION OFFICER","MALE"
"22477","CEASED","CAPTAIN","MALE"
"22478","CEASED","CAPTAIN","MALE"
"22479","CEASED","MAINTENANCE WORKER","MALE"
"22480","CEASED","CORRECTION OFFICER","MALE"
"22481","CEASED","CORRECTION OFFICER","MALE"
"22482","CEASED","CORRECTION OFFICER","MALE"
"22483","CEASED","CORRECTION OFFICER","MALE"
"22484","CEASED","CORRECTION OFFICER","MALE"
"22485","CEASED","OFFICE ASSOCIATE","FEMALE"
"22486","CEASED","CORRECTION OFFICER","MALE"
"22487","CEASED","CORRECTION OFFICER","MALE"
"22488","CEASED","CORRECTION OFFICER","MALE"
"22489","CEASED","CAPTAIN","MALE"
"22490","CEASED","CORRECTION OFFICER","MALE"
"22491","CEASED","CORRECTION OFFICER","MALE"
"22492","CEASED","OFFICE ASSOCIATE","MALE"
"22493","CEASED","OFFICE AIDE","MALE"
"22494","CEASED","LOCKSMITH","MALE"
"22495","CEASED","TECHNICAL SUPPORT AIDE","FEMALE"
"22496","CEASED","CORRECTION OFFICER","MALE"
"22497","CEASED","CORRECTION OFFICER","MALE"
"22498","CEASED","CAPTAIN","FEMALE"
"22499","CEASED","CORRECTION OFFICER","MALE"
"22500","CEASED","CORRECTION OFFICER","MALE"
"22501","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"22502","CEASED","DEPUTY WARDEN IN COMMAND","MALE"
"22503","CEASED","CAPTAIN","MALE"
"22504","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"22505","CEASED","SENIOR COOK","MALE"
"22506","CEASED","CAPTAIN","MALE"
"22507","CEASED","SR. PROGRAM SPECIALIST","FEMALE"
"22508","CEASED","WARDEN (OLD)","MALE"
"22509","CEASED","SR. ADDICTION SPEC. METHADONE","MALE"
"22510","CEASED","CORRECTION OFFICER","MALE"
"22511","CEASED","CORRECTION OFFICER","MALE"
"22512","CEASED","CORRECTION OFFICER","MALE"
"22513","CEASED","WARDEN (OLD)","MALE"
"22514","CEASED","CORRECTION OFFICER","MALE"
"22515","TERMINATED-SEVERANCE RETIRE","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"22516","CEASED","CORRECTION OFFICER","MALE"
"22517","CEASED","WARDEN (OLD)","MALE"
"22518","CEASED","STOREKEEPER","MALE"
"22519","CEASED","AST DEP WARDN (OLD)","MALE"
"22520","CEASED","CORRECTION OFFICER","MALE"
"22521","CEASED","CORRECTION OFFICER","MALE"
"22522","CEASED","CORRECTION OFFICER","MALE"
"22523","CEASED","CORRECTION OFFICER","MALE"
"22524","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"22525","CEASED","CORRECTION OFFICER","MALE"
"22526","CEASED","CAPTAIN","MALE"
"22527","CEASED","OILER","MALE"
"22528","CEASED","CAPTAIN","MALE"
"22529","CEASED","WARDEN","MALE"
"22530","CEASED","CORRECTION OFFICER","MALE"
"22531","CEASED","WARDEN (OLD)","MALE"
"22532","CEASED","CAPTAIN","MALE"
"22533","CEASED","CORRECTION OFFICER","FEMALE"
"22534","CEASED","CAPTAIN","MALE"
"22535","CEASED","CORRECTION OFFICER","MALE"
"22536","CEASED","CAPTAIN","FEMALE"
"22537","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"22538","CEASED","MAINTENANCE WORKER","MALE"
"22539","CEASED","CAPTAIN","FEMALE"
"22540","CEASED","CORRECTION OFFICER","MALE"
"22541","CEASED","CORRECTION OFFICER","MALE"
"22542","CEASED","WARDEN","MALE"
"22543","CEASED","CONFIDENTIAL INVESTIGATOR","FEMALE"
"22544","CEASED","CORRECTION OFFICER","MALE"
"22545","CEASED","MAINTENANCE WORKER","MALE"
"22546","CEASED","WARDEN (OLD)","FEMALE"
"22547","CEASED","CORRECTION OFFICER","MALE"
"22548","CEASED","CORRECTION OFFICER","MALE"
"22549","CEASED","CORRECTION OFFICER","FEMALE"
"22550","CEASED","CORRECTION OFFICER","MALE"
"22551","CEASED","WARDEN (OLD)","MALE"
"22552","CEASED","CORRECTION OFFICER","FEMALE"
"22553","CEASED","STATIONARY ENGINEER","MALE"
"22554","CEASED","CAPTAIN","MALE"
"22555","CEASED","CORRECTION OFFICER","MALE"
"22556","CEASED","CORRECTION OFFICER","MALE"
"22557","CEASED","CORRECTION OFFICER","MALE"
"22558","CEASED","CORRECTION OFFICER","FEMALE"
"22559","CEASED","CORRECTION OFFICER","MALE"
"22560","CEASED","CORRECTIONAL COUNSELOR","MALE"
"22561","CEASED","CORRECTION OFFICER","FEMALE"
"22562","CEASED","CORRECTION OFFICER","FEMALE"
"22563","CEASED","CORRECTION OFFICER","MALE"
"22564","ACTIVE","CORRECTIONAL STANDAR","FEMALE"
"22565","CEASED","CORRECTION OFFICER","MALE"
"22566","CEASED","CAPTAIN","FEMALE"
"22567","CEASED","CORRECTION OFFICER","MALE"
"22568","CEASED","CORRECTION OFFICER","MALE"
"22569","CEASED","ELECTRICIAN HELPER","MALE"
"22570","CEASED","CORRECTION OFFICER","MALE"
"22571","CEASED","CORRECTION OFFICER","MALE"
"22572","CEASED","CORRECTION OFFICER","MALE"
"22573","CEASED","CORRECTION OFFICER","MALE"
"22574","CEASED","CAPTAIN","MALE"
"22575","CEASED","CORRECTION OFFICER","MALE"
"22576","CEASED","CORRECTION OFFICER","MALE"
"22577","CEASED","CORRECTION OFFICER","FEMALE"
"22578","CEASED","CORRECTION OFFICER","MALE"
"22579","CEASED","CORRECTION OFFICER","MALE"
"22580","CEASED","CORRECTION OFFICER","MALE"
"22581","CEASED","CORRECTION OFFICER","FEMALE"
"22582","CEASED","SR INSTITUT. TRADES INSTRUCTOR(TAILOR)","MALE"
"22583","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","MALE"
"22584","CEASED","MAINTENANCE WORKER","MALE"
"22585","CEASED","ADMINISTRATIVE STAFF ANALYST","MALE"
"22586","CEASED","DIETARY AIDE","FEMALE"
"22587","CEASED","WARDEN","MALE"
"22588","CEASED","CORRECTION OFFICER","MALE"
"22589","CEASED","CORRECTION OFFICER","MALE"
"22590","CEASED","FOOD SERVICE MANAGER","MALE"
"22591","CEASED","CAPTAIN","MALE"
"22592","CEASED","CORRECTION OFFICER","MALE"
"22593","CEASED","CORRECTION OFFICER","MALE"
"22594","CEASED","CORRECTION OFFICER","MALE"
"22595","CEASED","CORRECTION OFFICER","MALE"
"22596","CEASED","ATTORNEY AT LAW","MALE"
"22597","CEASED","CAPTAIN","MALE"
"22598","CEASED","WELDER","MALE"
"22599","CEASED","CAPTAIN","MALE"
"22600","CEASED","CORRECTION OFFICER","MALE"
"22601","CEASED","ELECTRICIAN","MALE"
"22602","CEASED","DEPUTY WARDEN","MALE"
"22603","CEASED","CORRECTION OFFICER","MALE"
"22604","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"22605","CEASED","CORRECTION OFFICER","MALE"
"22606","CEASED","CORRECTION OFFICER","FEMALE"
"22607","CEASED","CORRECTION OFFICER","MALE"
"22608","CEASED","CORRECTION OFFICER","MALE"
"22609","CEASED","PLUMBERS HELPER","MALE"
"22610","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"22611","CEASED","CORRECTION OFFICER","MALE"
"22612","CEASED","CORRECTION ADMINISTRATIVE AIDE","FEMALE"
"22613","CEASED","CAPTAIN","MALE"
"22614","CEASED","CORRECTION OFFICER","FEMALE"
"22615","CEASED","CORRECTION OFFICER","MALE"
"22616","CEASED","CORRECTION OFFICER","MALE"
"22617","CEASED","CORRECTION OFFICER","MALE"
"22618","CEASED","CORRECTION OFFICER","MALE"
"22619","CEASED","CORRECTION OFFICER","FEMALE"
"22620","CEASED","CORRECTION OFFICER","MALE"
"22621","CEASED","CORRECTION OFFICER","FEMALE"
"22622","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"22623","CEASED","CAPTAIN","MALE"
"22624","CEASED","CAPTAIN","MALE"
"22625","CEASED","CORRECTION OFFICER","MALE"
"22626","CEASED","CORRECTION OFFICER","MALE"
"22627","CEASED","CAPTAIN","MALE"
"22628","CEASED","CORRECTION OFFICER","FEMALE"
"22630","CEASED","CORRECTION OFFICER","FEMALE"
"22631","TERMINATED-SEVERANCE","OFFICE ASSOCIATE","FEMALE"
"22632","CEASED","CORRECTION OFFICER","MALE"
"22633","CEASED","DEPUTY WARDEN","MALE"
"22634","CEASED","CORRECTION OFFICER","MALE"
"22635","CEASED","CORRECTION OFFICER","MALE"
"22636","CEASED","RECREATION DIRECTOR","MALE"
"22637","CEASED","CORRECTION OFFICER","MALE"
"22638","CEASED","ADMINISTRATIVE STAFF ANALYST","MALE"
"22639","CEASED","WARDEN","MALE"
"22640","CEASED","CAPTAIN","MALE"
"22641","CEASED","WARDEN (OLD)","MALE"
"22642","CEASED","CORRECTION OFFICER","MALE"
"22643","CEASED","CORRECTION OFFICER","MALE"
"22644","CEASED","CORRECTION OFFICER","MALE"
"22645","CEASED","STAFF ANALYST","MALE"
"22646","CEASED","CORRECTION OFFICER","MALE"
"22647","CEASED","SUPERVISOR OF MECHANICS","MALE"
"22648","CEASED","HIGH PRESSURE PLANT TENDER","MALE"
"22649","CEASED","CORRECTION OFFICER","MALE"
"22650","CEASED","WARDEN","MALE"
"22651","CEASED","CORRECTION OFFICER","MALE"
"22652","CEASED","CORRECTION OFFICER","MALE"
"22653","TERMINATED-SEVERANCE RETIRE","STATIONARY ENGINEER","MALE"
"22654","CEASED","WARDEN (OLD)","MALE"
"22655","CEASED","CAPTAIN","MALE"
"22656","CEASED","SENIOR COOK","MALE"
"22657","CEASED","CAPTAIN","MALE"
"22658","CEASED","CORRECTION OFFICER","MALE"
"22659","CEASED","WARDEN","MALE"
"22660","CEASED","WARDEN","MALE"
"22661","CEASED","CORRECTION OFFICER","MALE"
"22662","CEASED","WARDEN","MALE"
"22663","CEASED","CORRECTION OFFICER","MALE"
"22664","CEASED","CORRECTION OFFICER","MALE"
"22665","CEASED","STOCK HANDLER","MALE"
"22666","CEASED","CORRECTION OFFICER","MALE"
"22667","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"22668","CEASED","CORRECTION OFFICER","MALE"
"22669","CEASED","CAPTAIN","MALE"
"22670","CEASED","CORRECTION OFFICER","MALE"
"22671","CEASED","CORRECTION OFFICER","MALE"
"22672","CEASED","CORRECTION OFFICER","MALE"
"22673","CEASED","CORRECTION OFFICER","MALE"
"22674","CEASED","CAPTAIN","MALE"
"22675","CEASED","CORRECTION OFFICER","MALE"
"22676","CEASED","CORRECTION OFFICER","MALE"
"22677","CEASED","CORRECTION OFFICER","MALE"
"22678","CEASED","DEPUTY WARDEN","MALE"
"22679","CEASED","CAPTAIN","MALE"
"22680","CEASED","CORRECTION OFFICER","FEMALE"
"22681","CEASED","CORRECTION OFFICER","MALE"
"22682","CEASED","CORRECTION OFFICER","MALE"
"22683","CEASED","CORRECTION OFFICER","MALE"
"22684","CEASED","CORRECTION OFFICER","MALE"
"22685","CEASED","CORRECTION OFFICER","FEMALE"
"22686","CEASED","CORRECTION OFFICER","MALE"
"22687","CEASED","CORRECTION OFFICER","FEMALE"
"22688","CEASED","ASST PROGRAM SPECIALIST","FEMALE"
"22689","CEASED","CORRECTION OFFICER","MALE"
"22690","CEASED","CAPTAIN","MALE"
"22691","CEASED","CORRECTION OFFICER","MALE"
"22692","CEASED","STOCK HANDLER","MALE"
"22693","CEASED","CORRECTION OFFICER","UKNOWN"
"22694","CEASED","CORRECTION OFFICER","MALE"
"22695","CEASED","OFFICE AIDE","FEMALE"
"22696","CEASED","CORRECTION OFFICER","MALE"
"22697","CEASED","CORRECTION OFFICER","MALE"
"22698","CEASED","CORRECTION OFFICER","FEMALE"
"22699","CEASED","CORRECTION OFFICER","MALE"
"22700","CEASED","COMMISSARY MANAGER","FEMALE"
"22701","CEASED","CORRECTION OFFICER","MALE"
"22702","CEASED","CORRECTION OFFICER","MALE"
"22703","CEASED","CAPTAIN","MALE"
"22704","CEASED","CORRECTION OFFICER","FEMALE"
"22705","CEASED","CORRECTION OFFICER","MALE"
"22706","CEASED","CORRECTION OFFICER","FEMALE"
"22707","CEASED","CORRECTION OFFICER","MALE"
"22708","CEASED","CORRECTION OFFICER","MALE"
"22709","CEASED","CORRECTION OFFICER","MALE"
"22710","CEASED","MAINTENANCE WORKER","MALE"
"22711","CEASED","MOTOR VEHICLE OPERATOR","MALE"
"22712","CEASED","CORRECTION OFFICER","MALE"
"22713","CEASED","CORRECTION OFFICER","MALE"
"22714","CEASED","SR. ADDICTION SPEC. METHADONE","MALE"
"22715","CEASED","CAPTAIN","MALE"
"22716","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","MALE"
"22717","CEASED","CAPTAIN","MALE"
"22718","CEASED","CAPTAIN","MALE"
"22719","CEASED","FOOD SERVICE MANAGER","MALE"
"22720","CEASED","CORRECTION OFFICER","FEMALE"
"22721","CEASED","WELDER","MALE"
"22722","CEASED","PLUMBER","MALE"
"22723","CEASED","WARDEN","MALE"
"22724","CEASED","CAPTAIN","FEMALE"
"22725","CEASED","CAPTAIN","MALE"
"22726","CEASED","CAPTAIN","MALE"
"22727","CEASED","CAPTAIN","MALE"
"22728","CEASED","CAPTAIN","MALE"
"22729","CEASED","CORRECTION OFFICER","MALE"
"22730","CEASED","WARDEN","MALE"
"22731","CEASED","CORRECTION OFFICER","MALE"
"22732","CEASED","CORRECTION OFFICER","MALE"
"22733","CEASED","CORRECTION OFFICER","MALE"
"22734","CEASED","CORRECTION OFFICER","FEMALE"
"22735","CEASED","DEPUTY WARDEN","MALE"
"22736","CEASED","CAPTAIN","MALE"
"22737","CEASED","CAPTAIN","MALE"
"22738","CEASED","CORRECTION OFFICER","MALE"
"22739","CEASED","CORRECTION OFFICER","FEMALE"
"22740","CEASED","CORRECTION OFFICER","MALE"
"22741","CEASED","DEPUTY WARDEN","MALE"
"22742","CEASED","CORRECTION OFFICER","FEMALE"
"22743","CEASED","RECREATION DIRECTOR","MALE"
"22744","CEASED","PROGRAM SPECIALIST","MALE"
"22745","ACTIVE","CORRECTION OFFICER","MALE"
"22746","CEASED","CORRECTION OFFICER","MALE"
"22747","CEASED","CORRECTION OFFICER","MALE"
"22748","CEASED","CORRECTION OFFICER","FEMALE"
"22749","CEASED","CAPTAIN","MALE"
"22750","CEASED","CORRECTION OFFICER","MALE"
"22751","CEASED","CORRECTION OFFICER","MALE"
"22752","CEASED","CORRECTION OFFICER","FEMALE"
"22753","CEASED","CORRECTION OFFICER","MALE"
"22754","CEASED","CHAPLAIN","MALE"
"22755","CEASED","OFFICE AIDE","FEMALE"
"22756","CEASED","CORRECTION OFFICER","MALE"
"22757","CEASED","CORRECTION OFFICER","MALE"
"22758","CEASED","CAPTAIN","FEMALE"
"22759","CEASED","CORRECTION OFFICER","MALE"
"22760","CEASED","CORRECTION OFFICER","MALE"
"22761","CEASED","CORRECTION OFFICER","MALE"
"22762","CEASED","CAPTAIN","MALE"
"22763","CEASED","CORRECTION OFFICER","MALE"
"22764","CEASED","CORRECTION OFFICER","MALE"
"22765","CEASED","CORRECTION OFFICER","MALE"
"22766","CEASED","ASSOCIATE STAFF ANALYST","MALE"
"22767","CEASED","CAPTAIN","MALE"
"22768","CEASED","CORRECTION OFFICER","FEMALE"
"22769","CEASED","CORRECTION OFFICER","MALE"
"22770","CEASED","CORRECTION OFFICER","MALE"
"22771","CEASED","CORRECTION OFFICER","MALE"
"22772","CEASED","CORRECTION OFFICER","MALE"
"22773","CEASED","OILER","MALE"
"22774","CEASED","CORRECTION OFFICER","MALE"
"22775","CEASED","CORRECTION OFFICER","FEMALE"
"22776","CEASED","CORRECTION OFFICER","MALE"
"22777","CEASED","CAPTAIN","MALE"
"22778","CEASED","CORRECTION OFFICER","MALE"
"22779","CEASED","CORRECTION OFFICER","MALE"
"22780","CEASED","CORRECTION OFFICER","MALE"
"22781","CEASED","CAPTAIN","FEMALE"
"22782","CEASED","CAPTAIN","MALE"
"22783","CEASED","CORRECTION OFFICER","MALE"
"22784","CEASED","CORRECTION OFFICER","MALE"
"22785","CEASED","CORRECTION OFFICER","FEMALE"
"22786","CEASED","CORRECTION OFFICER","MALE"
"22787","CEASED","RECREATION DIRECTOR","MALE"
"22788","CEASED","WARDEN","MALE"
"22789","CEASED","CAPTAIN","MALE"
"22790","CEASED","CORRECTION OFFICER","MALE"
"22791","CEASED","CORRECTION OFFICER","MALE"
"22792","CEASED","CORRECTION ADMINISTRATIVE AIDE","FEMALE"
"22793","CEASED","MAINTENANCE WORKER","MALE"
"22794","CEASED","CORRECTION OFFICER","MALE"
"22795","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"22796","CEASED","CAPTAIN","MALE"
"22797","CEASED","SR. PROGRAM SPECIALIST","MALE"
"22798","CEASED","CAPTAIN","MALE"
"22799","CEASED","ASSOCIATE STAFF ANALYST","MALE"
"22800","CEASED","CORRECTION OFFICER","MALE"
"22801","CEASED","CORRECTION OFFICER","MALE"
"22802","CEASED","CORRECTION OFFICER","MALE"
"22803","CEASED","WARDEN","MALE"
"22804","CEASED","CAPTAIN","MALE"
"22805","CEASED","CAPTAIN","MALE"
"22806","CEASED","CORRECTION OFFICER","MALE"
"22807","CEASED","CORRECTION OFFICER","MALE"
"22808","CEASED","CORRECTION OFFICER","MALE"
"22809","CEASED","CORRECTION OFFICER","MALE"
"22810","CEASED","CORRECTION OFFICER","MALE"
"22811","CEASED","CORRECTION OFFICER","MALE"
"22812","CEASED","CORRECTION OFFICER","MALE"
"22813","CEASED","CORRECTION OFFICER","MALE"
"22814","CEASED","CORRECTION OFFICER","MALE"
"22815","CEASED","COMPUTER AIDE","FEMALE"
"22816","CEASED","CORRECTION OFFICER","MALE"
"22817","CEASED","CEMENT MASON","MALE"
"22818","CEASED","CORRECTION OFFICER","MALE"
"22819","CEASED","CARPENTER","MALE"
"22820","CEASED","CORRECTION OFFICER","MALE"
"22821","CEASED","CORRECTION OFFICER","MALE"
"22822","CEASED","WARDEN","MALE"
"22823","CEASED","INVESTIGATOR (DISCIPLINE)","MALE"
"22824","CEASED","CORRECTION OFFICER","FEMALE"
"22825","CEASED","CAPTAIN","MALE"
"22826","CEASED","CORRECTION OFFICER","MALE"
"22827","CEASED","CAPTAIN","MALE"
"22828","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"22829","CEASED","CORRECTION OFFICER","MALE"
"22830","CEASED","CORRECTION OFFICER","MALE"
"22831","CEASED","SENIOR HUMAN RESOURCES SPECIALIST","FEMALE"
"22832","CEASED","CORRECTION OFFICER","MALE"
"22833","CEASED","CORRECTION OFFICER","MALE"
"22834","CEASED","MAINTENANCE WORKER","MALE"
"22835","CEASED","PROGRAM SPECIALIST","FEMALE"
"22836","CEASED","CORRECTION OFFICER","MALE"
"22837","CEASED","CORRECTION OFFICER","FEMALE"
"22838","CEASED","CORRECTION OFFICER","MALE"
"22839","CEASED","CORRECTION OFFICER","MALE"
"22840","CEASED","CORRECTION OFFICER","MALE"
"22841","CEASED","CORRECTION OFFICER","MALE"
"22842","CEASED","CORRECTION OFFICER","MALE"
"22843","CEASED","CORRECTION OFFICER","MALE"
"22844","CEASED","CORRECTION OFFICER","MALE"
"22845","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","MALE"
"22846","CEASED","PRINCIPAL ADMINISTRATIVE ASSOCIATE","FEMALE"
"22847","CEASED","CAPTAIN","MALE"
"22848","CEASED","CORRECTION OFFICER","MALE"
"22849","CEASED","DIRECTOR OF SPECIAL PROJECTS","FEMALE"
"22850","CEASED","CAPTAIN","MALE"
"22851","CEASED","CAPTAIN","MALE"
"22852","CEASED","CORRECTIONAL COUNSELOR","MALE"
"22853","CEASED","CAPTAIN","MALE"
"22854","CEASED","CORRECTION OFFICER","FEMALE"
"22855","CEASED","WARDEN (OLD)","MALE"
"22856","CEASED","CORRECTION OFFICER","MALE"
"22857","CEASED","CORRECTION OFFICER","MALE"
"22858","CEASED","CORRECTION OFFICER","MALE"
"22859","CEASED","CORRECTION OFFICER","MALE"
"22860","CEASED","DEPUTY WARDEN","MALE"
"22861","CEASED","CORRECTION OFFICER","MALE"
"22862","CEASED","CORRECTION OFFICER","MALE"
"22863","CEASED","CORRECTION OFFICER","MALE"
"22864","CEASED","CAPTAIN","MALE"
"22865","CEASED","CORRECTION OFFICER","MALE"
"22866","CEASED","CORRECTION OFFICER","MALE"
"22867","CEASED","CAPTAIN","MALE"
"22868","CEASED","CORRECTION OFFICER","FEMALE"
"22869","CEASED","CORRECTION OFFICER","MALE"
"22870","CEASED","CORRECTION OFFICER","MALE"
"22871","CEASED","CAPTAIN","MALE"
"22872","CEASED","DEPUTY WARDEN","FEMALE"
"22873","CEASED","CORRECTION OFFICER","MALE"
"22874","CEASED","CORRECTION OFFICER","MALE"
"22875","CEASED","CORRECTION OFFICER","MALE"
"22876","CEASED","CORRECTION OFFICER","MALE"
"22877","CEASED","CORRECTION OFFICER","MALE"
"22878","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"22879","CEASED","ASSISTANT DEPUTY WARDEN","MALE"
"22880","CEASED","CORRECTION OFFICER","MALE"
"22881","CEASED","CAPTAIN","MALE"
"22882","CEASED","CAPTAIN","MALE"
"22883","CEASED","CORRECTION OFFICER","MALE"
"22884","CEASED","CORRECTION OFFICER","FEMALE"
"22885","CEASED","ADMIN STAFF ANALYST NON MANAGERIAL","FEMALE"
"22886","CEASED","CORRECTION OFFICER","MALE"
"22887","CEASED","CORRECTION OFFICER","MALE"
"22888","CEASED","CORRECTION OFFICER","MALE"
"22889","CEASED","CORRECTION OFFICER","MALE"
"22890","CEASED","CORRECTION OFFICER","MALE"
"22891","CEASED","CORRECTION OFFICER","MALE"
"22892","CEASED","WARDEN","MALE"
"22893","CEASED","ADMINISTRATIVE STAFF ANALYST","MALE"
"22894","CEASED","CORRECTION OFFICER","MALE"
"22895","CEASED","CORRECTION OFFICER","FEMALE"
"22896","CEASED","CORRECTION OFFICER","MALE"
"22897","CEASED","CORRECTION OFFICER","MALE"
"22898","CEASED","CORRECTION OFFICER","FEMALE"
"22899","CEASED","CORRECTION OFFICER","FEMALE"
"22900","CEASED","CORRECTION OFFICER","MALE"
"22901","CEASED","CORRECTION OFFICER","MALE"
"22902","CEASED","CORRECTION OFFICER","MALE"
"22903","CEASED","CORRECTION OFFICER","MALE"
"22904","CEASED","CORRECTION OFFICER","MALE"
"22905","CEASED","CORRECTION OFFICER","MALE"
