"parid","borocode","block","lot","taxyear","street_num","street_name","postcode","bldg_class","taxclass","owner_name","borough","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"1004911332","1","491","1332","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911333","1","491","1333","2021","246","SPRING STREET","10013","RH","4","246 SPRING STREET NY, LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911334","1","491","1334","2021","246","SPRING STREET","10013","RH","4","246 SPRING STREET NY, LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911335","1","491","1335","2021","246","SPRING STREET","10013","RH","4","246 SPRING STREET NY, LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911336","1","491","1336","2021","246","SPRING STREET","10013","RH","4","TSOHO 2102 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911337","1","491","1337","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911338","1","491","1338","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911339","1","491","1339","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911340","1","491","1340","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911341","1","491","1341","2021","246","SPRING STREET","10013","RH","4","DLJ MORTGAGE CAPITAL INC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911342","1","491","1342","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1005500013","1","550","13","2021","1 1/2","5 AVENUE","10003","H8","4","NEW YORK UNIVERSITY","MANHATTAN","40.731913","-73.996587","102","1","59",,,"West Village"
"1004911343","1","491","1343","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911344","1","491","1344","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911345","1","491","1345","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911346","1","491","1346","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911347","1","491","1347","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911348","1","491","1348","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911349","1","491","1349","2021","246","SPRING STREET","10013","RH","4","SOHO 2205 LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911350","1","491","1350","2021","246","SPRING STREET","10013","RH","4","TSOHO 2206 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911351","1","491","1351","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911352","1","491","1352","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911353","1","491","1353","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911354","1","491","1354","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911355","1","491","1355","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911356","1","491","1356","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911357","1","491","1357","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911358","1","491","1358","2021","246","SPRING STREET","10013","RH","4","SOMA, YORIKO","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911359","1","491","1359","2021","246","SPRING STREET","10013","RH","4","DONG IL CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911360","1","491","1360","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911361","1","491","1361","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911362","1","491","1362","2021","246","SPRING STREET","10013","RH","4","TSOHO 2102 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911363","1","491","1363","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911364","1","491","1364","2021","246","SPRING STREET","10013","RH","4","SOHO 2308 LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911365","1","491","1365","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911366","1","491","1366","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911367","1","491","1367","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911368","1","491","1368","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911369","1","491","1369","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911370","1","491","1370","2021","246","SPRING STREET","10013","RH","4","HASSOMAL, MOHINANI HARRY","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911371","1","491","1371","2021","246","SPRING STREET","10013","RH","4","SOHO 2403 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911372","1","491","1372","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911373","1","491","1373","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911374","1","491","1374","2021","246","SPRING STREET","10013","RH","4","HASSOMAL, MOHINANI HARRY","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1005500024","1","550","24","2021","6","EAST 8 STREET","10003","H8","4","NEW YORK UNIVERSITY","MANHATTAN","40.732083","-73.995966","102","1","59","1008848","1005500024","West Village"
"1004911375","1","491","1375","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911376","1","491","1376","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911377","1","491","1377","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911378","1","491","1378","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911379","1","491","1379","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911380","1","491","1380","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911381","1","491","1381","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911382","1","491","1382","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911383","1","491","1383","2021","246","SPRING STREET","10013","RH","4","SOHO 2503 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911384","1","491","1384","2021","246","SPRING STREET","10013","RH","4","JAPI HOLDINGS USA INC.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911385","1","491","1385","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911386","1","491","1386","2021","246","SPRING STREET","10013","RH","4","KIM, HONGMIN","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911387","1","491","1387","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911388","1","491","1388","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911389","1","491","1389","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911390","1","491","1390","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911391","1","491","1391","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911392","1","491","1392","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911393","1","491","1393","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911394","1","491","1394","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911395","1","491","1395","2021","246","SPRING STREET","10013","RH","4","RANGIE SOHO, INC.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911396","1","491","1396","2021","246","SPRING STREET","10013","RH","4","ZHU, JIAYIN","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911397","1","491","1397","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911398","1","491","1398","2021","246","SPRING STREET","10013","RH","4","SOHO 2606 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911399","1","491","1399","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911400","1","491","1400","2021","246","SPRING STREET","10013","RH","4","KIM, YOO LI","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911401","1","491","1401","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911402","1","491","1402","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911403","1","491","1403","2021","246","SPRING STREET","10013","RH","4","246 SPRING STREET NY, LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911404","1","491","1404","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911405","1","491","1405","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911406","1","491","1406","2021","246","SPRING STREET","10013","RH","4","HOUSING IMON CO., LTD.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911407","1","491","1407","2021","246","SPRING STREET","10013","RH","4","SOHO 2703 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911408","1","491","1408","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911409","1","491","1409","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911410","1","491","1410","2021","246","SPRING STREET","10013","RH","4","EQUITY TRUST COMPANY, DBA STERLING TRUST","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911411","1","491","1411","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911412","1","491","1412","2021","246","SPRING STREET","10013","RH","4","SOHO 2708 LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911413","1","491","1413","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911414","1","491","1414","2021","246","SPRING STREET","10013","RH","4","MARRAKECH GRAND PRIX LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911415","1","491","1415","2021","246","SPRING STREET","10013","RH","4","SOHO 2711 LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911416","1","491","1416","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911417","1","491","1417","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911418","1","491","1418","2021","246","SPRING STREET","10013","RH","4","IIDA, KYOJI","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911419","1","491","1419","2021","246","SPRING STREET","10013","RH","4","SOHO 2803 LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911420","1","491","1420","2021","246","SPRING STREET","10013","RH","4","SCHILTRON USA CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911421","1","491","1421","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911422","1","491","1422","2021","246","SPRING STREET","10013","RH","4","SOHO 2806 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911423","1","491","1423","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911424","1","491","1424","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911425","1","491","1425","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911426","1","491","1426","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911427","1","491","1427","2021","246","SPRING STREET","10013","RH","4","CODIGO POSTAL NEW YORK LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911428","1","491","1428","2021","246","SPRING STREET","10013","RH","4","SOHO 2812 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911429","1","491","1429","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911430","1","491","1430","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911431","1","491","1431","2021","246","SPRING STREET","10013","RH","4","UNIT 2903 TRUMP SOHO, LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911432","1","491","1432","2021","246","SPRING STREET","10013","RH","4","SHU, WENDY GU","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911433","1","491","1433","2021","246","SPRING STREET","10013","RH","4","CHOI, WILLIAM","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911434","1","491","1434","2021","246","SPRING STREET","10013","RH","4","SOHO 2906 LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911435","1","491","1435","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911436","1","491","1436","2021","246","SPRING STREET","10013","RH","4","UXONA IBERICA, SOCIEDAD LIMITADA","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911437","1","491","1437","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911438","1","491","1438","2021","246","SPRING STREET","10013","RH","4","SOHO THC 2910 LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911439","1","491","1439","2021","246","SPRING STREET","10013","RH","4","STEEL LUX TRUMP2911, INC.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911440","1","491","1440","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911441","1","491","1441","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911442","1","491","1442","2021","246","SPRING STREET","10013","RH","4","3002 TRUMP SOHO CONDO LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911443","1","491","1443","2021","246","SPRING STREET","10013","RH","4","MEKHAIL, FARED","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911444","1","491","1444","2021","246","SPRING STREET","10013","RH","4","MIRZA, ATHER","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911445","1","491","1445","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911446","1","491","1446","2021","246","SPRING STREET","10013","RH","4","SOHO 3006 CORP.","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911447","1","491","1447","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911448","1","491","1448","2021","246","SPRING STREET","10013","RH","4","RIVA RIDGE LTD","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911449","1","491","1449","2021","246","SPRING STREET","10013","RH","4","HO, REN HUA","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911450","1","491","1450","2021","246","SPRING STREET","10013","RH","4","CHUNG, HAEWON","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911451","1","491","1451","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
"1004911452","1","491","1452","2021","246","SPRING STREET","10013","RH","4","BAYROCK/SAPIR ORGANIZATION LLC","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","1004917503","SoHo-TriBeCa-Civic Center-Little Italy"
