"date","type","event","event_location","event_address","borough","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"2022-05-22T00:00:00.000","RNY Fair (FAIR)","RNY Fair: 44th Annual Plantathon Festival","44th Annual Plantathon Festival","Broadway (E) from 73rd Street to 82nd Street","Manhattan",,,,,,,,,
"2022-05-22T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Tompkins Avenue Open Street Market","The Vendors' Market","Tompkins Avenue between Gates Avenue and Monroe Street","Brooklyn",,,,,,,,,
"2022-05-21T00:00:00.000","RNY Fair (FAIR)","RNY Fair: 63rd Drive - ""Queens"" Festival","63rd Drive - ""Queens"" Festival","63rd Drive from Austin Street to Queens Boulevard","Queens",,,,,,,,,
"2022-05-21T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Spring Into Health Fair (PAL)","Goldie Maple Academy Schoolyard","3-65 Beach 57th Street","Queens","11692","40.593931","-73.787161","414","31","97204","4436427","4158950050","Hammels-Arverne-Edgemere"
"2022-05-21T00:00:00.000","RNY Fair (FAIR)","RNY Fair: I.S. 59Q","I.S. 059 Springfield Gardens","132-55 Ridgedale Street","Queens","11413","40.68173","-73.753429","412","27","352","4274083","4127230076","St. Albans"
"2022-05-21T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Pop Up New York","Broadway to 27th - 32nd","Pop-Up Nomad (Craft) from Broadway to 27th - 32nd","Manhattan",,,,,,,,,
"2022-05-21T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Haitian Business Edition","Valencia's Event Space","5407 Flatlands Avenue","Brooklyn","11234","40.628684","-73.923841","318","46","728","3215722","3077800015","Flatlands"
"2022-05-21T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Key to the City (Bronx)","St. James Park","St. James Park","Bronx","10468","40.865195","-73.897778","207","14","401","2000000","2031760001","Bedford Park-Fordham North"
"2022-05-21T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Spring Into Health Fair (41st)","Beach 41st Cornerstone Community Center","426 Beach 40th Street","Queens","11691","40.596249","-73.772408","414","31","97203","4302129","4159550003","Hammels-Arverne-Edgemere"
"2022-05-20T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Table at Rochdale Mall","Rochdale Mall","165-100 Baisley Boulevard","Queens","11434","40.679574","-73.777413","412","28","33402","4436354","4124950002","Springfield Gardens North"
"2022-05-20T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Special Needs Resource Fair","The Jewish Community Center","1466 Manor Road","Staten Island","10314","40.594454","-74.125677","502","50","181","5141743","5009550100","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill"
"2022-05-19T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: International Center of Catholic Charities","International Center of Catholic Charities Immigrant Services","80 Maiden Lane","Manhattan","10038","40.707116","-74.007329","101","1","7","1001015","1000420031","Battery Park City-Lower Manhattan"
"2022-05-19T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: CCBQ Hillcrest Senior Center","Hillcrest Senior Center","91-34 182nd Place","Queens","11423","40.709634","-73.778431","412","27","470","4211802","4099000001","Jamaica"
"2022-05-18T00:00:00.000","RNY for Kids (KIDS)","Ready School of the Year 2022","P.S. 103 Hector Fontanez","4125 Carpenter Avenue","Bronx","10466","40.892151","-73.861466","212","12","420","2062883","2048230001","Williamsbridge-Olinville"
"2022-05-18T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Wellness Wednesday","Restoration Plaza","1360 Fulton Street","Brooklyn","11216","40.680186","-73.94593","303","36","247","3329709","3018620001","Crown Heights North"
"2022-05-18T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: Van Dyke II Senior Center","Van Dyke II Senior Center","430 Dumont Avenue","Brooklyn","11212","40.664982","-73.903308","316","41","910","3328126","3037940001","Brownsville"
"2022-05-18T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Community School Forum","Fannie Lou Hamer Middle School","1001 Jennings Street","Bronx","10460","40.831165","-73.887094","203","17","157","2010916","2030080001","Crotona Park East"
"2022-05-18T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: P.S. 305 Parent Safety Informational","P.S. 305","378 Seneca Avenue","Queens","11385","40.707121","-73.914998","405","34","539","4538307","4034280015","Ridgewood"
"2022-05-18T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Pomonok Community Center","Queens Community House - Pomonok Community Center","67-09 Kissena Boulevard","Queens","11367","40.735033","-73.814726","408","24","122702","4455430","4067920030","Pomonok-Flushing Heights-Hillcrest"
"2022-05-17T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: Morris Older Adults Center","BronxWorks - Morris Older Adults Center","80 East 181st Street","Bronx","10453","40.855076","-73.904199","205","14","241","2013953","2031780032","Mount Hope"
"2022-05-17T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Table at Rochdale Mall","Rochdale Mall","165-100 Baisley Boulevard","Queens","11434","40.679574","-73.777413","412","28","33402","4436354","4124950002","Springfield Gardens North"
"2022-05-17T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: Birch Family Services","Birch Family Center","104 West 29th Street","Manhattan","10001","40.746866","-73.990581","105","3","95","1015125","1008040044","Midtown-Midtown South"
"2022-05-17T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: Richmond Pre-K Center Parents","The Richmond PreK Center - Forest Avenue","2040 Forest Avenue","Staten Island","10303","40.626017","-74.156541","501","49","30302","5110626","5016960008","Mariner's Harbor-Arlington-Port Ivory-Graniteville"
"2022-05-16T00:00:00.000","RNY for Kids (KIDS)","In-Person Kids Emergency Preparedness Presentation","P.S. 9 Sarah Smith Garnet","80 Underhill Avenue","Brooklyn","11238","40.678297","-73.965541","308","35","205","3028204","3011450026","Prospect Heights"
"2022-05-16T00:00:00.000","RNY General Presentation (GEN)","Rescheduling - In-Person RNY Presentation: JASA Rockaway Park","JASA - Rockaway Park","106-20 Shorefront Parkway","Queens","11694","40.580723","-73.826713","414","32","938","4303818","4161770035","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel"
"2022-05-15T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Southeast Queens Family Field Day","Roy Wilkins Park, Recreation Center Entrance","177th and Baisley Boulevard","Queens",,,,,,,,,
"2022-05-15T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Tompkins Avenue Open Street Market","The Vendors' Market","Tompkins Avenue between Gates Avenue and Monroe Street","Brooklyn",,,,,,,,,
"2022-05-14T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Street Saturday's","Grand Army Plaza Picnic Area","Grand Army Plaza and Flatbush","Brooklyn","11238","40.673992","-73.970118","355","39","159","3000000","3200089999","Park Slope-Gowanus"
"2022-05-14T00:00:00.000","RNY Fair (FAIR)","RNY Fair: RISE Rockaway 14th Annual Earth Day Rockaway Event","The RISE Center","58-03 Rockaway Beach Boulevard","Queens","11692","40.592098","-73.78784","414","31","97202","4302052","4159260044","Hammels-Arverne-Edgemere"
"2022-05-14T00:00:00.000","RNY Fair/Presentation (FP)","RNY Fair/Presentation: SIAC Health & Safety Fair","Delta Sigma Theta Sorority - Staten Island","40 Beach Street","Staten Island","10304","40.62792","-74.077855","501","49","21",,,"Stapleton-Rosebank"
"2022-05-14T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Graham Avenue Fiesta","Graham Avenue","Graham Avenue from Broadway to Boerum","Brooklyn",,,,,,,,,
"2022-05-14T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Haitian Flag Day Annual Event","Brooklyn Avenue between Foster and NewKirk","1377 Brooklyn Ave","Brooklyn","11203","40.639636","-73.942565","317","45","832","3253048","3049700035","East Flatbush-Farragut"
"2022-05-13T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Community Resource Fair","Admiral Farragut Playground","176th Street Between Prospect Avenue and Crotona Avenue","Bronx",,,,,,,,,
"2022-05-13T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Connect Network","Urban Tech Hub","335 Madison Avenue, 4th Floor","Manhattan","10017","40.753715","-73.9786","105","4","94","1035360","1012780020","Midtown-Midtown South"
"2022-05-13T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: Corona OA Center","Korean Community Services - Corona Older Adult Center","37-06 111th Street","Queens","11368","40.753941","-73.857264","403","21","401","4430244","4017780027","North Corona"
"2022-05-12T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Table at Rochdale Mall","Rochdale Mall","165-100 Baisley Boulevard","Queens","11434","40.679574","-73.777413","412","28","33402","4436354","4124950002","Springfield Gardens North"
"2022-05-12T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: NYC Black Deaf Advocates","NYC Black Deaf Advocates","P.O. Box 2135","Manhattan",,,,,,,,,
"2022-05-12T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: Kew Gardens Community Center","Kew Gardens Community Center","80-02 Kew Gardens Road, Room 202","Queens","11415","40.713686","-73.830505","409","29","773","4312089","4033480037","Kew Gardens"
"2022-05-12T00:00:00.000","RNY for Kids (KIDS)","In-Person Pre-K Emergency Preparedness Presentation","Mosaic Pre-K Center","107-17 Northern Boulevard","Queens","11368","40.757811","-73.861666","403","21","373","4042209","4017020058","East Elmhurst"
"2022-05-11T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: SUNY Downstate University","Virtual","445 Lenox Road","Brooklyn","11203","40.654527","-73.944311","317","40","816","3336186","3048380001","East Flatbush-Farragut"
"2022-05-11T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: Park Slope Center for Successful Aging","Park Slope Center for Successful Aging","463A 7th Street","Brooklyn","11215","40.668419","-73.981201","306","39","153","3021748","3009950051","Park Slope-Gowanus"
"2022-05-10T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: Queens Center for Progress","Queens Center for Progress","249-16 Grand Central Parkway","Queens","11426","40.752742","-73.724126","413","23","155102","4438382","4084010620","Glen Oaks-Floral Park-New Hyde Park"
"2022-05-10T00:00:00.000","RNY for Kids (KIDS)","Emergency Preparedness-Pending Date Change","Brooklyn Collaborative Studies, Grade 6 Classroom","610 Henry Street","Brooklyn","11231","40.68007","-74.001377","306","39","63","3336036","3003690001","Carroll Gardens-Columbia Street-Red Hook"
"2022-05-10T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: Inwood Senior Center","Inwood Senior Center","84 Vermilyea Avenue","Manhattan","10034","40.865838","-73.923128","112","10","291","1064905","1022340029","Marble Hill-Inwood"
"2022-05-09T00:00:00.000","RNY for Kids (KIDS)","In-Person Ready Girl Presentation- Pending Reschedule","Brighter Choice Community School","280 Hart Street","Brooklyn","11206","40.694086","-73.940744","303","36","281","3049420","3017730014","Stuyvesant Heights"
"2022-05-09T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: KAFSC","The Korean American Family Service Center","P.O. Box 541429","Queens",,,,,,,,,
"2022-05-08T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Bway ""Lincoln Square"" Fair","Bway ""Lincoln Square"" Fair","Broadway from 60th Street to 65th Street","Manhattan",,,,,,,,,
"2022-05-07T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Mother's Day Celebration ( Indoors)","Courtelyou Annex","386 Marlborough Road","Brooklyn","11226","40.640589","-73.964321","314","40","520","3118681","3051570013","Flatbush"
"2022-05-07T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Table at Prom Impact ( Indoors)","Junior High School 8 Richard S. Grossley","108-35 167th Street","Queens","11433","40.69719","-73.787192","412","27","258","4216655","4101780001","South Jamaica"
"2022-05-06T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: Melrose and Patterson Senior Centers","Melrose and Patterson Senior Centers","308 East 145th Street","Bronx","10451","40.815197","-73.922179","201","8","51","2091115","2023240001","Mott Haven-Port Morris"
"2022-05-05T00:00:00.000","RNY for Kids (KIDS)","Ready Girl - In-Person Emergency Preparedness for Students","PS 66 Jacqueline Kennedy Onassis School","85-11 102nd Street","Queens","11418","40.697836","-73.846558","409","32","24","4191497","4091830001","Richmond Hill"
"2022-05-05T00:00:00.000","RNY Fair (FAIR)","RNY Fair: 45th Street Fair","45th Street Fair","45th Street from 3rd Avenue to Lexington Avenue","Manhattan",,,,,,,,,
"2022-05-05T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: Deshi Senior Center","Deshi Senior Center","83-10 Rockaway Boulevard","Queens","11416","40.683768","-73.85688","409","32","36","4187297","4090180071","Woodhaven"
"2022-05-04T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: CCBQ","Catholic Charities Brooklyn & Queens","191 Joralemon Street","Brooklyn","11201","40.692671","-73.991785","302","33","9","3002244","3002550008","Brooklyn Heights-Cobble Hill"
"2022-05-04T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: Carver Older Adult Center","Carver Older Adult Center","55 East 102nd Street","Manhattan","10029","40.79084","-73.950853","111","8","168","1082659","1016080023","East Harlem South"
"2022-05-03T00:00:00.000","RNY General Presentation (GEN)","Rescheduling - Virtual RNY Presentation: St. Louis Senior Center","CCBQ - St. Louis Senior Center","230 Kingston Avenue","Brooklyn","11213","40.671821","-73.941982","308","35","339","3032045","3012500025","Crown Heights North"
"2022-05-03T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Table at Rochdale Community Center","Rochdale Mall","165-100 Baisley Boulevard","Queens","11434","40.679574","-73.777413","412","28","33402","4436354","4124950002","Springfield Gardens North"
"2022-05-03T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: DOROT","DOROT","171 West 85th Street","Manhattan","10024","40.786591","-73.974513","107","6","169","1032139","1012160003","Upper West Side"
"2022-05-03T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Brooklyn College Wellness Fair","Brooklyn College, West Quad","Brooklyn College, West Quad","Brooklyn","11210","40.630965","-73.954336","314","45","772","3391507","3075520100","Flatbush"
"2022-05-02T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: Parkside Center","PSS Parkside Center","644 Adee Avenue","Bronx","10467","40.86967","-73.869106","211","15","336","2101742","2045420100","Bronxdale"
"2022-05-01T00:00:00.000","RNY Fair (FAIR)","RNY Fair: NY Metro Abilities Expo","New Jersey Convention Center","97 Sunfield Avenue","Brooklyn",,,,,,,,,
"2022-05-01T00:00:00.000","RNY General Presentation (GEN)","Are you Prepared?- Pending Reschedule","Harriet Tubman Learning Center/CS154M
SCHOOLYARD","Harriet Tubman Learning Center/ CS 154M
250 west 127th Street
New York, NY 10027","Manhattan",,,,,,,,,
"2022-05-01T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Steinway Street ""Astoria Cultural"" Fair","Steinway Street ""Astoria Cultural"" Fair","Steinway Street from 28th Avenue to 34th Avenue","Queens",,,,,,,,,
"2022-05-01T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Columbus Avenue Fair - UWS","Columbus Avenue Fair - UWS","Columbus Avenue from 66th Street to 72nd Street","Manhattan",,,,,,,,,
"2022-04-30T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Street Saturday's","Grand Army Plaza Picnic Area","Flatbush Avenue","Brooklyn",,,,,,,,,
"2022-04-30T00:00:00.000","RNY Fair (FAIR)","RNY Fair: NY Metro Abilities Expo","New Jersey Convention Center","97 Sunfield Avenue","Brooklyn",,,,,,,,,
"2022-04-30T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Healthy Kids Day","Rockaway YMCA","207 Beach 73rd Street","Queens","11692","40.589446","-73.801062","414","31","94202","4594499","4160880100","Hammels-Arverne-Edgemere"
"2022-04-30T00:00:00.000","RNY Fair (FAIR)","RNY Fair: LIC YMCA Healthy Kids Day","YMCA Long Island City","32-23 Queens Blvd","Queens","11101","40.744771","-73.932449","402","26","179","4537914","4002440024","Hunters Point-Sunnyside-West Maspeth"
"2022-04-30T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Grand Avenue (Queens) Festival","Grand Avenue (Queens) Festival","Grand Avenue from 72nd Street to 69th Street","Queens",,,,,,,,,
"2022-04-30T00:00:00.000","RNY Fair (FAIR)","RNY Fair: 8th Avenue - Chelsea Spring Fair","8th Avenue - Chelsea Spring Fair","8th Avenue from 14th Street to 23rd Street","Manhattan",,,,,,,,,
"2022-04-30T00:00:00.000","RNY Fair (FAIR)","RNY Fair: 5th Annual Bronx Child Safety Fair","PS.5","564 Jackson Avenue","Bronx","10455","40.813728","-73.908886","201","8","73","2004548","2026420001","Melrose South-Mott Haven North"
"2022-04-29T00:00:00.000","RNY Fair (FAIR)","RNY Fair: NY Metro Abilities Expo","New Jersey Convention Center","97 Sunfield Avenue","Brooklyn",,,,,,,,,
"2022-04-29T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: City Island Center","PSS City Island Center","116 City Island Ave","Bronx","10464","40.841097","-73.784187","210","13","516","2082432","2056400010","Pelham Bay-Country Club-City Island"
"2022-04-28T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: The Bridge INC.","The Bridge INC.","918 East New York Avenue","Brooklyn","11203","40.662703","-73.932265","309","41","880","3000000","3045880083","Prospect Lefferts Gardens-Wingate"
"2022-04-27T00:00:00.000","RNY General Presentation (GEN)","Rescheduling - In-Person RNY Presentation: Henry Street Settlement Senior Center","Henry Street Settlement Senior Center","334 Madison Street","Manhattan","10002","40.713266","-73.983237","103","2","202","1077526","1002600001","Lower East Side"
"2022-04-26T00:00:00.000","RNY General Presentation (GEN)","Virtual RNY Presentation: Guttman Community College","Guttman Community College","50 West 40th Street","Manhattan","10018","40.753129","-73.984054","105","4","84","1080744","1008410075","Midtown-Midtown South"
"2022-04-26T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Table at Rochdale Community Center","Rochdale Mall","165-100 Baisley Boulevard","Queens","11434","40.679574","-73.777413","412","28","33402","4436354","4124950002","Springfield Gardens North"
"2022-04-25T00:00:00.000","RNY General Presentation (GEN)","In Person RNY Presentation: Philip Randolph Senior Center","Philip Randolph Senior Center","108 W 146th St","Manhattan","10039","40.821341","-73.936317","110","9","232","1060189","1020140036","Central Harlem North-Polo Grounds"
"2022-04-24T00:00:00.000","RNY Fair/Presentation (FP)","RNY Fair: Parkway Pop up","Parkway Studios","1762 Eastern Parkway","Brooklyn","11233","40.673563","-73.91057","316","41","36502","3039138","3014550024","Ocean Hill"
"2022-04-24T00:00:00.000","RNY Fair (FAIR)","RNY Fair: 2nd Avenue ""EV"" Festival","2nd Avenue ""EV"" Festival","2nd Avenue from 4th Street to 14th Street","Manhattan",,,,,,,,,
"2022-04-24T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Myrtle Avenue ""Queens"" Spring Fair","Myrtle Avenue ""Queens"" Spring Fair","Myrtle Avenue from Wyckoff Avenue to Stephen Street","Queens",,,,,,,,,
"2022-04-23T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Lexington Ave Fair","Lexington Ave","802 Lexington Ave from 60th Street to 66th Street","Manhattan","10065","40.764016","-73.966893","108","4","11402","1042021","1013960158","Upper East Side-Carnegie Hill"
"2022-04-23T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Earth Day-Climate Change and Resiliency","Goldie Maple Academy","365 Beach 56th Street","Queens","11692","40.593967","-73.786182","414","31","97204","4301929","4158940011","Hammels-Arverne-Edgemere"
"2022-04-23T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Snug Harbor Earth Day Workshop","Snug Harbor Cultural Center & Botanical Garden","1000 Richmond Terrace","Staten Island","10310","40.645232","-74.104674","501","49","97","5000000","5000760200","West New Brighton-New Brighton-St. George"
"2022-04-23T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Neighborhood Outreach Spring","Excyte Hall","5507 Glenwood Road","Brooklyn","11234","40.63551","-73.923549","318","46","94401","3223183","3079730009","Flatlands"
"2022-04-23T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Table at Earth Day UpCycle Event","Dunton Community Garden","143-01 Shore Avenue","Queens","11435","40.689507","-73.805603","412","28","198","4000000","4100720018","South Jamaica"
"2022-04-22T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Easter Resource Fair","Bridge Builders Community Partnership","156 West 164th Street","Bronx","10452","40.833021","-73.929736","204","8","189","2097173","2025240050","Highbridge"
"2022-04-22T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: Union Settlement","Union Settlement","307 East 116th Street, Basement","Manhattan","10029","40.796935","-73.93759","111","8","188","1079357","1016880045","East Harlem North"
"2022-04-22T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Celebrate Earth Day in the Rockaway","Rockaway Community Park","Almeda Avenue and Beach 54th Street","Queens",,,,,,,,,
"2022-04-21T00:00:00.000","RNY Fair (FAIR)","RNY Fair: 40th Street Fair","40th Street from Madison Ave to Park Ave","40th Street from Madison Ave to Park Ave","Manhattan",,,,,,,,,
"2022-04-21T00:00:00.000","RNY Fair (FAIR)","RNY Fair: Spring Garden Event","Saint Nicholas Miracle Garden","330 St Nicholas Ave","Manhattan","10027","40.81172","-73.951795","110","9","215","1000000","1019530044","Central Harlem North-Polo Grounds"
"2022-04-20T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: Peter McGuiness Senior Center","Peter McGuinness Senior Center","715 Leonard Street","Brooklyn","11222","40.729007","-73.95276","301","33","575","3333076","3025740053","Greenpoint"
"2022-04-19T00:00:00.000","RNY General Presentation (GEN)","In-Person RNY Presentation: SAGE - Advocacy & Services for LGBTQ+ Elders","SAGE - Advocacy & Services for LGBTQ+ Elders","1784 Prospect Avenue","Bronx","10457","40.841212","-73.891989","206","17","367","2000000","2029520021","East Tremont"
