"requestid","boro","yr","m","d","hh","mm","vol","segmentid","wktgeom","street","fromst","tost","direction"
"1100","Staten Island","2011","10","16","13","0","66","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","13","15","64","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","13","30","102","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","13","45","59","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","14","0","80","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","14","15","95","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","14","30","95","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","14","45","79","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","15","0","104","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","15","15","67","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","15","30","87","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","15","45","66","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","16","0","116","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","16","15","58","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","16","30","79","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","16","45","64","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","17","0","84","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","17","15","70","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","17","30","72","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","17","45","84","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","18","0","106","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","18","15","96","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","18","30","92","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","18","45","60","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","19","0","64","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","19","15","90","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","19","30","91","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","19","45","48","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","20","0","44","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","20","15","90","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","20","30","46","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","20","45","29","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","21","0","97","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","21","15","37","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","21","30","35","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","21","45","37","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","22","0","85","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","22","15","38","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","22","30","35","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","22","45","29","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","23","0","63","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","23","15","36","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","23","30","27","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","16","23","45","18","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","0","0","51","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","0","15","33","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","0","30","10","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","0","45","10","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","1","0","41","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","1","15","17","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","1","30","18","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","1","45","8","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","2","0","41","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","2","15","7","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","2","30","6","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","2","45","9","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","3","0","20","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","3","15","4","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","3","30","4","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","3","45","11","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","4","0","16","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","4","15","6","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","4","30","9","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","4","45","12","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","5","0","34","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","5","15","29","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","5","30","28","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","5","45","14","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","6","0","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","6","15","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","6","30","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","6","45","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","7","0","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","7","15","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","7","30","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","7","45","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","8","0","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","8","15","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","8","30","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","8","45","0","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","9","0","1","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","9","15","115","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","9","30","125","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","9","45","133","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","10","0","114","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","10","15","91","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","10","30","102","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","10","45","105","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","11","0","122","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","11","15","110","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","11","30","110","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","11","45","109","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","12","0","113","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","12","15","109","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","12","30","125","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","12","45","114","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","13","0","130","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","13","15","127","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","13","30","117","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","13","45","91","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","14","0","106","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","14","15","124","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","14","30","151","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","14","45","100","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","15","0","153","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","15","15","137","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","15","30","194","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","15","45","117","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","16","0","150","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","16","15","157","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","16","30","170","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","16","45","147","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","17","0","170","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","17","15","112","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","17","30","158","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","17","45","187","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","18","0","187","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","18","15","151","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","18","30","159","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","18","45","156","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","19","0","153","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","19","15","99","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","19","30","56","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","19","45","155","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","20","0","127","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","20","15","75","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","20","30","100","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","20","45","54","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","21","0","114","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","21","15","49","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","21","30","87","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","21","45","32","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","22","0","98","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","22","15","45","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","22","30","69","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","22","45","41","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","23","0","54","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","23","15","32","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","23","30","69","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","17","23","45","38","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","0","0","63","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","0","15","19","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","0","30","27","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","0","45","29","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","1","0","39","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","1","15","12","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","1","30","38","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","1","45","7","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","2","0","31","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","2","15","9","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","2","30","10","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","2","45","6","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","3","0","30","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","3","15","8","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","3","30","9","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","3","45","14","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","4","0","22","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","4","15","13","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","4","30","18","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","4","45","26","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","5","0","28","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","5","15","33","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","5","30","21","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","5","45","81","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","6","0","69","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","6","15","92","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","6","30","158","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","6","45","130","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","7","0","148","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","7","15","147","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","7","30","143","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","7","45","182","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","8","0","191","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","8","15","185","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","8","30","151","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","8","45","157","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","9","0","98","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","9","15","124","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","9","30","109","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","9","45","109","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","10","0","110","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","10","15","100","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","10","30","107","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","10","45","91","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","11","0","101","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","11","15","93","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","11","30","111","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","11","45","81","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","12","0","102","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","12","15","118","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","12","30","98","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","12","45","112","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","13","0","121","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","13","15","117","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","13","30","115","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","13","45","98","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","14","0","143","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","14","15","143","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","14","30","157","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","14","45","111","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","15","0","141","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
"1100","Staten Island","2011","10","18","15","15","138","103882","POINT (963246 173171.4)","BAY ST","RICHMOND TERR","STUYVESANT PL","SB"
