"project_id","project_name","project_start_date","project_completion_date","building_id","house_number","street_name","borough","postcode","bbl","bin","community_board","council_district","census_tract","neighborhood_tabulation_area","latitude","longitude","latitude_internal","longitude_internal","building_completion_date","reporting_construction_type","extended_affordability_status","prevailing_wage_status","extremely_low_income_units","very_low_income_units","low_income_units","moderate_income_units","middle_income_units","other_income_units","studio_units","_1_br_units","_2_br_units","_3_br_units","_4_br_units","_5_br_units","_6_br_units","unknown_br_units","counted_rental_units","counted_homeownership_units","all_counted_units","total_units"
"72156","CONFIDENTIAL","2022-03-15T00:00:00.000","2022-03-15T00:00:00.000",,"----","----","Bronx",,,,"BX-10","13",,,,,,,"2022-03-15T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1"
"68803","TURIN HOUSE HDFC.PLP.FY22","2022-03-11T00:00:00.000",,"9798","609","COLUMBUS AVENUE","Manhattan","10024","1012030001","1031543","MN-07","6","173","MN12","40.788758","-73.970503","40.7886","-73.970128",,"Preservation","No","Non Prevailing Wage","0","188","0","0","0","1","9","45","90","36","9","0","0","0","0","189","189","189"
"68808","HP 319-321 WEST 38TH STREET HDFC.HPO.FY22","2022-03-11T00:00:00.000",,"991751","319","WEST 38 STREET","Manhattan","10018","1007620023",,"MN-04","3","115","MN15","40.755051","-73.992417","40.75533","-73.992514",,"New Construction","Yes","Non Prevailing Wage","0","0","0","6","5","0","8","2","1","0","0","0","0","0","11","0","11","11"
"72157","CONFIDENTIAL","2022-03-11T00:00:00.000","2022-03-11T00:00:00.000",,"----","----","Manhattan",,,,"MN-09","7",,,,,,,"2022-03-11T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
"71700","641 EAST 28TH STREET","2022-03-10T00:00:00.000",,"1002723","641","EAST 28 STREET","Brooklyn","11210","3052510014",,"BK-14","45","786","BK42","40.635571","-73.94985","40.63506","-73.949516",,"New Construction","No","Non Prevailing Wage","0","0","6","0","0","0","1","2","3","0","0","0","0","0","6","0","6","36"
"71223","11 GERRY STREET","2022-03-08T00:00:00.000",,"1002602","11","GERRY STREET","Brooklyn","11206","3022650014",,"BK-01","33","507","BK75","40.700235","-73.949394","40.70074","-73.949289",,"New Construction","No","Non Prevailing Wage","0","53","52","15","0","0","0","40","40","16","24","0","0","0","120","0","120","120"
"72158","CONFIDENTIAL","2022-03-08T00:00:00.000","2022-03-08T00:00:00.000",,"----","----","Queens",,,,"QN-04","25",,,,,,,"2022-03-08T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
"72188","116 15TH STREET","2022-03-08T00:00:00.000",,"140529","116","15 STREET","Brooklyn","11215","3010460025",,"BK-07","39","117","BK37","40.667265","-73.992845","40.6671","-73.993068",,"New Construction","No","Non Prevailing Wage","0","0","0","0","6","0","1","2","3","0","0","0","0","0","6","0","6","19"
"72166","CONFIDENTIAL","2022-03-04T00:00:00.000","2022-03-04T00:00:00.000",,"----","----","Staten Island",,,,"SI-01",,,,,,,,"2022-03-04T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1"
"72189","1223 PUTNAM AVENUE APARTMENTS","2022-03-04T00:00:00.000",,"357764","1223","PUTNAM AVENUE","Brooklyn","11221","3033680055",,"BK-04","37","415","BK78","40.691331","-73.915584","40.6914","-73.915858",,"New Construction","No","Non Prevailing Wage","0","0","0","0","6","0","0","3","3","0","0","0","0","0","6","0","6","18"
"72190","6327 BROADWAY APARTMENTS","2022-03-02T00:00:00.000",,"1003180","6327","BROADWAY","Bronx",,,,"BX-08",,,,,,,,,"New Construction","No","Non Prevailing Wage","0","0","0","0","27","0","0","23","4","0","0","0","0","0","27","0","27","90"
"70138","10 MARCY AVE","2022-03-01T00:00:00.000",,"995712","416","METROPOLITAN AVENUE","Brooklyn","11211","3023690019",,"BK-01","34","519","BK73","40.714068","-73.95461","40.71376","-73.954856",,"New Construction","No","Non Prevailing Wage","0","0","24","0","0","0","6","13","5","0","0","0","0","0","24","0","24","123"
"72191","2361 ATLANTIC AVENUE","2022-02-24T00:00:00.000",,"185984","2361","ATLANTIC AVENUE","Brooklyn","11233","3015720041",,"BK-16","37","367","BK79","40.676137","-73.906936","40.67642","-73.906875",,"New Construction","No","Non Prevailing Wage","0","0","0","0","9","0","0","5","4","0","0","0","0","0","9","0","9","10"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"529131","126-01","116 AVENUE","Queens","11420","4116700040",,"QN-10","28","176","QN55","40.677051","-73.812475","40.67727","-73.812582",,"New Construction","No","Non Prevailing Wage","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"543067","114-11","130 STREET","Queens","11420","4116560067","4251748","QN-10","28","174","QN55","40.680889","-73.811415","40.68093","-73.811097",,"Preservation","No","Non Prevailing Wage","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"547824","133-24","135 PLACE","Queens","11420","4117950068","4256344","QN-10","28","814","QN55","40.66879","-73.802653","40.66826","-73.802925",,"Preservation","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"603516","106-10","215 STREET","Queens","11429","4110990062",,"QN-13","27","540","QN34","40.710561","-73.743468","40.71074","-73.743806",,"New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"654963","142-06","FOCH BOULEVARD","Queens","11436","4120140003","4260618","QN-12","28","182","QN76","40.67875","-73.799426","40.67851","-73.799358",,"Preservation","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"989014","198-16","116 AVENUE","Queens","11412","4110700147",,"QN-12","27","530","QN08","40.695543","-73.754406","40.6954","-73.753999",,"New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"989015","117-11","143 STREET","Queens","11436","4120170049",,"QN-12","28","18402","QN76","40.678762","-73.798034","40.67879","-73.797713",,"New Construction","No","Non Prevailing Wage","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"989017","214-15","HOLLIS AVENUE","Queens","11429","4110990076",,"QN-13","27","540","QN34","40.709884","-73.743871","40.71011","-73.743813",,"New Construction","No","Non Prevailing Wage","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","2","2","2"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"989018","99-19","194 STREET","Queens","11423","4108410001",,"QN-12","27","50201","QN07","40.709992","-73.765102","40.70971","-73.764706",,"New Construction","No","Non Prevailing Wage","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","2","2","2"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"989021","209-26","NASHVILLE BOULEVARD","Queens","11411","4110550021",,"QN-13","27","53401","QN33","40.698553","-73.743792","40.69874","-73.743445",,"New Construction","No","Non Prevailing Wage","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","2","2","2"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"989026","100-40","202 STREET","Queens","11423","4108680026",,"QN-12","27","50202","QN07","40.710701","-73.757553","40.70981","-73.757473",,"New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"989028","111-50","WITTHOFF STREET","Queens","11429","4111270044",,"QN-13","27","538","QN34","40.706547","-73.743033","40.70652","-73.743509",,"New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
"67201","HABITAT NET ZERO","2022-02-23T00:00:00.000",,"989029","202-06","116 AVENUE","Queens","11412","4110740054",,"QN-12","27","530","QN08","40.696469","-73.750883","40.6963","-73.750681",,"New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1"
"72095","CONFIDENTIAL","2022-02-23T00:00:00.000","2022-02-23T00:00:00.000",,"----","----","Brooklyn",,,,"BK-09","41",,,,,,,"2022-02-23T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
"72192","320 WEST 135TH STREET APARTMENTS","2022-02-22T00:00:00.000",,"1002206","320","WEST 135 STREET","Manhattan","10030","1019590054",,"MN-10","9","22102","MN03","40.816771","-73.94721","40.81682","-73.947766",,"New Construction","No","Non Prevailing Wage","0","0","0","0","6","0","0","3","3","0","0","0","0","0","6","0","6","17"
"72193","48 BLEECKER STREET APARTMENTS","2022-02-22T00:00:00.000",,"210816","48","BLEECKER STREET","Brooklyn","11221","3033050012",,"BK-04","34","419","BK78","40.694072","-73.922245","40.69381","-73.922158",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","0","1","2","0","0","0","0","0","3","0","3","8"
"72094","CONFIDENTIAL","2022-02-18T00:00:00.000","2022-02-18T00:00:00.000",,"----","----","Brooklyn",,,,"BK-15","46",,,,,,,"2022-02-18T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
"72096","CONFIDENTIAL","2022-02-17T00:00:00.000","2022-02-17T00:00:00.000",,"----","----","Bronx",,,,"BX-11","13",,,,,,,"2022-02-17T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
"70812","3184 WEBSTER AVENUE","2022-02-15T00:00:00.000",,"1002316","3184","WEBSTER AVENUE","Bronx","10467","2033570055",,"BX-07","11","425","BX43","40.87268","-73.875214","40.87309","-73.874436",,"New Construction","No","Non Prevailing Wage","0","0","30","0","0","0","3","27","0","0","0","0","0","0","30","0","30","70"
"72194","729 LIBERTY AVENUE","2022-02-15T00:00:00.000",,"1002510","729","LIBERTY AVENUE","Brooklyn","11208","3039710051",,"BK-05","37","1168","BK82","40.676439","-73.882806","40.67664","-73.882882",,"New Construction","No","Non Prevailing Wage","0","0","0","0","6","0","4","2","0","0","0","0","0","0","6","0","6","10"
"72195","762 EAST 213RD STREET","2022-02-15T00:00:00.000",,"1002298","762","EAST 213 STREET","Bronx","10467","2046600053",,"BX-12","12","380","BX44","40.878479","-73.862565","40.87819","-73.862569",,"New Construction","No","Non Prevailing Wage","0","0","0","0","3","0","1","2","0","0","0","0","0","0","3","0","3","10"
"72196","114 SEIGEL STREET","2022-02-14T00:00:00.000",,"940249","114","SEIGEL STREET","Brooklyn","11206","3030970014",,"BK-01","34","491","BK90","40.704536","-73.942001","40.70434","-73.941795",,"New Construction","No","Non Prevailing Wage","0","0","2","0","0","0","0","2","0","0","0","0","0","0","2","0","2","8"
"69619","THE HART - VITAL BROOKLYN RFP SITE C INTERFAITH BROADWAY","2022-02-10T00:00:00.000",,"994366","1038","BROADWAY","Brooklyn","11221","3015930035",,"BK-03","36","287","BK35","40.69544","-73.932524","40.69523","-73.932716",,"New Construction","No","Non Prevailing Wage","0","0","8","0","0","0","7","1","0","0","0","0","0","0","8","0","8","57"
"72197","1259 BEDFORD AVENUE APARTMENTS","2022-02-08T00:00:00.000",,"205596","1259","BEDFORD AVENUE","Brooklyn","11216","3018600002",,"BK-03","36","247","BK61","40.680016","-73.953235","40.68004","-73.952921",,"New Construction","No","Non Prevailing Wage","0","0","0","0","14","0","6","6","2","0","0","0","0","0","14","0","14","46"
"68747","88 EAST 127TH STREET","2022-02-03T00:00:00.000",,"991167","88","EAST 126 STREET","Manhattan","10035",,,"MN-11","9","198","MN34","40.805955","-73.939106",,,,"New Construction","No","Non Prevailing Wage","0","32","0","0","0","0","13","6","13","0","0","0","0","0","32","0","32","160"
"72198","125 KINGS HIGHWAY APARTMENTS","2022-01-31T00:00:00.000",,"319857","125","KINGS HIGHWAY","Brooklyn","11223","3066180027",,"BK-11","44","428","BK29","40.606017","-73.986866","40.60624","-73.986704",,"New Construction","No","Non Prevailing Wage","0","0","0","0","19","0","0","2","17","0","0","0","0","0","19","0","19","61"
"72002","CONFIDENTIAL","2022-01-28T00:00:00.000","2022-01-28T00:00:00.000",,"----","----","Brooklyn",,,,"BK-14",,,,,,,,"2022-01-28T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
"72112","845 LINCOLN PLACE","2022-01-28T00:00:00.000",,"326726","845","LINCOLN PLACE","Brooklyn","11216","3012550054","3032323","BK-08","35","31702","BK61","40.67066","-73.948631","40.67091","-73.948475",,"Preservation","No","Non Prevailing Wage","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","2","2","2"
"72199","912 BROADWAY APARTMENTS","2022-01-28T00:00:00.000",,"976859","912","BROADWAY","Brooklyn","11206","3015840011",,"BK-03","36","287","BK35","40.697561","-73.936305","40.69733","-73.93676",,"New Construction","No","Non Prevailing Wage","0","0","0","0","25","0","0","12","13","0","0","0","0","0","25","0","25","81"
"72200","95-01 37TH AVENUE APARTMENTS","2022-01-28T00:00:00.000",,"424673","95-01","37 AVENUE","Queens","11372","4014690041",,"QN-03","21","273","QN28","40.751099","-73.872154","40.75141","-73.871966",,"New Construction","No","Non Prevailing Wage","0","0","0","0","14","0","0","7","7","0","0","0","0","0","14","0","14","44"
"72201","469 CONVENT AVENUE APARTMENTS","2022-01-28T00:00:00.000",,"10014","461","CONVENT AVENUE","Manhattan","10031","1020650019",,"MN-09","9","23501","MN04","40.827847","-73.943837","40.82786","-73.943577",,"New Construction","No","Non Prevailing Wage","0","0","0","0","6","0","3","3","0","0","0","0","0","0","6","0","6","20"
"72202","765 EAST 214TH STREET","2022-01-26T00:00:00.000",,"1001798","765","EAST 214 STREET","Bronx","10467","2046620075",,"BX-12","12","380","BX44","40.879228","-73.862607","40.87942","-73.862462",,"New Construction","No","Non Prevailing Wage","0","0","0","0","26","0","0","17","9","0","0","0","0","0","26","0","26","30"
"70454","BROOKLYN - 985 PACIFIC STREET_MIH70451","2022-01-21T00:00:00.000",,"996698","985","PACIFIC STREET","Brooklyn","11238","3011250001",,"BK-08","35","305","BK61","40.679566","-73.960979","40.67985","-73.961314",,"New Construction","No","Non Prevailing Wage","0","7","7","0","3","0","3","9","5","0","0","0","0","0","17","0","17","69"
"71980","CONFIDENTIAL","2022-01-20T00:00:00.000","2022-01-20T00:00:00.000",,"----","----","Queens",,,,"QN-04",,,,,,,,"2022-01-20T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
"71981","CONFIDENTIAL","2022-01-20T00:00:00.000","2022-01-20T00:00:00.000",,"----","----","Queens",,,,"QN-09","29",,,,,,,"2022-01-20T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
"70732","BRONX 1245 EDWARD L. GRANT HIGHWAY_MIH70669","2022-01-19T00:00:00.000",,"997397","1245","EDWARD L GRANT HIGHWAY","Bronx","10452","2025060054",,"BX-04","16","199","BX26","40.837002","-73.922312","40.83696","-73.922688",,"New Construction","No","Non Prevailing Wage","0","11","16","0","0","0","8","16","3","0","0","0","0","0","27","0","27","110"
"72203","972 WOODYCREST","2022-01-18T00:00:00.000",,"1002928","972","WOODYCREST AVENUE","Bronx","10452","2025070007",,"BX-04","8","189","BX26","40.831986","-73.928483","40.8318","-73.928303",,"New Construction","No","Non Prevailing Wage","0","0","0","0","31","0","0","6","15","10","0","0","0","0","31","0","31","101"
"72204","1224 39TH STREET APARTMENTS","2022-01-17T00:00:00.000",,"147951","1224","39 STREET","Brooklyn","11218","3052930013",,"BK-12","39","230","BK88","40.641521","-73.987792","40.64127","-73.987864",,"New Construction","No","Non Prevailing Wage","0","0","0","0","4","0","0","2","2","0","0","0","0","0","4","0","4","6"
"71966","CONFIDENTIAL","2022-01-14T00:00:00.000","2022-01-14T00:00:00.000",,"----","----","Staten Island",,,,"SI-01","49",,,,,,,"2022-01-14T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1"
"68962","ELMCOR. 104-10 & 12 NORTHERN BLVD","2022-01-13T00:00:00.000",,"1001734","104-10","NORTHERN BOULEVARD","Queens","11368","4017190004",,"QN-03","21","379","QN26","40.757694","-73.864417","40.75742","-73.864226",,"New Construction","No","Non Prevailing Wage","29","1","0","0","0","0","30","0","0","0","0","0","0","0","30","0","30","30"
"71965","CONFIDENTIAL","2022-01-13T00:00:00.000","2022-01-13T00:00:00.000",,"----","----","Queens",,,,"QN-04","25",,,,,,,"2022-01-13T00:00:00.000","New Construction","No","Non Prevailing Wage","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1"
"72111","18 SAINT MARKS PLACE","2022-01-13T00:00:00.000",,"784048","18","ST MARKS PLACE","Staten Island","10301","5000220125","5000367","SI-01","49","7","SI22","40.646672","-74.0861","40.64657","-74.085819",,"Preservation","No","Non Prevailing Wage","0","0","3","0","0","0","0","0","0","0","0","0","0","3","0","3","3","3"
"72301","2524 ALBEMARLE ROAD","2022-01-12T00:00:00.000",,"989509","2524","ALBEMARLE ROAD","Brooklyn","11226","3051280006",,"BK-17","40","794","BK95","40.64796","-73.953416","40.64774","-73.953441",,"New Construction","No","Non Prevailing Wage","0","0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","2","6"
"72299","100 LENOX ROAD APARTMENTS","2022-01-06T00:00:00.000",,"324006","100","LENOX ROAD","Brooklyn","11226","3050830050",,"BK-14","40","79602","BK60","40.653739","-73.956659","40.65349","-73.956443",,"New Construction","No","Non Prevailing Wage","0","0","0","0","29","0","5","15","9","0","0","0","0","0","29","0","29","95"
"72205","791 STERLING PLACE","2022-01-05T00:00:00.000",,"376881","791","STERLING PLACE","Brooklyn","11216","3012400071",,"BK-08","36","31701","BK61","40.672641","-73.95213","40.6729","-73.952274",,"New Construction","No","Non Prevailing Wage","0","0","0","0","5","0","2","1","2","0","0","0","0","0","5","0","5","15"
"65390","81 - 95 LENOX AVENUE AKA CANAAN IV TOWERS","2021-12-30T00:00:00.000",,"842019","95","LENOX AVENUE","Manhattan","10026","1018240016","1055038","MN-10","9","218","MN11","40.801226","-73.950278","40.8013","-73.951044",,"Preservation","No","Non Prevailing Wage","127","11","12","0","10","1","0","63","89","9","0","0","0","0","161","0","161","161"
"67895","CLINTON TOWERS HOUSING CO INC.PLP.FY22","2021-12-30T00:00:00.000",,"5318","540","WEST 55 STREET","Manhattan","10019","1010830001","1086807","MN-04","6","135","MN15","40.76856","-73.991307","40.76847","-73.991985",,"Preservation","No","Non Prevailing Wage","0","396","0","0","0","0","38","130","146","76","6","0","0","0","0","396","396","396"
"69246","CARROLL-BURKE HDFC.PLP.FY22","2021-12-30T00:00:00.000",,"60025","755","CROTONA PARK NORTH","Bronx","10457","2029420001","2000000","BX-03","17","163","BX99","40.837941","-73.895254","40.83853","-73.892991",,"Preservation","No","Non Prevailing Wage","0","26","3","0","0","1","0","22","6","1","1","0","0","0","30","0","30","30"
"69246","CARROLL-BURKE HDFC.PLP.FY22","2021-12-30T00:00:00.000",,"60030","797","CROTONA PARK NORTH","Bronx","10457","2029420001","2000000","BX-03","17","163","BX99","40.837941","-73.895254","40.83853","-73.892991",,"Preservation","No","Non Prevailing Wage","1","15","5","0","0","0","0","1","11","9","0","0","0","0","21","0","21","21"
"69246","CARROLL-BURKE HDFC.PLP.FY22","2021-12-30T00:00:00.000",,"60031","801","CROTONA PARK NORTH","Bronx","10457","2029420001","2000000","BX-03","17","163","BX99","40.837941","-73.895254","40.83853","-73.892991",,"Preservation","No","Non Prevailing Wage","0","10","11","0","0","1","0","0","9","9","4","0","0","0","22","0","22","22"
"69246","CARROLL-BURKE HDFC.PLP.FY22","2021-12-30T00:00:00.000",,"60039","857","CROTONA PARK NORTH","Bronx","10457","2029420001","2000000","BX-03","17","163","BX99","40.837941","-73.895254","40.83853","-73.892991",,"Preservation","No","Non Prevailing Wage","3","9","7","0","0","1","0","7","13","0","0","0","0","0","20","0","20","20"
"69246","CARROLL-BURKE HDFC.PLP.FY22","2021-12-30T00:00:00.000",,"60040","861","CROTONA PARK NORTH","Bronx","10457","2029420001","2000000","BX-03","17","163","BX99","40.837941","-73.895254","40.83853","-73.892991",,"Preservation","No","Non Prevailing Wage","0","12","4","0","0","0","0","4","1","10","1","0","0","0","16","0","16","16"
"69246","CARROLL-BURKE HDFC.PLP.FY22","2021-12-30T00:00:00.000",,"60043","887","CROTONA PARK NORTH","Bronx","10457","2029420001","2000000","BX-03","17","163","BX99","40.837941","-73.895254","40.83853","-73.892991",,"Preservation","No","Non Prevailing Wage","5","15","9","0","0","1","0","5","20","5","0","0","0","0","30","0","30","30"
"69246","CARROLL-BURKE HDFC.PLP.FY22","2021-12-30T00:00:00.000",,"65749","710","EAST 175 STREET","Bronx","10457","2029480008","2009917","BX-06","17","36902","BX17","40.842627","-73.893092","40.84241","-73.893245",,"Preservation","No","Non Prevailing Wage","0","4","4","0","0","0","0","8","0","0","0","0","0","0","8","0","8","8"
"69246","CARROLL-BURKE HDFC.PLP.FY22","2021-12-30T00:00:00.000",,"65778","870","EAST 175 STREET","Bronx","10460","2029570034","2010103","BX-06","17","367","BX17","40.840023","-73.888597","40.83983","-73.888514",,"Preservation","No","Non Prevailing Wage","3","13","3","0","0","0","0","4","8","6","1","0","0","0","19","0","19","19"
"69246","CARROLL-BURKE HDFC.PLP.FY22","2021-12-30T00:00:00.000",,"77588","815","FAIRMOUNT PLACE","Bronx","10460","2029550036","2010048","BX-06","17","36502","BX17","40.842579","-73.88877","40.84244","-73.888022",,"Preservation","No","Non Prevailing Wage","5","32","6","0","0","1","0","10","26","5","3","0","0","0","44","0","44","44"
"69246","CARROLL-BURKE HDFC.PLP.FY22","2021-12-30T00:00:00.000",,"120128","1811","WATERLOO PLACE","Bronx","10460","2029580062","2010128","BX-06","17","367","BX17","40.840157","-73.887849","40.84005","-73.888109",,"Preservation","No","Non Prevailing Wage","0","6","3","0","0","0","0","1","4","4","0","0","0","0","9","0","9","9"
"71432","313 BEACH 42ND STREET","2021-12-30T00:00:00.000",,"632355","313","BEACH 42 STREET","Queens","11691","4158330061","4301805","QN-14","31","97204","QN12","40.594155","-73.773719","40.59439","-73.774002",,"Preservation","No","Non Prevailing Wage","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","2","2","2"
"71643","114-11 133RD STREET","2021-12-30T00:00:00.000",,"545133","114-11","133 AVENUE","Queens","11420","4117200006","4253692","QN-10","32","840","QN55","40.673284","-73.825388","40.6735","-73.825286",,"Preservation","No","Non Prevailing Wage","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"69218","MHANY. MHANY CLUSTER. JOE NYC","2021-12-29T00:00:00.000",,"183293","135","ALBANY AVENUE","Brooklyn","11213","3013460008","3035758","BK-08","36","311","BK61","40.675991","-73.938784","40.67607","-73.938503",,"Preservation","No","Non Prevailing Wage","1","1","9","0","0","1","0","8","4","0","0","0","0","0","12","0","12","12"
