"election","officecd","candid","canclass","candlast","candfirst","candmi","committee","filing","schedule","pageno","sequenceno","refno","inv_date","date","name","c_code","org_ind","strno","strname","apartment","city","state","postcode","borough","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta","pay_method","amnt","purposecd","purpose","explain","exemptcd","rr_ind","seg_ind"
"2009","5","1246","P","Leandre","Jacques","M","H","7","F",,,"R0000798","2009-02-03T00:00:00.000","2009-02-03T00:00:00.000","1 & 1 Internet Inc.","OTHR","Y","701","Lee Road","300","Chesterbrook","PA","19087",,,,,,,,,,"Full","29.97","OTHER","Other: explntion","Online Contrib. Ser",,"N","N"
"2009","5","1246","P","Leandre","Jacques","M","H","6","F",,,"R0000531","2008-11-03T00:00:00.000","2008-11-03T00:00:00.000","1 & 1 Internet Inc.","OTHR","Y","701","Lee Road","300","Chesterbrook","PA","19087",,,,,,,,,,"Full","29.97","PROFL","Prof. Srvcs.","Internet Domain Fee",,"N","N"
"2009","5","405","P","Hackshaw","Rock","H","H","16","F",,,"R0001492","2009-12-24T00:00:00.000","2009-12-24T00:00:00.000","1 & 1 Internet Inc.","CORP","Y",,,,,,,,,,,,,,,,"Full","29.97","PROFL","Prof. Srvcs.","Website",,"N","N"
"2009","5","60","P","Behar","Steven Anthony",,"H","6","F",,,"R0000443","2008-09-26T00:00:00.000","2008-09-26T00:00:00.000","1 & 1 Internet Inc.","CORP","Y","701","Lee Road",,"Chesterbrook","PA","19087",,,,,,,,,,"Full","17.47","OTHER","Other: explntion","Internet",,"N","N"
"2009","5","60","P","Behar","Steven Anthony",,"H","6","F",,,"R0000445","2008-12-26T00:00:00.000","2008-12-26T00:00:00.000","1 & 1 Internet Inc.","CORP","Y","701","Lee Road",,"Chesterbrook","PA","19087",,,,,,,,,,"Full","78.97","OTHER","Other: explntion","Internet",,"N","N"
"2009","5","60","P","Behar","Steven Anthony",,"H","3","F",,,"R0000088","2007-03-05T00:00:00.000","2007-03-05T00:00:00.000","1 & 1 Internet Inc.","CORP","Y","701","Lee Road",,"Chesterbrook","PA","19087",,,,,,,,,,"Final","6.00","OTHER","Other: explntion","Register internet do",,"N","N"
"2009","5","60","P","Behar","Steven Anthony",,"H","4","F",,,"R0000172","2007-12-23T00:00:00.000","2007-12-23T00:00:00.000","1 & 1 Internet Inc.","CORP","Y","701","Lee Road",,"Chesterbrook","PA","19087",,,,,,,,,,"Full","66.47","OTHER","Other: explntion","Website Host",,"N","N"
"2009","5","98","P","Chin","Margaret","S","I","16","F",,,"R0003957","2009-06-15T00:00:00.000","2009-06-15T00:00:00.000","1 & 1 Internet, Inc","CORP","Y",,,,,,,,,,,,,,,,"Full","29.88","OTHER","Other: explntion","Website Host",,"N","N"
"2009","5","1175","P","Thies","Evan","R","H","6","F",,,"R0000391","2008-11-28T00:00:00.000","2008-11-28T00:00:00.000","1 & 1 Internet, Inc.","CORP","Y","701","Lee Rd","300","Chesterbrook","PA","19087",,,,,,,,,,"Full","23.94","OTHER","Other: explntion","Internet services",,"N","N"
"2009","5","1175","P","Thies","Evan","R","H","9","F",,,"R0000890","2009-05-29T00:00:00.000","2009-05-29T00:00:00.000","1 & 1 Internet, Inc.","CORP","Y","701","Lee Rd","300","Chesterbrook","PA","19087",,,,,,,,,,"Full","23.94","OFFCE","Office Expenses","Email Server",,"N","N"
"2009","5","459","P","Koppell","G. Oliver",,"L","3","F",,,"R0000871","2007-04-01T00:00:00.000","2007-04-16T00:00:00.000","1 800 we answer","CORP","Y",,,,,,,,,,,,,,,,"Final","131.00","OFFCE","Office Expenses","answering service",,"N","N"
"2009","5","459","P","Koppell","G. Oliver",,"L","4","F",,,"R0001052","2007-04-16T00:00:00.000","2007-04-16T00:00:00.000","1 800 we answer","CORP","Y",,,,,,,,,,,,,,,,"Full","0.61","OFFCE","Office Expenses","ANSWER SVC",,"N","N"
"2009","5","459","P","Koppell","G. Oliver",,"L","5","F",,,"R0001021","2008-05-24T00:00:00.000","2008-05-24T00:00:00.000","1 800 we answer","CORP","Y",,,,,,,,,,,,,,,,"Full","130.81","LITER","Campgn Lit.","ANSWER SVC",,"N","N"
"2009","5","459","P","Koppell","G. Oliver",,"L","1","F",,,"R0000555","2006-06-07T00:00:00.000","2006-06-07T00:00:00.000","1 800 we answer","CORP","Y",,,,,,,,,,,,,,,,"Final","107.21","OFFCE","Office Expenses","answering svc",,"N","N"
"2009","5","459","P","Koppell","G. Oliver",,"L","4","F",,,"R0001048","2006-10-03T00:00:00.000","2006-10-03T00:00:00.000","1 800 we answer","CORP","Y",,,,,,,,,,,,,,,,"Full","0.30","OTHER","Other: explntion","CHECK FEE",,"N","N"
"2009","5","1162","P","Bristol","Carlos","A","H","9","F",,,"R0000849","2009-06-23T00:00:00.000","2009-06-23T00:00:00.000","1 PierrportPlazaGarage#461","OTHR","Y","300","Cadman Plaza West",,"Brooklyn","NY","11201","BROOKLYN","40.695198","-73.990869","302","33","502","3001937","3002390001","Brooklyn Heights-Cobble Hill","Full","9.00","OTHER","Other: explntion","parking/LWV seminar",,"N","N"
"2009","5","1255","P","Rahman","Mujib","U","H","16","F",,,"R0000976","2009-06-26T00:00:00.000","2009-06-26T00:00:00.000","1&1 Internet Inc.","CORP","Y","701","Lee Road","300","Chesterbrook","PA","19087",,,,,,,,,,"Full","9.04","OFFCE","Office Expenses","office",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","4","F",,,"R0002753","2007-11-09T00:00:00.000","2007-11-09T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Final","50.00","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","4","F",,,"R0003533","2008-01-10T00:00:00.000","2008-01-10T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Final","166.00","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","3","F",,,"R0002155","2007-04-20T00:00:00.000","2007-06-06T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Final","68.00","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","3","F",,,"R0002159","2007-04-27T00:00:00.000","2007-06-06T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Final","126.00","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","6","F",,,"R0005081","2008-07-10T00:00:00.000","2008-07-10T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Full","72.62","OFFCE","Office Expenses","Flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","5","F",,,"R0004454","2008-06-27T00:00:00.000","2008-06-27T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Full","59.00","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","5","F",,,"R0004459","2008-06-20T00:00:00.000","2008-06-20T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Full","64.00","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","5","F",,,"R0004345","2008-05-07T00:00:00.000","2008-05-07T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Full","12.00","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","5","F",,,"R0004348","2008-05-14T00:00:00.000","2008-05-15T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Full","59.00","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","5","F",,,"R0004352","2008-05-17T00:00:00.000","2008-05-19T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Full","87.00","OTHER","Other: explntion","flower",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","5","F",,,"R0003662","2008-04-15T00:00:00.000","2008-04-15T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Final","56.00","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","5","F",,,"R0003663","2008-04-02T00:00:00.000","2008-04-02T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Final","57.00","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","5","F",,,"R0003535","2008-01-11T00:00:00.000","2008-01-14T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Final","56.00","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","8","F",,,"R0007355","2009-04-28T00:00:00.000","2009-04-29T00:00:00.000","1-800 Flower","CORP","Y",,,,,,,,,,,,,,,,"Full","42.79","OTHER","Other: explntion","flowers",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","3","F",,,"R0001688","2007-05-08T00:00:00.000","2007-05-08T00:00:00.000","10 E 15th Street Corporation","CORP","Y","10","East 15 Street",,"New York","NY","10003","MANHATTAN","40.736518","-73.992725","105","2","52","1089902","1008420034","Hudson Yards-Chelsea-Flatiron-Union Square","Final","400.00","FUNDR","Fundraising","hall rental",,"N","N"
"2009","5","1224","P","Heyer, II","John","L","H","11","F",,,"R0001386","2009-08-01T00:00:00.000","2009-08-22T00:00:00.000","100 1ST PLACE CORP","CORP","Y","389","COURT STREET",,"Brooklyn","NY","11231","BROOKLYN","40.680078","-73.99699","306","39","77","3007780","3004590004","Carroll Gardens-Columbia Street-Red Hook","Full","800.00","RENTO","Office Rent","MONTH RENT",,"N","N"
"2009","5","1224","P","Heyer, II","John","L","H","10","F",,,"R0001281","2009-07-01T00:00:00.000","2009-08-05T00:00:00.000","100 1ST PLACE CORP","CORP","Y","389","COURT STREET",,"Brooklyn","NY","11231","BROOKLYN","40.680078","-73.99699","306","39","77","3007780","3004590004","Carroll Gardens-Columbia Street-Red Hook","Full","1600.00","RENTO","Office Rent","RENT+SEC=JULY09",,"N","N"
"2009","5","1224","P","Heyer, II","John","L","H","12","F",,,"R0001803","2009-09-01T00:00:00.000","2009-09-17T00:00:00.000","100 1ST PLACE CORP","CORP","Y","389","COURT STREET",,"Brooklyn","NY","11231","BROOKLYN","40.680078","-73.99699","306","39","77","3007780","3004590004","Carroll Gardens-Columbia Street-Red Hook","Full","800.00","RENTO","Office Rent","389 COURT-2SPACE",,"N","N"
"2009","3","FI","P","Liu","John","C","L","6","F",,,"R0008956","2008-10-08T00:00:00.000","2008-10-08T00:00:00.000","100 West 26th Street Parking","OTHR","Y","112","West 25th Street",,"New York","NY","10001","MANHATTAN","40.744461","-73.992544","104","3","91","1014986","1008000049","Hudson Yards-Chelsea-Flatiron-Union Square","Full","44.00","OTHER","Other: explntion","Parking-transportati",,"N","N"
"2009","3","ED","UN","Carrion, Jr.","Adolfo",,"K","3","F",,,"R0003341","2007-02-09T00:00:00.000","2007-02-12T00:00:00.000","100 William Garage Corp","CORP","Y","72","John Street",,"New York","NY","10038","MANHATTAN","40.708596","-74.007116","101","1","1502","1001116","1000680036","Battery Park City-Lower Manhattan","Final","27.00","OTHER","Other: explntion","Parking",,"N","N"
"2009","3","ED","UN","Carrion, Jr.","Adolfo",,"K","4","F",,,"R0004783","2007-08-01T00:00:00.000","2007-08-01T00:00:00.000","100 William Garage Corp","CORP","Y","72","John Street",,"New York","NY","10038","MANHATTAN","40.708596","-74.007116","101","1","1502","1001116","1000680036","Battery Park City-Lower Manhattan","Final","30.00","OTHER","Other: explntion","Parking",,"N","N"
"2009","3","ED","UN","Carrion, Jr.","Adolfo",,"K","5","F",,,"R0006588","2008-06-23T00:00:00.000","2008-06-23T00:00:00.000","100 William Garage Corp","CORP","Y","72","John Street",,"New York","NY","10038","MANHATTAN","40.708596","-74.007116","101","1","1502","1001116","1000680036","Battery Park City-Lower Manhattan","Full","18.00","OTHER","Other: explntion","Parking",,"N","N"
"2009","3","1341","P","Ejaz","Salim",,"H","12","F",,,"R0000540","2009-08-03T00:00:00.000","2009-08-03T00:00:00.000","100 WILLIAM GARAGE CORP","CORP","Y","75","PLATT STREET",,"New York","NY","10038",,,,,,,,,,"Full","25.00","OTHER","Other: explntion","PARKING",,"N","N"
"2009","5","838","P","Arroyo","Maria","C","J","10","F",,,"R0001774","2009-07-13T00:00:00.000","2009-07-13T00:00:00.000","1025 Fifth Garage","OTHR","Y","1025","Fifth Avenue",,"New York","NY","10025","MANHATTAN","40.77995","-73.96156","108","4","142","1046778","1014950004","Upper East Side-Carnegie Hill","Full","30.00","OTHER","Other: explntion","parking expense",,"N","N"
"2009","3","ED","UN","Carrion, Jr.","Adolfo",,"K","5","F",,,"R0006564","2008-06-10T00:00:00.000","2008-06-12T00:00:00.000","1025 Fifth Garage Corp","CORP","Y","1025","Fifth Avenue",,"New York","NY","10028","MANHATTAN","40.77995","-73.96156","108","4","142","1046778","1014950004","Upper East Side-Carnegie Hill","Full","42.00","OTHER","Other: explntion","Parking",,"N","N"
"2009","5","1227","P","Williams","Jumaane","D","H","6","F",,,"R0000313","2008-07-13T00:00:00.000","2008-07-13T00:00:00.000","1041 Gas Corp","CORP","Y","1041","Coney Island Ave",,"Brooklyn","NY","11230","BROOKLYN","40.632424","-73.966804","314","40","526","3382135","3052320037","Flatbush","Full","78.91","OTHER","Other: explntion","Gas for Camaign",,"N","N"
"2009","5","HI","P","White, Jr.","Thomas",,"I","15","F",,,"R0002083","2009-10-28T00:00:00.000","2009-10-28T00:00:00.000","106-09 Rockaway 0wners Corp","CORP","Y","106-09","Rockaway Blvd",,"Ozone Park","NY","11417","QUEENS","40.678623","-73.833129","410","32","96","4247525","4114730014","South Ozone Park","Full","1075.00","FUNDR","Fundraising","Fundraiser",,"N","N"
"2009","5","HI","P","White, Jr.","Thomas",,"I","11","F",,,"R0001585","2009-08-14T00:00:00.000","2009-08-14T00:00:00.000","106-09 Rockaway 0wners Corp","CORP","Y","106-09","Rockaway Blvd",,"Ozone Park","NY","11417","QUEENS","40.678623","-73.833129","410","32","96","4247525","4114730014","South Ozone Park","Full","4290.00","FUNDR","Fundraising","Fundraiser",,"N","N"
"2009","5","1263","P","Realmuto","Richard",,"H","12","F",,,"R0000623","2009-09-05T00:00:00.000","2009-09-05T00:00:00.000","107 West","CORP","Y","2787","Broadway/107 Street",,"NY","NY",,,,,,,,,,,"Full","44.65","OTHER","Other: explntion","food for volunteers",,"N","N"
"2009","3","280","P","Yassky","David",,"M","16","F",,,"R0011488","2009-09-26T00:00:00.000","2009-10-31T00:00:00.000","10th Ave Petroleum","OTHR","Y",,,,,,,,,,,,,,,,"Full","70.07","OTHER","Other: explntion","Gas",,"Y","N"
"2009","5","1075","P","Dromm","Daniel","P","H","8","F",,,"R0002318","2009-03-12T00:00:00.000","2009-03-12T00:00:00.000","110th Pct Community Council","OTHR","Y","94-41","43rd Avenue",,"Elmhurst","NY","11373","QUEENS","40.745036","-73.870004","404","21","465","4445296","4015920072","Elmhurst","Full","195.00","PRINT","Print Ads","Ad & Ticket",,"N","N"
"2009","3","FI","P","Liu","John","C","L","15","F",,,"R0016060","2009-10-28T00:00:00.000","2009-10-28T00:00:00.000","1114 sixth parking LLC","OTHR","Y","1114","sixth avenue",,"New York","NY",,,,,,,,,,,"Full","23.00","FUNDR","Fundraising","parking",,"N","N"
"2009","5","1310","P","Leroy","Mireille","P","H","8","F",,,"R0000156","2009-04-27T00:00:00.000","2009-05-04T00:00:00.000","113th Precinct Association","OTHR","Y",,,,"Jamaica","NY","11435",,,,,,,,,,"Full","50.00","FUNDR","Fundraising","Get close to ground",,"N","N"
"2009","5","1238","P","Duncan","Michael","R","H","8","F",,,"R0000774","2009-04-16T00:00:00.000","2009-04-16T00:00:00.000","113th Precinct Community Counc","OTHR","Y","167-02","Baisley Blvd.",,"Jamaica","NY","11434","QUEENS","40.679976","-73.776214","412","28","33402","4270044","4124950045","Springfield Gardens North","Full","50.00","OTHER","Other: explntion","Donation",,"N","N"
"2009","6","1153","NP","Letellier","Yonel","E","H","5","F",,,"R0000306","2008-03-03T00:00:00.000","2008-03-03T00:00:00.000","115th Community Council","OTHR","Y","92-15","Northern Boulevard",,"Jackson Heights","NY","11372","QUEENS","40.756571","-73.875836","403","21","351","4034862","4014220034","Jackson Heights","Full","60.00","CNTRB","Polit Contribs.","Event Contribution",,"N","N"
"2009","3","264","P","Katz","Melinda","R","N","6","F",,,"R0005990","2008-12-02T00:00:00.000","2008-12-02T00:00:00.000","115th Pct Community Council","OTHR","Y","33-06","92nd Street","2N","Jackson Heights","NY","11372","QUEENS","40.756192","-73.876017","403","25","275","4431408","4014390001","Jackson Heights","Full","90.00","OTHER","Other: explntion","event",,"N","N"
"2009","5","1075","P","Dromm","Daniel","P","H","6","F",,,"R0001828","2008-11-22T00:00:00.000","2008-11-22T00:00:00.000","115th Pct Community Council","OTHR","Y","92-15","Northern Boulevard",,"Jackson Heights","NY","11372","QUEENS","40.756571","-73.875836","403","21","351","4034862","4014220034","Jackson Heights","Full","60.00","PRINT","Print Ads","Journal Ad",,"N","N"
"2009","5","1227","P","Williams","Jumaane","D","H","13","F",,,"R0002140","2009-09-28T00:00:00.000","2009-09-28T00:00:00.000","1199 SEIU NYS POLITICAL ACTION","PCOMP","Y","330","42ND ST",,"New York","NY","10018",,,,,,,,,,"Full","197.50","PROFL","Prof. Srvcs.","Union List",,"N","N"
"2009","5","721","P","Garodnick","Daniel","R","I","15","F",,,"R0004699","2009-10-28T00:00:00.000","2009-11-04T00:00:00.000","1199 SEIU Political Action Com","PCOMP","Y","310","West 43rd Street",,"New York","NY","10036","MANHATTAN","40.758166","-73.989933","104","3","121","1024945","1010330025","Clinton","Full","317.76","FUNDR","Fundraising","event",,"N","N"
"2009","5","337","P","Van Bramer","James","G","I","14","F",,,"R0002243","2009-10-07T00:00:00.000","2009-10-12T00:00:00.000","1199 SEIU United Healthcare","EMPO","Y","310","W. 43 Street",,"New York","NY","10036","MANHATTAN","40.758166","-73.989933","104","3","121","1024945","1010330025","Clinton","Full","21.10","OTHER","Other: explntion","IDs",,"N","N"
"2009","5","1075","P","Dromm","Daniel","P","H","14","F",,,"R0003376","2009-10-07T00:00:00.000","2009-10-17T00:00:00.000","1199SEIU United Healthcare Wor","EMPO","Y",,"P.O. Box 2612",,"New York","NY","10108",,,,,,,,,,"Full","14.00","CMAIL","Campgn Mlngs","Labels for members",,"N","N"
"2009","2","326","P","de Blasio","Bill",,"L","3","F",,,"R0002136","2007-03-19T00:00:00.000","2007-06-06T00:00:00.000","12 St Bar & Grill","CORP","Y",,,,"Brooklyn","NY",,,,,,,,,,,"Final","77.00","OTHER","Other: explntion","meeting",,"N","N"
"2009","5","1009","P","Goodwin","Gwen","E","H","7","F",,,"R0000030","2008-12-19T00:00:00.000","2008-12-22T00:00:00.000","12/19 2CO.Com*Qltyhost","CORP","Y",,,,,,,,,,,,,,,,"Full","9.95","PROFL","Prof. Srvcs.","Website Host",,"N","N"
"2009","5","1009","P","Goodwin","Gwen","E","H","7","F",,,"R0000032","2009-01-29T00:00:00.000","2009-02-02T00:00:00.000","12/19 2CO.Com*Qltyhost","CORP","Y",,,,,,,,,,,,,,,,"Full","3.00","PROFL","Prof. Srvcs.","Website hosting",,"N","N"
"2009","5","1009","P","Goodwin","Gwen","E","H","7","F",,,"R0000044","2009-03-01T00:00:00.000","2009-03-04T00:00:00.000","12/19 2CO.Com*Qltyhost","CORP","Y",,,,,,,,,,,,,,,,"Full","3.00","PROFL","Prof. Srvcs.","Website Hosting",,"N","N"
"2009","5","1009","P","Goodwin","Gwen","E","H","10","F",,,"R0000276","2009-07-20T00:00:00.000","2009-07-20T00:00:00.000","12/19 2CO.Com*Qltyhost","CORP","Y",,,,,,,,,,,,,,,,"Full","9.95","PROFL","Prof. Srvcs.","website hosting",,"N","N"
"2009","5","1009","P","Goodwin","Gwen","E","H","9","F",,,"R0000153","2009-05-18T00:00:00.000","2009-05-20T00:00:00.000","12/19 2CO.Com*Qltyhost","CORP","Y",,,,,,,,,,,,,,,,"Full","9.95","PROFL","Prof. Srvcs.","website hosting",,"N","N"
"2009","5","1009","P","Goodwin","Gwen","E","H","9","F",,,"R0000155","2009-05-18T00:00:00.000","2009-05-20T00:00:00.000","12/19 2CO.Com*Qltyhost","CORP","Y",,,,,,,,,,,,,,,,"Full","9.95","PROFL","Prof. Srvcs.","website hosting",,"N","N"
"2009","5","1009","P","Goodwin","Gwen","E","H","9","F",,,"R0000157","2009-05-18T00:00:00.000","2009-05-20T00:00:00.000","12/19 2CO.Com*Qltyhost","CORP","Y",,,,,,,,,,,,,,,,"Full","9.95","PROFL","Prof. Srvcs.","website hosting",,"N","N"
"2009","5","1009","P","Goodwin","Gwen","E","H","9","F",,,"R0000159","2009-05-18T00:00:00.000","2009-05-20T00:00:00.000","12/19 2CO.Com*Qltyhost","CORP","Y",,,,,,,,,,,,,,,,"Full","9.95","PROFL","Prof. Srvcs.","website hosting",,"N","N"
"2009","5","1009","P","Goodwin","Gwen","E","H","9","F",,,"R0000215","2009-06-17T00:00:00.000","2009-06-22T00:00:00.000","12/19 2CO.Com*Qltyhost","CORP","Y",,,,,,,,,,,,,,,,"Full","9.95","PROFL","Prof. Srvcs.","WEBSITE HOSTING",,"N","N"
"2009","5","1009","P","Goodwin","Gwen","E","H","11","F",,,"R0000320","2009-08-27T00:00:00.000","2009-08-27T00:00:00.000","12/19 2CO.Com*Qltyhost","CORP","Y",,,,,,,,,,,,,,,,"Full","9.95","PROFL","Prof. Srvcs.","Website Hosting",,"N","N"
"2009","6","271","UN","McMahon","Michael","E","L","1","F",,,"R0000802","2006-03-13T00:00:00.000","2006-03-13T00:00:00.000","120 Pct. Community Council","OTHR","Y","78","Richmond Terrace",,"Staten Island","NY","10301","STATEN IS","40.644691","-74.077038","501","49","7","5106476","5000090028","West New Brighton-New Brighton-St. George","Final","300.00","OTHER","Other: explntion","Support Youth Forum",,"N","N"
"2009","2","1243","P","Zablocki","Alex","T","H","6","F",,,"R0000196","2008-08-27T00:00:00.000","2008-08-27T00:00:00.000","123 Inkjets","CORP","Y","25","Easy Street",,"Simi Valley","CA","93065",,,,,,,,,,"Full","61.62","OFFCE","Office Expenses","Printer Cartridges",,"N","N"
"2009","5","763","P","Gleason","Peter","J","J","12","F",,,"R0001305","2009-02-07T00:00:00.000","2009-02-09T00:00:00.000","123 Print","CORP","Y","7430","New Technology Way",,"Frederick","MD","21703",,,,,,,,,,"Full","15.45","LITER","Campgn Lit.","busness cards",,"N","N"
"2009","5","763","P","Gleason","Peter","J","J","12","F",,,"R0001307","2009-03-23T00:00:00.000","2009-03-23T00:00:00.000","123 Print","CORP","Y","7430","New Technology Way",,"Frederick","MD","21703",,,,,,,,,,"Full","45.92","LITER","Campgn Lit.","busness cards",,"N","N"
"2009","2","A7","P","Green","Mark",,"K","8","F",,,"R0010605","2009-03-25T00:00:00.000","2009-03-25T00:00:00.000","123inkjets","CORP","Y","25","E Easy Street",,"Simi Valley","CA","93065",,,,,,,,,,"Full","53.94","OFFCE","Office Expenses","Supplies",,"N","N"
"2009","3","FI","P","Liu","John","C","L","7","F",,,"R0011197","2009-02-03T00:00:00.000","2009-02-03T00:00:00.000","125 Vertical Parking","LLC","Y",,,,,,,,,,,,,,,,"Full","25.00","OTHER","Other: explntion","transportation",,"N","N"
