CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
504303130,09/26/2018,18:20:00,09/26/2018,18:24:00,28,09/26/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,997529,232162,40.80390523700004,-73.95203660799997,"(40.803905237, -73.952036608)",12423,18,4,36,18
584276892,02/11/2018,17:30:00,02/12/2018,06:00:00,41,02/12/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1013311,240608,40.827049319000025,-73.89499419099997,"(40.827049319, -73.894994191)",10937,8,5,43,24
336011712,11/04/2018,11:15:00,,,103,11/04/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1050982,197257,40.70785823600005,-73.75930696899997,"(40.707858236, -73.759306969)",15312,41,3,6,61
793863550,12/22/2017,00:15:00,,,6,01/05/2018,109,GRAND LARCENY,416,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,,,983944,208570,40.739161316000036,-74.00110567199994,"(40.739161316, -74.001105672)",12074,12,4,10,6
827823690,12/01/2018,13:00:00,,,13,12/01/2018,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,990112,209137,40.74071565400004,-73.97884750299994,"(40.740715654, -73.978847503)",12078,71,4,50,7
954618988,11/07/2018,20:24:00,,,77,11/07/2018,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,994806,183934,40.67153500400008,-73.96194797599996,"(40.671535004, -73.961947976)",13829,16,2,48,49
599398393,05/23/2018,23:30:00,05/24/2018,02:00:00,47,05/24/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1025190,260870,40.882615325000074,-73.85194765899996,"(40.882615325, -73.851947659)",11607,29,5,2,30
636759438,02/12/2018,08:00:00,02/12/2018,12:00:00,115,02/12/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,,,1014041,213614,40.752955658000076,-73.89247617899997,"(40.752955658, -73.892476179)",14783,65,3,5,73
168844498,07/31/2018,15:00:00,07/31/2018,16:00:00,60,07/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,989668,150348,40.579353106000035,-73.98049697399993,"(40.579353106, -73.980496974)",18184,21,2,45,35
752125610,02/24/2018,18:24:00,02/24/2018,19:39:00,110,02/24/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,1018767,207199,40.73533091600007,-73.87545147199995,"(40.735330916, -73.875451472)",14784,66,3,5,68
831646157,03/26/2018,15:30:00,03/26/2018,15:30:00,23,03/27/2018,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,,MAILBOX OUTSIDE,N.Y. POLICE DEPT,,,999569,227672,40.79157810700008,-73.94467820399994,"(40.791578107, -73.944678204)",12426,7,4,35,14
310389190,11/18/2018,16:00:00,11/18/2018,16:10:00,48,11/18/2018,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1016622,249104,40.850356840000074,-73.88298943099994,"(40.85035684, -73.882989431)",11269,35,5,22,31
121980475,11/09/2018,19:46:00,11/09/2018,19:50:00,32,11/09/2018,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,1000186,239141,40.82305625200007,-73.94242273799993,"(40.823056252, -73.942422738)",13097,18,4,36,20
759937849,08/18/2018,12:00:00,10/23/2018,11:00:00,40,12/13/2018,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BRONX,INSIDE,STORAGE FACILITY,N.Y. POLICE DEPT,,,1009941,232550,40.804942819000075,-73.90720197899999,"(40.804942819, -73.907201979)",10932,49,5,43,23
955332763,02/23/2018,13:55:00,,,43,02/23/2018,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,INSIDE,TELECOMM. STORE,N.Y. POLICE DEPT,,,1018077,241219,40.82870937100006,-73.87776995499998,"(40.828709371, -73.877769955)",11610,58,5,31,26
729085546,04/20/2018,04:15:00,04/22/2018,04:30:00,121,04/22/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,943467,168110,40.62801396100008,-74.14692482899994,"(40.628013961, -74.146924829)",10371,4,1,13,75
876070231,01/07/2018,02:30:00,01/07/2018,02:40:00,62,01/07/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,,,981364,161719,40.610565404000056,-74.01039571999998,"(40.610565404, -74.01039572)",13511,1,2,44,37
163807124,08/30/2018,17:35:00,08/30/2018,17:41:00,20,08/30/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,989211,222871,40.77841252300004,-73.98208876999998,"(40.778412523, -73.98208877)",12420,20,4,19,12
655188719,02/07/2018,22:00:00,02/08/2018,06:00:00,75,02/08/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,1015948,182517,40.667595206000044,-73.88573961199995,"(40.667595206, -73.885739612)",17214,45,2,25,47
794749527,10/28/2018,10:00:00,10/28/2018,10:10:00,61,11/27/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,997209,154320,40.59024764400005,-73.95334222899999,"(40.590247644, -73.953342229)",13826,32,2,15,36
352164612,06/14/2018,13:25:00,06/14/2018,13:30:00,84,06/14/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,989331,189098,40.68571385200005,-73.981680984,"(40.685713852, -73.981680984)",17619,68,2,38,54
412087799,05/07/2018,15:00:00,05/19/2018,18:00:00,47,05/21/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1024530,260390,40.881300913000075,-73.85433733899998,"(40.881300913, -73.854337339)",11607,29,5,2,30
926683587,10/29/2018,15:30:00,,,14,10/29/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,,,987858,213966,40.753971255000074,-73.98697882499994,"(40.753971255, -73.986978825)",12080,11,4,10,8
739896840,12/08/2018,13:00:00,12/08/2018,13:15:00,105,12/08/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1048039,178985,40.65772762900008,-73.77009494399994,"(40.657727629, -73.770094944)",24669,63,3,47,63
665138884,06/22/2018,20:47:00,06/22/2018,20:47:00,14,06/22/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,987220,212676,40.75043076800005,-73.98928217599996,"(40.750430768, -73.989282176)",11722,11,4,10,8
338061779,06/13/2018,08:20:00,06/13/2018,08:26:00,75,06/13/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1014100,183318,40.66980019500005,-73.89239754699997,"(40.669800195, -73.892397547)",17214,45,2,25,47
581530138,10/10/2018,19:00:00,10/10/2018,22:30:00,20,10/12/2018,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,989062,220601,40.77218205100007,-73.98262838999993,"(40.772182051, -73.98262839)",12420,20,4,19,12
692539256,08/30/2018,17:01:00,08/31/2018,17:41:00,52,09/01/2018,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1013953,255677,40.86840712200007,-73.89260767699994,"(40.868407122, -73.892607677)",11606,24,5,29,34
179740060,08/12/2018,19:40:00,08/12/2018,19:45:00,120,08/12/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,,,959772,172014,40.63878967000005,-74.08819922899994,"(40.63878967, -74.088199229)",10369,4,1,13,74
873072466,08/31/2018,15:15:00,08/31/2018,15:20:00,23,08/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,,,1001666,229217,40.79581483100003,-73.93710106499998,"(40.795814831, -73.937101065)",12426,7,4,35,16
172284068,09/18/2018,18:30:00,09/18/2018,18:45:00,79,09/18/2018,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,999634,190253,40.688872153000034,-73.94452903199993,"(40.688872153, -73.944529032)",18181,69,2,49,51
722091931,12/01/2018,14:30:00,12/01/2018,14:40:00,67,12/02/2018,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1002729,177049,40.652624210000056,-73.93340512099996,"(40.65262421, -73.933405121)",16866,61,2,17,40
576127824,04/18/2018,23:00:00,04/18/2018,23:05:00,34,04/19/2018,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,1006554,254361,40.86481689800007,-73.91936376699994,"(40.864816898, -73.919363767)",13092,47,4,39,22
858215543,03/10/2018,08:30:00,03/10/2018,08:40:00,73,03/10/2018,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,,,1008883,183248,40.66962411300005,-73.91120413799997,"(40.669624113, -73.911204138)",17614,55,2,17,46
558980059,04/27/2018,16:00:00,04/28/2018,08:00:00,109,04/28/2018,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,,,1039509,224246,40.78201519100002,-73.800466837,"(40.782015191, -73.800466837)",14192,22,3,20,67
199165314,09/04/2018,21:25:00,09/04/2018,21:30:00,101,09/04/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,REAR OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,ARVERNE PLAYGROUND,,1043031,156898,40.597138287000064,-73.78833691199996,"(40.597138287, -73.788336912)",20530,51,3,47,58
237513238,01/10/2018,13:30:00,01/10/2018,13:40:00,41,01/10/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1014814,239561,40.82417053000006,-73.88956811699995,"(40.82417053, -73.889568117)",10937,8,5,43,24
416824301,05/24/2018,15:04:00,05/24/2018,16:32:00,28,05/24/2018,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,MANHATTAN,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,,KING TOWERS,997875,230878,40.80038048100005,-73.95078943299995,"(40.800380481, -73.950789433)",12423,18,4,36,18
801980679,08/22/2018,21:40:00,,,32,08/22/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,999340,234492,40.810297536000064,-73.94548989099997,"(40.810297536, -73.945489891)",12424,18,4,36,20
171784089,10/26/2018,17:00:00,10/26/2018,17:15:00,70,10/26/2018,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,SMALL MERCHANT,N.Y. POLICE DEPT,,,995213,176144,40.65015267600006,-73.96049343999994,"(40.650152676, -73.96049344)",13510,60,2,11,43
608290708,12/09/2018,14:45:00,12/09/2018,15:32:00,110,12/09/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,1018767,207199,40.73533091600007,-73.87545147199995,"(40.735330916, -73.875451472)",14784,66,3,5,68
719514493,01/20/2018,10:00:00,01/26/2018,11:00:00,67,01/28/2018,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1004835,171197,40.63655708800008,-73.92583318399994,"(40.636557088, -73.925833184)",13825,5,2,26,38
950888153,09/28/2018,21:00:00,,,32,10/08/2018,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1000196,237925,40.81971865700007,-73.94238949699997,"(40.819718657, -73.942389497)",12427,18,4,36,20
600821350,05/07/2018,14:57:00,05/07/2018,15:00:00,26,05/07/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,,,996014,236126,40.814787465000045,-73.95750196499995,"(40.814787465, -73.957501965)",12424,37,4,23,17
271617109,08/06/2018,07:00:00,08/06/2018,09:15:00,67,08/06/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,997174,173104,40.641805886000036,-73.95343229499997,"(40.641805886, -73.953432295)",13510,61,2,26,40
763109503,05/03/2018,16:55:00,,,44,05/03/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,1006537,244511,40.83778161800007,-73.91945797099999,"(40.837781618, -73.919457971)",10930,50,5,42,27
924174403,08/08/2018,17:20:00,,,75,08/16/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1023322,182764,40.66824369500005,-73.85915715199997,"(40.668243695, -73.859157152)",17215,45,2,25,47
386446165,11/06/2018,14:25:00,11/06/2018,14:30:00,70,11/06/2018,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,994245,177413,40.65363694900003,-73.96397999699997,"(40.653636949, -73.963979997)",13510,60,2,11,43
633836360,07/02/2018,23:20:00,07/02/2018,23:40:00,30,07/03/2018,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,999794,241252,40.82885104500008,-73.94383419099995,"(40.828851045, -73.943834191)",12428,37,4,23,19
791283401,11/24/2018,02:50:00,11/24/2018,03:00:00,25,11/24/2018,355,OFFENSES AGAINST THE PERSON,115,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,1002398,229765,40.79731746800008,-73.93445586099993,"(40.797317468, -73.934455861)",13093,7,4,35,16
766526911,10/29/2018,17:15:00,10/29/2018,17:20:00,73,10/29/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,DEPARTMENT STORE,N.Y. POLICE DEPT,,,1011349,181617,40.66514017800005,-73.90232123699997,"(40.665140178, -73.902321237)",17614,55,2,25,46
460892360,06/07/2018,10:30:00,06/07/2018,10:50:00,114,06/07/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1008042,218981,40.76770486800007,-73.91410948499998,"(40.767704868, -73.914109485)",16860,39,3,4,72
184634974,01/19/2018,15:30:00,01/19/2018,15:45:00,52,01/19/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,1009690,257590,40.87367103500002,-73.90801364899994,"(40.873671035, -73.908013649)",11272,48,4,39,33
410097756,06/01/2018,12:00:00,09/26/2018,13:30:00,52,09/26/2018,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1015726,254907,40.86628756400006,-73.88620086499998,"(40.866287564, -73.886200865)",10936,24,5,22,34
820307799,06/12/2018,18:30:00,06/12/2018,19:43:00,63,06/12/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,1007169,165620,40.62124367100006,-73.917442667,"(40.621243671, -73.917442667)",13825,5,2,8,38
605264655,08/08/2018,11:30:00,08/08/2018,11:35:00,115,08/08/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,,,1023918,213832,40.753515219000064,-73.85682568899993,"(40.753515219, -73.856825689)",14510,65,3,21,73
514067419,09/25/2018,08:50:00,09/25/2018,08:54:00,113,09/25/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1043531,188892,40.68495137600007,-73.78625535699997,"(40.684951376, -73.786255357)",24669,41,3,46,71
550274462,06/27/2018,21:30:00,06/27/2018,21:32:00,73,06/27/2018,111,POSSESSION OF STOLEN PROPERTY,494,"STOLEN PROPERTY 2,1,POSSESSION",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,1009098,181464,40.664726831000046,-73.91043567799994,"(40.664726831, -73.910435678)",17614,55,2,17,46
472961714,08/01/2018,11:30:00,08/01/2018,11:33:00,49,08/16/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1021678,247781,40.846705615000076,-73.86472139499993,"(40.846705615, -73.864721395)",11271,59,5,22,32
433597334,06/15/2018,11:15:00,06/15/2018,11:18:00,19,06/15/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,996925,222902,40.77848991600007,-73.95423577899999,"(40.778489916, -73.954235779)",12425,23,4,1,11
981642893,08/12/2018,00:40:00,08/12/2018,00:54:00,63,08/12/2018,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1004133,169848,40.63285597400005,-73.92836648099996,"(40.632855974, -73.928366481)",13825,5,2,26,38
564225754,04/27/2018,21:30:00,04/27/2018,21:40:00,112,04/27/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1023780,204676,40.728384924000075,-73.85737758399993,"(40.728384924, -73.857377584)",14785,40,3,28,70
