"objectid","tasktype","completeddate","workorderglobalid","globalid","crewglobalid","taskentity","staffcpcc","staffcp","staffapsw","labortime","traveltime","staffcpw","staffforester","staffgardener"
"2746827","Pick-up Brush",,"C290E569-537E-4F92-A19C-CAE899950ED4","6E1443C8-B8AD-403D-B10B-4C345959CE88",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"2820444","Pick-up Brush",,"92C5218E-9BE8-4570-8F9C-C1562FA67D8F","35DFDC0B-6E83-4AA7-80BC-9871C6742DD9",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"2820445","Pick-up Brush",,"F80EED41-660E-4B78-862A-98B054AB6341","1C3EC5BC-E177-4119-92AF-550A0B4AD8E3",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"2845639","Utility Topping",,"1D1E1D5C-733B-429F-905C-8B630DE81703","C9827E05-5F7B-44C7-9977-5EE85FE02182",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"2970470","Pick-up Brush",,"81FCA45B-490F-4AF5-B162-10C6D42F84CE","773FC73F-4D3C-4D8C-BCF6-825AB054A088",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3032481","Utility Topping",,"D7745ACB-BBA6-44FA-8E3D-10198E6886E1","66A0E076-98A4-4CA9-A475-E52D8A48C996",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3033283","Utility Topping",,"2BCA7CBD-9866-427D-9BD7-8E3F15368913","6DBF25EA-AA93-4C66-8523-E2D25A7C6879",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3034482","Utility Topping",,"F67F3BC2-A103-4150-821D-17608498EC2D","0FC7ACDF-CED1-44F4-8F9E-872696AF3D56",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3084492","Prune Clear Electric Wires",,"979CA4A2-12A9-467E-A296-6A90E53239FF","C1D1B20B-BEA0-4042-9F3F-3F01371A48B0",,"4.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3078894","Prune Clear Electric Wires",,"4380C77E-245C-428B-B95D-4595970E49F9","98FF9337-96B3-4638-80E4-C00A03020DEC",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3078896","Prune Clear Electric Wires",,"5B45BE59-B7C0-4240-B17A-D84DB5CD590E","4D041E53-286D-4CE8-B1F9-1A383677E80E",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3080090","Utility Topping",,"02324C31-1192-44CA-9D73-D46368EDEB20","1F6718FD-B5C1-41E5-9CA9-CA4845E67109",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5990877","Utility Topping",,"6D2C29F5-9C48-4181-8DD3-417010F02D33","A21D954E-16E5-49A4-BE25-AFC848E6A9EE",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3082891","Prune Clear Electric Wires",,"F186FFFF-773F-4ACD-A566-DD58DCBBA31F","DFF9234E-BB46-4C57-B096-DCF59F572761",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3084491","Prune Clear Electric Wires",,"11B5EF57-1F6E-4065-BBAD-E7D2DF957DA9","3E82CA13-1E6E-4B01-9634-518C613B821B",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3085289","Prune Clear Electric Wires",,"38C2FCBB-FE1E-4923-8C6F-46DA44F5401A","87816792-5469-4215-BDA7-5DC21C32A278",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3086089","Prune Clear Electric Wires",,"B888EC4F-7B7C-4134-AE89-5B403ADB8960","E71DDF5C-B9DC-4376-A9D0-EAA5687B2297",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6231310","Prune Clear Electric Wires",,"AD08EFDF-9A25-44A7-AFB6-AF087BF1D924","2E71B1C8-7966-4575-A201-2D65C6115BC6",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3192520","Utility Topping",,"8FBBA613-862B-42B4-BBEA-4E5937DA9040","BD449D36-74FC-475C-9628-7C2702E3AD30",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3192521","Utility Topping",,"4EC09EEA-C29C-4CA6-A6DB-6AE11C0E7606","66FAC840-9062-4901-9046-F680436B4E5B",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3196528","Prune Clear Electric Wires",,"DF58B764-7134-43AA-96FE-668A1C07264F","CF975D40-4D6A-4A81-A4DB-68484863A0D5",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3534170","Utility Topping",,"9FEA5873-DD4B-4EDB-87BC-1F6074077FA7","96E3EE73-B5F9-48C4-95B8-F0D33AFEBA36",,"3","0","0","0",,,"0","0","0"
"3433761","Prune Clear Electric Wires",,"EC45DC56-57CC-49C2-9AD7-FF94C062EDF7","D42765EE-C713-4924-A586-48D96A97684B",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3574574","Pick-up Brush",,"A693A48E-01C9-4077-9100-B64D44060A21","917E1D59-31AE-4A03-A893-31862DF25C86",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3664587","Utility Topping",,"48E92C1B-2239-4533-95F0-487186446643","EC17EA0F-E5F4-4218-A249-C58FA90310D8",,"2.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3724596","Utility Topping",,"E60D9B55-2108-4405-BA65-955DFD8A7946","3C08C825-B0B0-4CF6-B5C0-BC130A6B5C3B",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3852632","Utility Topping",,"D742209C-5444-4559-A20F-720718E07E5E","AC98FD00-AD2F-43F6-8D8C-20F018D05C45",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4396680","Prune Clear Electric Wires",,"7EE7338B-B36C-4F66-828D-702F71D75618","7D34E39A-161D-4F71-AF2F-A6240B7BA24A",,"3","0","0","0",,,"0","0","0"
"4211455","Utility Topping",,"2EB6ED05-7666-41A5-826D-376AA5FE9428","6B299B31-30DE-4443-8602-06412EF85E6D",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4826781","Prune Clear Electric Wires",,"654A1942-FF95-4B13-879C-6828D0E65A03","026B5036-0C34-484C-A743-27D5BF2508C4",,"3","0","0","0",,,"0","0","0"
"4831174","Prune Clear Electric Wires",,"C748AE87-6BDC-47B0-91BE-AD6C15E1C677","C6F2C430-7F89-4907-9AAD-2DCA245C69E1",,"3","0","0","0",,,"0","0","0"
"5332426","Utility Topping",,"4BF17F74-206B-4388-92FC-B6BAEEBCA9A5","40ADF19F-49C5-4A9C-BEC1-FCC6702BA514",,"3","0","0","0",,,"0","0","0"
"5218820","Utility Topping",,"00390F4D-6348-4060-8B74-C8A3AF3E0F66","E5D82DCE-6C79-46A8-82B8-457AEADB2867",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5224419","Utility Topping",,"56FBA6C2-CAB0-4C80-8124-57F41E4C61A5","D1867E8C-3F3F-4799-80CD-9BE2FB8D8C74",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5232820","Prune Clear Non-Electric Wires",,"D743E5A1-2C9C-4959-93AC-2B324C1B2E53","ED25E029-9F3A-454B-A150-8507C0E33A65",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5315228","Utility Topping",,"683299DD-5EE4-4E9C-BED7-D3077A2BF149","E4FADF05-33F9-4CD3-B8D1-0B5C27F1695C",,"2.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5403655","Pick-up Brush",,"9B61D4BA-7E06-4CB3-B1E7-237F9CA7DBC6","F18FC820-8464-40FF-B08B-D25025324637",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5476846","Pick-up Brush",,"EDD7CD85-13AE-461C-A1BF-C6942CF24219","CFF4C2B8-76FC-453D-8DD1-C0BCAC1BB707",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5481249","Pick-up Brush",,"4F2D229B-4DEC-4DDB-8B68-B048ABFE7A9A","4EAD0A6D-2E75-486F-A65C-3DBC16E8C091",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5738452","Utility Topping",,"C754473B-B87C-4CC1-9922-F7B7E028D6CC","896BACA3-A972-4859-A167-80AE84516458",,"0","0","0","0",,,"0","0","0"
"5552839","Utility Topping","2020-01-21 09:49:49.5170000","F4FC0D90-62E3-41A8-9929-9BE833C05BF9","69FBAE1A-FB65-47C9-9649-82BB91F7A22E",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5666462","Pick-up Brush",,"C5C31580-F418-4A48-B36E-F8E7C84BD8EF","E328DF39-7BB4-4F54-BA46-99F47D6A3C77",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5735652","Pick-up Brush",,"ACE6B775-2344-4101-8C68-C319FD48E29C","07ACC584-E3A4-4AAA-8E7B-383FCE34E13C",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5736051","Pick-up Brush",,"EEE1A571-7185-4DD3-B571-C095D3FD571A","D6E25901-1EF0-478C-A880-7918A3CE4D0E",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5854449","Utility Topping",,"2884051E-BB52-43EC-9BE6-22A099323770","33936FCD-EB03-4792-84AF-0810972D77F9",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6104498","Utility Topping",,"81CD244A-443E-4BDA-89C9-6E66126808B2","B1FF6250-C3BA-4324-8C25-D089713F3F9A",,"3","0","0","0",,,"0","0","0"
"6139695","Prune Clear Electric Wires",,"697059B3-FC26-4226-A0F7-44706C35573D","4B5650EA-8847-4300-BCD9-2A8E31126353",,"3","0","0","0",,,"0","0","0"
"5879263","Pick-up Brush",,"9DE61641-7FE0-481A-9B16-4F6DE22ABED7","8F2F9247-D048-43D3-A0C3-933E88F78683",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5879660","Utility Topping",,"338C7A7E-83C4-48DB-B894-92308E0D4070","41261088-181F-400B-9AEF-7DD3ACA8B4AE",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5953655","Utility Topping",,"BEE0312D-D578-448E-9256-BACFF09C39F1","85A2AE5C-AD96-4242-915A-59647D1170BD",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5954876","Utility Topping",,"B3042A70-45F2-4D3D-A4F2-4888286A38B5","F2F25FAA-6CBB-41C0-B1E9-B125BBF3140C",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5968878","Utility Topping",,"A7110854-91A8-4E4A-8558-BF5E3E234CE0","058F4A09-085E-4B37-953B-37AFA23C330E",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5984074","Utility Topping",,"6DA50067-EAF0-48BC-8A55-B7DDEE222FFD","8AB37F25-C344-4D83-ADD6-5756CE0CEF4B",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5996489","Pick-up Brush",,"7EBA8141-13D8-42B2-A21F-F9BDD2440D13","DB84E6B5-9CF2-4D9A-BC72-38319805AFCC",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6000480","Utility Topping",,"CC92BE19-61B9-427B-A6CA-6ED6A5539ABF","5C76CEA4-6395-4478-99C9-57E5DE95D59F",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"5996494","Utility Topping",,"ED591D61-B856-4BCB-9E31-691B74B8BD35","05EAF42F-3C05-49E2-9002-F01701D1B349",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6384978","Remove Hanging Limb",,"F1415153-A1D5-428F-942E-573F2A357475","68AAD4BB-9478-4DAB-B849-F06C7AB6AAEA",,"3.0",,,,,,,,
"4658","Utility Topping",,"0AF76B60-0B48-4D08-BEDC-7EF13F2AEBCF","A153F6DF-9E9D-4833-A379-9037E9B81804",,"3.0",,,,,,,,
"10895","Remove Tree",,"242CF06E-7A3E-4066-8ED2-A05ADB817A0E","DF927A7E-00DF-429D-B0AA-4BA2A2CA805D",,"0.0",,,,,,,,
"63883","Utility Topping",,"A9CF61B1-5387-4D46-97D5-0EE17384FDB3","FFDE193F-CB12-49AA-A2EE-29F4B5F1704F",,"3.0",,,,,,,,
"82853","Prune Clear Electric Wires",,"4AC5F15B-A3EF-47F2-9C37-973E49E555A0","D7CA10A3-DD85-473C-B832-84C2959DCECC",,"3.0",,,,,,,,
"148108","Pick-up Brush",,"8FF50F26-077B-4E5B-A4FA-4634C269F365","7EDA3BC1-F284-4F90-8F7F-CA9BE2D232A7",,"0.0",,,,,,,,
"121157","Remove Tree","2019-10-15 04:00:00.0000000","C2F8CC70-CDB0-4333-A61A-320F0F138B8E","AF2B6000-58A3-49CF-B1B2-66D1F8D47C83","D24FBB19-6318-48EB-8984-54B0D3F4BC90","0.0",,,,,,,,
"124445","Prune Clear Electric Wires",,"19087E13-376A-4504-AC65-30993A229D7F","5F7C773D-2DB7-4579-AF27-AB074E612246",,"3.0",,,,,,,,
"198342","Add Soil",,"6A09A926-AB40-4934-8D04-D46A60BBFF0E","545C04EA-4F5B-440B-A4D7-914A99E7BD0D",,"0.0",,,,,,,,
"681991","Remove Tree Shaft","2017-07-05 04:00:00.0000000","7C9F04B4-D729-41F2-B646-09E136ECFF49","BF133725-B251-448B-BB0A-98203AB25CE4","B64159B8-C0FF-451B-84F8-DB0792DB1A7E",,,,,,,,,
"696393","Pick-up Logs","2017-06-30 04:00:00.0000000","7C9F04B4-D729-41F2-B646-09E136ECFF49","AB8E8987-66BC-4D99-B7ED-B997D0B9FBF5","3CCCC54F-9119-4B0C-9C98-6379E5963FF9",,,,,,,,,
"704801","Pick-up Logs","2017-07-05 04:00:00.0000000","7C9F04B4-D729-41F2-B646-09E136ECFF49","CE7BD9FE-E1F9-4B90-AEF4-7C9054A6A2A5","E92FA0E3-C284-47D3-B4BE-7F94ABEF0398",,,,,,,,,
"705201","Pick-up Debris","2017-07-05 04:00:00.0000000","7C9F04B4-D729-41F2-B646-09E136ECFF49","DFE55D5A-91B1-4736-999A-5E2D938E4BF3","50417079-3FB0-46F1-B03A-C7BECD57292B",,,,,,,,,
"982479","Add Soil","2017-10-03 04:00:00.0000000","0F47E180-B89F-4DD6-89C6-9609439A9FC1","2EAA4EFD-55A1-4FE3-9448-8319AE1B190F",,"0.0","1.0","1.0","1.0","0.25","1.0",,,
"5890468","Pick-up Logs",,"00A758EA-B2CD-45DA-9C89-38B1403F8EC3","E9168124-59EC-4300-A6B4-3F8DE549CA97",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6166495","Utility Topping",,"6AE89572-7C6C-4214-9F2A-64E65CF04047","0CE6F48D-FF6E-4B85-B756-98492D2203E7",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6177704","Utility Topping",,"03DE8BF5-8629-48C8-9E60-C14A4FD6E792","6F757000-4D2F-4E79-B831-E03E1C942F02",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6177705","Utility Topping",,"1E671D1E-A01D-49A4-836D-FB4AD3586DB3","0F65D26D-8C2D-4B89-9F3C-E43D7ED42F00",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6241316","Pick-up Brush",,"87FDB207-6A79-49E0-A43A-6D88BD590273","B029F27B-8A1A-46A6-A370-7CDD5D2273C5",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"6241317","Pick-up Brush",,"491BBF32-7260-4C8E-B60B-5CC8DBF9061A","6073E91A-4147-4DA3-95EA-8FE3EEB66C01",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"1450182","Prune Deadwood",,"E2DC4AEA-6B09-4DBC-A00E-84466D898EE0","5E4769BF-9AB0-41C5-AC13-33A733EE5365",,"0.0",,,,,,,,
"1450185","Prune Deadwood",,"93849638-445D-4F93-B767-7E4EC8E6B488","6DEB2C61-2E56-4497-8729-36FBD234B8D9",,"0.0",,,,,,,,
"1495392","Remove Tree Shaft",,"BE753253-9A6A-43CD-91F7-D010A14EDF98","F9426408-53A4-4257-AC2C-DAC3748D6520",,"0.0",,,,,,,,
"1711028","Pick-up Brush",,"509196CE-7D0C-4F9F-B894-60DA21B501D5","9AC85627-8E81-4B5F-9171-83164E4C6408",,"0.0",,,,"0.5",,,,
"1886688","Pick-up Brush",,"734FF459-91E9-4FA1-AF45-A1AA25FD55DF","DE03649B-0B92-4A8F-BFB5-D60FC9C8CF80",,"0.0","0.0","0.0","0.0","0.5",,"0.0","0.0","0.0"
"1972696","Utility Topping",,"4C9D77E7-6E67-494E-AC7E-1799A4F85773","62659FD7-D66E-4366-A95A-E34327A4D3BB",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"2097927","Prune Hazardous Limbs",,"1E8A4FE8-C6BD-44E4-961A-9B01743FC6C3","CD9878C3-8EC9-43BE-B684-357F3F152FFD",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"2431598","Prune Clear Electric Wires",,"D2D83363-E2CE-4256-AB14-0622BC889C70","BC8A3FB5-81BF-4092-AE21-C78402B3D876",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"2485197","Utility Topping",,"53BD0A97-378E-43B0-96C5-D7D28D993C45","87937202-F358-4BE7-9D9D-E09EF473D994",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"2625624","Utility Topping",,"EF2901DD-D2D6-41D7-94A4-9D20C8861201","AD956464-0C53-4115-BCB9-E1BA70E12FE0",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"2694023","Utility Topping",,"E1871821-8616-4F26-9134-5F9103D93677","F794E9FD-9154-4CAC-8E57-3E0DC2EA7500",,"1.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"2829629","Utility Topping",,"5C380605-AE5F-4B21-985C-CD11A228755E","79CE0CBA-6CA2-4A20-A227-CC5A8D4B7A77",,"1.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3028883","Utility Topping",,"CBCC1684-109C-4F1B-8359-4EA331AC5489","E0664F9E-0D2B-4716-A812-6C8876BD8C91",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3032882","Prune Clear Electric Wires",,"0F2F3916-A4EF-4285-8876-4228E5097EE0","BEAEA065-FA44-40ED-B893-D83B29E31963",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3078897","Utility Topping",,"447E7DB5-A38A-4FE5-A09E-2C44CC30A1DA","41FB4C8E-B69E-40AD-9D73-F9D5B57D43B0",,"1.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3051284","Pick-up Brush",,"06D30F9F-71FF-4099-980D-AEC667CADDBB","6BDEDFB3-269A-477F-8994-9569F3267BFB",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3080892","Prune Clear Electric Wires",,"E842FFA6-B7F6-4A25-98FC-0E8AD0CC9879","E5EC30BC-F922-4BA0-AAE2-2E4EE4B42EFF",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3081690","Prune Clear Electric Wires",,"86691424-2761-4451-8D22-E343E58CA2E4","B488A7B2-144E-4853-954A-FDB8CB8DD48C",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3083689","Utility Topping",,"B135C739-6858-4CA8-90FD-34990BCFC25E","BCEDF3B3-71B6-4CDF-A489-B7BEDE894BF9",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3083290","Prune Clear Electric Wires",,"8518F68B-35C1-4B13-B941-F12DE5570072","B48C0E48-8A42-4DFE-AAE1-7EF81F4BA847",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3085290","Prune Clear Electric Wires",,"E259887F-1B8D-48C2-BA92-82AAEF5DDAD8","BB123C93-AFC4-4185-855E-C60C84CAC585",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3127693","Utility Topping",,"2A6E7A6F-E880-4A69-85D3-3493D96ED0AF","38048C15-C7ED-4F6E-A0D8-58798A3FD4CD",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3176916","Pick-up Brush",,"C3A1BFE7-AA1B-4CC0-B40C-435E1B19B6CF","060C9117-CBC3-4E90-9C98-D3B9305456D3",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3197320","Prune Clear Electric Wires",,"5337BE4E-6197-4E05-B92A-4E409A47DFC7","26D0765A-2118-459C-AAA5-10A630DBF6B2",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3291728","Pick-up Brush",,"7BEBF61C-DDE2-430E-8455-6AFEBC49973A","2E2B1FC9-9A56-4036-B472-81E6795C46F2",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3350135","Pick-up Logs",,"4DCE87F2-50A0-4EAC-ADBE-7F3047B68104","DD4F2E58-86C3-4530-833E-118A2682A13E",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3387351","Pick-up Brush",,"25640A5F-5D5B-4302-A86A-5D043C703033","11259B92-4560-4C5C-95ED-73A49A8FE1AA",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3632976","Utility Topping",,"3C19764B-7C4D-4902-A6B5-E889734C1377","E2F418B4-218C-41FA-8042-7DBCCC8E9A28",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3730601","Utility Topping",,"875282CC-8B9F-4447-803E-75507F0B001B","355A0BB3-7696-444B-911A-DCE6BAF62AC3",,"3.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"3798209","Pick-up Brush",,"68B3B59A-DA43-4AAB-AF2F-28CA689F5138","66577883-3328-4910-88D2-4931A2A84777",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
"4028629","Prune Hazardous Limbs",,"A63A5054-499E-444D-BF0F-B6817BA94609","ACF98105-EE59-4FCF-B3EC-40F9A265568C",,"0.0","0.0","0.0","0.0",,,"0.0","0.0","0.0"
