"cmplnt_num","addr_pct_cd","boro_nm","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","crm_atpt_cptd_cd","hadevelopt","housing_psa","jurisdiction_code","juris_desc","ky_cd","law_cat_cd","loc_of_occur_desc","ofns_desc","parks_nm","patrol_boro","pd_cd","pd_desc","prem_typ_desc","rpt_dt","station_name","susp_age_group","susp_race","susp_sex","transit_district","vic_age_group","vic_race","vic_sex","x_coord_cd","y_coord_cd","latitude","longitude","lat_lon","geocoded_column"
"238537159","44","BRONX","2022-01-02T00:00:00.000","08:40:00","2022-01-02T00:00:00.000","08:50:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","105","FELONY","INSIDE","ROBBERY","(null)","PATROL BORO BRONX","388","ROBBERY,RESIDENTIAL COMMON AREA","RESIDENCE - APT. HOUSE","2022-01-02T00:00:00.000","(null)","UNKNOWN","BLACK","M",,"25-44","BLACK","M","1006682","243781","40.83577","-73.918934","(40.83577, -73.918934)","POINT (-73.918934 40.83577)"
"242411612","73","BROOKLYN","2021-12-01T00:00:00.000","12:00:00","2022-03-18T00:00:00.000","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","REAR OF","PETIT LARCENY","(null)","PATROL BORO BKLYN NORTH","321","LARCENY,PETIT FROM AUTO","STREET","2022-03-18T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"18-24","BLACK","M","1010753","179172","40.658425","-73.904476","(40.658425, -73.904476)","POINT (-73.904476 40.658425)"
"238767390","14","MANHATTAN","2021-12-08T00:00:00.000","23:25:00",,"(null)","COMPLETED","(null)",,"1","N.Y. TRANSIT POLICE","121","FELONY","(null)","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO MAN SOUTH","273","TAMPERING 1,CRIMINAL","TRANSIT - NYC SUBWAY","2022-01-06T00:00:00.000","34 STREET","25-44","BLACK","M","2","UNKNOWN","UNKNOWN","E","987526","211899","40.74828972","-73.98817669","(40.74828972, -73.98817669)","POINT (-73.98817669 40.74828972)"
"239323153","26","(null)","2021-12-24T00:00:00.000","15:30:00","2022-01-12T00:00:00.000","13:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","PATROL BORO MAN NORTH","352","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","2022-01-18T00:00:00.000","(null)","(null)","(null)","(null)",,"18-24","ASIAN / PACIFIC ISLANDER","F","995881","234277","40.809707","-73.957984","(40.809707, -73.957984)","POINT (-73.957984 40.809707)"
"238902247","75","BROOKLYN","2021-12-05T00:00:00.000","20:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","FRONT OF","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO BKLYN NORTH","101","ASSAULT 3","RESIDENCE-HOUSE","2022-01-10T00:00:00.000","(null)","45-64","BLACK","M",,"UNKNOWN","UNKNOWN","F","1018160","183237","40.669557","-73.877759","(40.669557, -73.877759)","POINT (-73.877759 40.669557)"
"238498378","105","QUEENS","2022-01-01T00:00:00.000","06:20:00","2022-01-01T00:00:00.000","06:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO QUEENS SOUTH","109","ASSAULT 2,1,UNCLASSIFIED","RESIDENCE-HOUSE","2022-01-01T00:00:00.000","(null)","25-44","BLACK","M",,"25-44","BLACK","F","1057738","204079","40.7265293769835","-73.7348645378882","(40.7265293769835, -73.7348645378882)","POINT (-73.7348645378882 40.7265293769835)"
"244881814","108","QUEENS","2021-05-01T00:00:00.000","15:00:00","2022-05-11T00:00:00.000","11:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO QUEENS NORTH","349","LARCENY,PETIT OF LICENSE PLATE","MAILBOX INSIDE","2022-05-11T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","WHITE","M","998607","210934","40.745632","-73.948185","(40.745632, -73.948185)","POINT (-73.948185 40.745632)"
"238804417","13","MANHATTAN","2021-12-29T00:00:00.000","21:30:00",,"(null)","COMPLETED","(null)",,"88","NYC PARKS","578","VIOLATION","(null)","HARRASSMENT 2","UNION SQUARE PARK","PATROL BORO MAN SOUTH","638","HARASSMENT,SUBD 3,4,5","PARK/PLAYGROUND","2022-01-07T00:00:00.000","(null)","UNKNOWN","UNKNOWN","M",,"25-44","WHITE HISPANIC","M","987114","207311","40.735698","-73.989664","(40.735698, -73.989664)","POINT (-73.989664 40.735698)"
"241115815","111","QUEENS","2021-08-23T00:00:00.000","12:00:00","2021-08-28T00:00:00.000","08:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","PATROL BORO QUEENS NORTH","349","LARCENY,PETIT OF LICENSE PLATE","STREET","2022-02-23T00:00:00.000","(null)","(null)","(null)","(null)",,"45-64","WHITE","M","1049362","216835","40.761599","-73.764956","(40.761599, -73.764956)","POINT (-73.764956 40.761599)"
"238514024","9","MANHATTAN","2021-12-31T00:00:00.000","23:00:00","2022-01-01T00:00:00.000","12:40:00","ATTEMPTED","(null)",,"0","N.Y. POLICE DEPT","110","FELONY","OPPOSITE OF","GRAND LARCENY OF MOTOR VEHICLE","(null)","PATROL BORO MAN SOUTH","441","LARCENY,GRAND OF AUTO","STREET","2022-01-01T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE HISPANIC","F","989659","201869","40.720761","-73.980487","(40.720761, -73.980487)","POINT (-73.980487 40.720761)"
"239232866","62","BROOKLYN","2021-12-02T00:00:00.000","08:00:00","2021-12-02T00:00:00.000","19:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO BKLYN SOUTH","739","FRAUD,UNCLASSIFIED-FELONY","COMMERCIAL BUILDING","2022-01-14T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","982950","159811","40.605322","-74.00468","(40.605322, -74.00468)","POINT (-74.00468 40.605322)"
"245415071","44","BRONX","2020-09-01T00:00:00.000","00:00:00","2020-10-31T00:00:00.000","00:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","116","FELONY","INSIDE","SEX CRIMES","(null)","PATROL BORO BRONX","177","SEXUAL ABUSE","RESIDENCE - APT. HOUSE","2022-05-20T00:00:00.000","(null)","25-44","WHITE HISPANIC","M",,"<18","WHITE HISPANIC","F","1006490","244533","40.8378421209284","-73.9196277517392","(40.8378421209284, -73.9196277517392)","POINT (-73.9196277517392 40.8378421209284)"
"238966748","20","MANHATTAN","2021-01-11T00:00:00.000","17:03:00","2022-01-11T00:00:00.000","17:06:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO MAN NORTH","333","LARCENY,PETIT FROM STORE-SHOPL","CHAIN STORE","2022-01-11T00:00:00.000","(null)","25-44","WHITE","M",,"UNKNOWN","UNKNOWN","D","989200","219866","40.770157","-73.982129","(40.770157, -73.982129)","POINT (-73.982129 40.770157)"
"238733349","52","BRONX","2021-12-03T00:00:00.000","03:00:00","2021-12-03T00:00:00.000","04:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","2022-01-01T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","E","1014043","254197","40.864337","-73.892286","(40.864337, -73.892286)","POINT (-73.892286 40.864337)"
"242076219","23","MANHATTAN","2021-12-06T00:00:00.000","09:00:00","2022-03-07T00:00:00.000","09:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN NORTH","437","LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT","RESIDENCE - APT. HOUSE","2022-03-07T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE HISPANIC","M","997303","226210","40.787563","-73.952862","(40.787563, -73.952862)","POINT (-73.952862 40.787563)"
"240312128","75","BROOKLYN","2020-03-01T00:00:00.000","12:00:00","2021-02-24T00:00:00.000","23:00:00","COMPLETED","(null)","390","2","N.Y. HOUSING POLICE","109","FELONY","FRONT OF","GRAND LARCENY","(null)","PATROL BORO BKLYN NORTH","432","LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED","RESIDENCE - PUBLIC HOUSING","2022-02-08T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK","F","1021159","182989","40.668864","-73.86695","(40.668864, -73.86695)","POINT (-73.86695 40.668864)"
"245967407","61","BROOKLYN","2022-01-01T00:00:00.000","18:00:00","2022-01-01T00:00:00.000","18:40:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","351","MISDEMEANOR","(null)","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO BKLYN SOUTH","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","STREET","2022-01-01T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","E","996247","160026","40.60590257","-73.95679437","(40.60590257, -73.95679437)","POINT (-73.95679437 40.60590257)"
"240576685","42","BRONX","2021-08-01T00:00:00.000","09:00:00","2021-09-30T00:00:00.000","09:00:00","COMPLETED","(null)","826","2","N.Y. HOUSING POLICE","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BRONX","175","SEXUAL ABUSE 3,2","RESIDENCE - PUBLIC HOUSING","2022-02-14T00:00:00.000","(null)","(null)","(null)","(null)",,"<18","BLACK HISPANIC","F","1008690","238862","40.8222710411331","-73.911697780277","(40.8222710411331, -73.911697780277)","POINT (-73.911697780277 40.8222710411331)"
"238771777","25","MANHATTAN","2021-12-23T00:00:00.000","18:30:00","2021-12-24T00:00:00.000","07:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","OPPOSITE OF","PETIT LARCENY","(null)","PATROL BORO MAN NORTH","321","LARCENY,PETIT FROM AUTO","STREET","2022-01-06T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","BLACK","F","1001943","229717","40.79718","-73.936097","(40.79718, -73.936097)","POINT (-73.936097 40.79718)"
"238497792","28","MANHATTAN","2022-01-01T00:00:00.000","05:30:00","2022-01-01T00:00:00.000","05:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","FRONT OF","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO MAN NORTH","101","ASSAULT 3","STREET","2022-01-01T00:00:00.000","(null)","UNKNOWN","WHITE HISPANIC","F",,"25-44","BLACK","M","997847","232735","40.805469","-73.950884","(40.805469, -73.950884)","POINT (-73.950884 40.805469)"
"238496188","19","MANHATTAN","2022-01-01T00:00:00.000","02:55:00","2022-01-01T00:00:00.000","03:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","105","FELONY","(null)","ROBBERY","(null)","PATROL BORO MAN NORTH","366","ROBBERY,BICYCLE","BRIDGE","2022-01-01T00:00:00.000","(null)","18-24","BLACK","M",,"25-44","ASIAN / PACIFIC ISLANDER","M","994276","218779","40.76717714","-73.96380658","(40.76717714, -73.96380658)","POINT (-73.96380658 40.76717714)"
"240311796","44","BRONX","2021-07-04T00:00:00.000","21:00:00","2022-02-07T00:00:00.000","21:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO BRONX","105","STRANGULATION 1ST","RESIDENCE - APT. HOUSE","2022-02-08T00:00:00.000","(null)","25-44","BLACK","M",,"25-44","BLACK","F","1006490","244533","40.8378421209284","-73.9196277517392","(40.8378421209284, -73.9196277517392)","POINT (-73.9196277517392 40.8378421209284)"
"240866669","110","QUEENS","2021-12-12T00:00:00.000","00:00:00","2021-12-27T00:00:00.000","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","402","LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE - APT. HOUSE","2022-02-18T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","ASIAN / PACIFIC ISLANDER","M","1018652","211486","40.74709","-73.875842","(40.74709, -73.875842)","POINT (-73.875842 40.74709)"
"238834530","103","QUEENS","2021-10-19T00:00:00.000","08:00:00","2021-10-19T00:00:00.000","19:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS SOUTH","402","LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE-HOUSE","2022-01-08T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","ASIAN / PACIFIC ISLANDER","M","1039103","196415","40.705621","-73.802156","(40.705621, -73.802156)","POINT (-73.802156 40.705621)"
"238550858","18","MANHATTAN","2022-01-02T00:00:00.000","20:19:00","2022-01-02T00:00:00.000","20:20:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","105","FELONY","FRONT OF","ROBBERY","(null)","PATROL BORO MAN SOUTH","384","ROBBERY,POCKETBOOK/CARRIED BAG","STREET","2022-01-02T00:00:00.000","(null)","UNKNOWN","BLACK","M",,"25-44","ASIAN / PACIFIC ISLANDER","F","987287","220178","40.771014","-73.989034","(40.771014, -73.989034)","POINT (-73.989034 40.771014)"
"238761570","110","QUEENS","2021-11-01T00:00:00.000","00:00:00","2022-01-05T00:00:00.000","16:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO QUEENS NORTH","170","SEXUAL MISCONDUCT,INTERCOURSE","RESIDENCE - APT. HOUSE","2022-01-06T00:00:00.000","(null)","18-24","UNKNOWN","M",,"<18","WHITE HISPANIC","F","1019164","210169","40.7434812638841","-73.8740035373971","(40.7434812638841, -73.8740035373971)","POINT (-73.8740035373971 40.7434812638841)"
"238736051","115","QUEENS","2021-01-02T00:00:00.000","19:45:00","2021-01-02T00:00:00.000","19:55:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","348","MISDEMEANOR","(null)","VEHICLE AND TRAFFIC LAWS","(null)","PATROL BORO QUEENS NORTH","916","LEAVING SCENE-ACCIDENT-PERSONA","STREET","2022-01-02T00:00:00.000","(null)","(null)","(null)","(null)",,"45-64","BLACK","M","1022555","212540","40.74996675","-73.86175118","(40.74996675, -73.86175118)","POINT (-73.86175118 40.74996675)"
"240701032","108","QUEENS","2021-12-31T00:00:00.000","23:00:00","2021-12-31T00:00:00.000","23:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO QUEENS NORTH","114","OBSTR BREATH/CIRCUL","RESIDENCE - APT. HOUSE","2022-02-16T00:00:00.000","(null)","25-44","WHITE HISPANIC","M",,"18-24","WHITE HISPANIC","F","1011884","211286","40.746566","-73.90027","(40.746566, -73.90027)","POINT (-73.90027 40.746566)"
"240313073","94","BROOKLYN","2020-12-25T00:00:00.000","06:00:00","2021-12-31T00:00:00.000","23:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","PATROL BORO BKLYN NORTH","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-02-08T00:00:00.000","(null)","25-44","WHITE HISPANIC","F",,"25-44","WHITE","F","995181","205881","40.731768","-73.960556","(40.731768, -73.960556)","POINT (-73.960556 40.731768)"
"243105070","115","QUEENS","2021-11-01T00:00:00.000","23:00:00","2022-04-04T00:00:00.000","18:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","PATROL BORO QUEENS NORTH","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-04-04T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE HISPANIC","F","1017388","212209","40.749081","-73.8804","(40.749081, -73.8804)","POINT (-73.8804 40.749081)"
"239830483","73","BROOKLYN","2021-06-09T00:00:00.000","15:00:00","2022-01-27T00:00:00.000","11:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","PATROL BORO BKLYN NORTH","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2022-01-27T00:00:00.000","(null)","UNKNOWN","UNKNOWN","F",,"45-64","BLACK","F","1008529","180190","40.661224","-73.912489","(40.661224, -73.912489)","POINT (-73.912489 40.661224)"
"238526679","122","STATEN ISLAND","2022-01-01T00:00:00.000","22:00:00","2022-01-01T00:00:00.000","22:05:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","110","FELONY","(null)","GRAND LARCENY OF MOTOR VEHICLE","(null)","PATROL BORO STATEN ISLAND","441","LARCENY,GRAND OF AUTO","STREET","2022-01-01T00:00:00.000","(null)","(null)","(null)","(null)",,"18-24","ASIAN / PACIFIC ISLANDER","M","966165","157328","40.59848678","-74.06512352","(40.59848678, -74.06512352)","POINT (-74.06512352 40.59848678)"
"238497827","81","BROOKLYN","2022-01-01T00:00:00.000","00:27:00","2022-01-01T00:00:00.000","00:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO BKLYN NORTH","109","ASSAULT 2,1,UNCLASSIFIED","RESIDENCE - APT. HOUSE","2022-01-01T00:00:00.000","(null)","25-44","BLACK","M",,"18-24","WHITE","F","1005319","190473","40.6894642952604","-73.9240290899499","(40.6894642952604, -73.9240290899499)","POINT (-73.9240290899499 40.6894642952604)"
"239079821","43","BRONX","2019-05-20T00:00:00.000","17:46:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","(null)","THEFT-FRAUD","(null)","PATROL BORO BRONX","739","FRAUD,UNCLASSIFIED-FELONY","STREET","2022-01-13T00:00:00.000","(null)","25-44","BLACK","M",,"25-44","BLACK","M","1020316","239179","40.8231016","-73.86969021","(40.8231016, -73.86969021)","POINT (-73.86969021 40.8231016)"
"241349434","72","BROOKLYN","2021-12-24T00:00:00.000","13:00:00","2022-01-24T00:00:00.000","14:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","424","LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","RESIDENCE - APT. HOUSE","2022-02-28T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","BLACK HISPANIC","M","983391","178695","40.657154","-74.003096","(40.657154, -74.003096)","POINT (-74.003096 40.657154)"
"238526536","68","BROOKLYN","2022-01-01T00:00:00.000","20:30:00","2022-01-01T00:00:00.000","20:36:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BKLYN SOUTH","333","LARCENY,PETIT FROM STORE-SHOPL","CHAIN STORE","2022-01-01T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","976807","170208","40.633857","-74.026815","(40.633857, -74.026815)","POINT (-74.026815 40.633857)"
"238921783","90","BROOKLYN","2021-11-14T00:00:00.000","03:30:00","2021-11-14T00:00:00.000","03:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","107","FELONY","INSIDE","BURGLARY","(null)","PATROL BORO BKLYN NORTH","213","BURGLARY,COMMERCIAL,NIGHT","COMMERCIAL BUILDING","2022-01-10T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","999566","198522","40.711561","-73.944754","(40.711561, -73.944754)","POINT (-73.944754 40.711561)"
"238958443","44","BRONX","2021-12-27T00:00:00.000","09:00:00","2021-12-27T00:00:00.000","22:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","424","LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","RESIDENCE - APT. HOUSE","2022-01-11T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","BLACK","M","1007137","245059","40.839278","-73.917283","(40.839278, -73.917283)","POINT (-73.917283 40.839278)"
"239661825","94","BROOKLYN","2021-11-10T00:00:00.000","00:01:00","2021-11-15T00:00:00.000","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN NORTH","403","LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","RESTAURANT/DINER","2022-01-25T00:00:00.000","(null)","(null)","(null)","(null)",,"45-64","WHITE","F","995695","201198","40.718913","-73.958712","(40.718913, -73.958712)","POINT (-73.958712 40.718913)"
"245876141","67","BROOKLYN","2021-10-24T00:00:00.000","19:00:00","2021-10-24T00:00:00.000","19:03:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO BKLYN SOUTH","639","AGGRAVATED HARASSMENT 2","RESIDENCE-HOUSE","2022-05-27T00:00:00.000","(null)","45-64","BLACK","M",,"65+","BLACK","M","1005345","180263","40.661433","-73.923964","(40.661433, -73.923964)","POINT (-73.923964 40.661433)"
