FID,id,jaar,soortnaam_opname,soortnaam_uniform,datum,x,y,tijd,substraat,lengte__m_,breedte__m_,oppervlak__m2__1,naam_waterlichaam,deelwaterlichaam,waterlochaam_code,gdb_geomattr_data,shape
biezen_2018.101,1507225,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,68916.35,426490.69,11:45:00,Stortsteen,4,1,3,Haringvliet-west,Haringvliet West,NL94_11,,POINT (68916.35000000149 426490.69000000134)
biezen_2018.102,1507226,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,68639.77,426463.34,11:50:00,Riet,10,1,7,Haringvliet-west,Haringvliet West,NL94_11,,POINT (68639.76999999955 426463.33999999985)
biezen_2018.103,1507227,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,68249.14,426442.96,11:53:00,Stortsteen,15,1,10,Haringvliet-west,Haringvliet West,NL94_11,,POINT (68249.1400000006 426442.9600000009)
biezen_2018.104,1507228,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,67603.95,426570.44,11:57:00,Stortsteen,2,1,2,Haringvliet-west,Haringvliet West,NL94_11,,POINT (67603.94999999925 426570.44000000134)
biezen_2018.105,1507229,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,67452.73,426870.22,12:03:00,Stortsteen,2,1,2,Haringvliet West,Haringvliet West,NL94_11,,POINT (67452.73000000045 426870.2199999988)
biezen_2018.106,1507230,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,65831.17,427474.21,12:10:00,Stortsteen,1,1,1,Haringvliet-west,Haringvliet West,NL94_11,,POINT (65831.17000000179 427474.2100000009)
biezen_2018.107,1507231,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,62445.95,427142.4,12:19:00,Stortsteen,2,1,2,Haringvliet-west,Haringvliet West,NL94_11,,POINT (62445.949999999255 427142.3999999985)
biezen_2018.108,1507232,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,62554.83,426785.67,12:22:00,Stortsteen,2,1,2,Haringvliet-west,Haringvliet West,NL94_11,,POINT (62554.82999999821 426785.6700000018)
biezen_2018.109,1507233,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,76163.89,417539.64,13:18:00,Stortsteen,30,1,15,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (76163.8900000006 417539.6400000006)
biezen_2018.110,1507234,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,76197.9,417580.06,13:19:00,Stortsteen,15,1,10,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (76197.89999999851 417580.05999999866)
biezen_2018.111,1507235,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,75852.61,418033.44,13:20:00,Stortsteen,15,1,5,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (75852.6099999994 418033.44000000134)
biezen_2018.112,1507236,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,88190.85,412632.09,14:08:00,Stortsteen,35,1,15,Haringvliet Oost,Hollands Diep,NL94_1,,POINT (88190.85000000149 412632.08999999985)
biezen_2018.113,1507237,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,89182.28,412492.95,14:17:00,Stortsteen,30,1,15,Haringvliet Oost,Hollands Diep,NL94_1,,POINT (89182.28000000119 412492.94999999925)
biezen_2018.114,1507238,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,101382.2,412458.02,15:02:00,Stortsteen,10,1,8,Haringvliet Oost,Hollands Diep,NL94_1,,POINT (101382.19999999925 412458.01999999955)
biezen_2018.115,1507239,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-13T00:00:00,106609.83,414498.02,15:20:00,Legsteen,4,1,4,Haringvliet Oost,Nieuwe Merwede,NL94_1,,POINT (106609.82999999821 414498.01999999955)
biezen_2018.116,1514469,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,75241.09,422168.94,15:21:00,Stortsteen,4,1,1,Haringvliet-west,Haringvliet Oost,NL94_11,,POINT (75241.08999999985 422168.94000000134)
biezen_2018.117,1514470,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,75249.9,422167.72,15:22:00,Stortsteen,4,1,2,Haringvliet-west,Haringvliet Oost,NL94_11,,POINT (75249.89999999851 422167.7199999988)
biezen_2018.118,1514471,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,75308.01,422128.65,15:24:00,Stortsteen,2,1,2,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (75308.01000000164 422128.6499999985)
biezen_2018.119,1514472,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,75414.42,422066.2,15:26:00,Stortsteen,8,1,3,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (75414.42000000179 422066.19999999925)
biezen_2018.120,1514473,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,77697.76,424434.79,15:40:00,Stortsteen,40,1,5,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (77697.76000000164 424434.7899999991)
biezen_2018.121,1514474,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,77988.01,424522.8,15:43:00,Stortsteen,40,1,10,Haringvliet Oost,Spui,NL94_1,,POINT (77988.01000000164 424522.80000000075)
biezen_2018.122,1514475,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78199.82,424529.84,15:45:00,Stortsteen,2,1,2,Haringvliet Oost,Spui,NL94_1,,POINT (78199.8200000003 424529.83999999985)
biezen_2018.123,1514476,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78496.83,424464.23,15:48:00,Stortsteen,15,1,4,Haringvliet Oost,Spui,NL94_1,,POINT (78496.82999999821 424464.23000000045)
biezen_2018.124,1514477,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,84951.31,425908.83,16:11:00,Stortsteen,60,1,25,Oude Maas,Spui,NL94_4,,POINT (84951.30999999866 425908.8299999982)
biezen_2018.125,1514478,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-20T00:00:00,84970.43,425912.53,16:13:00,Stortsteen,20,1,4,Oude Maas,Spui,NL94_4,,POINT (84970.4299999997 425912.5300000012)
biezen_2018.126,1514479,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,85101.2,426091.35,16:16:00,Stortsteen,1,1,1,Oude Maas,Spui,NL94_4,,POINT (85101.19999999925 426091.3500000015)
biezen_2018.127,1514480,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,86589.22,427374.27,10:07:00,Stortsteen,6,1,3,Oude Maas,Spui,NL94_4,,POINT (86589.21999999881 427374.26999999955)
biezen_2018.128,1514481,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,86456.26,427303.39,10:12:00,Legsteen,4,1,3,Oude Maas,Spui,NL94_4,,POINT (86456.26000000164 427303.3900000006)
biezen_2018.129,1514482,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,86370.84,427235,10:15:00,Stortsteen,15,1,7,Oude Maas,Spui,NL94_4,,POINT (86370.83999999985 427235)
biezen_2018.130,1514483,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,86289.41,427182.44,10:18:00,Stortsteen,50,1,15,Oude Maas,Spui,NL94_4,,POINT (86289.41000000015 427182.44000000134)
biezen_2018.131,1514484,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,86084.93,426987.46,10:21:00,Stortsteen,5,1,5,Oude Maas,Spui,NL94_4,,POINT (86084.9299999997 426987.4600000009)
biezen_2018.132,1514485,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,86025.26,426963.19,10:24:00,Zetsteen,12,1,7,Oude Maas,Spui,NL94_4,,POINT (86025.26000000164 426963.19000000134)
biezen_2018.133,1514486,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,83796.49,426255.88,10:33:00,Zetsteen,30,1,15,Oude Maas,Spui,NL94_4,,POINT (83796.48999999836 426255.87999999896)
biezen_2018.134,1514487,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,82585.14,425920.95,10:39:00,Stortsteen,30,1,20,Oude Maas,Spui,NL94_4,,POINT (82585.1400000006 425920.94999999925)
biezen_2018.135,1514488,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,82518.21,425881.26,10:42:00,Stortsteen,60,1,20,Oude Maas,Spui,NL94_4,,POINT (82518.2100000009 425881.26000000164)
biezen_2018.136,1514489,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,79292.16,424527.75,10:55:00,Stortsteen,5,1,2,Oude Maas,Spui,NL94_4,,POINT (79292.16000000015 424527.75)
biezen_2018.137,1514490,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,79187.29,424554.28,11:18:00,Stortsteen,5,1,1,Oude Maas,Spui,NL94_4,,POINT (79187.2899999991 424554.2800000012)
biezen_2018.138,1514491,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,79163.8,424608.06,11:20:00,Stortsteen,60,1,20,Oude Maas,Spui,NL94_4,,POINT (79163.80000000075 424608.05999999866)
biezen_2018.139,1517245,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-26T00:00:00,116474.76,423621.25,14:56:00,Stortsteen,40,3,100,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (116474.76000000164 423621.25)
biezen_2018.140,1517246,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,116528.83,423615.16,14:58:00,Stortsteen,20,2,30,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (116528.82999999821 423615.16000000015)
biezen_2018.141,1517247,2018,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2018-09-26T00:00:00,116412.09,423631.49,14:59:00,Stortsteen,10,1,5,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (116412.08999999985 423631.48999999836)
biezen_2018.142,1517248,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-26T00:00:00,107966.74,417206.58,15:36:00,Legsteen,1,1,1,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (107966.73999999836 417206.5799999982)
biezen_2018.143,1517249,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,107960.46,417218.08,15:37:00,Legsteen,1,1,1,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (107960.4600000009 417218.0799999982)
biezen_2018.144,1517250,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,107201.82,416717.97,15:44:00,Stortsteen,2,1,2,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (107201.8200000003 416717.9699999988)
biezen_2018.145,1517936,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-27T00:00:00,107680.83,425482.75,09:25:00,Stortsteen,4,1,3,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (107680.82999999821 425482.75)
biezen_2018.146,1517937,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-27T00:00:00,109054.35,424722.56,09:33:00,Legsteen,2,1,1,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (109054.35000000149 424722.55999999866)
biezen_2018.147,1517938,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-27T00:00:00,111416.72,423388.38,09:50:00,Riet,150,1,100,Boven- en Beneden Merwede,Sliedrechtse Biesbosch,NL94_3,,POINT (111416.71999999881 423388.37999999896)
biezen_2018.148,1517939,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-27T00:00:00,103917.4,415894.8,10:19:00,Legsteen,120,1,15,Dordtse Biesbosch,Dordtse Biesbosch,NL94_2,,POINT (103917.39999999851 415894.80000000075)
biezen_2018.149,1517940,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-27T00:00:00,104392.09,417483.33,11:02:00,Stortsteen,30,3,60,Dordtse Biesbosch,Dordtse Biesbosch,NL94_2,,POINT (104392.08999999985 417483.3299999982)
biezen_2018.150,1517941,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-27T00:00:00,104032.85,417000.41,11:12:00,Riet,10,1,7,Dordtse Biesbosch,Dordtse Biesbosch,NL94_2,,POINT (104032.85000000149 417000.41000000015)
biezen_2018.151,1517942,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-27T00:00:00,104407.96,417509.1,11:30:00,Riet,40,2,50,Dordtse Biesbosch,Dordtse Biesbosch,NL94_2,,POINT (104407.9600000009 417509.1000000015)
biezen_2018.152,1517943,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-27T00:00:00,111881.52,418979.46,12:24:00,Riet,15,2,25,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (111881.51999999955 418979.4600000009)
biezen_2018.153,1517944,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-27T00:00:00,111877.75,419440.94,12:47:00,Stortsteen,8,1,7,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (111877.75 419440.94000000134)
biezen_2018.154,1517945,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-27T00:00:00,117728.83,416098.03,14:06:00,Riet,6,3,15,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (117728.82999999821 416098.0300000012)
biezen_2018.155,1517946,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-27T00:00:00,117568.09,415507.72,14:10:00,Riet,3,2,5,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (117568.08999999985 415507.7199999988)
biezen_2018.156,1517947,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-27T00:00:00,119795.51,424031.34,15:08:00,Riet,1,1,1,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (119795.51000000164 424031.33999999985)
biezen_2018.157,1517948,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-27T00:00:00,119658.7,424431.96,15:14:00,Stortsteen,4,1,3,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (119658.69999999925 424431.9600000009)
biezen_2018.158,1518931,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,119222.25,423082.18,08:47:00,Klei,3,2,6,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119222.25 423082.1799999997)
biezen_2018.159,1514492,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,79230.43,424673.81,11:21:00,Stortsteen,5,1,3,Oude Maas,Spui,NL94_4,,POINT (79230.4299999997 424673.80999999866)
biezen_2018.160,1514493,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,79321.61,424742.22,11:23:00,Slik,20,1,20,Oude Maas,Spui,NL94_4,,POINT (79321.6099999994 424742.2199999988)
biezen_2018.161,1514494,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,79020.15,424615.42,11:27:00,Stortsteen,1,1,1,Oude Maas,Spui,NL94_4,,POINT (79020.14999999851 424615.4200000018)
biezen_2018.162,1514495,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78764.47,424590.9,11:29:00,Zetsteen,1,1,1,Oude Maas,Spui,NL94_4,,POINT (78764.46999999881 424590.8999999985)
biezen_2018.163,1514496,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78683.91,424593.26,11:30:00,Stortsteen,6,1,2,Oude Maas,Spui,NL94_4,,POINT (78683.91000000015 424593.26000000164)
biezen_2018.164,1514497,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78654.92,424591.63,11:31:00,Stortsteen,6,1,4,Oude Maas,Spui,NL94_4,,POINT (78654.92000000179 424591.62999999896)
biezen_2018.165,1514498,2018,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2018-09-20T00:00:00,78640.02,424591.03,11:33:00,Stortsteen,2,1,1,Oude Maas,Spui,NL94_4,,POINT (78640.01999999955 424591.0300000012)
biezen_2018.166,1514499,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78589.05,424597.86,11:35:00,Stortsteen,5,1,4,Haringvliet Oost,Spui,NL94_1,,POINT (78589.05000000075 424597.8599999994)
biezen_2018.167,1514500,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78529.68,424606.7,11:36:00,Stortsteen,20,1,8,Haringvliet Oost,Spui,NL94_1,,POINT (78529.6799999997 424606.69999999925)
biezen_2018.168,1514501,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78410.45,424639.66,11:40:00,Stortsteen,20,1,10,Haringvliet Oost,Spui,NL94_1,,POINT (78410.44999999925 424639.66000000015)
biezen_2018.169,1514502,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78136.04,424733,11:45:00,Stortsteen,5,1,2,Haringvliet Oost,Spui,NL94_1,,POINT (78136.0399999991 424733)
biezen_2018.170,1514503,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,77484.16,424529.93,11:52:00,Stortsteen,2,1,1,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (77484.16000000015 424529.9299999997)
biezen_2018.171,1514504,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,77342.31,424347.38,11:54:00,Stortsteen,25,1,12,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (77342.30999999866 424347.37999999896)
biezen_2018.172,1514505,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,77303.18,424281.99,11:55:00,Stortsteen,15,1,2,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (77303.1799999997 424281.98999999836)
biezen_2018.173,1514506,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,76793.26,423547.73,11:59:00,Stortsteen,7,1,1,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (76793.26000000164 423547.73000000045)
biezen_2018.174,1514507,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78615.11,418782.7,12:46:00,Stortsteen,10,1,3,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (78615.1099999994 418782.69999999925)
biezen_2018.175,1514508,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78913.97,418680.7,12:52:00,Slik,20,1,10,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (78913.96999999881 418680.69999999925)
biezen_2018.176,1514509,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,78975.3,418668.91,12:55:00,Stortsteen,15,1,10,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (78975.30000000075 418668.91000000015)
biezen_2018.177,1514510,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,79446.45,418514.85,13:01:00,Stortsteen,2,2,1,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (79446.44999999925 418514.8500000015)
biezen_2018.178,1514512,2018,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2018-09-20T00:00:00,79570.79,418349.37,13:10:00,Slik,2,1,1,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (79570.7899999991 418349.37000000104)
biezen_2018.179,1514513,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,79570.92,418348.87,13:11:00,Slik,1,1,1,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (79570.92000000179 418348.87000000104)
biezen_2018.180,1514514,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,81413.28,417832.54,14:00:00,Stortsteen,20,1,6,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (81413.28000000119 417832.5399999991)
biezen_2018.181,1514515,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,83534.24,416963.56,14:11:00,Stortsteen,1,1,1,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (83534.23999999836 416963.55999999866)
biezen_2018.182,1514516,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,81916.25,415800.75,14:34:00,Slik,3,1,2,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (81916.25 415800.75)
biezen_2018.183,1514517,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,81799.67,415812.48,14:36:00,Slik,3,1,1,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (81799.67000000179 415812.48000000045)
biezen_2018.184,1514518,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,80982.68,415907.34,14:44:00,Stortsteen,5,1,3,Haringvliet Oost,Haringvliet Oost,NL94_1,,POINT (80982.6799999997 415907.33999999985)
biezen_2018.185,1514519,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,85789.5,426522.33,16:32:00,Stortsteen,40,1,6,Oude Maas,Spui,NL94_4,,POINT (85789.5 426522.3299999982)
biezen_2018.186,1514520,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,86972.87,427361.13,16:33:00,Slik,250,1,150,Oude Maas,Spui,NL94_4,,POINT (86972.87000000104 427361.12999999896)
biezen_2018.187,1514521,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-20T00:00:00,87139.73,427314.59,16:36:00,Slik,4,1,4,Oude Maas,Spui,NL94_4,,POINT (87139.73000000045 427314.58999999985)
biezen_2018.188,1514522,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,87379.34,427248.9,16:38:00,Slik,130,1,40,Oude Maas,Spui,NL94_4,,POINT (87379.33999999985 427248.8999999985)
biezen_2018.189,1514523,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,87949.27,427162.23,16:41:00,Stortsteen,50,1,7,Oude Maas,Spui,NL94_4,,POINT (87949.26999999955 427162.23000000045)
biezen_2018.190,1514524,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,88099.97,427139.99,16:45:00,Stortsteen,70,1,5,Oude Maas,Spui,NL94_4,,POINT (88099.96999999881 427139.98999999836)
biezen_2018.191,1514525,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-20T00:00:00,88350.81,427151.24,16:47:00,Zetsteen,1,1,1,Oude Maas,Spui,NL94_4,,POINT (88350.80999999866 427151.23999999836)
biezen_2018.192,1516660,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,105268.95,426152.34,09:42:00,Legsteen,3,1,1,Oude Maas,Dordtsche Kil - Noord,NL94_4,,POINT (105268.94999999925 426152.33999999985)
biezen_2018.193,1516661,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,101682.74,424617.97,09:58:00,Legsteen,4,1,4,Oude Maas,Oude Maas,NL94_4,,POINT (101682.73999999836 424617.9699999988)
biezen_2018.194,1516662,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,98098.01,425985.94,10:14:00,Stortsteen,4,1,3,Oude Maas,Oude Maas,NL94_4,,POINT (98098.01000000164 425985.94000000134)
biezen_2018.195,1516663,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-24T00:00:00,97318.09,427432.79,10:29:00,Legsteen,3,1,2,Oude Maas,Oude Maas,NL94_4,,POINT (97318.08999999985 427432.7899999991)
biezen_2018.196,1516664,2018,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2018-09-24T00:00:00,94901.97,427597.48,10:35:00,Stortsteen,100,1,50,Oude Maas,Oude Maas,NL94_4,,POINT (94901.96999999881 427597.48000000045)
biezen_2018.197,1516665,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-24T00:00:00,94003.07,428052.6,10:44:00,Zand,5,1,4,Oude Maas,Oude Maas,NL94_4,,POINT (94003.0700000003 428052.6000000015)
biezen_2018.198,1516666,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-24T00:00:00,93982.19,428065.31,10:44:00,Zand,6,1,4,Oude Maas,Oude Maas,NL94_4,,POINT (93982.19000000134 428065.30999999866)
biezen_2018.199,1516668,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,91637.1,427662.82,11:01:00,Stortsteen,2,1,2,Oude Maas,Oude Maas,NL94_4,,POINT (91637.10000000149 427662.8200000003)
biezen_2018.200,1516669,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-24T00:00:00,91031.73,427609.79,11:04:00,Zand,3,2,5,Oude Maas,Oude Maas,NL94_4,,POINT (91031.73000000045 427609.7899999991)
biezen_2018.201,1516670,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-24T00:00:00,88482.67,428552.65,11:25:00,Stortsteen,150,1,20,Oude Maas,Oude Maas,NL94_4,,POINT (88482.67000000179 428552.6499999985)
biezen_2018.202,1516671,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-24T00:00:00,88298.31,428670.01,11:27:00,Stortsteen,2,1,2,Oude Maas,Oude Maas,NL94_4,,POINT (88298.30999999866 428670.01000000164)
biezen_2018.203,1516672,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,88225.87,428697.55,11:29:00,Stortsteen,6,1,6,Oude Maas,Oude Maas,NL94_4,,POINT (88225.87000000104 428697.55000000075)
biezen_2018.204,1516673,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,88204.06,428708.91,11:29:00,Stortsteen,3,1,2,Oude Maas,Oude Maas,NL94_4,,POINT (88204.05999999866 428708.91000000015)
