EU Type goedkeuringssleutel,EEG variantcode,EEG Uitvoeringscode,Uitvoering wijzigingsnummer,Asnummer,Hefas,Plaats as code,Luchtvering,Gelijkwaardig aan luchtvering,Aangedreven as,Gestuurde as indicator,Dubbele montage,Spoorbreedte ondergrens,Spoorbreedte bovengrens,Snelheidssymbool ondergrens,Rolstraal ondergrens,Rolstraal bovengrens,Afstand volgende as ondergrens,Afstand volgende as bovengrens,Techn max last as ondergrens,Techn max last as bovengrens,Techn max last asstel ondergr,Techn max last asstel bovengr
e1*01/116*0023*21,SEA8CAWCX01,NAGFA59B010S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAWCX01,NAGFA59B010S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAWCX01,NAGFA59B022P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAWCX01,NAGFA59B022P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAWCX01,NAGFA59B022Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAWCX01,NAGFA59B022Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAWCX01,NAGFA59B022R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAWCX01,NAGFA59B022R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAWCX01,NAGFA59B022S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAWCX01,NAGFA59B022S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAWCX01,NSGFM62N013P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAWCX01,NSGFM62N013P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAWCX01,NSGFM62N013Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAWCX01,NSGFM62N013Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAWCX01,NSGFM62N013R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAWCX01,NSGFM62N013R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAWCX01,NSGFM62N013S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAWCX01,NSGFM62N013S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B010P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B010P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B010Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B010Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B010R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B010R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B010S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B010S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B023P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B023P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B023Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B023Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B023R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B023R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B023S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NAGFA59B023S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NSGFM62N026P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NSGFM62N026P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NSGFM62N026Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NSGFM62N026Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NSGFM62N026R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NSGFM62N026R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX01,NSGFM62N026S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX01,NSGFM62N026S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8CAYLX11,NSGQM62N012Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX11,NSGQM62N012Q,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8CAYLX11,NSGQM62N012R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX11,NSGQM62N012R,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8CAYLX11,NSGQM62N012S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8CAYLX11,NSGQM62N012S,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B009Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B009Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B009R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B009R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B009S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B009S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B024Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B024Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B024R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B024R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B024S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAUYX01,NAGFA59B024S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAUYX11,NSGQM62N013Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAUYX11,NSGQM62N013Q,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8FAUYX11,NSGQM62N013R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAUYX11,NSGQM62N013R,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8FAUYX11,NSGQM62N013S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAUYX11,NSGQM62N013S,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B010P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B010P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B010Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B010Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B010R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B010R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B010S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B010S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B022P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B022P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B022Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B022Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B022R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B022R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B022S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAWCX01,NAGFA59B022S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B010P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B010P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B010Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B010Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B010R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B010R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B010S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B010S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B023P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B023P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B023Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B023Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B023R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B023R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B023S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAYLX01,NAGFA59B023S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8FAYLX11,NSGQM62N012Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAYLX11,NSGQM62N012Q,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8FAYLX11,NSGQM62N012R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAYLX11,NSGQM62N012R,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8FAYLX11,NSGQM62N012S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8FAYLX11,NSGQM62N012S,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B009Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B009Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B009R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B009R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B009S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B009S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B024Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B024Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B024R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B024R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B024S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAUYX01,NAGFA59B024S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAUYX11,NSGQM62N013Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAUYX11,NSGQM62N013Q,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8TAUYX11,NSGQM62N013R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAUYX11,NSGQM62N013R,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8TAUYX11,NSGQM62N013S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAUYX11,NSGQM62N013S,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8TAUYX11,NSGQM62N013T,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAUYX11,NSGQM62N013T,0,2,,,,,,,,1506,1518,,,,,,1330,1330,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B010P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B010P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B010Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B010Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B010R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B010R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B010S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B010S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B022P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B022P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B022Q,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B022Q,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B022R,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B022R,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B022S,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAWCX01,NAGFA59B022S,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
e1*01/116*0023*21,SEA8TAYLX01,NAGFA59B010P,0,1,,,,,,,,1520,1532,,,,2835,2835,1240,1240,,
e1*01/116*0023*21,SEA8TAYLX01,NAGFA59B010P,0,2,,,,,,,,1506,1518,,,,,,1280,1280,,
