FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_2003.15,2003,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258640.0001000017 599940, 258620.0001000017 599940, 258620.0001000017 599960, 258640.0001000017 599960, 258640.0001000017 599940))"
zostera_noltei_2003.16,2003,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258640.0001000017 600000.0001000017, 258620.0001000017 600000.0001000017, 258620.0001000017 600020, 258640.0001000017 600020, 258640.0001000017 600000.0001000017))"
zostera_noltei_2003.17,2003,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258640.0001000017 599960, 258620.0001000017 599960, 258620.0001000017 599979.9998999983, 258640.0001000017 599979.9998999983, 258640.0001000017 599960))"
zostera_noltei_2003.18,2003,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258660.0001000017 600020, 258640.0001000017 600020, 258640.0001000017 600040, 258660.0001000017 600040, 258660.0001000017 600020))"
zostera_noltei_2003.19,2003,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258660.0001000017 600040, 258640.0001000017 600040, 258640.0001000017 600060, 258660.0001000017 600060, 258660.0001000017 600040))"
zostera_noltei_2003.20,2003,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258660.0001000017 599940, 258640.0001000017 599940, 258640.0001000017 599960, 258660.0001000017 599960, 258660.0001000017 599940))"
zostera_noltei_2003.21,2003,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258660.0001000017 599960, 258640.0001000017 599960, 258640.0001000017 599979.9998999983, 258660.0001000017 599979.9998999983, 258660.0001000017 599960))"
zostera_noltei_2003.22,2003,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258660.0001000017 600000.0001000017, 258640.0001000017 600000.0001000017, 258640.0001000017 600020, 258660.0001000017 600020, 258660.0001000017 600000.0001000017))"
zostera_noltei_2003.23,2003,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258660.0001000017 599899.9998999983, 258640.0001000017 599899.9998999983, 258640.0001000017 599920, 258660.0001000017 599920, 258660.0001000017 599899.9998999983))"
zostera_noltei_2003.25,2003,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((258660.0001000017 599920, 258640.0001000017 599920, 258640.0001000017 599940, 258660.0001000017 599940, 258660.0001000017 599920))"
